
[00:00:00.000 --> 00:00:04.040]  戴燕姊妹們,讓我們先同心低頭禱告
[00:17:14.880 --> 00:17:17.160]  找到那些聽到神呼喚的人
[00:17:17.160 --> 00:17:21.720]  領子妹傳福音從來不是容易的事
[00:17:21.720 --> 00:17:24.680]  大伯母我們今天對於羅馬書
[00:17:24.680 --> 00:17:26.080]  這幾節經文的思考
[00:17:26.680 --> 00:17:29.800]  幫助我們去調整傳福音的時候的心態
[00:17:29.800 --> 00:17:32.680]  我們反思的這三個層面
[00:17:32.680 --> 00:17:34.360]  我們第一個層面我們說到
[00:17:34.360 --> 00:17:36.360]  我們對於自己的身份有多掌握
[00:17:36.360 --> 00:17:38.600]  我們記不記得
[00:17:38.600 --> 00:17:40.440]  我們基督徒的主人
[00:17:40.440 --> 00:17:42.800]  將傳福音這個重任交給我們
[00:17:42.800 --> 00:17:44.960]  世上那麼多人之中
[00:17:44.960 --> 00:17:46.520]  我們被分別出來
[00:17:46.520 --> 00:17:48.680]  成為他的福音的信差
[00:17:48.680 --> 00:17:52.520]  第二個層面是我們對福音的掌握
[00:17:52.520 --> 00:17:54.680]  這裡提醒我們
[00:17:54.680 --> 00:17:58.600]  我們自己首先不能夠只有淺薄的信仰
[00:17:58.600 --> 00:18:00.880]  我們都要用心地去學習聖經
[00:18:00.880 --> 00:18:03.120]  有深度地掌握福音
[00:18:03.120 --> 00:18:05.040]  我們才能夠有信心
[00:18:05.040 --> 00:18:07.240]  跟人分享我們所信仰的
[00:18:07.240 --> 00:18:10.760]  最後第三個層面
[00:18:10.760 --> 00:18:12.560]  是我們對於未信者
[00:18:12.560 --> 00:18:15.080]  這個廣大和尚有多掌握
[00:18:15.080 --> 00:18:17.440]  本來這裡提醒我們
[00:18:17.440 --> 00:18:19.600]  傳福音不是簡單跟人說信耶穌
[00:18:19.600 --> 00:18:23.600]  而是要讓人因為信而信福
[00:18:24.360 --> 00:18:25.160]  更加我們要記得
[00:18:25.160 --> 00:18:27.240]  每一個認耶穌為主的人
[00:18:27.240 --> 00:18:29.320]  都是被祂所召
[00:18:29.320 --> 00:18:31.440]  我們傳福音的得失、成敗
[00:18:31.440 --> 00:18:34.320]  不是在於我們是否成功令到對方信耶穌
[00:18:34.320 --> 00:18:38.200]  而是在於我們有沒有忠心的
[00:18:38.200 --> 00:18:40.400]  在茫茫人海之中
[00:18:40.400 --> 00:18:42.880]  尋找那些聽到神呼喚
[00:18:42.880 --> 00:18:44.560]  要回到神身邊的人
[00:18:44.560 --> 00:18:48.480]  願意我們都帶著這些傳福音的內功心法
[00:18:48.480 --> 00:18:51.640]  回到我們的生活場景之中
[00:18:51.640 --> 00:18:53.840]  做神忠心的福音的使者
[00:18:54.360 --> 00:18:56.600]  願榮耀重贊歸於三日的真實
