
[00:00:00.000 --> 00:00:02.380]  在過去大半年
[00:21:14.860 --> 00:21:16.860]  就在發生中
[00:21:16.860 --> 00:21:18.860]  就這樣在發生中
[00:21:18.860 --> 00:21:20.860]  你越想多一點
[00:21:20.860 --> 00:21:24.860]  這個遺留的背景,這個軍人,這個羅馬征服者
[00:21:24.860 --> 00:21:27.860]  他的角色,他的身份,他的背景
[00:21:27.860 --> 00:21:28.860]  然後你想多一點
[00:21:28.860 --> 00:21:32.860]  阿彼得這個人物,他的民族,他們的歷史的遭遇
[00:21:32.860 --> 00:21:35.860]  他的宗教操守
[00:21:35.860 --> 00:21:37.860]  你就越肯定那些
[00:21:37.860 --> 00:21:40.860]  談不攏的,不可能在一起的
[00:21:40.860 --> 00:21:42.860]  但是你越讀第十章
[00:21:42.860 --> 00:21:45.860]  你越發覺眼都大了
[00:21:45.860 --> 00:21:47.860]  不可能的事就這樣發生
[00:21:47.860 --> 00:21:51.860]  就這樣發生
[00:21:51.860 --> 00:21:56.860]  變了互相是兄弟姐妹
[00:21:56.860 --> 00:21:58.860]  這樣的關係
[00:21:58.860 --> 00:22:01.860]  究竟中間發生了什麼事?
[00:22:01.860 --> 00:22:05.860]  究竟中間發生了什麼事?
[00:22:05.860 --> 00:22:07.860]  我們現在看
[00:22:07.860 --> 00:22:09.860]  中間發生了什麼事?
[00:22:09.860 --> 00:22:15.860]  以至於有一個這麼神跡性的改變出現
[00:22:15.860 --> 00:22:17.860]  我一開始的時候說
[00:22:17.860 --> 00:22:20.860]  我們的社會現在撕裂,要融和
[00:22:20.860 --> 00:22:22.860]  其實一點都不容易
[00:22:22.860 --> 00:22:26.860]  真的需要神跡性的因典
[00:22:26.860 --> 00:22:29.860]  不過這些神跡性的因典
[00:22:29.860 --> 00:22:31.860]  由誰帶入這個社會呢?
[00:22:31.860 --> 00:22:33.860]  由誰開始呢?
[00:22:33.860 --> 00:22:40.860]  我相信由你,由我,由教會是唯一的出路
[00:22:40.860 --> 00:22:43.860]  上帝有上帝的時間,有他的方式
[00:22:43.860 --> 00:22:45.860]  不過我們從這個先例
[00:22:45.860 --> 00:22:50.860]  去想一些我們可以做的,應該做的事
[00:22:50.860 --> 00:22:53.860]  首先想想
[00:22:53.860 --> 00:22:55.860]  剛才說這個戈尼劉
[00:22:55.860 --> 00:22:58.860]  正在做一件顛覆他身份的事
[00:22:58.860 --> 00:23:01.860]  將自己的前途
[00:23:01.860 --> 00:23:05.860]  在他的同事,在他的親戚中的聲譽名望
[00:23:05.860 --> 00:23:07.860]  壓了上去的
[00:23:07.860 --> 00:23:08.860]  究竟這麼傻的事
[00:23:08.860 --> 00:23:11.860]  他有什麼動力,為什麼他這樣做呢?
[00:23:11.860 --> 00:23:13.860]  簡單來說
[00:23:13.860 --> 00:23:15.860]  一顆謙卑的心
[00:23:15.860 --> 00:23:18.860]  然後他禱告
[00:23:18.860 --> 00:23:20.860]  讓上帝改變他
[00:23:20.860 --> 00:23:23.860]  原來這個軍官就是這樣
[00:23:23.860 --> 00:23:26.860]  在軍事上,在經濟上
[00:23:26.860 --> 00:23:28.860]  我們是厲害,征服你
[00:23:28.860 --> 00:23:31.860]  建立一個這麼強大的羅馬帝國
[00:23:31.860 --> 00:23:34.860]  不過他有一個謙卑的心
[00:23:34.860 --> 00:23:37.860]  我們國家,我們民族就是強大
[00:23:37.860 --> 00:23:40.860]  不過道德淪落敗壞,越來越差
[00:23:40.860 --> 00:23:43.860]  現在他在這裡
[00:23:43.860 --> 00:23:46.860]  駐守在猶太人的社會
[00:23:46.860 --> 00:23:49.860]  盯緊他們,留意清楚他們
[00:23:49.860 --> 00:23:50.860]  他反而留意到
[00:23:50.860 --> 00:23:53.860]  這個這麼弱小,被我們淘汰的民族
[00:23:53.860 --> 00:23:56.860]  品德高尚
[00:23:56.860 --> 00:23:58.860]  為什麼呢?
[00:23:58.860 --> 00:24:01.860]  因為他們敬畏他們的耶和華
[00:24:01.860 --> 00:24:04.860]  這個軍官
[00:24:04.860 --> 00:24:07.860]  人生很大成就的
[00:24:07.860 --> 00:24:10.860]  但他有個謙卑的心
[00:24:10.860 --> 00:24:13.860]  他知道我們有很多很多成就
[00:24:13.860 --> 00:24:15.860]  但整個文化又有很多甩漏
[00:24:15.860 --> 00:24:16.860]  而這些甩漏的東西
[00:24:16.860 --> 00:24:20.860]  只是我們征服了的猶太人他們有的
[00:24:20.860 --> 00:24:23.860]  所以他要學
[00:24:23.860 --> 00:24:25.860]  但是礙於身份
[00:24:25.860 --> 00:24:28.860]  他又不適合去會堂
[00:24:28.860 --> 00:24:30.860]  聽說不適合
[00:24:30.860 --> 00:24:33.860]  所以自己在家裡,按時按後
[00:24:33.860 --> 00:24:35.860]  學一些猶太人
[00:24:35.860 --> 00:24:37.860]  聽說他們是這樣的
[00:24:37.860 --> 00:24:39.860]  按時按後,什麼祈禱
[00:24:39.860 --> 00:24:42.860]  那我又按時按後祈禱吧
[00:24:42.860 --> 00:24:46.860]  其實是蒙查查亂來的
[00:24:46.860 --> 00:24:51.860]  不過上帝連萬並且遇納
[00:24:51.860 --> 00:24:55.860]  他這顆清心尋求真理
[00:24:55.860 --> 00:24:59.860]  所以在第九節的前面
[00:24:59.860 --> 00:25:02.860]  他有一天,當他自己
[00:25:02.860 --> 00:25:04.860]  蒙查查自以為是
[00:25:04.860 --> 00:25:06.860]  他想像的方式
[00:25:06.860 --> 00:25:08.860]  用自己想像的方式
[00:25:08.860 --> 00:25:10.860]  延遲祈禱的時候
[00:25:10.860 --> 00:25:12.860]  上帝差遣使者
[00:25:12.860 --> 00:25:15.860]  叫他派人去找彼得
[00:25:15.860 --> 00:25:18.860]  彼得來就會教你
[00:25:18.860 --> 00:25:22.860]  其實他都不知道彼得是誰
[00:25:22.860 --> 00:25:26.860]  但上帝遇納他這顆心
[00:25:26.860 --> 00:25:29.860]  於是哥尼羅馬上派人去
[00:25:29.860 --> 00:25:32.860]  當上賓般拜他
[00:25:32.860 --> 00:25:34.860]  他不認識彼得
[00:25:34.860 --> 00:25:37.860]  按照他們自己的宗教觀念
[00:25:37.860 --> 00:25:40.860]  所以他以為彼得是神仙
[00:25:40.860 --> 00:25:44.860]  神仙你救我
[00:25:44.860 --> 00:25:46.860]  他不認識真理
[00:25:46.860 --> 00:25:48.860]  但上帝遇納他
[00:25:48.860 --> 00:25:50.860]  我想大家知道
[00:25:50.860 --> 00:25:52.860]  一夥獻臂開放
[00:25:52.860 --> 00:25:56.860]  讓上帝塗造自己的心
[00:25:56.860 --> 00:25:59.860]  是叫他能夠踏出這一步
[00:25:59.860 --> 00:26:01.860]  踏出這個困境
[00:26:01.860 --> 00:26:04.860]  踏出這個撕裂的一步
[00:26:04.860 --> 00:26:07.860]  去改變扭轉他的人生
[00:26:07.860 --> 00:26:10.860]  扭轉當時這個社會
[00:26:10.860 --> 00:26:14.860]  這個群體關係的局面
[00:26:14.860 --> 00:26:17.860]  彼得又怎樣呢?
[00:26:17.860 --> 00:26:20.860]  同感一靈
[00:26:20.860 --> 00:26:22.860]  這個又是很好的例子
[00:26:22.860 --> 00:26:25.860]  原來彼得當上賓
[00:26:25.860 --> 00:26:27.860]  不是在耶路撒冷
[00:26:27.860 --> 00:26:30.860]  這幾個人去海邊一個小鎮
[00:26:30.860 --> 00:26:32.860]  去找他
[00:26:32.860 --> 00:26:35.860]  這個海邊小鎮叫做約柏
[00:26:35.860 --> 00:26:38.860]  彼得剛才說過
[00:26:38.860 --> 00:26:40.860]  他在屋頂祈禱
[00:26:40.860 --> 00:26:42.860]  其實祈禱在哪裡都可以
[00:26:42.860 --> 00:26:44.860]  但他在屋頂祈禱
[00:26:44.860 --> 00:26:45.860]  為什麼呢?
[00:26:45.860 --> 00:26:48.860]  一方面可能靜一點
[00:26:48.860 --> 00:26:50.860]  以前的屋頂
[00:26:50.860 --> 00:26:52.860]  屋頂只有兩層
[00:26:52.860 --> 00:26:54.860]  不是這裡28層
[00:26:54.860 --> 00:26:56.860]  兩層樓高
[00:26:56.860 --> 00:26:58.860]  頂多三層樓高
[00:26:58.860 --> 00:27:01.860]  但屋頂怎樣都靜一點
[00:27:01.860 --> 00:27:04.860]  再加上有時候環境
[00:27:04.860 --> 00:27:07.860]  會對我們有些幫助
[00:27:07.860 --> 00:27:08.860]  在屋頂一望
[00:27:08.860 --> 00:27:10.860]  望上天沒有東西阻礙
[00:27:10.860 --> 00:27:12.860]  在感覺上
[00:27:12.860 --> 00:27:16.860]  好像心靈比較直接和上帝接通
[00:27:16.860 --> 00:27:19.860]  他在那裡祈禱
[00:27:19.860 --> 00:27:21.860]  我們讀聖經
[00:27:21.860 --> 00:27:22.860]  有時候很細緻
[00:27:22.860 --> 00:27:25.860]  有時候要宏觀一點
[00:27:25.860 --> 00:27:27.860]  為什麼他不在耶路撒冷
[00:27:27.860 --> 00:27:28.860]  他來了這裡呢?
[00:27:28.860 --> 00:27:30.860]  之前他在做什麼呢?
[00:27:30.860 --> 00:27:33.860]  原來彼得來這個小鎮
[00:27:33.860 --> 00:27:35.860]  來這裡上屋頂祈禱之前
[00:27:35.860 --> 00:27:40.860]  是一次他人生極之極之高峰的經歷
[00:27:40.860 --> 00:27:42.860]  在第九章最後記載
[00:27:42.860 --> 00:27:45.860]  他叫一個信徒從死裡復活
[00:27:45.860 --> 00:27:52.860]  在耶穌的門徒之中
[00:27:52.860 --> 00:27:54.860]  沒有一個記載過
[00:27:54.860 --> 00:27:56.860]  曾經有這樣的經歷
[00:27:56.860 --> 00:27:58.860]  耶穌在世的時候
[00:27:58.860 --> 00:28:00.860]  在四福音的記載
[00:28:00.860 --> 00:28:02.860]  曾經三次叫死人復活
[00:28:02.860 --> 00:28:03.860]  拉薩路
[00:28:03.860 --> 00:28:05.860]  一個寡婦的獨子
[00:28:05.860 --> 00:28:07.860]  艾魯的女兒
[00:28:07.860 --> 00:28:11.860]  每一次彼得都在場
[00:28:11.860 --> 00:28:13.860]  每一次彼得都在場
[00:28:13.860 --> 00:28:16.860]  不知道他眼睛看著耶穌三次
[00:28:16.860 --> 00:28:18.860]  叫他死人復活
[00:28:18.860 --> 00:28:20.860]  他的心怎麼想呢?
[00:28:20.860 --> 00:28:22.860]  我弟弟行不行呢?
[00:28:22.860 --> 00:28:26.860]  我承接繼承老師怎麼辦呢?
[00:28:26.860 --> 00:28:29.860]  我們不知道
[00:28:29.860 --> 00:28:31.860]  但想不到今天
[00:28:31.860 --> 00:28:34.860]  在第九節的最後記載
[00:28:34.860 --> 00:28:39.860]  他能夠叫一位死了的信徒
[00:28:39.860 --> 00:28:41.860]  從死裡復活
[00:28:41.860 --> 00:28:44.860]  這個真是一個高峰的經歷
[00:28:44.860 --> 00:28:48.860]  英文叫peak experience
[00:28:48.860 --> 00:28:50.860]  在聖經中
[00:28:50.860 --> 00:28:52.860]  沒有任何一個耶穌的門徒
[00:28:52.860 --> 00:28:54.860]  記載過這樣的事情
[00:28:54.860 --> 00:28:56.860]  甚至保羅
[00:28:56.860 --> 00:28:58.860]  他有一次
[00:28:58.860 --> 00:29:00.860]  有個年輕人從三樓掉下來
[00:29:00.860 --> 00:29:02.860]  好像沒有氣
[00:29:02.860 --> 00:29:04.860]  好像叫這個人復活
[00:29:04.860 --> 00:29:08.860]  不過不及他
[00:29:08.860 --> 00:29:10.860]  那個人死了幾天
[00:29:10.860 --> 00:29:14.860]  高峰經歷
[00:29:14.860 --> 00:29:17.860]  不過只是在這個高峰經歷之中
[00:29:17.860 --> 00:29:19.860]  彼得去退休
[00:29:19.860 --> 00:29:22.860]  走來這個海邊的小鎮
[00:29:22.860 --> 00:29:24.860]  然後走上屋頂
[00:29:24.860 --> 00:29:26.860]  比較環境上
[00:29:26.860 --> 00:29:28.860]  幫助他能夠貼近上帝
[00:29:28.860 --> 00:29:30.860]  他等候他禱告
[00:29:30.860 --> 00:29:32.860]  我下一步究竟要做什麼
[00:29:32.860 --> 00:29:36.860]  並非我叫死人復活
[00:29:36.860 --> 00:29:40.860]  多厲害多風光多威風
[00:29:40.860 --> 00:29:42.860]  退下來
[00:29:42.860 --> 00:29:43.860]  一種獻給
[00:29:43.860 --> 00:29:45.860]  再一次尋求上帝
[00:29:45.860 --> 00:29:47.860]  究竟我的前路要怎樣
[00:29:47.860 --> 00:29:49.860]  當他在祈禱的時候
[00:29:49.860 --> 00:29:51.860]  肚子餓了
[00:29:51.860 --> 00:29:54.860]  在腦海中出現了一個景象
[00:29:54.860 --> 00:29:56.860]  有一塊布掉下來
[00:29:56.860 --> 00:29:57.860]  然後打開
[00:29:57.860 --> 00:29:58.860]  你吃吧
[00:29:58.860 --> 00:30:00.860]  他就看一看
[00:30:00.860 --> 00:30:02.860]  蟑螂、蟹、蜘蛛
[00:30:02.860 --> 00:30:04.860]  什麼都有
[00:30:04.860 --> 00:30:05.860]  嚇到他
[00:30:05.860 --> 00:30:07.860]  我一輩子都沒吃過
[00:30:07.860 --> 00:30:09.860]  我猜他怕得
[00:30:09.860 --> 00:30:11.860]  機房屋頂滾到地上
[00:30:11.860 --> 00:30:14.860]  當他這樣說的時候
[00:30:14.860 --> 00:30:16.860]  同樣有個聲音
[00:30:16.860 --> 00:30:18.860]  我所潔淨的
[00:30:18.860 --> 00:30:21.860]  你不可看作不潔
[00:30:21.860 --> 00:30:23.860]  這樣就不見了
[00:30:23.860 --> 00:30:25.860]  如果我是能給
[00:30:25.860 --> 00:30:27.860]  真的滴汗了
[00:30:27.860 --> 00:30:31.860]  昨天發惡夢了
[00:30:31.860 --> 00:30:32.860]  不行不行
[00:30:32.860 --> 00:30:34.860]  再祈禱一次
[00:30:34.860 --> 00:30:36.860]  跟著他祈禱
[00:30:36.860 --> 00:30:38.860]  又第二次
[00:30:38.860 --> 00:30:39.860]  同樣的景象
[00:30:39.860 --> 00:30:41.860]  又見到一塊布掉下來
[00:30:41.860 --> 00:30:43.860]  你吃吧
[00:30:43.860 --> 00:30:45.860]  看一看金邪魅鮑魚
[00:30:45.860 --> 00:30:47.860]  一看
[00:30:47.860 --> 00:30:49.860]  又是那些恐怖的東西
[00:30:49.860 --> 00:30:51.860]  一年三次
[00:30:51.860 --> 00:30:53.860]  每次他都說
[00:30:53.860 --> 00:30:55.860]  這些骯髒的東西我不吃
[00:30:55.860 --> 00:30:57.860]  按照摩西律法
[00:30:57.860 --> 00:30:59.860]  我從小都不吃
[00:30:59.860 --> 00:31:01.860]  這是我自小的
[00:31:01.860 --> 00:31:04.860]  宗教信仰操守
[00:31:04.860 --> 00:31:06.860]  優良傳統
[00:31:06.860 --> 00:31:08.860]  絕不可破的
[00:31:08.860 --> 00:31:11.860]  誰知跟著有句說話
[00:31:11.860 --> 00:31:12.860]  我潔淨的
[00:31:12.860 --> 00:31:16.860]  你不可看作不潔
[00:31:16.860 --> 00:31:19.860]  細節很多東西要講
[00:31:19.860 --> 00:31:22.860]  不過我講到這裡
[00:31:22.860 --> 00:31:24.860]  其實他們兩個人都一樣
[00:31:24.860 --> 00:31:26.860]  這個軍官哥尼留
[00:31:26.860 --> 00:31:28.860]  跟彼得一樣
[00:31:28.860 --> 00:31:30.860]  他在這個高峰經歷
[00:31:30.860 --> 00:31:32.860]  彼得剛剛叫死人復活之後
[00:31:32.860 --> 00:31:35.860]  來到退休前路要怎樣
[00:31:35.860 --> 00:31:39.860]  要親近神的時候
[00:31:39.860 --> 00:31:43.860]  他見到這個異象
[00:31:43.860 --> 00:31:45.860]  這個異象本身
[00:31:45.860 --> 00:31:48.860]  是在顛覆他一生的操守
[00:31:48.860 --> 00:31:50.860]  其實他初初不明白
[00:31:50.860 --> 00:31:52.860]  他初初不明白
[00:31:52.860 --> 00:31:55.860]  在想什麼事呢?
[00:31:55.860 --> 00:31:56.860]  為什麼呢?
[00:31:56.860 --> 00:31:58.860]  這時候那三個人找他
[00:31:58.860 --> 00:31:59.860]  找到了
[00:31:59.860 --> 00:32:01.860]  時間剛剛好
[00:32:01.860 --> 00:32:03.860]  這些巧合我們相信
[00:32:03.860 --> 00:32:06.860]  正是聖靈的掌管
[00:32:06.860 --> 00:32:09.860]  那三個人就叫上去
[00:32:09.860 --> 00:32:12.860]  這裡沒有人叫彼得西門
[00:32:12.860 --> 00:32:14.860]  他就聽到了
[00:32:14.860 --> 00:32:16.860]  其實一聽那些聲音就知道
[00:32:16.860 --> 00:32:17.860]  那些不是猶太人
[00:32:17.860 --> 00:32:20.860]  我們聽口音聽得出
[00:32:20.860 --> 00:32:22.860]  假設我講兩句英文
[00:32:22.860 --> 00:32:24.860]  你一聽就知道我不是英國人
[00:32:24.860 --> 00:32:28.860]  那些口音你聽得出
[00:32:28.860 --> 00:32:30.860]  我講幾句普通話
[00:32:30.860 --> 00:32:33.860]  你馬上就知道我不是北京人
[00:32:33.860 --> 00:32:37.860]  那些當然是港式國語
[00:32:37.860 --> 00:32:38.860]  他一聽就知道
[00:32:38.860 --> 00:32:40.860]  這三個人是外邦人
[00:32:40.860 --> 00:32:41.860]  在遲疑之中
[00:32:41.860 --> 00:32:43.860]  想著這個異象
[00:32:43.860 --> 00:32:46.860]  我潔淨的你不能看得不潔
[00:32:46.860 --> 00:32:47.860]  這樣下去
[00:32:47.860 --> 00:32:50.860]  他就漸漸開竅
[00:32:50.860 --> 00:32:57.860]  於是有膽有動力改變自己
[00:32:57.860 --> 00:33:00.860]  不容易的
[00:33:00.860 --> 00:33:02.860]  從撕裂到融和
[00:33:02.860 --> 00:33:03.860]  中間的關鍵
[00:33:03.860 --> 00:33:05.860]  其實兩個人都是一樣
[00:33:05.860 --> 00:33:08.860]  謙卑開放自己
[00:33:08.860 --> 00:33:10.860]  親近上帝
[00:33:10.860 --> 00:33:12.860]  接受上帝的改造
[00:33:12.860 --> 00:33:14.860]  這才是重要的
[00:33:14.860 --> 00:33:18.860]  祈禱並非上帝下求你
[00:33:18.860 --> 00:33:21.860]  叫他改變他改變他改變他改變
[00:33:21.860 --> 00:33:23.860]  他這樣改他這樣改
[00:33:23.860 --> 00:33:25.860]  不是的
[00:33:25.860 --> 00:33:28.860]  他祈禱是怎樣?
[00:33:28.860 --> 00:33:30.860]  我願意改變
[00:33:30.860 --> 00:33:34.860]  上帝你要我怎樣改?
[00:33:34.860 --> 00:33:42.860]  關鍵在這裡
[00:33:42.860 --> 00:33:44.860]  好了,我點到即止
[00:33:44.860 --> 00:33:47.860]  時間也夠了
[00:33:47.860 --> 00:33:50.860]  這是一個在聖經中我們看到的
[00:33:50.860 --> 00:33:53.860]  很美麗的個案
[00:33:53.860 --> 00:33:56.860]  當我們了解背景多一點的時候
[00:33:56.860 --> 00:33:57.860]  這兩個群族
[00:33:57.860 --> 00:33:58.860]  這兩個人
[00:33:58.860 --> 00:34:01.860]  絕對撕裂的關係
[00:34:01.860 --> 00:34:03.860]  而這些全部是人為的
[00:34:03.860 --> 00:34:04.860]  因為歷史原因
[00:34:04.860 --> 00:34:05.860]  因為政治原因
[00:34:05.860 --> 00:34:06.860]  因為軍事原因
[00:34:06.860 --> 00:34:13.860]  因為很多經濟種種的原因
[00:34:13.860 --> 00:34:17.860]  但他們後來竟然是兄弟姊妹
[00:34:17.860 --> 00:34:19.860]  這樣的關係相證
[00:34:19.860 --> 00:34:21.860]  中間
[00:34:21.860 --> 00:34:24.860]  就是他們在禱告之中
[00:34:24.860 --> 00:34:27.860]  經歷改變
[00:34:27.860 --> 00:34:29.860]  清心的禱告
[00:34:29.860 --> 00:34:30.860]  親近神
[00:34:30.860 --> 00:34:32.860]  經歷改變
[00:34:32.860 --> 00:34:35.860]  什麼叫清心的禱告呢?
[00:34:35.860 --> 00:34:38.860]  放下自己
[00:34:38.860 --> 00:34:39.860]  謙卑
[00:34:39.860 --> 00:34:41.860]  放下自己
[00:34:41.860 --> 00:34:45.860]  不是給上帝做一張單
[00:34:45.860 --> 00:34:46.860]  給我一張白紙
[00:34:46.860 --> 00:34:48.860]  上帝任你怎麼寫
[00:34:48.860 --> 00:34:51.860]  一個清心的禱告
[00:34:51.860 --> 00:34:53.860]  因為他有動力
[00:34:53.860 --> 00:34:56.860]  有方向
[00:34:56.860 --> 00:35:01.860]  扭轉這種撕裂的關係
[00:35:01.860 --> 00:35:04.860]  成就融和
[00:35:04.860 --> 00:35:06.860]  絕對不容易
[00:35:06.860 --> 00:35:09.860]  不過聖經有這樣的先例
[00:35:09.860 --> 00:35:11.860]  哥尼留都是普通人
[00:35:11.860 --> 00:35:13.860]  彼得都是普通人
[00:35:13.860 --> 00:35:14.860]  你都是普通人
[00:35:14.860 --> 00:35:16.860]  我都是普通人
[00:35:16.860 --> 00:35:19.860]  所以他們能夠經歷這樣
[00:35:19.860 --> 00:35:22.860]  讓我們效法他們留下
[00:35:22.860 --> 00:35:25.860]  我們都進入同樣的謙卑
[00:35:25.860 --> 00:35:27.860]  清心禱告
[00:35:27.860 --> 00:35:30.860]  讓上帝託助我們
[00:35:30.860 --> 00:35:33.860]  成為他月立的器皿
[00:35:33.860 --> 00:35:34.860]  將和睦
[00:35:34.860 --> 00:35:36.860]  將和好
[00:35:36.860 --> 00:35:38.860]  將和平
[00:35:38.860 --> 00:35:40.860]  帶給我們周圍
[00:35:40.860 --> 00:35:42.860]  主賜福大家
