
[00:00:00.000 --> 00:00:10.700]  各位弟兄姊妹平安,在講到之前,好不好,請我們同心,我們一同來禱告。
[00:46:18.300 --> 00:46:27.300]  這次的大復興雖然只有短短的兩年,但是它的影響是非常的大。
[00:46:27.300 --> 00:46:42.300]  不光在英國威爾斯這個地區裏面,它擴展到整個英國,擴展到歐洲,後來甚至影響美洲的地方。
[00:46:42.300 --> 00:46:50.300]  在這次的大復興裏面,有一個核心的人物,就是這位年輕的牧師。
[00:46:50.300 --> 00:47:01.300]  他的名字叫做Evan Roberts,中文有時候翻譯做伊凡羅博士牧師。
[00:47:01.300 --> 00:47:13.300]  其實他是一個礦工,他在礦場裏面工作的,他沒有念過很多書,但是他很愛祖很愛祖。
[00:47:13.300 --> 00:47:30.300]  有一次他參加教會的聚會,就聽見牧師說,你們不要錯過任何聚會,你們要多讀經,你們不要錯過任何的聚會,你們應該好好的聚會。
[00:47:30.300 --> 00:47:45.300]  他聽了以後就覺得神好像對他說話,他就開始每天都帶着他的聖經,一有空間他就看聖經。
[00:47:45.300 --> 00:47:58.300]  他也從來不敢不去教會的聚會,教會任何一個聚會他全部都參加,因爲他恐怕他自己。
[00:47:58.300 --> 00:48:14.300]  那一次聚會他沒有來,神就在那次聚會里面工作,所以他所有聚會都參加,他裏面愛主的心,愛主的火就慢慢燃燒起來。
[00:48:14.300 --> 00:48:24.300]  他每天用很多時間來禱告,每天用很多時間來讀經,慢慢神就給他有一個託付。
[00:48:24.300 --> 00:48:36.300]  他說,向神屈膝吧,因爲神要拯救這個世界。
[00:48:36.300 --> 00:48:59.300]  用英文來講就是Lord bend the church and save the world,把教會好像讓他屈膝在神面前,bend the church,教會要跪下,然後我們就可以拯救整個世界。
[00:48:59.300 --> 00:49:08.300]  就是這個禱文成爲Evan Roberts心裏面一個很懇切的禱告。
[00:49:08.300 --> 00:49:19.300]  有時候他清靜神有兩個小時那麼長,他感覺神好像跟他面對面說話一樣。
[00:49:19.300 --> 00:49:28.300]  他心裏面真的如同火燒一樣,結果他就帶起了整個威爾斯的福星。
[00:49:28.300 --> 00:49:35.300]  有很多教會就請這位牧師到他們教會來講道。
[00:49:35.300 --> 00:49:42.300]  他的講道很短,大概只有十來分鐘,他講四點。
[00:49:42.300 --> 00:49:52.300]  第一,所有的罪都要承認,你要認你所有的罪在神面前悔改。
[00:49:52.300 --> 00:50:02.300]  第二是什麼呢,就是信徒與神之間的關係應該是沒有阻礙的。
[00:50:02.300 --> 00:50:15.300]  假如有任何東西阻礙了你跟神的關係,你要把它挪開,以至神與你是非常相近的。
[00:50:15.300 --> 00:50:24.300]  第三,你必須要順服聖靈,你要徹底地順服聖靈。
[00:50:24.300 --> 00:50:38.300]  第四,你公開承認耶穌基督是你的主,公開承認耶穌是你的主。
[00:50:38.300 --> 00:50:40.300]  他就講這四點。
[00:50:40.300 --> 00:50:50.300]  結果就很多人來到教會,結果教會就福星,很多人悔改,很多人信徒。
[00:50:50.300 --> 00:51:05.300]  所有的娛樂場所都要關門,法庭沒有案件審理,監獄裏面都沒有人坐監牢,全部空的。
[00:51:05.300 --> 00:51:11.300]  因爲聖靈大大在當地工作。
[00:51:11.300 --> 00:51:25.300]  求主那個福星的火,今天可以在我們當中,在很多的地方再次燃燒起來,
[00:51:25.300 --> 00:51:37.300]  讓我們向神求祂與我們同在,使用我們的教會,建立我們的教會,改變我們的教會。
[00:51:37.300 --> 00:51:41.300]  請我們低頭,我們一同來禱告。
[00:51:41.300 --> 00:51:53.300]  親愛的天父,我們非常感謝你,因爲今天早上你讓我們能夠看到初級教會怎麼樣被你使用。
[00:51:53.300 --> 00:52:03.300]  那一天當彼得站起來講道的時候,就有三千人受洗加入教會。
[00:52:03.300 --> 00:52:12.300]  我們深信你福星的火仍然要在世界各地來燃燒。
[00:52:12.300 --> 00:52:25.300]  就求你讓我們這間教會的信徒,我們能夠同心的向你祈求,求你的聖靈再次降臨在我們當中。
[00:52:25.300 --> 00:52:36.300]  讓我們願意求我們的教會成爲一個上上跟你結聯的教會,上下則跟的教會。
[00:52:36.300 --> 00:52:43.300]  對內,我們是火熱福祉,花灰恩賜的教會。
[00:52:43.300 --> 00:52:49.300]  我們向外,是能夠喜樂見證你的一羣。
[00:52:49.300 --> 00:52:56.300]  我們佈道的工作,宣教的工作,也是蒙你使用的。
[00:52:56.300 --> 00:53:07.300]  求主你就降臨的話,藏在我們心裏,讓我們成爲一羣被你使用的信徒。
[00:53:07.300 --> 00:53:13.300]  我們將禱告,侍奉主耶穌基督的名求。阿們。
