
[00:00:00.000 --> 00:00:04.000]  各位長姐妹早安, 居內平安
[00:23:06.000 --> 00:23:08.000]  他是指人的本身
[00:23:08.000 --> 00:23:10.000]  任何有限的人
[00:23:10.000 --> 00:23:13.000]  忘記了自身的有限性
[00:23:13.000 --> 00:23:15.000]  自封為神
[00:23:15.000 --> 00:23:20.000]  他就是一隻怪獸
[00:23:20.000 --> 00:23:22.000]  啟示錄第十三章
[00:23:22.000 --> 00:23:25.000]  是說到一個怪獸的世界
[00:23:25.000 --> 00:23:26.000]  有限的人
[00:23:26.000 --> 00:23:27.000]  藐視神明
[00:23:27.000 --> 00:23:29.000]  自封為神
[00:23:29.000 --> 00:23:30.000]  橫行無忌
[00:23:30.000 --> 00:23:33.000]  令這個世界充滿著獸性
[00:23:33.000 --> 00:23:35.000]  怪獸都是兇殘的
[00:23:35.000 --> 00:23:36.000]  吃人的
[00:23:36.000 --> 00:23:37.000]  一般來說
[00:23:37.000 --> 00:23:39.000]  我們只不過是平凡的人
[00:23:39.000 --> 00:23:42.000]  只能向怪獸低頭
[00:23:42.000 --> 00:23:44.000]  然後在這個虛情假意的世界
[00:23:44.000 --> 00:23:49.000]  我們虛情假意地生活
[00:23:49.000 --> 00:23:54.000]  但是其實你拜甚麼
[00:23:54.000 --> 00:23:57.000]  你的生命就會變成甚麼
[00:23:57.000 --> 00:23:59.000]  如果我們拜這隻怪獸
[00:23:59.000 --> 00:24:03.000]  我們的生命就會變成一隻怪獸
[00:24:03.000 --> 00:24:04.000]  人性就沒有了
[00:24:04.000 --> 00:24:07.000]  就只會有獸性
[00:24:07.000 --> 00:24:10.000]  這些是艱難的時刻
[00:24:10.000 --> 00:24:13.000]  這個處境是很艱難的
[00:24:13.000 --> 00:24:15.000]  在艱難的時刻裏
[00:24:15.000 --> 00:24:17.000]  一個人敬拜哪一個
[00:24:17.000 --> 00:24:20.000]  就是表示將生命交去哪一個
[00:24:20.000 --> 00:24:21.000]  交給哪一個
[00:24:21.000 --> 00:24:22.000]  這個問題
[00:24:22.000 --> 00:24:26.000]  就變成一個關鍵的問題
[00:24:26.000 --> 00:24:29.000]  敬拜上帝
[00:24:29.000 --> 00:24:31.000]  不是說禮拜日
[00:24:31.000 --> 00:24:34.000]  就在教堂裏面坐下
[00:24:34.000 --> 00:24:38.000]  然後跟弟妹去吃飯
[00:24:38.000 --> 00:24:43.000]  敬拜神其實是要將生命全心全意的
[00:24:43.000 --> 00:24:45.000]  交給上帝
[00:24:45.000 --> 00:24:49.000]  交給那個追求正義與和平
[00:24:49.000 --> 00:24:52.000]  與人愛的那位上帝
[00:24:52.000 --> 00:24:54.000]  當怪獸橫行的時候
[00:24:54.000 --> 00:24:57.000]  死亡是會威脅我們
[00:24:57.000 --> 00:24:58.000]  如果在這個時候
[00:24:58.000 --> 00:25:01.000]  一個人仍然拒絕敬拜這隻怪獸
[00:25:01.000 --> 00:25:05.000]  仍然堅持敬拜獨一的真神
[00:25:05.000 --> 00:25:08.000]  就在這個生命的抉擇裏面
[00:25:08.000 --> 00:25:09.000]  我們看到
[00:25:09.000 --> 00:25:12.000]  這個就是真正的信仰
[00:25:12.000 --> 00:25:14.000]  各位弟妹
[00:25:14.000 --> 00:25:19.000]  你願不願意持守這種真正的信仰呢?
[00:25:19.000 --> 00:25:22.000]  在啟示錄第三章
[00:25:22.000 --> 00:25:25.000]  那位曾經受苦受死的基督
[00:25:25.000 --> 00:25:26.000]  這樣應許
[00:25:26.000 --> 00:25:28.000]  祂說:得聖的
[00:25:28.000 --> 00:25:32.000]  我要賜祂在我寶座上與我同坐
[00:25:32.000 --> 00:25:34.000]  就如我得了聖
[00:25:34.000 --> 00:25:39.000]  在我父的寶座上與他同坐一般
[00:25:39.000 --> 00:25:41.000]  深願有一天
[00:25:41.000 --> 00:25:43.000]  在座的每一個
[00:25:43.000 --> 00:25:46.000]  都能夠在基督的寶座上
[00:25:46.000 --> 00:25:48.000]  與基督同坐
[00:25:48.000 --> 00:25:50.000]  直到永遠
[00:25:50.000 --> 00:25:53.000]  但願榮耀歸於聖父
[00:25:53.000 --> 00:25:54.000]  聖子
[00:25:54.000 --> 00:25:55.000]  聖靈的名
[00:25:55.000 --> 00:25:56.000]  阿們
