
[00:00:00.000 --> 00:00:08.000]  今天我繼續跟大家講 以利亞先知的經歷
[00:27:17.000 --> 00:27:19.000]  神怎樣
[00:27:19.000 --> 00:27:22.000]  神只是給他一個新的使命
[00:27:22.000 --> 00:27:25.000]  給他一些新的工作
[00:27:25.000 --> 00:27:28.000]  就這麼多
[00:27:28.000 --> 00:27:34.000]  神這樣的解救方法有沒有效呢
[00:27:34.000 --> 00:27:36.000]  我們看十九節
[00:27:36.000 --> 00:27:43.000]  於是以利亞離開那裡走了
[00:27:43.000 --> 00:27:47.000]  有沒有效 有效
[00:27:47.000 --> 00:27:54.000]  於是以利亞就從沮喪自憐的幽谷中走出來
[00:27:54.000 --> 00:28:00.000]  當然這裡是包括他自己是一個敬畏神的人
[00:28:00.000 --> 00:28:03.000]  他是願意順服神的指引
[00:28:03.000 --> 00:28:06.000]  他也相信神是掌管一切
[00:28:06.000 --> 00:28:09.000]  神有公義的審判
[00:28:09.000 --> 00:28:14.000]  他相信神有恩典憐憫
[00:28:14.000 --> 00:28:18.000]  在這裡可以表現出
[00:28:18.000 --> 00:28:21.000]  以利亞自己是一個勇敢的人
[00:28:21.000 --> 00:28:27.000]  能夠從憂傷中站起來
[00:28:27.000 --> 00:28:32.000]  是一個很勇敢的行動
[00:28:32.000 --> 00:28:37.000]  能夠做一個自憐自責的幽谷裡
[00:28:37.000 --> 00:28:45.000]  走出來的人也是一個很勇敢的人
[00:28:45.000 --> 00:28:49.000]  從此以利亞往後的日子
[00:28:49.000 --> 00:28:55.000]  他往後的生命仍然是非常多姿多彩
[00:28:55.000 --> 00:28:59.000]  如果他那一刻真的死了
[00:28:59.000 --> 00:29:02.000]  那就沒有了
[00:29:02.000 --> 00:29:08.000]  我們見不到他往後那麼多精彩的生活
[00:29:08.000 --> 00:29:12.000]  各位大兄姊妹
[00:29:12.000 --> 00:29:16.000]  以利亞他的見證
[00:29:16.000 --> 00:29:20.000]  給了我們很好的教導
[00:29:20.000 --> 00:29:23.000]  以利亞這次他的遭遇
[00:29:23.000 --> 00:29:26.000]  就好像一個基督徒
[00:29:26.000 --> 00:29:30.000]  在生活上 在工作上 或者在家庭裡
[00:29:30.000 --> 00:29:34.000]  在侍奉裡 受到很大的挫折
[00:29:34.000 --> 00:29:40.000]  很失敗 或者很委屈 受到創傷
[00:29:40.000 --> 00:29:43.000]  需要尋求神的醫治
[00:29:43.000 --> 00:29:47.000]  這個也很常見
[00:29:47.000 --> 00:29:50.000]  我們會受到委屈 受到創傷
[00:29:50.000 --> 00:29:53.000]  我們就需要尋求神的醫治
[00:29:53.000 --> 00:29:56.000]  我們要怎麼做
[00:29:56.000 --> 00:30:00.000]  以利亞 或者好像以利亞那樣
[00:30:00.000 --> 00:30:02.000]  在今天的生活來說
[00:30:02.000 --> 00:30:05.000]  我們要獨自一人去退休
[00:30:05.000 --> 00:30:12.000]  去安靜 去祈禱 去讀經
[00:30:12.000 --> 00:30:16.000]  從中得到新的使命
[00:30:16.000 --> 00:30:19.000]  然後願意接受那個新的使命
[00:30:19.000 --> 00:30:26.000]  才能夠重新得到復興
[00:30:26.000 --> 00:30:28.000]  我問大家
[00:30:28.000 --> 00:30:31.000]  為什麼很多基督徒
[00:30:31.000 --> 00:30:36.000]  常常參加夏令會 冬令會 退休會
[00:30:36.000 --> 00:30:40.000]  查經班 祈禱會 等等
[00:30:40.000 --> 00:30:48.000]  他們仍然離開那個所謂的復興很遠
[00:30:48.000 --> 00:30:51.000]  他的問題 為什麼仍然搞不定呢
[00:30:51.000 --> 00:30:56.000]  那個憂傷 自憐 自責 那種沮喪
[00:30:56.000 --> 00:31:00.000]  那種全世界的人都欠了他那種心態
[00:31:00.000 --> 00:31:04.000]  為什麼不能夠離開呢
[00:31:04.000 --> 00:31:07.000]  不斷的祈禱 讀經 尋求神
[00:31:07.000 --> 00:31:11.000]  又退休 又什麼的
[00:31:11.000 --> 00:31:15.000]  為什麼不能夠復興呢
[00:31:15.000 --> 00:31:18.000]  大家看不看得到
[00:31:18.000 --> 00:31:25.000]  從今天的經文裡面 你們看不看得到 為什麼呢
[00:31:25.000 --> 00:31:32.000]  因為只有退休 祈禱 讀經 是不夠的
[00:31:32.000 --> 00:31:35.000]  還欠什麼呢
[00:31:35.000 --> 00:31:39.000]  必須放下舊包袱
[00:31:39.000 --> 00:31:44.000]  還要拿起新的使命
[00:31:44.000 --> 00:31:47.000]  重新出來侍奉
[00:31:47.000 --> 00:31:50.000]  重新去為神作供
[00:31:50.000 --> 00:31:55.000]  這樣我們才可以得到真正的復興
[00:31:55.000 --> 00:32:02.000]  盼望大家能夠不斷在祈禱 讀經 尋求神的旨意裡面
[00:32:02.000 --> 00:32:06.000]  你要掌握到一個新的使命 為神作供
[00:32:06.000 --> 00:32:11.000]  這樣你才可以得到復興
[00:32:11.000 --> 00:32:18.000]  最後 我請大家一齊讀 我所選擇的回應經文
[00:32:18.000 --> 00:32:22.000]  作為結束今天的訊息
[00:32:22.000 --> 00:32:25.000]  是印在程序表都有的
[00:32:25.000 --> 00:32:30.000]  是肥納比書三章十三至十四節
[00:32:30.000 --> 00:32:33.000]  我們一齊讀
[00:32:33.000 --> 00:32:37.000]  弟兄們 我不是以為自己已經得著了
[00:32:37.000 --> 00:32:43.000]  我只有一件事 就是忘記背後 努力面前的
[00:32:43.000 --> 00:32:47.000]  向著標竿直跑 要得神在基督耶穌裡
[00:32:47.000 --> 00:32:54.000]  從上面召我來得的賞賜
[00:32:54.000 --> 00:32:58.000]  忘記背後的委屈
[00:32:58.000 --> 00:33:02.000]  努力面前的使命
[00:33:02.000 --> 00:33:07.000]  我們就必定會得到回報 必定會得到獎賞
[00:33:07.000 --> 00:33:10.000]  必定會得到復興
[00:33:10.000 --> 00:33:16.000]  我們一齊祈禱
[00:33:16.000 --> 00:33:24.000]  慈悲仁愛天父 多謝祢教導我們
[00:33:24.000 --> 00:33:28.000]  求神賜恩給我們在生活裡面
[00:33:28.000 --> 00:33:33.000]  倘若我們仍然在憂傷裡面 在自責裡面
[00:33:33.000 --> 00:33:38.000]  在委屈裡面 在沮喪裡面
[00:33:38.000 --> 00:33:44.000]  求神赦免我們 也求祢賜恩帶領我們
[00:33:44.000 --> 00:33:49.000]  求祢恩代我們 憐憫我們
[00:33:49.000 --> 00:33:54.000]  賜給我們一個復興的靈火
[00:33:54.000 --> 00:33:58.000]  賜給我們一個新的使命
[00:33:58.000 --> 00:34:01.000]  賜給我們一個新的工作
[00:34:01.000 --> 00:34:05.000]  讓我們能夠繼續為主效力
[00:34:05.000 --> 00:34:09.000]  讓我們能夠得到真正的復興
[00:34:09.000 --> 00:34:14.000]  求神賜恩 賜祢的恩賜給我們
[00:34:14.000 --> 00:34:17.000]  多謝你聽我們的禱告
[00:34:17.000 --> 00:34:19.000]  奉耶穌基督的聖名祈禱
