
[00:00:00.000 --> 00:00:08.000]  今日能夠跟大家分享登山補訓的訊息
[00:25:13.000 --> 00:25:15.000]  讓你去選擇
[00:25:15.000 --> 00:25:17.000]  那你要計算清楚
[00:25:17.000 --> 00:25:20.000]  看哪份工作可以幫助你更加愛神
[00:25:20.000 --> 00:25:21.000]  侍奉神
[00:25:21.000 --> 00:25:23.000]  那你就選擇那份
[00:25:23.000 --> 00:25:26.000]  同一時間有兩個節目
[00:25:26.000 --> 00:25:28.000]  那你也要想清楚
[00:25:28.000 --> 00:25:32.000]  看哪個節目可以幫助你更加敬畏神
[00:25:32.000 --> 00:25:34.000]  你就選擇那個
[00:25:34.000 --> 00:25:35.000]  如此類推
[00:25:35.000 --> 00:25:37.000]  不難去做決定的
[00:25:37.000 --> 00:25:40.000]  不過千萬不要自欺欺神
[00:25:40.000 --> 00:25:47.000]  另外我發覺有好幾本
[00:25:47.000 --> 00:25:50.000]  好幾本色經書的作者都會提到
[00:25:50.000 --> 00:25:53.000]  十一奉獻是最好的方法之一
[00:25:53.000 --> 00:25:55.000]  去促使自己提醒自己
[00:25:55.000 --> 00:25:58.000]  不要積贊財寶在地上
[00:25:58.000 --> 00:26:01.000]  而要積贊財寶在天上
[00:26:01.000 --> 00:26:03.000]  這個值得我們去想
[00:26:04.000 --> 00:26:07.000]  遲些有機會再說十一奉獻
[00:26:07.000 --> 00:26:10.000]  最後
[00:26:10.000 --> 00:26:15.000]  我用哥羅西書三章第一節第二節
[00:26:15.000 --> 00:26:17.000]  來做結束
[00:26:17.000 --> 00:26:21.000]  哥羅西書三章第一節
[00:26:21.000 --> 00:26:24.000]  所以你們若真與基督一同復活
[00:26:24.000 --> 00:26:26.000]  就當求上面的事
[00:26:26.000 --> 00:26:29.000]  哪裡有基督坐在神的右邊
[00:26:29.000 --> 00:26:31.000]  第二節
[00:26:31.000 --> 00:26:34.000]  你們要思念上面的事
[00:26:34.000 --> 00:26:37.000]  不要思念地上的事
[00:26:37.000 --> 00:26:42.000]  真是重生得救的基督徒
[00:26:42.000 --> 00:26:45.000]  他必定會思念上面的事
[00:26:45.000 --> 00:26:48.000]  因為上面有耶穌基督
[00:26:48.000 --> 00:26:50.000]  坐在神的右邊
[00:26:50.000 --> 00:26:51.000]  祂掌權
[00:26:51.000 --> 00:26:53.000]  祂坐著為王
[00:26:53.000 --> 00:26:55.000]  祂等我們將來
[00:26:55.000 --> 00:26:57.000]  去到祂面前
[00:26:57.000 --> 00:27:00.000]  給我們一筆豐富的財產
[00:27:02.000 --> 00:27:04.000]  在新的一年開始
[00:27:04.000 --> 00:27:06.000]  我祝願大家
[00:27:06.000 --> 00:27:08.000]  每一個人
[00:27:08.000 --> 00:27:10.000]  都能夠經歷神更多的恩典
[00:27:10.000 --> 00:27:12.000]  而在神面前立志
[00:27:12.000 --> 00:27:15.000]  積聚財寶在天上
[00:27:15.000 --> 00:27:18.000]  以神為神
[00:27:18.000 --> 00:27:20.000]  我們一起祈禱
[00:27:20.000 --> 00:27:25.000]  前外天父我們多謝你
[00:27:25.000 --> 00:27:27.000]  多謝你賜下寶貴的教導
[00:27:27.000 --> 00:27:30.000]  多謝主耶穌這樣來教導我們
[00:27:31.000 --> 00:27:33.000]  主啊賜給我們信心能力
[00:27:33.000 --> 00:27:36.000]  能夠按祢的吩咐而行
[00:27:36.000 --> 00:27:39.000]  以致我們在生活裡面
[00:27:39.000 --> 00:27:40.000]  去榮耀祢
[00:27:40.000 --> 00:27:41.000]  見證祢
[00:27:41.000 --> 00:27:44.000]  更加是領受祢更多的福氣
[00:27:44.000 --> 00:27:46.000]  感謝讚美祢
[00:27:46.000 --> 00:27:48.000]  我們這樣祈禱奉耶穌基督的聖名
[00:27:48.000 --> 00:27:49.000]  阿們
