
[00:00:00.000 --> 00:00:03.320]  今天我是想和大家講一下
[00:25:37.440 --> 00:25:42.440]  大家不知道有沒有留意
[00:25:42.440 --> 00:25:47.440]  在對上連續幾個星期,三個星期
[00:25:47.440 --> 00:25:53.440]  都有新人從河南區Apple Valley來到我們教會
[00:25:53.440 --> 00:25:56.440]  這是顯示什麼呢?
[00:25:56.440 --> 00:26:00.440]  難道這個意象還不夠清楚嗎?
[00:26:00.440 --> 00:26:08.440]  如果你覺得,如果弟兄姊妹可以提醒我
[00:26:08.440 --> 00:26:11.440]  如果哪一區有相類似的現象出現
[00:26:11.440 --> 00:26:14.440]  我又看不到的,你告訴我
[00:26:15.440 --> 00:26:17.440]  我們一樣可以祈求神的指引
[00:26:17.440 --> 00:26:22.440]  有新的意象,可以有新的使命,新的事工
[00:26:22.440 --> 00:26:33.440]  但願我們自己在這裡的每一家人
[00:26:33.440 --> 00:26:36.440]  或者將來我們接觸到的每一家人
[00:26:36.440 --> 00:26:40.440]  我們都能夠歡喜快樂
[00:26:40.440 --> 00:26:42.440]  就好像約書亞那樣
[00:26:42.440 --> 00:26:46.440]  他說他和他一家都會侍奉耶和華
[00:26:46.440 --> 00:26:48.440]  侍奉亦是敬拜
[00:26:48.440 --> 00:26:51.440]  但願我們將來見到更多的家庭
[00:26:51.440 --> 00:26:55.440]  他們能夠一起去敬拜、侍奉耶和華
[00:26:55.440 --> 00:27:00.440]  而且一家能夠去敬拜神
[00:27:00.440 --> 00:27:02.440]  是多麼歡喜快樂的事
[00:27:02.440 --> 00:27:10.440]  我很感謝神,祂給我這個意象和使命
[00:27:12.440 --> 00:27:18.440]  我也看到神為我們開路和有所安排
[00:27:18.440 --> 00:27:21.440]  正如祂為摩西有所安排一樣
[00:27:21.440 --> 00:27:28.440]  已經有一些弟兄姊妹自動來和我說
[00:27:28.440 --> 00:27:31.440]  他們對那些事工很有興趣
[00:27:31.440 --> 00:27:33.440]  他們願意去侍奉
[00:27:33.440 --> 00:27:38.440]  神也感動到一些弟兄姊妹願意做同工
[00:27:38.440 --> 00:27:41.440]  願意和我們一起去承擔這個使命
[00:27:42.440 --> 00:27:45.440]  但我可以告訴大家
[00:27:45.440 --> 00:27:48.440]  還不夠人手
[00:27:48.440 --> 00:27:51.440]  還需要更多的弟兄姊妹來參與
[00:27:51.440 --> 00:27:57.440]  所以我請求大家繼續為這些事工
[00:27:57.440 --> 00:27:59.440]  為這些意象、使命來禱告
[00:27:59.440 --> 00:28:02.440]  為我、為你們自己
[00:28:02.440 --> 00:28:06.440]  為你們自己是否可以參與這些事工來禱告
[00:28:06.440 --> 00:28:10.440]  求神給大家有感動
[00:28:11.440 --> 00:28:14.440]  當你有感動的時候請你來告訴我
[00:28:14.440 --> 00:28:21.440]  最後我用羅馬書十二章十一節來彼此勉勵
[00:28:21.440 --> 00:28:25.440]  因勤不可懶惰
[00:28:25.440 --> 00:28:29.440]  要心裡火熱常常服侍主
[00:28:29.440 --> 00:28:36.440]  心裡火熱,即常常都這麼積極
[00:28:36.440 --> 00:28:42.440]  我需要有熱誠,就是心裡火熱的那種感動
[00:28:42.440 --> 00:28:47.440]  我需要常常火熱的弟兄姊妹起來一起同工
[00:28:47.440 --> 00:28:52.440]  有火熱的心才能夠將事工做得好
[00:28:52.440 --> 00:28:56.440]  不單為新的事工需要有火熱的心
[00:28:56.440 --> 00:29:00.440]  其實想想,就算大家現在做的事工
[00:29:00.440 --> 00:29:03.440]  你的服侍都需要有火熱的心
[00:29:03.440 --> 00:29:07.440]  然後才可以繼續,才可以做得好
[00:29:07.440 --> 00:29:12.440]  但願我們無論做新的事工,做現有的事工
[00:29:12.440 --> 00:29:15.440]  我們都是有火熱的心
[00:29:15.440 --> 00:29:19.440]  我們一起祈禱
[00:29:19.440 --> 00:29:25.440]  神,我們感謝祢給我們的意象,給我們的使命
[00:29:25.440 --> 00:29:27.440]  感謝祢為我們開路
[00:29:27.440 --> 00:29:29.440]  求神祢繼續感動我們,引領我們
[00:29:29.440 --> 00:29:31.440]  給我們有亮光,有指引
[00:29:31.440 --> 00:29:34.440]  以致我們按著祢的吩咐而行
[00:29:34.440 --> 00:29:38.440]  成為祢可以使用的工具
[00:29:38.440 --> 00:29:41.440]  以致祢的榮耀可以彰顯
[00:29:41.440 --> 00:29:45.440]  以致更多的人歸向祢,敬拜,侍奉祢
[00:29:45.440 --> 00:29:50.440]  求神祢藉著新的事工,帶給我們新的挑戰
[00:29:50.440 --> 00:29:53.440]  以致我們願意用信服的心
[00:29:53.440 --> 00:29:57.440]  我們就有新的經歷,經歷新的恩典和榮耀
[00:29:57.440 --> 00:29:58.440]  我們感謝,讚美祢
[00:29:58.440 --> 00:30:00.440]  我們這樣祈禱奉耶穌基督的聖名
