
[00:00:00.000 --> 00:00:02.400]  很多時候當我們看聖經的時候
[00:20:53.360 --> 00:20:58.800]  從前有許多先知和珖王要看你們所看的
[00:20:58.800 --> 00:21:00.720]  卻沒有人看見
[00:21:00.720 --> 00:21:02.960]  要聽你們所聽的
[00:21:02.960 --> 00:21:05.440]  卻沒有聽見
[00:21:05.440 --> 00:21:11.760]  這兩節經文跟我們說看見原來是很重要的一件事
[00:21:11.760 --> 00:21:15.840]  當我們看見看見事物的時候
[00:21:15.840 --> 00:21:20.480]  有一些是實質上我們可以看見的
[00:21:20.480 --> 00:21:22.560]  實質實體可以看見的
[00:21:22.560 --> 00:21:24.960]  等於就是我現在看到這一杯
[00:21:24.960 --> 00:21:26.320]  我摸摸這個杯
[00:21:26.320 --> 00:21:29.280]  這個是實體來的
[00:21:29.280 --> 00:21:31.520]  我看到這個screen
[00:21:31.520 --> 00:21:33.680]  我摸摸這個screen的實體
[00:21:33.680 --> 00:21:38.800]  有些看見是你vision可以看到的
[00:21:38.800 --> 00:21:42.000]  你可以feel你可以touch的
[00:21:42.000 --> 00:21:46.160]  另外一些看見是你不可以能夠去
[00:21:46.160 --> 00:21:49.360]  你只有能夠移回的
[00:21:49.360 --> 00:21:51.040]  領會的
[00:21:51.040 --> 00:21:52.880]  好像很抽象的
[00:21:52.880 --> 00:21:54.880]  譬如什麼
[00:21:54.880 --> 00:21:57.520]  譬如剛才我們說的愛
[00:21:57.520 --> 00:22:00.240]  我說我愛你
[00:22:00.240 --> 00:22:05.760]  那怎樣的程度才是愛呢?
[00:22:05.760 --> 00:22:08.400]  我跟我老公說
[00:22:08.400 --> 00:22:10.160]  以後我如果
[00:22:10.160 --> 00:22:13.040]  因為我說我癡愛
[00:22:13.040 --> 00:22:15.440]  應該就很快到了
[00:22:15.440 --> 00:22:19.120]  我說我現在就要練習
[00:22:19.120 --> 00:22:23.360]  時時說一些東西我可以記得的
[00:22:23.360 --> 00:22:26.320]  癡愛是沒有練習才會癡愛
[00:22:26.320 --> 00:22:27.920]  所以時時要練習
[00:22:27.920 --> 00:22:29.280]  我說我要練習
[00:22:29.280 --> 00:22:31.840]  一定有些東西我不會忘記的
[00:22:31.840 --> 00:22:32.880]  他說對了
[00:22:32.880 --> 00:22:34.960]  你一定有一個不會忘記的
[00:22:34.960 --> 00:22:37.040]  就是你每一天都會跟我說一次
[00:22:37.040 --> 00:22:39.040]  最少一次的
[00:22:39.040 --> 00:22:40.000]  那個是什麼呢?
[00:22:40.000 --> 00:22:42.560]  我說那個是什麼呢?我想了很久
[00:22:42.560 --> 00:22:44.480]  他說就是那個
[00:22:44.480 --> 00:22:46.640]  天還沒亮的時候你都會問我
[00:22:46.640 --> 00:22:51.360]  你愛我嗎?
[00:22:51.360 --> 00:22:54.240]  原來愛是什麼?
[00:22:54.240 --> 00:22:56.240]  你很想是吧?
[00:22:56.240 --> 00:22:57.600]  你談戀愛的時候
[00:22:57.600 --> 00:23:01.120]  你很想那個人說你愛我嗎?
[00:23:01.120 --> 00:23:02.160]  他說我愛你啊
[00:23:02.160 --> 00:23:04.160]  我把我的衣服
[00:23:04.160 --> 00:23:05.520]  是不是叫衣服啊?
[00:23:05.520 --> 00:23:07.200]  我的衣服
[00:23:07.200 --> 00:23:09.920]  拿給你看吧
[00:23:09.920 --> 00:23:13.600]  如果他拿出來的衣服撞給你看的時候
[00:23:13.600 --> 00:23:17.920]  你已經走了
[00:23:17.920 --> 00:23:19.440]  所以你那個衣服
[00:23:19.440 --> 00:23:20.960]  你那個愛
[00:23:20.960 --> 00:23:23.040]  好像是很抽象的
[00:23:23.040 --> 00:23:24.560]  是你可以意會的
[00:23:24.560 --> 00:23:26.720]  所以這裡耶穌跟他說
[00:23:26.720 --> 00:23:29.360]  你想看見的
[00:23:29.360 --> 00:23:33.920]  就是你需要去看見神的這個救恩
[00:23:33.920 --> 00:23:35.200]  你需要看見
[00:23:35.200 --> 00:23:36.800]  You see, you understand
[00:23:36.800 --> 00:23:41.040]  You hear, you get it
[00:23:41.040 --> 00:23:45.120]  這個看見是一種的經歷
[00:23:45.120 --> 00:23:46.400]  最近我們看新聞
[00:23:46.400 --> 00:23:49.120]  我們都知道新西省有一個小朋友
[00:23:49.120 --> 00:23:50.560]  六歲的小朋友
[00:23:50.560 --> 00:23:54.080]  是不是有聽過這個新聞
[00:23:54.080 --> 00:23:57.760]  六歲啊,叫國斌嗎?
[00:23:57.760 --> 00:24:01.520]  國斌啊,國斌
[00:24:01.520 --> 00:24:03.520]  六歲而已
[00:24:03.520 --> 00:24:04.800]  當我看這個新聞的時候
[00:24:04.800 --> 00:24:08.960]  我整個心掉下來了
[00:24:08.960 --> 00:24:11.920]  被人家這麼小的小朋友
[00:24:11.920 --> 00:24:15.680]  刮了他的眼睛
[00:24:15.680 --> 00:24:18.080]  所以等於他
[00:24:18.080 --> 00:24:19.200]  最看不見
[00:24:19.200 --> 00:24:23.760]  因為他的視力最不能夠去治癒的時候
[00:24:23.760 --> 00:24:27.120]  等於那個人拿走了他
[00:24:27.120 --> 00:24:30.000]  看到東西的那個權利
[00:24:30.000 --> 00:24:30.960]  是不是
[00:24:30.960 --> 00:24:35.840]  我們一生很心痛
[00:24:35.840 --> 00:24:39.600]  這麼小的小朋友
[00:24:39.600 --> 00:24:42.080]  他需要重新去生活
[00:24:42.080 --> 00:24:46.960]  重新去適應他生命另一個的方式
[00:24:46.960 --> 00:24:49.200]  以前他看到東西
[00:24:49.200 --> 00:24:51.120]  吃飯什麼都很容易
[00:24:51.120 --> 00:24:59.200]  現在他連吃飯都需要重新去學習
[00:24:59.200 --> 00:25:04.400]  耶穌在這裡跟我們說
[00:25:04.400 --> 00:25:05.920]  當我們要看見的時候
[00:25:05.920 --> 00:25:10.480]  我們要去經歷這位神
[00:25:10.480 --> 00:25:13.440]  我們要去明白
[00:25:13.440 --> 00:25:15.760]  我不知道你在生活上面
[00:25:15.760 --> 00:25:19.520]  有沒有很多看見神在你生命之中
[00:25:19.520 --> 00:25:24.240]  做了很多很奇妙的事呢
[00:25:24.240 --> 00:25:26.800]  你曾經看見的
[00:25:26.800 --> 00:25:35.440]  是不是現在仍然都藏在你的心裡面呢
[00:25:35.440 --> 00:25:37.760]  你是不是曾經得到
[00:25:37.760 --> 00:25:41.440]  而現在你又失去呢
[00:25:41.440 --> 00:25:45.040]  你曾經看見
[00:25:45.040 --> 00:25:51.440]  你現在是不是仍然都看不見
[00:25:51.440 --> 00:25:58.480]  《約翰福音》第1章29節
[00:25:58.480 --> 00:25:59.840]  師嫂約翰說
[00:25:59.840 --> 00:26:04.000]  看那神的高容
[00:26:04.000 --> 00:26:07.920]  除去世人罪孽
[00:26:07.920 --> 00:26:11.760]  看那就是耶穌
[00:26:11.760 --> 00:26:14.080]  耶穌願意為你為我
[00:26:14.080 --> 00:26:18.560]  願我們可以看見祂的救恩
[00:26:18.560 --> 00:26:19.840]  可以來到祂面前
[00:26:19.840 --> 00:26:27.440]  知道我們是得到神充充滿滿的恩典的
[00:26:27.440 --> 00:26:31.520]  給大家一條數學題目
[00:26:31.520 --> 00:26:36.880]  如果你有九顆蘋果
[00:26:36.880 --> 00:26:39.120]  你拿走了七顆
[00:26:39.120 --> 00:26:45.840]  請問你剩下幾顆呢
[00:26:45.840 --> 00:26:52.640]  不是更難嘛
[00:26:52.640 --> 00:26:54.560]  如果你有九顆蘋果
[00:26:54.560 --> 00:26:56.320]  你拿走了七顆
[00:26:56.320 --> 00:27:13.840]  請問你有幾顆蘋果呢
[00:27:13.840 --> 00:27:14.800]  如果你有七顆
[00:27:14.800 --> 00:27:20.480]  等於那兩顆你自己丟掉了
[00:27:20.480 --> 00:27:22.400]  你可能有全部九顆
[00:27:22.400 --> 00:27:25.760]  你可能剩下七顆
[00:27:25.760 --> 00:27:28.160]  或者你那七顆都拿走給別人
[00:27:28.160 --> 00:27:30.560]  你剩下兩顆我不知道
[00:27:30.560 --> 00:27:34.480]  我再問你一個問題
[00:27:34.480 --> 00:27:40.240]  如果你有九項的罪
[00:27:40.240 --> 00:27:42.800]  你除了
[00:27:42.800 --> 00:27:46.240]  如果我有九種的罪
[00:27:46.240 --> 00:27:47.360]  九項的罪
[00:27:47.360 --> 00:27:49.760]  我除了七項
[00:27:49.760 --> 00:28:00.480]  那我剩下多少項
[00:28:00.480 --> 00:28:02.240]  不明白我的問題
[00:28:02.240 --> 00:28:05.440]  翻譯多一次
[00:28:05.440 --> 00:28:08.640]  如果我有九項的罪
[00:28:08.640 --> 00:28:11.200]  我犯了九項的罪
[00:28:11.200 --> 00:28:14.000]  那我除了七項的罪
[00:28:14.000 --> 00:28:21.040]  請問我剩下多少項呢
[00:28:21.040 --> 00:28:24.480]  有沒有答案
[00:28:24.480 --> 00:28:27.200]  仍然不明白我的題目
[00:28:27.200 --> 00:28:34.560]  我用普通話
[00:28:34.560 --> 00:28:39.360]  有沒有
[00:28:39.360 --> 00:28:41.200]  如果我有九項罪
[00:28:41.200 --> 00:28:42.880]  我犯了九項的罪
[00:28:42.880 --> 00:28:45.760]  我拿走了七項的罪
[00:28:45.760 --> 00:28:50.880]  我還剩下幾項的罪
[00:28:50.880 --> 00:28:52.000]  九項
[00:28:52.000 --> 00:28:55.520]  為什麼
[00:28:55.520 --> 00:28:58.320]  因為我仍然是罪人
[00:28:58.320 --> 00:29:01.280]  我不能夠拿走我自己的罪
[00:29:01.280 --> 00:29:05.520]  我再問你一個問題
[00:29:05.520 --> 00:29:08.720]  如果我仍然有這九項的罪
[00:29:08.720 --> 00:29:11.440]  耶穌拿走了七項的
[00:29:11.440 --> 00:29:19.360]  請問我剩下多少項罪呢
[00:29:19.360 --> 00:29:24.720]  耶穌都拿走了
[00:29:24.720 --> 00:29:27.520]  耶穌絕對不會
[00:29:27.520 --> 00:29:30.960]  剩下兩項的罪給我們自己
[00:29:30.960 --> 00:29:33.520]  只剩下這兩項的罪
[00:29:33.520 --> 00:29:36.320]  這個就是神的恩典
[00:29:36.320 --> 00:29:43.040]  原來神的數學方式跟我們的數學方式不同
[00:29:43.040 --> 00:29:45.920]  神要我們看見
[00:29:45.920 --> 00:29:48.800]  看見我們的罪來到祂面前的時候
[00:29:48.800 --> 00:29:52.400]  祂完全拿走了
[00:29:52.400 --> 00:29:57.120]  耶穌為我們除了不是一部分的罪
[00:29:57.120 --> 00:30:00.720]  而是全部的罪
[00:30:00.720 --> 00:30:08.720]  耶穌為你能夠看見而歡樂
[00:30:08.720 --> 00:30:12.720]  耶穌為了你能夠相信你的名字
[00:30:12.720 --> 00:30:16.960]  記錄在天上祂是一個高興歡樂的神
[00:30:16.960 --> 00:30:20.400]  我不知道你信了主嗎
[00:30:20.400 --> 00:30:23.280]  或者你信了你又遇到什麼困難
[00:30:23.280 --> 00:30:25.440]  你又有疑惑的時候
[00:30:25.440 --> 00:30:28.000]  我再跟你講多一次
[00:30:28.000 --> 00:30:30.960]  因為你的名字因為你接受耶穌的教恩
[00:30:30.960 --> 00:30:34.480]  你的名字就已經在天上
[00:30:34.480 --> 00:30:39.680]  在神的生命冊裏面
[00:30:39.680 --> 00:30:43.760]  當你認識神
[00:30:43.760 --> 00:30:49.280]  耶穌也要為我們能夠知道父的心的時候
[00:30:49.280 --> 00:30:51.360]  祂有一個歡樂的心
[00:30:51.360 --> 00:30:57.840]  所以希望我們可以去知道明白神的心
[00:30:57.840 --> 00:31:03.120]  耶穌為了我們可以看見而歡喜快樂
[00:31:03.120 --> 00:31:06.640]  因為很多人想要看見的都看見不到
[00:31:06.640 --> 00:31:10.560]  想要聽的都聽不到
[00:31:10.560 --> 00:31:13.280]  所以我們為了我們能夠去
[00:31:13.280 --> 00:31:18.400]  在天上神已經為了我們而備的那個家鄉快樂
[00:31:18.400 --> 00:31:20.720]  有一首詩歌
[00:31:20.720 --> 00:31:23.520]  成曉明有一首詩歌
[00:31:23.520 --> 00:31:27.040]  《天上的家鄉》我很喜歡這一首歌
[00:31:27.040 --> 00:31:28.160]  我喜歡這一首歌
[00:31:28.160 --> 00:31:31.840]  因為我時時自己駕車的時候
[00:31:31.840 --> 00:31:35.840]  我會駕比較快一點
[00:31:35.840 --> 00:31:38.240]  因為我想如果我聽這首歌
[00:31:38.240 --> 00:31:42.400]  我就可以快一點到我的目的地了
[00:31:42.400 --> 00:31:46.640]  因為它的節奏幫助我可以集中一點
[00:31:46.640 --> 00:31:49.120]  有一次我就跟牧師說
[00:31:49.120 --> 00:31:51.600]  「你聽這首歌吧」
[00:31:51.600 --> 00:31:56.080]  「好啊這首歌可以幫我很快到目的地了」
[00:31:56.080 --> 00:31:59.680]  他說「是啊這首歌不單止是目的地啊」
[00:31:59.680 --> 00:32:03.760]  「你可以很快去到那個目的地啊」
[00:32:03.760 --> 00:32:06.640]  「天上家鄉的那個目的地」
[00:32:06.640 --> 00:32:11.680]  這裡大部分的人年紀應該都是比我年輕的
[00:32:11.680 --> 00:32:18.160]  最多是10%到15%大過我
[00:32:18.160 --> 00:32:20.960]  可能未到10%大過我了
[00:32:20.960 --> 00:32:25.920]  所以你的唱歌應該是比我更加厲害的
[00:32:25.920 --> 00:32:28.880]  師父當我們來到你面前的時候
[00:32:28.880 --> 00:32:31.680]  我們感謝你
[00:32:31.680 --> 00:32:35.360]  因為你愛我們每一個人
[00:32:35.360 --> 00:32:39.360]  你愛世上的每一個人
[00:32:39.360 --> 00:32:43.600]  所以你妻你的愛子耶穌基督
[00:32:43.600 --> 00:32:47.360]  你獨生的兒子
[00:32:47.360 --> 00:32:51.840]  道成育生來到我們的通眾
[00:32:51.840 --> 00:32:56.960]  將福利顯明在時
[00:32:56.960 --> 00:33:00.560]  讓我們可以能夠知道我們的罪
[00:33:00.560 --> 00:33:04.640]  可以全部完全的
[00:33:04.640 --> 00:33:10.080]  耶穌洗淨我們所有的罪
[00:33:10.080 --> 00:33:13.680]  以致我們可以有這個救恩
[00:33:13.680 --> 00:33:19.200]  心裡面知道神為我們預備
[00:33:19.200 --> 00:33:22.560]  那個永恆的家鄉
[00:33:22.560 --> 00:33:26.320]  原來神祢住在我們心中的時候
[00:33:26.320 --> 00:33:30.160]  這個家鄉由地上這一刻
[00:33:30.160 --> 00:33:35.040]  我們信耶穌的那一刻就已經開始
[00:33:35.040 --> 00:33:37.920]  直到我們可以面對面
[00:33:37.920 --> 00:33:40.800]  在天堂在天上的家鄉
[00:33:40.800 --> 00:33:44.080]  面對面我們見到祢
[00:33:44.080 --> 00:33:46.160]  見到神祢的榮耀
[00:33:46.160 --> 00:33:50.480]  超過我們想像中的那個榮耀
[00:33:50.480 --> 00:33:56.800]  主要我們在地上會遇到很多困難問題
[00:33:56.800 --> 00:34:00.160]  這些都不能夠難阻我們
[00:34:00.160 --> 00:34:04.400]  因為我們已經做了一個抉擇
[00:34:04.400 --> 00:34:10.160]  一個聰明智慧的抉擇就是信耶穌
[00:34:10.160 --> 00:34:16.560]  我們可以有那個盼望來到你面前,我們感謝你
[00:34:16.560 --> 00:34:24.240]  耶穌的歡樂就是我們的歡樂
[00:34:24.240 --> 00:34:25.920]  感謝神
[00:34:25.920 --> 00:34:30.000]  祈禱奉耶穌基督的聖名而來
