
[00:00:00.000 --> 00:00:05.500]  願我們都一齊有一個禱告開始
[00:23:54.920 --> 00:23:56.920]  那裡是這樣說的
[00:23:56.920 --> 00:23:59.240]  耶穌對他們說
[00:23:59.240 --> 00:24:05.600]  我看見撒旦從天上墜落像閃電一樣
[00:24:05.600 --> 00:24:11.840]  我已經給你們權柄可以踐踏蛇和蠍子
[00:24:11.840 --> 00:24:15.200]  又勝過受敵一切的能力
[00:24:15.200 --> 00:24:19.760]  絕沒有什麼能害你們
[00:24:19.760 --> 00:24:21.960]  所以天父給我們的聖靈
[00:24:21.960 --> 00:24:28.360]  是給我們有能力勝過一切撒旦的權勢
[00:24:28.360 --> 00:24:30.080]  去提醒我們
[00:24:30.080 --> 00:24:33.160]  我們其實是神寶貝的兒女
[00:24:33.160 --> 00:24:37.160]  我們不會落在撒旦的權勢之下
[00:24:37.160 --> 00:24:41.240]  反而我們有屬天的盼望
[00:24:41.240 --> 00:24:47.920]  這個好東西、聖靈和聖父、聖子其實是同位格的
[00:24:47.920 --> 00:24:50.280]  即是說祂是神自己
[00:24:50.280 --> 00:24:58.680]  而且是唯有天父藉著祂的愛子耶穌基督才能賜給我們
[00:24:58.680 --> 00:25:00.440]  在今天的經文裡
[00:25:00.440 --> 00:25:05.360]  耶穌用了兩個比喻來教導我們祈禱
[00:25:05.360 --> 00:25:11.480]  祂藉著一個為了自己面子來幫人的論舍
[00:25:11.480 --> 00:25:14.840]  和一個愛兒子的父親
[00:25:14.840 --> 00:25:20.160]  去引領我們思考天父和我們的關係
[00:25:20.160 --> 00:25:25.080]  這個關係就是我們一切禱告的基礎
[00:25:25.080 --> 00:25:30.560]  因為我們呼求的對象是一位愛我們的天父
[00:25:30.560 --> 00:25:33.960]  祂本身就是恩慈、信實
[00:25:33.960 --> 00:25:37.480]  而且無條件地去愛我們
[00:25:37.480 --> 00:25:39.320]  而我們需要做的
[00:25:39.320 --> 00:25:41.960]  其實就是像一個小孩子一樣
[00:25:41.960 --> 00:25:46.040]  謙卑、信服地去信靠祂
[00:25:46.040 --> 00:25:49.720]  信得過祂給我們的就是最好
[00:25:49.720 --> 00:25:54.960]  信得過祂給我們的就是最適合我們的
[00:25:54.960 --> 00:25:57.200]  今天我們往往祈禱
[00:25:57.200 --> 00:25:58.760]  我們求的東西
[00:25:58.760 --> 00:26:01.160]  其實都是我們自己很緊張
[00:26:01.160 --> 00:26:03.760]  我們看為好的東西
[00:26:03.760 --> 00:26:06.840]  甚至都是一些眼前的東西
[00:26:06.840 --> 00:26:12.040]  可能為我們的漂亮不漂亮
[00:26:12.040 --> 00:26:13.400]  健康啊
[00:26:13.400 --> 00:26:17.680]  或者是有沒有屋居所等等來祈禱
[00:26:17.680 --> 00:26:19.680]  其實我們都很短視的
[00:26:19.680 --> 00:26:21.720]  我們看不到永恆的東西
[00:26:21.720 --> 00:26:23.840]  看不到神的國度
[00:26:23.840 --> 00:26:27.160]  我們看重自己所求所關注的事情
[00:26:27.160 --> 00:26:28.840]  是不是成就
[00:26:28.840 --> 00:26:34.360]  其實我們是很想神幫我們去達成我們的心願
[00:26:34.360 --> 00:26:36.360]  甚至我們經常去祈禱
[00:26:36.360 --> 00:26:38.080]  很勤力地去祈禱
[00:26:38.080 --> 00:26:40.960]  其實是為了想抓住神的手
[00:26:40.960 --> 00:26:42.920]  控制祂的手
[00:26:42.920 --> 00:26:46.080]  來幫助我們去達成
[00:26:46.080 --> 00:26:49.720]  去達成我們想達成的願望
[00:26:49.720 --> 00:26:54.680]  想幫助我們去做我們想做的事情
[00:26:54.680 --> 00:26:58.480]  如果這個結果不是如我們所想
[00:26:58.480 --> 00:27:01.480]  我們就會覺得祈禱是沒用的
[00:27:01.480 --> 00:27:07.680]  其實我們的焦點就是放錯在祈禱的果效上
[00:27:07.680 --> 00:27:12.040]  我們不是把焦點放在上帝上
[00:27:12.040 --> 00:27:14.720]  什麼是祈禱呢
[00:27:14.720 --> 00:27:19.320]  我覺得祈禱就是要將我們和神的
[00:27:19.320 --> 00:27:22.800]  將我們和神的關係去重置
[00:27:22.800 --> 00:27:24.800]  去重置這個關係
[00:27:24.800 --> 00:27:27.440]  放回正確的位置
[00:27:27.440 --> 00:27:30.760]  我們要去看回其實祂是那位
[00:27:30.760 --> 00:27:32.520]  恩慈信實
[00:27:32.520 --> 00:27:35.160]  是祂話事的上帝
[00:27:35.160 --> 00:27:36.680]  而我們呢
[00:27:36.680 --> 00:27:39.560]  就是只要謙卑地做一個
[00:27:39.560 --> 00:27:42.880]  信得過祂的小朋友就可以了
[00:27:42.880 --> 00:27:44.640]  通常我們說祈禱
[00:27:44.640 --> 00:27:49.440]  我們會用兩隻手合邁向上祈求
[00:27:49.440 --> 00:27:53.360]  這樣的姿勢來代表祈禱
[00:27:53.360 --> 00:27:56.200]  這也是一個很好的代表
[00:27:56.200 --> 00:27:57.160]  不過對於我來說
[00:27:57.160 --> 00:28:00.880]  我覺得一個更加能代表祈禱的圖畫
[00:28:00.880 --> 00:28:02.920]  就是一個天父的手
[00:28:02.920 --> 00:28:05.960]  一個大人爸爸的手伸出來
[00:28:05.960 --> 00:28:07.480]  然後一個小朋友
[00:28:07.480 --> 00:28:09.360]  一個嬰兒的手
[00:28:09.360 --> 00:28:11.960]  將祂疊在上面
[00:28:11.960 --> 00:28:14.640]  祂就是將祂的願望
[00:28:14.640 --> 00:28:16.240]  將祂的生命
[00:28:16.240 --> 00:28:18.280]  將祂的一切心思意念
[00:28:18.280 --> 00:28:19.880]  將祂的計劃
[00:28:19.880 --> 00:28:23.360]  交給這個爸爸的手上
[00:28:23.360 --> 00:28:25.000]  很穩妥地
[00:28:25.000 --> 00:28:29.120]  讓天父這樣帶著我們去走
[00:28:29.120 --> 00:28:31.680]  讓天父按祂的心意
[00:28:31.680 --> 00:28:35.880]  按祂的時間來去成就我們的祈求
[00:28:35.880 --> 00:28:38.160]  因為這位天父
[00:28:38.160 --> 00:28:43.360]  最知道什麼是對我們好的東西
[00:28:43.360 --> 00:28:45.200]  最近的一個星期
[00:28:45.200 --> 00:28:51.560]  我接連收到神學院
[00:28:51.560 --> 00:28:56.200]  給我們匯有一些代祷的信息
[00:28:56.200 --> 00:28:59.440]  有兩位我都很敬重
[00:28:59.440 --> 00:29:02.000]  也教過我的老師
[00:29:02.000 --> 00:29:04.920]  他們都分別病了
[00:29:04.920 --> 00:29:09.720]  一位之前做了一個很大的手術
[00:29:09.720 --> 00:29:13.320]  將身體的癌細胞切除
[00:29:13.320 --> 00:29:18.240]  正是等候身體慢慢康復的時候
[00:29:18.240 --> 00:29:21.160]  我們都以為他快要康復了
[00:29:21.160 --> 00:29:23.880]  誰知道化驗報告說
[00:29:23.880 --> 00:29:27.880]  這個癌症其實不是早期的
[00:29:27.880 --> 00:29:31.000]  所以他要繼續去接受化療
[00:29:31.000 --> 00:29:34.480]  繼續要接受其他的治療
[00:29:34.480 --> 00:29:37.000]  我們星期五收到這個消息
[00:29:37.000 --> 00:29:39.320]  說他的化療剛剛開始
[00:29:39.320 --> 00:29:41.600]  請大家為他祈禱
[00:29:41.600 --> 00:29:44.280]  誰知道同一個晚上
[00:29:44.280 --> 00:29:47.200]  學院又發了另一個電郵給我們
[00:29:47.200 --> 00:29:49.360]  就是說有另一位老師
[00:29:49.360 --> 00:29:50.880]  我們都知道他病了很久
[00:29:50.880 --> 00:29:52.600]  我們都是為他祈禱
[00:29:52.600 --> 00:29:58.800]  這位老師現在需要去洗腎
[00:29:58.800 --> 00:30:05.480]  而且還要等候接受一個喚神的手術
[00:30:05.480 --> 00:30:06.960]  有時我們都會想
[00:30:06.960 --> 00:30:10.560]  他們的服事不單祝福我
[00:30:10.560 --> 00:30:13.360]  也祝福了很多人
[00:30:13.360 --> 00:30:16.560]  我們都很想他快點康復
[00:30:16.560 --> 00:30:17.760]  有時都會想
[00:30:17.760 --> 00:30:22.640]  為什麼神不快快去治好他們
[00:30:22.640 --> 00:30:26.600]  讓他們可以繼續安心地服事
[00:30:26.600 --> 00:30:31.880]  令更多的人得到祝福呢
[00:30:31.880 --> 00:30:36.000]  我們都很想上帝去聽我們的祈禱
[00:30:36.000 --> 00:30:37.800]  不過我和大家一樣
[00:30:37.800 --> 00:30:41.600]  我們就是謙卑去學習
[00:30:41.600 --> 00:30:45.800]  我們都不是因為看著結果去祈禱
[00:30:45.800 --> 00:30:48.880]  而是看著這位恩慈的上帝
[00:30:48.880 --> 00:30:54.040]  對準目標來專心向祂祈求
[00:30:54.040 --> 00:30:57.440]  我們就是憑著相信上帝
[00:30:57.440 --> 00:31:00.160]  有祂最好的美意
[00:31:00.160 --> 00:31:06.920]  在這兩位我所愛的老師的生命裏成就
[00:31:06.920 --> 00:31:11.320]  今天的經文都是鼓勵我們去祈禱
[00:31:11.320 --> 00:31:16.560]  也鼓勵我們去校正我們的心態來祈禱
[00:31:16.560 --> 00:31:18.400]  我都盼望在這個時候
[00:31:18.400 --> 00:31:20.640]  大家都去檢視一下
[00:31:20.640 --> 00:31:23.480]  你自己祈禱的心態
[00:31:23.480 --> 00:31:28.920]  你會不會有時太重視祈禱的果效呢
[00:31:28.920 --> 00:31:30.400]  以為你祈禱了
[00:31:30.400 --> 00:31:32.640]  神就一定會聽
[00:31:32.640 --> 00:31:35.760]  一定要按你的心意去達成
[00:31:35.760 --> 00:31:40.120]  你很想神去滿足你的要求呢
[00:31:40.120 --> 00:31:45.400]  我們有沒有認定神就是那位愛我們的主
[00:31:45.400 --> 00:31:49.080]  我們有沒有真的去放心
[00:31:49.080 --> 00:31:51.480]  憑信心去求
[00:31:51.480 --> 00:31:55.240]  我們謙卑地將我們的所思所想
[00:31:55.240 --> 00:31:57.120]  擺在神的手裏
[00:31:57.120 --> 00:32:01.480]  信得過祂就是能夠將最好的給過我們
[00:32:01.480 --> 00:32:05.160]  以致我們能夠專心地信靠祂呢
[00:32:05.160 --> 00:32:13.200]  願意我們都一起低頭禱告
[00:32:13.200 --> 00:32:16.400]  所以忍著我們多謝祢
[00:32:16.400 --> 00:32:18.840]  多謝祢藉著祢的話
[00:32:18.840 --> 00:32:22.200]  去教導我們祈禱
[00:32:22.200 --> 00:32:23.800]  最後多謝祢
[00:32:23.800 --> 00:32:26.200]  因為祢給我們的救恩
[00:32:26.200 --> 00:32:30.000]  讓我們得到這個祈禱的權柄
[00:32:30.000 --> 00:32:34.560]  讓我們成為祢寶貝的兒女
[00:32:34.560 --> 00:32:36.560]  主求祢赦免我們
[00:32:36.560 --> 00:32:42.720]  如果我們有時都很想藉著祈禱來控制祢的手
[00:32:42.720 --> 00:32:44.720]  求祢去幫助我們
[00:32:44.720 --> 00:32:48.440]  真是謙卑地在祢的面前
[00:32:48.440 --> 00:32:51.000]  信服祢的帶領
[00:32:51.000 --> 00:32:53.360]  亦都不要灰心地
[00:32:53.360 --> 00:32:55.120]  憑著祢的信
[00:32:55.120 --> 00:32:59.200]  我們繼續向祢去祈禱
[00:32:59.200 --> 00:33:01.920]  專心地來信靠祢
[00:33:01.920 --> 00:33:03.160]  我們這樣的祈禱
[00:33:03.160 --> 00:33:05.480]  奉主耶穌基督的名字祈求
[00:33:05.480 --> 00:33:07.480]  阿門
