
[00:00:00.000 --> 00:00:03.640]  開始尼西米的講道系列
[00:21:01.680 --> 00:21:03.520]  結果是必然的
[00:21:03.520 --> 00:21:06.600]  昔日神怎樣去管教異色獵人
[00:21:06.600 --> 00:21:10.480]  今日神亦都必然去管教他的教會
[00:21:10.480 --> 00:21:12.040]  因為如果神不管教
[00:21:12.040 --> 00:21:15.280]  神就不是一位慈愛的父親
[00:21:15.280 --> 00:21:16.720]  為什麼今天的方派
[00:21:16.720 --> 00:21:18.280]  會出現好像這些
[00:21:18.280 --> 00:21:22.320]  Ralph Zacharias和Jerry Falwell的醜聞呢
[00:21:22.320 --> 00:21:24.640]  一個原因就是方派的基督教
[00:21:24.640 --> 00:21:26.240]  和世俗文化一樣
[00:21:26.240 --> 00:21:28.160]  把一些基督教的明星
[00:21:28.160 --> 00:21:30.920]  吹捧成為American Idol
[00:21:30.920 --> 00:21:33.800]  以色列人在曠野拜金牛
[00:21:33.800 --> 00:21:36.240]  今日美國的基督徒很多時候一樣
[00:21:36.240 --> 00:21:38.560]  不是拜金就是拜牛
[00:21:38.560 --> 00:21:41.840]  金錢和權力就是我們的偶像
[00:21:41.840 --> 00:21:45.320]  有些人還膽敢美其名為屬靈恩賜
[00:21:45.320 --> 00:21:48.600]  如果你不清楚我在說什麼
[00:21:48.600 --> 00:21:50.280]  Zacharias所創辦的R-SIM
[00:21:50.280 --> 00:21:54.560]  就是全世界最大的護教方機構
[00:21:54.560 --> 00:21:56.680]  但原來他是一個雙面人
[00:21:56.680 --> 00:22:00.840]  多年來一直性侵犯他所經營的
[00:22:00.840 --> 00:22:04.720]  一個按摩中心的女性員工
[00:22:04.720 --> 00:22:06.120]  O.L. Julia
[00:22:06.120 --> 00:22:09.040]  她把她爸爸創辦的Liberty University
[00:22:09.040 --> 00:22:12.680]  發展成為全世界最大的基督教大學
[00:22:12.680 --> 00:22:15.640]  但是因為一些同樣是性醜聞
[00:22:15.640 --> 00:22:17.880]  她被迫去辭職
[00:22:17.880 --> 00:22:19.760]  類似的醜聞其實在一些
[00:22:19.760 --> 00:22:21.720]  Megachurch那些牧師
[00:22:21.720 --> 00:22:24.600]  基督教歌手當中都曾經發生過
[00:22:24.600 --> 00:22:28.000]  但是從未有像這個規模的機構
[00:22:28.000 --> 00:22:30.800]  的領導人當中發生的
[00:22:30.800 --> 00:22:35.080]  有人問他們的董事會去了哪裡
[00:22:35.080 --> 00:22:36.360]  睡覺了嗎
[00:22:36.360 --> 00:22:39.760]  難道一直沒有紅色警號嗎
[00:22:39.760 --> 00:22:41.920]  當然有了
[00:22:41.920 --> 00:22:43.480]  但是很多時候
[00:22:43.480 --> 00:22:47.040]  利益集團看到問題的時候
[00:22:47.040 --> 00:22:49.560]  就會裝聾扮啞
[00:22:49.560 --> 00:22:54.080]  美其名為大局為重
[00:22:54.080 --> 00:22:56.920]  我們當然應該為這些醜聞難過
[00:22:56.920 --> 00:22:58.680]  但是不要忘記
[00:22:58.680 --> 00:23:01.120]  神會管教他的教會
[00:23:01.120 --> 00:23:03.760]  因為他是一個慈愛的父親
[00:23:03.760 --> 00:23:05.680]  他可以讓一些事供興旺
[00:23:05.680 --> 00:23:08.120]  也可以讓一些事供自我毀滅
[00:23:08.120 --> 00:23:10.880]  因為他是一個聖潔的神
[00:23:10.880 --> 00:23:12.880]  但是神會管教
[00:23:12.880 --> 00:23:14.640]  神也會饒恕
[00:23:14.640 --> 00:23:19.080]  神其實降災是迫使我們去認清我們的罪惡
[00:23:19.080 --> 00:23:21.840]  使我們願意去悔改
[00:23:21.840 --> 00:23:24.680]  幾年前#MeToo這個運動開始
[00:23:24.680 --> 00:23:28.280]  影響到美南浸信會的全國性機構
[00:23:28.280 --> 00:23:30.920]  南方浸信會神學院的院長Albert Mola
[00:23:30.920 --> 00:23:33.120]  就語重心長說了一句話
[00:23:33.120 --> 00:23:35.440]  The wrath of God poured out
[00:23:35.440 --> 00:23:38.520]  神的烈露傾倒了
[00:23:38.520 --> 00:23:41.880]  來形容神在當代的管教
[00:23:41.880 --> 00:23:46.040]  近年真的有太多這些機構領袖的醜聞
[00:23:46.040 --> 00:23:47.680]  濫用權力的
[00:23:47.680 --> 00:23:49.040]  遮蓋真相的
[00:23:49.040 --> 00:23:50.880]  甚至在這個YouTube的時代
[00:23:50.880 --> 00:23:52.880]  竟然仍然可以厚顏無恥的
[00:23:52.880 --> 00:23:55.920]  公然抄襲廣章
[00:23:55.920 --> 00:23:58.440]  我不想數數都數不完
[00:23:58.440 --> 00:24:00.600]  你自己去網上查一查
[00:24:00.600 --> 00:24:03.040]  的確是令人很難過的
[00:24:03.040 --> 00:24:05.760]  但是我們能夠盼望的是什麼
[00:24:05.760 --> 00:24:08.840]  就或者是當我們痛極思痛的時候
[00:24:08.840 --> 00:24:11.600]  有更多的人醒覺
[00:24:11.600 --> 00:24:15.400]  為父家的罪向神認錯
[00:24:15.400 --> 00:24:16.720]  不再拜金
[00:24:16.720 --> 00:24:18.080]  不再拜牛
[00:24:18.080 --> 00:24:19.720]  回到神的聖潔當中
[00:24:19.720 --> 00:24:21.960]  或者美國的教會
[00:24:21.960 --> 00:24:23.920]  還可以扭轉劣勢
[00:24:23.920 --> 00:24:29.000]  再一次被神所接納
[00:24:29.000 --> 00:24:31.080]  我必須承認
[00:24:31.080 --> 00:24:33.720]  我自己都經常
[00:24:33.720 --> 00:24:36.160]  做我自殺其他人做的事
[00:24:36.160 --> 00:24:37.880]  選擇平安
[00:24:37.880 --> 00:24:40.360]  不追求聖潔
[00:24:40.360 --> 00:24:42.280]  你起碼要在神面前
[00:24:42.280 --> 00:24:43.720]  認自己的罪
[00:24:43.720 --> 00:24:46.240]  我覺得我都要去認罪
[00:24:46.240 --> 00:24:47.560]  太多的時候
[00:24:47.560 --> 00:24:51.600]  為了保護我所屬的機構的聲譽
[00:24:51.600 --> 00:24:54.200]  規缺了神的榮耀
[00:24:54.200 --> 00:24:55.920]  我批評別人盲目的
[00:24:55.920 --> 00:24:57.960]  去效忠自己的利益集團
[00:24:57.960 --> 00:25:00.120]  我何嘗又不是
[00:25:00.120 --> 00:25:03.480]  經常偏袒自己的利益集團呢
[00:25:03.480 --> 00:25:05.120]  我年輕時
[00:25:05.120 --> 00:25:10.080]  非常鄙視有些前輩的官僚作風
[00:25:10.080 --> 00:25:11.880]  不知何時開始
[00:25:11.880 --> 00:25:14.440]  自己都變成一個伙伴
[00:25:14.440 --> 00:25:15.480]  所以我覺得
[00:25:15.480 --> 00:25:18.600]  我自己必須去認罪悔改
[00:25:18.600 --> 00:25:21.600]  你祈禱的結語
[00:25:21.600 --> 00:25:25.400]  給我們當代基督徒一個很重要的鼓勵
[00:25:25.400 --> 00:25:26.200]  主啊
[00:25:26.200 --> 00:25:28.880]  求祢執意聽祢僕人的祈禱
[00:25:28.880 --> 00:25:32.640]  聽喜愛敬畏祢名眾僕人的祈禱
[00:25:32.640 --> 00:25:34.720]  使祢僕人今日亨通
[00:25:34.720 --> 00:25:37.880]  在這人面前蒙恩
[00:25:37.880 --> 00:25:39.040]  尼西米的禱告
[00:25:39.040 --> 00:25:41.920]  教導我們第六個的神學觀念是
[00:25:41.920 --> 00:25:45.280]  神喜悅那些敬畏祂的人
[00:25:45.280 --> 00:25:47.480]  雖然尼西米自稱為
[00:25:47.480 --> 00:25:49.520]  所以尼西米就自稱
[00:25:49.520 --> 00:25:52.040]  祂是一個敬畏神的僕人
[00:25:52.040 --> 00:25:54.320]  來和神說話
[00:25:54.320 --> 00:25:56.880]  劉牧師今天定的講道主題
[00:25:56.880 --> 00:25:58.720]  其實是面對挑戰
[00:25:58.720 --> 00:26:00.920]  怎樣去面對人生的挑戰
[00:26:00.920 --> 00:26:03.320]  最終答案就在這句說話裏面
[00:26:03.320 --> 00:26:05.720]  當你捉緊這句說話
[00:26:05.720 --> 00:26:09.120]  神喜悅那些敬畏祂的人
[00:26:09.120 --> 00:26:12.320]  你就知道怎樣去面對任何的挑戰
[00:26:12.320 --> 00:26:15.720]  當時尼西米還不知道神要派他去耶路撒冷
[00:26:15.720 --> 00:26:18.040]  尼西米大概只是在祈求
[00:26:18.040 --> 00:26:22.720]  他個人不需要做一些妥協聖結的事情
[00:26:22.720 --> 00:26:25.240]  作為皇宮的酒吧老闆
[00:26:25.240 --> 00:26:27.120]  本來就不容易
[00:26:27.120 --> 00:26:30.320]  娛樂場所始終是娛樂場所
[00:26:30.320 --> 00:26:34.320]  後宮就更加不在話下
[00:26:34.320 --> 00:26:39.920]  尼西米要為自己的道德妥協去認罪
[00:26:39.920 --> 00:26:41.920]  但他更加明白
[00:26:41.920 --> 00:26:44.520]  最終的主權在神的當中
[00:26:44.520 --> 00:26:47.920]  皇的心都在神的手裏面
[00:26:47.920 --> 00:26:54.720]  只有神能夠救他脫離這個惡者的試探
[00:26:54.720 --> 00:27:02.720]  我不是教大家去避開這個問題
[00:27:02.720 --> 00:27:07.320]  但是大丈夫能屈能伸
[00:27:07.320 --> 00:27:09.120]  我們不能夠做的是甚麼
[00:27:09.120 --> 00:27:11.720]  是同流合污
[00:27:11.720 --> 00:27:13.720]  無論面對多大的挑戰
[00:27:13.720 --> 00:27:15.920]  最重要的就是這句說話
[00:27:15.920 --> 00:27:19.120]  神喜悅那些敬畏祂的人
[00:27:19.120 --> 00:27:22.320]  你敬畏神得到神的喜悅你就甚麼都可以
[00:27:22.320 --> 00:27:25.720]  你得不到神的喜悅你就甚麼都不用說
[00:27:25.720 --> 00:27:28.120]  雖然我們不是每個人都是做酒吧老闆
[00:27:28.120 --> 00:27:30.120]  但我相信大部分人在這裏當中
[00:27:30.120 --> 00:27:33.320]  都能夠心同感受尼西米的處境
[00:27:33.320 --> 00:27:37.320]  我們所處的環境經常是有很多身不由己的事情
[00:27:37.320 --> 00:27:40.120]  做好份內事情已經有困難
[00:27:40.120 --> 00:27:41.720]  眼前的挑戰
[00:27:41.720 --> 00:27:43.120]  眼前的試探
[00:27:43.120 --> 00:27:45.520]  我都尚且沒有把握應付
[00:27:45.520 --> 00:27:51.920]  我有甚麼資格去耶路撒冷重建聖結
[00:27:51.920 --> 00:27:54.520]  Rick Warren 有句名言
[00:27:54.520 --> 00:27:57.720]  It's not about you
[00:27:57.720 --> 00:28:01.320]  習近平主席都有句類似的說話
[00:28:01.320 --> 00:28:04.920]  功成不必在我
[00:28:04.920 --> 00:28:07.320]  很多人附和習主席的說話
[00:28:07.320 --> 00:28:17.320]  尤其是那些留意到讀中文應該從右到左
[00:28:17.320 --> 00:28:22.920]  但是尼西米普告的結語給我們一個重要的提醒
[00:28:22.920 --> 00:28:25.120]  It is on you
[00:28:25.120 --> 00:28:28.920]  可能在一些極權統治的社團當中
[00:28:28.920 --> 00:28:33.720]  的確不能夠容許太多人有自我自己的意見
[00:28:33.720 --> 00:28:35.720]  但是在一池死水裏面
[00:28:35.720 --> 00:28:38.520]  要有出污泥而不染的聖結
[00:28:38.520 --> 00:28:41.320]  我們就必須從我們個人開始
[00:28:41.320 --> 00:28:46.520]  追求聖結其實是一個一個人一個人開始的決定
[00:28:46.520 --> 00:28:51.120]  二俗通婚在新約教會已經不再是一個需要禁止的事情
[00:28:51.120 --> 00:28:54.320]  但是聖經在正倫理和婚姻上
[00:28:54.320 --> 00:28:57.520]  仍然有一個絕對的標準
[00:28:57.520 --> 00:28:59.320]  很多不合乎聖經的行為
[00:28:59.320 --> 00:29:02.920]  在今天的文化當中都已經正常化了
[00:29:02.920 --> 00:29:05.120]  同居 無理的離婚
[00:29:05.120 --> 00:29:07.720]  無理的離婚之後要再婚
[00:29:07.720 --> 00:29:10.120]  在今天的文化和法律當中
[00:29:10.120 --> 00:29:12.520]  都是被正常化了
[00:29:12.520 --> 00:29:15.520]  但是耶穌基督很清楚教訓
[00:29:15.520 --> 00:29:19.320]  神所配合的人不能分開
[00:29:19.320 --> 00:29:22.520]  人是包括當事人的
[00:29:22.520 --> 00:29:24.520]  如果教會在這些問題上
[00:29:24.520 --> 00:29:27.920]  最基本的倫理上都妥協的時候
[00:29:27.920 --> 00:29:31.120]  結果只會是骨牌效應
[00:29:31.120 --> 00:29:35.520]  所有其他人際關係都不會再有聖結
[00:29:35.520 --> 00:29:38.520]  因為如果我們在一處不守聖經的時候
[00:29:38.520 --> 00:29:43.920]  在其他地方我們就沒有任何的道德權柄
[00:29:43.920 --> 00:29:45.120]  去叫人遵守
[00:29:45.120 --> 00:29:47.520]  耶穌的話你都當耳邊風了
[00:29:47.520 --> 00:29:49.920]  教會還有什麼資格去批評人
[00:29:49.920 --> 00:29:53.920]  有婚外情 同性戀呢
[00:29:53.920 --> 00:29:57.320]  潘牧師上次講到的時候提到
[00:29:57.320 --> 00:30:01.120]  教會紀律要執行成本的
[00:30:01.120 --> 00:30:02.520]  這是真的
[00:30:02.520 --> 00:30:07.120]  教會的本錢全部投資在抗戰的上面
[00:30:07.120 --> 00:30:10.720]  教會紀律這些虧本生意沒有人做的
[00:30:10.720 --> 00:30:14.120]  做一個少一個
[00:30:14.120 --> 00:30:17.520]  但是教會沒有本錢去執行紀律
[00:30:17.520 --> 00:30:21.520]  會員是不是更加需要懂得自律呢
[00:30:21.520 --> 00:30:27.520]  最終是你需要為你的私生活向神負責
[00:30:27.520 --> 00:30:31.320]  神要找一個有經驗在這個大染缸當中
[00:30:31.320 --> 00:30:34.920]  懂得潔身自愛的酒吧老闆尼希米
[00:30:34.920 --> 00:30:37.520]  去重建耶路撒冷的聖結
[00:30:37.520 --> 00:30:39.320]  可能就是這個原因
[00:30:39.320 --> 00:30:44.720]  因為尼希米知道神喜悅敬畏他的人
[00:30:44.720 --> 00:30:46.120]  讓我總結
[00:30:46.120 --> 00:30:47.920]  你必須自己決定
[00:30:47.920 --> 00:30:49.120]  來到教會
[00:30:49.120 --> 00:30:52.520]  你究竟是為了追求平安還是追求聖潔
[00:30:52.520 --> 00:30:55.120]  你追求聖潔平安都給你
[00:30:55.120 --> 00:30:58.320]  你要平安不要聖潔兩樣都沒有
[00:30:58.320 --> 00:31:01.520]  在這個一日一日遠離神的文化當中
[00:31:01.520 --> 00:31:04.720]  追求聖潔必須從個人開始
[00:31:04.720 --> 00:31:07.320]  一個人必須有聖經的知識
[00:31:07.320 --> 00:31:10.520]  知道神是誰知道聖經的道德標準是甚麼
[00:31:10.520 --> 00:31:13.320]  人才能夠出污泥而不染
[00:31:13.320 --> 00:31:14.720]  神是超然的
[00:31:14.720 --> 00:31:15.920]  神是臨在的
[00:31:15.920 --> 00:31:18.720]  神是關心人的思想和願望的
[00:31:18.720 --> 00:31:20.920]  神是聽人認罪
[00:31:20.920 --> 00:31:23.920]  他會管教但是都會饒恕
[00:31:23.920 --> 00:31:27.920]  神喜悅那些敬畏他的人
[00:31:27.920 --> 00:31:29.520]  你知罪悔改
[00:31:29.520 --> 00:31:31.120]  你追求赦免
[00:31:31.120 --> 00:31:32.920]  連醫治都給你
[00:31:32.920 --> 00:31:34.720]  你只是要醫治
[00:31:34.720 --> 00:31:37.320]  不饒恕人亦都不明白需要人饒恕
[00:31:37.320 --> 00:31:39.120]  不明白需要神饒恕
[00:31:39.120 --> 00:31:40.320]  耶穌來
[00:31:40.320 --> 00:31:44.320]  我告訴你都未必醫得好你
[00:31:44.320 --> 00:31:47.120]  盼望李希米這個講道系列
[00:31:47.120 --> 00:31:49.320]  能夠幫助我們每一位
[00:31:49.320 --> 00:31:52.320]  重建生命的聖潔
