
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹,平安,讓我們先一起祈禱
[00:25:03.000 --> 00:25:07.000]  如果有人是屬於這一類的基督徒
[00:25:07.000 --> 00:25:13.000]  我鼓勵你要重新認識主耶穌對我們的愛
[00:25:13.000 --> 00:25:17.000]  祂是為我們犧牲寫命的愛
[00:25:17.000 --> 00:25:23.000]  聖誕節就是耶穌離開天家裡面一切的自由
[00:25:23.000 --> 00:25:27.000]  來到這個世界,進入人類的世界
[00:25:27.000 --> 00:25:29.000]  受盡一切的限制束縛
[00:25:29.000 --> 00:25:34.000]  來表達祂的愛和上帝的愛
[00:25:34.000 --> 00:25:37.000]  我們要紀念祂寫命的愛
[00:25:37.000 --> 00:25:41.000]  然後我們要學習放下自我
[00:25:41.000 --> 00:25:44.000]  學習進行基督的教導
[00:25:44.000 --> 00:25:47.000]  學習描述那些曾經得罪我們的人
[00:25:47.000 --> 00:25:50.000]  學習去主動關懷別人
[00:25:50.000 --> 00:25:55.000]  有能力的話,更加要幫助別人
[00:25:55.000 --> 00:26:00.000]  《約翰一書》三章十七至十八字這樣說
[00:26:00.000 --> 00:26:04.000]  凡有世上財物的看見弟兄缺乏
[00:26:04.000 --> 00:26:07.000]  卻關閉了賊人的心
[00:26:07.000 --> 00:26:12.000]  上帝的愛怎能住在他裡面呢?
[00:26:12.000 --> 00:26:20.000]  孩子們吶,我們相愛不要只在言語或說頭上
[00:26:20.000 --> 00:26:26.000]  總要以行為和真誠表現出來
[00:26:26.000 --> 00:26:30.000]  讓我簡單的做一個總結
[00:26:30.000 --> 00:26:33.000]  神就是愛
[00:26:33.000 --> 00:26:38.000]  祂吩咐我們要彼此相愛
[00:26:38.000 --> 00:26:40.000]  讓我們一起祈禱
[00:26:40.000 --> 00:26:44.000]  參拜主耶穌,感謝祢曾經來到世界
[00:26:44.000 --> 00:26:47.000]  讓我們明白神愛世人
[00:26:47.000 --> 00:26:51.000]  更加感謝祢為我們寫命在十字架上
[00:26:51.000 --> 00:26:54.000]  讓我們可以藉著信求祢
[00:26:54.000 --> 00:26:59.000]  成為上帝的兒女,得著真正永恆的生命
[00:26:59.000 --> 00:27:03.000]  求祢加添我們智慧和力量
[00:27:03.000 --> 00:27:06.000]  愛我們的弟兄姊妹和親友
[00:27:06.000 --> 00:27:09.000]  使別人在我們的行動中認出我們是基督徒
[00:27:09.000 --> 00:27:11.000]  將榮耀歸給您
[00:27:11.000 --> 00:27:14.000]  奉耶穌基督的名祈禱,阿門
