
[00:00:00.000 --> 00:00:04.240]  很高興再次來到這邊分享諸多話語
[00:19:55.680 --> 00:19:57.280]  都是這樣的
[00:19:57.280 --> 00:19:59.520]  那麼後來他就是放下
[00:19:59.520 --> 00:20:00.480]  然後就跑了
[00:20:00.480 --> 00:20:02.440]  然後我就看一看
[00:20:02.440 --> 00:20:05.440]  什麼都沒有的
[00:20:05.440 --> 00:20:08.040]  我們當時我們廣東話
[00:20:08.040 --> 00:20:09.880]  這是打鐵
[00:20:09.880 --> 00:20:12.320]  打鐵就是我們那個鐵的盤子
[00:20:12.320 --> 00:20:13.880]  打鐵就是沒有錢的
[00:20:13.880 --> 00:20:15.680]  哎呀 又打鐵了今天
[00:20:15.680 --> 00:20:18.480]  那麼就是很不高興
[00:20:18.480 --> 00:20:20.000]  不過立刻呢
[00:20:20.000 --> 00:20:21.720]  因爲我有神的話語在裏面
[00:20:21.720 --> 00:20:23.200]  立刻有一句話
[00:20:23.200 --> 00:20:25.480]  浮現在我心裏面我記得很清楚
[00:20:25.480 --> 00:20:28.360]  他說賜給是耶華
[00:20:28.360 --> 00:20:30.880]  收取的儀式也是耶華
[00:20:30.880 --> 00:20:34.920]  耶華的名是應當稱頌的
[00:20:34.920 --> 00:20:36.400]  Amen
[00:20:36.400 --> 00:20:39.520]  然後我說還是安靜下來
[00:20:39.520 --> 00:20:41.720]  還是說感謝主
[00:20:41.720 --> 00:20:43.400]  你會預備的
[00:20:43.400 --> 00:20:44.480]  我不是靠他
[00:20:44.480 --> 00:20:45.960]  我是靠你
[00:20:45.960 --> 00:20:47.720]  就是這樣過去
[00:20:47.720 --> 00:20:49.280]  蠻好的
[00:20:49.280 --> 00:20:53.040]  不過第二天他又來了
[00:20:53.040 --> 00:20:54.320]  那麼我們呢
[00:20:54.320 --> 00:20:56.240]  我們是輪流的
[00:20:56.240 --> 00:20:57.880]  我們那個waiter是輪流的
[00:20:57.880 --> 00:20:59.880]  比如這是第一個就輪到你
[00:20:59.880 --> 00:21:01.000]  第二個輪到他
[00:21:01.000 --> 00:21:02.200]  第三個輪到
[00:21:02.200 --> 00:21:04.040]  不過他說
[00:21:04.040 --> 00:21:06.320]  那天也輪到我了
[00:21:06.320 --> 00:21:07.800]  哇 我說糟糕
[00:21:07.800 --> 00:21:09.600]  這是我兩餐都沒有
[00:21:09.600 --> 00:21:12.120]  我真是不行了 我覺得
[00:21:12.120 --> 00:21:14.560]  但是又有一句話
[00:21:14.560 --> 00:21:16.640]  這是浮現在我裏面
[00:21:16.640 --> 00:21:18.560]  賜給是耶華
[00:21:18.560 --> 00:21:20.640]  收取的是耶華
[00:21:20.640 --> 00:21:23.640]  耶華的名是值得稱頌的
[00:21:23.640 --> 00:21:25.120]  Amen
[00:21:25.120 --> 00:21:27.560]  你不要那麼快Amen
[00:21:27.560 --> 00:21:30.520]  因爲又結賬了
[00:21:30.520 --> 00:21:31.920]  結賬的時候
[00:21:31.920 --> 00:21:34.840]  所以我這是很好的服侍給他
[00:21:34.840 --> 00:21:36.160]  這是很斯文的
[00:21:36.160 --> 00:21:37.280]  儘量他要什麼
[00:21:37.280 --> 00:21:38.600]  儘量我
[00:21:38.600 --> 00:21:41.720]  I think I'm one of the best waiter
[00:21:41.720 --> 00:21:44.080]  現在我如果穿起西裝
[00:21:44.080 --> 00:21:45.080]  去來個bow tie
[00:21:45.080 --> 00:21:46.760]  還是個best
[00:21:46.760 --> 00:21:49.080]  那個captain
[00:21:49.080 --> 00:21:51.960]  所以可能我給你不夠工資的時候
[00:21:51.960 --> 00:21:53.200]  我去錄六幅
[00:21:53.200 --> 00:21:55.680]  你這是看到我的
[00:21:55.680 --> 00:21:57.760]  不過他結賬的時候
[00:21:57.760 --> 00:22:00.880]  他就看看我
[00:22:00.880 --> 00:22:01.800]  年輕人
[00:22:01.800 --> 00:22:05.800]  我是不是昨天沒有給你小賬
[00:22:05.800 --> 00:22:07.800]  我說是啊
[00:22:07.800 --> 00:22:10.520]  我今天給你雙份
[00:22:10.520 --> 00:22:11.600]  哦
[00:22:11.600 --> 00:22:13.320]  That's wonderful
[00:22:13.320 --> 00:22:14.000]  That's wonderful
[00:22:14.000 --> 00:22:15.960]  給我六塊
[00:22:15.960 --> 00:22:17.520]  感謝主
[00:22:17.520 --> 00:22:18.800]  是不是啊
[00:22:18.800 --> 00:22:19.880]  親哥弟兄姐妹
[00:22:19.880 --> 00:22:22.440]  神信不信實
[00:22:22.440 --> 00:22:23.360]  神信實
[00:22:23.360 --> 00:22:25.040]  不是在乎他給不給
[00:22:25.040 --> 00:22:26.160]  就算他不給
