
[00:00:00.000 --> 00:00:04.660]  我們今天會開始一個新的系列講道
[00:23:31.800 --> 00:23:34.400]  就有一個記號
[00:23:34.400 --> 00:23:38.800]  記號的功能就是提醒我們和其他人有約
[00:23:38.800 --> 00:23:43.000]  上帝和以色列人納約的記號就是第七天
[00:23:43.000 --> 00:23:44.800]  用第七天來納約
[00:23:44.800 --> 00:23:48.200]  在那天裡面他們一定要停止工作
[00:23:48.200 --> 00:23:49.800]  去敬拜上帝
[00:23:49.800 --> 00:23:54.400]  並且凡是不守安息日的猶太人
[00:23:54.400 --> 00:23:57.200]  很嚴重的要處死的
[00:23:57.200 --> 00:24:03.200]  這個記載在《出埃及記》31章12-17節
[00:24:03.200 --> 00:24:04.800]  有時候有些人會問
[00:24:04.800 --> 00:24:06.800]  為什麼這麼重要?
[00:24:06.800 --> 00:24:11.000]  我們基督徒又不是在安息日守禮拜呢?
[00:24:11.000 --> 00:24:13.600]  安息日不是禮拜日
[00:24:13.600 --> 00:24:17.200]  安息日是從禮拜五的黃昏開始
[00:24:17.200 --> 00:24:20.200]  到禮拜六的黃昏
[00:24:20.200 --> 00:24:22.600]  答案其實很簡單
[00:24:22.600 --> 00:24:25.200]  答案就是因為我們不守安息日
[00:24:25.200 --> 00:24:28.000]  因為我們不是猶太人
[00:24:28.000 --> 00:24:30.000]  要守安息日的是猶太人
[00:24:30.000 --> 00:24:35.000]  因為上帝和猶太人納約的記號就是守安息日
[00:24:35.000 --> 00:24:41.000]  而我們基督徒是和耶穌納約的
[00:24:41.000 --> 00:24:44.400]  所以就沒有這個規定要守安息日
[00:24:44.400 --> 00:24:48.600]  基督徒守主人就是要慶祝主耶穌
[00:24:48.600 --> 00:24:50.800]  在七天的頭一天復活
[00:24:50.800 --> 00:24:55.400]  所以我們是守主人七天的頭一天
[00:24:55.400 --> 00:24:59.800]  從上帝的創造過程我們可以看到
[00:24:59.800 --> 00:25:01.800]  創造的高峰
[00:25:01.800 --> 00:25:03.800]  有些人就說人
[00:25:03.800 --> 00:25:08.200]  因為人是上帝最後創造的一件事
[00:25:08.200 --> 00:25:10.200]  這個說法有些道理
[00:25:10.200 --> 00:25:15.000]  不過我們假如再問一問上帝做人的目的是什麼呢?
[00:25:15.000 --> 00:25:19.200]  為什麼在高峰以後還不馬上停止休息呢?
[00:25:19.200 --> 00:25:22.400]  我相信上帝做人的目的
[00:25:22.400 --> 00:25:26.800]  就是要和人一起去同享安息
[00:25:26.800 --> 00:25:28.800]  假如沒有安息日
[00:25:28.800 --> 00:25:30.800]  人就很慘
[00:25:30.800 --> 00:25:32.800]  只有工作不斷的工作
[00:25:32.800 --> 00:25:34.800]  人就變成好像太陽的亮
[00:25:34.800 --> 00:25:36.800]  或者那些植物一樣
[00:25:36.800 --> 00:25:37.800]  沒有什麼分別
[00:25:37.800 --> 00:25:39.800]  那些東西都是只有工作
[00:25:39.800 --> 00:25:40.800]  沒有休息
[00:25:40.800 --> 00:25:44.800]  所以我說創造了高峰是安息日
[00:25:44.800 --> 00:25:49.800]  那一天是上帝和人同享安息的日子
[00:25:49.800 --> 00:25:55.400]  那是上帝賜福並且聖化的日子
[00:25:55.400 --> 00:26:01.800]  是特別分別出來和其他那六天都不一樣的日子
[00:26:01.800 --> 00:26:04.800]  其實主耶穌也曾經說過
[00:26:04.800 --> 00:26:07.800]  安息日是為人而設的
[00:26:07.800 --> 00:26:10.800]  人不是為安息日而設的
[00:26:10.800 --> 00:26:15.800]  我們清楚看到
[00:26:15.800 --> 00:26:19.800]  上帝是這個宇宙和世界的創造主
[00:26:19.800 --> 00:26:23.800]  這個世界是上帝的國
[00:26:23.800 --> 00:26:26.800]  祂要和我們一起享樂
[00:26:26.800 --> 00:26:29.800]  如果我們有了這個概念
[00:26:29.800 --> 00:26:35.800]  我們就自然明白我們應該為誰而活
[00:26:35.800 --> 00:26:39.800]  我們應該為這位創造我們的上帝而活
[00:26:39.800 --> 00:26:44.800]  我們不單要享受上帝為我們創造的世界
[00:26:44.800 --> 00:26:49.800]  使用祂賜給我們的權力來管理這個世界
[00:26:49.800 --> 00:26:55.800]  其實我們還要享受和上帝這個美好的關係
[00:26:55.800 --> 00:26:57.800]  這個就是真正的安息
[00:26:57.800 --> 00:27:00.800]  也是安息日的意義
[00:27:00.800 --> 00:27:03.800]  在我們中間如果有未信主的朋友
[00:27:03.800 --> 00:27:11.800]  上帝設計好人是要和上帝有連結有關係
[00:27:11.800 --> 00:27:16.800]  我們才可以找到人生存的真正意義
[00:27:16.800 --> 00:27:21.800]  世界上所有的成就是會過去的
[00:27:21.800 --> 00:27:27.800]  唯有在上帝裡面的生命才會永遠長存
[00:27:27.800 --> 00:27:32.800]  而且當我們和上帝有了關係之後
[00:27:32.800 --> 00:27:36.800]  在世界上我們做人都會有目標有方向
[00:27:36.800 --> 00:27:39.800]  有指引也有上帝的保護
[00:27:39.800 --> 00:27:45.800]  很多人會以自己是強國人的公民來自豪
[00:27:45.800 --> 00:27:52.800]  但是我就會以我是天國的公民而感覺到很自豪
[00:27:52.800 --> 00:27:56.800]  我鼓勵你如果你還沒有移民進入天國的話
[00:27:56.800 --> 00:27:59.800]  你要早日移民進入天國
[00:27:59.800 --> 00:28:02.800]  我們一起祈禱
[00:28:02.800 --> 00:28:05.800]  奇妙又偉大的上帝
[00:28:05.800 --> 00:28:10.800]  你的創造實在令我們感覺到驚訝震撼
[00:28:10.800 --> 00:28:14.800]  你所創造的一切都在奉獻你的榮耀
[00:28:14.800 --> 00:28:18.800]  感謝你讓我們有幸成為你的公民
[00:28:18.800 --> 00:28:21.800]  求你幫助我們中間未信你的人
[00:28:21.800 --> 00:28:24.800]  早日都能夠成為天國的公民
[00:28:24.800 --> 00:28:27.800]  早日享受這個無比的福氣
[00:28:27.800 --> 00:28:29.900]  奉耶穌基督的名祈禱
[00:28:29.900 --> 00:28:31.900]  阿們
