
[00:00:00.000 --> 00:00:04.860]  我們讀兩節的聖經,在四篇九十篇十六跟十七兩節,
[00:21:14.860 --> 00:21:19.300]  那你說,穆斯林我怎麼沒感覺到呢?沒感覺到呢?
[00:21:19.300 --> 00:21:22.660]  那是因為,就像我常說的水壩嘛,
[00:21:22.660 --> 00:21:26.500]  一個水壩,你知道水壩的水是大有能力的,不是嗎?
[00:21:26.500 --> 00:21:28.860]  它是發電用的,
[00:21:28.860 --> 00:21:31.140]  可是每一次你去水壩參觀的時候,
[00:21:31.140 --> 00:21:36.180]  你看那些水很平靜,沒什麼能力,你看那水壩的水,
[00:21:36.180 --> 00:21:40.180]  我請問你,水壩的水是什麼時候能力釋放出來?
[00:21:40.180 --> 00:21:43.660]  是那個水匣門被打開的時候,
[00:21:43.660 --> 00:21:50.380]  哇,當水沖洩下來,哇一聲,能力被釋放出來,
[00:21:50.380 --> 00:21:52.500]  我告訴你,今天也是這樣,
[00:21:52.500 --> 00:21:56.900]  我表面上看起來我們好像沒什麼,沒什麼,
[00:21:56.900 --> 00:22:00.980]  這個水匣門打開,什麼是這個水匣門在屬靈生命?
[00:22:00.980 --> 00:22:03.660]  就是我們對神的順服了,
[00:22:03.660 --> 00:22:06.340]  什麼時候我們選擇來順服神,
[00:22:06.340 --> 00:22:09.100]  不容許舊事再來挾制我們,
[00:22:09.100 --> 00:22:10.860]  什麼時候我們選擇神,
[00:22:10.860 --> 00:22:14.220]  不讓我們生命當中被這些舊事所攔阻了,
[00:22:14.220 --> 00:22:19.260]  當我們選擇神,我們放下一切舊有的事物的時候,
[00:22:19.260 --> 00:22:23.500]  水匣門被打開,最大能力要被釋放出來,
[00:22:23.500 --> 00:22:25.620]  Hallelujah, Amen?
[00:22:25.620 --> 00:22:29.220]  就你今天在你裡面屬靈的生命的狀況,
[00:22:29.220 --> 00:22:33.380]  請問你主的生命在你裡面是怎麼樣一個狀況啊?
[00:22:33.380 --> 00:22:35.540]  你們查驗一下,
[00:22:35.540 --> 00:22:38.260]  哎,你說怎麼查驗很簡單嘛,
[00:22:38.260 --> 00:22:40.100]  你問你自己一個問題嘛,
[00:22:40.100 --> 00:22:44.140]  主的生命在你裡面請問是像死水一灘呢,
[00:22:44.140 --> 00:22:47.940]  還是像滾滾江河呢,是怎麼樣?
[00:22:47.940 --> 00:22:51.860]  主的生命在你裡面是死水一灘呢,還是滾滾江河?
[00:22:51.860 --> 00:22:55.700]  我告訴你騙不了人的,死水一灘就是死水一灘,
[00:22:55.700 --> 00:22:57.140]  滾滾江河就是滾滾江河,
[00:22:57.140 --> 00:23:01.020]  主的生命在你裡面是怎麼樣?我請問你啊,
[00:23:01.020 --> 00:23:04.060]  如果主的生命在你裡面像死水一灘,
[00:23:04.060 --> 00:23:06.500]  你今天需要回到神的面前,
[00:23:06.500 --> 00:23:08.660]  我告訴你今天需要回到神的面前,
[00:23:08.660 --> 00:23:11.060]  這麼有能力的生命在你裡面,
[00:23:11.060 --> 00:23:12.860]  怎麼像死水一灘?
[00:23:12.860 --> 00:23:14.500]  怎麼可能像死水一灘?
[00:23:14.500 --> 00:23:17.580]  這麼有能力的生命,
[00:23:17.580 --> 00:23:21.380]  你要向神來禱告,說要復興我的生命嗎?
[00:23:21.380 --> 00:23:23.220]  來更新我,
[00:23:23.220 --> 00:23:25.620]  讓我放下一切舊有的殘類,
[00:23:25.620 --> 00:23:28.180]  讓我迴轉,
[00:23:28.180 --> 00:23:31.700]  迴轉來歸向你,主啊,
[00:23:31.700 --> 00:23:34.740]  求你復興我的生命啊。
[00:23:34.740 --> 00:23:37.380]  你們,第四,
[00:23:37.380 --> 00:23:42.500]  祈求復興我們的侍奉,跟你們說,祈求復興我們的侍奉。
[00:23:42.500 --> 00:23:48.140]  十七節接下來說,願你建立我們手所做的功,這裡說,
[00:23:48.140 --> 00:23:50.940]  這裡的功不只是講到世界上的事情,
[00:23:50.940 --> 00:23:54.940]  這裡的功特別講到神託付給我們的工作,
[00:23:54.940 --> 00:23:57.740]  換句話說,就是我們手中的侍奉。
[00:23:57.740 --> 00:24:01.700]  今天我們需要求神來復興我們手中的侍奉。
[00:24:01.700 --> 00:24:04.540]  太多時候我們侍奉久了,
[00:24:04.540 --> 00:24:06.580]  我們疲倦了,
[00:24:06.580 --> 00:24:08.820]  我們失去愛主的心,
[00:24:08.820 --> 00:24:10.860]  我們失去愛人的心,
[00:24:10.860 --> 00:24:13.780]  我們的侍奉就是為侍奉而已,
[00:24:13.780 --> 00:24:17.340]  我們的侍奉只是教會的責任而已。
[00:24:17.340 --> 00:24:21.260]  很多時候我們侍奉久了,我們侍奉變得很形式化,
[00:24:21.260 --> 00:24:23.860]  侍奉只不過例行公事,
[00:24:23.860 --> 00:24:25.740]  我們失去了活力,
[00:24:25.740 --> 00:24:28.300]  我們失去了創新的能力。
[00:24:28.300 --> 00:24:32.220]  第五點,今天你侍奉的光景是不是也像這樣呢?
[00:24:32.220 --> 00:24:34.860]  特別在小主裡面,我請問你,
[00:24:34.860 --> 00:24:41.780]  你的墓區,你的小主是不是也在這種光景當中停滯不前呢?
[00:24:41.780 --> 00:24:43.860]  我們需要重新回轉到神裡面,
[00:24:43.860 --> 00:24:48.100]  主啊,求你復興我們手中的工作,
[00:24:48.100 --> 00:24:51.380]  復興我們的侍奉,你們。
[00:24:51.380 --> 00:24:58.420]  第五點,你可知道主可以再一次來建立我們手中的侍奉嗎?
[00:24:58.420 --> 00:25:02.420]  因為是祂把侍奉託付給你的嗎?
[00:25:02.420 --> 00:25:05.540]  嘿,是祂把侍奉託付給你的。
[00:25:05.540 --> 00:25:08.060]  你以為是牧師交代,NO!
[00:25:08.060 --> 00:25:13.260]  是祂,是神,把這侍奉託付在你手中的。
[00:25:13.260 --> 00:25:17.700]  祂知道你的侍奉,祂知道你的困境,
[00:25:17.700 --> 00:25:20.420]  祂知道你為侍奉所付的代價,
[00:25:20.420 --> 00:25:23.460]  祂知道你在侍奉中遇到一切的難處,
[00:25:23.460 --> 00:25:30.420]  只有祂能夠再一次復興我們手中所做一切的工作,你們。
[00:25:30.420 --> 00:25:32.900]  在英國大復興的時候,
[00:25:32.900 --> 00:25:36.500]  當時有個牧師叫做George Whitefield,
[00:25:36.500 --> 00:25:39.820]  他自己在見證裡面說多少次,
[00:25:39.820 --> 00:25:45.260]  在服侍的過程當中,他經歷一件奇妙的事。
[00:25:45.260 --> 00:25:47.180]  什麼奇妙的事?
[00:25:47.180 --> 00:25:52.660]  那就是神忽然降臨在我們中間。
[00:25:52.660 --> 00:25:56.140]  甚至好幾次,連他自己都很稀奇,
[00:25:56.140 --> 00:25:59.460]  就是在他最疲倦、最軟弱的時候,
[00:25:59.460 --> 00:26:03.940]  他經歷了神忽然介入的恩典。
[00:26:03.940 --> 00:26:05.540]  我就想到禮拜五晚上,
[00:26:05.540 --> 00:26:09.220]  David Kennedy的學習牧師講到的second wind,
[00:26:09.220 --> 00:26:12.020]  講到第二輪的風。
[00:26:12.020 --> 00:26:14.660]  他就講到在跑馬拉松賽,
[00:26:14.660 --> 00:26:18.500]  特別那個長途的馬拉松賽的時候,
[00:26:18.500 --> 00:26:21.540]  特別跑到第20里路的時候,
[00:26:21.540 --> 00:26:26.340]  忽然間身體疲乏了,心靈也都疲乏了,
[00:26:26.340 --> 00:26:30.500]  整個身體在那喊叫說不要再跑下去了,
[00:26:30.500 --> 00:26:34.140]  所有的理性,所有的心靈都在說不要再跑下去了,
[00:26:34.140 --> 00:26:36.100]  停止吧,停止吧。
[00:26:36.100 --> 00:26:40.460]  好像在那個時刻是要準備放棄的時刻。
[00:26:40.460 --> 00:26:46.020]  可是他說什麼時候當在跑馬拉松,堅持跑下去的時候,
[00:26:46.020 --> 00:26:50.700]  就發現忽然間身體上會感覺一陣second wind,
[00:26:50.700 --> 00:26:53.140]  有一個第二輪的風會吹下來,
[00:26:53.140 --> 00:26:58.340]  忽然間有一個力量支持他能夠跑完整個馬拉松的賽程。
[00:26:58.340 --> 00:27:00.580]  我就忽然明白這件事情,
[00:27:00.580 --> 00:27:04.300]  多少時候你我在四縫當中,我們疲倦、我們軟弱了,
[00:27:04.300 --> 00:27:07.620]  我們有時候想放棄了,我們不想做下去了,
[00:27:07.620 --> 00:27:10.380]  但什麼時候當我們堅持到底的時候,
[00:27:10.380 --> 00:27:14.700]  你可知道我們的神聖忽然介入在我們中間了嗎?
[00:27:14.700 --> 00:27:15.900]  Hallelujah!
[00:27:15.900 --> 00:27:19.860]  我們的神聖忽然介入,不要放棄,
[00:27:19.860 --> 00:27:24.260]  要繼續來渴慕仰望你的神,Amen!
[00:27:24.260 --> 00:27:26.820]  馬拉基蘇三章第一九非常喜歡的經文,
[00:27:26.820 --> 00:27:28.980]  馬拉基蘇三章第一九,密統來念來,
[00:27:28.980 --> 00:27:30.620]  萬君之耶和華說,
[00:27:30.620 --> 00:27:34.660]  我要差遣我的使者在我前面預備道路,
[00:27:34.660 --> 00:27:38.380]  你們所尋求的主弊怎麼樣?
[00:27:38.380 --> 00:27:40.340]  忽然進入祂的殿。
[00:27:40.340 --> 00:27:42.980]  立約的使者就是你們說什麼?
[00:27:42.980 --> 00:27:45.540]  仰慕的快要來的。
[00:27:45.540 --> 00:27:50.460]  這裡講到,是我們說仰慕的,是渴慕的。
[00:27:50.460 --> 00:27:55.620]  當我們渴慕神,仰慕神,我們的神忽然會降臨。
[00:27:55.620 --> 00:27:59.860]  如果你不渴慕,你不仰慕,Nothing would happen.
[00:27:59.860 --> 00:28:02.780]  可是當你渴慕,讓你仰望的時候,
[00:28:02.780 --> 00:28:07.380]  我告訴你,我們的神會忽然介入在我們中間。
[00:28:07.380 --> 00:28:11.260]  所以說當我們渴慕仰望的時候,而且向祂呼求的時候,
[00:28:11.260 --> 00:28:13.660]  神會臨到,降臨臨到的。
[00:28:13.660 --> 00:28:18.540]  你可知道我們的神是一位忽然能夠介入的神嗎?
[00:28:18.540 --> 00:28:19.500]  Amen!
[00:28:19.500 --> 00:28:26.140]  還有一件事,你可以想像神忽然介入在你的生活,在你的侍奉當中嗎?
[00:28:26.140 --> 00:28:30.860]  你可以想像當你在戴金牌的時候,神忽然介入嗎?
[00:28:30.860 --> 00:28:34.820]  你可以想像當你在講道的時候,神忽然介入嗎?
[00:28:34.820 --> 00:28:39.660]  你可以想像當你在服侍的時候,為別人禱告的時候,神忽然介入嗎?
[00:28:39.660 --> 00:28:45.140]  你可想像當你在服侍兒童的時候,帶領一些茶精的時候,神忽然降入嗎?
[00:28:45.140 --> 00:28:47.860]  在你的小組聚會當中,神忽然介入嗎?
[00:28:47.860 --> 00:28:50.180]  Can you imagine?
[00:28:50.180 --> 00:28:52.460]  你能夠想像嗎?
[00:28:52.460 --> 00:28:53.700]  Hallelujah!
[00:28:53.700 --> 00:28:57.340]  我們需要渴慕祂,向祂來呼求。
[00:28:57.340 --> 00:29:01.540]  今天多少時候我們在侍奉的道路上疲乏,
[00:29:01.540 --> 00:29:05.980]  讓我們重新迴轉到神裡面渴慕祂,尋求祂。
[00:29:05.980 --> 00:29:11.660]  你知道我們的神是有能夠忽然介入在我們生活侍奉的神。
[00:29:11.660 --> 00:29:13.260]  Amen!
[00:29:13.260 --> 00:29:16.660]  我問你,今天你渴慕神復興降臨嗎?
[00:29:16.660 --> 00:29:19.540]  我告訴你,光是渴慕還不夠。
[00:29:19.540 --> 00:29:22.620]  我們要向神來呼求了。
[00:29:22.620 --> 00:29:26.900]  唯有接著禱告,才能釋放神的能力。
[00:29:26.900 --> 00:29:31.740]  要同心合意,呼求神復興降臨。
[00:29:31.740 --> 00:29:36.500]  就像David Cousins說要集中活力,要一種衝刺的力量。
[00:29:36.500 --> 00:29:40.420]  今天我們需要這種衝刺、集中活力的禱告。
[00:29:40.420 --> 00:29:44.060]  跟你們在座集中活力的禱告。
[00:29:44.060 --> 00:29:46.300]  求神復興祂的座位來。
[00:29:46.300 --> 00:29:48.340]  復興我們的下一代。
[00:29:48.340 --> 00:29:49.980]  復興我們的生命。
[00:29:49.980 --> 00:29:51.980]  復興我們的侍奉。
[00:29:51.980 --> 00:29:55.380]  我們渴望,我們真的渴望,
[00:29:55.380 --> 00:30:00.300]  神能夠忽然介入在我們的生活跟侍奉當中。
[00:30:00.300 --> 00:30:01.140]  Amen!
[00:30:01.140 --> 00:30:02.740]  我們一起禱告。
[00:30:02.740 --> 00:30:05.260]  親愛的主人,我們再次來到我們現場,我們感謝與讚美。
[00:30:05.260 --> 00:30:06.460]  謝謝你,主人。
[00:30:06.460 --> 00:30:08.660]  祢是憐憫我們的神,主人。
[00:30:08.660 --> 00:30:11.300]  祢是樂意賜下復興的神。
[00:30:11.300 --> 00:30:16.820]  主人,祢也是能夠忽然介入在我們生命當中的神。
[00:30:16.820 --> 00:30:19.260]  今天我們再次迴轉到祢面前來,主人。
[00:30:19.260 --> 00:30:21.980]  求祢賜下一個渴慕的信。
[00:30:21.980 --> 00:30:23.740]  渴慕的靈。
[00:30:23.740 --> 00:30:26.140]  我們承認我們很需要祢,主人。
[00:30:26.140 --> 00:30:28.140]  我們很需要祢。
[00:30:28.140 --> 00:30:30.340]  求祢的靈來運行,
[00:30:30.340 --> 00:30:32.980]  讓我們全人全心來歸向祢。
[00:30:32.980 --> 00:30:34.700]  今天早上,
[00:30:34.700 --> 00:30:37.380]  就是迴轉到祢面前來。
[00:30:37.380 --> 00:30:40.340]  放下我們現在的重擔跟攔阻。
[00:30:40.340 --> 00:30:42.460]  我們單單地尋求祢,主人。
[00:30:42.460 --> 00:30:43.980]  我們渴慕,
[00:30:43.980 --> 00:30:45.740]  渴慕祢降臨,
[00:30:45.740 --> 00:30:47.780]  降臨在我們中間。
[00:30:47.780 --> 00:30:50.860]  感謝禱告奉耶穌得勝的名氣,主人。
[00:30:50.860 --> 00:30:51.580]  Amen!
