
[00:00:00.000 --> 00:00:06.900]  各位朋友、各位頂姐妹,歡迎你來到列室橫芳堂網絡復活節主日的講道
[00:19:18.380 --> 00:19:20.820]  有不少人離開這個世界
[00:19:20.820 --> 00:19:23.020]  我們當然感覺到難過
[00:19:23.020 --> 00:19:25.500]  是不是 真的會不開心
[00:19:25.500 --> 00:19:26.900]  我也激昇了很多朋友
[00:19:26.900 --> 00:19:29.260]  因為疫情的緣故離開了這個世界
[00:19:29.260 --> 00:19:31.540]  生離死別那種情境
[00:19:31.540 --> 00:19:33.780]  我們真的不難想像
[00:19:33.780 --> 00:19:36.620]  不過耶穌就給了一個很重要的應許
[00:19:36.620 --> 00:19:40.780]  他說 信我的人雖然死了也必復活
[00:19:40.780 --> 00:19:42.660]  耶穌說我就是復活
[00:19:42.660 --> 00:19:46.060]  現在我們每一個人雖然死了
[00:19:46.060 --> 00:19:48.900]  但是一定都會像耶穌一樣復活
[00:19:48.900 --> 00:19:50.980]  復活包括了四樣很重要的事
[00:19:50.980 --> 00:19:54.540]  第一就是死了之後你會復活
[00:19:54.540 --> 00:19:57.220]  聖經說信耶穌的人是會死的
[00:19:57.220 --> 00:19:58.780]  但是他會復活
[00:19:58.780 --> 00:20:01.060]  而且還是永恆活著
[00:20:01.060 --> 00:20:04.460]  到時是不會有病 不會有痛 也不會有死
[00:20:04.460 --> 00:20:05.420]  還有第二件事
[00:20:05.420 --> 00:20:08.020]  這裏是包括了身體的復活
[00:20:08.020 --> 00:20:11.420]  聖經說人要復活
[00:20:11.420 --> 00:20:13.300]  但是怎樣復活呢
[00:20:13.300 --> 00:20:16.380]  假如有人把我們的屍體拿去火葬
[00:20:16.380 --> 00:20:18.620]  把我們的骨灰丟到太平洋
[00:20:18.620 --> 00:20:23.300]  大西洋 黑海 死海 紅海 地中海
[00:20:23.300 --> 00:20:25.580]  這樣的水葬
[00:20:25.580 --> 00:20:31.700]  屍體被屍骨的粉都被魚吃光了
[00:20:31.700 --> 00:20:34.300]  怎樣復活 還說身體復活
[00:20:34.300 --> 00:20:36.620]  埃及人更加因為相信人會復活
[00:20:36.620 --> 00:20:39.220]  所以他就用方法去保存屍身
[00:20:39.220 --> 00:20:41.260]  所以有些叫木乃伊
[00:20:41.260 --> 00:20:46.020]  他們想著這樣就能夠讓他的身體將來可以復活
[00:20:46.020 --> 00:20:48.860]  事實上我們都知道木乃伊
[00:20:48.860 --> 00:20:50.620]  雖然他是這樣包著他
[00:20:50.620 --> 00:20:52.420]  都會腐爛的 是不是
[00:20:52.420 --> 00:20:54.220]  怎樣復活呢
[00:20:54.220 --> 00:20:58.020]  我們每一個繁活著信耶穌的人
[00:20:58.020 --> 00:21:00.540]  必然復活
[00:21:00.540 --> 00:21:02.100]  就好像種子一樣
[00:21:02.100 --> 00:21:03.820]  如果你真的有種過東西的話
[00:21:03.820 --> 00:21:04.860]  你一定要明白
[00:21:04.860 --> 00:21:07.220]  種子落在土裏面
[00:21:07.220 --> 00:21:11.300]  生出來的時候和種子的形體是不同的
[00:21:11.300 --> 00:21:12.700]  身體的復活
[00:21:12.700 --> 00:21:16.300]  我們真的用人的智慧是不容易理解
[00:21:16.300 --> 00:21:19.780]  就好像毛毛蟲怎樣蛻變成蝴蝶
[00:21:19.780 --> 00:21:21.180]  我們真的會不明白
[00:21:21.180 --> 00:21:23.020]  為甚麼會這樣
[00:21:23.020 --> 00:21:28.340]  所以保羅在哥倫多前書第15章36到38節就這樣說
[00:21:28.340 --> 00:21:29.740]  他說無知的人
[00:21:29.740 --> 00:21:32.580]  你所種的若不死就不能生
[00:21:32.580 --> 00:21:35.820]  並且你所種的不是那將來的形體
[00:21:35.820 --> 00:21:38.460]  不過是子粒 積而物止
[00:21:38.460 --> 00:21:40.020]  或是別養的菊
[00:21:40.020 --> 00:21:42.140]  但上帝隨自己的意思
[00:21:42.140 --> 00:21:43.900]  給他一個形體
[00:21:43.900 --> 00:21:48.580]  並叫各等子粒各有自己的形體
[00:21:48.580 --> 00:21:50.860]  保羅採用了種子的比喻
[00:21:50.860 --> 00:21:56.740]  當種子其實就好像一個比喻的重要的主角
[00:21:56.740 --> 00:21:58.900]  種子被埋在這個土裏面
[00:21:58.900 --> 00:22:00.340]  似乎是死了
[00:22:00.340 --> 00:22:03.020]  彷彿就會被分解 腐爛
[00:22:03.020 --> 00:22:05.420]  但是就是同一個地方
[00:22:05.420 --> 00:22:07.740]  後來就冒出新的生命出來
[00:22:07.740 --> 00:22:09.340]  你說是不是非常奇妙
[00:22:09.340 --> 00:22:12.660]  而且種子的外表
[00:22:12.660 --> 00:22:15.140]  是完全不同的
[00:22:15.140 --> 00:22:16.580]  而這個不同的形體
[00:22:16.580 --> 00:22:19.140]  就是上帝照他的意思給的
[00:22:19.140 --> 00:22:22.220]  種子所呈現的不再是種子本身
[00:22:22.220 --> 00:22:26.220]  而是提升到結出不同果子的形態
[00:22:26.220 --> 00:22:28.740]  果實來的那個生命出來
[00:22:28.740 --> 00:22:30.660]  我們種過的東西你一定會明白的
[00:22:30.660 --> 00:22:32.140]  那粒種子丁屎那麼小
[00:22:32.140 --> 00:22:36.980]  扔進泥土之後生出來的竟然是不同的東西
[00:22:36.980 --> 00:22:39.900]  我們至少已經種過綠豆
[00:22:39.900 --> 00:22:41.420]  然後出芽菜
[00:22:41.420 --> 00:22:44.500]  我小時候也試過種過番桂蘆荔枝
[00:22:44.500 --> 00:22:46.900]  用了籠蓋有核在泥裏面
[00:22:46.900 --> 00:22:49.780]  然後真的生了一個果實出來
[00:22:49.780 --> 00:22:52.380]  發現原來那顆核的樣子
[00:22:52.380 --> 00:22:54.620]  竟然跟著一段時間之後
[00:22:54.620 --> 00:22:57.660]  會變成另一樣東西的生命看出來
[00:22:57.660 --> 00:23:01.020]  這個就是身體復活的奇妙性
[00:23:01.020 --> 00:23:02.420]  有第三樣東西
[00:23:02.420 --> 00:23:05.140]  看到復活的時候就是生命的復活
[00:23:05.140 --> 00:23:07.620]  種子已經是在生長
[00:23:07.620 --> 00:23:10.940]  因為你要知道當一顆種子落了泥土的時候
[00:23:10.940 --> 00:23:12.980]  它不是突然之間飆出來的
[00:23:12.980 --> 00:23:15.820]  它是經過你悉心的照顧之後
[00:23:15.820 --> 00:23:20.500]  它慢慢在土壤裏面就有生命的成長
[00:23:20.500 --> 00:23:23.580]  種子就是已經有生命
[00:23:23.580 --> 00:23:24.980]  它是成長中
[00:23:24.980 --> 00:23:26.620]  是已經有功效的了
[00:23:26.620 --> 00:23:28.300]  所以我們因為信耶穌
[00:23:28.300 --> 00:23:29.940]  我們的生命已經改變
[00:23:29.940 --> 00:23:31.220]  已經是復活的
[00:23:31.220 --> 00:23:32.700]  我們已經是生命體
[00:23:32.700 --> 00:23:34.460]  已經是復活中的生命
[00:23:34.460 --> 00:23:37.540]  以前有些人可能是有倒印
[00:23:37.540 --> 00:23:38.820]  又或者有家庭問題
[00:23:38.820 --> 00:23:39.740]  有走印
[00:23:39.740 --> 00:23:41.220]  甚至是吸毒
[00:23:41.220 --> 00:23:42.500]  做很多不好的事情
[00:23:42.500 --> 00:23:43.740]  因為他信了耶穌之後
[00:23:43.740 --> 00:23:45.100]  他的生命就改變
[00:23:45.100 --> 00:23:48.020]  雖然這個改變不是突然之間的來
[00:23:48.020 --> 00:23:51.740]  但是他慢慢的生命的質素就改變了
[00:23:51.740 --> 00:23:53.460]  他的生命的質素復活了
[00:23:53.460 --> 00:23:56.420]  所以他這個生命就開始
[00:23:56.420 --> 00:23:59.700]  每天這樣經歷這個改變出來
[00:23:59.700 --> 00:24:01.900]  這個世界只是告訴我們
[00:24:01.900 --> 00:24:04.420]  要改善你的生活質素
[00:24:04.420 --> 00:24:06.460]  但是耶穌提醒我們
[00:24:06.460 --> 00:24:08.820]  給我們一個很重要的提醒
[00:24:08.820 --> 00:24:11.980]  就是我們必須有一個生命的質素
[00:24:11.980 --> 00:24:13.780]  這個就是全新的創造
[00:24:13.780 --> 00:24:16.100]  一個全新的新造的人
[00:24:16.100 --> 00:24:17.300]  以前沒有的
[00:24:17.300 --> 00:24:18.380]  現在有
[00:24:18.380 --> 00:24:19.820]  以前惡死人等
[00:24:19.820 --> 00:24:21.100]  現在就溫柔
[00:24:21.100 --> 00:24:22.180]  以前很暴躁
[00:24:22.180 --> 00:24:24.340]  但是你慢慢就變成忍耐
[00:24:24.340 --> 00:24:26.140]  以前就是經常都挑剔人的
[00:24:26.140 --> 00:24:27.100]  批評人的
[00:24:27.100 --> 00:24:29.740]  我們現在越來越學習到接納
[00:24:29.740 --> 00:24:31.300]  以前很仇視的
[00:24:31.300 --> 00:24:33.580]  但是現在我們慢慢學習有愛
[00:24:33.580 --> 00:24:34.620]  以前怕死
[00:24:34.620 --> 00:24:37.100]  現在我們就開始滿懷希望
[00:24:37.100 --> 00:24:38.340]  以前沒有的
[00:24:38.340 --> 00:24:40.540]  我們慢慢就開始有
[00:24:40.540 --> 00:24:41.620]  為什麼?
[00:24:41.620 --> 00:24:43.300]  因為我們有一個生命的質素
[00:24:43.300 --> 00:24:45.300]  因為我們已經有一個生命體在裡面
[00:24:45.300 --> 00:24:48.180]  因為我們的生命復活了
[00:24:48.180 --> 00:24:49.460]  最後第四樣東西
[00:24:49.460 --> 00:24:53.180]  就是同神關係的修復
[00:24:53.180 --> 00:24:57.060]  信耶穌就是將我們同神破裂了的關係修復
[00:24:57.060 --> 00:24:59.220]  你以前不認識神的時候
[00:24:59.220 --> 00:24:59.780]  你笑神
[00:24:59.780 --> 00:25:00.700]  你辱罵神
[00:25:00.700 --> 00:25:02.260]  你笑聖經裡面的內容
[00:25:02.260 --> 00:25:03.420]  同神作對
[00:25:03.420 --> 00:25:04.900]  你的關係破裂
[00:25:04.900 --> 00:25:07.020]  但是當信了耶穌之後
[00:25:07.020 --> 00:25:10.220]  你已經開始經歷到同神修復的關係
[00:25:10.220 --> 00:25:14.580]  你已經開始藉著耶穌去更正我們自己的生命
[00:25:14.580 --> 00:25:16.380]  於是我們認識神
[00:25:16.380 --> 00:25:17.740]  我們開始回教會
[00:25:17.740 --> 00:25:19.100]  我們開始回小組
[00:25:19.100 --> 00:25:19.860]  讀聖經
[00:25:19.860 --> 00:25:22.620]  同神建立一個好的關係
[00:25:22.620 --> 00:25:26.460]  這個正正就是我們復活的第四個很重要的層次
[00:25:26.460 --> 00:25:27.540]  就是同神
[00:25:27.540 --> 00:25:29.820]  修復好這個關係
[00:25:29.820 --> 00:25:31.820]  很想帶大家看一條短片
[00:25:57.460 --> 00:25:59.620]  很多的朋友很奇怪
[00:25:59.620 --> 00:26:00.940]  為什麼我這麼年輕
[00:26:00.940 --> 00:26:03.260]  就提醒隊友放下我的事業
[00:26:03.260 --> 00:26:05.860]  去追求我心目中的理想
[00:26:05.860 --> 00:26:09.500]  這個跟我一個很獨特的經歷很有關係
[00:26:09.500 --> 00:26:11.940]  或者先從20年前
[00:26:11.940 --> 00:26:15.020]  友善電視和我做這個訪問開始
[00:26:26.500 --> 00:26:28.260]  延續了一次全新檢查
[00:26:28.260 --> 00:26:31.140]  直至12月10日我剛出差
[00:26:31.140 --> 00:26:33.340]  晚早去廣州
[00:26:33.340 --> 00:26:36.060]  議員突然走過來
[00:26:36.060 --> 00:26:37.900]  就叫我馬上趕回來
[00:26:37.900 --> 00:26:39.780]  要入院了
[00:26:39.780 --> 00:26:45.500]  然後告訴我有這個案件
[00:26:45.500 --> 00:26:48.140]  在家人和朋友的大力支持下
[00:26:48.140 --> 00:26:53.620]  20年前
[00:26:53.620 --> 00:26:56.740]  肝癌是癌症的頭號殺手
[00:26:56.740 --> 00:27:00.540]  90%的患者會在5年之內
[00:27:00.540 --> 00:27:01.780]  離開這個世界
[00:27:01.780 --> 00:27:04.780]  而且我發現的時候已經是太遲
[00:27:04.780 --> 00:27:05.780]  腫瘤很大
[00:27:05.780 --> 00:27:08.020]  對直徑9CM這麼大
[00:27:08.020 --> 00:27:08.740]  都感恩
[00:27:08.740 --> 00:27:11.580]  仍然可以做到這個手術
[00:27:11.580 --> 00:27:12.980]  手術很不容易
[00:27:12.980 --> 00:27:14.900]  做了超過10個小時
[00:27:14.900 --> 00:27:16.940]  將我整個右邊的肝
[00:27:16.940 --> 00:27:19.940]  和所有的癌細胞都切除了
[00:27:19.940 --> 00:27:21.380]  最感恩的地方
[00:27:21.380 --> 00:27:24.340]  馬上只有一毫米
[00:27:24.340 --> 00:27:27.180]  就是說稍為遲一點做這個手術
[00:27:27.180 --> 00:27:29.620]  肝細胞已經擴散了
[00:27:29.620 --> 00:27:32.860]  那就認真麻煩了
[00:27:32.860 --> 00:27:34.260]  我發現這個病
[00:27:34.260 --> 00:27:38.580]  去到做手術的時間非常之倉促
[00:27:38.580 --> 00:27:40.580]  只有一兩天的時間之內
[00:27:40.580 --> 00:27:43.860]  我要做大量的決定
[00:27:43.860 --> 00:27:45.940]  視乎每一個決定
[00:27:45.940 --> 00:27:49.820]  都讓我可以更快做到這個手術
[00:27:49.820 --> 00:27:51.780]  而且30歲之前
[00:27:51.780 --> 00:27:55.860]  我自己從來未試過走去做身體檢查
[00:27:55.860 --> 00:27:59.820]  那次是我太太在一個偶然的情況之下
[00:27:59.820 --> 00:28:01.100]  幫我報了名
[00:28:01.100 --> 00:28:02.180]  付了錢
[00:28:02.180 --> 00:28:05.020]  可以在不情願的情況之下
[00:28:05.020 --> 00:28:06.620]  去做一個檢查
[00:28:06.620 --> 00:28:07.940]  發現這個病
[00:28:07.940 --> 00:28:11.500]  所以很多的朋友都覺得我很幸運
[00:28:11.500 --> 00:28:12.700]  但我很清楚
[00:28:12.700 --> 00:28:14.900]  如果只是一兩個巧合的話
[00:28:14.900 --> 00:28:16.820]  這個真是我的運氣
[00:28:16.820 --> 00:28:19.100]  但在整個過程之中
[00:28:19.100 --> 00:28:21.340]  有很多不同的巧合
[00:28:21.340 --> 00:28:23.180]  讓我知道在阿爸面對上
[00:28:23.180 --> 00:28:26.140]  這是絕非是一件可見的事
[00:28:26.140 --> 00:28:29.220]  當中有上帝的保守
[00:28:29.220 --> 00:28:30.540]  更加奇妙的事
[00:28:30.540 --> 00:28:32.260]  還在後面
[00:28:32.260 --> 00:28:33.660]  沒多久之後
[00:28:33.660 --> 00:28:38.140]  我的癌症再一次復發
[00:28:38.140 --> 00:28:41.580]  當時還沒有標靶治療
[00:28:41.580 --> 00:28:46.020]  那個病是沒有任何的治療方法
[00:28:46.020 --> 00:28:49.140]  醫生甚至對我說
[00:28:49.140 --> 00:28:50.500]  叫我有心理準備
[00:28:50.500 --> 00:28:54.220]  可能只有幾個月的時間
[00:28:54.220 --> 00:28:58.100]  我想在我面對第一次病做手術的時候
[00:28:58.100 --> 00:29:00.500]  我仍然很堅強、很勇敢
[00:29:00.500 --> 00:29:02.100]  但在第二次復發
[00:29:02.100 --> 00:29:04.580]  醫生對我說完那番說話之後
[00:29:04.580 --> 00:29:06.100]  我不知道怎麼辦
[00:29:06.100 --> 00:29:07.420]  我整個人都暗了
[00:29:07.420 --> 00:29:11.700]  我還記得在一個夜難人靜的晚上
[00:29:11.700 --> 00:29:16.500]  我突然間有一個極大莫名的恐懼放了出來
[00:29:16.500 --> 00:29:18.460]  當時真的什麼都做不到
[00:29:18.460 --> 00:29:19.900]  只可以去祈禱
[00:29:19.900 --> 00:29:20.980]  就是這樣
[00:29:20.980 --> 00:29:24.020]  一個平安的感覺出來了
[00:29:24.020 --> 00:29:27.500]  讓我可以面對前面的路
[00:29:27.500 --> 00:29:30.180]  當時很多的朋友為我祈禱
[00:29:30.180 --> 00:29:31.620]  有些是我認識的
[00:29:31.620 --> 00:29:33.260]  有些是我不認識的
[00:29:33.260 --> 00:29:36.140]  奇妙的事就是這樣發生
[00:29:36.140 --> 00:29:38.780]  在我做第一次的花蓮
[00:29:38.780 --> 00:29:44.340]  想說減慢癌細胞擴散的速度的時候
[00:29:44.340 --> 00:29:48.060]  醫生竟然找不到任何的癌細胞
[00:29:48.060 --> 00:29:50.460]  我左邊的肝一條大血管
[00:29:50.460 --> 00:29:52.140]  有三顆腫瘤
[00:29:52.140 --> 00:29:53.740]  找不到
[00:29:53.740 --> 00:29:56.620]  醫生都沒有辦法可以解釋
[00:29:56.620 --> 00:29:59.940]  我很清楚這是上帝的意志
[00:29:59.940 --> 00:30:03.820]  我沒有做任何的治療的情況之下
[00:30:03.820 --> 00:30:09.260]  我病康康到現在二十多年了
[00:30:09.260 --> 00:30:11.980]  剛才有線電視也有提到
[00:30:11.980 --> 00:30:16.620]  三十歲我已經是一間跨國企業的負責人
[00:30:16.620 --> 00:30:18.940]  在別人眼中是一個幸運結
[00:30:18.940 --> 00:30:21.260]  工作順利 家庭幸福
[00:30:21.260 --> 00:30:23.260]  事實是不是這樣呢
[00:30:23.260 --> 00:30:24.700]  我苦心自問
[00:30:24.700 --> 00:30:28.700]  當時經常有一個極大的壓力
[00:30:28.700 --> 00:30:30.860]  我不斷追求更加多
[00:30:30.860 --> 00:30:32.140]  永遠不會滿足
[00:30:32.140 --> 00:30:33.420]  也很怕失去
[00:30:33.420 --> 00:30:35.500]  所有那份的壓力
[00:30:35.500 --> 00:30:37.500]  壓到我透不過氣
[00:30:37.500 --> 00:30:40.300]  我的病就是這樣來的
[00:30:40.300 --> 00:30:43.660]  可能對我來說絕對不是一個詛咒
[00:30:43.660 --> 00:30:45.980]  反而是一個極大的祝福
[00:30:45.980 --> 00:30:48.060]  比如我可以謙卑落地
[00:30:48.060 --> 00:30:50.460]  明白到今天所有擁有的
[00:30:50.460 --> 00:30:52.620]  明天可能什麼都沒有了
[00:30:52.620 --> 00:30:54.940]  這次工作地位
[00:30:54.940 --> 00:30:59.660]  沒有辦法帶來真正的平安
[00:30:59.660 --> 00:31:02.860]  誰可以掌管生命呢
[00:31:02.860 --> 00:31:05.180]  當我的生命連結
[00:31:05.180 --> 00:31:07.340]  去到這位終極真善美的
[00:31:07.340 --> 00:31:09.260]  耶穌身上的時候
[00:31:09.260 --> 00:31:11.580]  那份的平安和喜樂
[00:31:11.580 --> 00:31:12.860]  不能言喻
[00:31:12.860 --> 00:31:15.660]  只能夠你們自己去體會
[00:31:15.660 --> 00:31:17.580]  希望大家都藉著耶穌
[00:31:17.580 --> 00:31:20.780]  找到這份的平安和喜樂
[00:31:20.780 --> 00:31:23.340]  我這個朋友
[00:31:23.340 --> 00:31:24.860]  認識了很久了
[00:31:24.860 --> 00:31:27.820]  透過這個癌症
[00:31:27.820 --> 00:31:29.740]  透過這個肝癌
[00:31:29.740 --> 00:31:34.220]  讓他重新的同神的關係
[00:31:34.220 --> 00:31:35.500]  連結在一起
[00:31:35.500 --> 00:31:38.700]  他的生命和上帝復活了
[00:31:38.700 --> 00:31:41.260]  以致到他今時今日
[00:31:41.260 --> 00:31:43.580]  仍然不單止活著那麼簡單
[00:31:43.580 --> 00:31:46.380]  就是他的生命質素已經改變了
[00:31:46.380 --> 00:31:48.940]  復活不單是人死後可以復活
[00:31:48.940 --> 00:31:49.980]  永恆活著
[00:31:49.980 --> 00:31:51.500]  也包括身體復活
[00:31:51.500 --> 00:31:54.060]  有另一個復活的形體
[00:31:54.060 --> 00:31:55.980]  同時當然更加是
[00:31:55.980 --> 00:31:59.180]  可以有生命的質素的復活
[00:31:59.180 --> 00:32:00.460]  更重要的就是
[00:32:00.460 --> 00:32:04.300]  當然和上帝的關係的復活
[00:32:04.300 --> 00:32:06.860]  信我的人雖然死了
[00:32:06.860 --> 00:32:08.380]  也必復活
[00:32:08.380 --> 00:32:10.460]  你相信這句話嗎?
[00:32:10.460 --> 00:32:11.980]  如果今天耶穌跟你說
[00:32:11.980 --> 00:32:13.900]  信我的人雖然死了
[00:32:13.900 --> 00:32:15.180]  也必復活
[00:32:15.180 --> 00:32:16.860]  朋友、頂姐妹
[00:32:16.860 --> 00:32:19.020]  你信者嗎?
[00:32:19.020 --> 00:32:20.060]  我們一起吐吐
[00:32:20.060 --> 00:32:21.180]  主我們感謝你
[00:32:21.180 --> 00:32:23.020]  藉著這個復活節
[00:32:23.020 --> 00:32:26.060]  讓我們更加相信耶穌基督
[00:32:26.060 --> 00:32:27.740]  你就是復活的主
[00:32:27.740 --> 00:32:29.660]  你就是生命的主
[00:32:29.660 --> 00:32:30.860]  我們感謝你
[00:32:30.860 --> 00:32:32.460]  我們求你將今天的信息
[00:32:32.460 --> 00:32:34.380]  放在我們的心裡
[00:32:34.380 --> 00:32:36.860]  讓我們從這三件物品
[00:32:36.860 --> 00:32:38.700]  你的果頭根
[00:32:38.700 --> 00:32:41.900]  兩條鎖匙和種子
[00:32:41.900 --> 00:32:45.740]  讓我們對於今年的復活節
[00:32:45.740 --> 00:32:52.620]  有一個更深、更有意義的學習
[00:32:52.620 --> 00:32:54.060]  多謝你隨聽我們禱告
[00:32:54.060 --> 00:32:55.660]  奉耶穌的恩主的名求
[00:32:55.660 --> 00:32:56.660]  謝謝
