
[00:00:00.000 --> 00:00:02.800]  頂姐妹,今天來到你們的當中
[00:16:14.080 --> 00:16:15.840]  就一巴掌打過來
[00:16:15.840 --> 00:16:16.720]  因為這樣的緣故
[00:16:16.720 --> 00:16:20.720]  我曾經是對他公開指責
[00:16:20.720 --> 00:16:25.680]  是因為他的成分不好
[00:16:25.680 --> 00:16:30.000]  是令到媽媽要被人在土改的時候公審
[00:16:30.000 --> 00:16:31.280]  是因為他的成分不好
[00:16:31.280 --> 00:16:32.920]  令到媽媽要吊頸死
[00:16:32.920 --> 00:16:34.280]  是因為他的成分不好
[00:16:34.280 --> 00:16:35.880]  令到我成為黑五類
[00:16:35.880 --> 00:16:37.480]  是因為他的成分不好
[00:16:37.480 --> 00:16:41.640]  是令到妹妹要送給人做水上人格的女兒
[00:16:41.640 --> 00:16:43.760]  我一連串講完之後
[00:16:43.760 --> 00:16:44.760]  沒有想到
[00:16:44.760 --> 00:16:46.720]  就成為我們父子之間
[00:16:46.720 --> 00:16:50.200]  好像一個地獄一樣的關係
[00:16:50.200 --> 00:16:52.640]  他曾經四處用菜刀想砍我
[00:16:52.640 --> 00:16:54.880]  我已經試過用擔挑想打他
[00:16:54.880 --> 00:16:56.800]  這個是以前
[00:16:56.800 --> 00:16:59.040]  但我經過六年多
[00:16:59.040 --> 00:17:00.400]  在信仰裡面的掙扎
[00:17:00.400 --> 00:17:02.680]  我真正認識到耶穌基督
[00:17:02.680 --> 00:17:04.360]  是真正的神
[00:17:04.360 --> 00:17:06.080]  是真正的救主
[00:17:06.080 --> 00:17:07.880]  我是因為自我中心
[00:17:07.880 --> 00:17:09.840]  和我爸爸是自我中心
[00:17:09.840 --> 00:17:12.760]  令到我們的家就好像箭豬走在一起一樣
[00:17:12.760 --> 00:17:15.720]  你似我 我似你
[00:17:15.720 --> 00:17:17.320]  當我徹底悔改
[00:17:17.320 --> 00:17:20.520]  我經歷到神的醫治
[00:17:20.520 --> 00:17:22.880]  惡夢從那時候開始沒有了
[00:17:22.880 --> 00:17:24.480]  另一方面縱使我信了主
[00:17:24.480 --> 00:17:26.160]  甚至奉獻讀神學
[00:17:26.160 --> 00:17:29.680]  我都多次告訴我們很多不同的經歷
[00:17:29.680 --> 00:17:30.840]  這些經歷
[00:17:30.840 --> 00:17:34.520]  包括在我兒子兩歲的時候
[00:17:34.520 --> 00:17:37.040]  我女兒仍然在媽媽的肚子裡
[00:17:37.040 --> 00:17:38.680]  當時我們去休士頓
[00:17:38.680 --> 00:17:39.720]  講完道
[00:17:39.720 --> 00:17:41.200]  然後要回到達拉斯
[00:17:41.200 --> 00:17:42.280]  我們的上面
[00:17:42.280 --> 00:17:45.520]  來繼續讀神學和默會的時候
[00:17:45.520 --> 00:17:49.880]  途中晚上的十點多
[00:17:49.880 --> 00:17:52.240]  雷電交加
[00:17:52.240 --> 00:17:53.960]  傾盆大雨
[00:17:53.960 --> 00:17:56.680]  直接比黑雨還要黑
[00:17:56.680 --> 00:17:58.560]  一個這樣的雨勢
[00:17:58.560 --> 00:17:59.880]  就是因為那些雷
[00:17:59.880 --> 00:18:02.640]  令到Watchman在後面哭
[00:18:02.640 --> 00:18:04.240]  我太太坐在後面
[00:18:04.240 --> 00:18:05.360]  陪著兒子
[00:18:05.360 --> 00:18:05.880]  跟我說
[00:18:05.880 --> 00:18:08.080]  Daddy 你拿一條毛巾來
[00:18:08.080 --> 00:18:10.720]  我幫他抹一抹眼淚
[00:18:10.720 --> 00:18:14.040]  我就伸手在司機位的下面
[00:18:14.040 --> 00:18:17.440]  有個膠袋裝著一條濕毛巾
[00:18:17.440 --> 00:18:21.360]  我就想伸手拿毛巾來抵給他
[00:18:21.360 --> 00:18:22.880]  誰知當我伸手的時候
[00:18:22.880 --> 00:18:24.120]  車手會偏一點
[00:18:24.120 --> 00:18:25.920]  肩膀很小
[00:18:25.920 --> 00:18:27.520]  其實就是這個道理
[00:18:27.520 --> 00:18:28.920]  偏一點
[00:18:28.920 --> 00:18:32.000]  但誰知肩膀是滿了水
[00:18:32.000 --> 00:18:34.840]  積滿水
[00:18:34.840 --> 00:18:36.920]  當這個車輪
[00:18:36.920 --> 00:18:41.000]  在右邊的肩膀踩到水
[00:18:41.000 --> 00:18:42.280]  突然之間
[00:18:42.280 --> 00:18:44.600]  全架車失控一樣
[00:18:44.600 --> 00:18:45.800]  打了兩個彎
[00:18:45.800 --> 00:18:47.760]  然後就衝上去
[00:18:47.760 --> 00:18:48.960]  飛上山坡上
[00:18:48.960 --> 00:18:50.520]  然後就剷剷下去
[00:18:50.520 --> 00:18:52.000]  轉來轉去
[00:18:52.000 --> 00:18:53.680]  啪一聲
[00:18:53.680 --> 00:18:55.920]  短短兩三分鐘的時間
[00:18:55.920 --> 00:18:58.960]  我們完全失控
[00:18:58.960 --> 00:19:01.040]  踩煞車不是
[00:19:01.040 --> 00:19:03.400]  你用什麼方法都制止不了那輛車
[00:19:03.400 --> 00:19:05.720]  就是這樣來剷
[00:19:05.720 --> 00:19:07.200]  但突然之間那輛車
[00:19:07.200 --> 00:19:08.280]  啪一聲
[00:19:08.280 --> 00:19:09.480]  剷你上來
[00:19:09.480 --> 00:19:12.480]  就死了
[00:19:12.480 --> 00:19:16.640]  當時我太太問我
[00:19:16.640 --> 00:19:18.360]  發生什麼事
[00:19:18.360 --> 00:19:19.800]  我當時心想
[00:19:19.800 --> 00:19:21.520]  如果我知道發生什麼事
[00:19:21.520 --> 00:19:24.680]  不會來到這裡
[00:19:24.680 --> 00:19:29.520]  我只是聽到非常大的水聲
[00:19:29.520 --> 00:19:32.360]  車頭燈還在亮
[00:19:32.360 --> 00:19:34.440]  我看一看
[00:19:34.440 --> 00:19:37.240]  原來離開三米左右
[00:19:37.240 --> 00:19:39.440]  就是一條溪澗
[00:19:39.440 --> 00:19:43.280]  那些水漲滿到岸邊
[00:19:43.280 --> 00:19:48.800]  但幸好溪旁有些蟻蟲很茂密
[00:19:48.800 --> 00:19:53.240]  就在溪旁擋住了我們的車
[00:19:53.240 --> 00:19:55.640]  所以那輛車就這樣剷了上去
[00:19:55.640 --> 00:19:58.880]  還沒到溪那裡
[00:19:58.880 --> 00:20:01.400]  但就死在火氣那裡
[00:20:01.400 --> 00:20:03.440]  在那個時間
[00:20:03.440 --> 00:20:05.200]  我們都不懂得反應
[00:20:05.200 --> 00:20:06.880]  Waltzman在我的車後面
[00:20:06.880 --> 00:20:08.520]  一句話都不說
[00:20:08.520 --> 00:20:10.760]  我想他嚇呆了
[00:20:10.760 --> 00:20:12.840]  然後我們當時
[00:20:12.840 --> 00:20:17.240]  我就拉著我太太的手
[00:20:17.240 --> 00:20:18.880]  我跟兒子說
[00:20:18.880 --> 00:20:22.640]  我們一起祈禱
[00:20:22.640 --> 00:20:24.280]  在車上
[00:20:24.280 --> 00:20:26.400]  我們就感謝神
[00:20:26.400 --> 00:20:29.840]  讓我們經歷這樣的事
[00:20:29.840 --> 00:20:33.280]  但竟然沒有衝到溪裡
[00:20:33.280 --> 00:20:35.040]  經歷這樣的事
[00:20:35.040 --> 00:20:37.080]  那輛車沒有翻車
[00:20:37.080 --> 00:20:39.080]  經歷這樣的事
[00:20:39.080 --> 00:20:42.000]  那輛車沒有撞車
[00:20:42.000 --> 00:20:44.480]  我們一直不感謝祂
[00:20:44.480 --> 00:20:47.440]  那時的雨仍然存在
[00:20:47.440 --> 00:20:50.160]  但當我們祈完禱
[00:20:50.160 --> 00:20:51.880]  過了沒多久
[00:20:51.880 --> 00:20:52.800]  突然間
[00:20:52.800 --> 00:20:55.880]  我聽到我們的車
[00:20:55.880 --> 00:20:57.560]  Are you ok?
[00:20:57.560 --> 00:21:00.960]  原來有一個美國人
[00:21:00.960 --> 00:21:03.040]  他在我們的車後面
[00:21:03.040 --> 00:21:05.680]  他拿著一個Lenovo
[00:21:05.680 --> 00:21:07.400]  跟著我們的車
[00:21:07.400 --> 00:21:09.760]  他看到我們的車出事的時候
[00:21:09.760 --> 00:21:14.400]  就把車停在那裡的小山坡下面
[00:21:14.400 --> 00:21:17.120]  拿著手電筒追上來
[00:21:17.120 --> 00:21:20.840]  一直追我們的車行
[00:21:20.840 --> 00:21:22.600]  追到我們的車的時間
[00:21:22.600 --> 00:21:24.080]  他就問
[00:21:24.080 --> 00:21:25.680]  Are you ok?
[00:21:25.680 --> 00:21:26.160]  我就說
[00:21:26.160 --> 00:21:27.800]  I'm ok sir
[00:21:27.800 --> 00:21:28.920]  跟著他就問
[00:21:28.920 --> 00:21:31.120]  Is your car ok?
[00:21:31.120 --> 00:21:32.120]  我說
[00:21:32.120 --> 00:21:33.680]  Should be
[00:21:33.680 --> 00:21:34.360]  他說
[00:21:34.360 --> 00:21:35.520]  Start your car
[00:21:35.520 --> 00:21:36.920]  跟著我就
[00:21:36.920 --> 00:21:38.520]  試一試start
[00:21:38.520 --> 00:21:39.560]  一start
[00:21:39.560 --> 00:21:41.120]  啟動
[00:21:41.120 --> 00:21:43.440]  跟著他就說
[00:21:43.440 --> 00:21:45.160]  Can you pull your car back?
[00:21:45.160 --> 00:21:45.960]  我就問
[00:21:45.960 --> 00:21:48.320]  Can you back up your car?
[00:21:48.320 --> 00:21:50.080]  但我back不到up
[00:21:50.080 --> 00:21:52.720]  原因是車已經升起了
[00:21:52.720 --> 00:21:53.880]  不到地
[00:21:53.880 --> 00:21:54.320]  他就跟著
[00:21:54.320 --> 00:21:55.200]  Let me help you
[00:21:55.200 --> 00:21:58.160]  然後就把車慢慢下去
[00:21:58.160 --> 00:22:00.800]  那些蟻蟲的下面
[00:22:00.800 --> 00:22:03.040]  回到地面
[00:22:03.040 --> 00:22:04.760]  然後當我回到地面
[00:22:04.760 --> 00:22:07.080]  back up了之後
[00:22:07.080 --> 00:22:11.040]  他跟著問一句
[00:22:11.040 --> 00:22:13.120]  How did you get here?
[00:22:13.120 --> 00:22:16.160]  I don't know
[00:22:16.160 --> 00:22:17.960]  最後一句
[00:22:17.960 --> 00:22:21.160]  Do you know the way out?
[00:22:21.160 --> 00:22:22.680]  I think so
[00:22:22.680 --> 00:22:23.720]  誰知他說
[00:22:23.720 --> 00:22:29.000]  I don't think so
[00:22:29.000 --> 00:22:30.720]  他說
[00:22:30.720 --> 00:22:32.800]  Let me help you
[00:22:32.800 --> 00:22:35.160]  guide you over there
[00:22:35.160 --> 00:22:36.920]  他拿著手電筒
[00:22:36.920 --> 00:22:38.320]  一路照
[00:22:38.320 --> 00:22:40.360]  一路帶著我們出去
[00:22:40.360 --> 00:22:41.600]  當我們回去的時候
[00:22:41.600 --> 00:22:43.160]  我們才發覺
[00:22:43.160 --> 00:22:44.200]  原來在這個山坡
[00:22:44.200 --> 00:22:46.800]  小山坡的背後那一邊
[00:22:46.800 --> 00:22:49.160]  是有很多樹的
[00:22:49.160 --> 00:22:50.720]  我們真的不明白
[00:22:50.720 --> 00:22:53.160]  那輛車怎麼會鑽過那些樹
[00:22:53.160 --> 00:22:55.360]  而竟然撞不到
[00:22:55.360 --> 00:22:56.360]  他帶著我們上去
[00:22:56.360 --> 00:23:00.120]  五分鐘才去到小山坡的上面
[00:23:00.120 --> 00:23:02.760]  然後才下去那邊
[00:23:02.760 --> 00:23:04.040]  那邊是草為主
[00:23:04.040 --> 00:23:06.800]  但這邊是有很多樹
[00:23:06.800 --> 00:23:09.400]  我們當時心裏想
[00:23:09.400 --> 00:23:11.440]  我們不死
[00:23:11.440 --> 00:23:13.280]  是神的恩典
[00:23:13.280 --> 00:23:14.000]  我們將這件事
[00:23:14.000 --> 00:23:15.040]  告訴我們的兒子
[00:23:15.040 --> 00:23:16.440]  我們的女兒
[00:23:16.440 --> 00:23:17.640]  我跟他們說
[00:23:17.640 --> 00:23:18.880]  Watchmen
[00:23:18.880 --> 00:23:20.320]  Charlemagne
[00:23:20.320 --> 00:23:21.800]  我們的命
[00:23:21.800 --> 00:23:24.000]  其實是神救我們出來
[00:23:24.000 --> 00:23:27.200]  我們是不應該還活在世上的
[00:23:27.200 --> 00:23:29.440]  這麼多個不同的意外
[00:23:29.440 --> 00:23:31.120]  都沒有一樣東西
[00:23:31.120 --> 00:23:32.520]  拿走我們的命
[00:23:32.520 --> 00:23:34.680]  這個是恩典
[00:23:34.680 --> 00:23:35.880]  因為這樣
[00:23:35.880 --> 00:23:38.040]  既然我們的命是神的
[00:23:38.040 --> 00:23:39.280]  我們這一生
[00:23:39.280 --> 00:23:41.360]  是應該將我們的生命
[00:23:41.360 --> 00:23:42.760]  給我們的神
[00:23:42.760 --> 00:23:43.920]  給祂使用
[00:23:43.920 --> 00:23:45.440]  祂叫我們做什麼
[00:23:45.440 --> 00:23:46.880]  我們就要做什麼
[00:23:46.880 --> 00:23:49.200]  這個是我們今天應該要做的
[00:23:49.200 --> 00:23:50.400]  另一方面
[00:23:50.400 --> 00:23:51.640]  我最近一年多裏面
[00:23:51.640 --> 00:23:55.200]  連串幾件事發生
[00:23:55.200 --> 00:23:56.120]  我想五年前
[00:23:56.120 --> 00:23:57.320]  大家都知道
[00:23:57.320 --> 00:23:59.160]  我的Hip bone
[00:23:59.160 --> 00:24:01.440]  是fractured了
[00:24:01.440 --> 00:24:04.440]  就是大腿骨和盆骨
[00:24:04.440 --> 00:24:06.680]  那些軟骨都沒有了
[00:24:06.680 --> 00:24:10.480]  是令到硬骨和硬骨磨
[00:24:10.480 --> 00:24:12.600]  就令到我的大腿骨和盆骨當中
[00:24:12.600 --> 00:24:15.120]  有一些裂了
[00:24:15.120 --> 00:24:18.560]  醫生本來叫我換了它
[00:24:18.560 --> 00:24:20.160]  但同樣有些醫生說
[00:24:20.160 --> 00:24:21.800]  你可以嘗試一下
[00:24:21.800 --> 00:24:23.760]  用運動創傷治療
[00:24:23.760 --> 00:24:24.600]  用Otherwave
[00:24:24.600 --> 00:24:26.480]  是德國的一種治療法
[00:24:26.480 --> 00:24:27.920]  來試一下
[00:24:27.920 --> 00:24:29.080]  我很感恩
[00:24:29.080 --> 00:24:30.160]  兩年的時間
[00:24:30.160 --> 00:24:31.560]  我要坐在這裏講道
[00:24:31.560 --> 00:24:32.520]  兩年的時間
[00:24:32.520 --> 00:24:34.280]  我穿襪都穿不到
[00:24:34.280 --> 00:24:35.960]  兩年的時間
[00:24:35.960 --> 00:24:38.920]  我很多不同痛苦的經歷
[00:24:38.920 --> 00:24:40.520]  特別是中國大陸培訓的時候
[00:24:40.520 --> 00:24:41.640]  有一次
[00:24:41.640 --> 00:24:43.080]  去過廁所的時候
[00:24:43.080 --> 00:24:46.040]  是令到我非常痛苦
[00:24:46.040 --> 00:24:47.640]  原因
[00:24:47.640 --> 00:24:50.040]  它沒有坐廁
[00:24:50.040 --> 00:24:51.880]  是要蹲下的
[00:24:51.880 --> 00:24:53.760]  但我一去到的時候
[00:24:53.760 --> 00:24:55.320]  已經痛
[00:24:55.320 --> 00:24:58.000]  而且痛得入心入肺
[00:24:58.000 --> 00:25:00.600]  那次我只能夠半蹲下
[00:25:00.600 --> 00:25:02.320]  這樣去大便
[00:25:02.320 --> 00:25:03.440]  告訴大家
[00:25:03.440 --> 00:25:06.160]  那些經歷是非常痛
[00:25:06.160 --> 00:25:07.960]  上樓梯上不到
[00:25:07.960 --> 00:25:10.840]  每次穿襪都要我太太幫
[00:25:10.840 --> 00:25:13.200]  我心裏面有很深的感覺
[00:25:13.200 --> 00:25:15.240]  洗澡要她來幫
[00:25:15.240 --> 00:25:16.640]  我很多事情做不到
[00:25:16.640 --> 00:25:18.640]  我穿褲子都穿不到
[00:25:18.640 --> 00:25:19.440]  是因為
[00:25:19.440 --> 00:25:22.240]  蹲腳蹲多一點就痛
[00:25:22.240 --> 00:25:23.240]  很感恩
[00:25:23.240 --> 00:25:24.680]  兩年過了之後
[00:25:24.680 --> 00:25:25.880]  透過Otherwave
[00:25:25.880 --> 00:25:26.960]  透過治療
[00:25:26.960 --> 00:25:27.920]  透過一個叫做
[00:25:27.920 --> 00:25:29.680]  Transferal Therapy
[00:25:29.680 --> 00:25:30.600]  還有很多的
[00:25:30.600 --> 00:25:31.480]  Physio
[00:25:31.480 --> 00:25:32.320]  針灸
[00:25:32.320 --> 00:25:34.480]  什麼都用齊了
[00:25:34.480 --> 00:25:35.200]  兩年
[00:25:35.200 --> 00:25:39.120]  我終於站起來講道
[00:25:39.120 --> 00:25:41.240]  站起來一段時間之後
[00:25:41.240 --> 00:25:43.240]  我就開始慢跑
[00:25:43.240 --> 00:25:44.880]  鍛鍊肌肉
[00:25:44.880 --> 00:25:45.840]  發覺又可以
[00:25:45.840 --> 00:25:48.880]  終於開始心癮大
[00:25:48.880 --> 00:25:50.840]  打網球
[00:25:50.840 --> 00:25:51.920]  雙打的
[00:25:51.920 --> 00:25:53.160]  希望不用那麼多氣
[00:25:53.160 --> 00:25:54.160]  跑那麼多
[00:25:54.160 --> 00:25:56.920]  沒想到第二次打
[00:25:56.920 --> 00:25:58.880]  就跌倒
[00:25:58.880 --> 00:25:59.760]  一跌倒
[00:25:59.760 --> 00:26:02.720]  這裡斷了六塊碎骨
[00:26:02.720 --> 00:26:04.320]  在我的手腕
[00:26:04.320 --> 00:26:05.400]  醫生跟我說
[00:26:05.400 --> 00:26:07.280]  你斷這裡也好
[00:26:07.280 --> 00:26:09.640]  我兩塊鋼板就幫你搞定
[00:26:09.640 --> 00:26:11.440]  手術很快搞定
[00:26:11.440 --> 00:26:12.960]  你斷這裡
[00:26:12.960 --> 00:26:14.000]  那些碎骨
[00:26:14.000 --> 00:26:15.640]  又不能夠拿出來
[00:26:15.640 --> 00:26:16.880]  但你要怎麼做呢
[00:26:16.880 --> 00:26:18.440]  他就將塊鋼片
[00:26:18.440 --> 00:26:20.400]  六吋五吋長度
[00:26:20.400 --> 00:26:21.560]  七口釘
[00:26:21.560 --> 00:26:24.280]  來鞏固那些碎骨
[00:26:24.280 --> 00:26:26.520]  鞏固了之後
[00:26:26.520 --> 00:26:28.360]  光立醫院就叫我出院
[00:26:28.360 --> 00:26:29.840]  我還有一塊碎骨在這裡
[00:26:29.840 --> 00:26:31.920]  他說這塊算了
[00:26:31.920 --> 00:26:33.040]  不做都可以了
[00:26:33.040 --> 00:26:34.360]  因為這裡很難做
[00:26:34.360 --> 00:26:35.360]  因為這塊骨
[00:26:35.360 --> 00:26:36.840]  這條骨很幼
[00:26:36.840 --> 00:26:40.560]  你要將骨插進右骨骨骨去鞏固
[00:26:40.560 --> 00:26:41.680]  是很難做的
[00:26:41.680 --> 00:26:42.520]  很冒險的
[00:26:42.520 --> 00:26:43.800]  不要做了
[00:26:43.800 --> 00:26:45.480]  誰知道我回去教會問一問
[00:26:45.480 --> 00:26:47.280]  我們教會的骨科醫生
[00:26:47.280 --> 00:26:48.080]  他跟我說
[00:26:48.080 --> 00:26:49.960]  你一定要做的牧師
[00:26:49.960 --> 00:26:51.680]  你不做這個手術
[00:26:51.680 --> 00:26:53.560]  你的手轉不了
[00:26:53.560 --> 00:26:54.960]  因為有一條神經線
[00:26:54.960 --> 00:26:56.920]  就是拉著這塊骨
[00:26:56.920 --> 00:26:58.520]  如果這塊骨鬆了
[00:26:58.520 --> 00:27:01.040]  你的神經線就廢了武功
[00:27:01.040 --> 00:27:02.960]  你就轉不了
[00:27:02.960 --> 00:27:04.800]  他說你彈不了小提琴
[00:27:04.800 --> 00:27:05.920]  你很多事情都做不了
[00:27:05.920 --> 00:27:08.160]  你的手整天就是這樣
[00:27:08.160 --> 00:27:09.040]  你只能這樣
[00:27:09.040 --> 00:27:10.280]  你不能這樣
[00:27:10.280 --> 00:27:11.480]  你不能這樣
[00:27:11.480 --> 00:27:12.640]  什麼都不行
[00:27:12.640 --> 00:27:14.520]  我聽完的時候
[00:27:14.520 --> 00:27:15.760]  我就說
[00:27:15.760 --> 00:27:16.480]  那我做了
[00:27:16.480 --> 00:27:17.520]  他就告訴我
[00:27:17.520 --> 00:27:18.720]  我幫你做
[00:27:18.720 --> 00:27:20.480]  兩支鋼針
[00:27:20.480 --> 00:27:21.880]  將那塊碎骨
[00:27:21.880 --> 00:27:22.760]  夾住
[00:27:22.760 --> 00:27:25.160]  插進右骨那裡
[00:27:25.160 --> 00:27:26.560]  一個星期內
[00:27:26.560 --> 00:27:28.200]  進了兩次醫院
[00:27:28.200 --> 00:27:29.800]  做這兩個手術
[00:27:29.800 --> 00:27:31.440]  經過一年的時間
[00:27:31.440 --> 00:27:33.360]  我才開始康復
[00:27:33.360 --> 00:27:35.120]  然後去年
[00:27:35.120 --> 00:27:38.080]  臨上去培訓前三天
[00:27:38.080 --> 00:27:39.920]  凌晨五點
[00:27:39.920 --> 00:27:41.600]  神醒
[00:27:41.600 --> 00:27:43.080]  我早上凌晨五點
[00:27:43.080 --> 00:27:44.840]  痛到冒冷汗
[00:27:44.840 --> 00:27:46.960]  全身都是汗
[00:27:46.960 --> 00:27:48.120]  叫醒太太
[00:27:48.120 --> 00:27:49.280]  入急症
[00:27:49.280 --> 00:27:50.360]  去到急症的時間
[00:27:50.360 --> 00:27:51.600]  等了兩個小時
[00:27:51.600 --> 00:27:54.400]  她就說這個是非緊急第二號
[00:27:54.400 --> 00:27:55.280]  哇 終於
[00:27:55.280 --> 00:27:56.360]  這個非緊急
[00:27:56.360 --> 00:27:57.760]  等了兩個小時
[00:27:57.760 --> 00:27:58.400]  等來等去
[00:27:58.400 --> 00:27:59.280]  最後就問她
[00:27:59.280 --> 00:28:01.120]  你是非緊急第三號
[00:28:01.120 --> 00:28:02.800]  我怎麼會越來越退的呢
[00:28:02.800 --> 00:28:03.880]  我已經來了這麼久
[00:28:03.880 --> 00:28:05.520]  兩個小時都沒輪到我
[00:28:05.520 --> 00:28:06.880]  原來她的緊急
[00:28:06.880 --> 00:28:08.880]  就是你已經昏迷了
[00:28:08.880 --> 00:28:10.720]  撞車撞到滿頭都是血
[00:28:10.720 --> 00:28:12.400]  手又斷腳又斷
[00:28:12.400 --> 00:28:14.200]  你不省人事她就緊急
[00:28:14.200 --> 00:28:15.680]  看不到血
[00:28:15.680 --> 00:28:16.680]  那些就不緊急
[00:28:16.680 --> 00:28:18.000]  但是廁所全部是血
[00:28:18.000 --> 00:28:19.920]  但是她沒有去廁所看那些血
[00:28:19.920 --> 00:28:21.480]  我發覺很多的問題
[00:28:21.480 --> 00:28:22.360]  就產生了
[00:28:22.360 --> 00:28:23.760]  所以我去到八點靜
[00:28:23.760 --> 00:28:25.000]  早上八點靜
[00:28:25.000 --> 00:28:26.440]  六點等到八點
[00:28:26.440 --> 00:28:27.520]  都沒有
[00:28:27.520 --> 00:28:29.760]  我就打電話給我們的醫生
[00:28:29.760 --> 00:28:31.080]  這個司機醫生他就告訴我
[00:28:31.080 --> 00:28:32.440]  我們的是執事
[00:28:32.440 --> 00:28:34.120]  牧師你快點來
[00:28:34.120 --> 00:28:35.280]  來我的診所
[00:28:35.280 --> 00:28:37.520]  他幫我打了止痛針
[00:28:37.520 --> 00:28:39.240]  然後治療X-ray
[00:28:39.240 --> 00:28:43.320]  看到一塊1cm3.8角的東西
[00:28:43.320 --> 00:28:46.000]  他說我有八成到九成的把握
[00:28:46.000 --> 00:28:48.240]  我相信是神石
[00:28:48.240 --> 00:28:50.200]  3.8角
[00:28:50.200 --> 00:28:52.840]  整個CM這麼長
[00:28:52.840 --> 00:28:54.680]  他說為了小心
[00:28:54.680 --> 00:28:56.680]  你要看看專科的醫生
[00:28:56.680 --> 00:28:58.160]  要照MRI
[00:28:58.160 --> 00:29:00.720]  看看接著怎麼做那個手術
[00:29:00.720 --> 00:29:03.080]  碎了它
[00:29:03.080 --> 00:29:05.280]  終於去到專科醫生那裡
[00:29:05.280 --> 00:29:07.160]  用超聲波各方面的照
[00:29:07.160 --> 00:29:07.920]  照完之後
[00:29:07.920 --> 00:29:09.920]  他說我九成九有把握
[00:29:09.920 --> 00:29:11.280]  這個是神石
[00:29:11.280 --> 00:29:12.680]  你要入院
[00:29:12.680 --> 00:29:16.320]  我告訴你
[00:29:16.320 --> 00:29:17.520]  醫生
[00:29:17.520 --> 00:29:19.080]  兩天後
[00:29:19.080 --> 00:29:20.720]  我就要飛
[00:29:20.720 --> 00:29:22.760]  我有個培訓等著我
[00:29:22.760 --> 00:29:23.760]  兩天後
[00:29:23.760 --> 00:29:26.120]  你不用指意
[00:29:26.120 --> 00:29:27.720]  你知不知道要時間
[00:29:27.720 --> 00:29:29.040]  我今天給你入院
[00:29:29.040 --> 00:29:30.240]  你明天才照到
[00:29:30.240 --> 00:29:31.640]  明天照到
[00:29:31.640 --> 00:29:35.320]  你接著要排隊碎那個神石
[00:29:35.320 --> 00:29:36.280]  然後他說
[00:29:36.280 --> 00:29:39.360]  我可不可以回來之後才做
[00:29:39.360 --> 00:29:40.600]  他說回來之後
[00:29:40.600 --> 00:29:42.040]  你萬一中間有什麼事
[00:29:42.040 --> 00:29:42.840]  誰幫你
[00:29:42.840 --> 00:29:44.800]  你暈了誰幫你
[00:29:44.800 --> 00:29:46.000]  沒有人會這樣的
[00:29:46.000 --> 00:29:47.040]  你的命緊要
[00:29:47.040 --> 00:29:48.800]  還是你做的事情緊要
[00:29:48.800 --> 00:29:50.320]  然後我就告訴他
[00:29:50.320 --> 00:29:51.360]  醫生
[00:29:51.360 --> 00:29:53.520]  因為上面是很緊急
[00:29:53.520 --> 00:29:54.680]  等了我很久
[00:29:54.680 --> 00:29:56.000]  我要去
[00:29:56.000 --> 00:29:57.680]  他接著說我真的沒有你這麼好氣
[00:29:57.680 --> 00:29:58.680]  接著我就說
[00:29:58.680 --> 00:30:01.240]  可不可以盡快幫我入院做
[00:30:01.240 --> 00:30:02.680]  今晚照到不行
[00:30:02.680 --> 00:30:05.040]  他就下午給我入院
[00:30:05.040 --> 00:30:08.040]  但那晚都沒有辦法可以照到
[00:30:08.040 --> 00:30:10.480]  是要到第二天早上才可以照到
[00:30:10.480 --> 00:30:13.080]  第二天照完之後
[00:30:13.080 --> 00:30:14.280]  我一路禱告
[00:30:14.280 --> 00:30:16.840]  其實入了醫院短短兩天
[00:30:16.840 --> 00:30:18.600]  我四口針
[00:30:18.600 --> 00:30:19.720]  就是止痛針
[00:30:19.720 --> 00:30:21.000]  都要打
[00:30:21.000 --> 00:30:22.360]  每次小便
[00:30:22.360 --> 00:30:24.520]  都是血
[00:30:24.520 --> 00:30:25.960]  我沒有想到
[00:30:25.960 --> 00:30:27.440]  當我一路祈禱
[00:30:27.440 --> 00:30:28.920]  上面的人知道
[00:30:28.920 --> 00:30:29.800]  也都告訴我
[00:30:29.800 --> 00:30:30.680]  牧師
[00:30:30.680 --> 00:30:33.120]  你不要退機票
[00:30:33.120 --> 00:30:35.640]  我們等了你一年了
[00:30:35.640 --> 00:30:37.920]  你一定要來
[00:30:37.920 --> 00:30:40.000]  我們最後
[00:30:40.000 --> 00:30:42.040]  到下午五點多
[00:30:42.040 --> 00:30:44.080]  這個醫生來看報告的時候
[00:30:44.080 --> 00:30:46.440]  看著這個MRI報告
[00:30:46.440 --> 00:30:50.240]  很驚訝地對我說
[00:30:50.240 --> 00:30:52.160]  牧師
[00:30:52.160 --> 00:30:56.680]  你兩個腎有二十多顆石
[00:30:56.680 --> 00:30:58.400]  不過都是小的
[00:30:58.400 --> 00:31:00.080]  這個是壞消息
[00:31:00.080 --> 00:31:02.120]  很多石
[00:31:02.120 --> 00:31:04.080]  好消息
[00:31:04.080 --> 00:31:07.160]  就是那顆大顆的不見了
[00:31:07.160 --> 00:31:08.960]  我不知道去了哪裡
[00:31:08.960 --> 00:31:11.200]  可能很痛的時候
[00:31:11.200 --> 00:31:13.800]  排了出來也不知道
[00:31:13.800 --> 00:31:15.840]  我聽完的時候
[00:31:15.840 --> 00:31:18.000]  我整個
[00:31:18.000 --> 00:31:20.400]  簡直心趴在那裏
