
[00:00:00.000 --> 00:00:02.420]  我們開始的時候一起做個祈禱
[00:18:18.300 --> 00:18:22.300]  某流行廣告說
[00:18:22.300 --> 00:18:24.300]  辦法總比困難
[00:18:24.300 --> 00:18:25.300]  又是困難
[00:18:25.300 --> 00:18:27.300]  我沒有困難那怎麼辦呢
[00:18:27.300 --> 00:18:30.300]  這個零手小品和我又沒有關係
[00:18:30.300 --> 00:18:32.300]  辦法總比困難
[00:18:32.300 --> 00:18:33.300]  多事的慈愛
[00:18:33.300 --> 00:18:36.300]  信實的主在暗中必定看顧
[00:18:36.300 --> 00:18:38.300]  因待那些屬於他的人
[00:18:38.300 --> 00:18:41.300]  你是否試過落在極度上
[00:18:41.300 --> 00:18:42.300]  沒有啊
[00:18:42.300 --> 00:18:44.300]  沒有啊
[00:18:44.300 --> 00:18:46.300]  不關我的事
[00:18:46.300 --> 00:18:48.300]  的警方中
[00:18:48.300 --> 00:18:52.300]  你相信上帝早已為你預備一條出路嗎
[00:18:52.300 --> 00:18:54.300]  他好像
[00:18:54.300 --> 00:18:57.300]  我不知道香港現在是不是流行
[00:18:57.300 --> 00:19:00.300]  趁別人軟弱的時候就屈人信主那一句
[00:19:00.300 --> 00:19:02.300]  你明白嗎
[00:19:02.300 --> 00:19:04.300]  要是趁你軟弱
[00:19:04.300 --> 00:19:06.300]  就請你帶你去教會
[00:19:06.300 --> 00:19:08.300]  然後哄你入籍
[00:19:08.300 --> 00:19:09.300]  不是的
[00:19:09.300 --> 00:19:11.300]  我沒有那麼多困難
[00:19:11.300 --> 00:19:12.300]  我很相信
[00:19:12.300 --> 00:19:13.300]  我沒有絕望
[00:19:13.300 --> 00:19:15.300]  行不行呢
[00:19:15.300 --> 00:19:16.300]  當你陷在
[00:19:16.300 --> 00:19:17.300]  又陷在
[00:19:17.300 --> 00:19:19.300]  所以我覺得有趣的地方
[00:19:19.300 --> 00:19:21.300]  當你連續看幾天的時候
[00:19:21.300 --> 00:19:24.300]  是連續幾分鐘之內看幾個
[00:19:24.300 --> 00:19:27.300]  咦 怎麼每一份都是一樣的呢
[00:19:27.300 --> 00:19:30.300]  當你陷在極度的困苦
[00:19:30.300 --> 00:19:35.300]  警方時必忘記耶和華仍在眷顧他的兒女
[00:19:35.300 --> 00:19:39.300]  你是否將南俄米聽到耶和華的恩典
[00:19:39.300 --> 00:19:44.300]  就用行動回應歸回耶和華的懷抱呢
[00:19:44.300 --> 00:19:45.300]  OK
[00:19:45.300 --> 00:19:47.300]  有些好一點
[00:19:47.300 --> 00:19:49.300]  這個不是
[00:19:49.300 --> 00:19:52.300]  南俄米有兩位年輕媳婦同住
[00:19:52.300 --> 00:19:54.300]  必得到各方的照顧和照應
[00:19:54.300 --> 00:19:56.300]  但她樂意釋放媳婦
[00:19:56.300 --> 00:19:59.300]  讓她兩有再嫁的機會
[00:19:59.300 --> 00:20:02.300]  我們在許多事上也樂意放手
[00:20:02.300 --> 00:20:06.300]  讓別人有自由和空間選擇嗎
[00:20:06.300 --> 00:20:10.300]  我很肯定這個不關路德記的事
[00:20:10.300 --> 00:20:13.300]  可能我有位朋友很放不下
[00:20:13.300 --> 00:20:15.300]  我會跟他說不如你放下
[00:20:15.300 --> 00:20:18.300]  但跟路德記是沒有關係的
[00:20:18.300 --> 00:20:23.300]  為何我們看看路德記會看了這些東西呢
[00:20:23.300 --> 00:20:28.300]  甚至我覺得作者不是真的相信這件事
[00:20:28.300 --> 00:20:32.300]  不過他習慣了寫靈修就要這樣寫
[00:20:32.300 --> 00:20:34.300]  我想他自己也不太相信
[00:20:34.300 --> 00:20:37.300]  因為他以前做的功夫做得很好
[00:20:37.300 --> 00:20:40.300]  為何無緣無故去到最後應用就要這樣呢
[00:20:40.300 --> 00:20:43.300]  是否每個應用都要絕望困難呢
[00:20:43.300 --> 00:20:45.300]  真是很奇怪
[00:20:45.300 --> 00:20:50.300]  若有一位陷在絕望中的朋友與你一起
[00:20:50.300 --> 00:20:52.300]  你會怎樣安慰他呢
[00:20:52.300 --> 00:20:56.300]  滔滔不絕地解釋上帝的慈愛信實
[00:20:56.300 --> 00:20:59.300]  抑或接納他的感受
[00:20:59.300 --> 00:21:02.300]  讓他盡情抒發呢
[00:21:02.300 --> 00:21:07.300]  跟路德記是沒有關係的
[00:21:07.300 --> 00:21:12.300]  路德堅毅地決定基於他內心的信仰
[00:21:12.300 --> 00:21:15.300]  我覺得這個比較像樣
[00:21:15.300 --> 00:21:20.300]  他照自己對耶和華的認識而踏上不歸之路
[00:21:20.300 --> 00:21:23.300]  讓我們仿效路德的信心
[00:21:23.300 --> 00:21:26.300]  向上帝祂禱告說
[00:21:26.300 --> 00:21:28.300]  求主賜我堅毅的心
[00:21:28.300 --> 00:21:30.300]  一心跟隨你
[00:21:30.300 --> 00:21:31.300]  賜我單純的心
[00:21:31.300 --> 00:21:34.300]  一生都專心依求你
[00:21:34.300 --> 00:21:36.300]  這個不差
[00:21:36.300 --> 00:21:39.300]  不過他就shortcut了
[00:21:39.300 --> 00:21:43.300]  其實整個路德記是指向新約
[00:21:43.300 --> 00:21:45.300]  去到新約去到耶穌之後
[00:21:45.300 --> 00:21:49.300]  再說新約就不是道德了
[00:21:49.300 --> 00:21:51.300]  你可以說彼得也好
[00:21:51.300 --> 00:21:53.300]  你說保羅也好
[00:21:53.300 --> 00:21:55.300]  堅毅的信念
[00:21:55.300 --> 00:21:57.300]  踏上不歸之路
[00:21:57.300 --> 00:22:00.300]  初期教會每個人都是踏上不歸之路的
[00:22:00.300 --> 00:22:02.300]  你可不可以這樣
[00:22:02.300 --> 00:22:04.300]  看到主耶穌基督的什麼什麼
[00:22:04.300 --> 00:22:05.300]  接著堅毅又可以
[00:22:05.300 --> 00:22:06.300]  不過他就shortcut了
[00:22:06.300 --> 00:22:08.300]  他直接這樣去
[00:22:08.300 --> 00:22:10.300]  這個我覺得是ok的
[00:22:10.300 --> 00:22:13.300]  人在受苦時
[00:22:13.300 --> 00:22:14.300]  又是受苦了
[00:22:14.300 --> 00:22:17.300]  會著眼於苦難
[00:22:17.300 --> 00:22:19.300]  令焦點模糊
[00:22:19.300 --> 00:22:23.300]  像一個人只看到未滿的半杯水一樣
[00:22:23.300 --> 00:22:26.300]  詩篇又記載受苦的詩人也
[00:22:26.300 --> 00:22:30.300]  你記得上個禮拜你shortcut的時候
[00:22:30.300 --> 00:22:31.300]  我講過詩
[00:22:31.300 --> 00:22:33.300]  其實上個禮拜我未必講
[00:22:33.300 --> 00:22:34.300]  我好像不是這個講
[00:22:34.300 --> 00:22:36.300]  星期四我有講過
[00:22:36.300 --> 00:22:38.300]  因為詩篇
[00:22:38.300 --> 00:22:40.300]  我們詩篇是其中一本最難讀的書
[00:22:40.300 --> 00:22:42.300]  因為看詩篇
[00:22:42.300 --> 00:22:44.300]  他苦你又可以跟著他苦
[00:22:44.300 --> 00:22:45.300]  將他套進來
[00:22:45.300 --> 00:22:47.300]  但是
[00:22:47.300 --> 00:22:50.300]  我看過這麼多詩篇的research
[00:22:50.300 --> 00:22:52.300]  叫做研究
[00:22:52.300 --> 00:22:54.300]  我覺得對我最有用的
[00:22:54.300 --> 00:22:56.300]  就是有人說
[00:22:56.300 --> 00:22:58.300]  現在最多的學者說
[00:22:58.300 --> 00:23:00.300]  詩篇其實
[00:23:00.300 --> 00:23:02.300]  大概是
[00:23:02.300 --> 00:23:05.300]  被老回歸才有成書
[00:23:05.300 --> 00:23:07.300]  被老回歸
[00:23:07.300 --> 00:23:10.300]  等待君王的救主來的時候成書
[00:23:10.300 --> 00:23:12.300]  所以詩篇就不是
[00:23:12.300 --> 00:23:13.300]  我們有幾首歌
[00:23:13.300 --> 00:23:14.300]  150首
[00:23:14.300 --> 00:23:16.300]  不如幫他做一本歌書
[00:23:16.300 --> 00:23:17.300]  不是的
[00:23:17.300 --> 00:23:19.300]  其實他所選擇的
[00:23:19.300 --> 00:23:20.300]  他有很多很多的選擇
[00:23:20.300 --> 00:23:23.300]  但是他就選擇了那150篇
[00:23:23.300 --> 00:23:26.300]  我們也不知道完全為什麼是那150篇
[00:23:26.300 --> 00:23:29.300]  但是他選擇是有一個目的的
[00:23:29.300 --> 00:23:32.300]  就是等待君王來臨
[00:23:32.300 --> 00:23:35.300]  於是將一些以前的詩篇
[00:23:35.300 --> 00:23:38.300]  就算不是關於君王的詩篇
[00:23:38.300 --> 00:23:42.300]  都讀成是期待君王來臨的詩篇
[00:23:42.300 --> 00:23:44.300]  你明白我的意思吧
[00:23:44.300 --> 00:23:47.300]  所以詩篇就不可以直接套進去說
[00:23:47.300 --> 00:23:49.300]  我生命很辛苦
[00:23:49.300 --> 00:23:50.300]  詩人也是這樣
[00:23:50.300 --> 00:23:51.300]  其實不是的
[00:23:51.300 --> 00:23:54.300]  將他集成為書那班人
[00:23:54.300 --> 00:23:57.300]  是有另外一個intention
[00:23:57.300 --> 00:23:59.300]  就是等待君王來臨
[00:23:59.300 --> 00:24:01.300]  然而詩人明白
[00:24:01.300 --> 00:24:05.300]  被決是就進到耶和華的聖所
[00:24:05.300 --> 00:24:07.300]  從上帝和永恆的角度看
[00:24:07.300 --> 00:24:10.300]  現今的又是苦難
[00:24:10.300 --> 00:24:12.300]  就會得著不同的答案
[00:24:12.300 --> 00:24:15.300]  求主幫助我們從上帝和永恆
[00:24:15.300 --> 00:24:17.300]  這幾句話都挺好的
[00:24:17.300 --> 00:24:22.300]  就是角度看我們現今身處的難處
[00:24:22.300 --> 00:24:25.300]  另外一個
[00:24:25.300 --> 00:24:28.300]  請思考你生活中是否困難
[00:24:28.300 --> 00:24:29.300]  不是的
[00:24:29.300 --> 00:24:31.300]  宿命生命是否薄弱
[00:24:31.300 --> 00:24:32.300]  也不是的
[00:24:32.300 --> 00:24:34.300]  無論什麼情況
[00:24:34.300 --> 00:24:36.300]  犯法總是
[00:24:36.300 --> 00:24:37.300]  這句話好像出過
[00:24:37.300 --> 00:24:39.300]  是不是那個廣告
[00:24:39.300 --> 00:24:42.300]  我想他自己都覺得沒什麼寫
[00:24:42.300 --> 00:24:44.300]  都要想一些東西出來寫
[00:24:44.300 --> 00:24:47.300]  犯法總是比困難多
[00:24:47.300 --> 00:24:49.300]  收割的時候總會來臨
[00:24:49.300 --> 00:24:51.300]  上帝迎戰那位眷顧
[00:24:51.300 --> 00:24:52.300]  孤兒寡婦的上帝
[00:24:52.300 --> 00:24:54.300]  就讓我們全心投入
[00:24:54.300 --> 00:24:56.300]  這些東西寫著寫著
[00:24:56.300 --> 00:24:57.300]  做了行貨
[00:24:57.300 --> 00:24:58.300]  你明白嗎
[00:24:58.300 --> 00:25:01.300]  你逼我一天要寫十個這樣的東西
[00:25:01.300 --> 00:25:03.300]  寫著寫著我都會抄一下自己
[00:25:03.300 --> 00:25:04.300]  抄一下別人
[00:25:04.300 --> 00:25:05.300]  大概
