
[00:00:00.000 --> 00:00:07.000]  今天當你們看到這個講題的時候, 不知道你們有什麼思想呢?
[00:25:18.000 --> 00:25:33.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安穩, 得力在乎歸回安息
[00:25:33.000 --> 00:25:41.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安穩, 得力在乎歸回安息
[00:25:41.000 --> 00:25:45.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安穩, 得力在乎歸回安息
[00:25:45.000 --> 00:25:52.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安穩, 得力在乎歸回安息
[00:25:52.000 --> 00:25:59.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安穩, 得力在乎歸回安息
[00:25:59.000 --> 00:26:03.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:03.000 --> 00:26:06.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:06.000 --> 00:26:09.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:09.000 --> 00:26:12.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:12.000 --> 00:26:15.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:15.000 --> 00:26:30.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:45.000 --> 00:26:48.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:48.000 --> 00:26:51.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:51.000 --> 00:26:54.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:54.000 --> 00:26:57.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:26:57.000 --> 00:27:00.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎平靜安
[00:27:00.000 --> 00:27:19.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:27:31.000 --> 00:27:34.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:27:34.000 --> 00:27:37.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:01.000 --> 00:28:04.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:04.000 --> 00:28:07.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:07.000 --> 00:28:10.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:10.000 --> 00:28:13.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:13.000 --> 00:28:16.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:16.000 --> 00:28:31.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:31.000 --> 00:28:33.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:33.000 --> 00:28:35.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:35.000 --> 00:28:37.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:37.000 --> 00:28:39.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:39.000 --> 00:28:46.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:46.000 --> 00:28:51.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:51.000 --> 00:28:53.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:53.000 --> 00:28:55.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:55.000 --> 00:28:57.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:28:57.000 --> 00:29:11.000]  提醒我們在安靜的當中和神相交, 因為得力在乎平靜安, 得力在乎歸回安息
[00:29:27.000 --> 00:29:34.000]  保羅在以弗所書提到屬靈君莊的時候, 希望以弗所的信徒為他禱告
[00:29:34.000 --> 00:29:39.000]  保羅在以弗所書提及屬靈君莊的時候, 希望以弗所信徒為他禱告
[00:29:39.000 --> 00:29:46.000]  而他讚揚菲勒比的信徒常常的思念 在禱告成為他的福音代禱的勇士
[00:29:46.000 --> 00:29:52.000]  他讚揚菲利比信徒賞他思念, 在禱告上曾為他福音帶導勇士
[00:29:52.000 --> 00:29:59.000]  作為神家裡的人, 我們彼此來到稱呼弟兄姊妹, 我們的關係是非常密切
[00:29:59.000 --> 00:30:04.000]  在神家裡我們成為弟兄姊妹, 我們的關係非常密切
[00:30:04.000 --> 00:30:14.000]  當一個肢體有事情發生, 刻不容緩的事就是思念、禱告、代求
[00:30:14.000 --> 00:30:21.000]  當一個肢體有事情發生, 刻不容緩要做的就是思念、禱告、代求
[00:30:21.000 --> 00:30:27.000]  家庭、工作帶來的問題很多
[00:30:27.000 --> 00:30:35.000]  可能因為為了戶口的問題, 我們的心情時常忐忑不安
[00:30:35.000 --> 00:30:42.000]  可能影響到我們和配偶的關係、家人的和諧
[00:30:42.000 --> 00:30:46.000]  更加影響到我們的身體的健康
[00:30:46.000 --> 00:30:54.000]  更加重要的是我們的宿命生命, 究竟會不會有成長, 或者停滯不前, 或者後退呢?
[00:30:54.000 --> 00:31:00.000]  所以我們所說的成長是停滯不前, 還是後退呢?
[00:31:00.000 --> 00:31:05.000]  思念就是代求所有的工作
[00:31:05.000 --> 00:31:13.000]  今天我們追求弟兄姊妹和我們在一起的時候, 我們要學習來互相關顧
[00:31:13.000 --> 00:31:18.000]  我們要在一起工作互相關顧、互相代求
[00:31:18.000 --> 00:31:22.000]  除此之外,我們要樂意同工
[00:31:22.000 --> 00:31:24.000]  我們要更加樂意同工
[00:31:24.000 --> 00:31:30.000]  第十四字說:無論如何, 有你們分擔我的困苦, 實在是一件美事
[00:31:30.000 --> 00:31:35.000]  十四節說:無論如何, 有你們分擔我的困苦, 實在是一件美事
[00:31:35.000 --> 00:31:45.000]  菲勒比的信徒思念保羅, 為他禱告的同時, 也都保羅讚揚他們為福音的重要緣故, 與他來同工
[00:31:45.000 --> 00:31:52.000]  在威尼比信徒思念保羅, 為他禱告的同時, 保羅讚揚他們為福音的緣故, 與他同工
[00:31:52.000 --> 00:32:01.000]  他們在後方為保羅禱告, 更加是為到福音獻上財物, 讓保羅在前方得到莫大的鼓勵
[00:32:01.000 --> 00:32:09.000]  他們在後方為保羅禱告, 為福音獻上財物, 使保羅在前方得到莫大的鼓勵
[00:32:09.000 --> 00:32:13.000]  這裡講到他們分擔他的困苦
[00:32:13.000 --> 00:32:16.000]  他們講到分擔他的痛苦
[00:32:16.000 --> 00:32:21.000]  在和合本裡講到他們同受患難
[00:32:21.000 --> 00:32:24.000]  在和合本裡講到他們同受患難
[00:32:24.000 --> 00:32:27.000]  也都講到同工同心
[00:32:27.000 --> 00:32:29.000]  他們也講到同工同心
[00:32:29.000 --> 00:32:36.000]  保羅曾經在提摩泰後書講過一段心路歷程
[00:32:36.000 --> 00:32:40.000]  保羅在提摩泰後書講過他一段心路歷程
[00:32:40.000 --> 00:32:43.000]  記載提摩泰後書一章十五到十八節
[00:32:43.000 --> 00:32:47.000]  提摩泰後書一章十五到十八節
[00:32:47.000 --> 00:32:55.000]  提摩泰後書講到你們知道所有在亞西亞的人都離棄了我
[00:32:55.000 --> 00:33:01.000]  當中有的菲吉路·赫摩奇尼跟著他講到
[00:33:01.000 --> 00:33:04.000]  有一班人時常來支持他
[00:33:04.000 --> 00:33:08.000]  有人和他一起,有人也都不和他一起
[00:33:08.000 --> 00:33:12.000]  你們知道所有在亞西亞的人都離棄了我
[00:33:12.000 --> 00:33:19.000]  當時有菲吉路·赫摩奇尼
[00:33:19.000 --> 00:33:23.000]  有人和他在一起,也有人不和他在一起
[00:33:23.000 --> 00:33:30.000]  今天我們大家稱呼彼此為弟兄姊妹
[00:33:30.000 --> 00:33:39.000]  在今天大家面對的困難當中我們不會置身事外
[00:33:39.000 --> 00:33:41.000]  我們一同要走一條天路
[00:33:41.000 --> 00:33:45.000]  在教會裡面我們不猜忌、不責備、不批評
[00:33:45.000 --> 00:33:49.000]  反而我們來同富一厄、同受患難
[00:33:49.000 --> 00:33:53.000]  在教會裡面我們不猜忌、不責備、不批評
[00:33:53.000 --> 00:33:57.000]  反而要同富一厄、同受患難
[00:33:57.000 --> 00:34:00.000]  我們要有同樣的愛心、意念
[00:34:00.000 --> 00:34:02.000]  一同發揮合一的精神
[00:34:02.000 --> 00:34:06.000]  互相的配搭、互相的服侍、互相的鼓勵
[00:34:06.000 --> 00:34:11.000]  彼此同心,為神的家、為福音的緣故同心協力
[00:34:11.000 --> 00:34:15.000]  我們應該有同樣的愛心和力量
[00:34:15.000 --> 00:34:20.000]  一同發揮合一的精神、互相的配搭、互相的服侍、互相的鼓勵
[00:34:20.000 --> 00:34:26.000]  彼此同心,為神的家、為福音的緣故同心協力
[00:34:26.000 --> 00:34:31.000]  我們要追求與弟兄姊妹在一起
[00:34:31.000 --> 00:34:35.000]  就是你願意為我祈求
[00:34:35.000 --> 00:34:38.000]  你樂意與我同工
[00:34:38.000 --> 00:34:43.000]  更加要你甘心做我的幫助
[00:34:43.000 --> 00:34:45.000]  在四章十節講到
[00:34:45.000 --> 00:34:50.000]  菲律賓的信徒明顯地將行動的財物
[00:34:50.000 --> 00:34:53.000]  來恭敬保羅在經濟上的需要
[00:34:53.000 --> 00:34:57.000]  在四章十節講菲律賓教會的弟兄姊妹
[00:34:57.000 --> 00:35:00.000]  講他們財務、公共、保羅的需要
[00:35:00.000 --> 00:35:05.000]  保羅說你們向來就思念我,只是沒有機會
[00:35:05.000 --> 00:35:09.000]  保羅說你們向來就思念我,只是沒有機會
[00:35:09.000 --> 00:35:14.000]  保羅的意思是菲律賓的信徒除了禱告外
[00:35:14.000 --> 00:35:18.000]  他們很想將財物供給保羅
[00:35:18.000 --> 00:35:21.000]  菲律賓信徒除了禱告以外
[00:35:21.000 --> 00:35:24.000]  他們很想將財物供給保羅
[00:35:24.000 --> 00:35:28.000]  但是因為鑒於地域的差距、路程的遙遠
[00:35:28.000 --> 00:35:30.000]  保羅正在坐牢
[00:35:30.000 --> 00:35:33.000]  所以沒有人可以將金錢送到保羅的裡面
[00:35:33.000 --> 00:35:36.000]  他們因為距離地域的差距、路途的遙遠
[00:35:36.000 --> 00:35:39.000]  保羅正在坐監
[00:35:39.000 --> 00:35:42.000]  沒有人可以幫忙將金錢送到保羅面前
[00:35:42.000 --> 00:35:45.000]  所以保羅說只是沒有機會
[00:35:45.000 --> 00:35:48.000]  保羅說只是沒有機會
[00:35:48.000 --> 00:35:51.000]  但感謝神他們能夠托以巴伐提
[00:35:51.000 --> 00:35:54.000]  將這些金錢送到保羅的當中
[00:35:54.000 --> 00:35:59.000]  感謝神能夠托以伏巴提將金錢送到保羅當中
[00:35:59.000 --> 00:36:04.000]  這裡特別講到保羅從以往到現在
[00:36:04.000 --> 00:36:09.000]  菲律賓的信徒一次又一次將金錢送到保羅的裡面
[00:36:09.000 --> 00:36:12.000]  以致他能夠發展他的工作
[00:36:12.000 --> 00:36:14.000]  就是說在我從過去到現在
[00:36:14.000 --> 00:36:18.000]  他們一次又一次地將金錢送到保羅面前
[00:36:18.000 --> 00:36:21.000]  使得保羅能夠發展福音的工作
[00:36:21.000 --> 00:36:25.000]  當你去了解菲律賓教會的背景的時候
[00:36:25.000 --> 00:36:28.000]  當你了解菲律賓教會的背景的時候
[00:36:28.000 --> 00:36:31.000]  你會發覺菲律賓教會的弟兄姊妹
[00:36:31.000 --> 00:36:34.000]  不是一幫有錢的弟兄姊妹
[00:36:34.000 --> 00:36:39.000]  菲律賓教會的弟兄姊妹不是一幫有錢的弟兄姊妹
[00:36:39.000 --> 00:36:42.000]  可能他們每次奉獻的數目不會多
[00:36:42.000 --> 00:36:45.000]  他們每次奉獻的數目可能不會多
[00:36:45.000 --> 00:36:47.000]  但是在極困難的境況
[00:36:47.000 --> 00:36:50.000]  為主的緣故仰賴神而來的信心
[00:36:50.000 --> 00:36:55.000]  他們將奉獻給保羅作為福音所用
[00:36:55.000 --> 00:36:57.000]  他們可能在自己困難的情況當中
[00:36:57.000 --> 00:37:00.000]  為主的緣故依賴神而來的信心
[00:37:00.000 --> 00:37:03.000]  他們將奉獻給保羅作為福音所用
[00:37:03.000 --> 00:37:06.000]  2009年我看過一篇文章
[00:37:06.000 --> 00:37:08.000]  在2009年我看過一篇文章
[00:37:08.000 --> 00:37:12.000]  它的題目是危機當前一線千金
[00:37:12.000 --> 00:37:15.000]  它的題目是危機當前一線千金
[00:37:15.000 --> 00:37:18.000]  如果大家還記得2008年
[00:37:18.000 --> 00:37:21.000]  是整個世界金融的海嘯
[00:37:21.000 --> 00:37:23.000]  就是說如果大家還記得2008年
[00:37:23.000 --> 00:37:25.000]  是整個世界金融海嘯
[00:37:25.000 --> 00:37:30.000]  在美國有一位弟兄打工打了三十年
[00:37:30.000 --> 00:37:31.000]  在美國有一位弟兄打工打了三十年
[00:37:31.000 --> 00:37:37.000]  是一個很普通的工人或者是一個文員
[00:37:37.000 --> 00:37:40.000]  就是說在美國有一位打工三十年
[00:37:40.000 --> 00:37:44.000]  可能是一個很普通的工人或者普通的人員
[00:37:44.000 --> 00:37:47.000]  他將他的房子賣了
[00:37:47.000 --> 00:37:49.000]  他將他的房子賣了
[00:37:49.000 --> 00:37:53.000]  留下一小部分的錢留給自己退休來用
[00:37:53.000 --> 00:37:56.000]  留下一小部分的錢留給自己退休來用
[00:37:56.000 --> 00:37:59.000]  將所有的都奉獻給使者協會
[00:37:59.000 --> 00:38:07.000]  將所有的都奉獻給使者協會
[00:38:07.000 --> 00:38:09.000]  他是很低調的
[00:38:09.000 --> 00:38:10.000]  他不是很想人知道
[00:38:10.000 --> 00:38:12.000]  他很低調不想人知道
[00:38:12.000 --> 00:38:16.000]  當然我們廣東人叫狗仔隊就是明查暗訪
[00:38:16.000 --> 00:38:20.000]  我們廣東話就是狗仔隊是明查暗訪
[00:38:20.000 --> 00:38:22.000]  終於找到這個弟兄
[00:38:22.000 --> 00:38:24.000]  終於找到這個弟兄
[00:38:24.000 --> 00:38:32.000]  為什麼你這麼樂意將所有的東西奉獻給使者協會呢
[00:38:32.000 --> 00:38:37.000]  為什麼你這麼樂意將所有的東西奉獻給使者協會呢
[00:38:37.000 --> 00:38:39.000]  你不留多一點給自己用嗎
[00:38:39.000 --> 00:38:41.000]  不留多一點給自己用嗎
[00:38:41.000 --> 00:38:46.000]  他說我是留下小部分給自己退休來用
[00:38:46.000 --> 00:38:49.000]  我留下小部分給自己退休用
[00:38:49.000 --> 00:38:54.000]  為了福音的緣故我願意將所有的東西奉獻給使者協會
[00:38:54.000 --> 00:38:58.000]  我願意為員工將所有的東西奉獻給使者協會
[00:38:58.000 --> 00:39:01.000]  那你是不是在工作裡做很高職位呢
[00:39:01.000 --> 00:39:03.000]  你在工作當中是不是有很高的職位呢
[00:39:03.000 --> 00:39:06.000]  不是,我三十年都是做一個很普通的工作
[00:39:06.000 --> 00:39:08.000]  不過儲了一筆錢
[00:39:08.000 --> 00:39:10.000]  我三十年做了很普通的工作
[00:39:10.000 --> 00:39:12.000]  不過儲了一筆錢
[00:39:12.000 --> 00:39:16.000]  那你這次將所有的東西奉獻給使者協會
[00:39:16.000 --> 00:39:17.000]  你不覺得後悔嗎
[00:39:17.000 --> 00:39:20.000]  你將所有的東西都奉獻出來不夠後悔嗎
[00:39:20.000 --> 00:39:21.000]  他說我有啊
[00:39:21.000 --> 00:39:22.000]  他說我有啊
[00:39:22.000 --> 00:39:26.000]  我就是後悔沒有早點來到樓價好的時候
[00:39:26.000 --> 00:39:28.000]  賣光我的房地產
[00:39:28.000 --> 00:39:31.000]  拿多點錢來奉獻給使者協會
[00:39:31.000 --> 00:39:34.000]  他說我後悔的是沒有在房地產好的時候
[00:39:34.000 --> 00:39:35.000]  將房子拿出來賣
[00:39:35.000 --> 00:39:38.000]  可以拿出更多的錢給使者協會
[00:39:38.000 --> 00:39:41.000]  頂尖的今天我們不是家財萬貫
[00:39:41.000 --> 00:39:43.000]  我們今天不是家財萬貫
[00:39:43.000 --> 00:39:45.000]  也都不是一貧如洗
[00:39:45.000 --> 00:39:46.000]  也不是一貧如洗
[00:39:46.000 --> 00:39:48.000]  但當頂尖姊妹有需要的時候
[00:39:48.000 --> 00:39:52.000]  我們願不願意好像肥賴比教會那樣來幫助呢
[00:39:52.000 --> 00:39:57.000]  在一般上我們能不能去幫助弟兄姊妹呢
[00:39:57.000 --> 00:40:00.000]  頂尖姊妹和你在一起
[00:40:00.000 --> 00:40:02.000]  你甘心做我的幫助嗎
[00:40:02.000 --> 00:40:03.000]  和你在一起
[00:40:03.000 --> 00:40:05.000]  你甘心做我的幫助嗎
[00:40:05.000 --> 00:40:06.000]  普羅話
[00:40:06.000 --> 00:40:08.000]  我的神必在基督耶穌裡
[00:40:08.000 --> 00:40:10.000]  按照自己榮耀的豐富
[00:40:10.000 --> 00:40:13.000]  使你們一切的需要得到足夠的豐盈
[00:40:13.000 --> 00:40:15.000]  願榮耀歸給我們的父神
[00:40:15.000 --> 00:40:18.000]  直到永永遠遠
[00:40:18.000 --> 00:40:21.000]  我在19節到20節這麼說
[00:40:21.000 --> 00:40:24.000]  我的神必在基督耶穌裡
[00:40:24.000 --> 00:40:26.000]  按照自己榮耀的豐富
[00:40:26.000 --> 00:40:29.000]  使你們一切的需要得到足夠的豐盈
[00:40:29.000 --> 00:40:31.000]  願榮耀歸給我們的父神
[00:40:31.000 --> 00:40:33.000]  直到永永遠遠
[00:40:33.000 --> 00:40:36.000]  普羅相信這位神是豐富的神
[00:40:36.000 --> 00:40:38.000]  普羅所相信這位神是豐富的神
[00:40:38.000 --> 00:40:40.000]  他為著肥立比的教會來祝福
[00:40:40.000 --> 00:40:42.000]  也是聖經的應許
[00:40:42.000 --> 00:40:45.000]  他為著肥立比的教會來祝福
[00:40:45.000 --> 00:40:46.000]  也是聖經的應許
[00:40:46.000 --> 00:40:48.000]  我的神必在基督耶穌裡
[00:40:48.000 --> 00:40:50.000]  按照自己榮耀的豐富
[00:40:50.000 --> 00:40:53.000]  使你們一切的需要得到足夠的豐盈
[00:40:53.000 --> 00:40:55.000]  我的神必在基督耶穌裡
[00:40:55.000 --> 00:40:57.000]  按照自己榮耀的豐富
[00:40:57.000 --> 00:40:59.000]  使你們一切的需要得到足夠的豐盈
[00:40:59.000 --> 00:41:01.000]  我們所相信的神
[00:41:01.000 --> 00:41:03.000]  也是普羅所相信的神
[00:41:03.000 --> 00:41:04.000]  我們所相信的神
[00:41:04.000 --> 00:41:06.000]  也是普羅所相信的神
[00:41:06.000 --> 00:41:08.000]  在經濟有困難的時候
[00:41:08.000 --> 00:41:10.000]  仍然神都願意祝福我們
[00:41:10.000 --> 00:41:12.000]  仍然在經濟有困難的時候
[00:41:12.000 --> 00:41:14.000]  神仍然願意祝福我們
[00:41:14.000 --> 00:41:16.000]  讓我們一切充足
[00:41:16.000 --> 00:41:19.000]  你願意怎樣來幫助肢體的需要呢?
[00:41:19.000 --> 00:41:21.000]  讓我們一切充足
[00:41:21.000 --> 00:41:23.000]  我們去幫助肢體的需要呢?
[00:41:23.000 --> 00:41:25.000]  到結尾一落反思的時候
[00:41:25.000 --> 00:41:27.000]  到結尾一落反思的時候
[00:41:27.000 --> 00:41:30.000]  和你在一起就是神和你在一起
[00:41:30.000 --> 00:41:33.000]  和你在一起就是神和你在一起
[00:41:33.000 --> 00:41:36.000]  就是和弟兄姊妹在一起
[00:41:36.000 --> 00:41:38.000]  就是和弟兄姊妹在一起
[00:41:38.000 --> 00:41:40.000]  面對種種的壓力
[00:41:40.000 --> 00:41:42.000]  面對種種的壓力
[00:41:42.000 --> 00:41:44.000]  按照你現在的信仰思想
[00:41:44.000 --> 00:41:46.000]  你是靠著自己的力量
[00:41:46.000 --> 00:41:48.000]  還是靠著神的力量來面對?
[00:41:48.000 --> 00:41:50.000]  按照世界的思想
[00:41:50.000 --> 00:41:51.000]  你是靠自己的力量
[00:41:51.000 --> 00:41:53.000]  還是靠神的力量來面對呢?
[00:41:53.000 --> 00:41:55.000]  你願意親近主
[00:41:55.000 --> 00:41:56.000]  依靠主
[00:41:56.000 --> 00:41:58.000]  以至你能夠得到喜樂
[00:41:58.000 --> 00:41:59.000]  得享知足
[00:41:59.000 --> 00:42:01.000]  再一次重生得靈嗎?
[00:42:01.000 --> 00:42:02.000]  你是否願意親近主
[00:42:02.000 --> 00:42:03.000]  依靠祂
[00:42:03.000 --> 00:42:05.000]  以至得到喜樂
[00:42:05.000 --> 00:42:06.000]  得到充足
[00:42:06.000 --> 00:42:08.000]  然後成心得利呢?
[00:42:08.000 --> 00:42:10.000]  當你遇到困難的時候
[00:42:10.000 --> 00:42:13.000]  你是否願意和弟兄姊妹分享?
[00:42:13.000 --> 00:42:14.000]  當你遇到困難的時候
[00:42:14.000 --> 00:42:16.000]  是否願意和弟兄姊妹分享?
[00:42:16.000 --> 00:42:18.000]  願意接受幫助嗎?
[00:42:18.000 --> 00:42:21.000]  願意接受幫助嗎?
[00:42:21.000 --> 00:42:24.000]  今天你和我都很幸福
[00:42:24.000 --> 00:42:26.000]  今天你和我都很幸福
[00:42:26.000 --> 00:42:27.000]  因為有神
[00:42:27.000 --> 00:42:29.000]  有弟兄姊妹和我們在一起
[00:42:29.000 --> 00:42:30.000]  因為有神
[00:42:30.000 --> 00:42:31.000]  有弟兄姊妹和你在一起
[00:42:31.000 --> 00:42:33.000]  成為你和我的依靠幫助
[00:42:33.000 --> 00:42:35.000]  成為你的依靠幫助
[00:42:35.000 --> 00:42:36.000]  但你要明白
[00:42:36.000 --> 00:42:39.000]  都是神和弟兄姊妹為你付出的
[00:42:39.000 --> 00:42:42.000]  都是神和弟兄姊妹為你付出的
[00:42:42.000 --> 00:42:45.000]  但不要只是作為一個接受者
[00:42:45.000 --> 00:42:47.000]  也要作為一個施予者
[00:42:47.000 --> 00:42:49.000]  不只是作為一個接受者
[00:42:49.000 --> 00:42:50.000]  也要作為一個施予者
[00:42:50.000 --> 00:42:56.000]  最後我想來分享一個漫畫
[00:42:56.000 --> 00:42:59.000]  最後我想來分享一個漫畫
[00:42:59.000 --> 00:43:02.000]  雖然今天沒有一個powerpoint
[00:43:02.000 --> 00:43:06.000]  但希望大家可以看到
[00:43:06.000 --> 00:43:10.000]  台灣有一個漫畫作家叫朱惟庸
[00:43:10.000 --> 00:43:14.000]  台灣有一個漫畫家叫朱惟庸
[00:43:14.000 --> 00:43:17.000]  他的主題是從十一樓跳下去
[00:43:17.000 --> 00:43:18.000]  從十一樓跳下去
[00:43:18.000 --> 00:43:19.000]  從十一樓跳下去
[00:43:19.000 --> 00:43:20.000]  從十一樓跳下去
[00:43:20.000 --> 00:43:21.000]  從十一樓跳下去
[00:43:21.000 --> 00:43:22.000]  從十一樓跳下去
[00:43:22.000 --> 00:43:23.000]  從十一樓跳下去
[00:43:23.000 --> 00:43:25.000]  他說他是一個很倒楣的人
[00:43:25.000 --> 00:43:27.000]  他說他是一個很倒楣的人
[00:43:27.000 --> 00:43:29.000]  工作不如意
[00:43:29.000 --> 00:43:30.000]  工作不如意
[00:43:30.000 --> 00:43:35.000]  欠了很多房貸或車貸
[00:43:35.000 --> 00:43:38.000]  欠了很多房貸或車貸
[00:43:38.000 --> 00:43:42.000]  他覺得前面沒什麼出路了
[00:43:42.000 --> 00:43:44.000]  他覺得前面沒什麼出路了
[00:43:44.000 --> 00:43:46.000]  唯一的出路就是自殺
[00:43:46.000 --> 00:43:48.000]  唯一的出路就是跳樓自殺
[00:43:48.000 --> 00:43:51.000]  他從十一樓跳下去的時候
[00:43:51.000 --> 00:43:53.000]  他從十一樓跳下去的時候
[00:43:53.000 --> 00:43:56.000]  他看到十樓恩愛的夫婦正在互毆
[00:43:56.000 --> 00:43:57.000]  他看到十樓恩愛的夫婦正在互毆
[00:43:57.000 --> 00:44:00.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:00.000 --> 00:44:01.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:01.000 --> 00:44:02.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:02.000 --> 00:44:03.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:03.000 --> 00:44:04.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:04.000 --> 00:44:05.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:05.000 --> 00:44:06.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:06.000 --> 00:44:07.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:07.000 --> 00:44:08.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:08.000 --> 00:44:11.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:11.000 --> 00:44:12.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:12.000 --> 00:44:27.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:27.000 --> 00:44:28.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:28.000 --> 00:44:29.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:29.000 --> 00:44:30.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:30.000 --> 00:44:31.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:31.000 --> 00:44:32.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:32.000 --> 00:44:33.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:33.000 --> 00:44:34.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:34.000 --> 00:44:35.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:35.000 --> 00:44:36.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:36.000 --> 00:44:37.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:37.000 --> 00:44:47.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:47.000 --> 00:44:48.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:48.000 --> 00:44:49.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:49.000 --> 00:44:50.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:50.000 --> 00:44:51.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:51.000 --> 00:44:52.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:52.000 --> 00:44:53.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:53.000 --> 00:44:54.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:54.000 --> 00:44:55.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:55.000 --> 00:44:56.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:56.000 --> 00:44:57.000]  他看到十樓恩愛的夫婦正在互毆
[00:44:57.000 --> 00:45:07.000]  他看到十樓恩愛的夫婦正在互毆
[00:45:07.000 --> 00:45:08.000]  他看到十樓恩愛的夫婦正在互毆
[00:45:08.000 --> 00:45:09.000]  他看到十樓恩愛的夫婦正在互毆
[00:45:09.000 --> 00:45:10.000]  他看到十樓恩愛的夫婦正在互毆
[00:45:10.000 --> 00:45:11.000]  他看到十樓恩愛的夫婦正在互毆
