
[00:00:00.000 --> 00:00:03.640]  下星期將會是聖誕崇拜
[00:15:24.480 --> 00:15:25.480]  有沒有人吃菜
[00:15:25.480 --> 00:15:26.480]  還有呢
[00:15:26.480 --> 00:15:27.480]  創造
[00:15:27.480 --> 00:15:28.480]  你看看你旁邊那個
[00:15:28.480 --> 00:15:29.480]  你呀
[00:15:29.480 --> 00:15:31.480]  人呀
[00:15:31.480 --> 00:15:33.480]  第一個照明是什麼
[00:15:33.480 --> 00:15:35.480]  他說到
[00:15:35.480 --> 00:15:39.480]  各從其類
[00:15:39.480 --> 00:15:40.480]  第一個照明聽清楚
[00:15:40.480 --> 00:15:42.480]  很簡單
[00:15:42.480 --> 00:15:44.480]  就是你做回你
[00:15:44.480 --> 00:15:46.480]  你明白嗎
[00:15:46.480 --> 00:15:48.480]  太陽不可以做月亮
[00:15:48.480 --> 00:15:49.480]  我們知道現在
[00:15:49.480 --> 00:15:50.480]  我們射了
[00:15:50.480 --> 00:15:51.480]  有沒有看新聞
[00:15:51.480 --> 00:15:53.480]  射了那個
[00:15:53.480 --> 00:15:55.480]  那個飛行儀器
[00:15:55.480 --> 00:15:56.480]  去到太陽旁邊
[00:15:56.480 --> 00:15:57.480]  一千四百度
[00:15:57.480 --> 00:15:58.480]  看太陽是什麼
[00:15:58.480 --> 00:15:59.480]  他說最多這個儀器
[00:15:59.480 --> 00:16:01.480]  一千六百五十度就用了
[00:16:01.480 --> 00:16:02.480]  越來越進去
[00:16:02.480 --> 00:16:03.480]  究竟太陽是怎樣
[00:16:03.480 --> 00:16:04.480]  磁場是怎樣
[00:16:04.480 --> 00:16:05.480]  太陽做回太陽
[00:16:05.480 --> 00:16:06.480]  給光
[00:16:06.480 --> 00:16:07.480]  給熱
[00:16:07.480 --> 00:16:08.480]  月亮
[00:16:08.480 --> 00:16:10.480]  就是反照太陽的光
[00:16:10.480 --> 00:16:11.480]  動物做回動物
[00:16:11.480 --> 00:16:12.480]  你會不會吃一吃魚
[00:16:12.480 --> 00:16:13.480]  一吃
[00:16:13.480 --> 00:16:15.480]  變成牛扒
[00:16:15.480 --> 00:16:17.480]  會不會
[00:16:17.480 --> 00:16:18.480]  是就奇了
[00:16:18.480 --> 00:16:20.480]  什麼都不會
[00:16:20.480 --> 00:16:23.480]  人你要做回人
[00:16:23.480 --> 00:16:25.480]  很多人不懂做人
[00:16:25.480 --> 00:16:28.480]  而人裡面都是有類別的
[00:16:28.480 --> 00:16:32.480]  有些人很喜歡數字
[00:16:32.480 --> 00:16:34.480]  有些人很喜歡煮食
[00:16:34.480 --> 00:16:37.480]  有不同人的身份
[00:16:37.480 --> 00:16:38.480]  上帝不止這樣
[00:16:38.480 --> 00:16:40.480]  他說生養眾多
[00:16:40.480 --> 00:16:41.480]  下一句是什麼
[00:16:41.480 --> 00:16:44.480]  沒錯再下一句
[00:16:44.480 --> 00:16:46.480]  治理大地
[00:16:46.480 --> 00:16:47.480]  管治
[00:16:47.480 --> 00:16:48.480]  管理
[00:16:48.480 --> 00:16:52.480]  我們要好好管理好大地
[00:16:52.480 --> 00:16:54.480]  這個已經是一個照明
[00:16:54.480 --> 00:16:55.480]  這個誰是父母
[00:16:55.480 --> 00:16:56.480]  舉手
[00:16:56.480 --> 00:16:59.480]  誰是人的子女
[00:16:59.480 --> 00:17:02.480]  做父母
[00:17:02.480 --> 00:17:07.480]  做好你父母的功能
[00:17:07.480 --> 00:17:08.480]  是照明的
[00:17:08.480 --> 00:17:09.480]  最簡單的
[00:17:09.480 --> 00:17:10.480]  做子女
[00:17:10.480 --> 00:17:11.480]  做好你子女
[00:17:11.480 --> 00:17:12.480]  這個是照明
[00:17:12.480 --> 00:17:13.480]  很簡單的
[00:17:13.480 --> 00:17:14.480]  明白嗎
[00:17:14.480 --> 00:17:15.480]  所以每個人都有的
[00:17:15.480 --> 00:17:16.480]  第一個
[00:17:16.480 --> 00:17:17.480]  可以嗎
[00:17:17.480 --> 00:17:18.480]  和你隔壁的人說
[00:17:18.480 --> 00:17:19.480]  你都有的
[00:17:19.480 --> 00:17:20.480]  所以我呢
[00:17:20.480 --> 00:17:21.480]  第二個
[00:17:21.480 --> 00:17:23.480]  你有你的身份
[00:17:23.480 --> 00:17:25.480]  你有你的功能
[00:17:25.480 --> 00:17:26.480]  所以你會發現
[00:17:26.480 --> 00:17:28.480]  有些人對數字很敏感
[00:17:28.480 --> 00:17:30.480]  我是很敏感的
[00:17:30.480 --> 00:17:32.480]  敏感到我看數字
[00:17:32.480 --> 00:17:34.480]  我會記得所有東西
[00:17:34.480 --> 00:17:35.480]  所以你不要讓我看
[00:17:35.480 --> 00:17:37.480]  你銀行戶口有多少錢
[00:17:37.480 --> 00:17:38.480]  我沒有的
[00:17:38.480 --> 00:17:39.480]  神秘的
[00:17:39.480 --> 00:17:40.480]  沒辦法的
[00:17:40.480 --> 00:17:41.480]  是來的
[00:17:41.480 --> 00:17:43.480]  有些人對煮食很有興趣
[00:17:43.480 --> 00:17:45.480]  他不煮食很不開心
[00:17:45.480 --> 00:17:46.480]  我就反過來
[00:17:46.480 --> 00:17:47.480]  我不吃人煮的食物
[00:17:47.480 --> 00:17:49.480]  我很不開心
[00:17:49.480 --> 00:17:51.480]  你要我煮你一定不能吃
[00:17:51.480 --> 00:17:52.480]  是這樣的
[00:17:52.480 --> 00:17:53.480]  你明白嗎
[00:17:53.480 --> 00:17:55.480]  有些人對環保
[00:17:55.480 --> 00:17:56.480]  保育
[00:17:56.480 --> 00:17:58.480]  很感動的
[00:17:58.480 --> 00:18:00.480]  這個上帝創造地上
[00:18:00.480 --> 00:18:02.480]  日光之下創造了
[00:18:02.480 --> 00:18:04.480]  你做回你就可以了
[00:18:04.480 --> 00:18:06.480]  所以你和別人的想法不同
[00:18:06.480 --> 00:18:07.480]  你互相切磋
[00:18:07.480 --> 00:18:08.480]  這是神專登的
[00:18:08.480 --> 00:18:11.480]  你就令到這個世界繼續向前走
[00:18:11.480 --> 00:18:12.480]  我環保就是
[00:18:12.480 --> 00:18:14.480]  喝凍飲品不用飲管
[00:18:14.480 --> 00:18:15.480]  我現在保持住
[00:18:15.480 --> 00:18:17.480]  但有些環保的盡心就是
[00:18:17.480 --> 00:18:18.480]  他真的告訴你
[00:18:18.480 --> 00:18:19.480]  這個世界不行了
[00:18:19.480 --> 00:18:20.480]  你要動的
[00:18:20.480 --> 00:18:21.480]  可以嗎
[00:18:21.480 --> 00:18:22.480]  感謝主
[00:18:22.480 --> 00:18:23.480]  有這些
[00:18:23.480 --> 00:18:24.480]  老師做老師
[00:18:24.480 --> 00:18:27.480]  不過我們現在經常在地上搞錯了
[00:18:27.480 --> 00:18:28.480]  我們出世
[00:18:28.480 --> 00:18:30.480]  看哪裏賺錢多
[00:18:30.480 --> 00:18:32.480]  就要小孩讀那些東西
[00:18:32.480 --> 00:18:34.480]  我們去做那些東西
[00:18:34.480 --> 00:18:37.480]  那裏有回報我們做那些東西
[00:18:37.480 --> 00:18:38.480]  那個情況
[00:18:38.480 --> 00:18:40.480]  那個問題是甚麼呢
[00:18:40.480 --> 00:18:42.480]  To play what to be
[00:18:42.480 --> 00:18:49.480]  我講一講有些例子你更加明白
[00:18:49.480 --> 00:18:50.480]  這個
[00:18:50.480 --> 00:18:54.480]  一個非常出名的小提琴家
[00:18:54.480 --> 00:18:56.480]  二十世紀公認他最出名的
[00:18:56.480 --> 00:18:58.480]  他問我為甚麼你彈得那麼好
[00:18:58.480 --> 00:18:59.480]  你的彈奏那麼好
[00:18:59.480 --> 00:19:01.480]  他說To play what to be
[00:19:01.480 --> 00:19:04.480]  我的彈奏其實就是我的生存
[00:19:04.480 --> 00:19:07.480]  其實他存在就是為了這件事
[00:19:07.480 --> 00:19:08.480]  所以我彈不到他的東西
[00:19:08.480 --> 00:19:10.480]  我存在不是為了他的東西
[00:19:10.480 --> 00:19:12.480]  你存在為了甚麼
[00:19:12.480 --> 00:19:14.480]  我去過以色列
[00:19:14.480 --> 00:19:17.480]  去朝聖三次
[00:19:17.480 --> 00:19:18.480]  第一次
[00:19:18.480 --> 00:19:19.480]  我去的時候買了行山鞋
[00:19:19.480 --> 00:19:20.480]  你知道去以色列要行幾個小時
[00:19:20.480 --> 00:19:21.480]  每天都要行幾個小時
[00:19:21.480 --> 00:19:23.480]  行山下海很開心
[00:19:23.480 --> 00:19:26.480]  我第一個團是貧窮團
[00:19:26.480 --> 00:19:28.480]  人家的吊車不能坐
[00:19:28.480 --> 00:19:29.480]  我們要走上去
[00:19:29.480 --> 00:19:31.480]  但是我買了一對行山鞋
[00:19:31.480 --> 00:19:33.480]  買小了
[00:19:33.480 --> 00:19:34.480]  你知道了
[00:19:34.480 --> 00:19:36.480]  我第一天已經
[00:19:36.480 --> 00:19:38.480]  穿到第五天
[00:19:38.480 --> 00:19:40.480]  我發現為甚麼彈得不痛
[00:19:40.480 --> 00:19:42.480]  因為我的腳已經沒感覺了
[00:19:42.480 --> 00:19:44.480]  流血流到沒感覺
[00:19:44.480 --> 00:19:46.480]  但你要繼續走
[00:19:46.480 --> 00:19:49.480]  你不適合做不適合你的功能
[00:19:49.480 --> 00:19:51.480]  就等於你穿錯了一雙鞋
[00:19:51.480 --> 00:19:53.480]  你要強行走
[00:19:53.480 --> 00:19:55.480]  即是我不是做了一件事
[00:19:55.480 --> 00:19:56.480]  我放在另一個位置
[00:19:56.480 --> 00:19:57.480]  你很辛苦
[00:19:57.480 --> 00:19:58.480]  但你又走
[00:19:58.480 --> 00:19:59.480]  你不是走不到
[00:19:59.480 --> 00:20:01.480]  所以為甚麼很多人
[00:20:01.480 --> 00:20:03.480]  慢慢在錯位裏面
[00:20:03.480 --> 00:20:04.480]  他會burn out
[00:20:04.480 --> 00:20:06.480]  他會有很大壓力
[00:20:06.480 --> 00:20:07.480]  他做不到自己
[00:20:07.480 --> 00:20:09.480]  會淤走
[00:20:09.480 --> 00:20:10.480]  他搞不到
[00:20:10.480 --> 00:20:11.480]  睡不著
[00:20:11.480 --> 00:20:12.480]  錯了位
[00:20:12.480 --> 00:20:14.480]  我第二次去買對鞋
[00:20:14.480 --> 00:20:16.480]  都要走
[00:20:16.480 --> 00:20:18.480]  但是走得來
[00:20:18.480 --> 00:20:19.480]  不是不辛苦
[00:20:19.480 --> 00:20:21.480]  不過很舒服地辛苦
[00:20:21.480 --> 00:20:25.480]  這就是適合你的位置
[00:20:25.480 --> 00:20:28.480]  明白嗎
[00:20:28.480 --> 00:20:29.480]  很重要
[00:20:29.480 --> 00:20:31.480]  這是最基本的
[00:20:31.480 --> 00:20:32.480]  所以
[00:20:32.480 --> 00:20:34.480]  第二除了這個基本之外
[00:20:34.480 --> 00:20:35.480]  我們還有一樣東西
[00:20:35.480 --> 00:20:37.480]  日光之常的呼召
[00:20:37.480 --> 00:20:38.480]  就是環境
[00:20:38.480 --> 00:20:40.480]  這裡說日光之常的呼召
[00:20:40.480 --> 00:20:43.480]  完成主的任務
[00:20:43.480 --> 00:20:45.480]  藥室就是
[00:20:45.480 --> 00:20:47.480]  在他很平凡的生命中間
[00:20:47.480 --> 00:20:49.480]  他開始知道
[00:20:49.480 --> 00:20:51.480]  要回應一些
[00:20:51.480 --> 00:20:53.480]  從他身份來
[00:20:53.480 --> 00:20:54.480]  他的貧乏
[00:20:54.480 --> 00:20:55.480]  他的異人
[00:20:55.480 --> 00:20:57.480]  他的種族
[00:20:57.480 --> 00:20:59.480]  他來了
[00:20:59.480 --> 00:21:02.480]  留意我們自身成長當前的處境
[00:21:02.480 --> 00:21:04.480]  這是第一樣
[00:21:04.480 --> 00:21:05.480]  不用很遠
[00:21:05.480 --> 00:21:06.480]  就在旁邊
[00:21:06.480 --> 00:21:07.480]  明白嗎
[00:21:07.480 --> 00:21:08.480]  可以嗎
[00:21:08.480 --> 00:21:09.480]  所以跟隔壁說
[00:21:09.480 --> 00:21:10.480]  就在你旁邊
[00:21:10.480 --> 00:21:12.480]  就在你旁邊
[00:21:12.480 --> 00:21:13.480]  不單止這樣
[00:21:13.480 --> 00:21:14.480]  不要弄錯
[00:21:14.480 --> 00:21:15.480]  我們慢慢聽
[00:21:15.480 --> 00:21:16.480]  你更加清楚
[00:21:16.480 --> 00:21:17.480]  第二
[00:21:17.480 --> 00:21:18.480]  繼續下去
[00:21:18.480 --> 00:21:19.480]  正思念者士
[00:21:19.480 --> 00:21:21.480]  即是藥室正思念的時候
[00:21:21.480 --> 00:21:22.480]  有主的使者
[00:21:22.480 --> 00:21:23.480]  現在才跟他說
[00:21:23.480 --> 00:21:24.480]  可以嗎
[00:21:24.480 --> 00:21:25.480]  向他夢中顯現
[00:21:25.480 --> 00:21:26.480]  說什麼
[00:21:26.480 --> 00:21:27.480]  我們一起說
[00:21:27.480 --> 00:21:28.480]  一二三
[00:21:28.480 --> 00:21:31.480]  大衛的子孫藥室
[00:21:42.480 --> 00:21:54.480]  (國語)
[00:21:54.480 --> 00:21:57.480]  必有同女懷孕生子
[00:21:57.480 --> 00:21:59.480]  人要稱他的名為
[00:21:59.480 --> 00:22:00.480]  以馬來利
[00:22:00.480 --> 00:22:01.480]  以馬來利
[00:22:01.480 --> 00:22:02.480]  翻出來
[00:22:02.480 --> 00:22:04.480]  就是神與我同進
[00:22:04.480 --> 00:22:05.480]  以馬來利很重要
[00:22:05.480 --> 00:22:06.480]  神與我同進
[00:22:06.480 --> 00:22:07.480]  下星期再說
[00:22:07.480 --> 00:22:09.480]  我先說說大配角
[00:22:09.480 --> 00:22:11.480]  第二樣我們要知道
[00:22:11.480 --> 00:22:12.480]  什麼是召命
[00:22:12.480 --> 00:22:13.480]  即是神叫我們做什麼
[00:22:13.480 --> 00:22:14.480]  很重要
[00:22:14.480 --> 00:22:16.480]  召命不是一個崗位
[00:22:16.480 --> 00:22:19.480]  召命是關乎你的生命
[00:22:19.480 --> 00:22:21.480]  我再說什麼
[00:22:21.480 --> 00:22:24.480]  一個召命不是因為崗位
[00:22:24.480 --> 00:22:25.480]  你才成為一個
[00:22:25.480 --> 00:22:27.480]  例如牧者、領袖、關心人
[00:22:27.480 --> 00:22:29.480]  一個敬拜的領袖
[00:22:29.480 --> 00:22:30.480]  不用的
[00:22:30.480 --> 00:22:31.480]  你不用因為是敬拜領袖
[00:22:31.480 --> 00:22:33.480]  你才敬拜的
[00:22:33.480 --> 00:22:34.480]  一個生命
[00:22:34.480 --> 00:22:36.480]  就是你家裡也可以敬拜
[00:22:36.480 --> 00:22:38.480]  你不需要成為一個教授
[00:22:38.480 --> 00:22:40.480]  你才去教導人
[00:22:40.480 --> 00:22:43.480]  你不需要已經讀完一個輔導
[00:22:43.480 --> 00:22:44.480]  你才去輔導人
[00:22:44.480 --> 00:22:45.480]  反過來
[00:22:45.480 --> 00:22:46.480]  那個是一個裝備
[00:22:46.480 --> 00:22:49.480]  什麼是一個召命呢
[00:22:49.480 --> 00:22:52.480]  崗位只是一個發揮的渠道
[00:22:52.480 --> 00:22:56.480]  即是說我不需要成為
[00:22:56.480 --> 00:22:58.480]  例如我不需要讀完環保博士
[00:22:58.480 --> 00:22:59.480]  我才環保
[00:22:59.480 --> 00:23:00.480]  環保是生命
[00:23:00.480 --> 00:23:04.480]  我不用讀完輔導才去愛人
[00:23:04.480 --> 00:23:06.480]  你明白嗎
[00:23:06.480 --> 00:23:08.480]  我再說一點
[00:23:08.480 --> 00:23:09.480]  你會更加知道
[00:23:09.480 --> 00:23:11.480]  所以
[00:23:11.480 --> 00:23:15.480]  我不會退休後就不傳福音
[00:23:15.480 --> 00:23:16.480]  行嗎
[00:23:16.480 --> 00:23:18.480]  我早就說了
[00:23:18.480 --> 00:23:19.480]  我做了職場十多年
[00:23:19.480 --> 00:23:21.480]  我已經不停在同事那裡說
[00:23:21.480 --> 00:23:23.480]  所以很多同事信主都在
[00:23:23.480 --> 00:23:24.480]  你明白我說什麼嗎
[00:23:24.480 --> 00:23:27.480]  所以如果你說我是全職侍奉
[00:23:27.480 --> 00:23:29.480]  我說你更加明白
[00:23:29.480 --> 00:23:31.480]  你不會讀完神學
[00:23:31.480 --> 00:23:33.480]  你才傳福音
[00:23:33.480 --> 00:23:34.480]  你才是牧者
[00:23:34.480 --> 00:23:36.480]  你本身就是牧者的心
[00:23:36.480 --> 00:23:38.480]  你再裝備
[00:23:38.480 --> 00:23:41.480]  所以你可以成為牧者
[00:23:41.480 --> 00:23:42.480]  你明白嗎
[00:23:42.480 --> 00:23:45.480]  你不是讀完會計師才計算
[00:23:45.480 --> 00:23:49.480]  你本身是對數字敏感
[00:23:49.480 --> 00:23:50.480]  你才去裝備
[00:23:50.480 --> 00:23:52.480]  如果你對數字不敏感
[00:23:52.480 --> 00:23:54.480]  你讀會計很糟糕
[00:23:54.480 --> 00:23:56.480]  如果我當時不做會計
[00:23:56.480 --> 00:23:58.480]  我本來是會計
[00:23:58.480 --> 00:24:00.480]  會計做金融
[00:24:00.480 --> 00:24:02.480]  如果當時我再去駕駛飛機
[00:24:02.480 --> 00:24:03.480]  那你死定了
[00:24:03.480 --> 00:24:05.480]  因為我畏高
[00:24:05.480 --> 00:24:07.480]  如果我真的駕駛到飛機
[00:24:07.480 --> 00:24:08.480]  你又考進去
[00:24:08.480 --> 00:24:09.480]  你又在我的飛機上
[00:24:09.480 --> 00:24:10.480]  你都很糟糕
[00:24:10.480 --> 00:24:12.480]  可能開車暈了
[00:24:12.480 --> 00:24:14.480]  所以我說
[00:24:14.480 --> 00:24:17.480]  崗位是照明一個發揮
[00:24:17.480 --> 00:24:19.480]  我們很清楚
[00:24:19.480 --> 00:24:21.480]  例如我最近和一個組長
[00:24:21.480 --> 00:24:23.480]  一個資深組長聊天
[00:24:23.480 --> 00:24:24.480]  我很感動他說的話
[00:24:24.480 --> 00:24:26.480]  他多年前十年前的婚姻失敗
[00:24:26.480 --> 00:24:31.480]  女超玩樓婚姻都失敗
[00:24:31.480 --> 00:24:33.480]  結果離婚了
[00:24:33.480 --> 00:24:34.480]  在那一刻
[00:24:34.480 --> 00:24:35.480]  他接觸耶穌
[00:24:35.480 --> 00:24:36.480]  信了主
[00:24:36.480 --> 00:24:39.480]  慢慢這十年他得醫治
[00:24:39.480 --> 00:24:42.480]  他轉化成為神的門徒
[00:24:42.480 --> 00:24:44.480]  耶穌的門徒
[00:24:44.480 --> 00:24:46.480]  慢慢裝備
[00:24:46.480 --> 00:24:51.480]  然後他裏面開始有一個負擔
[00:24:51.480 --> 00:24:52.480]  負擔他覺得
[00:24:52.480 --> 00:24:55.480]  他要和很多的老公同行
[00:24:55.480 --> 00:24:57.480]  要他懂得怎樣和太太
[00:24:57.480 --> 00:24:59.480]  怎樣和家人相處
[00:24:59.480 --> 00:25:00.480]  他很愛主
[00:25:00.480 --> 00:25:02.480]  認識了一個很愛主的女孩子
[00:25:02.480 --> 00:25:04.480]  這幾年結婚
[00:25:04.480 --> 00:25:06.480]  很為他的生命感恩
[00:25:06.480 --> 00:25:07.480]  在他裏面
[00:25:07.480 --> 00:25:09.480]  他知道有些東西他可以分享
[00:25:09.480 --> 00:25:11.480]  他有些東西可以和別人同行
[00:25:11.480 --> 00:25:13.480]  他可以愛護
[00:25:13.480 --> 00:25:18.480]  所以他慢慢找不同的弟兄去傾談
[00:25:18.480 --> 00:25:19.480]  很重要
[00:25:19.480 --> 00:25:20.480]  這個是照明
[00:25:20.480 --> 00:25:21.480]  照明有幾樣東西
[00:25:21.480 --> 00:25:22.480]  你記住
[00:25:22.480 --> 00:25:23.480]  做回你自己
[00:25:23.480 --> 00:25:24.480]  鎖匙
[00:25:24.480 --> 00:25:26.480]  所為是因為你的鎖匙
[00:25:26.480 --> 00:25:27.480]  不要倒轉
[00:25:27.480 --> 00:25:30.480]  鎖匙不是因為你的所為
[00:25:30.480 --> 00:25:32.480]  現在我們鎖匙是因為你的所為
[00:25:32.480 --> 00:25:34.480]  你是誰 你在哪裏住
[00:25:34.480 --> 00:25:35.480]  你哪間公司工作
[00:25:35.480 --> 00:25:36.480]  你開哪輛車
[00:25:36.480 --> 00:25:38.480]  那些就定義了你
[00:25:38.480 --> 00:25:40.480]  全錯了
[00:25:40.480 --> 00:25:43.480]  那些就令你離開枯燥
[00:25:43.480 --> 00:25:45.480]  你是誰 要做回誰
[00:25:45.480 --> 00:25:48.480]  然後你有份 每人都有份
[00:25:48.480 --> 00:25:50.480]  有沒有人在這裏吃過西餐
[00:25:50.480 --> 00:25:51.480]  舉起手 有沒有人
[00:25:51.480 --> 00:25:54.480]  你又耍花樣
[00:25:54.480 --> 00:25:56.480]  可能有人叫牛扒
[00:25:56.480 --> 00:25:57.480]  有人叫雞扒
[00:25:57.480 --> 00:25:58.480]  有人叫豬扒
[00:25:58.480 --> 00:25:59.480]  每人都有份
[00:25:59.480 --> 00:26:00.480]  不同的
[00:26:00.480 --> 00:26:03.480]  你不要只看著隔壁那份
[00:26:03.480 --> 00:26:06.480]  那你做不到自己
[00:26:06.480 --> 00:26:08.480]  亂七八糟
[00:26:08.480 --> 00:26:10.480]  你那份是你的份
[00:26:10.480 --> 00:26:11.480]  不單止這樣
[00:26:11.480 --> 00:26:13.480]  你的生命那份
[00:26:13.480 --> 00:26:16.480]  還有負擔
[00:26:16.480 --> 00:26:18.480]  有幾個字常常在照明出
[00:26:18.480 --> 00:26:20.480]  負擔是在裏面不走
[00:26:20.480 --> 00:26:22.480]  你有的 他沒有的
[00:26:22.480 --> 00:26:23.480]  他有的 他沒有的
[00:26:23.480 --> 00:26:24.480]  行不行
[00:26:24.480 --> 00:26:26.480]  你就要按著那東西開始去走
[00:26:26.480 --> 00:26:27.480]  結果很好
[00:26:27.480 --> 00:26:29.480]  他不單止這樣去幫
[00:26:29.480 --> 00:26:31.480]  很多的弟兄跟他聊天
[00:26:31.480 --> 00:26:33.480]  還會回來找他
[00:26:33.480 --> 00:26:35.480]  不回來找他就不計
[00:26:35.480 --> 00:26:36.480]  你講很多東西
[00:26:36.480 --> 00:26:37.480]  不過沒有人回來
[00:26:37.480 --> 00:26:39.480]  你假的 假的 沒用的
[00:26:39.480 --> 00:26:41.480]  你以為自己是
[00:26:41.480 --> 00:26:42.480]  行不行
[00:26:42.480 --> 00:26:44.480]  有果效的
[00:26:44.480 --> 00:26:47.480]  當有些極端的照明沒有果效
[00:26:47.480 --> 00:26:50.480]  好像阿爾賽亞神夫照是怎樣
[00:26:50.480 --> 00:26:53.480]  和那班死人去到孫港
[00:26:53.480 --> 00:26:54.480]  全個國家都倒塌
[00:26:54.480 --> 00:26:56.480]  小數 很近
[00:26:56.480 --> 00:26:58.480]  約瑟就是這樣
[00:26:58.480 --> 00:27:00.480]  他的照明不是一個崗位
[00:27:00.480 --> 00:27:01.480]  是他的生命
[00:27:01.480 --> 00:27:03.480]  是他活著的每一天
[00:27:03.480 --> 00:27:04.480]  是他的傳人
[00:27:04.480 --> 00:27:06.480]  是他的家庭
[00:27:06.480 --> 00:27:08.480]  是他的異議的本身
[00:27:08.480 --> 00:27:10.480]  所以這個神學家D.A. Carlson說
[00:27:10.480 --> 00:27:12.480]  約瑟是被捲入
[00:27:12.480 --> 00:27:14.480]  被捲入
[00:27:14.480 --> 00:27:16.480]  道成肉身
[00:27:16.480 --> 00:27:17.480]  捲了進去
[00:27:17.480 --> 00:27:18.480]  他沒得選擇
[00:27:18.480 --> 00:27:19.480]  我的形容
[00:27:19.480 --> 00:27:21.480]  其實他是被父親
[00:27:21.480 --> 00:27:23.480]  為什麼被父親
[00:27:23.480 --> 00:27:25.480]  為什麼
[00:27:25.480 --> 00:27:27.480]  因為瑪利亞懷孕之前
[00:27:27.480 --> 00:27:29.480]  沒有天使邀請他
[00:27:29.480 --> 00:27:31.480]  但是瑪利亞懷孕之前
[00:27:31.480 --> 00:27:33.480]  沒有天使邀請約瑟
[00:27:33.480 --> 00:27:34.480]  告訴他
[00:27:34.480 --> 00:27:36.480]  瑪利亞已經懷孕了
[00:27:36.480 --> 00:27:37.480]  被邀請
[00:27:37.480 --> 00:27:38.480]  不過
[00:27:38.480 --> 00:27:40.480]  上帝都計算了在內
[00:27:40.480 --> 00:27:41.480]  不用怕
[00:27:41.480 --> 00:27:42.480]  計算了
[00:27:42.480 --> 00:27:43.480]  這個都是恩典
[00:27:43.480 --> 00:27:44.480]  照明你不做
[00:27:44.480 --> 00:27:46.480]  你裡面不舒服
[00:27:46.480 --> 00:27:47.480]  行不行
[00:27:47.480 --> 00:27:48.480]  OK吧
[00:27:48.480 --> 00:27:50.480]  好了
[00:27:50.480 --> 00:27:51.480]  但是很有趣
[00:27:51.480 --> 00:27:55.480]  無論約瑟瑪利亞面對這麼困難的任務
[00:27:55.480 --> 00:27:58.480]  你想一輩子他們都被人指點點
[00:27:58.480 --> 00:28:00.480]  他講極童貞女
[00:28:00.480 --> 00:28:01.480]  聖靈懷孕
[00:28:01.480 --> 00:28:03.480]  絕大部份都不會相信
[00:28:03.480 --> 00:28:05.480]  如果我告訴你
[00:28:05.480 --> 00:28:07.480]  我本來有兩個兒女
[00:28:07.480 --> 00:28:09.480]  其實我有第三個
[00:28:09.480 --> 00:28:12.480]  那個是聖靈懷孕的
[00:28:12.480 --> 00:28:14.480]  我還沒告訴你
[00:28:14.480 --> 00:28:16.480]  如果崇拜你出去
[00:28:16.480 --> 00:28:17.480]  你要想什麼呢
[00:28:17.480 --> 00:28:19.480]  因為牧師瘋了
[00:28:19.480 --> 00:28:22.480]  難道真的
[00:28:22.480 --> 00:28:23.480]  有些人想
[00:28:23.480 --> 00:28:25.480]  快點去另一間教會
[00:28:25.480 --> 00:28:28.480]  說不清的
[00:28:28.480 --> 00:28:30.480]  有些事是搞不到的
[00:28:30.480 --> 00:28:31.480]  不是人能說的
[00:28:31.480 --> 00:28:33.480]  所以瑪利亞這麼困難
[00:28:33.480 --> 00:28:34.480]  他不能說話
[00:28:34.480 --> 00:28:36.480]  天使親自跟他說
[00:28:36.480 --> 00:28:40.480]  但是他們兩個接受這個不可能的任務
[00:28:40.480 --> 00:28:41.480]  記住
[00:28:41.480 --> 00:28:43.480]  半點投訴都沒有
[00:28:43.480 --> 00:28:46.480]  半點不滿都沒有
[00:28:46.480 --> 00:28:48.480]  半點遲疑都沒有
[00:28:48.480 --> 00:28:49.480]  明白嗎
[00:28:49.480 --> 00:28:52.480]  如果我們想行上帝的照明
[00:28:52.480 --> 00:28:53.480]  你要記住
[00:28:53.480 --> 00:28:56.480]  照明是上帝的呼喚
[00:28:56.480 --> 00:28:59.480]  我們與生命的回應
[00:28:59.480 --> 00:29:01.480]  奧斯基尼斯這本書是一個經典
[00:29:01.480 --> 00:29:02.480]  如果大家想看
[00:29:02.480 --> 00:29:03.480]  這本書叫The Call
[00:29:03.480 --> 00:29:05.480]  一個經典
[00:29:05.480 --> 00:29:06.480]  他這樣說
[00:29:06.480 --> 00:29:07.480]  什麼叫照明
[00:29:07.480 --> 00:29:08.480]  就是那一刻
[00:29:08.480 --> 00:29:12.480]  當我們知道上帝用真理呼召我們
[00:29:12.480 --> 00:29:13.480]  是什麼
[00:29:13.480 --> 00:29:14.480]  去到他那裡
[00:29:14.480 --> 00:29:16.480]  那種堅定堅實
[00:29:16.480 --> 00:29:18.480]  所有我們的存有
[00:29:18.480 --> 00:29:20.480]  我們的所事
[00:29:20.480 --> 00:29:23.480]  所有我們做的東西
[00:29:23.480 --> 00:29:25.480]  所有我們擁有的東西
[00:29:25.480 --> 00:29:27.480]  都投放在他那裡
[00:29:27.480 --> 00:29:29.480]  而那個新的生命動力
[00:29:29.480 --> 00:29:33.480]  來回應他的summons
[00:29:33.480 --> 00:29:35.480]  就是他的呼喚
[00:29:35.480 --> 00:29:37.480]  也回應他的服事
[00:29:37.480 --> 00:29:38.480]  這個就是照明
