
[00:00:00.000 --> 00:00:01.640]  好 等姐妹平安
[00:19:42.160 --> 00:19:45.160]  給我們帶出一個很重要的意義
[00:19:45.160 --> 00:19:47.160]  是動機要真誠
[00:19:47.160 --> 00:19:51.160]  然後在當中再提到
[00:19:51.160 --> 00:19:54.160]  由祈禱衍生一些宗教
[00:19:54.160 --> 00:19:57.160]  一些很象徵意義的行動
[00:19:57.160 --> 00:19:59.160]  就是禁食
[00:19:59.160 --> 00:20:01.160]  在當中提到
[00:20:01.160 --> 00:20:04.160]  你的禁食的動機
[00:20:04.160 --> 00:20:06.160]  是要向著上帝
[00:20:06.160 --> 00:20:09.160]  不是炎耀我們的敬虔
[00:20:09.160 --> 00:20:12.160]  基本上敬虔是沒有什麼可以炎耀的
[00:20:12.160 --> 00:20:13.160]  反過來說
[00:20:13.160 --> 00:20:19.160]  但是如果將這些敬虔拿出來
[00:20:19.160 --> 00:20:21.160]  來顯示
[00:20:21.160 --> 00:20:23.160]  顯露自己的敬虔的時候
[00:20:23.160 --> 00:20:26.160]  在聖經瑪太尼就提到
[00:20:26.160 --> 00:20:30.160]  在當中就成為我們一個很重要的提醒
[00:20:30.160 --> 00:20:33.160]  怎樣可以來到去
[00:20:33.160 --> 00:20:37.160]  我們很具體去看到這件事呢
[00:20:37.160 --> 00:20:41.160]  以兩個基督徒作為一個例子
[00:20:41.160 --> 00:20:43.160]  在兩個
[00:20:43.160 --> 00:20:45.160]  應該是一個多月前的聖誕節
[00:20:45.160 --> 00:20:48.160]  在當中我的哥哥去上了主
[00:20:48.160 --> 00:20:50.160]  他在WhatsApp那裡
[00:20:50.160 --> 00:20:53.160]  就是家庭的WhatsApp群組那裡
[00:20:53.160 --> 00:20:55.160]  他發了一張照片給我們看
[00:20:55.160 --> 00:21:00.160]  那張照片旁邊就有一個家庭的
[00:21:00.160 --> 00:21:02.160]  和他合照了一張照片
[00:21:02.160 --> 00:21:04.160]  然後彈去就問我們
[00:21:04.160 --> 00:21:08.160]  喂 你們認不認得我和誰拍照
[00:21:08.160 --> 00:21:09.160]  你看看
[00:21:09.160 --> 00:21:10.160]  很多人都不認得
[00:21:10.160 --> 00:21:12.160]  很多我家庭成員都不認得
[00:21:12.160 --> 00:21:16.160]  當時的背景都是黃昏 黑黑的
[00:21:16.160 --> 00:21:19.160]  我一看就有印象
[00:21:19.160 --> 00:21:24.160]  這個不就是黃仁龍嗎
[00:21:24.160 --> 00:21:27.160]  前律政司司長黃仁龍
[00:21:27.160 --> 00:21:32.160]  哇 野外捕捉
[00:21:32.160 --> 00:21:34.160]  野生捕捉
[00:21:34.160 --> 00:21:36.160]  我們經常捕捉周潤發
[00:21:36.160 --> 00:21:41.160]  竟然在野外捕捉到黃仁龍
[00:21:41.160 --> 00:21:44.160]  我說你究竟在做什麼
[00:21:44.160 --> 00:21:50.160]  他說原來碰到黃先生
[00:21:50.160 --> 00:21:54.160]  碰到他的家庭在一個公園裡
[00:21:54.160 --> 00:21:57.160]  跟他去教會派單張
[00:21:57.160 --> 00:22:01.160]  如果不是野外捕捉
[00:22:01.160 --> 00:22:04.160]  大概你不會知道他平時在做什麼
[00:22:04.160 --> 00:22:07.160]  同時間在近期新年
[00:22:07.160 --> 00:22:11.160]  我們看到一個很大的對比
[00:22:11.160 --> 00:22:16.160]  又是另外一個信了主的
[00:22:16.160 --> 00:22:20.160]  應該信了主的官員
[00:22:20.160 --> 00:22:23.160]  下街給了我五百元
[00:22:23.160 --> 00:22:25.160]  都是一件好事
[00:22:25.160 --> 00:22:27.160]  給了我一個黑衣五百元
[00:22:27.160 --> 00:22:30.160]  但是在一個對照的底下
[00:22:30.160 --> 00:22:34.160]  我們為什麼會產生一個
[00:22:34.160 --> 00:22:41.160]  我們不覺得這個行動有點奇怪
[00:22:41.160 --> 00:22:43.160]  在這個時間這個時刻
[00:22:43.160 --> 00:22:46.160]  我不再進一步的解釋
[00:22:46.160 --> 00:22:48.160]  因為如果再進一步的解釋
[00:22:48.160 --> 00:22:53.160]  可能變成我自己都落入偏差誤解當中
[00:22:53.160 --> 00:22:55.160]  因為可能我自己都知道
[00:22:55.160 --> 00:22:57.160]  只是太少
[00:22:57.160 --> 00:23:01.160]  但是在一個這樣的場景
[00:23:01.160 --> 00:23:03.160]  這樣的時間
[00:23:03.160 --> 00:23:05.160]  這樣的行動底下
[00:23:05.160 --> 00:23:08.160]  頂梓梅你會明白
[00:23:08.160 --> 00:23:11.160]  在當中第六章所看到
[00:23:11.160 --> 00:23:15.160]  一個表面的宗教活動或者行動
[00:23:15.160 --> 00:23:19.160]  所帶來其實背後的動機是什麼
[00:23:19.160 --> 00:23:22.160]  所以第五章和第六章夾在一起的時候
[00:23:22.160 --> 00:23:25.160]  你會慢慢去看見登山寶訓原來
[00:23:25.160 --> 00:23:31.160]  開始帶出一個宗教給我們的提醒
[00:23:31.160 --> 00:23:37.160]  我們要對人在當中帶出愛心和坦誠
[00:23:37.160 --> 00:23:40.160]  但同時間我們都要小心那種
[00:23:40.160 --> 00:23:45.160]  表面的一種假冒的違善的行動
[00:23:45.160 --> 00:23:50.160]  而去到第六章十九至第七章十一
[00:23:50.160 --> 00:23:54.160]  即是我剛才讀經之前的段落裡
[00:23:54.160 --> 00:23:58.160]  繼續有第三層層面的提醒
[00:23:58.160 --> 00:24:00.160]  就是他講到信仰的生活
[00:24:00.160 --> 00:24:04.160]  在第六章第十九至三十四節大家去看
[00:24:04.160 --> 00:24:08.160]  他基本上是在講一個物質的生活
[00:24:08.160 --> 00:24:15.160]  在當中他提出一個眼睛來比喻
[00:24:15.160 --> 00:24:20.160]  第六章第二十二至第三節的時候
[00:24:20.160 --> 00:24:25.160]  他提出你們要眼睛要明亮
[00:24:25.160 --> 00:24:29.160]  要看東西要清醒
[00:24:29.160 --> 00:24:34.160]  以致在當中能夠去作出一個正確的判斷
[00:24:34.160 --> 00:24:37.160]  特別在錢的事情上
[00:24:37.160 --> 00:24:39.160]  在錢財的事情上
[00:24:39.160 --> 00:24:46.160]  這個清楚清醒大致是能夠讓你們去分辨
[00:24:46.160 --> 00:24:49.160]  原來人是不能侍奉兩個主
[00:24:49.160 --> 00:24:55.160]  在當中我們在新的一年裡去想
[00:24:55.160 --> 00:25:00.160]  怎樣我們不能夠同時間侍奉馬門
[00:25:00.160 --> 00:25:02.160]  又侍奉上帝
[00:25:02.160 --> 00:25:06.160]  怎樣在錢銀的事情上
[00:25:06.160 --> 00:25:09.160]  我們在當中為主來盡忠
[00:25:09.160 --> 00:25:13.160]  但是之後聖經所講的
[00:25:13.160 --> 00:25:15.160]  是很真實的
[00:25:15.160 --> 00:25:17.160]  當你這樣去做的時候
[00:25:17.160 --> 00:25:20.160]  你會帶來憂慮
[00:25:20.160 --> 00:25:23.160]  因為沒有錢的時候
[00:25:23.160 --> 00:25:25.160]  你可能會憂心很多
[00:25:25.160 --> 00:25:29.160]  你可能會因為錢的不足夠
[00:25:29.160 --> 00:25:32.160]  而帶來很多的考量
[00:25:32.160 --> 00:25:36.160]  或者將你原本對上帝的忠誠
[00:25:36.160 --> 00:25:39.160]  都因此而打了折扣
[00:25:39.160 --> 00:25:41.160]  所以在當中聖經提醒我們
[00:25:41.160 --> 00:25:45.160]  沒有錢會帶來憂慮
[00:25:45.160 --> 00:25:47.160]  但是這些憂慮
[00:25:47.160 --> 00:25:49.160]  你也可以交給上帝
[00:25:49.160 --> 00:25:54.160]  在當中我們的眼目來注視什麼
[00:25:54.160 --> 00:25:57.160]  在當中也代表著
[00:25:57.160 --> 00:26:00.160]  我們的心是掛念著什麼
[00:26:00.160 --> 00:26:02.160]  所以聖經提醒我們
[00:26:02.160 --> 00:26:04.160]  你看看不需要憂慮
[00:26:04.160 --> 00:26:05.160]  因為有上帝
[00:26:05.160 --> 00:26:08.160]  而過去的經歷
[00:26:08.160 --> 00:26:11.160]  也都告訴柴浸
[00:26:11.160 --> 00:26:14.160]  我們柴浸家弟姊妹聽
[00:26:14.160 --> 00:26:16.160]  就是外場的維修
[00:26:16.160 --> 00:26:18.160]  大家都聽過之前的報告
[00:26:18.160 --> 00:26:22.160]  原本是為我們帶來很多的憂慮
[00:26:22.160 --> 00:26:23.160]  我相信
[00:26:23.160 --> 00:26:25.160]  但是實際最後的結果
[00:26:25.160 --> 00:26:27.160]  叫我們看到
[00:26:27.160 --> 00:26:29.160]  上帝的恩典
[00:26:29.160 --> 00:26:31.160]  祂的供應是足夠的
[00:26:31.160 --> 00:26:37.160]  而之後在物質生活的提醒之後
[00:26:37.160 --> 00:26:41.160]  他提到是人際關係上的提醒
[00:26:41.160 --> 00:26:45.160]  在當中瑪泰在七章第三至五節
[00:26:45.160 --> 00:26:49.160]  他再次用眼睛來提醒弟兄姊妹
[00:26:49.160 --> 00:26:52.160]  他說同樣都是眼睛
[00:26:52.160 --> 00:26:57.160]  我們對人要有一個正確的判斷
[00:26:57.160 --> 00:26:59.160]  他之後提到
[00:26:59.160 --> 00:27:02.160]  度人者必被度也
[00:27:02.160 --> 00:27:04.160]  這個我自己作的
[00:27:04.160 --> 00:27:09.160]  就是說你怎樣拿那把尺來度人
[00:27:09.160 --> 00:27:14.160]  同樣他朝一日你會被人用這把尺來度你
[00:27:14.160 --> 00:27:17.160]  所以無論何時你們願意人怎樣待你們
[00:27:17.160 --> 00:27:20.160]  你們也要怎樣待人
[00:27:20.160 --> 00:27:22.160]  如果大家還記得上兩次
[00:27:22.160 --> 00:27:25.160]  莫先生去講登山補訓的時候
[00:27:25.160 --> 00:27:27.160]  對我的印象很深
[00:27:27.160 --> 00:27:30.160]  他提到一把尺的問題
[00:27:30.160 --> 00:27:33.160]  這把尺就是那把尺
[00:27:33.160 --> 00:27:35.160]  去到第七章的時候
[00:27:35.160 --> 00:27:38.160]  他重新一次來提
[00:27:38.160 --> 00:27:40.160]  我們要小心
[00:27:40.160 --> 00:27:46.160]  要怎樣去量度我們面前這個人
[00:27:46.160 --> 00:27:48.160]  可能你量度的時候你會看見
[00:27:48.160 --> 00:27:55.160]  整條木頭在你面前
[00:27:55.160 --> 00:28:00.160]  大概可能你看東西的接收景象
[00:28:00.160 --> 00:28:02.160]  都會有所誤差
[00:28:02.160 --> 00:28:04.160]  聖經就是提
[00:28:04.160 --> 00:28:06.160]  你看見對方有刺
[00:28:06.160 --> 00:28:11.160]  但看不見自己獨在眼裡的一條樑木在當中
[00:28:11.160 --> 00:28:15.160]  他就是在講一個尺度的問題
[00:28:15.160 --> 00:28:20.160]  而在當中他提醒我們
[00:28:20.160 --> 00:28:25.160]  我們要小心去使用我們這把尺
[00:28:25.160 --> 00:28:28.160]  他不是叫我們不量度
[00:28:28.160 --> 00:28:30.160]  但叫我們量度的時候
[00:28:30.160 --> 00:28:34.160]  你也要用一個主的角度
[00:28:34.160 --> 00:28:37.160]  用信仰的角度去量度
[00:28:37.160 --> 00:28:41.160]  以致在當中我們能夠拿捏得準確
[00:28:41.160 --> 00:28:44.160]  而同時間在當中
[00:28:44.160 --> 00:28:46.160]  聖經也很奇怪
[00:28:46.160 --> 00:28:48.160]  很工整地提醒我們
[00:28:48.160 --> 00:28:51.160]  要用信心去祈求
[00:28:51.160 --> 00:28:57.160]  跟上一段經文不用憂慮的經文是很平衡
[00:28:57.160 --> 00:29:01.160]  他提到可能當我們這樣去量度的時候
[00:29:01.160 --> 00:29:06.160]  我們對人是沒有信心的
[00:29:06.160 --> 00:29:09.160]  是不是我們時常所經歷的事
[00:29:09.160 --> 00:29:14.160]  你對社會或以致我們對身邊的人
[00:29:14.160 --> 00:29:18.160]  突然之間你有沒有信心
[00:29:18.160 --> 00:29:20.160]  不容易
[00:29:20.160 --> 00:29:22.160]  當我們說這句話的時候
[00:29:22.160 --> 00:29:26.160]  你要對一個人或對一個你不太認識的人
[00:29:26.160 --> 00:29:29.160]  來說你要對他有信心
[00:29:29.160 --> 00:29:36.160]  更加要首先去除他自己眼中的涼目的時候
[00:29:36.160 --> 00:29:40.160]  這個是在我們信仰的歷程裡
[00:29:40.160 --> 00:29:44.160]  一個很大的誇前的一步
[00:29:44.160 --> 00:29:50.160]  甚至這一步可能你會帶來很多的憂慮
[00:29:50.160 --> 00:29:52.160]  很多的惆悵
[00:29:52.160 --> 00:29:54.160]  會不會踏出這一步的時候
[00:29:54.160 --> 00:29:56.160]  我會有什麼後果
[00:29:56.160 --> 00:29:58.160]  當我信他的時候
[00:29:58.160 --> 00:30:00.160]  如果失之交臂
[00:30:00.160 --> 00:30:02.160]  信錯人的時候
[00:30:02.160 --> 00:30:04.160]  我會有什麼後果
[00:30:04.160 --> 00:30:08.160]  所以我還是保留好一點
[00:30:08.160 --> 00:30:12.160]  我還是不要走前一步
[00:30:12.160 --> 00:30:14.160]  不要走太前一點
[00:30:14.160 --> 00:30:16.160]  以致我們停留在一個不會被傷害
[00:30:16.160 --> 00:30:18.160]  我又不傷害你
[00:30:18.160 --> 00:30:21.160]  你又不會傷害到我的一個安殊的地方
[00:30:21.160 --> 00:30:25.160]  大致在教會一個這樣的距離
[00:30:25.160 --> 00:30:28.160]  是沒有突破的
[00:30:28.160 --> 00:30:30.160]  在新年裡
[00:30:30.160 --> 00:30:35.160]  但是當我們願意踏出這一步
[00:30:35.160 --> 00:30:37.160]  願意去突破的時候
[00:30:37.160 --> 00:30:41.160]  我不敢保證你不受傷害
[00:30:41.160 --> 00:30:43.160]  但是在聖經裡
[00:30:43.160 --> 00:30:45.160]  就是祈禱的經文裡
[00:30:45.160 --> 00:30:51.160]  我很敢擔保你一定會經歷上帝對你的保守
[00:30:51.160 --> 00:30:55.160]  還有你對上帝的信心一定會跨前一步
[00:30:55.160 --> 00:30:58.160]  過往曾經做過小組的組長
[00:30:58.160 --> 00:31:01.160]  就是剛剛回到教會的時候
[00:31:01.160 --> 00:31:04.160]  沒多久傳道人就說
[00:31:04.160 --> 00:31:10.160]  小弟,你可不可以做一個團契的組長
[00:31:10.160 --> 00:31:11.160]  我何德何能
[00:31:11.160 --> 00:31:14.160]  我說不行,你不如試一下
[00:31:14.160 --> 00:31:16.160]  既然這樣試的時候
[00:31:16.160 --> 00:31:23.160]  就在那一年經歷人與人之間一個很大的落差
[00:31:23.160 --> 00:31:27.160]  那時候看一些書或者學一些組長訓練的時候
[00:31:27.160 --> 00:31:29.160]  第一件事提醒是
[00:31:29.160 --> 00:31:31.160]  你做組長的一定要身體力行
[00:31:31.160 --> 00:31:34.160]  你不要依賴弟兄姊妹
[00:31:34.160 --> 00:31:37.160]  當要提出討論問題的時候
[00:31:37.160 --> 00:31:39.160]  他們會先說
[00:31:39.160 --> 00:31:40.160]  多數都不會說
[00:31:40.160 --> 00:31:44.160]  所以第一件事要去回應去說的就是
[00:31:44.160 --> 00:31:46.160]  你自己要先說
[00:31:46.160 --> 00:31:48.160]  你要對你所提出的問題
[00:31:48.160 --> 00:31:50.160]  自己要首先有一個答案
[00:31:50.160 --> 00:31:52.160]  同時願意赤裸躺開
[00:31:52.160 --> 00:31:54.160]  你心靈裏面
[00:31:54.160 --> 00:31:56.160]  你真實的你是怎樣
[00:31:56.160 --> 00:32:01.160]  當真的願意這樣去嘗試去做的時候
[00:32:01.160 --> 00:32:05.160]  那一年沒有了一部份的朋友
[00:32:05.160 --> 00:32:09.160]  但也得著了一些到今天
[00:32:09.160 --> 00:32:13.160]  仍然保持著的一些死黨
[00:32:13.160 --> 00:32:15.160]  這個就是那個信心
[00:32:15.160 --> 00:32:20.160]  走出一步對人要有信心的那件事
[00:32:20.160 --> 00:32:26.160]  可能我說的也是一個太過溫室的環境
[00:32:26.160 --> 00:32:32.160]  因為我聽聞弟兄姊妹在外面職場工作的世界
[00:32:32.160 --> 00:32:34.160]  不是這樣的
[00:32:34.160 --> 00:32:38.160]  當你真的走出這一步的時候
[00:32:38.160 --> 00:32:41.160]  你可能連骨頭都沒得剩
[00:32:41.160 --> 00:32:43.160]  對不對
[00:32:43.160 --> 00:32:48.160]  但是我自己仍然有一個信念
[00:32:48.160 --> 00:32:53.160]  我覺得聖經之所以聖經都說得出這件事的時候
[00:32:53.160 --> 00:33:00.160]  我都憑信心去按著聖經去提醒弟兄姊妹
[00:33:00.160 --> 00:33:02.160]  去挑戰弟兄姊妹
[00:33:02.160 --> 00:33:04.160]  你試一下
[00:33:04.160 --> 00:33:08.160]  可能你會有很多的損傷
[00:33:08.160 --> 00:33:14.160]  或者會經歷很多不同的挑戰
[00:33:14.160 --> 00:33:18.160]  但我亦都深信可能你會找到你生命裏面的戰友
[00:33:18.160 --> 00:33:20.160]  都不一定
[00:33:20.160 --> 00:33:21.160]  不知道
[00:33:21.160 --> 00:33:26.160]  但是聖經要提醒我們要用信心來祈求
[00:33:26.160 --> 00:33:33.160]  我深信當只要我們真的按著上帝給我們的心意提醒
[00:33:33.160 --> 00:33:35.160]  來去感恩對人的時候
[00:33:35.160 --> 00:33:38.160]  我相信你身邊的人會看到
[00:33:38.160 --> 00:33:39.160]  從你身上
[00:33:39.160 --> 00:33:41.160]  不單止看到你是一個怎樣的人
[00:33:41.160 --> 00:33:50.160]  亦都從你身上來去看見上帝要塑造一個怎樣的人
[00:33:50.160 --> 00:33:56.160]  最後在一個盤石與沙土的分別上
[00:33:56.160 --> 00:34:00.160]  來給我們一個提醒
[00:34:00.160 --> 00:34:03.160]  房子是建在盤石上的
[00:34:03.160 --> 00:34:08.160]  在當中能夠經得起雨淋水沖和風吹
[00:34:08.160 --> 00:34:13.160]  建立在沙土上就是經不起雨淋水沖和風吹
[00:34:13.160 --> 00:34:16.160]  因為前者的根基是建立在盤石上
[00:34:16.160 --> 00:34:20.160]  而在當中就能夠抵受到水的衝擊力
[00:34:20.160 --> 00:34:23.160]  而大家去想想最大的衝擊力
[00:34:23.160 --> 00:34:25.160]  可能都是下雨之後
[00:34:25.160 --> 00:34:29.160]  水從山上累積了一定的流量
[00:34:29.160 --> 00:34:31.160]  然後一個洪水衝下來
[00:34:31.160 --> 00:34:33.160]  大家看Youtube等等
[00:34:33.160 --> 00:34:39.160]  那個衝擊基礎的破壞力是非常之大
[00:34:39.160 --> 00:34:41.160]  即是那些洪水
[00:34:41.160 --> 00:34:48.160]  而在這些所造成的急流當中
[00:34:48.160 --> 00:34:52.160]  讓一個房子能夠屹立不穩
[00:34:52.160 --> 00:34:59.160]  是因為它一早已經能夠在盤石上打穩它的基礎
[00:34:59.160 --> 00:35:04.160]  而在盤石上打穩基礎這一件的事情
[00:35:04.160 --> 00:35:07.160]  就是正正我剛才所說
[00:35:07.160 --> 00:35:12.160]  打樁的工程是一點都不容易
[00:35:12.160 --> 00:35:18.160]  可能我們會見到過往曾經在社會上有短樁
[00:35:18.160 --> 00:35:22.160]  整棟樓都隨時要拆掉
[00:35:22.160 --> 00:35:27.160]  而建立在沙土上的工程是容易的
[00:35:27.160 --> 00:35:30.160]  也讓我們看到
[00:35:30.160 --> 00:35:35.160]  在裏面是快、靚、正
[00:35:35.160 --> 00:35:39.160]  這正正不是社會上所要求的東西
[00:35:39.160 --> 00:35:41.160]  一種即食的文化
[00:35:41.160 --> 00:35:44.160]  但在聖經裏面提醒我們
[00:35:44.160 --> 00:35:50.160]  生命的工程從來都不是快、靚、正就可以建立得到
[00:35:50.160 --> 00:35:53.160]  在當中我們要向下紮根
[00:35:53.160 --> 00:35:55.160]  看完聖經之後
[00:35:55.160 --> 00:36:00.160]  你真的願意去走出一步信心的一步
[00:36:00.160 --> 00:36:05.160]  可能你會經歷了很多損傷或困難
[00:36:05.160 --> 00:36:08.160]  但再回來在聖經裏面
[00:36:08.160 --> 00:36:12.160]  經歷上帝的醫治或重新得力
[00:36:12.160 --> 00:36:15.160]  再出過去、再走過
[00:36:15.160 --> 00:36:18.160]  可能你又會再跌倒
[00:36:18.160 --> 00:36:25.160]  又再回來深深去看看
[00:36:25.160 --> 00:36:29.160]  究竟聖經所講的東西對你的生命有甚麼意義
[00:36:29.160 --> 00:36:35.160]  這就是在沙土和盤石的根基分別
[00:36:35.160 --> 00:36:37.160]  表面是一樣的
[00:36:37.160 --> 00:36:42.160]  但根基的工程是看不出來的
[00:36:42.160 --> 00:36:44.160]  直至何時看得出來
[00:36:44.160 --> 00:36:48.160]  當有困難、困境的時候
[00:36:48.160 --> 00:36:51.160]  留得低是誰
[00:36:51.160 --> 00:36:54.160]  不過在外面有人會繼續問
[00:36:54.160 --> 00:36:56.160]  留得低在教會才是真的
[00:36:56.160 --> 00:36:58.160]  還是在外面
[00:36:58.160 --> 00:37:02.160]  即我不回教會繼續在裏面堅持信仰是真的
[00:37:02.160 --> 00:37:06.160]  坊間有很多討論產生了
[00:37:06.160 --> 00:37:09.160]  但無論在教會裏面
[00:37:09.160 --> 00:37:12.160]  或者在教會外面都好
[00:37:12.160 --> 00:37:14.160]  我所強調的只有一點
[00:37:14.160 --> 00:37:19.160]  就是你仍然堅持自己在聖經裏面
[00:37:19.160 --> 00:37:21.160]  有一個很踏實的追求
[00:37:21.160 --> 00:37:24.160]  即你甚麼方式都好
[00:37:24.160 --> 00:37:28.160]  可能生命之道、可能明道、可能神學院
[00:37:28.160 --> 00:37:30.160]  可能教會的主一學
[00:37:30.160 --> 00:37:34.160]  只要你的根基能夠集穩在主的話語當中
[00:37:34.160 --> 00:37:38.160]  這就是一個建立在盤石裏面的工程
[00:37:38.160 --> 00:37:43.160]  而最後在裏面要提醒大家
[00:37:43.160 --> 00:37:45.160]  我們要問一個問題
[00:37:45.160 --> 00:37:47.160]  這個比喻的對象是誰
[00:37:47.160 --> 00:37:49.160]  即原來如果弄錯了對象
[00:37:49.160 --> 00:37:51.160]  都不是我
[00:37:51.160 --> 00:37:54.160]  完全可以射掉
[00:37:54.160 --> 00:37:57.160]  這個比喻的對象是誰呢
[00:37:57.160 --> 00:38:00.160]  是否一班已經重新得救的基督徒
[00:38:00.160 --> 00:38:04.160]  還是那些未重新得救的假信徒
[00:38:04.160 --> 00:38:11.160]  我們必須注意第七章第十三至第二十九節全段
[00:38:11.160 --> 00:38:13.160]  才能夠正確地了解
[00:38:13.160 --> 00:38:15.160]  其實整個比喻沒有直接說
[00:38:15.160 --> 00:38:18.160]  誰得救誰不得救的問題
[00:38:18.160 --> 00:38:19.160]  即是你怎樣分呢
[00:38:19.160 --> 00:38:22.160]  它卻是指出誰是聰明人
[00:38:22.160 --> 00:38:24.160]  誰是無知的人
[00:38:24.160 --> 00:38:27.160]  注意第二十四節說到說
[00:38:27.160 --> 00:38:29.160]  凡聽我話就去行的
[00:38:29.160 --> 00:38:31.160]  就好比一個聰明人
[00:38:31.160 --> 00:38:34.160]  如果單單從伊捷經文
[00:38:34.160 --> 00:38:36.160]  即是就這樣拿出來用的話
[00:38:36.160 --> 00:38:38.160]  即是很容易我們會按
[00:38:38.160 --> 00:38:41.160]  即和一般的人的看法是一樣
[00:38:41.160 --> 00:38:42.160]  即是來到去看見
[00:38:42.160 --> 00:38:44.160]  哦原來這樣
[00:38:44.160 --> 00:38:47.160]  即是一般建立在沙土的工程
[00:38:47.160 --> 00:38:48.160]  就是走捷徑
[00:38:48.160 --> 00:38:49.160]  不肯付代價
[00:38:49.160 --> 00:38:52.160]  只是注重外表的禮儀
[00:38:52.160 --> 00:38:53.160]  沒有遠見
[00:38:53.160 --> 00:38:56.160]  即是不肯建立在主的華語裏面
[00:38:56.160 --> 00:39:02.160]  不肯做一些紮馬的工夫打樁的工程
[00:39:02.160 --> 00:39:05.160]  但全句我們再看回
[00:39:05.160 --> 00:39:07.160]  由它的上文第十三節
[00:39:07.160 --> 00:39:10.160]  至到第二十三節所作的警告
[00:39:10.160 --> 00:39:12.160]  我們再看清楚一點
[00:39:12.160 --> 00:39:18.160]  原來它主要提醒弟兄姊妹
[00:39:18.160 --> 00:39:24.160]  就是說那些要進閘門而不肯入的
[00:39:24.160 --> 00:39:29.160]  有假先知應該要提防而不去防備
[00:39:29.160 --> 00:39:34.160]  甚至竟然去順從了一些異端邪說
[00:39:34.160 --> 00:39:38.160]  它更加提醒在當中
[00:39:38.160 --> 00:39:41.160]  要求有生命的改變
[00:39:41.160 --> 00:39:42.160]  但又不肯去改變
[00:39:42.160 --> 00:39:45.160]  只求外表的果子
[00:39:45.160 --> 00:39:48.160]  在當中不肯進行天父的旨意
[00:39:48.160 --> 00:39:49.160]  去馴服耶穌基督
[00:39:49.160 --> 00:39:53.160]  只是在外表上奉主的名傳度
[00:39:53.160 --> 00:39:57.160]  卻不是實際去認識主
[00:39:57.160 --> 00:40:01.160]  或者只是去求一些表面的神蹟奇事
[00:40:01.160 --> 00:40:06.160]  而不是真正的去跟從上帝
[00:40:06.160 --> 00:40:09.160]  甚或是甚至利用一些侍奉的機會
[00:40:09.160 --> 00:40:15.160]  去謀求自己的一些名聲榮譽或者是利益
[00:40:15.160 --> 00:40:17.160]  假公濟私
[00:40:17.160 --> 00:40:19.160]  而看回聖經
[00:40:19.160 --> 00:40:23.160]  這些才是馬太在當時要對弟兄姊妹
[00:40:23.160 --> 00:40:25.160]  作提醒的工夫
[00:40:25.160 --> 00:40:27.160]  即是一些工作
[00:40:27.160 --> 00:40:29.160]  在裡面提醒
[00:40:29.160 --> 00:40:31.160]  有些事情你不是不知道的
[00:40:31.160 --> 00:40:35.160]  不過是知道了你都不去做
[00:40:35.160 --> 00:40:40.160]  這個是在聖經裡面明明要提醒我們
[00:40:40.160 --> 00:40:45.160]  為什麼去到一些經文讓我們這麼困惑
[00:40:45.160 --> 00:40:47.160]  你不是不知道的
[00:40:47.160 --> 00:40:52.160]  又去傳福音又去講鬼
[00:40:52.160 --> 00:40:55.160]  為什麼上帝會不認識他呢?
[00:40:55.160 --> 00:40:58.160]  是不是他不認識聖經亂傳呢?
[00:40:58.160 --> 00:40:59.160]  曾經有個階段
[00:40:59.160 --> 00:41:04.160]  會不會他代表了某一些派別呢?
[00:41:04.160 --> 00:41:08.160]  這樣猜測不是很公允
[00:41:08.160 --> 00:41:12.160]  但去到後來再看回聖經
[00:41:12.160 --> 00:41:15.160]  他好像在教裡面
[00:41:15.160 --> 00:41:18.160]  原來某些事情你是知道的
[00:41:18.160 --> 00:41:20.160]  不過你不去做
[00:41:20.160 --> 00:41:21.160]  就是那個問題
[00:41:21.160 --> 00:41:23.160]  所以在新年裡面
[00:41:23.160 --> 00:41:26.160]  我相信藉著主的說話
[00:41:26.160 --> 00:41:29.160]  再一次來鼓勵弟兄姊妹
[00:41:29.160 --> 00:41:32.160]  知而去行
[00:41:32.160 --> 00:41:36.160]  就是我們2017年應該要去做的事情
[00:41:36.160 --> 00:41:40.160]  而在過程裡面
[00:41:40.160 --> 00:41:42.160]  你會遇到什麼事情呢?
[00:41:42.160 --> 00:41:45.160]  我真的不是太清楚
[00:41:45.160 --> 00:41:47.160]  也做定最壞的打算
[00:41:47.160 --> 00:41:49.160]  告訴弟兄姊妹
[00:41:49.160 --> 00:41:53.160]  你一定會遇到一些不如意
[00:41:53.160 --> 00:41:56.160]  或者不尋常的事情
[00:41:56.160 --> 00:41:58.160]  但是可以肯定的就是
[00:41:58.160 --> 00:42:01.160]  當遇到這些事情
[00:42:01.160 --> 00:42:03.160]  我們再去主的裡面
[00:42:03.160 --> 00:42:06.160]  再去聖經的當中
[00:42:06.160 --> 00:42:08.160]  讓我們重新反思
[00:42:08.160 --> 00:42:14.160]  上帝走了,這一步可以繼續走
[00:42:14.160 --> 00:42:16.160]  如果不行的話
[00:42:16.160 --> 00:42:20.160]  我們都仍然持守在聖經裡面
[00:42:20.160 --> 00:42:22.160]  我們繼續去求問
[00:42:22.160 --> 00:42:23.160]  如果這一步不行
[00:42:23.160 --> 00:42:27.160]  上帝下一步我們又怎麼去做呢?
[00:42:27.160 --> 00:42:31.160]  我深信上帝一定會給我們提醒
