
[00:00:00.000 --> 00:00:02.660]  我今天要跟各位分享的訊息是
[00:21:22.160 --> 00:21:26.320]  真的我很後悔這個AT&T股票不值錢
[00:21:26.320 --> 00:21:27.560]  我那個時候剛去的時候
[00:21:27.560 --> 00:21:29.480]  他給我好幾萬股
[00:21:29.480 --> 00:21:34.200]  然後一股配我34塊多
[00:21:34.200 --> 00:21:39.480]  那個時候還有AT&T NCR
[00:21:39.480 --> 00:21:41.960]  什麼Rail Network
[00:21:41.960 --> 00:21:43.320]  通通bundle together
[00:21:43.320 --> 00:21:46.320]  通通是AT&T的東西
[00:21:46.320 --> 00:21:48.280]  我做了五年
[00:21:48.280 --> 00:21:49.360]  通通都有了
[00:21:49.360 --> 00:21:51.400]  我花了34塊
[00:21:51.400 --> 00:21:53.720]  後來我再一看
[00:21:53.720 --> 00:21:55.960]  五毛錢都不到的一股
[00:21:55.960 --> 00:21:59.320]  所以我根本就賠錢
[00:21:59.320 --> 00:22:01.440]  想想看也是蠻好玩的
[00:22:01.440 --> 00:22:03.200]  但是不管怎麼樣
[00:22:03.200 --> 00:22:04.640]  我說那我到Cisco
[00:22:04.640 --> 00:22:09.800]  我要好好的撈他一票
[00:22:09.800 --> 00:22:11.480]  我到了Cisco
[00:22:11.480 --> 00:22:15.080]  他給我兩萬股
[00:22:15.080 --> 00:22:16.960]  然後做了一年
[00:22:16.960 --> 00:22:19.000]  一分三
[00:22:19.000 --> 00:22:21.560]  好棒
[00:22:21.560 --> 00:22:26.120]  後來也是一路下去
[00:22:26.120 --> 00:22:27.160]  我很不好意思
[00:22:27.160 --> 00:22:30.520]  大概我去了他就開始跌了吧
[00:22:30.520 --> 00:22:34.160]  投機不成反得自保的見證
[00:22:34.160 --> 00:22:41.200]  我就在2001年911那段時間
[00:22:41.200 --> 00:22:46.720]  那個時候我在Cisco
[00:22:46.720 --> 00:22:50.600]  然後我心裡想
[00:22:50.600 --> 00:22:52.800]  我看看要不要怎麼樣
[00:22:52.800 --> 00:22:54.840]  什麼時候才可以
[00:22:54.840 --> 00:23:00.520]  然後911就發生了股票一跌就全部都下來了
[00:23:00.520 --> 00:23:02.440]  後來我才深深的體會到
[00:23:02.440 --> 00:23:06.080]  真的是投機不成反得自保
[00:23:06.080 --> 00:23:09.280]  因為那時候在Cisco在灣區的時候
[00:23:09.280 --> 00:23:11.560]  我一個人在那邊
[00:23:11.560 --> 00:23:15.680]  很單調很孤單很寂寞
[00:23:15.680 --> 00:23:17.920]  我也在教會裡面
[00:23:17.920 --> 00:23:21.920]  那麼當然我是一小弟兄
[00:23:21.920 --> 00:23:24.680]  那麼後來我就想
[00:23:24.680 --> 00:23:27.600]  乾脆我那個時候孤單寂寞
[00:23:27.600 --> 00:23:33.720]  我就晚上跟周末去讀神學院
[00:23:33.720 --> 00:23:38.720]  那一下911這些通通垮台以後
[00:23:38.720 --> 00:23:41.800]  那個神學院院長
[00:23:41.800 --> 00:23:44.640]  我還請他來我們這邊講道過一次
[00:23:44.640 --> 00:23:47.000]  他說要不然這樣子好了
[00:23:47.000 --> 00:23:50.240]  你就乾脆不用再找工作了
[00:23:50.240 --> 00:23:53.880]  你就來我們神學院專心讀
[00:23:53.880 --> 00:23:57.200]  然後我派你去一間教會
[00:23:57.200 --> 00:24:01.280]  它就是911那天成立的一個教會
[00:24:01.280 --> 00:24:04.760]  那個教會的牧師他也來跟我們教會講過道
[00:24:04.760 --> 00:24:09.680]  所以我就在他那邊做實習傳道
[00:24:09.680 --> 00:24:13.160]  到了我畢業的時候後來就又回來這邊
[00:24:13.160 --> 00:24:17.920]  真的是投機不成反得自保
[00:24:17.920 --> 00:24:21.840]  就跟這個伊利亞一樣
[00:24:21.840 --> 00:24:25.880]  就跟這個老僕人一樣
[00:24:25.880 --> 00:24:28.720]  就跟這個亞伯拉罕一樣
[00:24:28.720 --> 00:24:30.680]  就跟以煞一樣
[00:24:30.680 --> 00:24:34.280]  就跟這個薩拉伐的寡婦一樣
[00:24:34.280 --> 00:24:36.920]  他把他所有的擺上的時候
[00:24:36.920 --> 00:24:40.320]  但是他本來心裡想說
[00:24:40.320 --> 00:24:42.400]  我吃完了這一頓
[00:24:42.400 --> 00:24:44.600]  我就去死了也罷了
[00:24:44.600 --> 00:24:45.640]  餓死了也罷了
[00:24:45.640 --> 00:24:48.360]  誰知道壇內的面不減
[00:24:48.360 --> 00:24:50.960]  瓶裡的油不少
[00:24:50.960 --> 00:24:53.960]  直到饑荒過去了
[00:24:53.960 --> 00:24:56.360]  這是我們的生命
[00:24:56.360 --> 00:24:59.360]  這在乾旱之地的時候
[00:24:59.360 --> 00:25:01.440]  請你給我水喝
[00:25:01.440 --> 00:25:03.320]  絕對不是一件容易的事情
[00:25:03.320 --> 00:25:05.000]  你知道嗎
[00:25:05.000 --> 00:25:07.440]  誰會給你打水呢
[00:25:07.440 --> 00:25:11.520]  誰會給你石頭駱駝喝滿呢
[00:25:11.520 --> 00:25:12.600]  是不是
[00:25:12.600 --> 00:25:14.120]  我們就看到了
[00:25:14.120 --> 00:25:15.840]  當我們願意
[00:25:15.840 --> 00:25:21.360]  把我們的生命交在神的手上的時候
[00:25:21.360 --> 00:25:23.320]  就好像這個老僕人說
[00:25:23.320 --> 00:25:27.880]  那個婦人就是為我主人生命預備的
[00:25:27.880 --> 00:25:31.320]  她會為我來做這些事情的時候
[00:25:31.320 --> 00:25:34.000]  這就是當這個伊利亞
[00:25:34.000 --> 00:25:35.440]  誰說你到基地西旁
[00:25:35.440 --> 00:25:39.000]  誰說你去找這個薩拉伐的寡婦的時候
[00:25:39.000 --> 00:25:42.960]  她能夠把自己的意識放下
[00:25:42.960 --> 00:25:49.160]  把自己的思想或者是理智放到一邊
[00:25:49.160 --> 00:25:52.120]  而跟著神的寄走
[00:25:52.120 --> 00:25:53.200]  我喜歡講的是
[00:25:53.200 --> 00:25:57.680]  從我們的腦袋到我們的心有十八英寸
[00:25:57.680 --> 00:26:01.240]  我們的理解是
[00:26:01.240 --> 00:26:05.800]  怎麼可能在饑荒的時候
[00:26:05.800 --> 00:26:09.600]  有人還會給我喝水
[00:26:09.600 --> 00:26:11.680]  給我吃餅嗎
[00:26:11.680 --> 00:26:14.520]  但是神說你去找她
[00:26:14.520 --> 00:26:16.080]  是不是
[00:26:16.080 --> 00:26:20.280]  就是她是用心來做
[00:26:20.280 --> 00:26:24.000]  已經是跟我們的理智違背了
[00:26:24.000 --> 00:26:25.880]  我們的理智是
[00:26:25.880 --> 00:26:28.160]  如果說我今天沒有水喝
[00:26:28.160 --> 00:26:29.040]  今天乾旱
[00:26:29.040 --> 00:26:32.360]  今天沒有這個沒有那個的時候
[00:26:32.360 --> 00:26:34.640]  趕快挖井嘛
[00:26:34.640 --> 00:26:36.280]  是不是
[00:26:36.280 --> 00:26:40.760]  趕快去種一些樹成的東西嘛
[00:26:40.760 --> 00:26:42.960]  趕快去偷去搶吧
[00:26:42.960 --> 00:26:44.680]  趕快去幹什麼吧
[00:26:44.680 --> 00:26:47.160]  但是當她願意把自己交到神手上的時候
[00:26:47.160 --> 00:26:48.560]  神說你跟她說
[00:26:48.560 --> 00:26:52.920]  請你給我水喝
[00:26:52.920 --> 00:26:55.000]  你願意嗎
[00:26:55.000 --> 00:26:57.560]  當然如果神今天跟你講說
[00:26:57.560 --> 00:27:00.280]  你去跟那個人說
[00:27:00.280 --> 00:27:02.080]  請你給我水喝
[00:27:02.080 --> 00:27:04.040]  你願意去嗎
[00:27:04.040 --> 00:27:06.080]  當今天神跟你說
[00:27:06.080 --> 00:27:08.080]  你去跟那個人說
[00:27:08.080 --> 00:27:10.440]  請你原諒我
[00:27:10.440 --> 00:27:12.640]  當今天神跟你說
[00:27:12.640 --> 00:27:14.720]  你去跟那個人說
[00:27:14.720 --> 00:27:15.840]  對不起
[00:27:15.840 --> 00:27:19.760]  或者是說我願意開放接待你
[00:27:19.760 --> 00:27:21.680]  你願意嗎
[00:27:21.680 --> 00:27:26.920]  神要的不是說我們能夠給她多少
[00:27:26.920 --> 00:27:30.680]  千山的牛萬山的羊都是她的
[00:27:30.680 --> 00:27:34.800]  我們能有多少給神嗎
[00:27:34.800 --> 00:27:40.440]  神要的是你願意忠心聽她的
[00:27:40.440 --> 00:27:42.160]  是不是
[00:27:42.160 --> 00:27:45.080]  感謝神讚美心
[00:27:45.080 --> 00:27:48.440]  同樣的
[00:27:48.440 --> 00:27:53.680]  在耶穌聖經上面說
[00:27:53.680 --> 00:28:01.320]  祂要從下面下到撒瑪利亞
[00:28:01.320 --> 00:28:05.760]  祂必須要經過撒瑪利亞
[00:28:05.760 --> 00:28:09.480]  祂要下來 祂必須要經過撒瑪利亞
[00:28:09.480 --> 00:28:14.360]  最後祂到敘迦那個地方
[00:28:14.360 --> 00:28:16.360]  我特別去查考了一下
[00:28:16.360 --> 00:28:19.000]  那個井
[00:28:19.000 --> 00:28:22.200]  在那個方圓 在那個地方
[00:28:22.200 --> 00:28:24.440]  只有那一口井
[00:28:24.440 --> 00:28:26.320]  所以一定是那一口井
[00:28:26.320 --> 00:28:28.920]  我今天那個電腦沒有設的對
[00:28:28.920 --> 00:28:30.920]  不然我放給你們看
[00:28:30.920 --> 00:28:33.720]  那是很有意思的地方
[00:28:33.720 --> 00:28:35.720]  方圓多少里之內
[00:28:35.720 --> 00:28:39.280]  只有那一個井叫做
[00:28:39.280 --> 00:28:41.920]  他們是叫做敘迦井
[00:28:41.920 --> 00:28:44.760]  但是對於撒瑪利亞人來講
[00:28:44.760 --> 00:28:48.760]  那是雅各井
[00:28:48.760 --> 00:28:54.320]  所以耶穌必須經過那邊
[00:28:54.320 --> 00:28:58.120]  也就是說神必然的計劃
[00:28:58.120 --> 00:29:03.120]  要叫那個撒瑪利亞婦人
[00:29:03.120 --> 00:29:05.320]  因她願意回應
[00:29:05.320 --> 00:29:07.120]  請你給我水喝
[00:29:07.120 --> 00:29:11.480]  而她卻得到了活水江河
[00:29:11.480 --> 00:29:13.560]  這個中間的事情是
[00:29:13.560 --> 00:29:17.120]  當我們願意把我們自己擺下來的時候
[00:29:17.120 --> 00:29:20.040]  甚至於向撒瑪利亞婦人
[00:29:20.040 --> 00:29:25.000]  她承認雅各是祂的祖先不是嗎
[00:29:25.000 --> 00:29:26.440]  也真的是如此
[00:29:26.440 --> 00:29:29.000]  雅各我們可以說是祂的祖先
[00:29:29.000 --> 00:29:30.960]  因為雅各你知道
[00:29:30.960 --> 00:29:33.680]  雅柏拉生以撒
[00:29:33.680 --> 00:29:35.440]  是不是
[00:29:35.440 --> 00:29:38.560]  以撒生了兩個
[00:29:38.560 --> 00:29:40.200]  一個是雅各
[00:29:40.200 --> 00:29:43.200]  還有一個是以掃
[00:29:43.200 --> 00:29:46.840]  那麼以掃實際上是後來被她趕出去了
[00:29:46.840 --> 00:29:49.440]  實際上現在是
[00:29:49.440 --> 00:29:54.080]  我們可以比較大智大略的說是
[00:29:54.080 --> 00:29:56.480]  就是阿拉伯人的祖先
[00:29:56.480 --> 00:29:58.000]  巴勒斯坦人的祖先
[00:29:58.000 --> 00:29:59.760]  撒瑪利亞人的祖先
[00:29:59.760 --> 00:30:02.800]  我們在看猶太人的歷史裡面
[00:30:02.800 --> 00:30:07.520]  她分裂成南國猶大在南邊
[00:30:07.520 --> 00:30:08.760]  兩個支派
[00:30:08.760 --> 00:30:10.760]  猶大支派跟變亞米支派
[00:30:10.760 --> 00:30:11.760]  一個最大的支派
[00:30:11.760 --> 00:30:13.320]  一個最小的支派
[00:30:13.320 --> 00:30:18.320]  然後北國以色列十個支派
[00:30:18.320 --> 00:30:24.080]  南國猶大的首都是耶路撒冷
[00:30:24.080 --> 00:30:29.920]  北國以色列的首都是撒瑪利亞
[00:30:29.920 --> 00:30:32.240]  所以我們就看到了
[00:30:32.240 --> 00:30:39.000]  當她要從神所定的首都
[00:30:39.000 --> 00:30:40.320]  北國的首都
[00:30:40.320 --> 00:30:43.520]  他們甚至也有一個秋壇那個時候
[00:30:43.520 --> 00:30:47.320]  為了要讓百姓能夠有所祭拜
[00:30:47.320 --> 00:30:51.080]  有地方能夠獻祭給神的時候
[00:30:51.080 --> 00:30:53.960]  雖然他們要到南邊
[00:30:53.960 --> 00:30:58.520]  要南下到耶路撒冷去
[00:30:58.520 --> 00:30:59.880]  要很久
[00:30:59.880 --> 00:31:01.760]  而且也不方便
[00:31:01.760 --> 00:31:02.760]  不同的種族
[00:31:02.760 --> 00:31:06.600]  不同的中間也有齷齪的事情
[00:31:06.600 --> 00:31:11.440]  甚至於猶太人認為撒瑪利亞人是什麼
[00:31:11.440 --> 00:31:13.040]  雜種
[00:31:13.040 --> 00:31:18.800]  所以當耶穌在井旁的時候
[00:31:18.800 --> 00:31:21.680]  有人說是神必然的旨意
[00:31:21.680 --> 00:31:26.600]  那麼耶穌說請你給我水喝
[00:31:26.600 --> 00:31:28.000]  那婦人說什麼
[00:31:28.000 --> 00:31:29.520]  那撒瑪利亞人說
[00:31:29.520 --> 00:31:31.920]  我看你像是一個猶太人
[00:31:31.920 --> 00:31:35.000]  你怎麼向我要水呢
[00:31:35.000 --> 00:31:36.680]  我是一個撒瑪利亞人
[00:31:36.680 --> 00:31:39.840]  我是雜種
[00:31:39.840 --> 00:31:42.440]  永遠不得入神的店的
[00:31:42.440 --> 00:31:46.920]  但是今天你勸向我要水喝
[00:31:46.920 --> 00:31:48.200]  結果耶穌說
[00:31:48.200 --> 00:31:52.200]  你如果知道向你要水喝的是誰
[00:31:52.200 --> 00:31:54.960]  你就不會這麼講了
[00:31:54.960 --> 00:32:01.080]  這個婦人忽然間 豁然開朗
[00:32:01.080 --> 00:32:07.080]  耶穌把她的事情都給她講了一遍
[00:32:07.080 --> 00:32:10.760]  她心裡面忽然被神所得罪了
[00:32:10.760 --> 00:32:13.680]  神的話一揭開
[00:32:13.680 --> 00:32:15.560]  亮光就出來
[00:32:15.560 --> 00:32:18.240]  人就被神所得罪了
[00:32:18.240 --> 00:32:20.120]  哈咧嚕咧嚕
[00:32:20.120 --> 00:32:28.280]  所以她就本來是中午出來打水的
[00:32:28.280 --> 00:32:32.800]  因為她的 不好意思嘛
[00:32:32.800 --> 00:32:36.840]  她的名聲不太好嘛
[00:32:36.840 --> 00:32:40.720]  中午趁著人少的時候出來打水
[00:32:40.720 --> 00:32:46.440]  卻不知道碰到了永生神的兒子
[00:32:46.440 --> 00:32:50.280]  耶穌基督請你給我水喝
[00:32:50.280 --> 00:32:53.240]  結果她恍然大悟
[00:32:53.240 --> 00:32:56.600]  得到了生命的活水
[00:32:56.600 --> 00:32:58.800]  她就丟下了壇子
[00:32:58.800 --> 00:32:59.600]  丟下了水瓶
[00:32:59.600 --> 00:33:01.760]  就跑回村子裡面
[00:33:01.760 --> 00:33:03.880]  跟人家講她碰到了耶穌
[00:33:03.880 --> 00:33:05.440]  那個永生神的兒子
[00:33:05.440 --> 00:33:06.880]  那個彌賽亞
[00:33:06.880 --> 00:33:08.880]  那又真又活的神
[00:33:08.880 --> 00:33:10.040]  下一件事情就是
[00:33:10.040 --> 00:33:13.920]  好多人都出去找耶穌去了
[00:33:13.920 --> 00:33:15.880]  當我們回應
[00:33:15.880 --> 00:33:19.520]  請你給我水喝的時候
[00:33:19.520 --> 00:33:24.640]  我們不再是那麼一口水
[00:33:24.640 --> 00:33:29.680]  而是整個神的工作就傳遍開來了
[00:33:29.680 --> 00:33:34.080]  而耶穌他也突破了他自己
[00:33:34.080 --> 00:33:35.880]  你知道嗎
[00:33:35.880 --> 00:33:39.200]  他突破了這個路線
[00:33:39.200 --> 00:33:42.000]  他其實可以不要經過那個地方
[00:33:42.000 --> 00:33:43.560]  他可以繞一下
[00:33:43.560 --> 00:33:48.040]  他其實可以突破傳統
[00:33:48.040 --> 00:33:49.960]  他突破了傳統
[00:33:49.960 --> 00:33:54.120]  就是說猶太人跟撒瑪利亞人是不搭嘎的
[00:33:54.120 --> 00:33:57.720]  他甚至於突破了他自己
[00:33:57.720 --> 00:34:00.040]  他不吃下溫
[00:34:00.040 --> 00:34:01.240]  我們來到神的面前
[00:34:01.240 --> 00:34:02.640]  我們想一想
[00:34:02.640 --> 00:34:05.120]  當我們的生命
[00:34:05.120 --> 00:34:07.240]  能夠看到神的時候
[00:34:07.240 --> 00:34:09.440]  能夠聽到神的時候
[00:34:09.440 --> 00:34:11.640]  我們的生命就不太一樣
[00:34:11.640 --> 00:34:15.240]  所以請你給我水喝
[00:34:15.240 --> 00:34:17.200]  你就要牢記
[00:34:17.200 --> 00:34:22.000]  如果你今天晚上你禱告
[00:34:22.000 --> 00:34:23.560]  有的時候你第一句話就說
[00:34:23.560 --> 00:34:27.760]  神啊 請你給我水喝
[00:34:27.760 --> 00:34:30.640]  你看他怎麼餵飽你
[00:34:30.640 --> 00:34:34.400]  你如果跟人家要傳福音的時候
[00:34:34.400 --> 00:34:35.280]  你跟神說
[00:34:35.280 --> 00:34:39.280]  神啊 請你給我水喝
[00:34:39.280 --> 00:34:43.120]  就如耶穌在節氣的末日
[00:34:43.120 --> 00:34:44.280]  他站起來
[00:34:44.280 --> 00:34:46.360]  高聲說
[00:34:46.360 --> 00:34:50.880]  人若渴了可以到我這裡來
[00:34:50.880 --> 00:34:54.280]  而喝我水的就永遠不再渴
[00:34:54.280 --> 00:34:55.800]  哈賴了讚美神
[00:34:55.800 --> 00:34:56.920]  讓我們低頭打道
[00:34:56.920 --> 00:34:59.480]  阿爸 父母感謝您 讚美您
[00:34:59.480 --> 00:35:01.320]  您是又真又活的神
[00:35:01.320 --> 00:35:02.520]  是的 神
[00:35:02.520 --> 00:35:03.960]  我們謝謝您
[00:35:03.960 --> 00:35:06.080]  因為您在我們的生命中
[00:35:06.080 --> 00:35:07.520]  做那奇妙的事情
[00:35:07.520 --> 00:35:08.760]  我們知道
[00:35:08.760 --> 00:35:13.320]  您永遠給我們水喝
[00:35:13.320 --> 00:35:15.760]  讓我們能夠吃飽喝足
[00:35:15.760 --> 00:35:18.000]  您永遠眷顧我們
[00:35:18.000 --> 00:35:19.760]  請您給我水喝
[00:35:19.760 --> 00:35:20.840]  哈賴了
[00:35:20.840 --> 00:35:21.960]  我們需要
[00:35:21.960 --> 00:35:23.360]  我們乾渴
[00:35:23.360 --> 00:35:24.360]  我們求神
[00:35:24.360 --> 00:35:26.640]  再一次來做那奇妙的工作
[00:35:26.640 --> 00:35:32.320]  甚至於我們像是如入科目吸水一樣
[00:35:32.320 --> 00:35:34.640]  神給他水喝
[00:35:34.640 --> 00:35:36.760]  求神再一次來保守我們
[00:35:36.760 --> 00:35:38.760]  征戰得勝有敵
[00:35:38.760 --> 00:35:40.400]  阿羅漢
[00:35:40.400 --> 00:35:41.720]  萬鈞之夜好
[00:35:41.720 --> 00:35:43.320]  必為我們征戰
[00:35:43.320 --> 00:35:44.320]  感謝神
