
[00:00:00.000 --> 00:00:03.460]  今天我們來到哥倫多的總結篇
[00:15:52.440 --> 00:15:54.280]  當他聽到老婆要去高風險的團隊
[00:15:54.280 --> 00:15:55.720]  他馬上有一個感覺
[00:15:55.720 --> 00:15:57.760]  如果大家上星期有來
[00:15:57.760 --> 00:16:00.240]  他就想起2003年
[00:16:00.240 --> 00:16:02.600]  沙士英雄
[00:16:02.600 --> 00:16:04.960]  即是殉道殉職那個
[00:16:04.960 --> 00:16:07.120]  他就在家裏哭
[00:16:07.120 --> 00:16:08.160]  他就跟神說
[00:16:08.160 --> 00:16:11.040]  我家裏不需要一個沙士英雄
[00:16:11.040 --> 00:16:12.440]  他想得太遠了
[00:16:12.440 --> 00:16:14.240]  入了高風險殉職就會死
[00:16:14.240 --> 00:16:15.520]  我覺得很好
[00:16:15.520 --> 00:16:17.080]  跟著他就祈禱
[00:16:17.080 --> 00:16:18.600]  其實我也是那種
[00:16:18.600 --> 00:16:19.320]  我不行
[00:16:19.320 --> 00:16:20.000]  我就去找神
[00:16:20.000 --> 00:16:21.760]  神啊 你的出路是什麼
[00:16:21.760 --> 00:16:24.160]  結果他分享上帝怎樣
[00:16:24.160 --> 00:16:26.240]  帶領他們 安慰他們
[00:16:26.240 --> 00:16:27.400]  平靜他們
[00:16:27.400 --> 00:16:28.720]  結果他太太進去
[00:16:28.720 --> 00:16:30.320]  伏地挺身了兩次
[00:16:30.320 --> 00:16:32.560]  如今都是健康
[00:16:32.560 --> 00:16:33.600]  不過太太說了一件事
[00:16:33.600 --> 00:16:36.400]  就算積惑不然
[00:16:36.400 --> 00:16:37.600]  他也要選擇進去
[00:16:37.600 --> 00:16:39.000]  好感動
[00:16:39.000 --> 00:16:40.760]  軟弱中
[00:16:40.760 --> 00:16:41.640]  我們相遇
[00:16:41.640 --> 00:16:46.840]  怎樣在那裏經歷上帝
[00:16:46.840 --> 00:16:48.520]  因典救容
[00:16:48.520 --> 00:16:52.120]  基督的能力護臂
[00:16:52.120 --> 00:16:54.040]  跟著看下去好不好
[00:16:54.040 --> 00:16:55.120]  第十一十二節
[00:16:55.120 --> 00:16:55.880]  預備起
[00:16:55.880 --> 00:16:57.840]  「我成了愚妄人
[00:16:57.840 --> 00:16:59.920]  是被你們強迫的
[00:16:59.920 --> 00:17:03.440]  我本該被你們稱許才是」
[00:17:03.440 --> 00:17:05.520]  「我雖選不了神魔
[00:17:05.520 --> 00:17:09.720]  但活著一件事在那些最大的使徒以下
[00:17:09.720 --> 00:17:11.400]  我再利用中間
[00:17:11.400 --> 00:17:13.040]  用百般的忍耐
[00:17:13.040 --> 00:17:15.000]  以著神的旗幟
[00:17:15.000 --> 00:17:18.000]  以能顯出使徒的強度」
[00:17:18.000 --> 00:17:19.920]  「我成了愚妄人
[00:17:19.920 --> 00:17:20.480]  被你們強迫」
[00:17:20.480 --> 00:17:23.400]  即是有些事我不說也要說
[00:17:23.400 --> 00:17:23.960]  我剛才說過
[00:17:23.960 --> 00:17:27.040]  他回應一些惡意攻擊
[00:17:27.040 --> 00:17:28.720]  所以他再說
[00:17:28.720 --> 00:17:31.520]  我沒有一件事是這班最大的使徒
[00:17:31.520 --> 00:17:33.440]  即是Super Apostle以下
[00:17:33.440 --> 00:17:37.680]  在中間並且經歷了忍耐神蹟
[00:17:37.680 --> 00:17:42.400]  最後兩個很重要的原則
[00:17:42.400 --> 00:17:45.240]  就是你要說也要說
[00:17:45.240 --> 00:17:49.840]  有時我們用了一些方向
[00:17:49.840 --> 00:17:51.480]  好像絕對化了
[00:17:51.480 --> 00:17:53.440]  在那裡不說話
[00:17:53.440 --> 00:17:54.440]  謙卑
[00:17:54.440 --> 00:17:55.440]  謙卑一定是
[00:17:55.440 --> 00:17:57.760]  不過謙卑不等於不去澄清
[00:17:57.760 --> 00:18:00.760]  跟聖經完全是解錯經了
[00:18:00.760 --> 00:18:02.160]  在需要的時候
[00:18:02.160 --> 00:18:05.120]  要出來並且用拳柄
[00:18:05.120 --> 00:18:07.200]  去改變神蹟憑據
[00:18:07.200 --> 00:18:08.560]  印證
[00:18:08.560 --> 00:18:10.280]  甚麼是最大的神蹟
[00:18:10.280 --> 00:18:12.520]  你問我
[00:18:12.520 --> 00:18:15.960]  不是骨生出來的
[00:18:15.960 --> 00:18:18.000]  最大的神蹟
[00:18:18.000 --> 00:18:19.480]  不是拳腿都直了
[00:18:19.480 --> 00:18:20.600]  我們也有教會
[00:18:20.600 --> 00:18:22.760]  不過那不是最大的神蹟
[00:18:22.760 --> 00:18:25.720]  最大的神蹟就是你的生命改變
[00:18:25.720 --> 00:18:29.160]  最大的神蹟就是你願意被上帝的話語改變
[00:18:29.160 --> 00:18:31.200]  你生命的方向價值觀
[00:18:31.200 --> 00:18:32.560]  並且你的品格
[00:18:32.560 --> 00:18:36.280]  人生的完全的照明使命不同了
[00:18:36.280 --> 00:18:40.160]  去了上帝給你的方向裡面
[00:18:40.160 --> 00:18:45.400]  因為那個涉及你願意
[00:18:45.400 --> 00:18:47.920]  所以這八點
[00:18:47.920 --> 00:18:49.240]  剛才我在說
[00:18:49.240 --> 00:18:50.600]  當我們說見證的時候
[00:18:50.600 --> 00:18:53.080]  成為一個我們的測試點
[00:18:53.080 --> 00:18:54.840]  當我的舊同學來的時候
[00:18:54.840 --> 00:18:56.440]  梁牧師一呼召
[00:18:56.440 --> 00:18:59.520]  我們男人都入伍了
[00:18:59.520 --> 00:19:02.440]  一起走到台前一起流淚
[00:19:02.440 --> 00:19:04.320]  原來他也喜歡哭
[00:19:04.320 --> 00:19:06.720]  挺好的
[00:19:06.720 --> 00:19:11.120]  在見證神的話語裡面經歷它
[00:19:11.120 --> 00:19:12.640]  弟兄姊妹
[00:19:12.640 --> 00:19:17.320]  你有沒有為上帝而作見證
[00:19:17.320 --> 00:19:20.480]  你上一次作見證是何時
[00:19:20.480 --> 00:19:22.560]  別人見不見到上帝
[00:19:22.560 --> 00:19:25.560]  究竟你的生命被上帝改變了甚麼
[00:19:25.560 --> 00:19:29.160]  你有沒有留意這些原則
[00:19:29.160 --> 00:19:32.560]  這是第一件保羅說的事
[00:19:32.560 --> 00:19:34.840]  第二件
[00:19:34.840 --> 00:19:35.840]  我們繼續進去
[00:19:35.840 --> 00:19:37.800]  接著保羅再深入一點
[00:19:37.800 --> 00:19:39.040]  這件事真的很厲害
[00:19:39.040 --> 00:19:40.640]  第二點
[00:19:40.640 --> 00:19:44.520]  他說可以奉獻的不是任何人
[00:19:44.520 --> 00:19:46.800]  即是說
[00:19:46.800 --> 00:19:49.720]  可以奉獻的不是每個人都有資格
[00:19:49.720 --> 00:19:50.480]  說些甚麼呢
[00:19:50.480 --> 00:19:52.560]  我們看看
[00:19:52.560 --> 00:19:53.880]  第十二章十四節
[00:19:53.880 --> 00:19:54.600]  我們一起讀
[00:19:54.600 --> 00:19:55.520]  一二三
[00:19:55.520 --> 00:19:59.720]  如今吾我打算第三次到你門那裡去
[00:19:59.720 --> 00:20:12.160]  有些背景解釋一下
[00:20:12.160 --> 00:20:12.880]  第三次
[00:20:12.880 --> 00:20:13.720]  之前說過了
[00:20:13.720 --> 00:20:14.600]  不過比較複雜
[00:20:14.600 --> 00:20:15.640]  現在再簡單說說
[00:20:15.640 --> 00:20:18.320]  第三次到你那裡是甚麼意思呢
[00:20:18.320 --> 00:20:21.080]  保羅第一次去哥倫多
[00:20:21.080 --> 00:20:23.600]  就是去建立教會的時候
[00:20:23.600 --> 00:20:25.320]  建立了教會成長
[00:20:25.320 --> 00:20:28.840]  不過他發現哥倫多信得亂七八糟
[00:20:28.840 --> 00:20:30.400]  所以
[00:20:30.400 --> 00:20:31.720]  剛才說了
[00:20:31.720 --> 00:20:34.040]  有些人繼續犯奸淫
[00:20:34.040 --> 00:20:37.880]  或者那些超級信徒試圖將他帶走
[00:20:37.880 --> 00:20:39.000]  又離開保羅
[00:20:39.000 --> 00:20:40.840]  離開神的教導
[00:20:40.840 --> 00:20:42.440]  所以
[00:20:42.440 --> 00:20:46.280]  他就第二次去
[00:20:46.280 --> 00:20:48.640]  第二次去就發現很不妥
[00:20:48.640 --> 00:20:50.720]  打架了
[00:20:50.720 --> 00:20:55.760]  第二次去的中間就寫了哥倫多前書
[00:20:55.760 --> 00:20:56.840]  如果你記得就知道了
[00:20:56.840 --> 00:20:58.400]  不停去教導他們
[00:20:58.400 --> 00:20:59.880]  十二章十三章十四章
[00:20:59.880 --> 00:21:00.440]  你很厲害嗎
[00:21:00.440 --> 00:21:01.320]  又恩賜很厲害
[00:21:01.320 --> 00:21:02.120]  你們又不合一
[00:21:02.120 --> 00:21:02.840]  又不聽人說
[00:21:02.840 --> 00:21:04.240]  又不愛別人
[00:21:04.240 --> 00:21:05.240]  然後很多東西
[00:21:05.240 --> 00:21:06.920]  你再這樣我就趕出去了
[00:21:06.920 --> 00:21:08.760]  死了之後再打
[00:21:08.760 --> 00:21:10.440]  所以他第二次去
[00:21:10.440 --> 00:21:12.320]  哥倫多教會的人很不喜歡他
[00:21:12.320 --> 00:21:14.360]  很不歡迎很不開心
[00:21:14.360 --> 00:21:16.000]  本來第二次去完
[00:21:16.000 --> 00:21:18.560]  保羅答應去第三次的
[00:21:18.560 --> 00:21:20.000]  後來暫停他了
[00:21:20.000 --> 00:21:21.120]  所以他們繼續罵保羅
[00:21:21.120 --> 00:21:22.600]  你又說來又不來
[00:21:22.600 --> 00:21:24.960]  接著保羅就寫第二封信
[00:21:24.960 --> 00:21:25.960]  不是哥倫多後書
[00:21:25.960 --> 00:21:29.000]  第二封信叫流淚的信
[00:21:29.000 --> 00:21:29.800]  很傷心
[00:21:29.800 --> 00:21:31.160]  流淚
[00:21:31.160 --> 00:21:33.800]  接著就寫第三封信
[00:21:33.800 --> 00:21:35.960]  哥倫多後書
[00:21:35.960 --> 00:21:37.680]  他發現他們有些改變了
[00:21:37.680 --> 00:21:39.560]  所以他說我會第三次去
[00:21:39.560 --> 00:21:41.680]  不過他的重點很有趣
[00:21:41.680 --> 00:21:43.560]  我第三次會去你那裡
[00:21:43.560 --> 00:21:45.080]  不過我不會累著你
[00:21:45.080 --> 00:21:46.200]  我所求的是你們
[00:21:46.200 --> 00:21:47.160]  不是你的財物
[00:21:47.160 --> 00:21:49.640]  兒女不該為父母積財
[00:21:49.640 --> 00:21:51.040]  即是說你不需要
[00:21:51.040 --> 00:21:51.760]  奉獻給我
[00:21:51.760 --> 00:21:54.800]  不需要為我籌資金來探你
[00:21:54.800 --> 00:21:56.160]  為什麼呢
[00:21:56.160 --> 00:21:57.400]  很有趣
[00:21:57.400 --> 00:22:01.640]  為什麼保羅不收哥倫多信徒奉獻呢
[00:22:01.640 --> 00:22:04.240]  是不是那些信徒沒錢呢
[00:22:04.240 --> 00:22:05.520]  沒錢當然不收
[00:22:05.520 --> 00:22:07.840]  我們扶貧也來不及
[00:22:07.840 --> 00:22:09.000]  第一,不是
[00:22:09.000 --> 00:22:09.440]  為什麼
[00:22:09.440 --> 00:22:11.640]  因為哥倫多的城市非常繁榮
[00:22:11.640 --> 00:22:12.840]  像香港一樣
[00:22:12.840 --> 00:22:14.120]  大都市
[00:22:14.120 --> 00:22:15.320]  商業中心
[00:22:15.320 --> 00:22:16.640]  經濟文化
[00:22:16.640 --> 00:22:18.240]  藝術什麼都發達
[00:22:18.240 --> 00:22:19.240]  不是
[00:22:19.240 --> 00:22:23.240]  是不是保羅不可以收呢
[00:22:23.240 --> 00:22:24.440]  如果我們看下去
[00:22:24.440 --> 00:22:25.440]  你就知道
[00:22:25.440 --> 00:22:26.920]  是哥倫多前書提過的
[00:22:26.920 --> 00:22:27.760]  我們一起讀
[00:22:27.760 --> 00:22:28.880]  1、2、3
[00:22:28.880 --> 00:22:32.640]  難道我們沒有權並靠福音吃漢嗎
[00:22:32.640 --> 00:22:35.360]  (主人自備糧食)
[00:22:35.360 --> 00:22:37.360]  (主人自備糧食)
[00:22:37.360 --> 00:22:40.480]  (要全部人靠上福音糧食)
[00:22:40.480 --> 00:22:41.680]  不是
[00:22:41.680 --> 00:22:42.960]  因為很明顯
[00:22:42.960 --> 00:22:44.760]  工人得公家
[00:22:44.760 --> 00:22:46.760]  打仗的會有糧餉
[00:22:46.760 --> 00:22:47.760]  不是
[00:22:47.760 --> 00:22:49.080]  又可以收
[00:22:49.080 --> 00:22:49.800]  不過也不收
[00:22:49.800 --> 00:22:51.560]  那為什麼呢
[00:22:51.560 --> 00:22:53.760]  是不是保羅不需要錢呢
[00:22:53.760 --> 00:22:55.400]  作為傳道
[00:22:55.400 --> 00:22:56.120]  不是
[00:22:56.120 --> 00:22:56.840]  為什麼
[00:22:56.840 --> 00:22:58.120]  11章8字有提到
[00:22:58.120 --> 00:22:58.800]  我們一起讀
[00:22:58.800 --> 00:22:59.880]  1、2、3
[00:22:59.880 --> 00:23:01.880]  我規附了別的教會
[00:23:01.880 --> 00:23:05.640]  向他們取了公家來給你們效力
[00:23:05.640 --> 00:23:08.840]  其實他用了馬其頓肥納比教會
[00:23:08.840 --> 00:23:10.800]  那你們說什麼呢
[00:23:10.800 --> 00:23:12.800]  我告訴你你就明白了
[00:23:12.800 --> 00:23:13.880]  你說那不就好了
[00:23:13.880 --> 00:23:16.560]  來到又不用我們錢
[00:23:16.560 --> 00:23:17.920]  其實如果你聽久一點
[00:23:17.920 --> 00:23:21.280]  背景你會知道這件事是很沒有規矩的
[00:23:21.280 --> 00:23:22.040]  即是怎樣
[00:23:22.040 --> 00:23:24.200]  一個家庭父母老了
[00:23:24.200 --> 00:23:25.920]  接著去生活
[00:23:25.920 --> 00:23:27.240]  兒女給錢他
[00:23:27.240 --> 00:23:28.200]  我不要
[00:23:28.200 --> 00:23:30.320]  如果他大有錢我沒問題
[00:23:30.320 --> 00:23:35.120]  接著就去隔離家庭的子女拿錢
[00:23:35.120 --> 00:23:37.360]  那就是不孝
[00:23:37.360 --> 00:23:39.240]  那為什麼他不拿錢呢
[00:23:39.240 --> 00:23:40.760]  很奇怪
[00:23:40.760 --> 00:23:43.160]  如果你知道背景你就明白了
[00:23:43.160 --> 00:23:45.520]  當日那些演說家
[00:23:45.520 --> 00:23:47.160]  理論上他們出來演說
[00:23:47.160 --> 00:23:49.160]  大把人的錢追著他
[00:23:49.160 --> 00:23:50.200]  就好像今天
[00:23:50.200 --> 00:23:52.440]  如果你請Tony Blair
[00:23:52.440 --> 00:23:58.160]  即是前英國的首相
[00:23:58.160 --> 00:24:00.480]  英國那邊馬上出聲
[00:24:00.480 --> 00:24:01.840]  但第一你很難請到他
[00:24:01.840 --> 00:24:04.360]  你請他你知不知道要給多少錢
[00:24:04.360 --> 00:24:05.320]  最少20萬
[00:24:05.320 --> 00:24:06.240]  最少而已
[00:24:06.240 --> 00:24:10.240]  當然如果是大學他未必收
[00:24:10.240 --> 00:24:13.040]  他根本不會需要你的錢
[00:24:13.040 --> 00:24:15.240]  因為他的演說已經足夠
[00:24:15.240 --> 00:24:17.040]  那保羅又不收
[00:24:17.040 --> 00:24:18.880]  那教會就奉獻
[00:24:18.880 --> 00:24:20.640]  我都不收你
[00:24:20.640 --> 00:24:22.360]  那是有原因的
[00:24:22.360 --> 00:24:22.880]  為什麼呢
[00:24:22.880 --> 00:24:25.080]  我們看下去就知道
[00:24:25.080 --> 00:24:27.520]  因為那些信徒不成熟
[00:24:27.520 --> 00:24:30.480]  好像嬰兒一樣
[00:24:30.480 --> 00:24:32.680]  我們看看哥倫多前書有什麼看法
[00:24:32.680 --> 00:24:33.360]  我們一起讀
[00:24:33.360 --> 00:24:34.320]  一二三
[00:24:34.320 --> 00:24:34.960]  弟兄們
[00:24:34.960 --> 00:24:38.120]  我從前對你們說話
[00:24:38.120 --> 00:24:40.880]  不能把你們當作屬靈的
[00:24:40.880 --> 00:24:43.800]  只能把你們當作屬肉體
[00:24:43.800 --> 00:24:46.880]  在基督裡為嬰孩
[00:24:46.880 --> 00:24:49.640]  一個家庭
[00:24:49.640 --> 00:24:51.880]  如果子女成長
[00:24:51.880 --> 00:24:53.680]  家庭維繫貢獻
[00:24:53.680 --> 00:24:55.960]  是理所當然的事
[00:24:55.960 --> 00:24:58.960]  只有你的子女還像嬰兒一樣
[00:24:58.960 --> 00:25:00.160]  還未認識
[00:25:00.160 --> 00:25:01.960]  那你就不用貢獻
[00:25:01.960 --> 00:25:04.560]  兒女不應該為父母積財
[00:25:04.560 --> 00:25:06.840]  他未成熟足夠的地步
[00:25:06.840 --> 00:25:11.640]  他明白神的工作是什麼
[00:25:11.640 --> 00:25:14.960]  因為當日他們如果給錢保羅
[00:25:14.960 --> 00:25:21.400]  他們會覺得我想你要為我講什麼
[00:25:21.400 --> 00:25:22.360]  我給錢你
[00:25:22.360 --> 00:25:25.880]  我要你站我台
[00:25:25.880 --> 00:25:29.960]  沒有人可以控制全部人講什麼
[00:25:29.960 --> 00:25:30.960]  你明白嗎
[00:25:30.960 --> 00:25:32.240]  有你就很害怕
[00:25:32.240 --> 00:25:33.040]  這個有錢人
[00:25:33.040 --> 00:25:34.000]  你講這件事
[00:25:34.000 --> 00:25:35.120]  那個有錢人講那件事
[00:25:35.120 --> 00:25:37.400]  你就馬上走都來不及
[00:25:37.400 --> 00:25:37.840]  好了
[00:25:37.840 --> 00:25:38.640]  他當日這樣講
[00:25:38.640 --> 00:25:39.240]  保羅這樣講
[00:25:39.240 --> 00:25:40.600]  還有一個原因
[00:25:40.600 --> 00:25:47.640]  「各人要隨本心」
[00:25:47.640 --> 00:25:58.200]  可能開始有人勉強
[00:25:58.200 --> 00:26:00.960]  那你不要給
[00:26:00.960 --> 00:26:02.440]  不要作難
[00:26:02.440 --> 00:26:08.440]  還有如果你被免得基督的福音被阻隔
[00:26:08.440 --> 00:26:10.640]  我們歸納
[00:26:10.640 --> 00:26:13.440]  有些奉獻者對福音有誤解
[00:26:13.440 --> 00:26:15.120]  我買福音
[00:26:15.120 --> 00:26:16.880]  我要你講什麼
[00:26:16.880 --> 00:26:18.240]  我覺得你是什麼
[00:26:18.240 --> 00:26:19.000]  No way
[00:26:19.000 --> 00:26:19.880]  第二
[00:26:19.880 --> 00:26:22.960]  奉獻者操控傳道任何事
[00:26:22.960 --> 00:26:27.160]  或者令傳道討奉獻者喜悅
[00:26:27.160 --> 00:26:27.680]  No way
[00:26:27.680 --> 00:26:29.240]  Thank you
[00:26:29.240 --> 00:26:30.560]  明白嗎
[00:26:30.560 --> 00:26:32.880]  保羅再提很厲害
[00:26:32.880 --> 00:26:35.160]  所以可以奉獻不是任何人
[00:26:35.160 --> 00:26:37.040]  也不需要任何人
[00:26:37.040 --> 00:26:41.160]  只需要成熟明白什麼是奉獻的意義
[00:26:41.160 --> 00:26:42.600]  所以我們經常奉獻都講
[00:26:42.600 --> 00:26:43.600]  如果你未準備好
[00:26:43.600 --> 00:26:44.920]  你明白奉獻的意義
[00:26:44.920 --> 00:26:47.360]  好像已經講到一個
[00:26:47.360 --> 00:26:49.200]  當然是奉獻的時間
[00:26:49.200 --> 00:26:50.320]  你不明白奉獻的意義
[00:26:50.320 --> 00:26:53.800]  其實背後有很多東西
[00:26:53.800 --> 00:26:55.840]  只有明白今生的人
[00:26:55.840 --> 00:26:56.440]  為什麼
[00:26:56.440 --> 00:26:57.640]  好像今天這樣
[00:26:57.640 --> 00:27:00.040]  傳道不收費用的
[00:27:00.040 --> 00:27:02.600]  你不要想著你給錢養我們
[00:27:02.600 --> 00:27:04.080]  都是神的工作
[00:27:04.080 --> 00:27:07.120]  一起參與何等美好的事
[00:27:07.120 --> 00:27:09.360]  即是有時候婚禮也是
[00:27:09.360 --> 00:27:13.440]  主禮不如我給你一封大利是
[00:27:13.440 --> 00:27:15.160]  即是大冚婆
[00:27:15.160 --> 00:27:15.960]  不用
[00:27:15.960 --> 00:27:16.720]  其實是神的愛
[00:27:16.720 --> 00:27:18.240]  我們一定不會收
[00:27:18.240 --> 00:27:19.600]  當你租這個地方
[00:27:19.600 --> 00:27:22.000]  燈籠火爐是另一回事
[00:27:22.000 --> 00:27:23.720]  又或者我們去完安息禮拜
[00:27:23.720 --> 00:27:24.480]  有時候也是
[00:27:24.480 --> 00:27:25.080]  結束了
[00:27:25.080 --> 00:27:26.480]  有些基督徒還是頂姐妹
[00:27:26.480 --> 00:27:28.520]  她有些家人未信主
[00:27:28.520 --> 00:27:30.480]  她會說
[00:27:30.480 --> 00:27:31.640]  我大概都知道
[00:27:31.640 --> 00:27:32.840]  應該你問
[00:27:32.840 --> 00:27:34.440]  我請過道士也要給錢
[00:27:34.440 --> 00:27:36.640]  請過牧師
[00:27:36.640 --> 00:27:37.960]  真的有人問
[00:27:37.960 --> 00:27:38.800]  道士幾萬
[00:27:38.800 --> 00:27:39.880]  十萬還是二十萬
[00:27:39.880 --> 00:27:41.000]  結束了
[00:27:41.000 --> 00:27:42.200]  當然不收
[00:27:42.200 --> 00:27:43.720]  你給的都是殯儀
[00:27:43.720 --> 00:27:44.960]  不是我們收
[00:27:44.960 --> 00:27:50.120]  因為這是教會的愛和同行
[00:27:50.120 --> 00:27:51.000]  不關事的
[00:27:51.000 --> 00:27:52.160]  你們傳道
[00:27:52.160 --> 00:27:52.880]  傳福音
[00:27:52.880 --> 00:27:53.200]  給錢
[00:27:53.200 --> 00:27:54.480]  不不不
[00:27:54.480 --> 00:27:56.600]  或者在祈禱
[00:27:56.600 --> 00:27:57.120]  我試過
[00:27:57.120 --> 00:27:58.240]  我幾年前說過
[00:27:58.240 --> 00:27:59.320]  有一次結束崇拜
[00:27:59.320 --> 00:28:00.480]  有一個人來
[00:28:00.480 --> 00:28:02.800]  牧師你幫我祈禱
[00:28:02.800 --> 00:28:04.840]  我說我給你十萬元
[00:28:04.840 --> 00:28:08.120]  他想著我會跟他開壇作法
[00:28:08.120 --> 00:28:09.520]  我不明白他說什麼
[00:28:09.520 --> 00:28:10.600]  No thank you
[00:28:10.600 --> 00:28:11.760]  我可以為你祈禱
[00:28:11.760 --> 00:28:13.360]  不過不是這回事
[00:28:13.360 --> 00:28:15.640]  又或者你覺得教會會因為這樣
[00:28:15.640 --> 00:28:17.200]  做什麼就做什麼
[00:28:17.200 --> 00:28:19.440]  我們不是賣福音
[00:28:19.440 --> 00:28:20.160]  明白嗎
[00:28:20.160 --> 00:28:22.400]  成熟的信徒一定明白
[00:28:22.400 --> 00:28:23.800]  所以在應用裏面
[00:28:23.800 --> 00:28:24.440]  我們要明白
[00:28:24.440 --> 00:28:26.040]  會中的奉獻是甘心
[00:28:26.040 --> 00:28:27.560]  是參與神國的工作
[00:28:27.560 --> 00:28:29.400]  是忠心的表現
[00:28:29.400 --> 00:28:33.160]  是讓傳同安心要作去作的功
[00:28:33.160 --> 00:28:36.240]  在傳道扶貧裏面可以有份
[00:28:36.240 --> 00:28:39.000]  一旦沒有了這個心
[00:28:39.000 --> 00:28:41.400]  奉獻就變成政治的捐獻
[00:28:41.400 --> 00:28:43.360]  我們不是政治的群體
[00:28:43.360 --> 00:28:44.360]  我們不需要
[00:28:44.360 --> 00:28:46.200]  也不是一個交易
[00:28:46.200 --> 00:28:47.480]  也不是一個買賣
[00:28:47.480 --> 00:28:49.040]  也不是一個施捨
[00:28:49.040 --> 00:28:51.200]  所以我估計哥倫多前書
[00:28:51.200 --> 00:28:54.240]  哥倫多教會裏面大混亂
[00:28:54.240 --> 00:28:56.920]  所以No thank you
[00:28:56.920 --> 00:28:58.600]  但是保祿再提
[00:28:58.600 --> 00:29:00.040]  第二
[00:29:00.040 --> 00:29:02.680]  作為傳道都要學習
[00:29:02.680 --> 00:29:03.360]  是甚麼
[00:29:03.360 --> 00:29:04.120]  我們一起讀
[00:29:04.120 --> 00:29:06.120]  第十五、十六、十七、第八節一起讀
[00:29:06.120 --> 00:29:06.960]  預備起
[00:29:06.960 --> 00:29:09.120]  「我也甘心樂意」
[00:29:09.120 --> 00:29:16.760]  「就愈化少得你們的愛嗎?」
[00:29:28.400 --> 00:29:30.000]  「我借著他們一個人」
[00:29:30.000 --> 00:29:32.720]  「佔過你們的便宜嗎?」
[00:29:32.720 --> 00:29:35.920]  「我勸你要提多到你們那裏」
[00:29:35.920 --> 00:29:50.320]  同樣作傳道都要甘心樂意
[00:29:50.320 --> 00:29:53.120]  如果只是Most Gladly
[00:29:53.120 --> 00:29:54.200]  很開心
[00:29:54.200 --> 00:29:56.000]  做的事就是你要做
[00:29:56.000 --> 00:29:57.080]  甚麼叫Most Gladly
[00:29:57.080 --> 00:29:58.640]  我馬上想起我最喜歡做甚麼
[00:29:58.640 --> 00:30:01.680]  當然是吃榴槤
[00:30:01.680 --> 00:30:04.200]  你試試買個貓山王
[00:30:04.200 --> 00:30:06.680]  片眼間訊息不見了
[00:30:06.680 --> 00:30:10.080]  加上阿拉斯加夏和波士頓龍蝦
[00:30:10.080 --> 00:30:12.400]  你就知道我的威力有多強
[00:30:12.400 --> 00:30:14.640]  不過減肥現在就難一點
[00:30:14.640 --> 00:30:18.240]  那種心態無論是奉獻金錢
[00:30:18.240 --> 00:30:19.520]  或者是服侍
[00:30:19.520 --> 00:30:20.760]  是開心的
[00:30:20.760 --> 00:30:22.880]  是可以服侍
[00:30:22.880 --> 00:30:25.040]  這裏我們都有同工傳道
[00:30:25.040 --> 00:30:26.080]  現在在這裏聽到
[00:30:26.080 --> 00:30:28.120]  我都要鼓勵你要很清楚
[00:30:28.120 --> 00:30:29.280]  我們要忠心
[00:30:29.280 --> 00:30:30.760]  忠於上主
[00:30:30.760 --> 00:30:31.840]  忠於真理
[00:30:31.840 --> 00:30:33.000]  忠於聖賢
[00:30:33.000 --> 00:30:34.680]  甘心樂意
[00:30:34.680 --> 00:30:35.640]  愛人
[00:30:35.640 --> 00:30:36.720]  服侍人
[00:30:36.720 --> 00:30:38.240]  可以侍奉的是甚麼?
[00:30:38.240 --> 00:30:40.200]  因典
[00:30:40.200 --> 00:30:41.480]  幾十年而已
[00:30:41.480 --> 00:30:44.000]  去到永恆就不能侍奉了
[00:30:44.000 --> 00:30:45.440]  都不用再彈琴了
[00:30:45.440 --> 00:30:47.080]  有人看完蘇的那套戲
[00:30:47.080 --> 00:30:48.000]  他竟然說
[00:30:48.000 --> 00:30:49.560]  如果有看就看
[00:30:49.560 --> 00:30:52.120]  我突然間很想去學琴
[00:30:52.120 --> 00:30:53.760]  跟那套戲完全無關
[00:30:53.760 --> 00:30:55.360]  因為以後就沒有琴彈了
[00:30:55.360 --> 00:30:57.120]  為甚麼?不知道了
[00:30:57.120 --> 00:30:59.080]  是的,可以侍奉的是因典
[00:30:59.080 --> 00:31:00.040]  神會供應的
[00:31:00.040 --> 00:31:01.000]  不是升職
[00:31:01.000 --> 00:31:02.000]  不是加薪
[00:31:02.000 --> 00:31:04.160]  不是名權
[00:31:04.160 --> 00:31:06.240]  而是單純的心
[00:31:06.240 --> 00:31:09.360]  去服侍主
[00:31:09.360 --> 00:31:10.160]  很重要
[00:31:10.160 --> 00:31:11.400]  第二點
[00:31:11.400 --> 00:31:13.120]  我們要學習的地方
[00:31:13.120 --> 00:31:14.040]  最後
[00:31:14.040 --> 00:31:15.920]  亦都是保羅推到高峰
[00:31:15.920 --> 00:31:17.400]  時候到了
[00:31:17.400 --> 00:31:20.040]  來一個了結
[00:31:20.040 --> 00:31:21.400]  十二章二十一節
[00:31:21.400 --> 00:31:22.480]  最後一節他這樣說
[00:31:22.480 --> 00:31:23.160]  我們一起讀
[00:31:23.160 --> 00:31:24.000]  一二三
[00:31:24.000 --> 00:31:25.720]  「且怕我來的時候
[00:31:25.720 --> 00:31:29.000]  我的神叫我在你們面前」
[00:31:29.000 --> 00:31:32.480]  (神,若因許多人從前犯罪
[00:31:32.480 --> 00:31:34.240]  行污穢、奸淫
