
[00:00:00.000 --> 00:00:04.280]  祈禱的力量是你很多時候意想不到的
[00:21:05.800 --> 00:21:07.800]  你信的神叫甚麼名字呢?
[00:21:07.800 --> 00:21:09.800]  如果我們要找神的名字
[00:21:09.800 --> 00:21:11.800]  最初應該是
[00:21:11.800 --> 00:21:13.800]  昌納埃及記
[00:21:13.800 --> 00:21:15.800]  三章十三到十四節
[00:21:15.800 --> 00:21:17.800]  最初
[00:21:17.800 --> 00:21:19.800]  那段聖經是說摩西無神夫照
[00:21:19.800 --> 00:21:21.800]  他很疼愛
[00:21:21.800 --> 00:21:23.800]  我去到以色列的時候
[00:21:23.800 --> 00:21:25.800]  那些人一定會問
[00:21:25.800 --> 00:21:27.800]  你祖宗的神猜你來這裡嗎?
[00:21:27.800 --> 00:21:29.800]  他就會問我
[00:21:29.800 --> 00:21:31.800]  那個神叫甚麼名字
[00:21:31.800 --> 00:21:35.800]  我要對他們說甚麼呢?
[00:21:35.800 --> 00:21:37.800]  摩西就要問這個問題
[00:21:37.800 --> 00:21:39.800]  神第一次說
[00:21:39.800 --> 00:21:41.800]  祂的名字叫甚麼名字
[00:21:41.800 --> 00:21:43.800]  在人面前說
[00:21:43.800 --> 00:21:45.800]  What's your name?
[00:21:45.800 --> 00:21:47.800]  My name is
[00:21:47.800 --> 00:21:49.800]  中文叫自由永有
[00:21:49.800 --> 00:21:53.800]  即是有沒有姓氏
[00:21:53.800 --> 00:21:55.800]  自由永有
[00:21:55.800 --> 00:21:57.800]  很日本那種
[00:21:57.800 --> 00:21:59.800]  四個字
[00:21:59.800 --> 00:22:01.800]  四個字是日本人
[00:22:01.800 --> 00:22:03.800]  自由永有
[00:22:03.800 --> 00:22:05.800]  即是怎樣
[00:22:05.800 --> 00:22:07.800]  自由永有
[00:22:07.800 --> 00:22:09.800]  即是你說給那些
[00:22:09.800 --> 00:22:11.800]  摩西要跟誰說
[00:22:11.800 --> 00:22:13.800]  要跟法老說
[00:22:13.800 --> 00:22:15.800]  我神是日本人
[00:22:15.800 --> 00:22:17.800]  自由永有
[00:22:17.800 --> 00:22:19.800]  自由永有是甚麼意思呢?
[00:22:19.800 --> 00:22:21.800]  通常我們現代人
[00:22:21.800 --> 00:22:23.800]  很多時候
[00:22:23.800 --> 00:22:25.800]  有些微信的朋友
[00:22:25.800 --> 00:22:27.800]  通常都會問這個問題
[00:22:27.800 --> 00:22:29.800]  神是誰做的?
[00:22:29.800 --> 00:22:31.800]  神是怎樣存在的?
[00:22:31.800 --> 00:22:33.800]  這些很合理的問題
[00:22:33.800 --> 00:22:37.800]  只是有時候我們回答不了別人
[00:22:37.800 --> 00:22:39.800]  覺得別人問得很過份
[00:22:39.800 --> 00:22:41.800]  其實這些問題很正常
[00:22:41.800 --> 00:22:43.800]  我們怎樣回答呢?
[00:22:43.800 --> 00:22:45.800]  我們會說
[00:22:45.800 --> 00:22:47.800]  神是自由永有的
[00:22:47.800 --> 00:22:49.800]  是自己存在的
[00:22:49.800 --> 00:22:51.800]  我們有時候會這樣回答
[00:22:51.800 --> 00:22:53.800]  問這個問題
[00:22:53.800 --> 00:22:55.800]  神是誰創造的?
[00:22:55.800 --> 00:22:57.800]  如果有人創造神
[00:22:57.800 --> 00:22:59.800]  他是不是仍然是神?
[00:22:59.800 --> 00:23:01.800]  我們會說不是神是自由永有的
[00:23:01.800 --> 00:23:03.800]  是自己存在的
[00:23:03.800 --> 00:23:05.800]  Self-existent
[00:23:05.800 --> 00:23:07.800]  但如果你看這段經文
[00:23:07.800 --> 00:23:09.800]  其實我相信神
[00:23:09.800 --> 00:23:11.800]  不是嘗試用科學的角度
[00:23:11.800 --> 00:23:13.800]  跟摩西說這句說話
[00:23:13.800 --> 00:23:15.800]  很明顯不是
[00:23:15.800 --> 00:23:17.800]  所以我們可能不太準確
[00:23:17.800 --> 00:23:19.800]  如果我們的答案是神是自由永有
[00:23:19.800 --> 00:23:21.800]  我們會說神不是被造的
[00:23:21.800 --> 00:23:23.800]  而是創造的
[00:23:23.800 --> 00:23:25.800]  可能這個答案不太準確
[00:23:25.800 --> 00:23:27.800]  因為說完
[00:23:27.800 --> 00:23:29.800]  其他人都不知道什麼叫自由永有
[00:23:29.800 --> 00:23:31.800]  你可以找一個聖經的四字詞語
[00:23:31.800 --> 00:23:33.800]  外面世界沒有
[00:23:33.800 --> 00:23:35.800]  這個叫自由永有這四個字
[00:23:35.800 --> 00:23:37.800]  沒有一句成語叫自由永有
[00:23:37.800 --> 00:23:39.800]  我們基督教的這些術語
[00:23:39.800 --> 00:23:43.800]  不是很正確
[00:23:43.800 --> 00:23:45.800]  但如果你看經文的時候
[00:23:45.800 --> 00:23:47.800]  原文這裏
[00:23:47.800 --> 00:23:49.800]  你看看前後文
[00:23:49.800 --> 00:23:51.800]  你會發覺
[00:23:51.800 --> 00:23:53.800]  這裏所說的自由永有
[00:23:53.800 --> 00:23:55.800]  其實是說
[00:23:55.800 --> 00:23:57.800]  我是一個
[00:23:57.800 --> 00:23:59.800]  從過去
[00:23:59.800 --> 00:24:01.800]  到現在
[00:24:01.800 --> 00:24:03.800]  到將來
[00:24:03.800 --> 00:24:05.800]  都會和你們一起的神
[00:24:05.800 --> 00:24:07.800]  是什麼意思
[00:24:07.800 --> 00:24:09.800]  是我過去帶領你們的祖先
[00:24:09.800 --> 00:24:13.800]  現在我會和你們一起
[00:24:13.800 --> 00:24:15.800]  將來
[00:24:15.800 --> 00:24:17.800]  我會進入一個迦南
[00:24:17.800 --> 00:24:19.800]  美地
[00:24:19.800 --> 00:24:21.800]  其實它的意思是這樣的
[00:24:21.800 --> 00:24:23.800]  自由永有的意思
[00:24:23.800 --> 00:24:25.800]  所以更加準確的名字
[00:24:25.800 --> 00:24:27.800]  如果神的名字
[00:24:27.800 --> 00:24:29.800]  真的不知道叫什麼名字
[00:24:29.800 --> 00:24:31.800]  我們能夠解釋它的名字
[00:24:31.800 --> 00:24:33.800]  就是色在、金在、永在
[00:24:33.800 --> 00:24:35.800]  的一個
[00:24:35.800 --> 00:24:37.800]  全能者
[00:24:37.800 --> 00:24:39.800]  而這個名字
[00:24:39.800 --> 00:24:41.800]  你除了出埃及記
[00:24:41.800 --> 00:24:43.800]  看過之外
[00:24:43.800 --> 00:24:45.800]  再出現的
[00:24:45.800 --> 00:24:47.800]  是在啟示錄
[00:24:47.800 --> 00:24:49.800]  啟示錄第四章八節的時候
[00:24:49.800 --> 00:24:51.800]  有一句說話
[00:24:51.800 --> 00:24:53.800]  如果你大敬拜
[00:24:53.800 --> 00:24:55.800]  你一定會認識
[00:24:55.800 --> 00:24:57.800]  盛在盛在盛在
[00:24:57.800 --> 00:24:59.800]  主神你是
[00:24:59.800 --> 00:25:01.800]  色在金在永在
[00:25:01.800 --> 00:25:03.800]  的全能者
[00:25:03.800 --> 00:25:05.800]  神的名字在這裏再出現
[00:25:05.800 --> 00:25:07.800]  所以當耶穌說
[00:25:07.800 --> 00:25:09.800]  祈禱我們在天上的父
[00:25:09.800 --> 00:25:11.800]  願人都尊
[00:25:11.800 --> 00:25:13.800]  神的名為聖的時候
[00:25:13.800 --> 00:25:15.800]  其實是在說一個敬拜
[00:25:15.800 --> 00:25:19.800]  當你去面對
[00:25:19.800 --> 00:25:21.800]  天父你和他的關係
[00:25:21.800 --> 00:25:23.800]  再一次確認之後
[00:25:23.800 --> 00:25:25.800]  你的問題擺開了之後
[00:25:25.800 --> 00:25:27.800]  你開始
[00:25:27.800 --> 00:25:29.800]  耶穌幾乎說你要去敬拜他
[00:25:29.800 --> 00:25:31.800]  願人都去尊
[00:25:31.800 --> 00:25:33.800]  神的名為聖
[00:25:33.800 --> 00:25:35.800]  盛在盛在
[00:25:35.800 --> 00:25:37.800]  我們色在金在
[00:25:37.800 --> 00:25:39.800]  永在的神
[00:25:39.800 --> 00:25:41.800]  當然不是你自己
[00:25:41.800 --> 00:25:43.800]  你願萬人都一起去
[00:25:43.800 --> 00:25:47.800]  這句說話是這個意思
[00:25:47.800 --> 00:25:49.800]  當你敬拜的時候
[00:25:49.800 --> 00:25:51.800]  耶穌就說你要
[00:25:51.800 --> 00:25:53.800]  願你的國降臨
[00:25:53.800 --> 00:25:55.800]  願你的國臨
[00:25:55.800 --> 00:25:57.800]  以國臨格
[00:25:57.800 --> 00:25:59.800]  願你的國降臨
[00:25:59.800 --> 00:26:03.800]  國
[00:26:03.800 --> 00:26:05.800]  又開始很多
[00:26:05.800 --> 00:26:07.800]  問題出現了
[00:26:07.800 --> 00:26:09.800]  神的國
[00:26:09.800 --> 00:26:11.800]  很深的
[00:26:11.800 --> 00:26:13.800]  神學理論
[00:26:13.800 --> 00:26:15.800]  多深也好
[00:26:15.800 --> 00:26:17.800]  都要和大家講講
[00:26:17.800 --> 00:26:19.800]  比較簡單的去講
[00:26:19.800 --> 00:26:21.800]  在基督教裏面
[00:26:21.800 --> 00:26:23.800]  有一個
[00:26:23.800 --> 00:26:25.800]  天國對神國的概念
[00:26:25.800 --> 00:26:27.800]  是叫做
[00:26:27.800 --> 00:26:29.800]  你應該聽過
[00:26:29.800 --> 00:26:31.800]  Already
[00:26:31.800 --> 00:26:33.800]  即是來了
[00:26:33.800 --> 00:26:35.800]  但是又未來
[00:26:35.800 --> 00:26:37.800]  已臨
[00:26:37.800 --> 00:26:39.800]  未臨
[00:26:39.800 --> 00:26:41.800]  很多這些
[00:26:41.800 --> 00:26:43.800]  我們的信仰
[00:26:43.800 --> 00:26:45.800]  很多措辭在當中
[00:26:45.800 --> 00:26:47.800]  所以有很多東西要學
[00:26:47.800 --> 00:26:49.800]  Already but not yet
[00:26:49.800 --> 00:26:51.800]  其實是來了
[00:26:51.800 --> 00:26:53.800]  記得如果是老家福音
[00:26:53.800 --> 00:26:55.800]  你快點去問耶穌
[00:26:55.800 --> 00:26:57.800]  神的國何時來
[00:26:57.800 --> 00:26:59.800]  耶穌就說神的國來了
[00:26:59.800 --> 00:27:01.800]  來的時候
[00:27:01.800 --> 00:27:03.800]  是眼睛看不到的
[00:27:03.800 --> 00:27:05.800]  只能夠說
[00:27:05.800 --> 00:27:07.800]  這裏就是了
[00:27:07.800 --> 00:27:09.800]  因為神就在你們中間
[00:27:09.800 --> 00:27:11.800]  神的國
[00:27:11.800 --> 00:27:13.800]  其實已經臨了
[00:27:13.800 --> 00:27:15.800]  但為何又未臨呢
[00:27:15.800 --> 00:27:17.800]  未臨的意思
[00:27:17.800 --> 00:27:19.800]  是說
[00:27:19.800 --> 00:27:21.800]  已經來了
[00:27:21.800 --> 00:27:23.800]  但未完全的彰顯
[00:27:23.800 --> 00:27:25.800]  已經來了
[00:27:25.800 --> 00:27:27.800]  但未完全的彰顯
[00:27:27.800 --> 00:27:29.800]  耶穌基督回來的時候
[00:27:29.800 --> 00:27:31.800]  我們知道會完全的彰顯
[00:27:31.800 --> 00:27:33.800]  所以耶穌基督教我們
[00:27:33.800 --> 00:27:35.800]  願祂的國降臨
[00:27:35.800 --> 00:27:37.800]  我不知道你有沒有去祈禱
[00:27:37.800 --> 00:27:39.800]  這件事
[00:27:39.800 --> 00:27:41.800]  你何時會去祈禱
[00:27:41.800 --> 00:27:43.800]  願神的國降臨呢
[00:27:43.800 --> 00:27:45.800]  我記得我初做信徒的時候
[00:27:45.800 --> 00:27:47.800]  這句說話
[00:27:47.800 --> 00:27:49.800]  好像很不知怎樣
[00:27:49.800 --> 00:27:51.800]  現在一路
[00:27:51.800 --> 00:27:53.800]  人大了
[00:27:53.800 --> 00:27:55.800]  見東西
[00:27:55.800 --> 00:27:57.800]  好像灰了一點
[00:27:57.800 --> 00:27:59.800]  對世界好像
[00:27:59.800 --> 00:28:01.800]  越來越沒有信心
[00:28:01.800 --> 00:28:03.800]  看到很多的新聞
[00:28:03.800 --> 00:28:05.800]  我真的覺得
[00:28:05.800 --> 00:28:07.800]  神的國
[00:28:07.800 --> 00:28:09.800]  你何時會來呢
[00:28:09.800 --> 00:28:11.800]  譬如
[00:28:11.800 --> 00:28:13.800]  由上年到現在
[00:28:13.800 --> 00:28:15.800]  伊波拉
[00:28:15.800 --> 00:28:17.800]  伊波拉
[00:28:17.800 --> 00:28:19.800]  我記得上年八月的時候
[00:28:19.800 --> 00:28:21.800]  和弟兄姊妹分享
[00:28:21.800 --> 00:28:23.800]  伊波拉的死亡率
[00:28:23.800 --> 00:28:27.800]  已經去到千多人了
[00:28:27.800 --> 00:28:29.800]  我今天再看
[00:28:29.800 --> 00:28:31.800]  原來九千多人
[00:28:31.800 --> 00:28:33.800]  伊波拉的死亡率
[00:28:33.800 --> 00:28:35.800]  當然現在不是新聞
[00:28:35.800 --> 00:28:37.800]  你打開新聞就看不到
[00:28:37.800 --> 00:28:39.800]  新聞就是這樣
[00:28:39.800 --> 00:28:41.800]  我們看新聞
[00:28:41.800 --> 00:28:43.800]  新聞不在就當它不是新聞
[00:28:43.800 --> 00:28:45.800]  但問題還存在
[00:28:45.800 --> 00:28:47.800]  由一千人去到九千多人
[00:28:47.800 --> 00:28:49.800]  可能已經過萬
[00:28:49.800 --> 00:28:51.800]  那個小朋友就是其中一個
[00:28:51.800 --> 00:28:53.800]  中招了
[00:28:53.800 --> 00:28:55.800]  人員穿了衣服
[00:28:55.800 --> 00:28:57.800]  就送他走了
[00:28:57.800 --> 00:28:59.800]  見到這個問題的時候
[00:28:59.800 --> 00:29:01.800]  神的國
[00:29:01.800 --> 00:29:03.800]  除了這個
[00:29:03.800 --> 00:29:05.800]  這是在西非的
[00:29:05.800 --> 00:29:07.800]  伊波拉
[00:29:07.800 --> 00:29:09.800]  非洲的西部
[00:29:09.800 --> 00:29:11.800]  西邊
[00:29:11.800 --> 00:29:13.800]  兩伊
[00:29:13.800 --> 00:29:15.800]  兩伊混戰
[00:29:15.800 --> 00:29:17.800]  除了伊波拉
[00:29:17.800 --> 00:29:19.800]  另外一個是什麼
[00:29:19.800 --> 00:29:21.800]  ISM
[00:29:21.800 --> 00:29:23.800]  伊拉克的激進分子
[00:29:23.800 --> 00:29:25.800]  伊斯蘭教的激進分子
[00:29:25.800 --> 00:29:27.800]  兩伊
[00:29:27.800 --> 00:29:29.800]  又屠殺
[00:29:29.800 --> 00:29:31.800]  繼續
[00:29:31.800 --> 00:29:33.800]  這個仍然是新聞
[00:29:33.800 --> 00:29:35.800]  因為他們繼續搞作
[00:29:35.800 --> 00:29:37.800]  日本諸如此類
[00:29:37.800 --> 00:29:39.800]  你都聽過這些
[00:29:39.800 --> 00:29:41.800]  不知道你們敢不敢看那些
[00:29:41.800 --> 00:29:43.800]  什麼斬頭的YouTube
[00:29:43.800 --> 00:29:45.800]  有沒有看過
[00:29:45.800 --> 00:29:47.800]  他找一個很小的小朋友
[00:29:47.800 --> 00:29:49.800]  去殺自己的村民
[00:29:49.800 --> 00:29:51.800]  很沒人道
[00:29:51.800 --> 00:29:53.800]  大家穿了黑色衣服
[00:29:53.800 --> 00:29:55.800]  兩伊
[00:29:55.800 --> 00:29:57.800]  兩伊已經覺得
[00:29:57.800 --> 00:29:59.800]  神的國
[00:29:59.800 --> 00:30:01.800]  你真的要快點想
[00:30:01.800 --> 00:30:03.800]  快點彰顯
[00:30:03.800 --> 00:30:05.800]  已經來了
[00:30:05.800 --> 00:30:07.800]  西非
[00:30:07.800 --> 00:30:09.800]  中東
[00:30:09.800 --> 00:30:11.800]  你再想一想那個地圖
[00:30:11.800 --> 00:30:13.800]  我沒有拍出來
[00:30:13.800 --> 00:30:15.800]  你想想那個地圖
[00:30:15.800 --> 00:30:17.800]  在那裡生活的人
[00:30:17.800 --> 00:30:19.800]  他們出路是什麼
[00:30:19.800 --> 00:30:21.800]  除了等死
[00:30:21.800 --> 00:30:23.800]  除了等死
[00:30:23.800 --> 00:30:25.800]  他們出路是什麼
[00:30:25.800 --> 00:30:27.800]  逃難
[00:30:27.800 --> 00:30:29.800]  移民
[00:30:29.800 --> 00:30:31.800]  逃脫
[00:30:31.800 --> 00:30:33.800]  他們會逃去哪裡
[00:30:33.800 --> 00:30:35.800]  逃奔老海
[00:30:35.800 --> 00:30:37.800]  他們一般都是希望去意大利
[00:30:37.800 --> 00:30:39.800]  新聞採訪的記者
[00:30:39.800 --> 00:30:41.800]  通常去意大利
[00:30:41.800 --> 00:30:43.800]  他們怎麼去意大利
[00:30:43.800 --> 00:30:45.800]  西非
[00:30:45.800 --> 00:30:47.800]  中東
[00:30:47.800 --> 00:30:49.800]  跟著意大利
[00:30:49.800 --> 00:30:51.800]  你先想想那個地圖
[00:30:51.800 --> 00:30:53.800]  世界地圖
[00:30:53.800 --> 00:30:55.800]  我沒有拍出來
[00:30:55.800 --> 00:30:57.800]  他們就是坐船
[00:30:57.800 --> 00:30:59.800]  逃難就是坐船
[00:30:59.800 --> 00:31:01.800]  你不要以為是什麼暢遊
[00:31:01.800 --> 00:31:03.800]  什麼郵輪
[00:31:03.800 --> 00:31:05.800]  什麼公主
[00:31:05.800 --> 00:31:07.800]  不是那些
[00:31:07.800 --> 00:31:09.800]  那些艇就是這樣
[00:31:09.800 --> 00:31:11.800]  載一批一批人去意大利
[00:31:11.800 --> 00:31:13.800]  這裡大概有五百多人
[00:31:13.800 --> 00:31:15.800]  那個記者就說
[00:31:15.800 --> 00:31:17.800]  他去到坐直升機
[00:31:17.800 --> 00:31:19.800]  跟意大利巡邏的人
[00:31:19.800 --> 00:31:23.800]  去拍攝的時候
[00:31:23.800 --> 00:31:25.800]  他就見到這些船
[00:31:25.800 --> 00:31:27.800]  他一見到他們的時候
[00:31:27.800 --> 00:31:29.800]  他們的眼睛是發光的
[00:31:29.800 --> 00:31:31.800]  請救我
[00:31:31.800 --> 00:31:33.800]  現在我沒有放大
[00:31:33.800 --> 00:31:35.800]  那時候那些人全部都救我
[00:31:35.800 --> 00:31:37.800]  他就說
[00:31:37.800 --> 00:31:39.800]  因為太多人
[00:31:39.800 --> 00:31:41.800]  這些船經常過浪
[00:31:41.800 --> 00:31:43.800]  過浪的情況
[00:31:43.800 --> 00:31:45.800]  現象就是
[00:31:45.800 --> 00:31:47.800]  沉船、翻船
[00:31:47.800 --> 00:31:49.800]  溺斃
[00:31:49.800 --> 00:31:51.800]  途中死了很多人
[00:31:51.800 --> 00:31:53.800]  很多人就是在這些情況
[00:31:53.800 --> 00:31:55.800]  喪失生命
[00:31:55.800 --> 00:31:57.800]  都去不到意大利
[00:31:57.800 --> 00:31:59.800]  去到也不用想
[00:31:59.800 --> 00:32:01.800]  有黑市諸如此類
[00:32:01.800 --> 00:32:05.800]  當見到很多世界上
[00:32:05.800 --> 00:32:07.800]  發生的事情的時候
[00:32:07.800 --> 00:32:09.800]  我們有時候不禁
[00:32:09.800 --> 00:32:11.800]  耶穌基督的教導
[00:32:11.800 --> 00:32:13.800]  你在這裡降臨
[00:32:13.800 --> 00:32:15.800]  耶穌基督繼續說
[00:32:15.800 --> 00:32:17.800]  願祢的旨意
[00:32:17.800 --> 00:32:19.800]  行在地上
[00:32:19.800 --> 00:32:21.800]  不單止是耶穌
[00:32:21.800 --> 00:32:23.800]  神這個和平公義的國
[00:32:23.800 --> 00:32:25.800]  彰顯臨到這個世界
[00:32:25.800 --> 00:32:29.800]  願意
[00:32:29.800 --> 00:32:31.800]  以旨得成
[00:32:31.800 --> 00:32:33.800]  在地若天
[00:32:33.800 --> 00:32:35.800]  這是神的一個
[00:32:35.800 --> 00:32:37.800]  很好的教導
[00:32:37.800 --> 00:32:39.800]  祈禱的時候
[00:32:39.800 --> 00:32:41.800]  我們也說
[00:32:41.800 --> 00:32:43.800]  願祢的旨意
[00:32:43.800 --> 00:32:45.800]  行在地上
[00:32:45.800 --> 00:32:47.800]  我們照祢的旨意行
[00:32:47.800 --> 00:32:49.800]  不要照我們的旨意行
[00:32:49.800 --> 00:32:51.800]  難不難
[00:32:51.800 --> 00:32:53.800]  難不難
[00:32:53.800 --> 00:32:55.800]  有沒有人覺得很容易
[00:32:55.800 --> 00:32:57.800]  我再說一次
[00:32:57.800 --> 00:32:59.800]  說文言文
[00:32:59.800 --> 00:33:01.800]  以旨得成
[00:33:01.800 --> 00:33:03.800]  在地若天
[00:33:03.800 --> 00:33:05.800]  這句說話很難
[00:33:05.800 --> 00:33:07.800]  難在哪裡
[00:33:09.800 --> 00:33:11.800]  什麼時候最難
[00:33:11.800 --> 00:33:15.800]  願祢的旨意
[00:33:15.800 --> 00:33:17.800]  成就在地上
[00:33:17.800 --> 00:33:19.800]  是最難
[00:33:19.800 --> 00:33:21.800]  我也覺得是
[00:33:21.800 --> 00:33:23.800]  當苦難
[00:33:23.800 --> 00:33:25.800]  當你遇到困境的時候
[00:33:25.800 --> 00:33:27.800]  這句說話很難
[00:33:27.800 --> 00:33:29.800]  你沒有困境
[00:33:29.800 --> 00:33:31.800]  只是小組裡的弟兄姊妹
[00:33:31.800 --> 00:33:33.800]  與你無關
[00:33:33.800 --> 00:33:35.800]  願祢的旨意成就很容易
[00:33:35.800 --> 00:33:37.800]  但你面對
[00:33:37.800 --> 00:33:39.800]  很多困難的時候
[00:33:39.800 --> 00:33:41.800]  在苦難當中要願祢的旨意成就
[00:33:41.800 --> 00:33:43.800]  不容易
[00:33:43.800 --> 00:33:45.800]  我還記得有一個人說
[00:33:45.800 --> 00:33:47.800]  When I get yell at
[00:33:47.800 --> 00:33:49.800]  What's God's will
[00:33:49.800 --> 00:33:55.800]  When I get sick, very sick
[00:33:55.800 --> 00:33:57.800]  What's God's will
[00:33:57.800 --> 00:33:59.800]  When I lost my job
[00:33:59.800 --> 00:34:01.800]  What's God's will
[00:34:01.800 --> 00:34:03.800]  When my marriage doesn't work
[00:34:03.800 --> 00:34:05.800]  What's God's will
[00:34:05.800 --> 00:34:07.800]  在這些難處裡
[00:34:07.800 --> 00:34:09.800]  我們到底
[00:34:09.800 --> 00:34:11.800]  神的旨意是怎樣
[00:34:11.800 --> 00:34:13.800]  我們都不知道
[00:34:13.800 --> 00:34:15.800]  怎樣可以願祂的旨意成就
[00:34:15.800 --> 00:34:17.800]  很難在苦難當中
[00:34:17.800 --> 00:34:21.800]  但我們感謝主
[00:34:21.800 --> 00:34:23.800]  耶穌基督是我們的榜樣
[00:34:23.800 --> 00:34:25.800]  這個父輩
[00:34:25.800 --> 00:34:29.800]  這個父輩
[00:34:29.800 --> 00:34:31.800]  願神的旨意成就
[00:34:35.800 --> 00:34:37.800]  耶穌基督再教導我們
[00:34:37.800 --> 00:34:39.800]  在祂的旨意
[00:34:39.800 --> 00:34:41.800]  要成就這件事上
[00:34:41.800 --> 00:34:45.800]  我們就回到我們的生活裡
[00:34:45.800 --> 00:34:49.800]  回到我們的生活裡的時候
[00:34:49.800 --> 00:34:51.800]  祂就說我們日用的飲食
[00:34:51.800 --> 00:34:53.800]  用今天賜給我們
[00:34:53.800 --> 00:34:55.800]  所需之量
[00:34:55.800 --> 00:34:57.800]  今日賜我
[00:34:57.800 --> 00:34:59.800]  這個說話我相信
[00:34:59.800 --> 00:35:01.800]  都是一個很感恩的說話
[00:35:01.800 --> 00:35:03.800]  我們有心靈氣息
[00:35:03.800 --> 00:35:05.800]  但這段說話
[00:35:05.800 --> 00:35:07.800]  它的重點在哪裡
[00:35:07.800 --> 00:35:11.800]  這句說話的重點在哪裡
[00:35:11.800 --> 00:35:13.800]  我們日用的飲食
[00:35:13.800 --> 00:35:15.800]  今日賜給我們
[00:35:15.800 --> 00:35:17.800]  的重點在哪裡
[00:35:17.800 --> 00:35:19.800]  重點在今日這兩個字
[00:35:19.800 --> 00:35:21.800]  這一字的經文
[00:35:21.800 --> 00:35:23.800]  重點在今日這兩個字
[00:35:23.800 --> 00:35:27.800]  神都知道我們很多時候有很多憂慮
[00:35:27.800 --> 00:35:29.800]  很多擔憂
[00:35:31.800 --> 00:35:33.800]  我們很少會
[00:35:33.800 --> 00:35:35.800]  強調今日這個字
[00:35:35.800 --> 00:35:37.800]  我們有很多的憂慮
[00:35:37.800 --> 00:35:43.800]  我不知道你會不會有
[00:35:43.800 --> 00:35:45.800]  祈禱呢
[00:35:45.800 --> 00:35:47.800]  求神今日賜良食給我
[00:35:47.800 --> 00:35:49.800]  我想這句說話
[00:35:49.800 --> 00:35:51.800]  在我們今日灣區
[00:35:51.800 --> 00:35:53.800]  很難去祈禱這件事情
[00:35:53.800 --> 00:35:55.800]  不可能祈禱的
[00:35:55.800 --> 00:35:57.800]  不需要祈禱的
[00:35:57.800 --> 00:35:59.800]  真的不需要祈禱
[00:35:59.800 --> 00:36:01.800]  我相信
[00:36:01.800 --> 00:36:03.800]  我們要去想的
[00:36:03.800 --> 00:36:05.800]  不只是這裏
[00:36:05.800 --> 00:36:07.800]  世界上仍然有很多人
[00:36:07.800 --> 00:36:09.800]  其實很需要這句經文
[00:36:09.800 --> 00:36:13.800]  又說非洲索馬利
[00:36:13.800 --> 00:36:15.800]  我知道你們
[00:36:15.800 --> 00:36:17.800]  有沒有聽過新聞
[00:36:17.800 --> 00:36:19.800]  早幾年有個旱災
[00:36:19.800 --> 00:36:21.800]  這個旱災
[00:36:21.800 --> 00:36:23.800]  不同我們
[00:36:23.800 --> 00:36:25.800]  這邊沒有水
[00:36:25.800 --> 00:36:27.800]  我們這邊沒有水用
[00:36:27.800 --> 00:36:29.800]  少一點
[00:36:29.800 --> 00:36:31.800]  那裏的旱災是要命的
[00:36:31.800 --> 00:36:33.800]  拿了多少命
[00:36:33.800 --> 00:36:35.800]  拿了二十多萬人命
[00:36:35.800 --> 00:36:37.800]  由2010年到2012年
[00:36:37.800 --> 00:36:43.800]  裏面有半是五歲以下的小朋友
[00:36:43.800 --> 00:36:47.800]  我相信
[00:36:47.800 --> 00:36:49.800]  這一節的經文
[00:36:49.800 --> 00:36:51.800]  對那些五歲以下的小朋友
[00:36:51.800 --> 00:36:53.800]  是一個很真誠的經文
[00:36:53.800 --> 00:36:55.800]  今日的飲食求主你賜給我
[00:36:57.800 --> 00:36:59.800]  講這段的時候
[00:36:59.800 --> 00:37:01.800]  我相信耶穌基督
[00:37:01.800 --> 00:37:03.800]  我們怎樣祈禱這句說話
[00:37:03.800 --> 00:37:05.800]  我不會講這句說話
[00:37:05.800 --> 00:37:07.800]  可能我們是另一個層面
[00:37:07.800 --> 00:37:09.800]  我們可能是剛才比較擔憂的那一類
[00:37:09.800 --> 00:37:11.800]  我們忘記了今日
[00:37:11.800 --> 00:37:13.800]  我們覺得很擔憂
[00:37:13.800 --> 00:37:15.800]  我們擔憂的是我們的將來
[00:37:15.800 --> 00:37:17.800]  你今日
[00:37:17.800 --> 00:37:19.800]  有多少人還可以吃到龍蝦
[00:37:19.800 --> 00:37:21.800]  即是我一會請你吃龍蝦
[00:37:21.800 --> 00:37:23.800]  你可以去吃
[00:37:23.800 --> 00:37:25.800]  你是會舉手的
[00:37:25.800 --> 00:37:27.800]  或者你請牧師吃
[00:37:27.800 --> 00:37:31.800]  第一你吃不吃到
[00:37:31.800 --> 00:37:33.800]  你可以吃多久
[00:37:33.800 --> 00:37:39.800]  我上次都和大家分享
[00:37:39.800 --> 00:37:41.800]  我去探望我九十九歲的外公
[00:37:41.800 --> 00:37:45.800]  我有沒有和他分享過
[00:37:45.800 --> 00:37:47.800]  有
[00:37:47.800 --> 00:37:49.800]  那次去探望他的時候
[00:37:49.800 --> 00:37:51.800]  他還吃糯米飯
[00:37:51.800 --> 00:37:53.800]  九十九歲
[00:37:53.800 --> 00:37:55.800]  他看著我很害怕
[00:37:55.800 --> 00:37:57.800]  糯米飯
[00:37:57.800 --> 00:37:59.800]  能消化嗎
[00:37:59.800 --> 00:38:01.800]  肥叉燒
[00:38:01.800 --> 00:38:03.800]  可以嗎
[00:38:03.800 --> 00:38:05.800]  肥叉糯米飯
[00:38:05.800 --> 00:38:07.800]  你吃嗎
