
[00:00:00.000 --> 00:00:05.960]  我今天講的主題是「真權病在哪裏」
[00:21:12.800 --> 00:21:16.720]  百姓都要用石頭打死他們
[00:21:16.720 --> 00:21:20.280]  因為百姓相信約翰是先知
[00:21:20.280 --> 00:21:22.240]  按照摩西律法
[00:21:22.240 --> 00:21:24.440]  利未記也曾經這樣說過
[00:21:24.440 --> 00:21:27.680]  涉俗耶和華名的必被處死
[00:21:27.680 --> 00:21:30.960]  全會眾必須用石頭打死他
[00:21:30.960 --> 00:21:33.320]  現在換個角度來說
[00:21:33.320 --> 00:21:36.320]  如果他們都相信撕洗約翰是先知
[00:21:36.320 --> 00:21:38.280]  所以如果他們不接受
[00:21:38.280 --> 00:21:41.840]  上帝所派來的先知撕洗約翰的話
[00:21:41.840 --> 00:21:45.680]  也會被視為涉俗耶和華的名
[00:21:45.680 --> 00:21:47.960]  所以這班領袖不肯
[00:21:47.960 --> 00:21:51.000]  將自己心裡的說法說出來
[00:21:51.000 --> 00:21:55.080]  只是因為他們要討好眼前這班百姓
[00:21:55.080 --> 00:21:58.760]  再一次證明這班領袖的權柄
[00:21:58.760 --> 00:22:02.600]  他們所害怕的都是來自人
[00:22:02.600 --> 00:22:05.160]  經過一番討論之後
[00:22:05.160 --> 00:22:06.800]  在第七節
[00:22:06.800 --> 00:22:10.600]  宗教領袖竟然這樣回答耶穌
[00:22:10.600 --> 00:22:13.600]  他說「我不知道是從何而來」
[00:22:13.600 --> 00:22:17.160]  這個回應其實有雙重意義
[00:22:17.160 --> 00:22:20.840]  首先他們承認自己的無知
[00:22:20.840 --> 00:22:25.800]  反而顯出他們的權柄根本是由人間來
[00:22:25.800 --> 00:22:28.960]  這些領袖依靠人的權柄
[00:22:28.960 --> 00:22:30.840]  竟然想逼耶穌
[00:22:30.840 --> 00:22:34.960]  就是因為耶穌挑戰他們地上的權柄
[00:22:34.960 --> 00:22:38.800]  也揭穿了他們對上帝的心意
[00:22:38.800 --> 00:22:41.880]  有誤解和忽略
[00:22:41.880 --> 00:22:43.240]  而另一層面是
[00:22:43.240 --> 00:22:47.360]  這些領袖只顧守自己的權柄
[00:22:47.360 --> 00:22:52.160]  在百姓面前裝作是一個詮釋法律的權威
[00:22:52.160 --> 00:22:54.520]  但他們不明白眼前的人
[00:22:54.520 --> 00:22:57.720]  不就是正正是律法和先知書
[00:22:57.720 --> 00:23:04.640]  他們所熟悉的聖經所指的基督就是耶穌
[00:23:04.640 --> 00:23:07.040]  最後在第八節
[00:23:07.040 --> 00:23:12.120]  宗教領袖不願意回答耶穌的問題
[00:23:12.120 --> 00:23:18.600]  所以耶穌也拒絕他們對耶穌的質疑和問題
[00:23:18.600 --> 00:23:21.800]  當下他不肯回答
[00:23:21.800 --> 00:23:29.400]  但他之後在《盧教復印》第22章67至68節有回應
[00:23:29.400 --> 00:23:30.760]  耶穌又這樣回應
[00:23:30.760 --> 00:23:34.440]  他說:「我若告訴你們,你們也不信」
[00:23:34.440 --> 00:23:36.480]  其實就這樣耶穌直接說
[00:23:36.480 --> 00:23:39.120]  耶穌知道他們也不會相信
[00:23:39.120 --> 00:23:42.760]  就算耶穌問他們,他們也不會回應
[00:23:42.760 --> 00:23:47.520]  所以其實耶穌在這部分不是想隱藏身份
[00:23:47.520 --> 00:23:50.360]  他不單止不是隱藏身份
[00:23:50.360 --> 00:23:56.120]  他在之後的對話中更公開承認自己是上帝的兒子
[00:23:56.120 --> 00:23:59.680]  不過只是在這對話中拒絕回答這些人
[00:23:59.680 --> 00:24:06.800]  是因為他知道這些領袖要設計去害自己
[00:24:06.800 --> 00:24:10.200]  真權病意味著甚麼呢?
[00:24:10.200 --> 00:24:15.440]  這個權病意味著由上帝而來
[00:24:15.440 --> 00:24:17.800]  是福音的象徵
[00:24:17.800 --> 00:24:24.720]  而關鍵在於我們能否認定這位真權病的主人
[00:24:24.720 --> 00:24:27.640]  耶穌是我們的主呢?
[00:24:27.640 --> 00:24:29.800]  而這種認定
[00:24:29.800 --> 00:24:35.880]  我們是否願意放棄自己的權病
[00:24:35.880 --> 00:24:37.800]  謙卑信服
[00:24:37.800 --> 00:24:41.040]  去做神起乙的事呢?
[00:24:41.040 --> 00:24:44.720]  我曾經聽過一個弟兄的見證
[00:24:44.720 --> 00:24:48.320]  他是一個信主多年的基督徒
[00:24:48.320 --> 00:24:51.080]  他曾經有一段很長的時間
[00:24:51.080 --> 00:24:54.360]  在一間賣相機店工作
[00:24:54.360 --> 00:24:59.720]  這間店鋪很厲害,規模也越做越大
[00:24:59.720 --> 00:25:03.240]  而那間店鋪的老闆也很信任他
[00:25:03.240 --> 00:25:06.320]  常常都把重要的任務交給他
[00:25:06.320 --> 00:25:09.120]  他也慢慢有很多下屬
[00:25:09.120 --> 00:25:16.800]  他作為上司已經有不同的下屬可以管理
[00:25:16.800 --> 00:25:21.040]  但是慢慢這間店鋪的生意也越做越大
[00:25:21.040 --> 00:25:23.840]  而他的老闆也開始要求
[00:25:23.840 --> 00:25:29.320]  他們每個員工都去走一些灰色地帶
[00:25:29.320 --> 00:25:34.360]  去國內幫忙做一些買賣
[00:25:34.360 --> 00:25:37.200]  要走一些灰色地帶
[00:25:37.200 --> 00:25:40.440]  一開始是說灰色地帶
[00:25:40.440 --> 00:25:44.360]  所以應該是沒有人知道的
[00:25:44.360 --> 00:25:47.920]  不過他本身也覺得可以
[00:25:47.920 --> 00:25:51.400]  每個人都這樣做,有沒有犯法?
[00:25:51.400 --> 00:25:53.840]  但是他越做越久
[00:25:53.840 --> 00:26:00.640]  他的感覺是有良心有責備,有聖靈有責備
[00:26:00.640 --> 00:26:04.400]  但是他又放不了手
[00:26:04.400 --> 00:26:06.280]  因為他不捨得
[00:26:06.280 --> 00:26:10.800]  他當中在店鋪裡又被老闆賞識
[00:26:10.800 --> 00:26:14.760]  他又有下屬,又有權力
[00:26:14.760 --> 00:26:19.960]  最重要是他不捨得很吸引的人工
[00:26:19.960 --> 00:26:24.560]  最重要是他當時還有三個很小的小朋友要養
[00:26:24.560 --> 00:26:28.000]  但是他老闆是很堅持要他們這樣去做
[00:26:28.000 --> 00:26:31.080]  所以他很掙扎,不知道怎樣去做
[00:26:31.080 --> 00:26:33.160]  但是他也離開不了
[00:26:33.160 --> 00:26:36.880]  直至他有一次在一個首帥祈禱會
[00:26:36.880 --> 00:26:41.720]  就是那些一年,每年都會有一次那些感恩祈禱會
[00:26:41.720 --> 00:26:43.960]  他回顧了
[00:26:43.960 --> 00:26:51.320]  他其實在他初頭為什麼會決自信主
[00:26:51.320 --> 00:26:54.160]  他決定信主是因為他認定
[00:26:54.160 --> 00:26:58.080]  在他的經歷裡面,他看到神那份真實
[00:26:58.080 --> 00:27:00.680]  是一個生命主權的神
[00:27:00.680 --> 00:27:03.080]  他認定了這個是他生命的主
[00:27:03.080 --> 00:27:05.360]  所以他願意將
[00:27:05.360 --> 00:27:09.080]  他縱然他有很多留戀
[00:27:09.080 --> 00:27:10.240]  他知道自己
[00:27:10.240 --> 00:27:14.400]  他承認自己留戀權力,留戀錢
[00:27:14.400 --> 00:27:16.280]  留戀很多不同的東西
[00:27:16.280 --> 00:27:17.960]  但是他願意將
[00:27:17.960 --> 00:27:20.480]  他知道這件事,神不喜悅的時候
[00:27:20.480 --> 00:27:22.600]  他願意將他交上
[00:27:22.600 --> 00:27:23.440]  他也是
[00:27:23.440 --> 00:27:27.360]  所以他最後他都決定離開這間公司
[00:27:27.360 --> 00:27:33.040]  因為他知道他所信的神是他的生命的主
[00:27:33.040 --> 00:27:37.640]  所以不是權力,不是金錢可以替代
[00:27:37.640 --> 00:27:39.760]  昔日的宗教領袖
[00:27:39.760 --> 00:27:43.960]  他們都是很眷戀自己那個宗教地位
[00:27:43.960 --> 00:27:46.080]  在人前那個愛戴
[00:27:46.080 --> 00:27:50.280]  以致他看不到耶穌才是真正那位
[00:27:50.280 --> 00:27:53.360]  拿著權力的那個主
[00:27:53.360 --> 00:27:56.320]  阻礙了他跟上帝之間
[00:27:56.320 --> 00:27:58.560]  他跟耶穌之間的關係
[00:27:58.560 --> 00:28:01.360]  我想邀請大家在這段時間
[00:28:01.360 --> 00:28:03.520]  有一點點
[00:28:03.520 --> 00:28:04.960]  我們閉上雙眼
[00:28:04.960 --> 00:28:08.120]  我們有一點點空間我們去想
[00:28:08.120 --> 00:28:12.600]  我有三條問題想大家自己都有少許想法
[00:28:12.600 --> 00:28:16.920]  我們幻想,我們回想剛才那個經文
[00:28:16.920 --> 00:28:19.480]  那班宗教領袖
[00:28:19.480 --> 00:28:22.680]  看到我們想想他們那種橫蠻
[00:28:22.680 --> 00:28:24.360]  他們那種眷戀
[00:28:24.360 --> 00:28:30.040]  他們那種對自己那個宗教地位那份眷戀
[00:28:30.040 --> 00:28:31.680]  我們又想想
[00:28:31.680 --> 00:28:34.480]  我們有沒有這份執著呢
[00:28:34.480 --> 00:28:37.000]  我們有沒有這份眷戀
[00:28:37.000 --> 00:28:40.480]  阻礙到我們跟上帝的關係呢
[00:28:40.480 --> 00:28:42.120]  第一條問題
[00:28:42.120 --> 00:28:43.560]  我想大家思想
[00:28:43.560 --> 00:28:51.400]  如果當中還有一些弟兄姊妹是在考慮信主的
[00:28:51.400 --> 00:28:56.600]  有沒有一些事情是阻礙到人或者事
[00:28:56.600 --> 00:29:02.680]  是阻礙到你去認耶穌是你的生命的主呢
[00:29:02.680 --> 00:29:07.920]  你求神去顯明,求神去幫助你去看見
[00:29:07.920 --> 00:29:12.240]  祂就是那位真權病的主,祂就是那位生命的主
[00:29:12.240 --> 00:29:14.560]  第二個問題,第二個反思是
[00:29:14.560 --> 00:29:21.840]  如果你都記得有一些弟兄姊妹都是在猶疑信主的
[00:29:21.840 --> 00:29:23.600]  你為祂祈禱
[00:29:23.600 --> 00:29:27.200]  你知道祂有什麼阻礙的,你都為祂祈禱
[00:29:27.200 --> 00:29:35.680]  第三是如果我們同樣都是今天在講這個宗教領袖
[00:29:35.680 --> 00:29:38.320]  有那個橫蠻,那個眷戀
[00:29:38.320 --> 00:29:44.520]  信了主的我們有沒有都有一些東西是我們放不了手的
[00:29:44.520 --> 00:29:49.800]  我們在這一刻,我們都一起在聖面前
[00:29:49.800 --> 00:29:53.520]  我們去求神去原諒,求神去幫助
[00:29:53.520 --> 00:29:58.880]  我有少許時間,然後我會帶大家祈禱
[00:29:58.880 --> 00:30:05.760]  親愛的天父,你是萬王之王,萬主之主
[00:30:05.760 --> 00:30:09.360]  你是創造我們的主
[00:30:09.360 --> 00:30:16.040]  你才是那位在這個世上真權病的主
[00:30:16.040 --> 00:30:20.000]  我們多謝你,因為你知道我們的不配
[00:30:20.000 --> 00:30:22.120]  你知道我們的軟弱
[00:30:22.120 --> 00:30:26.120]  你派你的獨生子耶穌來到這個世上
[00:30:26.120 --> 00:30:29.120]  去將我們的罪承擔
[00:30:29.120 --> 00:30:36.400]  以致當我們承認耶穌是我們生命的主的時候
[00:30:36.400 --> 00:30:41.600]  我們可以跟天父有復活的關係
[00:30:41.600 --> 00:30:46.360]  主我們當中有一些弟兄姊妹還在猶疑
[00:30:46.360 --> 00:30:54.560]  還有一些事情,有些想法仍然未能夠認出耶穌是主
[00:30:54.560 --> 00:31:00.200]  求神你去幫助,求神你讓他們看到那份真實
[00:31:00.200 --> 00:31:05.400]  因為這些都是我們所見證過,我們所經歷過
[00:31:05.400 --> 00:31:11.520]  亦求當中,如果是我們信主的我們有一些東西
[00:31:11.520 --> 00:31:16.720]  我們看到,我們發現到我們有一些東西眷戀
[00:31:16.720 --> 00:31:22.720]  有一些東西流亂,阻礙了我們跟神你自己之間的關係
[00:31:22.720 --> 00:31:27.880]  主我求你去開我們的心眼,開我們的耳朵
[00:31:27.880 --> 00:31:30.840]  讓我們聽到你的聲音,聽到你的教導
[00:31:30.840 --> 00:31:33.800]  也讓我們有那個馴服的心
[00:31:33.800 --> 00:31:37.960]  我們為你去改變,行你喜悅的事
[00:31:37.960 --> 00:31:40.760]  主我們多謝你,今天這段經文
[00:31:40.760 --> 00:31:48.720]  你讓我們一次又一次在你的經文裡,你的話語裡得著你給我們的亮光
[00:31:48.720 --> 00:31:51.720]  多謝你聽我們禱告,奉耶穌名字,以求阿們
