
[00:00:00.000 --> 00:00:02.000]  讓您在聆聽主的說話
[00:16:17.000 --> 00:16:19.000]  他認為如此,我那個
[00:16:19.000 --> 00:16:21.000]  能夠可以
[00:16:21.000 --> 00:16:23.000]  繼續得到昌盛的機會
[00:16:23.000 --> 00:16:25.000]  就小了很多
[00:16:25.000 --> 00:16:27.000]  而且在這件事裡他看準了
[00:16:27.000 --> 00:16:29.000]  這群人是什麼人
[00:16:29.000 --> 00:16:31.000]  這群人
[00:16:31.000 --> 00:16:33.000]  雖然好像你立了一個
[00:16:33.000 --> 00:16:35.000]  結構、政治架構
[00:16:35.000 --> 00:16:37.000]  是為了他的利益,維護著王的
[00:16:37.000 --> 00:16:39.000]  好處,所以王不得到
[00:16:39.000 --> 00:16:41.000]  損傷,但結局原來王
[00:16:41.000 --> 00:16:43.000]  才是最被傷害的那個
[00:16:43.000 --> 00:16:45.000]  所以在今天這段經文裡
[00:16:45.000 --> 00:16:47.000]  我們就會分開三部分
[00:16:47.000 --> 00:16:49.000]  來看看
[00:16:49.000 --> 00:16:51.000]  看看沒有神的人
[00:16:51.000 --> 00:16:53.000]  他裡面的經驗
[00:16:53.000 --> 00:16:55.000]  而有神的人
[00:16:55.000 --> 00:16:57.000]  生命的經驗是怎麼樣
[00:16:57.000 --> 00:16:59.000]  而有些借用神的人
[00:16:59.000 --> 00:17:01.000]  而得到利益的人
[00:17:01.000 --> 00:17:03.000]  他的下場是怎麼樣
[00:17:03.000 --> 00:17:05.000]  所以這段聖經
[00:17:05.000 --> 00:17:07.000]  可以說是否白了一個
[00:17:07.000 --> 00:17:09.000]  信與
[00:17:09.000 --> 00:17:11.000]  信下不信下
[00:17:11.000 --> 00:17:13.000]  和有些完全不相信的人
[00:17:13.000 --> 00:17:15.000]  他個個都圍繞著
[00:17:15.000 --> 00:17:17.000]  一位真的神
[00:17:17.000 --> 00:17:19.000]  但是結局他的下場是怎麼樣
[00:17:19.000 --> 00:17:21.000]  我們逐一去看
[00:17:21.000 --> 00:17:23.000]  第一個部分
[00:17:23.000 --> 00:17:25.000]  從第十九節至第二十節
[00:17:25.000 --> 00:17:27.000]  我們去看看一個沒有神的人
[00:17:27.000 --> 00:17:29.000]  怎樣在當中
[00:17:29.000 --> 00:17:31.000]  被受折騰
[00:17:31.000 --> 00:17:33.000]  我再讀多一次這兩節的經文
[00:17:33.000 --> 00:17:35.000]  十九節二十節
[00:17:35.000 --> 00:17:37.000]  「次日黎明
[00:17:37.000 --> 00:17:39.000]  王就起來
[00:17:39.000 --> 00:17:41.000]  今忙往獅子坑那裡去
[00:17:41.000 --> 00:17:43.000]  臨近坑邊
[00:17:43.000 --> 00:17:45.000]  哀聲呼叫
[00:17:45.000 --> 00:17:47.000]  但以理
[00:17:47.000 --> 00:17:49.000]  對但以理說
[00:17:49.000 --> 00:17:51.000]  永生神的僕人
[00:17:51.000 --> 00:17:53.000]  但以理
[00:17:53.000 --> 00:17:55.000]  你所常侍奉的神
[00:17:55.000 --> 00:17:57.000]  能救你脫離
[00:17:57.000 --> 00:17:59.000]  獅子嗎?」
[00:17:59.000 --> 00:18:05.000]  在這句話的一開始
[00:18:05.000 --> 00:18:07.000]  介紹到
[00:18:07.000 --> 00:18:09.000]  次日黎明
[00:18:09.000 --> 00:18:11.000]  逢親聖經記載
[00:18:11.000 --> 00:18:13.000]  時間不是
[00:18:13.000 --> 00:18:15.000]  隨隨便便的事
[00:18:15.000 --> 00:18:21.000]  記載到次日黎明
[00:18:21.000 --> 00:18:23.000]  在原文聖經這個字眼
[00:18:23.000 --> 00:18:25.000]  就是剛剛
[00:18:25.000 --> 00:18:27.000]  天露了一點
[00:18:27.000 --> 00:18:29.000]  的光
[00:18:29.000 --> 00:18:33.000]  剛剛我們去完退休會
[00:18:33.000 --> 00:18:35.000]  大家有沒有
[00:18:35.000 --> 00:18:37.000]  看日出?
[00:18:37.000 --> 00:18:39.000]  當然沒有
[00:18:39.000 --> 00:18:41.000]  很睏
[00:18:41.000 --> 00:18:43.000]  我不是特意去看日出
[00:18:43.000 --> 00:18:45.000]  我都很睏
[00:18:45.000 --> 00:18:47.000]  但是呢
[00:18:47.000 --> 00:18:49.000]  沒辦法
[00:18:49.000 --> 00:18:51.000]  年紀大了要上廁所
[00:18:51.000 --> 00:18:53.000]  四點鐘
[00:18:53.000 --> 00:18:55.000]  很準時的
[00:18:55.000 --> 00:18:57.000]  四點鐘左右就起床
[00:18:57.000 --> 00:18:59.000]  你知道
[00:18:59.000 --> 00:19:01.000]  我住樓下
[00:19:01.000 --> 00:19:03.000]  爬樓梯
[00:19:03.000 --> 00:19:05.000]  樓下還有一個洞
[00:19:05.000 --> 00:19:07.000]  Eric跟我同一個房間就知道
[00:19:07.000 --> 00:19:09.000]  首先要跨過那個洞
[00:19:09.000 --> 00:19:11.000]  不要越踩到那個洞
[00:19:11.000 --> 00:19:13.000]  然後就要爬樓梯
[00:19:13.000 --> 00:19:15.000]  上到樓上然後就要穿過廚房
[00:19:15.000 --> 00:19:17.000]  然後就會在廚房那裡有一個很大的窗
[00:19:17.000 --> 00:19:19.000]  很漂亮的環境
[00:19:19.000 --> 00:19:21.000]  剛剛看見
[00:19:21.000 --> 00:19:23.000]  陽光的
[00:19:23.000 --> 00:19:25.000]  第一線打出來
[00:19:25.000 --> 00:19:27.000]  換句話來說
[00:19:27.000 --> 00:19:29.000]  這個王不單止
[00:19:29.000 --> 00:19:31.000]  整晚睡不著
[00:19:31.000 --> 00:19:33.000]  他等候可以
[00:19:33.000 --> 00:19:35.000]  出行的時間
[00:19:35.000 --> 00:19:37.000]  當陽光出現的時候
[00:19:37.000 --> 00:19:39.000]  大地就開始
[00:19:39.000 --> 00:19:41.000]  被照亮
[00:19:41.000 --> 00:19:43.000]  就可以看到環境
[00:19:43.000 --> 00:19:45.000]  所以在聖經這裡記載
[00:19:45.000 --> 00:19:47.000]  在次日的黎明
[00:19:47.000 --> 00:19:49.000]  當掉完蛋以利諾的獅子
[00:19:49.000 --> 00:19:51.000]  巢穴之後
[00:19:51.000 --> 00:19:53.000]  剛剛第一的陽光出來
[00:19:53.000 --> 00:19:55.000]  王都不理任何事
[00:19:55.000 --> 00:19:57.000]  他馬上就撲出去
[00:19:57.000 --> 00:19:59.000]  急忙
[00:19:59.000 --> 00:20:01.000]  往獅子坑那裡去
[00:20:01.000 --> 00:20:03.000]  不是慢慢散步
[00:20:03.000 --> 00:20:05.000]  出去
[00:20:05.000 --> 00:20:07.000]  去下面的碼頭吸吸新鮮空氣
[00:20:07.000 --> 00:20:09.000]  或者看看有沒有魚釣
[00:20:09.000 --> 00:20:11.000]  不是
[00:20:11.000 --> 00:20:13.000]  是急忙去看看
[00:20:13.000 --> 00:20:15.000]  究竟在獅子坑裡面
[00:20:15.000 --> 00:20:17.000]  發生什麼事
[00:20:17.000 --> 00:20:19.000]  他還沒到獅子坑
[00:20:19.000 --> 00:20:21.000]  看到裡面
[00:20:21.000 --> 00:20:23.000]  他去邊那裡
[00:20:23.000 --> 00:20:25.000]  所以聖經這裡說
[00:20:25.000 --> 00:20:27.000]  臨近邊的時間
[00:20:27.000 --> 00:20:29.000]  他已經哀聲呼叫
[00:20:29.000 --> 00:20:33.000]  可以說困擾了他整晚
[00:20:35.000 --> 00:20:37.000]  一個人如果真是
[00:20:37.000 --> 00:20:39.000]  相信上帝的
[00:20:39.000 --> 00:20:41.000]  在這一刻他不應該有這樣的表現
[00:20:41.000 --> 00:20:43.000]  不是哀聲
[00:20:43.000 --> 00:20:45.000]  而是去尋求
[00:20:45.000 --> 00:20:47.000]  遲些去到第八章
[00:20:47.000 --> 00:20:49.000]  第九章裡面
[00:20:49.000 --> 00:20:51.000]  我們就看到這個尋求的字眼
[00:20:51.000 --> 00:20:53.000]  經常出現的了
[00:20:53.000 --> 00:20:55.000]  也都成為整個的蛋以利書
[00:20:55.000 --> 00:20:57.000]  從第八章
[00:20:57.000 --> 00:20:59.000]  到十二章裡面的核心主題
[00:20:59.000 --> 00:21:01.000]  但是
[00:21:01.000 --> 00:21:03.000]  他不是在尋求
[00:21:03.000 --> 00:21:05.000]  而是哀聲呼叫
[00:21:05.000 --> 00:21:07.000]  呼叫誰?呼叫蛋以利
[00:21:07.000 --> 00:21:09.000]  他想看看有沒有
[00:21:09.000 --> 00:21:11.000]  他的心打定輸數
[00:21:11.000 --> 00:21:13.000]  蛋以利應該死定了
[00:21:13.000 --> 00:21:15.000]  這次
[00:21:15.000 --> 00:21:17.000]  不過儘管在這個時候
[00:21:17.000 --> 00:21:19.000]  好像哭喪那樣去到這裡
[00:21:19.000 --> 00:21:21.000]  看看怎麼樣
[00:21:21.000 --> 00:21:23.000]  然後他就說了一番這樣的說話
[00:21:23.000 --> 00:21:25.000]  永生的神
[00:21:25.000 --> 00:21:27.000]  僕人蛋以利
[00:21:27.000 --> 00:21:29.000]  你所嘗試奉的
[00:21:29.000 --> 00:21:31.000]  神能救你脫離獅子嗎?
[00:21:33.000 --> 00:21:35.000]  如果我們就這樣看
[00:21:35.000 --> 00:21:37.000]  和合本聖經這句說話
[00:21:37.000 --> 00:21:39.000]  就好像是一個
[00:21:39.000 --> 00:21:41.000]  對話
[00:21:41.000 --> 00:21:43.000]  問向蛋以利
[00:21:43.000 --> 00:21:45.000]  不過我嘗試
[00:21:45.000 --> 00:21:47.000]  讓另一個
[00:21:47.000 --> 00:21:49.000]  角度和大家去看這句說話
[00:21:49.000 --> 00:21:51.000]  這句說話
[00:21:51.000 --> 00:21:53.000]  是一個君王
[00:21:53.000 --> 00:21:55.000]  對母希望的時候
[00:21:55.000 --> 00:21:57.000]  的一種
[00:21:57.000 --> 00:21:59.000]  反問
[00:21:59.000 --> 00:22:01.000]  將自己墮入了蛋以利的裡面
[00:22:01.000 --> 00:22:03.000]  永生的神
[00:22:03.000 --> 00:22:05.000]  僕人
[00:22:05.000 --> 00:22:07.000]  蛋以利
[00:22:07.000 --> 00:22:09.000]  你是不是
[00:22:09.000 --> 00:22:11.000]  嘗試奉你的神
[00:22:11.000 --> 00:22:13.000]  能夠救你
[00:22:13.000 --> 00:22:15.000]  脫離獅子嗎?
[00:22:15.000 --> 00:22:17.000]  這是一個
[00:22:17.000 --> 00:22:19.000]  沒有信心的人
[00:22:19.000 --> 00:22:21.000]  在這一刻的一種
[00:22:21.000 --> 00:22:23.000]  垂死的
[00:22:23.000 --> 00:22:25.000]  自我反問
[00:22:25.000 --> 00:22:27.000]  他不知道結果
[00:22:29.000 --> 00:22:31.000]  他只期望
[00:22:31.000 --> 00:22:33.000]  真的有奇蹟出現
[00:22:33.000 --> 00:22:37.000]  但他心裡也知道
[00:22:37.000 --> 00:22:39.000]  這個神究竟是行不行的
[00:22:39.000 --> 00:22:41.000]  所以請留意這句說話
[00:22:41.000 --> 00:22:43.000]  他問的問題
[00:22:43.000 --> 00:22:45.000]  你所嘗試奉的神
[00:22:45.000 --> 00:22:47.000]  能救
[00:22:47.000 --> 00:22:49.000]  你脫離獅子嗎?
[00:22:49.000 --> 00:22:53.000]  他在挑戰
[00:22:53.000 --> 00:22:55.000]  在疑問
[00:22:55.000 --> 00:22:57.000]  蛋以利一直
[00:22:57.000 --> 00:22:59.000]  相信的神的能力
[00:22:59.000 --> 00:23:01.000]  這個再次
[00:23:01.000 --> 00:23:03.000]  回到同一句說話
[00:23:03.000 --> 00:23:05.000]  同一個觀念
[00:23:05.000 --> 00:23:07.000]  就是他一直利用
[00:23:07.000 --> 00:23:09.000]  蛋以利的神的能力
[00:23:09.000 --> 00:23:11.000]  使他自己得到亨通
[00:23:11.000 --> 00:23:13.000]  鞏固他的權位
[00:23:13.000 --> 00:23:15.000]  鞏固他的國度
[00:23:15.000 --> 00:23:17.000]  所以他看的是
[00:23:17.000 --> 00:23:19.000]  能力
[00:23:19.000 --> 00:23:21.000]  神你有能力就可以讓我用
[00:23:21.000 --> 00:23:23.000]  用的時候我藉著蛋以利
[00:23:23.000 --> 00:23:25.000]  用著你的時候
[00:23:25.000 --> 00:23:27.000]  去救亨通
[00:23:27.000 --> 00:23:29.000]  在這個完全破產
[00:23:29.000 --> 00:23:31.000]  他的思維
[00:23:31.000 --> 00:23:33.000]  你行不行?你行不行?
[00:23:33.000 --> 00:23:35.000]  有信的人
[00:23:35.000 --> 00:23:37.000]  就不會這樣說話
[00:23:37.000 --> 00:23:39.000]  他會走到
[00:23:39.000 --> 00:23:41.000]  獅子坑裡面
[00:23:41.000 --> 00:23:43.000]  去尋找
[00:23:43.000 --> 00:23:45.000]  蛋以利
[00:23:45.000 --> 00:23:47.000]  你的神
[00:23:47.000 --> 00:23:49.000]  是否已經救了你出來
[00:23:53.000 --> 00:23:55.000]  換句話來說
[00:23:55.000 --> 00:23:57.000]  從這段聖經裡面我們看到
[00:23:57.000 --> 00:23:59.000]  這位大劉氏王
[00:23:59.000 --> 00:24:01.000]  他既帶著愛
[00:24:01.000 --> 00:24:03.000]  愛性
[00:24:03.000 --> 00:24:05.000]  宣告一句這樣的說話
[00:24:05.000 --> 00:24:07.000]  其實是向自己說
[00:24:07.000 --> 00:24:09.000]  我根本信不過這位神
[00:24:09.000 --> 00:24:11.000]  他也不知道行不行
[00:24:11.000 --> 00:24:15.000]  大劉氏
[00:24:15.000 --> 00:24:17.000]  在這裡好像說到
[00:24:17.000 --> 00:24:19.000]  蛋以利一直
[00:24:19.000 --> 00:24:21.000]  侍奉著的這位神
[00:24:21.000 --> 00:24:23.000]  你經常都很
[00:24:23.000 --> 00:24:25.000]  專心仰望著祂
[00:24:25.000 --> 00:24:27.000]  如果得到祂
[00:24:27.000 --> 00:24:29.000]  祂就可以解決事情
[00:24:29.000 --> 00:24:31.000]  所以祂說
[00:24:31.000 --> 00:24:33.000]  有一種怎樣的態度
[00:24:33.000 --> 00:24:35.000]  好像
[00:24:35.000 --> 00:24:37.000]  人倫關係,我經常給你面子
[00:24:37.000 --> 00:24:39.000]  你也要給我面子
[00:24:39.000 --> 00:24:43.000]  這就是大劉氏的心態
[00:24:43.000 --> 00:24:45.000]  讓我們在這段聖經裡面
[00:24:45.000 --> 00:24:47.000]  也看看大劉氏
[00:24:47.000 --> 00:24:49.000]  對於我們今天
[00:24:49.000 --> 00:24:51.000]  我們信徒的反思
[00:24:51.000 --> 00:24:53.000]  今天
[00:24:53.000 --> 00:24:55.000]  我們作為信徒
[00:24:55.000 --> 00:24:57.000]  你不要以為你有
[00:24:57.000 --> 00:24:59.000]  上教會
[00:24:59.000 --> 00:25:01.000]  我每個禮拜上崇拜
[00:25:01.000 --> 00:25:03.000]  我又上主約學
[00:25:03.000 --> 00:25:05.000]  我上很多教會的聚會
[00:25:05.000 --> 00:25:07.000]  好像我就站在上帝的一方
[00:25:07.000 --> 00:25:09.000]  上帝就一定要成就你的
[00:25:09.000 --> 00:25:11.000]  意願
[00:25:11.000 --> 00:25:13.000]  大劉氏是這樣想的
[00:25:13.000 --> 00:25:15.000]  蛋以利
[00:25:15.000 --> 00:25:17.000]  經常都在侍奉著你
[00:25:17.000 --> 00:25:19.000]  你應該照著他
[00:25:19.000 --> 00:25:21.000]  上帝
[00:25:21.000 --> 00:25:23.000]  是不是?
[00:25:23.000 --> 00:25:25.000]  這種思維和今天很多信徒
[00:25:25.000 --> 00:25:27.000]  上教會
[00:25:27.000 --> 00:25:29.000]  信上帝或者信耶穌的態度
[00:25:29.000 --> 00:25:31.000]  其實不無兩樣
[00:25:31.000 --> 00:25:33.000]  上多些聚會
[00:25:33.000 --> 00:25:35.000]  就等於我虔誠一點
[00:25:35.000 --> 00:25:37.000]  當我有事的時候
[00:25:37.000 --> 00:25:39.000]  上帝一定要照著我
[00:25:39.000 --> 00:25:41.000]  如果我上教會
[00:25:41.000 --> 00:25:43.000]  上帝都不照著我
[00:25:43.000 --> 00:25:45.000]  這個上帝就不靈
[00:25:45.000 --> 00:25:47.000]  有沒有聽過這樣的見證?
[00:25:47.000 --> 00:25:49.000]  曾幾何時
[00:25:49.000 --> 00:25:51.000]  我信主初期
[00:25:51.000 --> 00:25:53.000]  有一位女
[00:25:53.000 --> 00:25:55.000]  校友
[00:25:55.000 --> 00:25:57.000]  女孩子
[00:25:57.000 --> 00:25:59.000]  那時候我上教會
[00:25:59.000 --> 00:26:01.000]  問她有沒有興趣上教會
[00:26:01.000 --> 00:26:03.000]  想聽一下道理
[00:26:03.000 --> 00:26:05.000]  她上了教會
[00:26:05.000 --> 00:26:07.000]  上了一段時間
[00:26:07.000 --> 00:26:09.000]  一年多
[00:26:09.000 --> 00:26:11.000]  有一次她跟我說崇拜的時候
[00:26:11.000 --> 00:26:13.000]  她說
[00:26:13.000 --> 00:26:15.000]  我下個禮拜不上了
[00:26:15.000 --> 00:26:17.000]  我問她為什麼不上了?
[00:26:17.000 --> 00:26:19.000]  她說我的神不靈
[00:26:19.000 --> 00:26:21.000]  我問她為什麼不靈?
[00:26:21.000 --> 00:26:23.000]  她說不知道不靈
[00:26:23.000 --> 00:26:25.000]  信了她還當黑
[00:26:25.000 --> 00:26:29.000]  我說什麼當黑?
[00:26:29.000 --> 00:26:31.000]  她說你知不知道自從我上了教會之後
[00:26:31.000 --> 00:26:35.000]  我考試考得不好
[00:26:35.000 --> 00:26:37.000]  我又撞車
[00:26:37.000 --> 00:26:39.000]  我又病
[00:26:39.000 --> 00:26:41.000]  很多的不順意
[00:26:41.000 --> 00:26:43.000]  我不知道她還有多少不順意
[00:26:43.000 --> 00:26:45.000]  因為我跟她不是很熟
[00:26:45.000 --> 00:26:47.000]  不過她這樣說
[00:26:47.000 --> 00:26:49.000]  我不上了
[00:26:49.000 --> 00:26:51.000]  這種思維
[00:26:51.000 --> 00:26:53.000]  跟這位大劉師有什麼分別?
[00:26:53.000 --> 00:26:55.000]  但以你上上侍奉你的
[00:26:55.000 --> 00:26:57.000]  這位神
[00:26:57.000 --> 00:26:59.000]  你不照著他?
[00:26:59.000 --> 00:27:01.000]  你行不行?
[00:27:01.000 --> 00:27:03.000]  今天很多信徒
[00:27:03.000 --> 00:27:05.000]  就是這樣信主
[00:27:05.000 --> 00:27:07.000]  其實說來說去
[00:27:07.000 --> 00:27:09.000]  他們只不過是利用神
[00:27:09.000 --> 00:27:11.000]  他不是來
[00:27:11.000 --> 00:27:13.000]  相信神
[00:27:13.000 --> 00:27:15.000]  當他認為
[00:27:15.000 --> 00:27:17.000]  這位神不能夠幫助他
[00:27:17.000 --> 00:27:19.000]  在這個世界裏面
[00:27:19.000 --> 00:27:21.000]  得到一些好處的時候
[00:27:21.000 --> 00:27:23.000]  他就反過來去認為
[00:27:23.000 --> 00:27:25.000]  神是不靈
[00:27:25.000 --> 00:27:29.000]  反過來再看多一次
[00:27:29.000 --> 00:27:33.000]  有些信徒就反過來看了
[00:27:33.000 --> 00:27:35.000]  因為這位神
[00:27:35.000 --> 00:27:37.000]  我有所求
[00:27:37.000 --> 00:27:39.000]  好了
[00:27:39.000 --> 00:27:41.000]  譬如佛三婆
[00:27:41.000 --> 00:27:43.000]  假設
[00:27:43.000 --> 00:27:45.000]  她病了
[00:27:45.000 --> 00:27:47.000]  醫生說這個病很棘手
[00:27:47.000 --> 00:27:49.000]  很難醫
[00:27:49.000 --> 00:27:51.000]  她祈禱
[00:27:51.000 --> 00:27:53.000]  回教會
[00:27:53.000 --> 00:27:55.000]  醫好
[00:27:55.000 --> 00:27:57.000]  痊愈
[00:27:57.000 --> 00:27:59.000]  她就繼續
[00:27:59.000 --> 00:28:01.000]  認為回教會
[00:28:01.000 --> 00:28:03.000]  相信這位神有益處
[00:28:05.000 --> 00:28:07.000]  她認為上帝
[00:28:07.000 --> 00:28:09.000]  要一直給她這些好處
[00:28:09.000 --> 00:28:11.000]  就證明上帝是靈
[00:28:11.000 --> 00:28:15.000]  這種是一種貪婪
[00:28:15.000 --> 00:28:19.000]  靈女裏面的貪婪
[00:28:19.000 --> 00:28:23.000]  這位大劉氏
[00:28:23.000 --> 00:28:25.000]  其實在這一刻也在這種貪婪裏面
[00:28:25.000 --> 00:28:27.000]  你再不給祝福
[00:28:27.000 --> 00:28:29.000]  給大人而你救她上來的話
[00:28:29.000 --> 00:28:31.000]  你就不是一位真正的神
[00:28:31.000 --> 00:28:33.000]  所以你一定要
[00:28:35.000 --> 00:28:37.000]  當我們在這個大環境裏面
[00:28:37.000 --> 00:28:39.000]  去看的時候
[00:28:39.000 --> 00:28:41.000]  我們就會看到大劉氏王
[00:28:41.000 --> 00:28:43.000]  為什麼我可以清楚知道
[00:28:43.000 --> 00:28:45.000]  祂不是相信上帝
[00:28:45.000 --> 00:28:49.000]  因為祂由頭到尾說這番說話
[00:28:49.000 --> 00:28:51.000]  都是好像為大義
[00:28:51.000 --> 00:28:53.000]  向上帝申訴
[00:28:53.000 --> 00:28:55.000]  上帝你一定要看著祂
[00:28:55.000 --> 00:28:57.000]  否則沒有人會相信你
[00:28:57.000 --> 00:29:03.000]  這種就是今天很多信徒的信仰方式
[00:29:03.000 --> 00:29:05.000]  但是他卻在
[00:29:05.000 --> 00:29:07.000]  什麼狀況之下
[00:29:07.000 --> 00:29:09.000]  他在
[00:29:09.000 --> 00:29:11.000]  愛聖之下
[00:29:11.000 --> 00:29:13.000]  發出這番說話
[00:29:13.000 --> 00:29:17.000]  你是不是想在
[00:29:17.000 --> 00:29:19.000]  這種信仰之下
[00:29:19.000 --> 00:29:21.000]  在愛聖之下而生活
[00:29:21.000 --> 00:29:25.000]  二十一
[00:29:25.000 --> 00:29:27.000]  二十二節
[00:29:27.000 --> 00:29:29.000]  我們來看看一個能夠
[00:29:29.000 --> 00:29:31.000]  對準神的人的
[00:29:31.000 --> 00:29:33.000]  心靈是何等的寬闊
[00:29:33.000 --> 00:29:37.000]  或者用我的題目叫
[00:29:37.000 --> 00:29:39.000]  對準神的人的寬心靈性
[00:29:39.000 --> 00:29:41.000]  我們一起去看看
[00:29:41.000 --> 00:29:43.000]  這段聖經講什麼
[00:29:43.000 --> 00:29:45.000]  二十一至二十二節
[00:29:45.000 --> 00:29:47.000]  但以你對王說
[00:29:47.000 --> 00:29:49.000]  願王萬歲
[00:29:49.000 --> 00:29:51.000]  我的神差遣
[00:29:51.000 --> 00:29:53.000]  使者封住
[00:29:53.000 --> 00:29:55.000]  獅子的口
[00:29:55.000 --> 00:29:57.000]  叫獅子不傷我
[00:29:57.000 --> 00:29:59.000]  因我在神面前無辜
[00:29:59.000 --> 00:30:01.000]  在王面前也沒有
[00:30:01.000 --> 00:30:03.000]  行過虧損的事
[00:30:03.000 --> 00:30:07.000]  但以你在
[00:30:07.000 --> 00:30:09.000]  這位王妻
[00:30:09.000 --> 00:30:11.000]  麗的呼喚之下
[00:30:11.000 --> 00:30:13.000]  打破了
[00:30:13.000 --> 00:30:15.000]  這位君王
[00:30:15.000 --> 00:30:17.000]  那種的愛性
[00:30:17.000 --> 00:30:19.000]  我相信當這位大劉士王
[00:30:19.000 --> 00:30:21.000]  一聽見但以你
[00:30:21.000 --> 00:30:23.000]  還有一把聲說出來的時候
[00:30:23.000 --> 00:30:27.000]  他心裡那種哀號
[00:30:27.000 --> 00:30:29.000]  馬上
[00:30:29.000 --> 00:30:31.000]  轉為喜樂
[00:30:31.000 --> 00:30:35.000]  不過這種喜樂
[00:30:35.000 --> 00:30:37.000]  是不是我們所祈求的呢?
[00:30:37.000 --> 00:30:39.000]  我們之後再討論
[00:30:39.000 --> 00:30:41.000]  但我們留意一下
[00:30:41.000 --> 00:30:43.000]  但以你怎樣回答
[00:30:43.000 --> 00:30:45.000]  但以你對王
[00:30:45.000 --> 00:30:47.000]  願王萬歲
[00:30:47.000 --> 00:30:49.000]  這句說話
[00:30:49.000 --> 00:30:51.000]  看起來
[00:30:51.000 --> 00:30:53.000]  只是一個很公式化的說話
[00:30:53.000 --> 00:30:55.000]  但這句說話
[00:30:55.000 --> 00:30:57.000]  是對
[00:30:57.000 --> 00:30:59.000]  大劉士王最大
[00:30:59.000 --> 00:31:01.000]  益處的考慮
[00:31:01.000 --> 00:31:03.000]  剛才我已經說過
[00:31:03.000 --> 00:31:05.000]  大劉士王在這裡
[00:31:05.000 --> 00:31:07.000]  驚到死 哀哭到死
[00:31:07.000 --> 00:31:09.000]  整晚睡不著 食不安 睡不下
[00:31:09.000 --> 00:31:11.000]  玩都沒有心情
[00:31:11.000 --> 00:31:13.000]  最早 晨光第一線
[00:31:13.000 --> 00:31:15.000]  就要撲出來
[00:31:15.000 --> 00:31:17.000]  去獅子坑裏面
[00:31:17.000 --> 00:31:19.000]  我不知道 在曠野地
[00:31:19.000 --> 00:31:21.000]  不知道那些地方 早上的氣溫
[00:31:21.000 --> 00:31:23.000]  有多少度 或者好像我們
[00:31:23.000 --> 00:31:25.000]  去獅子坑裏面 早上只有
[00:31:25.000 --> 00:31:27.000]  七度左右
[00:31:27.000 --> 00:31:29.000]  難得你
[00:31:29.000 --> 00:31:31.000]  顫顫顫的情況
[00:31:31.000 --> 00:31:33.000]  是不是這樣呢?
[00:31:33.000 --> 00:31:35.000]  在這個時候
[00:31:35.000 --> 00:31:37.000]  他說 願王萬歲
[00:31:37.000 --> 00:31:41.000]  但以你不是純粹
[00:31:41.000 --> 00:31:43.000]  公式一句說話說出來
[00:31:43.000 --> 00:31:45.000]  他知道什麼才是
[00:31:45.000 --> 00:31:47.000]  對王最大的益處
[00:31:47.000 --> 00:31:51.000]  王最擔心的
[00:31:51.000 --> 00:31:53.000]  時間 你將
[00:31:53.000 --> 00:31:55.000]  一個最大的安慰
[00:31:55.000 --> 00:31:57.000]  送到給王當中
[00:31:57.000 --> 00:32:01.000]  我們也看看
[00:32:01.000 --> 00:32:03.000]  王落在這個境況 是哪一個
[00:32:03.000 --> 00:32:05.000]  導致到他們有這樣的境況
[00:32:05.000 --> 00:32:07.000]  是其他那兩個
[00:32:07.000 --> 00:32:09.000]  的總督 以及其他
[00:32:09.000 --> 00:32:11.000]  那120個的
[00:32:11.000 --> 00:32:13.000]  總長 不是 對不起
[00:32:13.000 --> 00:32:15.000]  反過來 120個總長
[00:32:15.000 --> 00:32:17.000]  和那兩個的總督
[00:32:19.000 --> 00:32:21.000]  給他們看到
[00:32:21.000 --> 00:32:23.000]  這個情況
[00:32:23.000 --> 00:32:25.000]  這幫人根本不為
[00:32:25.000 --> 00:32:27.000]  這位王去解憂
[00:32:27.000 --> 00:32:29.000]  而且是天煩天亂
[00:32:29.000 --> 00:32:31.000]  這句說話很熟悉
[00:32:31.000 --> 00:32:33.000]  天煩天亂
[00:32:33.000 --> 00:32:35.000]  搞到這個
[00:32:35.000 --> 00:32:37.000]  中央 現在這個王
[00:32:37.000 --> 00:32:39.000]  很不舒服
[00:32:39.000 --> 00:32:41.000]  但以你一句說話
[00:32:41.000 --> 00:32:43.000]  將王的困惑完全
[00:32:43.000 --> 00:32:45.000]  抹掉
[00:32:45.000 --> 00:32:47.000]  繼續看
[00:32:47.000 --> 00:32:49.000]  我的神差遣使者
[00:32:49.000 --> 00:32:51.000]  封住獅子的口
[00:32:51.000 --> 00:32:53.000]  叫獅子不傷我
[00:32:53.000 --> 00:32:57.000]  這句說話
[00:32:57.000 --> 00:32:59.000]  有很深層的
[00:32:59.000 --> 00:33:01.000]  意義 大家看
[00:33:01.000 --> 00:33:03.000]  兄弟姐妹
[00:33:03.000 --> 00:33:05.000]  有心在什麼呢
[00:33:05.000 --> 00:33:07.000]  有些兒童聖經
[00:33:07.000 --> 00:33:09.000]  就會畫一些漫畫
[00:33:09.000 --> 00:33:11.000]  不是畫畫 畫一些畫像
[00:33:11.000 --> 00:33:13.000]  就說
[00:33:13.000 --> 00:33:15.000]  但以你那些獅子
[00:33:15.000 --> 00:33:17.000]  很聽話
[00:33:17.000 --> 00:33:19.000]  隻隻伏在他身邊
