
[00:00:00.000 --> 00:00:03.000]  今天我們要宣講的主題是
[00:21:40.280 --> 00:21:42.160]  第一樣是真理
[00:21:42.160 --> 00:21:44.280]  什麼是真理?
[00:21:44.280 --> 00:21:48.320]  基督徒生活的重點是遵從神的話
[00:21:48.320 --> 00:21:51.200]  亦即是遵從聖經的教訓
[00:21:51.200 --> 00:21:53.920]  因為剛才約翰福音所說
[00:21:53.920 --> 00:21:55.840]  神就是真理
[00:21:55.840 --> 00:21:59.640]  真理是不變、恆久不變的
[00:21:59.640 --> 00:22:02.000]  我們要忠於耶穌基督教導
[00:22:02.000 --> 00:22:05.400]  千萬不要扭曲聖經的訊息
[00:22:05.400 --> 00:22:10.120]  更加不要鼓勵別人不用聖經
[00:22:10.120 --> 00:22:11.360]  第二樣東西
[00:22:11.360 --> 00:22:13.640]  我們認識真理之後
[00:22:13.640 --> 00:22:16.000]  我們就要學習愛
[00:22:16.000 --> 00:22:23.880]  這個愛心絕對不可以只有愛心
[00:22:23.880 --> 00:22:26.440]  沒有真理在內
[00:22:26.440 --> 00:22:30.800]  如果這樣的話,我們只會感情用事
[00:22:30.800 --> 00:22:36.480]  而不是真真正正在真理內的愛
[00:22:36.480 --> 00:22:38.160]  聖經有這樣說
[00:22:38.160 --> 00:22:42.560]  愛是不喜歡不義,只喜歡真理
[00:22:42.560 --> 00:22:47.760]  真理能夠將人帶到愛的當中
[00:22:47.760 --> 00:22:50.960]  如果我們無論是小朋友
[00:22:50.960 --> 00:22:52.480]  無論是在公司
[00:22:52.480 --> 00:22:55.400]  無論是在教會內的弟兄姊妹
[00:22:55.400 --> 00:22:57.880]  如果你覺得他們所做的事
[00:22:57.880 --> 00:23:00.800]  與真理是相違背的話
[00:23:00.800 --> 00:23:07.320]  請你用愛心說誠實話去教導他們
[00:23:07.320 --> 00:23:12.040]  而不是教會,我們是包容的
[00:23:12.040 --> 00:23:14.640]  這樣的包容、這樣的愛心
[00:23:14.640 --> 00:23:16.320]  其實就是溺愛他們
[00:23:16.320 --> 00:23:19.760]  他們一次錯、兩次錯,繼續錯
[00:23:19.760 --> 00:23:21.480]  如果你不告訴他們
[00:23:21.480 --> 00:23:27.920]  所以這份愛心是出於真理的當中
[00:23:27.920 --> 00:23:29.000]  說到這裡
[00:23:29.000 --> 00:23:31.880]  我想介紹我兩個學生給大家認識
[00:23:31.880 --> 00:23:36.200]  一個學生是飛機師
[00:23:36.200 --> 00:23:40.240]  從小到大,他的志願就是做機師
[00:23:40.240 --> 00:23:44.080]  所以他從小很努力讀書
[00:23:44.080 --> 00:23:46.480]  成績很好
[00:23:46.480 --> 00:23:50.440]  一直到中學,大學畢業後
[00:23:50.440 --> 00:23:54.040]  成他所願,他真的做到一個機師
[00:23:54.040 --> 00:23:57.200]  另一個就是一個清潔工人
[00:23:57.200 --> 00:23:58.840]  我不可以這樣說是清潔工人
[00:23:58.840 --> 00:24:00.760]  是清潔公司老闆
[00:24:00.760 --> 00:24:03.560]  他很不喜歡讀書
[00:24:03.560 --> 00:24:07.360]  但他不是不聰明
[00:24:07.360 --> 00:24:08.920]  他只是不喜歡讀書
[00:24:08.920 --> 00:24:12.400]  他讀到中三就沒有讀書
[00:24:12.400 --> 00:24:15.920]  這兩個同學是同學
[00:24:15.920 --> 00:24:19.560]  我很記得那個機師第一次發工資
[00:24:19.560 --> 00:24:24.200]  叫了我和他幾個好同學一起吃飯
[00:24:24.200 --> 00:24:26.840]  我們第一件事就是問
[00:24:26.840 --> 00:24:29.640]  其實機師有多少工資?
[00:24:29.640 --> 00:24:31.440]  他一說給我們知道
[00:24:31.440 --> 00:24:34.240]  我們說,嘩,連我也嘩
[00:24:34.240 --> 00:24:36.520]  工資比我高
[00:24:36.520 --> 00:24:39.720]  於是由那時候開始
[00:24:39.720 --> 00:24:43.560]  每次吃飯都是由他付錢
[00:24:43.560 --> 00:24:47.680]  直到兩年前,大家知道發生什麼事
[00:24:47.680 --> 00:24:50.200]  機師就沒有工作
[00:24:50.200 --> 00:24:56.360]  機師在2018年結了婚,買了一層樓
[00:24:56.360 --> 00:25:01.880]  我猜他人生中沒有想過沒有工作
[00:25:01.880 --> 00:25:06.200]  亦都沒有想過是這樣的狀態
[00:25:06.200 --> 00:25:11.680]  於是清潔公司的老闆都很友善
[00:25:11.680 --> 00:25:17.040]  問他,你會不會願意來工作?
[00:25:17.040 --> 00:25:21.520]  這個機師初時拒絕了
[00:25:21.520 --> 00:25:25.760]  我猜真的要一個機師放下自己的身段
[00:25:25.760 --> 00:25:30.080]  要去做一個清潔的工人
[00:25:30.080 --> 00:25:32.040]  你行不行?
[00:25:32.040 --> 00:25:36.960]  可能有些行,因為都要養家
[00:25:36.960 --> 00:25:39.960]  但那時候他一口拒絕了
[00:25:39.960 --> 00:25:43.160]  但後來過了兩天後
[00:25:43.160 --> 00:25:45.040]  他打給同學,他說
[00:25:45.040 --> 00:25:48.840]  「不行了,我猜我還是需要來你那裡」
[00:25:48.840 --> 00:25:51.280]  「你可不可以幫我?」
[00:25:51.280 --> 00:25:56.000]  「我不可以給你以前那麼高薪水」
[00:25:56.000 --> 00:26:02.520]  「不過我盡量可以讓你供樓,可以養老婆」
[00:26:02.520 --> 00:26:04.680]  於是他便一起去做
[00:26:04.680 --> 00:26:07.960]  這個不喜歡讀書的同學
[00:26:07.960 --> 00:26:12.160]  就很喜歡混淆
[00:26:12.160 --> 00:26:15.200]  他混了一瓶東西
[00:26:15.200 --> 00:26:19.120]  可以清潔鋼鐵
[00:26:19.120 --> 00:26:20.760]  清潔得很乾淨
[00:26:20.760 --> 00:26:27.160]  即是中銀和香港銀行的大廈
[00:26:27.160 --> 00:26:30.280]  用鋼鐵那些
[00:26:30.280 --> 00:26:34.280]  那些可以清潔得很乾淨
[00:26:34.280 --> 00:26:38.200]  於是這兩個人便一起拍檔
[00:26:38.200 --> 00:26:42.320]  直到一個多月前
[00:26:42.320 --> 00:26:45.000]  我便經過他們的店舖
[00:26:45.000 --> 00:26:47.120]  便看到他們坐在那裡
[00:26:47.120 --> 00:26:50.400]  我說「沒工作了?」
[00:26:50.400 --> 00:26:55.880]  他說「不是,我們預備不做清潔公司了」
[00:26:55.880 --> 00:26:56.880]  「不做清潔公司?」
[00:26:56.880 --> 00:26:58.640]  我便問他「你們做甚麼?」
[00:26:58.640 --> 00:27:03.640]  他說「他們兩個合夥開了一間公司」
[00:27:03.640 --> 00:27:06.840]  他說「機師說我沒有錢」
[00:27:06.840 --> 00:27:10.040]  他說「是他出錢,我做他的合夥」
[00:27:10.040 --> 00:27:12.920]  我說「你這樣也這麼吃虧?」
[00:27:12.920 --> 00:27:16.720]  他說「是甚麼?他是我的寶」
[00:27:16.720 --> 00:27:18.520]  「我不懂英文,他懂英文」
[00:27:18.520 --> 00:27:21.600]  「我們接了很多生意,因為他」
[00:27:21.600 --> 00:27:26.920]  我覺得這兩個同學不但識於微時
[00:27:26.920 --> 00:27:30.120]  還在患難見真情
[00:27:30.120 --> 00:27:35.280]  在這時候我聽完後便問他們
[00:27:35.280 --> 00:27:40.120]  「傳道人本色,你們信不信耶穌?」
[00:27:40.120 --> 00:27:43.520]  然後他們說「你問這些問題?」
[00:27:43.520 --> 00:27:46.200]  我說「當然啦,我現在不教書」
[00:27:46.200 --> 00:27:48.320]  「做傳道人當然要問這些問題」
[00:27:48.320 --> 00:27:50.120]  他們說「甚麼?」
[00:27:50.120 --> 00:27:52.720]  「我們六年級小學時」
[00:27:52.720 --> 00:27:55.240]  「福音營便舉了手,缺了字」
[00:27:55.240 --> 00:27:57.880]  「我們也告訴別人我們是基督徒」
[00:27:57.880 --> 00:28:01.520]  我說「雖然我們沒有教會」
[00:28:01.520 --> 00:28:04.000]  他們說「但我們也是基督徒」
[00:28:04.000 --> 00:28:07.080]  基師說了一句話,我很感動
[00:28:07.080 --> 00:28:13.120]  他說「如果不是他有基督的愛心」
[00:28:13.120 --> 00:28:15.480]  「他一定不會幫我」
[00:28:15.480 --> 00:28:17.440]  「他可以賺很多錢」
[00:28:17.440 --> 00:28:20.520]  「跟他兩個小朋友、太太」
[00:28:20.520 --> 00:28:22.600]  「過得更好的生活」
[00:28:22.600 --> 00:28:24.920]  「但因為他要幫我」
[00:28:24.920 --> 00:28:30.040]  「所以他賺的錢就給了一半給我」
[00:28:30.040 --> 00:28:31.760]  我很感動
[00:28:31.760 --> 00:28:36.400]  這些年青人能夠這樣發現到
[00:28:36.400 --> 00:28:38.560]  有神在他們當中
[00:28:38.560 --> 00:28:41.560]  又能夠這樣互相幫助
[00:28:41.560 --> 00:28:44.000]  這些都是很美的片段
[00:28:44.000 --> 00:28:47.080]  就好像今天所教導的一樣
[00:28:47.080 --> 00:28:49.080]  有神在我們當中
[00:28:49.080 --> 00:28:54.360]  那個彼此相愛是非常不一樣的
[00:28:54.360 --> 00:28:57.120]  最後我們今天學到要怎樣
[00:28:57.120 --> 00:29:00.080]  拒絕這些假教師
[00:29:00.080 --> 00:29:02.200]  我們要很留心
[00:29:02.200 --> 00:29:05.400]  有沒有一些假教師在我們當中
[00:29:05.400 --> 00:29:07.160]  你說「都沒有」
[00:29:07.160 --> 00:29:09.680]  不是的,我告訴你,你要很小心
[00:29:09.680 --> 00:29:13.160]  尤其是現在這個疫情的關係
[00:29:13.160 --> 00:29:16.120]  這個網絡上甚麼都有
[00:29:16.120 --> 00:29:19.360]  應有盡有,你想看甚麼都有
[00:29:19.360 --> 00:29:23.320]  但你知不知道那些東西是否真實
[00:29:23.320 --> 00:29:25.080]  是否真的呢
[00:29:25.080 --> 00:29:27.040]  又或者你知不知道那些東西
[00:29:27.040 --> 00:29:32.280]  你聽著聽著,你發現好像有些錯的
[00:29:32.280 --> 00:29:35.240]  如果你不知道那些網絡
[00:29:35.240 --> 00:29:38.120]  那些YouTube是甚麼機構
[00:29:38.120 --> 00:29:40.800]  或者那些是甚麼教會的時候
[00:29:40.800 --> 00:29:44.640]  我請你回來問問我們傳道人
[00:29:44.640 --> 00:29:47.600]  或者牧師,讓他們告訴你
[00:29:47.600 --> 00:29:50.120]  不要自己甚麼都聽甚麼都看
[00:29:50.120 --> 00:29:53.440]  又或者甚至「其實是誰發給我的」
[00:29:53.440 --> 00:29:57.560]  誰發給你都可能是錯的,都是不對的
[00:29:57.560 --> 00:30:03.280]  所以我們自己要好好地去學習
[00:30:03.280 --> 00:30:07.520]  最後,我想跟大家分享的是
[00:30:07.520 --> 00:30:11.360]  如果我們只是著重有愛心
[00:30:11.360 --> 00:30:13.480]  而沒有真理的時候
[00:30:13.480 --> 00:30:16.160]  我們就不用了我們的愛心
[00:30:16.160 --> 00:30:18.600]  讓我們的感情去支配
[00:30:18.600 --> 00:30:21.240]  但如果我們只是著重真理
[00:30:21.240 --> 00:30:23.080]  而沒有愛心的話
[00:30:23.080 --> 00:30:24.920]  我們就會偏袒別人
[00:30:24.920 --> 00:30:28.720]  對別人苛刻和要求過高
[00:30:28.720 --> 00:30:32.360]  所以今天約翰告訴我們
[00:30:32.360 --> 00:30:34.200]  我們作為基督徒
[00:30:34.200 --> 00:30:37.680]  我們要在愛心和真理上
[00:30:37.680 --> 00:30:42.280]  好好地學會平衡的功課
[00:30:42.280 --> 00:30:45.520]  就好像我的菠蘿包啟示一樣
[00:30:45.520 --> 00:30:49.360]  好看沒有內涵是不行的
[00:30:49.360 --> 00:30:56.400]  一定要有色、香味平衡才是最好的
[00:30:56.400 --> 00:31:01.320]  求主幫助我們能夠活出有真理的愛
[00:31:01.320 --> 00:31:03.320]  我們一起低頭祈禱
[00:31:03.320 --> 00:31:09.760]  親愛的天父上帝,多謝你的教導
[00:31:09.760 --> 00:31:11.880]  讓我們真的知道
[00:31:11.880 --> 00:31:17.320]  在你裡面的那份愛是多麼美好
[00:31:17.320 --> 00:31:19.400]  求神你都繼續建立我們
[00:31:19.400 --> 00:31:23.680]  讓我們不單止在聖經裡面去認識你
[00:31:23.680 --> 00:31:27.080]  也求你親自對我們說話
[00:31:27.080 --> 00:31:29.960]  用我們每一個人不同的方法
[00:31:29.960 --> 00:31:34.080]  讓我們明白你要我們所學習的功課
[00:31:34.080 --> 00:31:36.680]  求主你繼續帶領著我們
[00:31:36.680 --> 00:31:39.080]  讓我們在往後的人生裡面
[00:31:39.080 --> 00:31:41.520]  懂得怎樣去愛
[00:31:41.520 --> 00:31:43.760]  我們同心在你面前仰望
[00:31:43.760 --> 00:31:47.200]  是奉教主耶穌得聖的名字祈求
[00:31:47.200 --> 00:31:49.200]  MING PAO CANADA | MING PAO TORONTO
