
[00:00:00.000 --> 00:00:04.840]  好 我們繼續講我們這個跨越的系列
[00:16:14.320 --> 00:16:16.360]  "啞巴的舌頭"
[00:16:16.360 --> 00:16:17.960]  有殘疾的人
[00:16:17.960 --> 00:16:19.760]  他們能夠來到上帝面前
[00:16:19.760 --> 00:16:21.360]  來到祭拜
[00:16:21.360 --> 00:16:24.440]  這個就是《以塞亞書》舊約裏面
[00:16:24.440 --> 00:16:26.200]  一直有的願景
[00:16:26.200 --> 00:16:29.200]  耶穌降臨 聖靈降臨
[00:16:29.200 --> 00:16:30.840]  上帝的國度開始的時候
[00:16:30.840 --> 00:16:33.840]  這個羣體就應該是一個這樣的羣體
[00:16:33.840 --> 00:16:35.560]  不單止他們聚集的時候
[00:16:35.560 --> 00:16:37.000]  是包括所有的人
[00:16:37.000 --> 00:16:38.800]  鳳耶穌的名利度
[00:16:38.800 --> 00:16:42.760]  都能夠參與在這個上帝的子民裏面
[00:16:42.760 --> 00:16:44.160]  大家叫做大騫子媒
[00:16:44.160 --> 00:16:46.560]  大家叫做神的子民
[00:16:46.560 --> 00:16:51.920]  並且是一個welcoming的community
[00:16:51.920 --> 00:16:55.000]  連他們聚會的形式
[00:16:55.000 --> 00:16:56.400]  語言
[00:16:56.400 --> 00:16:59.360]  他們的態度都是一樣的
[00:16:59.360 --> 00:17:00.600]  我就想問
[00:17:00.600 --> 00:17:02.120]  到底我們教會
[00:17:02.120 --> 00:17:03.320]  我們作爲神的子民
[00:17:03.320 --> 00:17:07.280]  我們又沒有這種身份
[00:17:07.280 --> 00:17:09.040]  我們作爲一個神的羣體
[00:17:09.040 --> 00:17:13.040]  我們是不是一個會集人
[00:17:13.040 --> 00:17:15.280]  能夠去attract人
[00:17:15.280 --> 00:17:16.520]  能夠welcoming人
[00:17:16.520 --> 00:17:18.480]  來到我們中間
[00:17:18.480 --> 00:17:21.960]  在這個時代做這件事
[00:17:21.960 --> 00:17:23.640]  不是容易的
[00:17:23.640 --> 00:17:27.080]  因爲我們在所有的media
[00:17:27.080 --> 00:17:29.680]  所有的公共的資訊裏面
[00:17:29.680 --> 00:17:30.800]  我們所接收到的
[00:17:30.800 --> 00:17:34.440]  都很多時候是排外的
[00:17:34.440 --> 00:17:37.240]  是language of exclusion
[00:17:37.240 --> 00:17:37.960]  我們所講的東西
[00:17:37.960 --> 00:17:41.720]  都是跟別人分開的
[00:17:41.720 --> 00:17:43.880]  你有你有我有我的
[00:17:43.880 --> 00:17:45.280]  特別是在這個年頭
[00:17:45.280 --> 00:17:50.000]  整個世界好像着火了
[00:17:50.000 --> 00:17:51.200]  我們公共的語言裏面
[00:17:51.200 --> 00:17:52.040]  你聽聽
[00:17:52.040 --> 00:17:53.840]  你留意一下
[00:17:53.840 --> 00:17:59.600]  以色列、加沙、伊朗
[00:17:59.600 --> 00:18:02.280]  大家都是鬥開火
[00:18:02.280 --> 00:18:03.880]  你所接觸到的新聞
[00:18:03.880 --> 00:18:05.760]  所有的報導
[00:18:05.760 --> 00:18:09.560]  全部的論調都是去exclude
[00:18:09.560 --> 00:18:13.040]  或者去妖魔化大家
[00:18:13.040 --> 00:18:14.520]  這裏主要我不是想講
[00:18:14.520 --> 00:18:16.800]  有什麼地緣政治的問題
[00:18:16.800 --> 00:18:17.520]  當然那些問題
[00:18:17.520 --> 00:18:19.800]  是非常之大串的問題
[00:18:19.800 --> 00:18:22.040]  但是起碼那個language上面
[00:18:22.040 --> 00:18:23.440]  rathering
[00:18:23.440 --> 00:18:24.720]  那些的修辭
[00:18:24.720 --> 00:18:26.440]  我們用的論調
[00:18:26.440 --> 00:18:28.720]  都是很多事
[00:18:28.720 --> 00:18:32.520]  無論是隔岸觀火也好
[00:18:32.520 --> 00:18:39.760]  或者是當做是
[00:18:39.760 --> 00:18:42.920]  剛剛上個星期
[00:18:42.920 --> 00:18:44.440]  美國說想
[00:18:44.440 --> 00:18:46.160]  有些人在說
[00:18:46.160 --> 00:18:49.960]  美國會不會幫以色列攻打伊朗的時候
[00:18:49.960 --> 00:18:54.680]  攻打了
[00:18:54.680 --> 00:18:56.600]  就有一個議員說什麼呢
[00:18:56.600 --> 00:18:59.160]  有個議員居然在他的x那裏說
[00:18:59.160 --> 00:19:01.440]  x就是twitter
[00:19:01.440 --> 00:19:05.320]  他說game on
[00:19:05.320 --> 00:19:07.920]  this is not a game
[00:19:07.920 --> 00:19:10.960]  this is not a game
[00:19:10.960 --> 00:19:12.760]  不是遊戲來的
[00:19:12.760 --> 00:19:16.640]  是人命關天
[00:19:16.640 --> 00:19:19.720]  或者很多時候在一些傳統的教會里面
[00:19:19.720 --> 00:19:21.920]  我們都有一些很流行的
[00:19:21.920 --> 00:19:25.840]  普遍的一種的末世論叫做
[00:19:25.840 --> 00:19:28.040]  biblical prophecy
[00:19:28.040 --> 00:19:30.200]  就是聖經的預言
[00:19:30.200 --> 00:19:33.720]  現在在中東里面實現等等
[00:19:33.720 --> 00:19:36.280]  這些我絕對不贊成這樣去解釋
[00:19:36.280 --> 00:19:39.520]  因爲如果你這樣去解釋的話
[00:19:39.520 --> 00:19:43.040]  就有一種隔岸觀火的心態
[00:19:43.040 --> 00:19:44.760]  聖經說了這裏會打仗
[00:19:44.760 --> 00:19:46.920]  所以就讓他打
[00:19:46.920 --> 00:19:49.120]  或者我們火上加油等等
[00:19:49.120 --> 00:19:50.200]  隔岸觀火的心態
[00:19:50.200 --> 00:19:53.640]  這種排外的一種語言
[00:19:53.640 --> 00:19:56.680]  應該怎麼解釋這些所謂的biblical prophecy
[00:19:56.680 --> 00:20:00.240]  我們在傳統教會里面很論盡
[00:20:00.240 --> 00:20:02.200]  因爲我們接受的那一套
[00:20:02.200 --> 00:20:02.840]  是那一樣
[00:20:02.840 --> 00:20:04.720]  這裏已經一早說了會打仗
[00:20:04.720 --> 00:20:06.040]  所以就讓他打
[00:20:06.040 --> 00:20:07.440]  應該打
[00:20:07.440 --> 00:20:10.520]  甚至支持應該支持他打
[00:20:10.520 --> 00:20:11.640]  這個很論盡
[00:20:11.640 --> 00:20:13.000]  怎麼解釋呢
[00:20:13.000 --> 00:20:16.520]  我覺得這是解經錯謀
[00:20:16.520 --> 00:20:18.240]  所以你說應該怎麼解釋
[00:20:18.240 --> 00:20:20.440]  你應該來我的課堂
[00:20:20.440 --> 00:20:24.960]  再思解經錯謀
[00:20:24.960 --> 00:20:30.000]  社會學的學者說什麼呢
[00:20:30.000 --> 00:20:31.600]  現在有些大數據說
[00:20:31.600 --> 00:20:34.640]  社交媒體上的內容
[00:20:34.640 --> 00:20:37.720]  很多時候都是由一小撮的人
[00:20:37.720 --> 00:20:41.720]  6%的人去產生的
[00:20:41.720 --> 00:20:43.520]  就是他們post什麼上去Twitter
[00:20:43.520 --> 00:20:44.240]  上去X
[00:20:44.240 --> 00:20:46.160]  上去Facebook
[00:20:46.160 --> 00:20:48.400]  或者小紅書
[00:20:48.400 --> 00:20:50.280]  whatever
[00:20:50.280 --> 00:20:52.600]  6%的人去產生的
[00:20:52.600 --> 00:20:54.600]  但是很弊的一件事
[00:20:54.600 --> 00:20:56.600]  就是這6%的人
[00:20:56.600 --> 00:21:00.560]  大多都是偏激的人士
[00:21:00.560 --> 00:21:03.720]  無論他是左或者右
[00:21:03.720 --> 00:21:05.800]  他們所產生的言論
[00:21:05.800 --> 00:21:09.480]  就是一種標籤的言論
[00:21:09.480 --> 00:21:12.600]  在我們這種所謂分化的年代
[00:21:12.600 --> 00:21:14.840]  age of polarization
[00:21:14.840 --> 00:21:17.480]  我們最喜歡去分別人
[00:21:17.480 --> 00:21:18.400]  標籤別人
[00:21:18.400 --> 00:21:19.720]  你不同我的意見
[00:21:19.720 --> 00:21:21.440]  你就是自由派
[00:21:21.440 --> 00:21:24.400]  你就是那幫壞人
[00:21:24.400 --> 00:21:27.520]  我們就想去批大家
[00:21:27.520 --> 00:21:31.120]  這種現象叫做tribalism
[00:21:31.120 --> 00:21:34.160]  特別是在後現代的時候
[00:21:34.160 --> 00:21:36.040]  有一種部落主義
[00:21:36.040 --> 00:21:37.600]  就是我是這個部落的
[00:21:37.600 --> 00:21:39.120]  你是那個部落的
[00:21:39.120 --> 00:21:41.520]  好像以前那些蠻荒的部落
[00:21:41.520 --> 00:21:44.640]  我們大家彼此是受敵
[00:21:44.640 --> 00:21:45.720]  其實這個tribalism
[00:21:45.720 --> 00:21:46.680]  90年代的時候
[00:21:46.680 --> 00:21:48.280]  已經開始有人說的了
[00:21:48.280 --> 00:21:50.440]  已經開始預測
[00:21:50.440 --> 00:21:52.320]  誰知道就是self-fulfilling prophecy
[00:21:52.320 --> 00:21:53.800]  現在20多年之後
[00:21:53.800 --> 00:21:54.520]  就真的實現了
[00:21:54.520 --> 00:21:56.640]  因爲90年代初的時候
[00:21:56.640 --> 00:21:59.080]  當時我就看了一些書
[00:21:59.080 --> 00:22:02.400]  說後現代主義會帶來什麼情況
[00:22:02.400 --> 00:22:05.000]  其中那個分析家就說
[00:22:05.000 --> 00:22:07.560]  說後現代來到的時候
[00:22:07.560 --> 00:22:09.080]  就會各自爲政
[00:22:09.080 --> 00:22:12.320]  並且會有tribalism
[00:22:12.320 --> 00:22:15.280]  部落主義
[00:22:15.280 --> 00:22:17.120]  所以很多時候這些社交平臺
[00:22:17.120 --> 00:22:18.160]  我們所接觸的
[00:22:18.160 --> 00:22:26.560]  就是我們和他們之間是不同的
[00:22:26.560 --> 00:22:28.240]  剛纔我說的這個故事
[00:22:28.240 --> 00:22:29.400]  我們說的金句是什麼
[00:22:29.400 --> 00:22:31.600]  金和銀我沒有
[00:22:31.600 --> 00:22:33.960]  但我想你更加留意的
[00:22:33.960 --> 00:22:36.840]  不只是那個金句這麼簡單
[00:22:36.840 --> 00:22:40.280]  就是留意到有的動詞
[00:22:40.280 --> 00:22:44.600]  彼得和約翰代表教會做些什麼
[00:22:44.600 --> 00:22:48.800]  定徵汗那個生下來的他的腿
[00:22:48.800 --> 00:22:50.000]  還有什麼
[00:22:50.000 --> 00:22:52.720]  拉着他的右手
[00:22:52.720 --> 00:22:55.440]  扶他起來
[00:22:55.440 --> 00:22:59.000]  然後他就得到伊治
[00:22:59.000 --> 00:23:01.840]  通常我們着眼上帝的工作
[00:23:01.840 --> 00:23:03.200]  神蹟等等
[00:23:03.200 --> 00:23:06.320]  我們着眼的只不過是結果
[00:23:06.320 --> 00:23:08.320]  what is being done
[00:23:08.320 --> 00:23:09.280]  那個consequence
[00:23:09.280 --> 00:23:12.040]  那個result是什麼
[00:23:12.040 --> 00:23:14.320]  就是那個本身是弊的
[00:23:14.320 --> 00:23:15.760]  現在他走到了
[00:23:15.760 --> 00:23:16.520]  現在他走到了
[00:23:16.520 --> 00:23:19.920]  這個就是我們所着眼的地方
[00:23:19.920 --> 00:23:20.800]  但我們沒有着眼的
[00:23:20.800 --> 00:23:23.680]  就是這道路加所講的故事
[00:23:23.680 --> 00:23:26.680]  它是有很多動作
[00:23:26.680 --> 00:23:29.000]  這些行動的本身
[00:23:29.000 --> 00:23:29.920]  那些叫動詞
[00:23:29.920 --> 00:23:30.840]  定徵汗他
[00:23:30.840 --> 00:23:32.120]  拉着他的手
[00:23:32.120 --> 00:23:34.080]  還有扶起他來
[00:23:34.080 --> 00:23:38.000]  其實這些纔是真正神的工作
[00:23:38.000 --> 00:23:39.680]  你有沒有想過
[00:23:39.680 --> 00:23:40.640]  那種關懷
[00:23:40.640 --> 00:23:43.760]  那種同理
[00:23:43.760 --> 00:23:46.440]  不是走過就算了
[00:23:46.440 --> 00:23:48.560]  所以不是of us versus them
[00:23:48.560 --> 00:23:49.680]  拉他上來
[00:23:49.680 --> 00:23:50.160]  扶他
[00:23:50.160 --> 00:23:54.280]  然後和他一起進去聖殿
[00:23:54.280 --> 00:23:57.120]  這個妙術
[00:23:57.120 --> 00:23:58.840]  就是講到當時的教會
[00:23:58.840 --> 00:24:04.160]  當時的羣體應該產生一種這樣的果效
[00:24:04.160 --> 00:24:07.560]  應該做一件這樣的事
[00:24:07.560 --> 00:24:09.200]  因爲今時今日還有人說
[00:24:09.200 --> 00:24:10.200]  二十世紀中的時候
[00:24:10.200 --> 00:24:13.960]  有一個很著名的社會學的實驗
[00:24:13.960 --> 00:24:19.400]  叫做Roberts Cave Experiment
[00:24:19.400 --> 00:24:20.520]  Roberts Cave爲什麼呢
[00:24:20.520 --> 00:24:24.280]  因爲是在一個Oklahoma
[00:24:24.280 --> 00:24:27.440]  一個地方叫做Roberts Cave State Park
[00:24:27.440 --> 00:24:30.440]  那裏做的一個實驗
[00:24:30.440 --> 00:24:32.280]  那個實驗是做什麼的呢
[00:24:32.280 --> 00:24:35.000]  他就找了兩班男孩
[00:24:35.000 --> 00:24:36.680]  兩班男孩
[00:24:36.680 --> 00:24:40.400]  就分開他們兩組
[00:24:40.400 --> 00:24:43.960]  就帶了他們進去這個State Park
[00:24:43.960 --> 00:24:45.760]  然後他們就在
[00:24:45.760 --> 00:24:47.680]  不知道對方存在的環境裏面
[00:24:47.680 --> 00:24:49.960]  他們就進行一些活動
[00:24:49.960 --> 00:24:52.240]  建立他們的team spirit
[00:24:52.240 --> 00:24:53.560]  這邊又建立他們的team spirit
[00:24:53.560 --> 00:24:55.960]  但是他們不知道有另外一個team在那裏
[00:24:55.960 --> 00:24:58.600]  就建立他們的歸屬感和認同感
[00:24:58.600 --> 00:25:00.920]  我們是屬於這一個羣組的
[00:25:00.920 --> 00:25:03.320]  然後就將他們帶在一起
[00:25:03.320 --> 00:25:05.640]  就要求他們在一個環境裏面
[00:25:05.640 --> 00:25:07.360]  大家去競爭
[00:25:07.360 --> 00:25:09.480]  就是搞一下鬥爭大家
[00:25:09.480 --> 00:25:10.600]  大家打一下鬥爭
[00:25:10.600 --> 00:25:13.600]  和搞一下這些對立
[00:25:13.600 --> 00:25:15.160]  贏的就有獎品
[00:25:15.160 --> 00:25:16.840]  有獎金的
[00:25:16.840 --> 00:25:19.880]  所以社會學家就做了一個這樣的
[00:25:19.880 --> 00:25:22.160]  所謂Roberts Cave Experiment
[00:25:22.160 --> 00:25:25.320]  你就發現他們本身是好好的
[00:25:25.320 --> 00:25:27.920]  當他們一放在一個場景裏面
[00:25:27.920 --> 00:25:31.240]  去爭大家和批大家的時候
[00:25:31.240 --> 00:25:32.840]  就很快他們就會產生
[00:25:32.840 --> 00:25:34.320]  他們自己這些小孩
[00:25:34.320 --> 00:25:38.520]  就會產生那種敵意和偏見
[00:25:38.520 --> 00:25:40.480]  接着就侮辱大家和破壞大家
[00:25:40.480 --> 00:25:42.240]  男孩子就做這些事
[00:25:42.240 --> 00:25:44.000]  bully大家等等
[00:25:44.000 --> 00:25:45.240]  搶大家的東西
[00:25:45.240 --> 00:25:48.640]  破壞大家的物件等等
[00:25:48.640 --> 00:25:53.520]  他說怎麼去化解這個衝突
[00:25:53.520 --> 00:25:55.960]  就是你要將雙方放在一起
[00:25:55.960 --> 00:25:57.120]  並且給他們一個目標
[00:25:57.120 --> 00:26:02.080]  是超越跨越他們自己羣體的利益的
[00:26:02.080 --> 00:26:03.480]  一個大一點的目標
[00:26:03.480 --> 00:26:06.400]  什麼大一點的目標
[00:26:06.400 --> 00:26:08.120]  譬如大家去幫那個State Park
[00:26:08.120 --> 00:26:10.320]  修理一下水管
[00:26:10.320 --> 00:26:12.160]  去做一下清潔等等
[00:26:12.160 --> 00:26:16.040]  是和他們自己本身自身的利益是無關的
[00:26:16.040 --> 00:26:19.040]  是一些公共的利益
[00:26:19.040 --> 00:26:23.200]  然後這些衝突就自然化解
[00:26:23.200 --> 00:26:24.120]  逐漸化解之後
[00:26:24.120 --> 00:26:29.040]  他們就變成朋友了
[00:26:29.040 --> 00:26:34.080]  這個就是一種inclusive的community
[00:26:34.080 --> 00:26:36.360]  很奇怪的人性就是這樣
[00:26:36.360 --> 00:26:38.640]  將我們分開的時候
[00:26:38.640 --> 00:26:40.920]  建立了那個歸屬感
[00:26:40.920 --> 00:26:42.400]  但是在一個場景裏面
[00:26:42.400 --> 00:26:43.720]  如果是有張力的話
[00:26:43.720 --> 00:26:46.240]  和有一些競爭的話
[00:26:46.240 --> 00:26:49.720]  就自然會有一些敵意就會產生
[00:26:49.720 --> 00:26:53.520]  今天無論講國際的關係
[00:26:53.520 --> 00:26:55.960]  講本地社區的關係
[00:26:55.960 --> 00:26:59.760]  講教會之間的關係其實都是一樣
[00:26:59.760 --> 00:27:00.880]  我記得很多年前
[00:27:00.880 --> 00:27:04.360]  我曾經去過以色列巴仙丹地
[00:27:04.360 --> 00:27:05.680]  我們做了一個短宣
[00:27:05.680 --> 00:27:09.040]  那個短宣就是參與一個基督徒
[00:27:09.040 --> 00:27:13.040]  一個阿拉伯人基督徒的侍奉
[00:27:13.040 --> 00:27:15.640]  他做一些和平的侍奉
[00:27:15.640 --> 00:27:17.760]  服侍當地的人
[00:27:17.760 --> 00:27:21.920]  當地一些比較貧困的年輕人等等
[00:27:21.920 --> 00:27:26.520]  很奇怪有一些教會的長老就立刻跟我說
[00:27:26.520 --> 00:27:29.240]  你都不是去傳福音
[00:27:29.240 --> 00:27:33.160]  爲什麼你要做這件事
[00:27:33.160 --> 00:27:34.800]  因爲我們很多時候就將福音的工作
[00:27:34.800 --> 00:27:37.600]  只是限制於我們去派單章
[00:27:37.600 --> 00:27:38.720]  沒錯那些是真的
[00:27:38.720 --> 00:27:40.800]  那些真的是傳福音的工作
[00:27:40.800 --> 00:27:43.600]  但是不代表只是規限於那樣東西
[00:27:43.600 --> 00:27:45.160]  對不對
[00:27:45.160 --> 00:27:48.760]  不可以只是規限於我們去講
[00:27:48.760 --> 00:27:54.720]  然後我們應該要有行動去表述那個福音
[00:27:54.720 --> 00:27:56.000]  對不對
[00:27:56.000 --> 00:27:57.600]  我覺得我們幾個人
[00:27:57.600 --> 00:28:02.200]  我們就去探訪一個阿拉伯人基督徒的侍公
[00:28:02.200 --> 00:28:04.200]  叫做穆斯拉哈
[00:28:04.200 --> 00:28:06.520]  這個阿拉伯人的侍公是做什麼的呢
[00:28:06.520 --> 00:28:12.400]  他們將以色列和巴勒斯坦兩方的青年
[00:28:12.400 --> 00:28:20.480]  帶他們一起去擴野去露營
[00:28:20.480 --> 00:28:22.160]  爲什麼選擇擴野呢
[00:28:22.160 --> 00:28:26.040]  爲什麼不選擇以色列或者選擇西岸巴勒斯坦地
[00:28:26.040 --> 00:28:27.760]  爲什麼不選擇
[00:28:27.760 --> 00:28:29.600]  因爲你去擴野的時候
[00:28:29.600 --> 00:28:31.680]  就是一箇中立的地方
[00:28:31.680 --> 00:28:33.000]  不屬於任何人的
[00:28:33.000 --> 00:28:36.240]  聖經裏面一直都是講擴野都是no man's land
[00:28:36.240 --> 00:28:37.320]  對不對
[00:28:37.320 --> 00:28:38.920]  不屬於任何一個政體
[00:28:38.920 --> 00:28:41.320]  不屬於任何一方的
[00:28:41.320 --> 00:28:42.760]  然後帶他們去那邊
[00:28:42.760 --> 00:28:44.000]  然後有兩個星期
[00:28:44.000 --> 00:28:45.480]  一個月的露營
[00:28:45.480 --> 00:28:47.520]  大家一起透火
[00:28:47.520 --> 00:28:49.720]  大家晚上的時候有營火會
[00:28:49.720 --> 00:28:51.280]  大家在營火會里面
[00:28:51.280 --> 00:28:53.240]  就是彼此相識
[00:28:53.240 --> 00:28:55.800]  大家看到大家的面孔
[00:28:55.800 --> 00:28:57.360]  大家的名字
[00:28:57.360 --> 00:28:59.000]  認識大家
[00:28:59.000 --> 00:29:03.520]  很奇怪有些東西就會在那個場景裏面發生
[00:29:03.520 --> 00:29:04.200]  發生了什麼呢
[00:29:04.200 --> 00:29:05.800]  就是本身大家
[00:29:05.800 --> 00:29:10.320]  從小到大都是覺得大家對方是世仇來的
[00:29:10.320 --> 00:29:12.560]  但是你問他們你會不會對方其中一些人呢
[00:29:12.560 --> 00:29:14.400]  他們是不會的
[00:29:14.400 --> 00:29:16.960]  一直都是unknown的人
[00:29:16.960 --> 00:29:18.440]  只不過是他們想象裏面
[00:29:18.440 --> 00:29:21.440]  或者那些網路上
[00:29:21.440 --> 00:29:22.720]  或者那些傳媒上
[00:29:22.720 --> 00:29:26.360]  他們所見到的就是對方就是我們的仇人
[00:29:26.360 --> 00:29:28.080]  對方就是我們的世仇
[00:29:28.080 --> 00:29:30.320]  但是從來沒有見過大家
[00:29:30.320 --> 00:29:32.000]  從來沒有認識過大家
[00:29:32.000 --> 00:29:34.000]  這個Mussalaha就是做這件事
[00:29:34.000 --> 00:29:36.000]  什麼叫Mussalaha就是阿拉伯文
[00:29:36.000 --> 00:29:38.000]  就是reconciliation的意思
[00:29:38.000 --> 00:29:41.000]  復活的意思
[00:29:41.000 --> 00:29:44.400]  就是我們更加需要這件事
[00:29:44.400 --> 00:29:46.000]  而《史行舉》第三章就是說
[00:29:46.000 --> 00:29:49.520]  我們的羣體是一個什麼樣的羣體
[00:29:49.520 --> 00:29:55.560]  有沒有一些伸手去拉下外面的人
[00:29:55.560 --> 00:29:59.280]  在基督裏面我們是同一的
[00:29:59.280 --> 00:30:02.120]  去定徵漢塔
[00:30:02.120 --> 00:30:05.000]  去拉他進來
[00:30:05.000 --> 00:30:09.560]  大家知道《戰雲物報》一觸即發
[00:30:09.560 --> 00:30:15.080]  這些就是我們平時社交網路上
[00:30:15.080 --> 00:30:19.840]  新聞報道上我們見到的相片
[00:30:19.840 --> 00:30:22.080]  我們全部都是見到這些的
[00:30:22.080 --> 00:30:25.920]  但是我們絕少會見到
[00:30:25.920 --> 00:30:30.320]  新聞報道會報道這些東西
[00:30:30.320 --> 00:30:35.440]  是有人的面 是真實的人
[00:30:35.440 --> 00:30:39.000]  左邊一張是Television
[00:30:39.000 --> 00:30:41.040]  被伊朗的火箭射過來
[00:30:41.040 --> 00:30:44.880]  然後炸燬了一些家園
[00:30:44.880 --> 00:30:48.560]  爸爸和弟弟 猶太人
[00:30:48.560 --> 00:30:52.800]  右上角是加沙
[00:30:52.800 --> 00:30:55.520]  加沙死了幾萬人
[00:30:55.520 --> 00:30:58.960]  大部分都是無辜的人
[00:30:58.960 --> 00:31:01.640]  我們在報章或者報道里面
[00:31:01.640 --> 00:31:08.200]  我們看到的加沙全部都是哈馬斯人
[00:31:08.200 --> 00:31:09.880]  是不公平的
[00:31:09.880 --> 00:31:13.280]  我們一竹竿打一船人
[00:31:13.280 --> 00:31:14.680]  沒理由見到你這樣的樣子
[00:31:14.680 --> 00:31:19.680]  我們就當你是某某黨的人
[00:31:19.680 --> 00:31:21.960]  怎麼可以一竹竿打一船人
[00:31:21.960 --> 00:31:26.120]  右下角是伊朗
[00:31:26.120 --> 00:31:35.560]  又是被炸燬沒有家園的小朋友
[00:31:35.560 --> 00:31:40.760]  在這個時代教會作爲一個小的羣體
[00:31:40.760 --> 00:31:45.160]  在基督裏面我們是一個怎樣的羣體
[00:31:45.160 --> 00:31:47.880]  最近有很多大學畢業
[00:31:47.880 --> 00:31:51.600]  我們在附近的北邊 西北大學
[00:31:51.600 --> 00:31:55.760]  畢業禮請了一個人來演講
[00:31:55.760 --> 00:31:58.920]  那個人就是史蒂夫·卡爾王
[00:31:58.920 --> 00:32:01.640]  史蒂夫·卡爾王如果你看《辦公室》
[00:32:01.640 --> 00:32:04.560]  他是其中一個主角
[00:32:04.560 --> 00:32:06.000]  叫了他來講
[00:32:06.000 --> 00:32:06.920]  我覺得挺有趣
[00:32:06.920 --> 00:32:10.200]  聽他演講的詞詞
[00:32:10.200 --> 00:32:10.720]  畢業禮
[00:32:10.720 --> 00:32:12.160]  通常畢業禮就是叫那些學生
[00:32:12.160 --> 00:32:13.600]  You make a difference
[00:32:13.600 --> 00:32:16.680]  你出去你follow your dream
[00:32:16.680 --> 00:32:17.440]  他竟然講了一件事
[00:32:17.440 --> 00:32:19.000]  他說
[00:32:19.000 --> 00:32:21.760]  Remember the little things
[00:32:21.760 --> 00:32:24.080]  Being kind
[00:32:24.080 --> 00:32:26.320]  And you are not alone
[00:32:26.320 --> 00:32:31.160]  Take care of one another
[00:32:31.160 --> 00:32:34.240]  拉拉對方的手
[00:32:34.240 --> 00:32:36.440]  客氣點對大家
[00:32:36.440 --> 00:32:40.000]  Be kind to one another
[00:32:40.000 --> 00:32:41.360]  這些很少的東西
[00:32:41.360 --> 00:32:43.840]  這就是《少林寺》第三章裏面講
[00:32:43.840 --> 00:32:46.520]  教會的那個portrait
[00:32:46.520 --> 00:32:50.960]  教會的那個故事
[00:32:50.960 --> 00:32:52.720]  原來我們在基督裏面
[00:32:52.720 --> 00:32:55.440]  All they do the little things
[00:32:55.440 --> 00:32:59.000]  Be kind to one another
[00:32:59.000 --> 00:33:01.880]  其實就是上帝的工作
[00:33:01.880 --> 00:33:04.320]  就是聖靈的工作
[00:33:04.320 --> 00:33:06.600]  所以我今天想提醒你
[00:33:06.600 --> 00:33:10.080]  Be kind to one another
[00:33:10.080 --> 00:33:12.240]  你回到家
[00:33:12.240 --> 00:33:16.080]  不是伊朗對以色列
[00:33:16.080 --> 00:33:17.600]  你回到家
[00:33:17.600 --> 00:33:19.000]  不用用美國最大的那些
[00:33:19.000 --> 00:33:22.200]  幾萬磅的炸彈
[00:33:22.200 --> 00:33:24.840]  Just be kind
[00:33:24.840 --> 00:33:27.080]  伸出你的手
[00:33:27.080 --> 00:33:30.360]  定正汗帶有多一點同理心
[00:33:30.360 --> 00:33:31.760]  這個就應該在耶穌裏面
[00:33:31.760 --> 00:33:34.520]  在基督裏面有的羣體
[00:33:34.520 --> 00:33:35.200]  所以最後的時候
[00:33:35.200 --> 00:33:36.360]  我們講到cross over
[00:33:36.360 --> 00:33:38.440]  講到跨越的時候
[00:33:38.440 --> 00:33:40.240]  我們做一些功課好嗎
[00:33:40.240 --> 00:33:41.920]  這個禮拜
[00:33:41.920 --> 00:33:44.280]  你主動的去介紹一下你自己
[00:33:44.280 --> 00:33:46.480]  好嗎
[00:33:46.480 --> 00:33:48.160]  去參加一個小組團契
[00:33:48.160 --> 00:33:51.560]  你主動的去參與
[00:33:51.560 --> 00:33:56.000]  花點時間去聽對方的故事
[00:33:56.000 --> 00:34:00.200]  花少許時間來到他有少許同理心
[00:34:00.200 --> 00:34:02.600]  爲了其他人來禱告
[00:34:02.600 --> 00:34:04.160]  好嗎 這個想一想
[00:34:04.160 --> 00:34:05.000]  有哪一位
[00:34:05.000 --> 00:34:08.800]  你可以主動的去關心一下他
[00:34:08.800 --> 00:34:10.920]  可能是一個姐妹
[00:34:10.920 --> 00:34:11.840]  一個弟兄
[00:34:11.840 --> 00:34:15.080]  在教會里面面熟口熟的
[00:34:15.080 --> 00:34:17.240]  但是都不知道他什麼名字
[00:34:17.240 --> 00:34:19.720]  我這裏給大家一個准許好嗎
[00:34:19.720 --> 00:34:21.280]  如果你不記得了對方的名字
[00:34:21.280 --> 00:34:24.040]  不要緊 今天當新人
[00:34:24.040 --> 00:34:28.080]  你說不好意思 我不記得你的名字
[00:34:28.080 --> 00:34:29.480]  因爲這個羣體成爲一個
[00:34:29.480 --> 00:34:33.120]  真有性命工作的羣體
[00:34:33.120 --> 00:34:35.840]  一個給自己關注的羣體
[00:34:35.840 --> 00:34:38.880]  去跨越
[00:34:38.880 --> 00:34:43.400]  甚至是不跟我們講同一個語言的
[00:34:43.400 --> 00:34:48.080]  我都會去一些普通話的小組
[00:34:48.080 --> 00:34:50.640]  totally different people
[00:34:50.640 --> 00:34:53.000]  但是在基督裏面
[00:34:53.000 --> 00:34:57.840]  我們就應當有一個這樣的關係
[00:34:57.840 --> 00:35:01.600]  我們同心得力祈禱
[00:35:01.600 --> 00:35:05.720]  主啊 多謝你因爲聖靈的工作
[00:35:05.720 --> 00:35:10.480]  在事實上會在我們中間去產生的
