
[00:00:00.000 --> 00:00:02.000]  紀子梅 早晨
[00:38:20.000 --> 00:38:30.000]  因為人嘅怒氣並不成就神嘅意
[00:38:30.000 --> 00:38:40.000]  因為人嘅怒氣並不成就神嘅意
[00:38:40.000 --> 00:38:50.000]  因為人嘅怒氣並不成就神嘅意
[00:38:50.000 --> 00:39:00.000]  因為人嘅怒氣並不成就神嘅意
[00:39:00.000 --> 00:39:10.000]  因為人嘅怒氣並不成就神嘅意
[00:39:10.000 --> 00:39:20.000]  因為人嘅怒氣並不成就神嘅意
[00:39:20.000 --> 00:39:30.000]  因為人嘅怒氣並不成就神嘅意
[00:39:30.000 --> 00:39:40.000]  因為人嘅怒氣並不成就神嘅意
[00:39:40.000 --> 00:39:50.000]  因為人嘅怒氣並不成就神嘅意
[00:39:50.000 --> 00:40:00.000]  因為人嘅怒氣並不成就神嘅意
[00:40:00.000 --> 00:40:10.000]  因為人嘅怒氣並不成就神嘅意
[00:40:10.000 --> 00:40:20.000]  因為人嘅怒氣並不成就神嘅意
[00:40:20.000 --> 00:40:30.000]  因為人嘅怒氣並不成就神嘅意
[00:40:30.000 --> 00:40:40.000]  因為人嘅怒氣並不成就神嘅意
[00:40:40.000 --> 00:40:50.000]  因為人嘅怒氣並不成就神嘅意
[00:40:50.000 --> 00:41:00.000]  因為人嘅怒氣並不成就神嘅意
[00:41:00.000 --> 00:41:10.000]  因為人嘅怒氣並不成就神嘅意
[00:41:10.000 --> 00:41:20.000]  因為人嘅怒氣並不成就神嘅意
[00:41:20.000 --> 00:41:30.000]  因為人嘅怒氣並不成就神嘅意
[00:41:30.000 --> 00:41:40.000]  因為人嘅怒氣並不成就神嘅意
[00:41:40.000 --> 00:41:50.000]  因為人嘅怒氣並不成就神嘅意
[00:41:50.000 --> 00:42:00.000]  因為人嘅怒氣並不成就神嘅意
[00:42:00.000 --> 00:42:10.000]  因為人嘅怒氣並不成就神嘅意
[00:42:10.000 --> 00:42:20.000]  因為人嘅怒氣並不成就神嘅意
[00:42:20.000 --> 00:42:30.000]  因為人嘅怒氣並不成就神嘅意
[00:42:30.000 --> 00:42:40.000]  因為人嘅怒氣並不成就神嘅意
[00:42:40.000 --> 00:42:50.000]  因為人嘅怒氣並不成就神嘅意
[00:42:50.000 --> 00:43:00.000]  因為人嘅怒氣並不成就神嘅意
[00:43:00.000 --> 00:43:10.000]  因為人嘅怒氣並不成就神嘅意
[00:43:10.000 --> 00:43:20.000]  因為人嘅怒氣並不成就神嘅意
[00:43:20.000 --> 00:43:30.000]  因為人嘅怒氣並不成就神嘅意
[00:43:30.000 --> 00:43:40.000]  因為人嘅怒氣並不成就神嘅意
[00:43:40.000 --> 00:43:50.000]  因為人嘅怒氣並不成就神嘅意
[00:43:50.000 --> 00:44:00.000]  因為人嘅怒氣並不成就神嘅意
[00:44:00.000 --> 00:44:10.000]  因為人嘅怒氣並不成就神嘅意
[00:44:10.000 --> 00:44:20.000]  因為人嘅怒氣並不成就神嘅意
[00:44:20.000 --> 00:44:30.000]  因為人嘅怒氣並不成就神嘅意
[00:44:30.000 --> 00:44:40.000]  因為人嘅怒氣並不成就神嘅意
[00:44:40.000 --> 00:44:50.000]  因為人嘅怒氣並不成就神嘅意
[00:44:50.000 --> 00:45:00.000]  因為人嘅怒氣並不成就神嘅意
[00:45:00.000 --> 00:45:10.000]  因為人嘅怒氣並不成就神嘅意
[00:45:10.000 --> 00:45:20.000]  因為人嘅怒氣並不成就神嘅意
