
[00:00:00.000 --> 00:00:01.400]  大姐妹平安
[00:21:00.200 --> 00:21:02.000]  我又問
[00:21:02.000 --> 00:21:05.960]  屋苑裏的人
[00:21:06.560 --> 00:21:09.280]  有多少人未聽聞福音呢?
[00:21:09.280 --> 00:21:13.160]  於是我就默默地去禱告
[00:21:13.160 --> 00:21:15.800]  求主打發人
[00:21:15.800 --> 00:21:18.400]  去向他們傳福音
[00:21:18.400 --> 00:21:20.400]  弟兄姊妹
[00:21:20.400 --> 00:21:21.920]  在鬧事當中
[00:21:21.920 --> 00:21:24.840]  又或者像我這樣行山的話
[00:21:24.840 --> 00:21:28.120]  不妨慢活
[00:21:28.120 --> 00:21:31.120]  即是慢慢地走
[00:21:31.120 --> 00:21:32.800]  慢慢地靜
[00:21:32.800 --> 00:21:35.080]  我相信
[00:21:36.280 --> 00:21:39.360]  你都會為這個城市奮擊
[00:21:39.360 --> 00:21:42.760]  因為實在很多人
[00:21:42.760 --> 00:21:45.720]  不知道生命的意義
[00:21:45.720 --> 00:21:47.840]  生活的目的
[00:21:47.840 --> 00:21:50.840]  有很多人等待你去告訴他們
[00:21:50.840 --> 00:21:53.040]  耶穌基督和祂的十字架
[00:21:53.040 --> 00:21:57.320]  親愛的弟兄姊妹
[00:21:57.320 --> 00:21:59.880]  在《正經名》我們看到
[00:21:59.880 --> 00:22:03.120]  保羅在紛擾的當中
[00:22:03.280 --> 00:22:06.480]  用各樣的智慧和根據聖經去談道
[00:22:06.480 --> 00:22:08.440]  是的
[00:22:08.440 --> 00:22:11.720]  主正在呼喚人
[00:22:11.720 --> 00:22:13.240]  作聖祂的功
[00:22:13.240 --> 00:22:17.280]  《文靈經文》說出
[00:22:17.280 --> 00:22:20.280]  耶穌在日常生活裏面
[00:22:20.280 --> 00:22:23.600]  看到的是甚麼
[00:22:23.600 --> 00:22:25.400]  讓我們一起讀《文靈經文》吧
[00:22:25.400 --> 00:22:27.800]  預備起
[00:22:27.800 --> 00:22:30.480]  「耶穌走遍各城各鄉
[00:22:30.480 --> 00:22:33.160]  在各會堂裏教導人
[00:22:33.560 --> 00:22:35.640]  宣揚天國的福音
[00:22:35.640 --> 00:22:37.760]  醫治各樣疾病
[00:22:37.760 --> 00:22:39.360]  各樣病症
[00:22:39.360 --> 00:22:41.640]  他看見群眾
[00:22:41.640 --> 00:22:43.400]  就憐憫他們
[00:22:43.400 --> 00:22:46.160]  因為他們困苦無依
[00:22:46.160 --> 00:22:49.000]  像沒有牧羊的羊一樣
[00:22:49.000 --> 00:22:51.240]  他就對門徒說
[00:22:51.240 --> 00:22:52.880]  莊稼多
[00:22:52.880 --> 00:22:54.160]  工人少
[00:22:54.160 --> 00:22:57.760]  所以你們應當求莊稼的主
[00:22:57.760 --> 00:23:01.280]  派工人去收割他的莊稼」
[00:23:03.440 --> 00:23:06.200]  面對這個紛亂的時刻
[00:23:06.200 --> 00:23:07.160]  你看到甚麼
[00:23:07.160 --> 00:23:09.840]  讓我們一起安靜祈禱
[00:23:09.840 --> 00:23:13.800]  你在安靜的時候
[00:23:13.800 --> 00:23:15.000]  你想想一位
[00:23:15.000 --> 00:23:18.200]  未信主的親戚或朋友
[00:23:18.200 --> 00:23:21.320]  留心想你的感受
[00:23:21.320 --> 00:23:29.920]  你為他祈禱
[00:23:32.440 --> 00:23:33.560]  你為自己祈禱
[00:23:33.560 --> 00:23:34.800]  求主讓你有智慧
[00:23:34.800 --> 00:23:35.920]  根據聖經
[00:23:35.920 --> 00:23:38.680]  說清楚福音
[00:23:38.680 --> 00:23:49.000]  我們同心禱告
[00:23:49.000 --> 00:23:51.680]  請求我們的主
[00:23:51.680 --> 00:23:52.800]  我們今天蒙恩
[00:23:52.800 --> 00:23:54.880]  聚得赦免
[00:23:54.880 --> 00:23:56.640]  是祢的恩典
[00:23:56.640 --> 00:23:59.000]  我們感謝祢
[00:24:00.480 --> 00:24:02.440]  但環顧我們四周
[00:24:02.440 --> 00:24:06.280]  或者在我們很近很親的人當中
[00:24:06.280 --> 00:24:08.040]  很多人
[00:24:08.040 --> 00:24:10.840]  都得不到這個救贖的恩典
[00:24:10.840 --> 00:24:15.520]  上帝幫助我們成為一個福音使者
[00:24:15.520 --> 00:24:18.040]  我們呼求祢
[00:24:18.040 --> 00:24:20.880]  別再在這個紛擾的當中
[00:24:20.880 --> 00:24:23.240]  人的心可能很不安定
[00:24:23.240 --> 00:24:25.120]  求祢賜我們智慧
[00:24:25.120 --> 00:24:26.320]  聰明
[00:24:26.320 --> 00:24:27.520]  信心和勇氣
[00:24:27.520 --> 00:24:30.240]  更加借助聖靈的幫助
[00:24:30.920 --> 00:24:31.880]  我們將人
[00:24:31.880 --> 00:24:34.760]  完全帶到祢的面前
[00:24:34.760 --> 00:24:36.800]  與我們同享
[00:24:36.800 --> 00:24:40.120]  這個福音的好處和永生的福樂
[00:24:40.120 --> 00:24:42.280]  我們這樣交託
[00:24:42.280 --> 00:24:44.880]  仰望奉耶穌的聖命祈求
[00:24:44.880 --> 00:24:45.960]  阿門
