
[00:00:00.000 --> 00:00:03.260]  大家看看能否看到自己的影子
[00:18:13.200 --> 00:18:15.200]  那怎麼樣呢
[00:18:15.200 --> 00:18:16.200]  在聖經裏面
[00:18:16.200 --> 00:18:20.200]  我看幾點可以提議大家留意
[00:18:20.200 --> 00:18:22.200]  什麼叫做謹慎自守
[00:18:22.200 --> 00:18:23.200]  做些什麼
[00:18:23.200 --> 00:18:25.200]  怎麼自守呢
[00:18:25.200 --> 00:18:26.200]  詠春行不行
[00:18:26.200 --> 00:18:27.200]  跆拳道行不行
[00:18:27.200 --> 00:18:28.200]  泰拳行不行
[00:18:28.200 --> 00:18:30.200]  暫時還不行
[00:18:30.200 --> 00:18:31.200]  這幾樣東西
[00:18:31.200 --> 00:18:32.200]  這三樣東西
[00:18:32.200 --> 00:18:33.200]  剛才說的那三樣東西不行
[00:18:33.200 --> 00:18:35.200]  這三樣東西才行
[00:18:35.200 --> 00:18:36.200]  還看到一點點
[00:18:36.200 --> 00:18:37.200]  我讀出來
[00:18:37.200 --> 00:18:41.200]  哥羅西書曾經提過致死這件事
[00:18:41.200 --> 00:18:43.200]  斬了他
[00:18:43.200 --> 00:18:45.200]  挺直接的
[00:18:45.200 --> 00:18:46.200]  挺倔強的
[00:18:46.200 --> 00:18:47.200]  殺了他
[00:18:47.200 --> 00:18:48.200]  不是殺人
[00:18:48.200 --> 00:18:49.200]  是殺這件事
[00:18:49.200 --> 00:18:52.200]  所以要致死你們在地上的肢體
[00:18:52.200 --> 00:18:54.200]  不是教會的肢體
[00:18:54.200 --> 00:18:55.200]  我們經常誤會了
[00:18:55.200 --> 00:18:57.200]  致死教會的肢體不是
[00:18:57.200 --> 00:18:59.200]  地上的肢體是一個比喻詞
[00:18:59.200 --> 00:19:03.200]  就如淫亂污穢邪情惡欲和貪婪
[00:19:03.200 --> 00:19:05.200]  貪婪就如拜偶像一樣
[00:19:05.200 --> 00:19:06.200]  剛才也說了
[00:19:06.200 --> 00:19:08.200]  特別顧著解釋這個貪婪
[00:19:08.200 --> 00:19:11.200]  在文筆上有一個重要的東西
[00:19:11.200 --> 00:19:12.200]  值得大家留意
[00:19:12.200 --> 00:19:15.200]  就是將貪婪放在最後
[00:19:15.200 --> 00:19:17.200]  是在表示貪婪是一個最高潮
[00:19:17.200 --> 00:19:19.200]  或者最惡毒的毒
[00:19:19.200 --> 00:19:21.200]  最惡毒的罪
[00:19:21.200 --> 00:19:22.200]  所以放在最後
[00:19:22.200 --> 00:19:23.200]  小心這個覆蓋一切
[00:19:23.200 --> 00:19:25.200]  萬惡之根
[00:19:25.200 --> 00:19:27.200]  這個致死
[00:19:27.200 --> 00:19:28.200]  致死這個字
[00:19:28.200 --> 00:19:32.200]  其實在哥羅西書早前的確也說到
[00:19:32.200 --> 00:19:34.200]  第二章二十節說到
[00:19:34.200 --> 00:19:36.200]  你們若是與基督同死
[00:19:36.200 --> 00:19:38.200]  脫離了世上的小學
[00:19:38.200 --> 00:19:40.200]  應該怎樣怎樣
[00:19:40.200 --> 00:19:43.200]  這個與基督同死的字一樣
[00:19:43.200 --> 00:19:46.200]  基督十字架上為我們死了
[00:19:46.200 --> 00:19:50.200]  就叫我們的罪惡完全離開
[00:19:50.200 --> 00:19:51.200]  割開
[00:19:51.200 --> 00:19:53.200]  那個分割
[00:19:53.200 --> 00:19:54.200]  死是帶出來
[00:19:54.200 --> 00:19:55.200]  分割的意味
[00:19:55.200 --> 00:19:57.200]  他再沒有權勢去控制你
[00:19:57.200 --> 00:20:00.200]  再沒有其他去控制你做
[00:20:00.200 --> 00:20:02.200]  你不想做的事
[00:20:02.200 --> 00:20:03.200]  分開了
[00:20:03.200 --> 00:20:04.200]  是耶穌的作為
[00:20:04.200 --> 00:20:05.200]  跟著十字架上
[00:20:05.200 --> 00:20:08.200]  以至到我們能夠與這個罪分開
[00:20:08.200 --> 00:20:10.200]  致死就是說
[00:20:10.200 --> 00:20:11.200]  神做了的事
[00:20:11.200 --> 00:20:12.200]  是我們的立志說
[00:20:12.200 --> 00:20:14.200]  我都決定分開
[00:20:14.200 --> 00:20:16.200]  不再沾染這個罪
[00:20:16.200 --> 00:20:18.200]  有沒有可能這樣
[00:20:18.200 --> 00:20:19.200]  你說有沒有可能
[00:20:19.200 --> 00:20:21.200]  你說有沒有可能
[00:20:21.200 --> 00:20:23.200]  有的請舉手
[00:20:23.200 --> 00:20:24.200]  舉手了贊成
[00:20:24.200 --> 00:20:26.200]  可以早些散會去飲茶
[00:20:26.200 --> 00:20:27.200]  不舉手的繼續留下去聽
[00:20:27.200 --> 00:20:29.200]  聽到完為止
[00:20:29.200 --> 00:20:30.200]  一定有可能
[00:20:30.200 --> 00:20:31.200]  我們也說過很多次
[00:20:31.200 --> 00:20:33.200]  這個上帝是什麼上帝
[00:20:33.200 --> 00:20:35.200]  命令有光就
[00:20:35.200 --> 00:20:36.200]  有光
[00:20:36.200 --> 00:20:37.200]  命令叫你起身
[00:20:37.200 --> 00:20:38.200]  你就繼續分著
[00:20:38.200 --> 00:20:39.200]  這個是另一件事
[00:20:39.200 --> 00:20:40.200]  你自己決定
[00:20:40.200 --> 00:20:41.200]  命立命創造的立
[00:20:41.200 --> 00:20:43.200]  有就有
[00:20:43.200 --> 00:20:45.200]  命說能夠致死
[00:20:45.200 --> 00:20:46.200]  你說那個邏輯
[00:20:46.200 --> 00:20:48.200]  你說是不是後果是我們有能力去致死
[00:20:48.200 --> 00:20:49.200]  不是我們的能力
[00:20:49.200 --> 00:20:51.200]  是耶穌給了能力我們
[00:20:51.200 --> 00:20:52.200]  祂說要致死
[00:20:52.200 --> 00:20:55.200]  就說一定是可能
[00:20:55.200 --> 00:20:56.200]  是可行
[00:20:56.200 --> 00:20:58.200]  是行得出來的
[00:20:58.200 --> 00:21:00.200]  那個抉擇在我們的手不改
[00:21:00.200 --> 00:21:02.200]  神給了自由意志我們
[00:21:02.200 --> 00:21:03.200]  所以要致死
[00:21:03.200 --> 00:21:04.200]  要決心
[00:21:04.200 --> 00:21:05.200]  知道有參差這件事
[00:21:05.200 --> 00:21:06.200]  決心知道了
[00:21:06.200 --> 00:21:07.200]  聖靈也光照了
[00:21:07.200 --> 00:21:08.200]  原來我生命裏面
[00:21:08.200 --> 00:21:10.200]  有些是貪的位置
[00:21:10.200 --> 00:21:14.200]  我決心要靠耶穌去致死
[00:21:14.200 --> 00:21:16.200]  第二
[00:21:16.200 --> 00:21:18.200]  常反省
[00:21:18.200 --> 00:21:19.200]  勤調教
[00:21:19.200 --> 00:21:21.200]  專心歸主
[00:21:21.200 --> 00:21:22.200]  本來常反省之後
[00:21:22.200 --> 00:21:24.200]  就應該勤悔改
[00:21:24.200 --> 00:21:26.200]  因為悔改這個字
[00:21:26.200 --> 00:21:27.200]  有時在宗教界裏面
[00:21:27.200 --> 00:21:28.200]  用得太慢
[00:21:28.200 --> 00:21:30.200]  悔改悔改悔改
[00:21:30.200 --> 00:21:32.200]  改條褲又悔改又不是那麼好
[00:21:32.200 --> 00:21:33.200]  我們不想用這個字
[00:21:33.200 --> 00:21:34.200]  調教
[00:21:34.200 --> 00:21:35.200]  又客氣
[00:21:35.200 --> 00:21:36.200]  又大家明白
[00:21:36.200 --> 00:21:37.200]  調教一下
[00:21:37.200 --> 00:21:39.200]  改正它
[00:21:39.200 --> 00:21:40.200]  常常
[00:21:40.200 --> 00:21:41.200]  很警醒
[00:21:41.200 --> 00:21:42.200]  很謹慎
[00:21:42.200 --> 00:21:43.200]  常反省自己
[00:21:43.200 --> 00:21:45.200]  今天和這個人
[00:21:45.200 --> 00:21:46.200]  生意上的交易
[00:21:46.200 --> 00:21:47.200]  今天出了糧
[00:21:47.200 --> 00:21:49.200]  今天做這件事
[00:21:49.200 --> 00:21:51.200]  是不是有貪心的成分呢
[00:21:51.200 --> 00:21:52.200]  然後調教
[00:21:52.200 --> 00:21:53.200]  專心
[00:21:53.200 --> 00:21:54.200]  是為主而活
[00:21:54.200 --> 00:21:55.200]  所以只是說
[00:21:55.200 --> 00:21:56.200]  我不要貪心
[00:21:56.200 --> 00:21:58.200]  走了半步
[00:21:58.200 --> 00:22:00.200]  走完那一步
[00:22:00.200 --> 00:22:02.200]  如果你沒有正面要做的事
[00:22:02.200 --> 00:22:04.200]  人生沒有正面的方向
[00:22:04.200 --> 00:22:07.200]  你很難抗拒不正面的東西
[00:22:07.200 --> 00:22:08.200]  你走正一點
[00:22:08.200 --> 00:22:10.200]  在路加福音
[00:22:10.200 --> 00:22:11.200]  剛才讀過路加福音
[00:22:11.200 --> 00:22:13.200]  十二章三十二節開始說
[00:22:13.200 --> 00:22:14.200]  你們只要求他的國
[00:22:14.200 --> 00:22:15.200]  神的治理
[00:22:15.200 --> 00:22:16.200]  神的真義
[00:22:16.200 --> 00:22:17.200]  這些東西
[00:22:17.200 --> 00:22:18.200]  講生活上的東西
[00:22:18.200 --> 00:22:19.200]  都會加給你
[00:22:19.200 --> 00:22:20.200]  所以不要擔心
[00:22:20.200 --> 00:22:22.200]  你們這小群
[00:22:22.200 --> 00:22:24.200]  這是一個弱小
[00:22:24.200 --> 00:22:25.200]  小信心
[00:22:25.200 --> 00:22:26.200]  弱小
[00:22:26.200 --> 00:22:27.200]  不要懼怕
[00:22:27.200 --> 00:22:28.200]  怕都沒怕過
[00:22:28.200 --> 00:22:29.200]  因為你們的父母
[00:22:29.200 --> 00:22:30.200]  樂意把國
[00:22:30.200 --> 00:22:31.200]  賜給你們
[00:22:31.200 --> 00:22:33.200]  整個上帝的國都給你了
[00:22:33.200 --> 00:22:34.200]  你們在擔心什麼
[00:22:34.200 --> 00:22:36.200]  不要這樣的人生目標
[00:22:36.200 --> 00:22:37.200]  不要在擔心
[00:22:37.200 --> 00:22:40.200]  而去追求物質上的保障
[00:22:40.200 --> 00:22:42.200]  你們要變賣
[00:22:42.200 --> 00:22:43.200]  反過來
[00:22:43.200 --> 00:22:44.200]  正面來說
[00:22:44.200 --> 00:22:45.200]  相反地
[00:22:45.200 --> 00:22:46.200]  你們要變賣
[00:22:46.200 --> 00:22:47.200]  所有的救濟人
[00:22:47.200 --> 00:22:48.200]  你所有擁有的
[00:22:48.200 --> 00:22:50.200]  你追求所有擁有
[00:22:50.200 --> 00:22:51.200]  有一個目標
[00:22:51.200 --> 00:22:52.200]  是為幫助
[00:22:52.200 --> 00:22:54.200]  有需要的人
[00:22:54.200 --> 00:22:55.200]  為自己預備
[00:22:55.200 --> 00:22:56.200]  不壞的前浪
[00:22:56.200 --> 00:22:58.200]  用不盡的財寶在天上
[00:22:58.200 --> 00:22:59.200]  就是賊
[00:22:59.200 --> 00:23:00.200]  不能近
[00:23:00.200 --> 00:23:01.200]  從不能住的地方
[00:23:01.200 --> 00:23:02.200]  因為你們的財寶在哪裡
[00:23:02.200 --> 00:23:04.200]  你們的心也在哪裡
[00:23:04.200 --> 00:23:05.200]  這個是一個
[00:23:05.200 --> 00:23:07.200]  說完比喻之後
[00:23:07.200 --> 00:23:09.200]  再綜合比喻的教導
[00:23:09.200 --> 00:23:11.200]  你們的錢財
[00:23:11.200 --> 00:23:12.200]  你的財寶
[00:23:12.200 --> 00:23:13.200]  你的寶藏
[00:23:13.200 --> 00:23:14.200]  不只是錢
[00:23:14.200 --> 00:23:15.200]  你覺得哪樣寶貴
[00:23:15.200 --> 00:23:16.200]  然後追求
[00:23:16.200 --> 00:23:17.200]  然後放你的生命
[00:23:17.200 --> 00:23:18.200]  投放
[00:23:18.200 --> 00:23:19.200]  投資你的青春
[00:23:19.200 --> 00:23:21.200]  與健康去那裡
[00:23:21.200 --> 00:23:23.200]  你的心就在那裡
[00:23:23.200 --> 00:23:25.200]  你如果覺得神
[00:23:25.200 --> 00:23:26.200]  是你追求的
[00:23:26.200 --> 00:23:28.200]  你的心就在神那裡
[00:23:28.200 --> 00:23:29.200]  一心
[00:23:29.200 --> 00:23:31.200]  歸向上帝
[00:23:31.200 --> 00:23:34.200]  去追求那樣的東西
[00:23:34.200 --> 00:23:36.200]  第三樣東西
[00:23:36.200 --> 00:23:38.200]  看輕眼前利益
[00:23:38.200 --> 00:23:41.200]  慷慨思財與仁
[00:23:41.200 --> 00:23:43.200]  大方一點
[00:23:43.200 --> 00:23:45.200]  慷慨一點
[00:23:45.200 --> 00:23:46.200]  有
[00:23:46.200 --> 00:23:48.200]  我看到
[00:23:48.200 --> 00:23:50.200]  香港有一個壞文化
[00:23:50.200 --> 00:23:52.200]  是我常常都經歷得到的
[00:23:52.200 --> 00:23:53.200]  在合成那邊
[00:23:53.200 --> 00:23:55.200]  有時一開到玻璃門自己走
[00:23:55.200 --> 00:23:57.200]  有時間中有些小朋友
[00:23:57.200 --> 00:23:59.200]  就在下面鑽過
[00:23:59.200 --> 00:24:01.200]  還好像很得意
[00:24:01.200 --> 00:24:03.200]  我佔了你便宜
[00:24:03.200 --> 00:24:06.200]  這個佔便宜
[00:24:06.200 --> 00:24:08.200]  要利益
[00:24:08.200 --> 00:24:09.200]  我說
[00:24:09.200 --> 00:24:11.200]  小朋友
[00:24:11.200 --> 00:24:13.200]  媽媽怎麼教你的
[00:24:13.200 --> 00:24:15.200]  你是不是沒有家教
[00:24:15.200 --> 00:24:16.200]  不過我沒有說出來
[00:24:16.200 --> 00:24:17.200]  我心裡面去問
[00:24:17.200 --> 00:24:19.200]  放過他
[00:24:19.200 --> 00:24:20.200]  這樣的
[00:24:20.200 --> 00:24:21.200]  經常要佔利益
[00:24:21.200 --> 00:24:22.200]  我們要小心
[00:24:22.200 --> 00:24:23.200]  這些
[00:24:23.200 --> 00:24:24.200]  我不是說我們已經有
[00:24:24.200 --> 00:24:26.200]  我叫我們防備
[00:24:26.200 --> 00:24:27.200]  如果我們知道有
[00:24:27.200 --> 00:24:28.200]  已經很聰明
[00:24:28.200 --> 00:24:29.200]  不知道有
[00:24:29.200 --> 00:24:30.200]  周圍的環境
[00:24:30.200 --> 00:24:32.200]  整個文化制度
[00:24:32.200 --> 00:24:36.200]  環境都驅使我們一個
[00:24:36.200 --> 00:24:38.200]  名為接見
[00:24:38.200 --> 00:24:40.200]  名為自己保障
[00:24:40.200 --> 00:24:43.200]  實是自己爭取利益
[00:24:43.200 --> 00:24:45.200]  要小心這件事
[00:24:45.200 --> 00:24:46.200]  我很喜歡一段經文
[00:24:46.200 --> 00:24:47.200]  就是《創世紀》
[00:24:47.200 --> 00:24:52.200]  說亞伯拉罕和他的侄子分地
[00:24:52.200 --> 00:24:53.200]  讀給大家聽
[00:24:53.200 --> 00:24:54.200]  還有一點時間
[00:24:54.200 --> 00:24:55.200]  我盡快讀
[00:24:55.200 --> 00:24:58.200]  1點半之前再會
[00:24:58.200 --> 00:24:59.200]  可以嗎
[00:24:59.200 --> 00:25:00.200]  OK
[00:25:00.200 --> 00:25:02.200]  亞伯拉就對羅德說
[00:25:02.200 --> 00:25:04.200]  他們兩家人
[00:25:04.200 --> 00:25:06.200]  他們的牛羊越來越多
[00:25:06.200 --> 00:25:07.200]  越來越多之後
[00:25:07.200 --> 00:25:09.200]  就去哪裡吃草呢
[00:25:09.200 --> 00:25:10.200]  當然最方便
[00:25:10.200 --> 00:25:11.200]  如果不方便
[00:25:11.200 --> 00:25:12.200]  給你吃了之後
[00:25:12.200 --> 00:25:13.200]  我就要去別的地方
[00:25:13.200 --> 00:25:15.200]  所以有很多爭拗在這裡
[00:25:15.200 --> 00:25:18.200]  然後亞伯拉長輩對侄子說
[00:25:18.200 --> 00:25:22.200]  我們不可相爭
[00:25:22.200 --> 00:25:24.200]  你我不可相爭
[00:25:24.200 --> 00:25:28.200]  你的目人和我的目人也不可相爭
[00:25:28.200 --> 00:25:30.200]  因為我們是骨肉
[00:25:30.200 --> 00:25:32.200]  就是兄弟來的
[00:25:32.200 --> 00:25:35.200]  遍地都不在你眼前嗎
[00:25:35.200 --> 00:25:38.200]  請你離開我
[00:25:38.200 --> 00:25:40.200]  你向左我就向右
[00:25:40.200 --> 00:25:43.200]  你向右我就向左
[00:25:43.200 --> 00:25:46.200]  你先選擇
[00:25:46.200 --> 00:25:48.200]  要看前文後理
[00:25:48.200 --> 00:25:50.200]  這個做得對不對
[00:25:50.200 --> 00:25:51.200]  也都選得對不對
[00:25:51.200 --> 00:25:54.200]  一定是好還是不好
[00:25:54.200 --> 00:25:55.200]  看前文後理
[00:25:55.200 --> 00:25:57.200]  羅德作為晚輩
[00:25:57.200 --> 00:25:58.200]  舉目
[00:25:58.200 --> 00:26:02.200]  看見約旦河的全地全平原
[00:26:02.200 --> 00:26:05.200]  直到稍宜都是滋潤的
[00:26:05.200 --> 00:26:08.200]  那地在耶華未滅所多馬
[00:26:08.200 --> 00:26:09.200]  河摩拉
[00:26:09.200 --> 00:26:12.200]  以先如同耶華的原子也像埃及地
[00:26:12.200 --> 00:26:14.200]  已經在預告解釋
[00:26:14.200 --> 00:26:16.200]  在說羅德
[00:26:16.200 --> 00:26:19.200]  選錯了
[00:26:19.200 --> 00:26:21.200]  憑眼前的利益
[00:26:21.200 --> 00:26:23.200]  選不對的東西
[00:26:23.200 --> 00:26:28.200]  於是羅德選擇約旦河的全平原
[00:26:28.200 --> 00:26:31.200]  往東遷移他們就彼此分離了
[00:26:31.200 --> 00:26:33.200]  阿伯蘭住在迦南地
[00:26:33.200 --> 00:26:35.200]  羅德住在平原的城邑
[00:26:35.200 --> 00:26:37.200]  漸漸羅爾象
[00:26:37.200 --> 00:26:39.200]  象牌一直去羅德
[00:26:39.200 --> 00:26:40.200]  直到所多馬
[00:26:40.200 --> 00:26:46.200]  所多馬在耶華面前最大惡極
[00:26:46.200 --> 00:26:49.200]  在眼前利益
[00:26:49.200 --> 00:26:53.200]  羅德離別阿伯蘭以後
[00:26:53.200 --> 00:26:56.200]  耶和華上帝對阿伯蘭說
[00:26:56.200 --> 00:26:59.200]  從你所在的地方
[00:26:59.200 --> 00:27:03.200]  你舉目向東西南北觀看
[00:27:03.200 --> 00:27:05.200]  凡你所看見的一切地
[00:27:05.200 --> 00:27:07.200]  我都要賜給你和你的後裔
[00:27:07.200 --> 00:27:10.200]  直到永遠我也要使你的後裔
[00:27:10.200 --> 00:27:12.200]  如同地上的塵沙那樣多
[00:27:12.200 --> 00:27:15.200]  人若能數算地上的塵沙
[00:27:15.200 --> 00:27:17.200]  才能數算你的後裔
[00:27:17.200 --> 00:27:20.200]  你起來縱橫九遍這地
[00:27:20.200 --> 00:27:24.200]  因為我必霸這地賜給你
[00:27:24.200 --> 00:27:29.200]  這個故事說的是怎樣看財利
[00:27:29.200 --> 00:27:31.200]  怎樣看財利
[00:27:31.200 --> 00:27:33.200]  不要被眼前的財利
[00:27:33.200 --> 00:27:37.200]  分化了你的眼睛
[00:27:37.200 --> 00:27:42.200]  分暗你的智慧與靈魂
[00:27:42.200 --> 00:27:45.200]  花花碌碌的利益名利
[00:27:45.200 --> 00:27:48.200]  不要這麼快踩進去
[00:27:48.200 --> 00:27:49.200]  是上帝給你的
[00:27:49.200 --> 00:27:50.200]  必須馴服要
[00:27:50.200 --> 00:27:51.200]  勉強都要要
[00:27:51.200 --> 00:27:52.200]  馴服嘛
[00:27:52.200 --> 00:27:54.200]  但是如果你不清楚
[00:27:54.200 --> 00:27:57.200]  是上帝給的錢財財利
[00:27:57.200 --> 00:28:00.200]  一切拒絕
[00:28:00.200 --> 00:28:03.200]  在這裡還說怎樣去決定
[00:28:03.200 --> 00:28:04.200]  跟從神用信心
[00:28:04.200 --> 00:28:06.200]  眼前沒有利益的東西
[00:28:06.200 --> 00:28:08.200]  如果是上帝安排你
[00:28:08.200 --> 00:28:09.200]  你就去吧
[00:28:09.200 --> 00:28:10.200]  還有說到讓步
[00:28:10.200 --> 00:28:12.200]  找不到利益的東西
[00:28:12.200 --> 00:28:14.200]  就別人先走
[00:28:14.200 --> 00:28:17.200]  同事當中如果要爭取名字
[00:28:17.200 --> 00:28:18.200]  爭取出名
[00:28:18.200 --> 00:28:19.200]  爭取信用
[00:28:19.200 --> 00:28:20.200]  你先走
[00:28:20.200 --> 00:28:21.200]  我做了
[00:28:21.200 --> 00:28:22.200]  不過你說你有份
[00:28:22.200 --> 00:28:23.200]  你先走
[00:28:23.200 --> 00:28:26.200]  有利益的你先走
[00:28:26.200 --> 00:28:27.200]  有爭取人才
[00:28:27.200 --> 00:28:28.200]  他們部門的話
[00:28:28.200 --> 00:28:29.200]  如果要爭取
[00:28:29.200 --> 00:28:31.200]  你說你要吧
[00:28:31.200 --> 00:28:33.200]  眼前就吃虧吧
[00:28:33.200 --> 00:28:35.200]  基督徒不去爭取
[00:28:35.200 --> 00:28:37.200]  就失見證了
[00:28:37.200 --> 00:28:38.200]  如果你真的憑信心
[00:28:38.200 --> 00:28:39.200]  就去祈禱去爭取
[00:28:39.200 --> 00:28:43.200]  爭取就去爭取贏
[00:28:43.200 --> 00:28:44.200]  但如果你不肯定
[00:28:44.200 --> 00:28:45.200]  是上帝叫你爭取的東西
[00:28:45.200 --> 00:28:46.200]  你去爭取
[00:28:46.200 --> 00:28:47.200]  這就是貪
[00:28:47.200 --> 00:28:49.200]  貪就是不依靠上帝
[00:28:49.200 --> 00:28:52.200]  與拜偶像一樣
[00:28:52.200 --> 00:28:53.200]  爭人才
[00:28:53.200 --> 00:28:55.200]  爭名利
[00:28:55.200 --> 00:28:56.200]  爭出位
[00:28:56.200 --> 00:28:57.200]  爭升職
[00:28:57.200 --> 00:28:59.200]  爭家身
[00:28:59.200 --> 00:29:02.200]  部門與部門爭資源
[00:29:02.200 --> 00:29:03.200]  教會也是這樣
[00:29:03.200 --> 00:29:04.200]  我們要留意
[00:29:04.200 --> 00:29:06.200]  不等於因為教會內部
[00:29:06.200 --> 00:29:09.200]  自宮來的
[00:29:09.200 --> 00:29:10.200]  全部倖免
[00:29:10.200 --> 00:29:12.200]  不被傳染
[00:29:12.200 --> 00:29:13.200]  沒有的
[00:29:13.200 --> 00:29:14.200]  在這裡說
[00:29:14.200 --> 00:29:17.200]  這些羅德也是跟隨神的
[00:29:17.200 --> 00:29:19.200]  整個聖經裡說的
[00:29:19.200 --> 00:29:22.200]  都是對信徒說的
[00:29:22.200 --> 00:29:25.200]  所以要小心
[00:29:25.200 --> 00:29:27.200]  然後這裡說到一個正面的
[00:29:27.200 --> 00:29:30.200]  慷慨
[00:29:30.200 --> 00:29:33.200]  不單止不看利益
[00:29:33.200 --> 00:29:34.200]  爭取為自己的利益
[00:29:34.200 --> 00:29:36.200]  變成自私
[00:29:36.200 --> 00:29:38.200]  損人損己
[00:29:38.200 --> 00:29:41.200]  大方將財物施以給別人
[00:29:41.200 --> 00:29:42.200]  我有的
[00:29:42.200 --> 00:29:45.200]  我幫助你成就你的好處
[00:29:45.200 --> 00:29:47.200]  上帝叫我找到
[00:29:47.200 --> 00:29:48.200]  找到目標
[00:29:48.200 --> 00:29:50.200]  人生找到目標是為你的
[00:29:50.200 --> 00:29:52.200]  是為建立別人的
[00:29:52.200 --> 00:29:55.200]  這樣去賺錢又不同
[00:29:55.200 --> 00:29:56.200]  這樣應該盡賺
[00:29:56.200 --> 00:30:01.200]  你不賺就不忠心
[00:30:01.200 --> 00:30:04.200]  在這裡怎樣可以說是
[00:30:04.200 --> 00:30:06.200]  謹慎自守
[00:30:06.200 --> 00:30:07.200]  在行動上
[00:30:07.200 --> 00:30:08.200]  謹慎自守是一個形象
[00:30:08.200 --> 00:30:09.200]  給我們看我們要小心
[00:30:09.200 --> 00:30:11.200]  但實際裡面有
[00:30:11.200 --> 00:30:12.200]  關於這個
[00:30:12.200 --> 00:30:14.200]  小心看眼前的利益
[00:30:14.200 --> 00:30:15.200]  我不馬上要
[00:30:15.200 --> 00:30:18.200]  然後將我的利益慷慨給別人
[00:30:18.200 --> 00:30:20.200]  要學習慷慨這件事
[00:30:20.200 --> 00:30:21.200]  我經常都說
[00:30:21.200 --> 00:30:22.200]  因為我的觀察
[00:30:22.200 --> 00:30:23.200]  我可以告訴你
[00:30:23.200 --> 00:30:25.200]  真的是香港的文化
[00:30:25.200 --> 00:30:27.200]  不是很鼓勵我們慷慨
[00:30:27.200 --> 00:30:28.200]  會用了很多藉口
[00:30:28.200 --> 00:30:31.200]  如果我慷慨了還會壞他嗎
[00:30:31.200 --> 00:30:32.200]  你就說吧
[00:30:32.200 --> 00:30:33.200]  猶大也說
[00:30:33.200 --> 00:30:34.200]  為什麼不省錢
[00:30:34.200 --> 00:30:36.200]  周世窮人
[00:30:36.200 --> 00:30:38.200]  就是一個「講」字
[00:30:38.200 --> 00:30:41.200]  但上帝知道你的心
[00:30:41.200 --> 00:30:43.200]  月亮代表你的心
[00:30:43.200 --> 00:30:44.200]  我都知道
[00:30:44.200 --> 00:30:47.200]  但上帝知道你的心
[00:30:47.200 --> 00:30:48.200]  沒得逃避
[00:30:48.200 --> 00:30:52.200]  不要嘗試學猶大這樣欺騙自己
[00:30:52.200 --> 00:30:54.200]  欺騙同僚
[00:30:54.200 --> 00:30:55.200]  欺騙上帝
[00:30:55.200 --> 00:30:56.200]  騙不過的
[00:30:56.200 --> 00:30:58.200]  上帝幫助我們
[00:30:58.200 --> 00:31:00.200]  今天這段經文裡
[00:31:00.200 --> 00:31:02.200]  叫我們小心貪心
[00:31:02.200 --> 00:31:05.200]  無論我們在政界裡
[00:31:05.200 --> 00:31:07.200]  無論我們做官員
[00:31:07.200 --> 00:31:09.200]  無論是掌權的位
[00:31:09.200 --> 00:31:11.200]  特別要留意
[00:31:11.200 --> 00:31:12.200]  我們每一個人
[00:31:12.200 --> 00:31:14.200]  每一個信徒
[00:31:14.200 --> 00:31:16.200]  或者你沒有宗教的
[00:31:16.200 --> 00:31:18.200]  希望成為你的鼓勵
[00:31:18.200 --> 00:31:21.200]  治死你的貪心
[00:31:21.200 --> 00:31:23.200]  建立你正確的人生
[00:31:23.200 --> 00:31:24.200]  我們信耶穌
[00:31:24.200 --> 00:31:26.200]  正確將人生
[00:31:26.200 --> 00:31:28.200]  要滿足自己
[00:31:28.200 --> 00:31:30.200]  全部追求的精力
[00:31:30.200 --> 00:31:31.200]  是追求上帝
[00:31:31.200 --> 00:31:33.200]  一切祈禱
[00:31:33.200 --> 00:31:36.200]  天父上帝的訊息是清晰的
[00:31:36.200 --> 00:31:37.200]  不用猜測
[00:31:37.200 --> 00:31:39.200]  貪心是致命的
[00:31:39.200 --> 00:31:40.200]  但給了能力
[00:31:40.200 --> 00:31:42.200]  給了警覺我們
[00:31:42.200 --> 00:31:44.200]  當貪心第一步
[00:31:44.200 --> 00:31:45.200]  想攻陷的時候
[00:31:45.200 --> 00:31:46.200]  我們已經閘住
[00:31:46.200 --> 00:31:47.200]  Say No
[00:31:47.200 --> 00:31:49.200]  我們決心不要
[00:31:49.200 --> 00:31:50.200]  是一定可以有決心的
[00:31:50.200 --> 00:31:52.200]  因為你已經勝過一切的罪惡
[00:31:52.200 --> 00:31:53.200]  一切的貪心
[00:31:53.200 --> 00:31:55.200]  引導我們在生活上
[00:31:55.200 --> 00:31:56.200]  行得出真理
[00:31:56.200 --> 00:31:58.200]  演繹得出真理
[00:31:58.200 --> 00:32:00.200]  讓我們慷慨思主
[00:32:00.200 --> 00:32:01.200]  興翰財物
[00:32:01.200 --> 00:32:02.200]  奉耶穌名祈禱
[00:32:02.200 --> 00:32:03.200]  阿門
