
[00:00:00.000 --> 00:00:02.000]  我不知道大家是否覺得
[00:22:16.280 --> 00:22:18.960]  還很熱心
[00:22:18.960 --> 00:22:23.800]  即使我們仍然陷在罪裡面
[00:22:23.800 --> 00:22:25.200]  搏逆神
[00:22:25.200 --> 00:22:28.080]  患梗不聽祂的說話
[00:22:28.080 --> 00:22:31.960]  神是會收穫月納
[00:22:31.960 --> 00:22:35.800]  答案是NO
[00:22:35.800 --> 00:22:42.240]  其實反而神會視這些愚昧人的作為
[00:22:42.240 --> 00:22:44.720]  是惡事
[00:22:44.720 --> 00:22:47.560]  因為撒慕爾先知說得很清楚
[00:22:47.560 --> 00:22:50.480]  搏逆的罪與行邪術的罪相等
[00:22:50.480 --> 00:22:57.080]  患梗的罪與拜虛神和偶像的罪相同
[00:22:57.080 --> 00:23:02.440]  我們實在不能夠對於上帝這個這麼嚴峻的警告
[00:23:02.440 --> 00:23:07.040]  有0.1的輕忽
[00:23:07.040 --> 00:23:10.960]  但是這一切的背後
[00:23:10.960 --> 00:23:12.760]  都是只有一個原因
[00:23:12.760 --> 00:23:15.160]  是為著愛
[00:23:15.160 --> 00:23:19.320]  新約希伯來書的作者十二章第五章六節
[00:23:19.320 --> 00:23:21.040]  說:
[00:23:21.040 --> 00:23:24.240]  「你們又忘了那勸你們愚童勸兒子的話
[00:23:24.240 --> 00:23:27.400]  說:我兒,你不可輕看主的管教
[00:23:27.400 --> 00:23:30.120]  被他責備的時候也不可灰心
[00:23:30.120 --> 00:23:32.760]  因為主所愛的他必管教
[00:23:32.760 --> 00:23:36.440]  又鞭打凡所收納的兒子」
[00:23:36.440 --> 00:23:40.760]  我在澳洲讀大學的時候信耶穌
[00:23:40.760 --> 00:23:41.800]  順著目的來
[00:23:41.800 --> 00:23:48.560]  就有人介紹我看一本當時都相當暢銷的屬靈書
[00:23:48.560 --> 00:23:51.160]  就是麥哥登牧師Gordon McDonald
[00:23:51.160 --> 00:23:52.400]  他所寫的叫做
[00:23:52.400 --> 00:23:56.200]  《心意更新:如何調整內心的生活》
[00:23:56.200 --> 00:23:58.320]  《Ordering Your Private World》
[00:23:58.320 --> 00:24:00.560]  因為這本書看完之後覺得很好
[00:24:00.560 --> 00:24:02.960]  於是我就多買幾本
[00:24:02.960 --> 00:24:06.880]  送給我身邊的弟兄姊妹看
[00:24:06.880 --> 00:24:10.920]  誰知我們相繼看完這本書都未夠一年
[00:24:10.920 --> 00:24:13.520]  這位牧者就出事了
[00:24:13.520 --> 00:24:19.080]  他在1984年的時候曾經發生了一段婚外情
[00:24:19.080 --> 00:24:25.440]  不過輾轉間去到1987年才被揭發
[00:24:25.440 --> 00:24:33.320]  這個失敗是在他服侍高峰的時候所發生的
[00:24:33.320 --> 00:24:40.080]  基圖的跌倒不一定因為我們面對人生的低谷
[00:24:40.080 --> 00:24:46.000]  反而往往是在我們順境、侍奉得力的時候
[00:24:46.000 --> 00:24:47.320]  為甚麼?
[00:24:47.320 --> 00:24:51.640]  因為在這些時間我們疏於防範
[00:24:51.640 --> 00:24:55.960]  忽略了壓力和信仰的純淨
[00:24:55.960 --> 00:24:58.800]  結果就被罪所性
[00:24:58.800 --> 00:25:02.160]  所以千萬不要自欺欺人
[00:25:02.160 --> 00:25:07.760]  被一些表面的東西掩蓋了我們和神真正的關係
[00:25:07.760 --> 00:25:12.600]  帶著勃逆來去獻祭、去服侍神
[00:25:12.600 --> 00:25:15.000]  神是不喜悅的
[00:25:15.000 --> 00:25:18.600]  正因為神是愛這個僕人的緣故
[00:25:18.600 --> 00:25:20.880]  所以結果他出手了
[00:25:20.880 --> 00:25:22.120]  幾年之後
[00:25:22.120 --> 00:25:24.760]  默哥德牧師寫了另一本書
[00:25:24.760 --> 00:25:26.800]  叫做《從破碎到更新》
[00:25:26.800 --> 00:25:29.840]  Rebuilding Your Broken World
[00:25:29.840 --> 00:25:36.840]  講到他跌倒的經歷和生命怎樣來去重整
[00:25:36.840 --> 00:25:41.400]  他用了一個國內人的身份來分享
[00:25:41.400 --> 00:25:46.760]  如果一個人是跌在黑暗的當中
[00:25:46.760 --> 00:25:49.840]  就必須趕快向神認罪
[00:25:49.840 --> 00:25:51.560]  不單止是這樣
[00:25:51.560 --> 00:25:54.000]  要和身邊的人說
[00:25:54.000 --> 00:25:57.000]  哇!很沒面子的
[00:25:57.000 --> 00:25:58.520]  就是要這樣
[00:25:58.520 --> 00:26:05.000]  我們才能夠認真的去承擔責任
[00:26:05.000 --> 00:26:12.680]  並且讓身邊愛我們的弟兄姊妹為自己受亡
[00:26:12.680 --> 00:26:19.480]  這樣才是挽回破碎心靈的起點
[00:26:19.480 --> 00:26:24.280]  傳道書在第五章第二節說
[00:26:24.280 --> 00:26:27.040]  「你在神面前不可務實開口
[00:26:27.040 --> 00:26:28.600]  又不可心急發言
[00:26:28.600 --> 00:26:31.320]  因為神在天上,你在地下
[00:26:31.320 --> 00:26:34.800]  所以你的言語要寡小」
[00:26:34.800 --> 00:26:39.280]  這短短一句的經文已經有三個命令
[00:26:39.280 --> 00:26:42.080]  兩個「不可」一個「要」
[00:26:42.080 --> 00:26:45.880]  第一個「不可」是叫我們「不可務實開口」
[00:26:45.880 --> 00:26:49.160]  「務實」的翻譯是「不要急於」
[00:26:49.160 --> 00:26:53.400]  跟之後所說的「心急」其實差不多
[00:26:53.400 --> 00:26:56.640]  作者用了命令式的說法
[00:26:56.640 --> 00:26:58.240]  重複了兩次
[00:26:58.240 --> 00:27:04.920]  正正是叫我們說話時不要不經大腦
[00:27:04.920 --> 00:27:08.800]  特別是當我們跟上帝說話時
[00:27:08.800 --> 00:27:12.840]  祈禱時不要說得太急
[00:27:12.840 --> 00:27:16.600]  也避免說得太多
[00:27:16.600 --> 00:27:19.960]  其實《新約聖經》對於禱告
[00:27:19.960 --> 00:27:22.320]  也有相類似的教導
[00:27:22.320 --> 00:27:25.640]  大家熟悉的《馬達福音》第六章
[00:27:25.640 --> 00:27:30.040]  主禱文主耶穌在第七節說
[00:27:30.040 --> 00:27:31.560]  「你們禱告不可障礙
[00:27:31.560 --> 00:27:33.800]  當人用許多重複話
[00:27:33.800 --> 00:27:37.080]  他們以為話多了必蒙誰聽」
[00:27:37.080 --> 00:27:39.320]  這裡教導我們的重點
[00:27:39.320 --> 00:27:43.040]  是叫我們不要說那些沒有意義的話
[00:27:43.040 --> 00:27:45.120]  還要重複地說
[00:27:45.120 --> 00:27:46.600]  這裡不是叫我們
[00:27:46.600 --> 00:27:49.080]  如果我們有很大的需要
[00:27:49.080 --> 00:27:51.840]  我們不要狠切地祈禱
[00:27:51.840 --> 00:27:54.520]  不是這個意思
[00:27:54.520 --> 00:27:57.040]  值得我們想一想
[00:27:57.040 --> 00:27:59.600]  說得太多的人
[00:27:59.600 --> 00:28:03.640]  其實背後是什麼來的呢?
[00:28:03.640 --> 00:28:09.360]  我相信這是一個自以為是的心態
[00:28:09.360 --> 00:28:11.840]  所以很喜歡發表自己的偉論
[00:28:11.840 --> 00:28:16.080]  或者覺得自己要分享的東西太重要了
[00:28:16.080 --> 00:28:17.440]  不圖不快
[00:28:17.440 --> 00:28:20.160]  必定要爭取一些空間
[00:28:20.160 --> 00:28:23.200]  來把它說出來才行
[00:28:23.200 --> 00:28:30.160]  其實這豈不是過份體重自我的表現嗎?
[00:28:30.160 --> 00:28:35.120]  如果我們對身邊的人是這樣
[00:28:35.120 --> 00:28:39.160]  那我們對神呢?
[00:28:39.160 --> 00:28:40.680]  說回頭
[00:28:40.680 --> 00:28:42.560]  請大家不要誤會
[00:28:42.560 --> 00:28:44.920]  上帝說你少說一點
[00:28:44.920 --> 00:28:49.920]  其實祂不是說對我們的需要不感興趣
[00:28:49.920 --> 00:28:51.520]  因為主禱文
[00:28:51.520 --> 00:28:55.120]  如果大家有讀過、有背過
[00:28:55.120 --> 00:28:58.800]  你都會記得裡面很多次
[00:28:58.800 --> 00:29:03.040]  是神要回應我們地上很實際的需要
[00:29:03.040 --> 00:29:05.960]  賜給我們、赦免我們、拯救我們
[00:29:05.960 --> 00:29:08.240]  記不記得這些字眼?
[00:29:08.240 --> 00:29:11.520]  所以《傳道書》五章第二節
[00:29:11.520 --> 00:29:13.920]  這裡只是要告訴我們
[00:29:13.920 --> 00:29:17.440]  當我們跟祂說話的時候
[00:29:17.440 --> 00:29:23.960]  我們要謹記我跟祂之間的角色和關係
[00:29:23.960 --> 00:29:29.040]  第二節中間有告訴我們為什麼
[00:29:29.040 --> 00:29:32.760]  「因為神在天上,你在地下」
[00:29:32.760 --> 00:29:36.160]  這正正是反映神和人之間
[00:29:36.160 --> 00:29:41.560]  沒有辦法來預約的界線
[00:29:41.560 --> 00:29:43.760]  神是全知全能的
[00:29:43.760 --> 00:29:45.240]  你跟我呢?
[00:29:45.240 --> 00:29:47.240]  有各方面的限制
[00:29:47.240 --> 00:29:51.360]  我們能夠認清楚這位主的超越
[00:29:51.360 --> 00:29:54.880]  祂和人之間有一個根本的分別
[00:29:54.880 --> 00:30:00.040]  我們就能夠產生一份敬畏的心
[00:30:00.040 --> 00:30:01.960]  就好像昔日
[00:30:01.960 --> 00:30:06.200]  摩世當他流亡在曠野地的時候
[00:30:06.200 --> 00:30:08.800]  神要跟他說話
[00:30:08.800 --> 00:30:11.480]  《春海及記》三章第五節
[00:30:11.480 --> 00:30:13.640]  神劈頭第一句就說
[00:30:13.640 --> 00:30:17.640]  「神說不要近前來,當把你腳上的鞋脫下來
[00:30:17.640 --> 00:30:20.440]  因為你所站之地是聖地」
[00:30:20.440 --> 00:30:25.400]  上帝什麼都還沒開始說
[00:30:25.400 --> 00:30:29.080]  祂就說「不可近前來」
[00:30:29.080 --> 00:30:34.800]  所以當我們要近前來的時候
[00:30:34.800 --> 00:30:35.800]  那怎麼辦呢?
[00:30:35.800 --> 00:30:38.600]  《傳道書》五章第二節告訴我們
[00:30:38.600 --> 00:30:40.600]  近前來的時候
[00:30:40.600 --> 00:30:45.080]  我們就要帶著一個敬畏的態度去聽
[00:30:45.080 --> 00:30:47.080]  近前聽
[00:30:47.080 --> 00:30:49.080]  不是說
[00:30:49.080 --> 00:30:52.440]  禱告在本質上
[00:30:52.440 --> 00:30:59.800]  是一個認同、了解、明白上帝心意的一個過程
[00:30:59.800 --> 00:31:03.000]  所以當我們認定神是主
[00:31:03.000 --> 00:31:06.400]  認定祂和我之間的關係
[00:31:06.400 --> 00:31:07.800]  在禱告裡面
[00:31:07.800 --> 00:31:11.240]  我們就曉得去聆聽、接受
[00:31:11.240 --> 00:31:16.400]  和回應神要對我們所說的話
[00:31:16.400 --> 00:31:18.880]  我開始的時候曾經說過
[00:31:18.880 --> 00:31:22.280]  就著「聆聽主」這個主題
[00:31:22.280 --> 00:31:25.280]  聖本督會規四章五十五條
[00:31:25.280 --> 00:31:28.400]  除了《傳道書》五章這段經文之外
[00:31:28.400 --> 00:31:32.480]  祂還引用了《約翰第十章》二十七節
[00:31:32.480 --> 00:31:37.880]  讓我用這短短一節的經文來做一個總結
[00:31:37.880 --> 00:31:41.800]  主耶穌當祂說到羊圈的比喻的時候
[00:31:41.800 --> 00:31:43.280]  祂就說
[00:31:43.280 --> 00:31:44.880]  我的羊聽我的聲音
[00:31:44.880 --> 00:31:46.280]  我也認識它們
[00:31:46.280 --> 00:31:48.080]  它們也跟著我
[00:31:48.080 --> 00:31:50.880]  羊就不像其他的動物
[00:31:50.880 --> 00:31:54.480]  可以獨立地去生活、生存的
[00:31:54.480 --> 00:31:56.280]  在動物當中
[00:31:56.280 --> 00:32:02.480]  它們是其中一樣相當膽小和懦弱的動物
[00:32:02.480 --> 00:32:07.080]  需要牧羊人的照顧和保護
[00:32:07.080 --> 00:32:11.080]  牧羊人除了視它們為產業之外
[00:32:11.080 --> 00:32:13.680]  也是它們所愛的
[00:32:13.680 --> 00:32:18.880]  它需要負責去照顧、引導、保護它的羊
[00:32:18.880 --> 00:32:24.480]  所以牧羊人和羊之間的關係非常密切
[00:32:24.480 --> 00:32:27.680]  甚至我們可以說是充滿默契
[00:32:27.680 --> 00:32:30.680]  彼此互相感應
[00:32:30.680 --> 00:32:35.080]  所以牧羊人是會認識牠的羊的
[00:32:35.080 --> 00:32:39.680]  而當羊一聽見牧羊人的聲音
[00:32:39.680 --> 00:32:41.680]  就會跟著走
[00:32:41.680 --> 00:32:46.280]  有一個近代美國海軍的牧師叫做Walter Colton
[00:32:46.280 --> 00:32:47.680]  他說過一句話
[00:32:47.680 --> 00:32:48.680]  可能你聽過了
[00:32:48.680 --> 00:32:50.280]  不過你不知道他是怎麼說的
[00:32:50.280 --> 00:32:54.480]  他說:Man has been given two ears and only one tongue
[00:32:54.480 --> 00:32:58.880]  that he might listen twice as much as he speaks
[00:32:58.880 --> 00:33:00.280]  簡單吧
[00:33:00.280 --> 00:33:02.480]  神創造我們有兩隻耳朵
[00:33:02.480 --> 00:33:04.080]  但只有一個口
[00:33:04.080 --> 00:33:06.280]  就是要提醒我們
[00:33:06.280 --> 00:33:09.880]  聽多一點、說少一點
[00:33:09.880 --> 00:33:12.680]  《楊福音》十章二十七節
[00:33:12.680 --> 00:33:14.280]  這裡告訴我們
[00:33:14.280 --> 00:33:18.280]  羊聽見牧羊人的聲音
[00:33:18.280 --> 00:33:19.480]  只有一個目的
[00:33:19.480 --> 00:33:21.480]  只有一個目的
[00:33:21.480 --> 00:33:24.880]  就是要跟著走
[00:33:24.880 --> 00:33:29.280]  所以謹慎、專注、順從
[00:33:29.280 --> 00:33:31.480]  願意開放自己的生命
[00:33:31.480 --> 00:33:34.080]  來避神、檢視
[00:33:34.080 --> 00:33:37.480]  認定牠是我們的主
[00:33:37.480 --> 00:33:42.880]  認定牠和我之間的關係是最重要的
[00:33:42.880 --> 00:33:49.480]  千萬不要以憲制來遮掩、博弈
[00:33:49.480 --> 00:33:53.880]  我深信這樣的生命必然是蒙福的
[00:33:53.880 --> 00:33:56.880]  我們低頭有一個祷告
[00:33:56.880 --> 00:33:58.880]  因此我們謝謝你
[00:33:58.880 --> 00:34:04.680]  雖然全讀書五章這一段的經文
[00:34:04.680 --> 00:34:09.280]  對我們來說是一個很沉重、很嚴峻的警告
[00:34:09.280 --> 00:34:13.080]  但我們知道背後是因為你愛我們
[00:34:13.080 --> 00:34:15.280]  你要祝福我們的緣故
[00:34:15.280 --> 00:34:18.280]  所以叫我們生命來成長
[00:34:18.280 --> 00:34:20.480]  跟隨你的心意去走
[00:34:20.480 --> 00:34:25.480]  我們求你來讓聖靈繼續提醒我們
[00:34:25.480 --> 00:34:26.680]  幫助我們
[00:34:26.680 --> 00:34:28.480]  當我們軟弱的時候
[00:34:28.480 --> 00:34:30.080]  你加力給我們
[00:34:30.080 --> 00:34:32.680]  以致我們可以快跑、跟隨你
[00:34:32.680 --> 00:34:34.880]  多謝你聽我們的禱告
[00:34:34.880 --> 00:34:36.680]  感恩奉耶穌的名求
[00:34:36.680 --> 00:34:37.680]  Amen
