
[00:00:00.000 --> 00:00:04.600]  首先在此恭祝大家新年蒙恩
[00:22:59.600 --> 00:23:03.600]  是充滿神的話語
[00:23:03.600 --> 00:23:07.600]  滴水能夠穿石
[00:23:07.600 --> 00:23:09.600]  滴水
[00:23:09.600 --> 00:23:11.600]  聖靈的活水
[00:23:11.600 --> 00:23:15.600]  是滴穿我們這個石心
[00:23:15.600 --> 00:23:18.600]  叫我們的心柔軟起來
[00:23:18.600 --> 00:23:23.600]  是一顆新而又新的心
[00:23:23.600 --> 00:23:24.600]  在神學院
[00:23:24.600 --> 00:23:27.600]  有一位童工很喜歡讀聖經
[00:23:27.600 --> 00:23:30.600]  我說他真的是晝夜思想神的話語
[00:23:30.600 --> 00:23:32.600]  你看看是不是
[00:23:32.600 --> 00:23:34.600]  每個星期
[00:23:34.600 --> 00:23:36.600]  星期一晚上
[00:23:36.600 --> 00:23:39.600]  他會在團慨讀聖經
[00:23:39.600 --> 00:23:40.600]  星期二晚上
[00:23:40.600 --> 00:23:43.600]  他會和一些初信的弟兄姊妹們
[00:23:43.600 --> 00:23:45.600]  讀聖經
[00:23:45.600 --> 00:23:46.600]  星期三的早上
[00:23:46.600 --> 00:23:50.600]  他就參加BSF讀聖經
[00:23:50.600 --> 00:23:52.600]  星期五的晚上
[00:23:52.600 --> 00:23:55.600]  他會和一些舞蹈的朋友吃晚飯
[00:23:55.600 --> 00:23:57.600]  讀聖經
[00:23:57.600 --> 00:23:59.600]  在星期六的晚上
[00:23:59.600 --> 00:24:00.600]  有些時候
[00:24:00.600 --> 00:24:04.600]  他會和弟兄姊妹們預查聖經
[00:24:04.600 --> 00:24:07.600]  因為要帶領人讀聖經
[00:24:07.600 --> 00:24:09.600]  有些時候
[00:24:09.600 --> 00:24:11.600]  我會聽他講聖經
[00:24:11.600 --> 00:24:12.600]  他都很詫異
[00:24:12.600 --> 00:24:15.600]  為什麼我會聽他講聖經呢
[00:24:15.600 --> 00:24:17.600]  在開初我聽他講聖經的時候
[00:24:17.600 --> 00:24:19.600]  我覺得他讀聖經的方式
[00:24:19.600 --> 00:24:21.600]  和我在神學院受的訓練
[00:24:21.600 --> 00:24:22.600]  是很不同的
[00:24:22.600 --> 00:24:26.600]  不過我繼續留心去聽
[00:24:26.600 --> 00:24:28.600]  因為我想知道
[00:24:28.600 --> 00:24:31.600]  一個沒有進過神學院
[00:24:31.600 --> 00:24:34.600]  讀過神學的姊妹
[00:24:34.600 --> 00:24:38.600]  她是怎樣讀聖經的
[00:24:38.600 --> 00:24:40.600]  我看見
[00:24:40.600 --> 00:24:44.600]  她是用她的心去讀聖經
[00:24:44.600 --> 00:24:46.600]  經過一段時間和觀察
[00:24:46.600 --> 00:24:47.600]  我就鼓勵她
[00:24:47.600 --> 00:24:50.600]  你要保持這種讀聖經的方式
[00:24:50.600 --> 00:24:53.600]  繼續用你的心靈去讀聖經
[00:24:53.600 --> 00:24:55.600]  不過我給你看一兩本書
[00:24:55.600 --> 00:24:56.600]  我想擴闊你
[00:24:56.600 --> 00:24:58.600]  擴充你的頭腦
[00:24:58.600 --> 00:24:59.600]  讓你知道
[00:24:59.600 --> 00:25:01.600]  有其他的讀聖經的方式
[00:25:01.600 --> 00:25:03.600]  都是有用的
[00:25:03.600 --> 00:25:09.600]  不過心靈的閱讀最重要
[00:25:09.600 --> 00:25:10.600]  相對來說
[00:25:10.600 --> 00:25:12.600]  在神學院的神學生
[00:25:12.600 --> 00:25:15.600]  他們學習很多讀經的方式
[00:25:15.600 --> 00:25:16.600]  不知道有沒有聽過
[00:25:16.600 --> 00:25:20.600]  這些叫評鑑的方式
[00:25:20.600 --> 00:25:22.600]  歷史的評鑑
[00:25:22.600 --> 00:25:23.600]  文學的評鑑
[00:25:23.600 --> 00:25:25.600]  編修的評鑑
[00:25:25.600 --> 00:25:28.600]  社會的評鑑
[00:25:28.600 --> 00:25:30.600]  這些多多少少
[00:25:30.600 --> 00:25:32.600]  主要是訓練他們
[00:25:32.600 --> 00:25:36.600]  用頭腦去讀聖經
[00:25:36.600 --> 00:25:39.600]  是需要的
[00:25:39.600 --> 00:25:42.600]  不過我更覺得需要的
[00:25:42.600 --> 00:25:44.600]  我希望神學生
[00:25:44.600 --> 00:25:46.600]  我希望我們牧者
[00:25:46.600 --> 00:25:50.600]  我們會用禱告的心
[00:25:50.600 --> 00:25:53.600]  我們用我們的心靈去讀聖經
[00:25:53.600 --> 00:25:56.600]  我們相信聖靈
[00:25:56.600 --> 00:25:59.600]  聖靈教導我們
[00:25:59.600 --> 00:26:02.600]  去認識神的話語
[00:26:02.600 --> 00:26:05.600]  唯有這樣用心靈閱讀聖經
[00:26:05.600 --> 00:26:08.600]  我們的心才能夠得到改變
[00:26:08.600 --> 00:26:13.600]  能夠心意更生和變化
[00:26:13.600 --> 00:26:15.600]  在一個多星期前
[00:26:15.600 --> 00:26:17.600]  1月24日
[00:26:17.600 --> 00:26:19.600]  我和成浸家的一位姐妹
[00:26:19.600 --> 00:26:22.600]  在教會聊天
[00:26:22.600 --> 00:26:23.600]  她跟我分享
[00:26:23.600 --> 00:26:26.600]  她參加的成長班的讀經情況
[00:26:26.600 --> 00:26:30.600]  她說她參加的成長班的讀經
[00:26:30.600 --> 00:26:33.600]  都比較傾向知識性
[00:26:33.600 --> 00:26:36.600]  未能夠帶來人的靈性
[00:26:36.600 --> 00:26:39.600]  和關係的那種改變
[00:26:39.600 --> 00:26:42.600]  如果她的描述是真的話
[00:26:42.600 --> 00:26:45.600]  這是一個很好的提醒
[00:26:45.600 --> 00:26:47.600]  我們聽到應該歡喜
[00:26:47.600 --> 00:26:49.600]  因為是真的
[00:26:49.600 --> 00:26:52.600]  讀聖經是要用頭腦讀
[00:26:52.600 --> 00:26:54.600]  不過也要用心讀
[00:26:54.600 --> 00:26:55.600]  換句話來說
[00:26:55.600 --> 00:26:58.600]  讀聖經不單止用頭腦讀
[00:26:58.600 --> 00:27:02.600]  也要用心靈誠實去讀
[00:27:02.600 --> 00:27:04.600]  我們要懇求聖靈
[00:27:04.600 --> 00:27:08.600]  幫助我們去讀神的話語
[00:27:08.600 --> 00:27:12.600]  無論如何聖經當中神的話語
[00:27:12.600 --> 00:27:16.600]  是能夠滋潤塑造
[00:27:16.600 --> 00:27:20.600]  改變我們心靈的水源
[00:27:20.600 --> 00:27:25.600]  人的心意是指人的思考
[00:27:25.600 --> 00:27:27.600]  人的心靈的辨識
[00:27:27.600 --> 00:27:31.600]  真是需要在聖經的亮光底下
[00:27:31.600 --> 00:27:33.600]  去更生
[00:27:33.600 --> 00:27:38.600]  而這個更生是聖靈的工作
[00:27:38.600 --> 00:27:40.600]  除此之外
[00:27:40.600 --> 00:27:42.600]  除了我們說讀聖經
[00:27:42.600 --> 00:27:44.600]  在成長班讀聖經
[00:27:44.600 --> 00:27:45.600]  在小組讀聖經
[00:27:45.600 --> 00:27:47.600]  我們一起讓我們的心
[00:27:47.600 --> 00:27:49.600]  裝滿神的話語
[00:27:49.600 --> 00:27:50.600]  我又想告訴你
[00:27:50.600 --> 00:27:52.600]  要心意更生而變化
[00:27:52.600 --> 00:27:55.600]  回城鎮家回教會
[00:27:55.600 --> 00:27:57.600]  都是一個很重要的
[00:27:57.600 --> 00:27:59.600]  心意更生而變化的地方
[00:27:59.600 --> 00:28:00.600]  你今天回來
[00:28:00.600 --> 00:28:02.600]  是要心意更生而變化
[00:28:02.600 --> 00:28:03.600]  在教會當中
[00:28:03.600 --> 00:28:04.600]  我們是可以經歷到
[00:28:04.600 --> 00:28:06.600]  心意更生和變化
[00:28:06.600 --> 00:28:07.600]  在教會當中
[00:28:07.600 --> 00:28:08.600]  我們一起像今天這樣
[00:28:08.600 --> 00:28:09.600]  去敬拜神
[00:28:09.600 --> 00:28:11.600]  我們歌頌讚美神
[00:28:11.600 --> 00:28:12.600]  我們去讀經
[00:28:12.600 --> 00:28:13.600]  我們要聽道
[00:28:13.600 --> 00:28:14.600]  我們要行道
[00:28:14.600 --> 00:28:16.600]  我們要愛我們的弟兄姊妹
[00:28:16.600 --> 00:28:18.600]  我們要愛陌生的人
[00:28:18.600 --> 00:28:24.600]  我們要愛那些敵對我們的人
[00:28:24.600 --> 00:28:25.600]  舉例來說
[00:28:25.600 --> 00:28:27.600]  我能夠在這裡講到
[00:28:27.600 --> 00:28:28.600]  我想告訴大家
[00:28:28.600 --> 00:28:29.600]  我講過了
[00:28:29.600 --> 00:28:31.600]  不過講得不是很大聲
[00:28:31.600 --> 00:28:33.600]  在講道當中
[00:28:33.600 --> 00:28:38.600]  其實我屬靈生命長進了
[00:28:38.600 --> 00:28:41.600]  其實不是我教你們
[00:28:41.600 --> 00:28:44.600]  是神在教我們
[00:28:44.600 --> 00:28:45.600]  而我們講道的人
[00:28:45.600 --> 00:28:49.600]  不是我們有這個權力去講
[00:28:49.600 --> 00:28:51.600]  是你們分派
[00:28:51.600 --> 00:28:54.600]  將我們分開
[00:28:54.600 --> 00:28:56.600]  讓我們有一個尊榮
[00:28:56.600 --> 00:28:59.600]  在這裡分享神的話語
[00:28:59.600 --> 00:29:02.600]  所以每次預備信息的時候
[00:29:02.600 --> 00:29:04.600]  我們才有得著
[00:29:04.600 --> 00:29:06.600]  在講完道之後
[00:29:06.600 --> 00:29:09.600]  還要學習言行一致
[00:29:09.600 --> 00:29:11.600]  因為有些道
[00:29:11.600 --> 00:29:16.600]  是我們還沒有行得到的
[00:29:16.600 --> 00:29:18.600]  是要靠聖靈繼續
[00:29:18.600 --> 00:29:21.600]  讓我們行得到
[00:29:21.600 --> 00:29:23.600]  去經歷得到
[00:29:23.600 --> 00:29:26.600]  去見證得到
[00:29:26.600 --> 00:29:29.600]  以致能夠成為人生命的榜樣
[00:29:29.600 --> 00:29:31.600]  所以原來在講道當中
[00:29:31.600 --> 00:29:35.600]  大家都是心意根深而變化的
[00:29:35.600 --> 00:29:37.600]  我的心意根深而變化
[00:29:37.600 --> 00:29:38.600]  你聽完道的時候
[00:29:38.600 --> 00:29:40.600]  你聽到神的話語的時候
[00:29:40.600 --> 00:29:42.600]  你的心意根深而變化
[00:29:42.600 --> 00:29:43.600]  所以有些時候
[00:29:43.600 --> 00:29:46.600]  你們要多謝曹牧師
[00:29:46.600 --> 00:29:48.600]  其實我上上心裡這樣講
[00:29:48.600 --> 00:29:51.600]  很感謝你們
[00:29:51.600 --> 00:29:52.600]  給我這麼多年
[00:29:52.600 --> 00:29:55.600]  在這裡有講道的機會
[00:29:55.600 --> 00:29:57.600]  很感謝你們
[00:29:57.600 --> 00:30:00.600]  很感謝神
[00:30:00.600 --> 00:30:03.600]  是的 在教會當中
[00:30:03.600 --> 00:30:06.600]  我們可以心意根深而變化
[00:30:06.600 --> 00:30:08.600]  因為我們參與聖靈
[00:30:08.600 --> 00:30:11.600]  我們跟聖靈有份
[00:30:11.600 --> 00:30:13.600]  我們被神去改變
[00:30:13.600 --> 00:30:16.600]  我們當中有深度的團結
[00:30:16.600 --> 00:30:18.600]  我們心靈互相的影響
[00:30:18.600 --> 00:30:24.600]  這種影響是由聖靈所帶來的
[00:30:24.600 --> 00:30:26.600]  總言之
[00:30:26.600 --> 00:30:28.600]  你和我的心
[00:30:28.600 --> 00:30:33.600]  是要被神的話語去改變
[00:30:33.600 --> 00:30:35.600]  所以我們的心
[00:30:35.600 --> 00:30:37.600]  一定要學會神的話語
[00:30:37.600 --> 00:30:41.600]  裝滿神的話語
[00:30:41.600 --> 00:30:43.600]  第三
[00:30:43.600 --> 00:30:45.600]  因著心意根深而變化
[00:30:45.600 --> 00:30:46.600]  我們能夠辨識
[00:30:46.600 --> 00:30:48.600]  何謂神善良純全
[00:30:48.600 --> 00:30:50.600]  可喜悅的旨意
[00:30:50.600 --> 00:30:52.600]  大家都知道
[00:30:52.600 --> 00:30:54.600]  大家經常說是神的旨意
[00:30:54.600 --> 00:30:57.600]  其實很難明白的
[00:30:57.600 --> 00:31:00.600]  很難知道神的旨意
[00:31:00.600 --> 00:31:02.600]  況且又說到
[00:31:02.600 --> 00:31:04.600]  要明白神的旨意
[00:31:04.600 --> 00:31:07.600]  不能夠按照世界的標準
[00:31:07.600 --> 00:31:10.600]  世界的價值去決定
[00:31:10.600 --> 00:31:12.600]  更加難
[00:31:12.600 --> 00:31:15.600]  如何能夠明白神的旨意
[00:31:15.600 --> 00:31:16.600]  不過我告訴你
[00:31:16.600 --> 00:31:19.600]  關鍵就在於
[00:31:19.600 --> 00:31:24.600]  大家有沒有依聖靈而活
[00:31:24.600 --> 00:31:27.600]  我們有沒有真的很熱切的
[00:31:27.600 --> 00:31:28.600]  相信這位神
[00:31:28.600 --> 00:31:30.600]  信服這位神
[00:31:30.600 --> 00:31:33.600]  我們真的會看重神的旨意
[00:31:33.600 --> 00:31:35.600]  所以我們努力去明白神的旨意
[00:31:35.600 --> 00:31:36.600]  不是人的旨意
[00:31:36.600 --> 00:31:38.600]  是神的旨意
[00:31:38.600 --> 00:31:40.600]  我們一起以神的旨意
[00:31:40.600 --> 00:31:42.600]  為我們生命的目標
[00:31:42.600 --> 00:31:43.600]  而且我們相信
[00:31:43.600 --> 00:31:46.600]  當我們知道這些目標的時候
[00:31:46.600 --> 00:31:48.600]  知道神的旨意的時候
[00:31:48.600 --> 00:31:52.600]  如果是何等的艱難
[00:31:52.600 --> 00:31:54.600]  我們要相信神
[00:31:54.600 --> 00:31:56.600]  給我們能力
[00:31:56.600 --> 00:32:01.600]  去完成這些很艱巨的任務
[00:32:01.600 --> 00:32:02.600]  所以當我們
[00:32:02.600 --> 00:32:04.600]  例如我們見到人間
[00:32:04.600 --> 00:32:06.600]  很多人士的爭鬥
[00:32:06.600 --> 00:32:08.600]  大多數的人就說
[00:32:08.600 --> 00:32:10.600]  砌它吧
[00:32:10.600 --> 00:32:11.600]  當然了
[00:32:11.600 --> 00:32:15.600]  以牙還牙 以牙還牙
[00:32:15.600 --> 00:32:17.600]  不要放過去
[00:32:17.600 --> 00:32:19.600]  當人這樣鼓勵我們的時候
[00:32:19.600 --> 00:32:20.600]  我們是不是很開心
[00:32:20.600 --> 00:32:21.600]  因言接納
[00:32:21.600 --> 00:32:22.600]  快速的報復
[00:32:22.600 --> 00:32:26.600]  以眼還眼 以牙還牙
[00:32:26.600 --> 00:32:28.600]  以惡報惡
[00:32:28.600 --> 00:32:30.600]  你講衰我 是不是
[00:32:30.600 --> 00:32:34.600]  我講衰你十倍
[00:32:34.600 --> 00:32:35.600]  很多時候我們口頭上
[00:32:35.600 --> 00:32:38.600]  我們說我們是基督徒
[00:32:38.600 --> 00:32:41.600]  但我們偏偏是喜歡
[00:32:41.600 --> 00:32:45.600]  這個世界的手段
[00:32:45.600 --> 00:32:49.600]  我們認為世界的手段
[00:32:49.600 --> 00:32:53.600]  快 靚 正
[00:32:53.600 --> 00:32:55.600]  但耶穌基督的說法
[00:32:55.600 --> 00:32:56.600]  是截然不同的
[00:32:56.600 --> 00:32:58.600]  在馬大福音五章
[00:32:58.600 --> 00:32:59.600]  祂跟我們這樣說
[00:32:59.600 --> 00:33:01.600]  祂說 你們聽見有話說
[00:33:01.600 --> 00:33:04.600]  以眼還眼 以牙還牙
[00:33:04.600 --> 00:33:05.600]  只是我告訴你們
[00:33:05.600 --> 00:33:09.600]  不要與惡人作對
[00:33:09.600 --> 00:33:11.600]  有人把你得有念
[00:33:11.600 --> 00:33:16.600]  連左念也轉過來由他打
[00:33:16.600 --> 00:33:19.600]  有人想要告你
[00:33:19.600 --> 00:33:21.600]  要拿你的女姨
[00:33:21.600 --> 00:33:25.600]  連外姨也由他拿去
[00:33:25.600 --> 00:33:27.600]  有人強迫你
[00:33:27.600 --> 00:33:29.600]  走一里路
[00:33:29.600 --> 00:33:33.600]  你就跟他走兩里路
[00:33:33.600 --> 00:33:35.600]  耶穌基督明確地說
[00:33:35.600 --> 00:33:37.600]  是要求我們心意
[00:33:37.600 --> 00:33:40.600]  跟生意變化
[00:33:40.600 --> 00:33:43.600]  叫我們養成新的心靈
[00:33:43.600 --> 00:33:46.600]  新的心思
[00:33:46.600 --> 00:33:48.600]  耶穌基督叫我們不要再
[00:33:48.600 --> 00:33:51.600]  根據現今世界的價值
[00:33:51.600 --> 00:33:54.600]  規則 規矩去判斷
[00:33:54.600 --> 00:33:57.600]  是要按照神的旨意去判斷
[00:33:57.600 --> 00:34:00.600]  善良 順傳 可喜悅的旨意
[00:34:00.600 --> 00:34:03.600]  就是說我們這群基督徒
[00:34:03.600 --> 00:34:05.600]  我們真的相信神
[00:34:05.600 --> 00:34:09.600]  我們真的會信服神的旨意
[00:34:09.600 --> 00:34:13.600]  因此我們活得是正直
[00:34:13.600 --> 00:34:16.600]  生命大有能力
[00:34:16.600 --> 00:34:18.600]  除此之外在新約當中
[00:34:18.600 --> 00:34:20.600]  我們看見彼得
[00:34:20.600 --> 00:34:22.600]  當彼得去認定
[00:34:22.600 --> 00:34:24.600]  耶穌基督是尼塞亞的時候
[00:34:24.600 --> 00:34:26.600]  他想到自己將來
[00:34:26.600 --> 00:34:29.600]  好了 可以成為尼塞亞國度當中的
[00:34:29.600 --> 00:34:32.600]  一個重要的人物的時候
[00:34:32.600 --> 00:34:35.600]  耶穌基督偏偏告訴他
[00:34:35.600 --> 00:34:40.600]  祂說人子必須受許多的苦
[00:34:40.600 --> 00:34:45.600]  被長老 祭司長和民事氣絕
[00:34:45.600 --> 00:34:47.600]  並且被殺
[00:34:47.600 --> 00:34:50.600]  過後三天復活
[00:34:50.600 --> 00:34:53.600]  彼得當然是反對耶穌基督的說話
[00:34:53.600 --> 00:34:56.600]  所以說主啊 萬不可如此
[00:34:56.600 --> 00:34:59.600]  這些事不會發生在你身上的
[00:34:59.600 --> 00:35:01.600]  耶穌基督就責備彼得說
[00:35:01.600 --> 00:35:05.600]  撒旦 退我後邊去吧
[00:35:05.600 --> 00:35:08.600]  因為你不體貼神的意思
[00:35:08.600 --> 00:35:11.600]  只體貼人的意思
[00:35:11.600 --> 00:35:14.600]  耶穌基督就說出彼得的問題是什麼
[00:35:14.600 --> 00:35:17.600]  就是祂沒有按照神的方式去思考
[00:35:17.600 --> 00:35:21.600]  祂只是按照人的方式去思考 去行事
[00:35:21.600 --> 00:35:23.600]  耶穌基督
[00:35:23.600 --> 00:35:29.600]  祂決定信服神的旨意
[00:35:29.600 --> 00:35:34.600]  祂沒有信服自己人作為人的願望
[00:35:34.600 --> 00:35:38.600]  信服神是祂生命的目的
[00:35:38.600 --> 00:35:42.600]  祂信服神的善良 純全
[00:35:42.600 --> 00:35:46.600]  可喜悅的旨意
[00:35:46.600 --> 00:35:48.600]  總而言之
[00:35:48.600 --> 00:35:51.600]  你的心 我的心
[00:35:51.600 --> 00:35:53.600]  我們教會的心
[00:35:53.600 --> 00:35:57.600]  是要去辨識神的旨意
[00:35:57.600 --> 00:35:59.600]  去行的時候
[00:35:59.600 --> 00:36:03.600]  我們一起是要辨識神的心意
[00:36:03.600 --> 00:36:05.600]  到現在我們看到
[00:36:05.600 --> 00:36:08.600]  原來我們早期的先賢
[00:36:08.600 --> 00:36:10.600]  和羅馬書的教導
[00:36:10.600 --> 00:36:12.600]  我們看到原來
[00:36:12.600 --> 00:36:16.600]  朕信會信仰是很著重心靈的
[00:36:16.600 --> 00:36:19.600]  朕信會不是大宗派
[00:36:19.600 --> 00:36:22.600]  大機構 不是的
[00:36:22.600 --> 00:36:26.600]  朕信會的根本是著重心靈
[00:36:26.600 --> 00:36:28.600]  心靈的改變
[00:36:28.600 --> 00:36:31.600]  所以我們站在這個歷史的傳承上面
[00:36:31.600 --> 00:36:32.600]  聖經的傳承上面
[00:36:32.600 --> 00:36:36.600]  我們一起追求心意更新而變化
[00:36:36.600 --> 00:36:38.600]  所以我們不斷地
[00:36:38.600 --> 00:36:41.600]  在今年 我們不斷地求主給我們新的心
[00:36:41.600 --> 00:36:45.600]  我們不斷地避神去更新而變化
[00:36:45.600 --> 00:36:46.600]  這樣的話
[00:36:46.600 --> 00:36:52.600]  成朕家當然是充滿活力
[00:36:52.600 --> 00:36:54.600]  相反
[00:36:54.600 --> 00:36:57.600]  如果我們繼續自以為是
[00:36:57.600 --> 00:37:00.600]  你跟我繼續去貪心
[00:37:00.600 --> 00:37:02.600]  說三道四
[00:37:02.600 --> 00:37:05.600]  自私自戀
[00:37:05.600 --> 00:37:08.600]  成朕家要踏上的道路
[00:37:08.600 --> 00:37:11.600]  是一條相當痛苦
[00:37:11.600 --> 00:37:16.600]  又好像日神不在的道路
[00:37:16.600 --> 00:37:24.600]  結果86年又是辛苦的年日
[00:37:24.600 --> 00:37:29.600]  不過 我仍然對成朕家有盼望
[00:37:29.600 --> 00:37:33.600]  我對神有盼望
[00:37:33.600 --> 00:37:36.600]  你不是嗎
[00:37:36.600 --> 00:37:39.600]  就讓我們在新的年頭
[00:37:39.600 --> 00:37:42.600]  我們一起去更新
[00:37:42.600 --> 00:37:46.600]  我們相信我們是由聖靈而生
[00:37:46.600 --> 00:37:49.600]  就當以聖靈而活
[00:37:49.600 --> 00:37:52.600]  我們確定我們的根本
[00:37:52.600 --> 00:37:55.600]  我們記得我們朕信會的靈性實踐
[00:37:55.600 --> 00:37:58.600]  就是從心靈的改變
[00:37:58.600 --> 00:38:03.600]  注重悔悟迴轉
[00:38:03.600 --> 00:38:06.600]  注重心靈誠實
[00:38:06.600 --> 00:38:10.600]  還有我們是很注重祈禱的
[00:38:10.600 --> 00:38:14.600]  我們很注重很喜歡在靈裡面的祈禱
[00:38:14.600 --> 00:38:16.600]  我們喜歡自由的祈禱
[00:38:16.600 --> 00:38:20.600]  多過是公土問的禱告方式
[00:38:20.600 --> 00:38:23.600]  這個是我們堅持的地方
[00:38:23.600 --> 00:38:25.600]  是我們熱情的地方
[00:38:25.600 --> 00:38:28.600]  是我們根本
[00:38:28.600 --> 00:38:32.600]  是我們radical的地方
[00:38:32.600 --> 00:38:36.600]  心靈誠實 心以根生而變化
[00:38:36.600 --> 00:38:39.600]  辨識神的心智
[00:38:39.600 --> 00:38:42.600]  是我們成就家的根部
[00:38:42.600 --> 00:38:45.600]  是我們底部的DNA
[00:38:45.600 --> 00:38:50.600]  是我們所有侍奉和侍功的根本
[00:38:50.600 --> 00:38:53.600]  是我們的門徒訓練
[00:38:53.600 --> 00:38:56.600]  關懷報道
[00:38:56.600 --> 00:39:00.600]  教導牧養的根本
[00:39:00.600 --> 00:39:04.600]  是我們開所有的會議
[00:39:04.600 --> 00:39:10.600]  我們牧者去侍奉牧養的根本
[00:39:10.600 --> 00:39:14.600]  唯有這樣 我們的生命才可以根生
[00:39:14.600 --> 00:39:18.600]  唯有這樣 我們的教會才可以根生
[00:39:18.600 --> 00:39:21.600]  所以 成就家在八十六年
[00:39:21.600 --> 00:39:25.600]  應該每一週我們獻生命的活祭
[00:39:25.600 --> 00:39:30.600]  你和我每天在我們的生活當中獻活祭
[00:39:30.600 --> 00:39:34.600]  成就家是不會效法這個世界的模式
[00:39:34.600 --> 00:39:38.600]  成就家是繼續的心以根生而變化
[00:39:38.600 --> 00:39:43.600]  成就家是繼續辨識神的善良
[00:39:43.600 --> 00:39:46.600]  純存 可喜悅的旨意
[00:39:46.600 --> 00:39:49.600]  這樣的話 成就
[00:39:49.600 --> 00:39:52.600]  是一間注重門徒訓練
[00:39:52.600 --> 00:39:54.600]  關懷報道
[00:39:54.600 --> 00:39:58.600]  教導牧養的好教會
[00:39:58.600 --> 00:40:06.600]  是一間聖徒相通 恩典傳承的好教會
[00:40:06.600 --> 00:40:10.600]  就讓我們歡歡喜喜 很快樂的
[00:40:10.600 --> 00:40:13.600]  踏進八十六年的旅程
[00:40:13.600 --> 00:40:16.600]  讓我們在聖靈的裡面
[00:40:16.600 --> 00:40:18.600]  我們自由地去禱告
[00:40:18.600 --> 00:40:24.600]  心以根生 一起獻生命的活祭
[00:40:24.600 --> 00:40:26.600]  阿們
