
[00:00:00.000 --> 00:00:04.000]  上個星期我們就慶祝了農曆新年
[00:15:33.000 --> 00:15:34.000]  祂的靈是升天
[00:15:34.000 --> 00:15:36.000]  主耶穌基督的靈升天復活
[00:15:36.000 --> 00:15:37.000]  祂的靈去到
[00:15:37.000 --> 00:15:39.000]  祂三天之後復活
[00:15:39.000 --> 00:15:42.000]  祂的靈去到監獄裡面
[00:15:42.000 --> 00:15:43.000]  就是這裡提到說
[00:15:43.000 --> 00:15:44.000]  去到陰間裡
[00:15:44.000 --> 00:15:46.000]  很可能是陰間裡
[00:15:46.000 --> 00:15:48.000]  去到那時候羅亞的情況
[00:15:48.000 --> 00:15:50.000]  羅亞用了一百二十年
[00:15:50.000 --> 00:15:52.000]  去建造這隻方舟
[00:15:52.000 --> 00:15:54.000]  叫人去
[00:15:54.000 --> 00:15:57.000]  哇 你們悔改
[00:15:57.000 --> 00:15:58.000]  一同上方舟
[00:15:58.000 --> 00:16:00.000]  離開這個罪惡的世界的時候
[00:16:00.000 --> 00:16:03.000]  那些人不接受
[00:16:03.000 --> 00:16:06.000]  他們最後只有八個人
[00:16:06.000 --> 00:16:08.000]  羅亞和三個兒子
[00:16:08.000 --> 00:16:10.000]  他們的妻子
[00:16:10.000 --> 00:16:11.000]  總共八個人
[00:16:11.000 --> 00:16:13.000]  上了這個方舟
[00:16:13.000 --> 00:16:14.000]  在水裡面
[00:16:14.000 --> 00:16:15.000]  這個洪水當中
[00:16:15.000 --> 00:16:16.000]  能夠得救
[00:16:16.000 --> 00:16:18.000]  主耶穌基督就經文提到說
[00:16:18.000 --> 00:16:20.000]  去到陰間去和這幫
[00:16:20.000 --> 00:16:22.000]  拒絕悔改的人
[00:16:22.000 --> 00:16:23.000]  去傳道
[00:16:23.000 --> 00:16:25.000]  這裡就是經文所說的
[00:16:25.000 --> 00:16:27.000]  那又提到說
[00:16:27.000 --> 00:16:28.000]  這些水
[00:16:28.000 --> 00:16:30.000]  這個水是代表誓禮
[00:16:30.000 --> 00:16:31.000]  我今天選這段經文
[00:16:31.000 --> 00:16:33.000]  神就給我看到
[00:16:33.000 --> 00:16:34.000]  這段經文說
[00:16:34.000 --> 00:16:36.000]  原來水裡面的
[00:16:36.000 --> 00:16:38.000]  剛才那兩位姊妹
[00:16:38.000 --> 00:16:40.000]  在那裡浸禮的時候
[00:16:40.000 --> 00:16:42.000]  水裡面
[00:16:42.000 --> 00:16:43.000]  在裡面
[00:16:43.000 --> 00:16:44.000]  不只是說除掉
[00:16:44.000 --> 00:16:46.000]  洗得乾乾淨淨那麼簡單
[00:16:46.000 --> 00:16:49.000]  是因為藉著羅亞
[00:16:49.000 --> 00:16:51.000]  藉著這個方舟
[00:16:51.000 --> 00:16:52.000]  被拯救出來
[00:16:52.000 --> 00:16:53.000]  在水裡面
[00:16:53.000 --> 00:16:55.000]  洪水當中被拯救出來
[00:16:55.000 --> 00:16:58.000]  我們主內的弟兄姊妹
[00:16:58.000 --> 00:17:01.000]  藉著主耶穌基督
[00:17:01.000 --> 00:17:03.000]  在這個罪惡的世界當中
[00:17:03.000 --> 00:17:05.000]  被拯救出來
[00:17:05.000 --> 00:17:06.000]  所以水禮
[00:17:06.000 --> 00:17:07.000]  這個浸禮
[00:17:07.000 --> 00:17:08.000]  我們基督徒
[00:17:08.000 --> 00:17:10.000]  我們教會有兩個儀式
[00:17:10.000 --> 00:17:12.000]  是我們特別會做的
[00:17:12.000 --> 00:17:15.000]  一個就是我們守的主餐
[00:17:15.000 --> 00:17:17.000]  紀念主耶穌基督
[00:17:17.000 --> 00:17:18.000]  為我們最後的晚餐
[00:17:18.000 --> 00:17:20.000]  因為我們會將會
[00:17:20.000 --> 00:17:22.000]  同會同進這個晚餐
[00:17:22.000 --> 00:17:23.000]  我們每個主日
[00:17:23.000 --> 00:17:24.000]  每個月的第一個主日
[00:17:24.000 --> 00:17:26.000]  都會守這個主餐禮
[00:17:26.000 --> 00:17:27.000]  第二個的禮儀
[00:17:27.000 --> 00:17:29.000]  我們會遵守的
[00:17:29.000 --> 00:17:30.000]  就是水禮
[00:17:30.000 --> 00:17:32.000]  浸禮所謂的浸禮
[00:17:32.000 --> 00:17:33.000]  我們同樣是表明
[00:17:33.000 --> 00:17:35.000]  是紀念這件事
[00:17:35.000 --> 00:17:36.000]  紀念什麼
[00:17:36.000 --> 00:17:37.000]  紀念主耶穌基督
[00:17:37.000 --> 00:17:39.000]  我們可以藉著主耶穌基督
[00:17:39.000 --> 00:17:41.000]  從罪裡面復活
[00:17:41.000 --> 00:17:43.000]  有個新的生命
[00:17:43.000 --> 00:17:46.000]  所以我們當中
[00:17:46.000 --> 00:17:48.000]  我們生命能夠改變
[00:17:48.000 --> 00:17:51.000]  就是因為主耶穌基督的緣故
[00:17:51.000 --> 00:17:52.000]  主耶穌基督
[00:17:52.000 --> 00:17:54.000]  在這個的浸禮當中
[00:17:54.000 --> 00:17:57.000]  象徵了他已經復活
[00:17:57.000 --> 00:17:58.000]  我們心裡承認
[00:17:58.000 --> 00:18:00.000]  主耶穌基督為我們救主
[00:18:00.000 --> 00:18:04.000]  相信他從死裡復活
[00:18:04.000 --> 00:18:06.000]  我們就必得救
[00:18:06.000 --> 00:18:07.000]  所以這裡經文提醒我們
[00:18:07.000 --> 00:18:08.000]  水禮的意義
[00:18:08.000 --> 00:18:10.000]  浸禮的意義
[00:18:10.000 --> 00:18:12.000]  是這樣的原來
[00:18:12.000 --> 00:18:14.000]  所以這個的基礎當中
[00:18:14.000 --> 00:18:16.000]  我們有這個患難困難當中
[00:18:16.000 --> 00:18:18.000]  我們有的同心
[00:18:18.000 --> 00:18:19.000]  一同彼此大顯智慧
[00:18:19.000 --> 00:18:21.000]  彼此相顧的
[00:18:21.000 --> 00:18:22.000]  表現當中
[00:18:22.000 --> 00:18:25.000]  背後詩篇提醒我們的心
[00:18:25.000 --> 00:18:29.000]  思想行為意志都要改變的時候
[00:18:29.000 --> 00:18:31.000]  原來背後的基礎
[00:18:31.000 --> 00:18:33.000]  就是主耶穌基督
[00:18:33.000 --> 00:18:35.000]  為我們罪受死
[00:18:35.000 --> 00:18:36.000]  在十字架上面
[00:18:36.000 --> 00:18:38.000]  他的血已經洗淨在我們身上
[00:18:38.000 --> 00:18:41.000]  他已經在這個的罪惡當中
[00:18:41.000 --> 00:18:43.000]  已經戰勝了死亡
[00:18:43.000 --> 00:18:45.000]  已經復活了
[00:18:45.000 --> 00:18:47.000]  所以我們在水池當中
[00:18:47.000 --> 00:18:49.000]  出來的時候
[00:18:49.000 --> 00:18:53.000]  我們就成為加入了主的身體
[00:18:53.000 --> 00:18:56.000]  主的歸入基督
[00:18:56.000 --> 00:18:59.000]  所以我們看到這個經文提醒我們
[00:18:59.000 --> 00:19:02.000]  原來我們所祈求的
[00:19:02.000 --> 00:19:03.000]  在滅神的面前
[00:19:03.000 --> 00:19:05.000]  我們要make a pledge
[00:19:05.000 --> 00:19:06.000]  英文就是
[00:19:06.000 --> 00:19:12.000]  我們要跟神有個承諾
[00:19:12.000 --> 00:19:14.000]  這個承諾是什麼
[00:19:14.000 --> 00:19:15.000]  剛才提到嗎
[00:19:15.000 --> 00:19:17.000]  就是無愧的良心
[00:19:17.000 --> 00:19:18.000]  同樣的
[00:19:18.000 --> 00:19:20.000]  這個無愧的良心
[00:19:20.000 --> 00:19:22.000]  我們可以在為主耶穌
[00:19:22.000 --> 00:19:24.000]  做一個美好的見證
[00:19:24.000 --> 00:19:26.000]  我們就憑著這個無愧的良心
[00:19:26.000 --> 00:19:28.000]  去做這個見證
[00:19:28.000 --> 00:19:31.000]  所以我們這個是一個承諾當中
[00:19:31.000 --> 00:19:33.000]  在朕例當中
[00:19:33.000 --> 00:19:37.000]  我們要眾人是在眾人面前做這個承諾
[00:19:37.000 --> 00:19:39.000]  我們當中有很多主內的弟兄姊妹
[00:19:39.000 --> 00:19:41.000]  都在天佛司道浸禮
[00:19:41.000 --> 00:19:44.000]  又或者在別的教會用各樣的儀式去浸禮
[00:19:44.000 --> 00:19:47.000]  我們同樣都是有一個承諾
[00:19:47.000 --> 00:19:51.000]  在主的面前存著一個無愧的良心
[00:19:51.000 --> 00:19:55.000]  去為主耶穌基督而活
[00:19:55.000 --> 00:19:57.000]  我們在浸禮當中
[00:19:57.000 --> 00:19:59.000]  神給我們一個新的生命
[00:19:59.000 --> 00:20:02.000]  不是說我們以後就回天家了
[00:20:02.000 --> 00:20:03.000]  當然
[00:20:03.000 --> 00:20:07.000]  但是在主耶穌基督再次回來的日子當中
[00:20:07.000 --> 00:20:09.000]  我們不是坐在那裡
[00:20:09.000 --> 00:20:11.000]  我們不是隨波逐流
[00:20:11.000 --> 00:20:17.000]  我們要找尋這個希望的源頭
[00:20:17.000 --> 00:20:19.000]  reason for hope
[00:20:19.000 --> 00:20:21.000]  去過我們的日子
[00:20:21.000 --> 00:20:24.000]  這就是經文所提醒給我們的
[00:20:24.000 --> 00:20:26.000]  希望大家藉著今天的浸禮
[00:20:26.000 --> 00:20:28.000]  都可以再次思考
[00:20:28.000 --> 00:20:31.000]  明白到我們怎樣可以為主而活
[00:20:31.000 --> 00:20:34.000]  這個是大家浸禮當時
[00:20:34.000 --> 00:20:37.000]  和眾人所做的承諾
[00:20:37.000 --> 00:20:40.000]  這個承諾是不可以放棄的
[00:20:40.000 --> 00:20:42.000]  最後二十二節
[00:20:42.000 --> 00:20:44.000]  不是這麼簡單
[00:20:44.000 --> 00:20:48.000]  原來主耶穌基督已經是進入了天堂
[00:20:48.000 --> 00:20:50.000]  他已經升天
[00:20:50.000 --> 00:20:52.000]  是坐在神的右邊
[00:20:52.000 --> 00:20:55.000]  眾天使和有權病的
[00:20:55.000 --> 00:20:57.000]  所有一切被做的
[00:20:57.000 --> 00:21:00.000]  都是服從他之下
[00:21:00.000 --> 00:21:04.000]  我們在生活上有很多人欺負我們
[00:21:04.000 --> 00:21:06.000]  在做工的人在作弄我們
[00:21:06.000 --> 00:21:08.000]  家庭裡有些弟兄姊妹
[00:21:08.000 --> 00:21:10.000]  或者未信主的發脾氣
[00:21:10.000 --> 00:21:16.000]  或者是政府選了每個國家有不同的政權
[00:21:16.000 --> 00:21:19.000]  政權怎樣對人民又有不同
[00:21:19.000 --> 00:21:22.000]  就算美國政府當中選選舉
[00:21:22.000 --> 00:21:24.000]  或者每個政黨的施政方針
[00:21:24.000 --> 00:21:26.000]  會影響到我們的生活
[00:21:26.000 --> 00:21:29.000]  但是這些所有被做之物
[00:21:29.000 --> 00:21:31.000]  就算是魔鬼撒旦那些
[00:21:31.000 --> 00:21:34.000]  好像有鬼搞擾我
[00:21:34.000 --> 00:21:35.000]  各樣的事情
[00:21:35.000 --> 00:21:37.000]  民間信仰那些
[00:21:37.000 --> 00:21:40.000]  覺得有一些勢力
[00:21:40.000 --> 00:21:42.000]  去影響我們生活的時候
[00:21:42.000 --> 00:21:44.000]  原來這些的一切
[00:21:44.000 --> 00:21:47.000]  都是降服在主耶穌基督之下
[00:21:47.000 --> 00:21:52.000]  我們做廣東人的
[00:21:52.000 --> 00:21:55.000]  都很多民間信仰的
[00:21:55.000 --> 00:21:58.000]  可能大家不知道有些大軒子
[00:21:58.000 --> 00:22:00.000]  我們都是之前拜過的偶像
[00:22:00.000 --> 00:22:02.000]  現在都心驚驚
[00:22:02.000 --> 00:22:04.000]  不用怕了
[00:22:04.000 --> 00:22:08.000]  因為經文提醒我們
[00:22:08.000 --> 00:22:10.000]  主耶穌基督已經聖天
[00:22:10.000 --> 00:22:12.000]  他已經戰勝了罪戰勝了死亡
[00:22:12.000 --> 00:22:15.000]  已經是在神的父神的右邊
[00:22:15.000 --> 00:22:17.000]  一切被做之物
[00:22:17.000 --> 00:22:19.000]  甚至是天使
[00:22:19.000 --> 00:22:22.000]  都是降服於主耶穌基督之下
[00:22:22.000 --> 00:22:25.000]  所以希望這段的經文
[00:22:25.000 --> 00:22:28.000]  第三章第八節到第二十二節
[00:22:28.000 --> 00:22:29.000]  是成為大家的鼓勵
[00:22:29.000 --> 00:22:31.000]  特別是在這個禁禮期間
[00:22:31.000 --> 00:22:33.000]  在這個日子裏面
[00:22:33.000 --> 00:22:36.000]  再次思考我們所承諾的
[00:22:36.000 --> 00:22:39.000]  我們在生活上為主做見證
[00:22:39.000 --> 00:22:44.000]  去影響我們身邊的朋友
[00:22:44.000 --> 00:22:47.000]  將這個福音去分享給大家當中
[00:22:47.000 --> 00:22:49.000]  我們求神祝福
[00:22:49.000 --> 00:22:51.000]  聽他話語的主內大卿姊妹
[00:22:51.000 --> 00:22:56.000]  元神 元聖靈去幫助一班當中是無道的朋友
[00:22:56.000 --> 00:22:58.000]  如果是無道的朋友未明白
[00:22:58.000 --> 00:23:01.000]  主耶穌基督救恩的福音的時候
[00:23:01.000 --> 00:23:04.000]  可以跟我們的弟兄姊妹去分享
[00:23:04.000 --> 00:23:06.000]  去詢問
[00:23:06.000 --> 00:23:10.000]  我們會將這個福音再次解釋給大家聽
[00:23:10.000 --> 00:23:12.000]  最後這段經文
[00:23:12.000 --> 00:23:14.000]  剛才我都所讀的
[00:23:14.000 --> 00:23:16.000]  都有禁禮之前讀的經文
[00:23:16.000 --> 00:23:19.000]  所以我每日積著洗禮歸入死
[00:23:19.000 --> 00:23:21.000]  和他一同埋葬
[00:23:21.000 --> 00:23:26.000]  願是叫我們一舉一動有新的樣式
[00:23:26.000 --> 00:23:32.000]  像基督積著父的榮耀從死裏復燃一樣
[00:23:32.000 --> 00:23:34.000]  元神幫助大家
[00:23:34.000 --> 00:23:38.000]  元大卿姊妹的見證成為大家的鼓勵
[00:23:38.000 --> 00:23:44.000]  我們一起禱告
[00:23:49.000 --> 00:23:53.000]  主耶穌基督 我們多謝祢今天見證了這次的禮
[00:23:53.000 --> 00:23:58.000]  我們思想到當年我們受浸的時刻
[00:23:58.000 --> 00:24:01.000]  我們都向眾人面前承諾
[00:24:01.000 --> 00:24:03.000]  我們會跟隨主耶穌基督
[00:24:03.000 --> 00:24:05.000]  為主而活
[00:24:05.000 --> 00:24:07.000]  讓今天的見證
[00:24:07.000 --> 00:24:09.000]  祢的話語成為眾人的鼓勵
[00:24:09.000 --> 00:24:11.000]  我們禱告是奉主耶穌得聖的祈求
[00:24:11.000 --> 00:24:11.000]  我們禱告是奉主耶穌得聖的祈求
