
[00:00:00.000 --> 00:00:06.120]  今天要給大家分享的題目是警醒預備迎接出來
[00:19:50.120 --> 00:19:53.760]  就像有的人他從外表來看
[00:19:53.760 --> 00:19:57.960]  他非常的滿足所有宗教的要求
[00:19:57.960 --> 00:19:59.800]  他可能很多方面都做得很好
[00:19:59.800 --> 00:20:05.200]  但是他卻沒有內在的屬靈的生命
[00:20:05.200 --> 00:20:10.240]  這種人很容易在遇到信仰的考驗的時候
[00:20:10.240 --> 00:20:11.680]  他就會跌倒了
[00:20:11.680 --> 00:20:14.640]  因爲他只有須有取表的一個信仰
[00:20:14.640 --> 00:20:17.240]  他可以滿足所有的宗教的要求
[00:20:17.240 --> 00:20:19.080]  他每週去禮拜
[00:20:19.080 --> 00:20:23.080]  他也按照收入的一定的比例
[00:20:23.080 --> 00:20:24.840]  他會去奉獻
[00:20:24.840 --> 00:20:26.640]  他也會參與服事
[00:20:26.640 --> 00:20:33.080]  可是他自己跟上帝沒有任何的個人的關係
[00:20:33.080 --> 00:20:42.120]  所以在這裏這個比喻要提醒我們警惕須有取表的信仰
[00:20:42.120 --> 00:20:43.920]  然後第三個方面
[00:20:43.920 --> 00:20:50.280]  這個經文要提醒我們的就是要警惕無法徹奪的日子
[00:20:50.280 --> 00:20:53.800]  在二十五章的十到十二節這裏這麼講
[00:20:53.800 --> 00:20:55.720]  他們去買的時候新郎到了
[00:20:55.720 --> 00:20:57.200]  那預備好了的
[00:20:57.200 --> 00:20:58.840]  同他進去做席
[00:20:58.840 --> 00:21:00.160]  門就關了
[00:21:00.160 --> 00:21:03.160]  其餘的同侶隨後也來了說
[00:21:03.160 --> 00:21:05.080]  主啊主啊給我們開門
[00:21:05.080 --> 00:21:06.280]  他卻回答說
[00:21:06.280 --> 00:21:07.720]  我實在告訴你們
[00:21:07.720 --> 00:21:10.600]  我不認識你們
[00:21:10.600 --> 00:21:15.320]  這個就是耶穌基督在臨的時候非常讓人恐怖的話
[00:21:15.320 --> 00:21:17.800]  他說我不認識你
[00:21:17.800 --> 00:21:20.360]  你是教會的一員
[00:21:20.360 --> 00:21:23.080]  好像這十個同侶其中的一個一樣
[00:21:23.080 --> 00:21:24.400]  好像你有燈
[00:21:24.400 --> 00:21:26.320]  你有這個宗教的外衣
[00:21:26.320 --> 00:21:28.560]  你有外在的宗教的生活
[00:21:28.560 --> 00:21:30.760]  可是呢
[00:21:30.760 --> 00:21:34.240]  你沒有內在的屬靈的生命
[00:21:34.240 --> 00:21:36.600]  所以當你提着這個燈
[00:21:36.600 --> 00:21:40.240]  你而且把這個燈插得賊亮賊亮
[00:21:40.240 --> 00:21:41.920]  這個賊亮就是東北話
[00:21:41.920 --> 00:21:43.840]  說他的賊亮賊亮
[00:21:43.840 --> 00:21:48.400]  以至於別人看到都認爲你有一個很屬靈的生命
[00:21:48.400 --> 00:21:49.760]  你很有信心
[00:21:49.760 --> 00:21:52.680]  很有內在實質的一個信徒
[00:21:52.680 --> 00:21:55.440]  當別人都有這樣的一個錯覺的時候呢
[00:21:55.440 --> 00:22:00.000]  其實事實上你所有的只是一盞空的油燈
[00:22:00.000 --> 00:22:02.680]  只是一個空的外表
[00:22:02.680 --> 00:22:06.720]  而現在呢你將要面對那一位要檢查人心的主
[00:22:06.720 --> 00:22:09.800]  那他看到你這一個空油燈
[00:22:09.800 --> 00:22:12.640]  他就會說我實在告訴你
[00:22:12.640 --> 00:22:14.400]  我不認識你
[00:22:14.400 --> 00:22:16.760]  這裏講的不認識你們呢
[00:22:16.760 --> 00:22:20.960]  就是指跟這些人沒有任何的關係
[00:22:20.960 --> 00:22:23.040]  也就是說耶穌基督
[00:22:23.040 --> 00:22:27.360]  說跟這些人沒有任何的個人的關係
[00:22:27.360 --> 00:22:30.320]  這句話呢是非常嚴厲的話
[00:22:30.320 --> 00:22:33.760]  但我想沒有人希望聽到這樣的一句話
[00:22:33.760 --> 00:22:40.400]  可事實上呢很多人呢都會聽到
[00:22:40.400 --> 00:22:44.080]  其實我們不必聽到的
[00:22:44.080 --> 00:22:48.560]  怎樣做纔不會聽到這句很恐怖的話呢
[00:22:48.560 --> 00:22:56.040]  是像那五個很愚蠢的同履那樣抓緊最後的機會嗎
[00:22:56.040 --> 00:23:00.800]  那這幾個的同履他們怎麼說他們好呢
[00:23:00.800 --> 00:23:03.640]  說他們笨也不是全都很笨
[00:23:03.640 --> 00:23:07.400]  他們好像要想一個最後的方法
[00:23:07.400 --> 00:23:10.360]  或者是他們想抓到最後的時機
[00:23:10.360 --> 00:23:16.320]  因爲他們的那個最後的時機就是要向那些聰明的同履來藉由
[00:23:16.320 --> 00:23:20.080]  可事實上呢那個不是最後的時機
[00:23:20.080 --> 00:23:24.360]  事實上他們已經沒有機會了
[00:23:24.360 --> 00:23:27.880]  神已經親自的把門關上了
[00:23:27.880 --> 00:23:32.280]  所以那些愚蠢的同履他們跑去買油
[00:23:32.280 --> 00:23:33.560]  只是白跑一趟
[00:23:33.560 --> 00:23:35.640]  當他們回來的時候呢
[00:23:35.640 --> 00:23:37.880]  神已經把那個門關了
[00:23:37.880 --> 00:23:39.960]  也就是新郎已經把這個門關了
[00:23:39.960 --> 00:23:43.800]  他們沒有辦法進去跟新郎一起
[00:23:43.800 --> 00:23:46.520]  所以這個所謂的最後一刻的聖服
[00:23:46.520 --> 00:23:49.880]  或者最後一刻的信心已經不可能了
[00:23:49.880 --> 00:23:52.520]  有的時候我們也遇到類似的人
[00:23:52.520 --> 00:23:55.000]  他們似乎也蠻聰明的
[00:23:55.000 --> 00:23:59.040]  他們說到我快要死的時候我纔來信主
[00:23:59.040 --> 00:24:00.800]  那不是更好嗎
[00:24:00.800 --> 00:24:03.800]  我在我臨死的那一刻我來絕治
[00:24:03.800 --> 00:24:04.680]  那這樣就好了
[00:24:04.680 --> 00:24:08.880]  因爲我可以按照我想要的生活的方式來生活
[00:24:08.880 --> 00:24:11.360]  而在我生命的最後一刻呢
[00:24:11.360 --> 00:24:12.920]  我又能得到永生
[00:24:12.920 --> 00:24:13.760]  那這樣子就好
[00:24:13.760 --> 00:24:15.800]  我又既賺得世界
[00:24:15.800 --> 00:24:17.560]  然後也賺得永生
[00:24:17.560 --> 00:24:22.120]  那這個就是所謂的最後的一刻的聖服
[00:24:22.120 --> 00:24:23.760]  或是最後一刻的信心
[00:24:23.760 --> 00:24:26.640]  他們想把握這個最後的機會
[00:24:26.640 --> 00:24:27.880]  而這些人呢
[00:24:27.880 --> 00:24:29.760]  其實都是有點投機
[00:24:29.760 --> 00:24:33.760]  我們知道是投機分子的這種的行爲
[00:24:33.760 --> 00:24:34.720]  而在這裏
[00:24:34.720 --> 00:24:37.600]  這個比喻告訴我們這種所謂的投機
[00:24:37.600 --> 00:24:38.920]  其實是不可取的
[00:24:38.920 --> 00:24:42.480]  就像這五個愚蠢的同履一樣
[00:24:42.480 --> 00:24:45.280]  他們想把握這個最後的機會
[00:24:45.280 --> 00:24:46.520]  其實已經沒有了
[00:24:46.520 --> 00:24:47.800]  而事實上
[00:24:47.800 --> 00:24:52.240]  我們不知道我們還有沒有所謂的最後的時機
[00:24:52.240 --> 00:24:55.560]  因爲我們根本不瞭解
[00:24:55.560 --> 00:24:57.120]  最後的所謂
[00:24:57.120 --> 00:25:00.240]  最後的時機什麼時候纔是最後
[00:25:00.240 --> 00:25:02.680]  因爲我們不知道主什麼時候再來
[00:25:02.680 --> 00:25:08.920]  正如你自己也不知道你的生命什麼時候會結束
[00:25:08.920 --> 00:25:13.600]  所以在經文的13節裏面這麼講
[00:25:13.600 --> 00:25:15.240]  所以你們要警醒
[00:25:15.240 --> 00:25:16.640]  因爲那日子
[00:25:16.640 --> 00:25:18.080]  那時辰
[00:25:18.080 --> 00:25:19.520]  你們不知道
[00:25:19.520 --> 00:25:20.800]  在這裏我在想
[00:25:20.800 --> 00:25:23.440]  那爲什麼主不告訴我們具體的時間
[00:25:23.440 --> 00:25:25.600]  讓我們有更好的準備呢
[00:25:25.600 --> 00:25:27.520]  好像說
[00:25:27.520 --> 00:25:29.000]  最近我特別有體會
[00:25:29.000 --> 00:25:33.480]  就是因爲我太太快要生小孩了
[00:25:33.480 --> 00:25:36.360]  那醫生會告訴我們
[00:25:36.360 --> 00:25:38.080]  預產期是什麼時候
[00:25:38.080 --> 00:25:40.560]  那當我們知道這個預產期的時候
[00:25:40.560 --> 00:25:42.440]  我們心裏面大概有一個底
[00:25:42.440 --> 00:25:45.760]  我們會按照那個預產期的到來
[00:25:45.760 --> 00:25:49.000]  我們就會來預備嬰兒所需要的這一切
[00:25:49.000 --> 00:25:51.760]  我們會慢慢的走上去購買
[00:25:51.760 --> 00:25:54.160]  包括嬰兒所用的產品
[00:25:54.160 --> 00:25:56.840]  尿布等等
[00:25:56.840 --> 00:25:58.360]  包括奶瓶等等
[00:25:58.360 --> 00:26:00.120]  那我們會有一個具體的日子
[00:26:00.120 --> 00:26:00.960]  我們會去準備
[00:26:00.960 --> 00:26:03.520]  因爲知道他大概那一天他就來了
[00:26:03.520 --> 00:26:05.920]  我們大概1月要做什麼
[00:26:05.920 --> 00:26:07.040]  2月要預備什麼
[00:26:07.040 --> 00:26:08.200]  3月要買什麼
[00:26:08.200 --> 00:26:09.600]  我們都有一個很好的計劃
[00:26:09.600 --> 00:26:11.520]  然後到那天他出生的時候
[00:26:11.520 --> 00:26:14.320]  我們就預備好了迎接他來
[00:26:14.320 --> 00:26:16.920]  那我就想爲什麼主也不告訴我們
[00:26:16.920 --> 00:26:17.760]  他來的時間
[00:26:17.760 --> 00:26:19.280]  如果他告訴我們
[00:26:19.280 --> 00:26:22.680]  我們也可以按照這樣的一個計劃排好
[00:26:22.680 --> 00:26:23.840]  那我們就可以預備好了
[00:26:23.840 --> 00:26:25.360]  每個人都可以很警醒了
[00:26:25.360 --> 00:26:27.440]  每個人都可以預備得很充分了
[00:26:27.440 --> 00:26:32.240]  這樣不是很好嗎
[00:26:32.240 --> 00:26:33.680]  其實你有沒有想過
[00:26:33.680 --> 00:26:37.800]  假如說主真的來告訴你
[00:26:37.800 --> 00:26:40.560]  那一天告訴你哪一天他會再來
[00:26:40.560 --> 00:26:44.360]  會發生什麼樣的情況
[00:26:44.360 --> 00:26:46.880]  可能很多的人
[00:26:46.880 --> 00:26:48.040]  大多數的人
[00:26:48.040 --> 00:26:54.720]  他們都會希望是把握最後一刻的機會
[00:26:54.720 --> 00:26:58.560]  他們不會在前面就一直來預備
[00:26:58.560 --> 00:27:00.480]  他們可能到了最後一分鐘
[00:27:00.480 --> 00:27:04.000]  纔來預備接受主
[00:27:04.000 --> 00:27:07.080]  耶穌不是想要看到這種的情況
[00:27:07.080 --> 00:27:09.800]  如果說耶穌告訴我們說
[00:27:09.800 --> 00:27:12.360]  某年某月某日他就會再來
[00:27:12.360 --> 00:27:14.240]  那可能很多人就是
[00:27:14.240 --> 00:27:16.840]  反正在這一天之前他都不會來
[00:27:16.840 --> 00:27:19.160]  所以我就不需要很警醒的來生活
[00:27:19.160 --> 00:27:22.000]  我就過我想要的生活方式
[00:27:22.000 --> 00:27:24.920]  按照我想要的生活方式來生活就好了
[00:27:24.920 --> 00:27:27.080]  等到耶穌快要來的那一天
[00:27:27.080 --> 00:27:29.360]  他要來的前一分鐘
[00:27:29.360 --> 00:27:31.360]  我馬上就覺知信主就好了
[00:27:31.360 --> 00:27:34.000]  來迎接他
[00:27:34.000 --> 00:27:35.560]  我想大多數人會這麼做
[00:27:35.560 --> 00:27:38.360]  但是這個不是神想我們要做的
[00:27:38.360 --> 00:27:40.760]  所以當耶穌不告訴我們的時候
[00:27:40.760 --> 00:27:43.280]  那就情況不一樣了
[00:27:43.280 --> 00:27:44.600]  我們不知道哪一天來
[00:27:44.600 --> 00:27:47.400]  所以我們每一天都需要有最好的狀態
[00:27:47.400 --> 00:27:49.920]  我們每一天都需要預備好
[00:27:49.920 --> 00:27:53.480]  我們每一天都需要在主面前來
[00:27:53.480 --> 00:27:55.080]  忠心的來做工
[00:27:55.080 --> 00:27:57.120]  按照他的教導來生活
[00:27:57.120 --> 00:28:02.240]  這樣子我們才能夠來遵循他的教導
[00:28:02.240 --> 00:28:04.560]  過一個討他喜悅的生活
[00:28:04.560 --> 00:28:08.920]  不然的話我們的生活真的沒有辦法
[00:28:08.920 --> 00:28:12.320]  能夠按照他所教導的來行
[00:28:12.320 --> 00:28:14.680]  因爲人都是很投機的
[00:28:14.680 --> 00:28:19.520]  都會希望能夠用最少的順服
[00:28:19.520 --> 00:28:22.880]  來達到他最想要的東西
[00:28:22.880 --> 00:28:25.200]  所以我想這個也是主
[00:28:25.200 --> 00:28:28.400]  他不告訴我們的其中一個好處
[00:28:28.400 --> 00:28:31.400]  就是我們需要時時刻刻地來警醒
[00:28:31.400 --> 00:28:35.040]  來預備我們的生命
[00:28:35.040 --> 00:28:37.400]  所以警醒的意思也不是說
[00:28:37.400 --> 00:28:40.200]  我們就整晚就不需要睡覺了
[00:28:40.200 --> 00:28:43.880]  我們整晚就看着那個窗戶來警醒
[00:28:43.880 --> 00:28:45.280]  來等待
[00:28:45.280 --> 00:28:47.280]  其實不是這樣子
[00:28:47.280 --> 00:28:51.240]  所謂的警醒是指我們靈裏面的這種的警醒
[00:28:51.240 --> 00:28:52.400]  我們非常的警惕
[00:28:52.400 --> 00:28:55.520]  我們雖然需要睡覺
[00:28:55.520 --> 00:28:59.680]  但是我們睡覺的時候還是已經預備好了
[00:28:59.680 --> 00:29:02.600]  所以我們不管耶穌什麼時候來
[00:29:02.600 --> 00:29:04.320]  就算我們睡着的時候他來
[00:29:04.320 --> 00:29:05.800]  其實我們都已經預備好了
[00:29:05.800 --> 00:29:07.200]  什麼時候來都無所謂
[00:29:07.200 --> 00:29:10.640]  不管是我睡着的時候還是睡醒的時候
[00:29:10.640 --> 00:29:12.400]  他來其實都沒有問題
[00:29:12.400 --> 00:29:17.920]  因爲關鍵的問題就是你是否已經預備好了
[00:29:17.920 --> 00:29:20.680]  所以願主來幫助我們
[00:29:20.680 --> 00:29:24.320]  透過這段經文我們能夠預備好我們自己
[00:29:24.320 --> 00:29:29.400]  特別是在疫情非常嚴峻的日子裏面
[00:29:29.400 --> 00:29:32.040]  我們真的不曉得主耶穌什麼時候會來
[00:29:32.040 --> 00:29:33.640]  而且更重要的是
[00:29:33.640 --> 00:29:39.120]  我們不曉得我們的生命哪一天就會離開這個世界
[00:29:39.120 --> 00:29:42.120]  假如說我們沒有預備好
[00:29:42.120 --> 00:29:46.680]  可能我們再也沒有所謂的最後的時機了
[00:29:46.680 --> 00:29:52.440]  求主來幫助我們 讓我們的生命都能夠是一盞
[00:29:52.440 --> 00:29:56.640]  已經預備好的這些油燈
[00:29:56.640 --> 00:29:58.520]  我們是滿了油的燈
[00:29:58.520 --> 00:30:03.960]  我們裏面裝滿從主而來的信、望、愛
[00:30:03.960 --> 00:30:10.440]  我們整個的生命都已經預備好迎接主的到來
[00:30:10.440 --> 00:30:11.520]  願主幫助我們
[00:30:11.520 --> 00:30:14.400]  我們一起同心在主面前來禱告
[00:30:14.400 --> 00:30:18.280]  主耶穌求你按照你豐盛的恩典來保守我們
[00:30:18.280 --> 00:30:20.440]  願我們在逝度日的時候
[00:30:20.440 --> 00:30:22.880]  我們不輕忽職守
[00:30:22.880 --> 00:30:26.760]  我們也不是一個虛有其表的基督徒
[00:30:26.760 --> 00:30:31.080]  只有宗教的外衣而沒有內在屬靈的生命
[00:30:31.080 --> 00:30:36.600]  我們也要警惕你來的日子沒有人知道
[00:30:36.600 --> 00:30:41.200]  所以我們需要時時刻刻都預備好自己迎接你的再來
[00:30:41.200 --> 00:30:45.680]  主求你幫助我們的生命能夠滿有你的讓世
[00:30:45.680 --> 00:30:50.200]  讓我們生命的樹枝能夠接觸屬靈的果汁
[00:30:50.200 --> 00:30:51.880]  能夠討你喜悅
[00:30:51.880 --> 00:30:53.880]  願你繼續地來討照我們
[00:30:53.880 --> 00:30:57.800]  願我們的生命都能夠更加的豐盛
[00:30:57.800 --> 00:31:04.000]  正如耶穌基督你希望我們所要活出的樣子那樣
[00:31:04.000 --> 00:31:05.280]  主謝謝你
[00:31:05.280 --> 00:31:07.280]  我們將同心合一地禱告
[00:31:07.280 --> 00:31:10.280]  奉主耶穌基督的聖名祈求
[00:31:10.280 --> 00:31:10.780]  阿們
