
[00:00:00.000 --> 00:00:02.360]  我會跟各位稍微解釋一下
[00:22:53.500 --> 00:22:55.260]  當我為他禱告的時候
[00:22:55.260 --> 00:22:58.540]  我用我的右手
[00:22:58.540 --> 00:23:06.980]  因為神(英文)
[00:23:06.980 --> 00:23:08.700]  這五個字
[00:23:08.700 --> 00:23:11.780]  能夠在在的為他祝福
[00:23:11.780 --> 00:23:13.460]  這是我們的神
[00:23:13.460 --> 00:23:17.100]  他在我們的生命中做那奇妙的事情
[00:23:17.100 --> 00:23:20.900]  當我們覺得我們無力的時候
[00:23:20.900 --> 00:23:23.060]  他的力量在哪
[00:23:23.060 --> 00:23:26.500]  耶和華賜福於你 保護你
[00:23:26.500 --> 00:23:28.700]  跟著第二句話是說
[00:23:28.700 --> 00:23:32.500]  耶和華向你揚言 賜你平安
[00:23:32.500 --> 00:23:34.260]  這是什麼意思
[00:23:34.260 --> 00:23:38.860]  他把你像個小孩子一樣抱起來
[00:23:38.860 --> 00:23:41.660]  向你揚言 賜你平安
[00:23:41.660 --> 00:23:43.220]  第三句話說
[00:23:43.220 --> 00:23:46.540]  耶和華的臉光照你 賜恩於你
[00:23:46.540 --> 00:23:49.620]  我揚言的時候你有沒有看到我的臉光
[00:23:49.620 --> 00:23:51.820]  臉光就照了
[00:23:51.820 --> 00:23:54.140]  我們的神就是這樣子
[00:23:54.140 --> 00:23:56.260]  把我們像小孩一樣
[00:23:56.260 --> 00:23:57.340]  抱起來
[00:23:57.340 --> 00:23:58.740]  抱到他懷裡面
[00:23:58.740 --> 00:24:01.100]  牽到我們去
[00:24:01.100 --> 00:24:03.180]  我記得我小孩子
[00:24:03.180 --> 00:24:04.860]  甚至於我的孫子孫女
[00:24:04.860 --> 00:24:07.820]  他們還小的時候
[00:24:07.820 --> 00:24:09.940]  帶他們去滑滑梯
[00:24:09.940 --> 00:24:12.260]  帶他們去盪鞦韆
[00:24:12.260 --> 00:24:13.380]  帶他們去
[00:24:13.380 --> 00:24:15.060]  尤其是游泳的時候
[00:24:15.060 --> 00:24:17.300]  哇 他抱著你緊緊
[00:24:17.300 --> 00:24:18.700]  他就怕摔跤了
[00:24:18.700 --> 00:24:19.780]  是不是
[00:24:19.780 --> 00:24:22.500]  我們也是一樣不是嗎
[00:24:22.500 --> 00:24:25.060]  我們來到神的面前
[00:24:25.060 --> 00:24:27.940]  噢 阿爸抱緊緊
[00:24:27.940 --> 00:24:28.980]  我記得我小時候
[00:24:28.980 --> 00:24:30.700]  那個女兒就像
[00:24:30.700 --> 00:24:33.540]  阿爸 阿爸 抱緊緊 抱緊緊
[00:24:33.540 --> 00:24:35.060]  對不對
[00:24:35.060 --> 00:24:36.300]  那我的孫子孫女
[00:24:36.300 --> 00:24:39.260]  就是阿公阿公抱緊緊 抱緊緊
[00:24:39.260 --> 00:24:42.180]  現在抱都不要我抱
[00:24:42.180 --> 00:24:44.620]  我也抱不動他們啦
[00:24:44.620 --> 00:24:47.860]  但是我們看到我們的神
[00:24:47.860 --> 00:24:49.420]  他是
[00:24:49.420 --> 00:24:51.580]  他的右手
[00:24:51.580 --> 00:24:54.020]  就是耶穌基督了
[00:24:54.020 --> 00:24:55.300]  所以
[00:24:55.300 --> 00:24:57.020]  攙扶著你是
[00:24:57.020 --> 00:24:58.740]  耶穌基督
[00:24:58.740 --> 00:24:59.540]  所以
[00:24:59.540 --> 00:25:02.180]  為你求的是耶穌基督
[00:25:02.180 --> 00:25:04.380]  施行拯救 保護 帶領
[00:25:04.380 --> 00:25:05.860]  以你關懷
[00:25:05.860 --> 00:25:07.780]  是耶穌基督
[00:25:07.780 --> 00:25:08.660]  哈咧咧呀
[00:25:08.660 --> 00:25:10.740]  上帝的右手
[00:25:10.740 --> 00:25:11.460]  哈咧咧
[00:25:11.460 --> 00:25:12.380]  所以
[00:25:12.380 --> 00:25:13.620]  我們題目叫做
[00:25:13.620 --> 00:25:14.940]  耶穌
[00:25:14.940 --> 00:25:17.460]  神的右手
[00:25:17.460 --> 00:25:18.940]  哈咧咧呀
[00:25:18.940 --> 00:25:20.700]  所以讓我們舉起我們的右手
[00:25:20.700 --> 00:25:22.300]  我們來立刻禱告阿爸父母
[00:25:22.300 --> 00:25:24.100]  我們感謝你 讚美你
[00:25:24.100 --> 00:25:26.100]  當我們舉起手的時候
[00:25:26.100 --> 00:25:29.340]  我們就向我們的耶穌敞開
[00:25:29.340 --> 00:25:31.580]  因為我們準備要領受他的恩典
[00:25:31.580 --> 00:25:33.060]  祝福與憐憫
[00:25:33.060 --> 00:25:33.700]  哈咧咧呀
[00:25:33.700 --> 00:25:35.620]  我們應該要開口
[00:25:35.620 --> 00:25:37.580]  來向他來求
[00:25:37.580 --> 00:25:38.180]  施了神
[00:25:38.180 --> 00:25:39.260]  我們知道
[00:25:39.260 --> 00:25:41.140]  你是有貞有禍的神
[00:25:41.140 --> 00:25:44.460]  願你得到一德當德佩德
[00:25:44.460 --> 00:25:45.220]  報告奉主
[00:25:45.220 --> 00:25:46.620]  耶穌基督的名
[00:25:46.620 --> 00:25:47.940]  阿們
[00:25:47.940 --> 00:25:49.180]  其實
[00:25:49.180 --> 00:25:51.260]  當我們說我們開口的時候
[00:25:51.260 --> 00:25:52.740]  其實
[00:25:52.740 --> 00:25:55.340]  對神沒有必要
[00:25:55.340 --> 00:25:56.580]  你怎麼講他都知道
[00:25:56.580 --> 00:25:58.380]  你不講他也知道
[00:25:58.380 --> 00:26:01.180]  但是你為什麼說要開口呢
[00:26:01.180 --> 00:26:03.380]  讓人家知道
[00:26:03.380 --> 00:26:04.860]  你知道嗎
[00:26:04.860 --> 00:26:06.540]  當你說神啊
[00:26:06.540 --> 00:26:07.660]  我讚美你
[00:26:07.660 --> 00:26:08.220]  人家說
[00:26:08.220 --> 00:26:08.820]  哇
[00:26:08.820 --> 00:26:10.060]  這個神真偉大
[00:26:10.060 --> 00:26:10.980]  讚美他
[00:26:10.980 --> 00:26:12.740]  讓撒旦魔鬼知道
[00:26:12.740 --> 00:26:15.100]  有神在你身上
[00:26:15.100 --> 00:26:17.660]  你斥責撒旦魔鬼的作為
[00:26:17.660 --> 00:26:18.900]  你總不能在心裡面
[00:26:18.900 --> 00:26:20.260]  撒旦魔鬼我斥責你
[00:26:20.260 --> 00:26:21.220]  撒旦魔鬼
[00:26:21.220 --> 00:26:21.940]  不對嘛
[00:26:21.940 --> 00:26:23.420]  你一定要講出來
[00:26:23.420 --> 00:26:24.180]  哈雷德
[00:26:24.180 --> 00:26:26.140]  大聲的稱頌於讚美
[00:26:26.140 --> 00:26:27.180]  感謝大家讚美
[00:26:27.180 --> 00:26:27.780]  是奉主
[00:26:27.780 --> 00:26:29.460]  耶穌基督的名
[00:26:29.460 --> 00:26:30.180]  阿們
