
[00:00:00.000 --> 00:00:06.240]  在上課時間,老師在黑板上一年寫了幾十種不同的感受
[00:18:07.120 --> 00:18:09.040]  理論上應該可以煮死他
[00:18:09.040 --> 00:18:09.840]  如果那個主教
[00:18:09.840 --> 00:18:11.840]  是的,他偷了我的東西
[00:18:11.840 --> 00:18:13.840]  包裹那個男主角
[00:18:13.840 --> 00:18:16.800]  以後那一生可以在監獄裡度過
[00:18:16.800 --> 00:18:19.280]  但是反過來
[00:18:19.280 --> 00:18:20.640]  整個恩典就在這裡
[00:18:20.640 --> 00:18:21.440]  那個主教說
[00:18:21.440 --> 00:18:23.440]  你為什麼這麼早走
[00:18:23.440 --> 00:18:24.480]  你這麼快走
[00:18:24.480 --> 00:18:27.040]  你漏了最好的東西
[00:18:27.040 --> 00:18:28.720]  那對用銀做的燭台
[00:18:28.720 --> 00:18:29.920]  是最貴的
[00:18:29.920 --> 00:18:30.880]  我送給你
[00:18:30.880 --> 00:18:31.680]  我送給你
[00:18:31.680 --> 00:18:32.960]  連那些一起送給你
[00:18:32.960 --> 00:18:34.240]  他跟警察說
[00:18:34.240 --> 00:18:36.000]  其實我送給他的東西
[00:18:36.000 --> 00:18:37.520]  不是他偷走的
[00:18:37.520 --> 00:18:40.240]  那個男主角嚇了一跳
[00:18:40.240 --> 00:18:41.120]  就是
[00:18:41.120 --> 00:18:42.160]  恩典
[00:18:42.160 --> 00:18:44.000]  本來可以治他死地
[00:18:44.000 --> 00:18:45.840]  本來可以一刀插死他
[00:18:45.840 --> 00:18:48.240]  但是這個主教卻寬恕
[00:18:48.240 --> 00:18:50.720]  卻是原諒,卻是接納
[00:18:50.720 --> 00:18:52.720]  這就是恩典
[00:18:52.720 --> 00:18:54.560]  本來我們不應該有的
[00:18:54.560 --> 00:18:56.880]  但是今天我們有
[00:18:56.880 --> 00:18:58.560]  就是因為這個恩典
[00:18:58.560 --> 00:19:01.440]  這位男主角鼓起勇氣
[00:19:01.440 --> 00:19:05.360]  去檢視他人生內心的黑暗
[00:19:05.360 --> 00:19:06.880]  由這個時間開始
[00:19:06.880 --> 00:19:09.040]  他的人生完全被扭轉
[00:19:09.040 --> 00:19:10.560]  本來他是一個腐毒的人
[00:19:10.560 --> 00:19:12.160]  本來是一個報復的人
[00:19:12.160 --> 00:19:14.160]  本來是一個偷東西壞人
[00:19:14.160 --> 00:19:16.240]  但是從那個時間開始
[00:19:16.240 --> 00:19:18.560]  他變為一個越來越寬恕
[00:19:18.560 --> 00:19:22.400]  願意犧牲自己去幫助其他人的人
[00:19:22.400 --> 00:19:23.520]  兄弟姐妹
[00:19:23.520 --> 00:19:25.680]  在神的恩典裏面
[00:19:25.680 --> 00:19:27.120]  我們要鼓起勇氣
[00:19:27.120 --> 00:19:29.840]  因為神的恩典永遠都夠我們用
[00:19:29.840 --> 00:19:31.120]  Amen
[00:19:31.120 --> 00:19:32.640]  所以我們在神的恩典裏面
[00:19:32.640 --> 00:19:33.680]  我們可以鼓起勇氣
[00:19:33.680 --> 00:19:36.400]  面對我們生命裏面一切的黑暗
[00:19:36.400 --> 00:19:38.480]  因為神已經完全接納我們
[00:19:38.480 --> 00:19:41.680]  因為神已經完全地去愛我們
[00:19:41.680 --> 00:19:45.040]  在阿拉伯有一個這樣的傳說
[00:19:45.040 --> 00:19:48.000]  有兩個朋友一起去遠行
[00:19:48.000 --> 00:19:49.760]  他們經過沙漠
[00:19:49.760 --> 00:19:51.440]  因為某些小的事
[00:19:51.440 --> 00:19:52.720]  你知道人就是這樣
[00:19:52.720 --> 00:19:53.760]  因為小的事
[00:19:53.760 --> 00:19:55.040]  因為大家的義氣
[00:19:55.040 --> 00:19:56.240]  越鬧就越大
[00:19:56.240 --> 00:19:57.440]  接著發生爭執
[00:19:57.440 --> 00:19:59.840]  朋友A就摑了朋友B一巴
[00:19:59.840 --> 00:20:03.600]  朋友B想著自己的臉
[00:20:03.600 --> 00:20:05.440]  覺得自己很受侮辱
[00:20:05.440 --> 00:20:08.720]  於是在沙上寫了這樣的說話
[00:20:08.720 --> 00:20:10.480]  今日我的好朋友
[00:20:10.480 --> 00:20:12.080]  摑了我一巴
[00:20:12.080 --> 00:20:13.600]  寫完之後就沒什麼可以做了
[00:20:13.600 --> 00:20:15.600]  於是他們繼續去旅行
[00:20:15.600 --> 00:20:17.200]  繼續經過沙漠
[00:20:17.200 --> 00:20:18.640]  終於穿過沙漠
[00:20:18.640 --> 00:20:19.680]  去到綠洲
[00:20:19.680 --> 00:20:22.720]  有河有山有樹有水
[00:20:22.720 --> 00:20:24.160]  朋友B過河的時間
[00:20:24.160 --> 00:20:26.160]  一個不小心就掉了進河裏
[00:20:26.160 --> 00:20:27.520]  由於他不懂游泳
[00:20:27.520 --> 00:20:29.520]  朋友A就救了他上來
[00:20:29.520 --> 00:20:31.440]  當朋友A救了他上來之後
[00:20:31.440 --> 00:20:32.800]  他拔了一把刀出來
[00:20:32.800 --> 00:20:33.920]  你知道他在做什麼嗎
[00:20:33.920 --> 00:20:37.440]  不是,他在石上刻著一個字
[00:20:37.440 --> 00:20:40.720]  他說今日我的好朋友救我一命
[00:20:40.720 --> 00:20:43.760]  朋友A看完之後就覺得有點不明白
[00:20:43.760 --> 00:20:45.840]  於是就問朋友B
[00:20:45.840 --> 00:20:48.480]  為什麼我在沙漠上刮了你一巴
[00:20:48.480 --> 00:20:51.280]  你在沙上寫了這樣的字呢
[00:20:51.280 --> 00:20:52.800]  現在我救了你一命
[00:20:52.800 --> 00:20:56.720]  你在石上刻著這樣的字呢
[00:20:56.720 --> 00:20:59.920]  朋友B就對朋友A這樣說
[00:20:59.920 --> 00:21:03.600]  他說當你的好朋友得罪你的時間
[00:21:03.600 --> 00:21:05.600]  他們多數都是無心的
[00:21:05.600 --> 00:21:09.040]  你要將這些記憶這些事
[00:21:09.040 --> 00:21:12.000]  寫在最容易忘記的地方
[00:21:12.000 --> 00:21:13.440]  當日子過去
[00:21:13.440 --> 00:21:16.880]  那些風一吹你就不記得了
[00:21:16.880 --> 00:21:18.960]  但是如果你的好朋友
[00:21:18.960 --> 00:21:21.840]  你的弟兄姊妹幫助了你
[00:21:21.840 --> 00:21:24.000]  他多數都是真心的
[00:21:24.000 --> 00:21:26.800]  所以你要將這些好東西
[00:21:26.800 --> 00:21:29.760]  將這些祝福將這些愛
[00:21:29.760 --> 00:21:32.320]  刻在你心靈深處
[00:21:32.320 --> 00:21:34.720]  永遠都不會忘記的地方
[00:21:34.720 --> 00:21:36.240]  所以當日子過去
[00:21:36.240 --> 00:21:38.000]  無論任何事情發生
[00:21:38.000 --> 00:21:40.000]  無論將來的情況是怎樣
[00:21:40.000 --> 00:21:42.880]  你都一定記得別人的恩典
[00:21:42.880 --> 00:21:46.720]  請問我們怎樣才能讓神的能力進入我們那裡呢
[00:21:46.720 --> 00:21:52.320]  我們怎樣才能讓神幫助我們扭轉我們的人生呢
[00:21:52.320 --> 00:21:54.320]  就是我們要鼓起勇氣
[00:21:54.320 --> 00:21:58.800]  我們要容讓我們的心靈深處有神的恩典
[00:21:58.800 --> 00:22:02.480]  大大地去接納這份神給我們的愛
[00:22:02.480 --> 00:22:03.600]  Amen
[00:22:03.600 --> 00:22:04.640]  這是第一個
[00:22:04.640 --> 00:22:06.800]  我們必須要有這份勇氣
[00:22:06.800 --> 00:22:08.080]  我們要行動
[00:22:08.080 --> 00:22:10.720]  我們要面對我們生命裡面的軟弱
[00:22:10.720 --> 00:22:11.760]  那些黑暗
[00:22:11.760 --> 00:22:12.960]  第二方面
[00:22:12.960 --> 00:22:14.240]  我們需要能力
[00:22:14.240 --> 00:22:15.120]  不單是勇氣
[00:22:15.120 --> 00:22:16.080]  我們需要能力
[00:22:16.080 --> 00:22:18.320]  不是我們自己製造出來的能力
[00:22:18.320 --> 00:22:22.000]  而是我們有這個世界沒有的東西
[00:22:22.000 --> 00:22:24.000]  就是我們獨一無二的神
[00:22:24.000 --> 00:22:25.360]  就是我們的上帝
[00:22:25.360 --> 00:22:27.520]  去癡下聖靈在我們當中
[00:22:27.520 --> 00:22:29.200]  去癡下聖靈的能力
[00:22:29.200 --> 00:22:31.920]  幫助我們可以扭轉我們的人生
[00:22:31.920 --> 00:22:35.280]  我們一起看以西傑書37章9至10節
[00:22:35.280 --> 00:22:37.280]  我們一起讀一二三
[00:22:37.280 --> 00:22:38.320]  主對我說
[00:22:38.320 --> 00:22:42.320]  人子啊,你要發愚言,向風發愚言
[00:22:42.320 --> 00:22:44.480]  說主耶和華如此說
[00:22:44.480 --> 00:22:47.040]  氣息啊,要從四方而來
[00:22:47.040 --> 00:22:49.840]  吹在這些被殺的人身上
[00:22:49.840 --> 00:22:51.360]  使他們活了
[00:22:51.360 --> 00:22:53.440]  於是我遵命說愚言
[00:22:53.440 --> 00:22:55.760]  氣息就進入孩骨
[00:22:55.760 --> 00:22:57.360]  孩骨便活了
[00:22:57.360 --> 00:22:58.240]  請大家留意
[00:22:58.240 --> 00:23:00.000]  風和氣息
[00:23:00.000 --> 00:23:02.800]  這兩個字在希伯來文是同一個字
[00:23:02.800 --> 00:23:04.400]  它代表神的靈
[00:23:04.400 --> 00:23:05.920]  它是在說靈的意思
[00:23:05.920 --> 00:23:07.120]  是神的靈
[00:23:07.120 --> 00:23:09.680]  這個字在創世紀第二章裡面
[00:23:09.680 --> 00:23:10.880]  可能大家都很熟悉
[00:23:10.880 --> 00:23:13.280]  神創造人的字本來是一塊泥
[00:23:13.280 --> 00:23:16.400]  但是神將他的氣息
[00:23:16.400 --> 00:23:19.200]  就是他的靈吹入人的鼻孔上面
[00:23:19.200 --> 00:23:22.320]  然後那個人就變成一個活生生的人
[00:23:22.320 --> 00:23:23.840]  請知道他在說什麼呢
[00:23:23.840 --> 00:23:25.280]  今天也一樣
[00:23:25.280 --> 00:23:27.040]  當我們願意和神合作的時候
[00:23:27.040 --> 00:23:30.240]  神是有能力將我們每一個
[00:23:30.240 --> 00:23:33.280]  都重新創造變為新造的人
[00:23:33.280 --> 00:23:34.080]  Amen
[00:23:34.080 --> 00:23:35.600]  所以在我們的人生裡面
[00:23:35.600 --> 00:23:38.480]  無論你人生有多少的絕望
[00:23:38.480 --> 00:23:39.600]  多深也好
[00:23:39.600 --> 00:23:42.160]  可能綁著我們心靈裡面的很多難處
[00:23:42.160 --> 00:23:43.200]  很多的憂暗
[00:23:43.200 --> 00:23:45.440]  有多少有多深也好
[00:23:45.440 --> 00:23:47.840]  頂尖我們要相信一件事
[00:23:47.840 --> 00:23:52.000]  神必定可以將不可能的變為有可能
[00:23:52.000 --> 00:23:53.360]  如果同意一起說阿們
[00:23:53.360 --> 00:23:54.960]  Amen
[00:23:54.960 --> 00:23:56.480]  有一對牧師夫婦
[00:23:56.480 --> 00:23:58.960]  在美國那裡是很忠心的
[00:23:58.960 --> 00:24:01.280]  很多年都忠心的牧妹
[00:24:01.280 --> 00:24:04.560]  但是偏偏這對牧師唯一的女兒
[00:24:04.560 --> 00:24:05.920]  就是吳生成
[00:24:05.920 --> 00:24:07.120]  誤入歧途
[00:24:07.120 --> 00:24:08.720]  並且離家出走
[00:24:08.720 --> 00:24:10.880]  一走就走了兩年半
[00:24:10.880 --> 00:24:12.400]  在這段日子裡面
[00:24:12.400 --> 00:24:14.240]  這對牧師夫婦非常難過
[00:24:14.240 --> 00:24:15.440]  非常痛心
[00:24:15.440 --> 00:24:18.560]  並且非常慚愧和羞愧
[00:24:18.560 --> 00:24:20.800]  大家明白為什麼羞愧嗎
[00:24:20.800 --> 00:24:25.920]  原來他們能夠牧養教會這麼多的弟兄姊妹
[00:24:25.920 --> 00:24:27.440]  但是他沒辦法跟別人說
[00:24:27.440 --> 00:24:29.120]  我搞不定自己的女兒
[00:24:29.120 --> 00:24:30.240]  大家明白了吧
[00:24:30.240 --> 00:24:31.360]  我搞不定自己的女兒
[00:24:31.360 --> 00:24:34.000]  他覺得很慚愧很沒面子
[00:24:34.000 --> 00:24:37.520]  於是他不敢跟教會的弟兄姊妹說
[00:24:37.520 --> 00:24:39.360]  所以每次弟兄姊妹說
[00:24:39.360 --> 00:24:40.960]  牧師呀你的女兒去了哪裡
[00:24:40.960 --> 00:24:43.360]  我遠行和朋友去旅行
[00:24:43.360 --> 00:24:45.200]  接著他說他沒空回來
[00:24:45.200 --> 00:24:46.320]  你知道很忙的
[00:24:46.320 --> 00:24:48.960]  於是西遊了很久
[00:24:48.960 --> 00:24:50.480]  說了很久
[00:24:50.480 --> 00:24:52.240]  就是這樣撐下去
[00:24:52.240 --> 00:24:53.600]  很難撐
[00:24:53.600 --> 00:24:56.400]  直至有一晚教會的祈禱會
[00:24:56.400 --> 00:25:00.640]  這對夫婦的心情很重
[00:25:00.640 --> 00:25:02.800]  他們很擔心自己的女兒
[00:25:02.800 --> 00:25:04.080]  很想念他們
[00:25:04.080 --> 00:25:07.120]  他們一直找自己的女兒也找不到
[00:25:07.120 --> 00:25:08.800]  不知道他們現在怎麼樣
[00:25:08.800 --> 00:25:10.960]  這一晚他們兩個的心情很重
[00:25:10.960 --> 00:25:13.040]  於是他們兩個在呼求上帝
[00:25:13.040 --> 00:25:15.520]  主呀我們真的沒辦法
[00:25:15.520 --> 00:25:18.000]  以後的日子我們不知道怎麼撐下去
[00:25:18.000 --> 00:25:19.280]  我們很擔心女兒
[00:25:19.280 --> 00:25:20.720]  但是沒辦法找到她
[00:25:20.720 --> 00:25:22.720]  不知道她現在的光景是怎樣
[00:25:22.720 --> 00:25:26.480]  主呀唯有祢可以幫助我們 求祢幫助我們
[00:25:26.480 --> 00:25:28.240]  在我們這樣祈禱的時間
[00:25:28.240 --> 00:25:30.560]  在教會裡面其他分組祈禱
[00:25:30.560 --> 00:25:34.560]  有幾位代禱者走來找牧師
[00:25:34.560 --> 00:25:38.240]  牧師 你是不是有些事情想跟我們說
[00:25:38.240 --> 00:25:40.320]  牧師說怎麼敢問呢
[00:25:40.320 --> 00:25:42.240]  他說我們剛才禱告的時候
[00:25:42.240 --> 00:25:44.240]  不知道為什麼聖靈給我們一個感動
[00:25:44.240 --> 00:25:48.960]  要我們全教會為你的女兒祈禱
[00:25:48.960 --> 00:25:50.800]  牧師還呆了
[00:25:50.800 --> 00:25:52.000]  不知道怎麼回應他
[00:25:52.000 --> 00:25:54.320]  他千方百計想隱瞞這件事
[00:25:54.320 --> 00:25:57.920]  但卻是今天聖靈告訴弟兄姊妹
[00:25:57.920 --> 00:26:01.200]  要全教會為他的女兒去祈禱
[00:26:01.200 --> 00:26:03.040]  於是牧師沒辦法隱瞞
[00:26:03.040 --> 00:26:04.640]  就走上台
[00:26:04.640 --> 00:26:06.480]  跟全教會的弟兄姊妹說
[00:26:06.480 --> 00:26:08.320]  他說各位弟兄姊妹
[00:26:08.320 --> 00:26:10.640]  我的女兒遠離了上帝
[00:26:10.640 --> 00:26:12.160]  也離開了我們
[00:26:12.160 --> 00:26:14.880]  撒旦千方百計要綁住她
[00:26:14.880 --> 00:26:16.320]  要拉她走
[00:26:16.320 --> 00:26:18.480]  要讓她迷失
[00:26:18.480 --> 00:26:22.560]  但今天聖靈通過弟兄姊妹告訴我們
[00:26:22.560 --> 00:26:24.320]  神很想拯救她
[00:26:24.320 --> 00:26:25.600]  所以我們需要
[00:26:25.600 --> 00:26:30.000]  弟兄姊妹一起為我們的家去祈禱
[00:26:30.000 --> 00:26:33.360]  於是當晚參與祈禱會的弟兄姊妹
[00:26:33.360 --> 00:26:35.120]  一起牽著手
[00:26:35.120 --> 00:26:38.960]  一起大聲地去呼求上帝
[00:26:38.960 --> 00:26:40.160]  去呼求神
[00:26:40.160 --> 00:26:41.600]  有些弟兄姊妹跪下
[00:26:41.600 --> 00:26:44.880]  有些弟兄姊妹大聲開聲
[00:26:44.880 --> 00:26:46.800]  祈禱到淚流滿面
[00:26:46.800 --> 00:26:50.320]  她一路呼求 一路大聲呼求上帝
[00:26:50.320 --> 00:26:53.680]  一路隨著聖靈的帶領去呼求
[00:26:53.680 --> 00:26:56.080]  直至有一個時刻
[00:26:56.080 --> 00:26:59.120]  多數人都有一種共同的領受
[00:26:59.120 --> 00:27:03.360]  就是神的旨意已經成就了
[00:27:03.360 --> 00:27:05.600]  當晚的祈禱會就結束了
[00:27:05.600 --> 00:27:07.200]  兩天之後
[00:27:07.200 --> 00:27:11.120]  牧師的家門口有人敲門
[00:27:11.120 --> 00:27:13.760]  弟兄姊妹你猜到是誰嗎
[00:27:13.760 --> 00:27:15.040]  就是他的女兒
[00:27:15.040 --> 00:27:17.280]  他的女兒竟然主動找回來
[00:27:17.280 --> 00:27:19.920]  這麼多日子裡
[00:27:19.920 --> 00:27:22.480]  牧師夫婦千方百計想找他的女兒
[00:27:22.480 --> 00:27:23.360]  他找不到
[00:27:23.360 --> 00:27:25.280]  今天他就站在門口
[00:27:25.280 --> 00:27:27.440]  今天他就敲門回來
[00:27:27.440 --> 00:27:29.360]  並且跪在爸爸媽媽面前
[00:27:29.360 --> 00:27:31.360]  求爸爸媽媽寬恕
[00:27:31.360 --> 00:27:33.920]  爸爸媽媽我求你原諒我
[00:27:33.920 --> 00:27:36.000]  因為我這麼久五逆
[00:27:36.000 --> 00:27:39.040]  離開了過我老老舊舊的生活
[00:27:39.040 --> 00:27:42.320]  今天我終於明白到
[00:27:42.320 --> 00:27:43.840]  你們愛我們
[00:27:43.840 --> 00:27:45.200]  耶穌也愛我們
[00:27:45.200 --> 00:27:47.360]  所以我回來求你寬恕我
[00:27:47.360 --> 00:27:49.600]  求你原諒我
[00:27:49.600 --> 00:27:51.920]  牧師夫婦接納他
[00:27:51.920 --> 00:27:53.040]  他們一起去吃飯
[00:27:53.040 --> 00:27:54.000]  吃完飯之後
[00:27:54.000 --> 00:27:56.080]  他的女兒就問牧師夫婦
[00:27:56.080 --> 00:27:58.160]  她說爸爸媽媽
[00:27:58.160 --> 00:28:01.040]  兩天前是不是有人為我祈禱
[00:28:01.040 --> 00:28:02.720]  究竟是誰為我祈禱
[00:28:02.720 --> 00:28:04.000]  因為當晚
[00:28:04.000 --> 00:28:06.240]  我本來整天都很生氣
[00:28:06.240 --> 00:28:07.920]  但當晚我發夢
[00:28:07.920 --> 00:28:09.200]  發了一個惡夢
[00:28:09.200 --> 00:28:12.320]  我夢見我自己正在跌落一個
[00:28:12.320 --> 00:28:16.080]  無底的很黑的深淵裡面
[00:28:16.080 --> 00:28:19.600]  很害怕很恐怖很冰冷
[00:28:19.600 --> 00:28:21.280]  我當時很害怕
[00:28:21.280 --> 00:28:23.120]  覺得就這樣就完了
[00:28:23.120 --> 00:28:25.760]  就在這段時間
[00:28:25.760 --> 00:28:29.440]  他覺得是上帝的手抓住我
[00:28:29.440 --> 00:28:32.080]  有個溫暖的臂抱著我
[00:28:32.080 --> 00:28:34.320]  有把聲音跟我說
[00:28:34.320 --> 00:28:36.560]  他說你不要走了
[00:28:36.560 --> 00:28:38.080]  你走了這麼久
[00:28:38.080 --> 00:28:39.920]  我仍然這麼愛你
[00:28:39.920 --> 00:28:42.240]  你回來吧
[00:28:42.240 --> 00:28:43.600]  兩姐妹
[00:28:43.600 --> 00:28:45.520]  神的靈就是這樣
[00:28:45.520 --> 00:28:47.120]  祂愛我們每一個
[00:28:47.120 --> 00:28:48.880]  祂也愛家庭
[00:28:48.880 --> 00:28:50.720]  所以在神的大能的手裡
[00:28:50.720 --> 00:28:52.480]  這一切沒可能
[00:28:52.480 --> 00:28:53.440]  絕望的
[00:28:53.440 --> 00:28:55.200]  那位少女本來是絕望的
[00:28:55.200 --> 00:28:56.880]  但今天她得著盼望
[00:28:56.880 --> 00:28:58.480]  就因著神的能力
[00:28:58.480 --> 00:29:01.920]  這位姐妹的人生從此被扭轉
[00:29:01.920 --> 00:29:05.040]  這個家庭本來是沒有盼望的
[00:29:05.040 --> 00:29:05.920]  不知怎樣算
[00:29:05.920 --> 00:29:07.040]  重擔很大
[00:29:07.040 --> 00:29:08.560]  因著大能的手
[00:29:08.560 --> 00:29:10.880]  她要改變這個家庭的命運
[00:29:10.880 --> 00:29:13.920]  也被扭轉了
[00:29:13.920 --> 00:29:17.040]  有個七十多歲的伯伯
[00:29:17.040 --> 00:29:20.800]  他從小到大對兒子管教相當嚴
[00:29:20.800 --> 00:29:22.080]  怎樣嚴法呢
[00:29:22.080 --> 00:29:25.920]  可能有些姐妹小時候有什麼問題
[00:29:25.920 --> 00:29:28.960]  通常都找爸爸媽媽
[00:29:28.960 --> 00:29:31.920]  他兒子就是找爸爸的時間
[00:29:31.920 --> 00:29:34.080]  通常一定被他罵
[00:29:34.080 --> 00:29:35.920]  兒子有什麼找他
[00:29:35.920 --> 00:29:36.800]  臭小子
[00:29:36.800 --> 00:29:38.960]  沒用的你
[00:29:38.960 --> 00:29:42.080]  他不單去責備自己的兒子
[00:29:42.080 --> 00:29:44.960]  並且會打他自己的兒子
[00:29:44.960 --> 00:29:47.280]  你知道有時小孩會賭一下嘴
[00:29:47.280 --> 00:29:48.800]  有一次他兒子
[00:29:48.800 --> 00:29:50.000]  媽媽罵他
[00:29:50.000 --> 00:29:51.520]  他兒子去賭嘴
[00:29:51.520 --> 00:29:52.640]  他說都不說
[00:29:52.640 --> 00:29:55.440]  就走到屋後拿支竹竿出來毆他的兒子
[00:29:55.440 --> 00:29:56.720]  毆到怎樣呢
[00:29:56.720 --> 00:29:59.760]  毆到支竹竿打斷才停手
[00:29:59.760 --> 00:30:01.120]  不單是這樣
[00:30:01.120 --> 00:30:02.240]  有一次他衝動到
[00:30:02.240 --> 00:30:04.160]  氣到一個火爆的人
[00:30:04.160 --> 00:30:06.800]  走進廚房拿一把菜刀出來想斬他兒子
[00:30:06.800 --> 00:30:09.680]  他那時候是真的想斬他兒子
[00:30:09.680 --> 00:30:11.440]  因為他很火爆
[00:30:11.440 --> 00:30:12.720]  但因為這樣
[00:30:12.720 --> 00:30:14.400]  父子的關係
[00:30:14.400 --> 00:30:16.400]  所以他兒子從小到大
[00:30:16.400 --> 00:30:19.120]  見他爸爸就像老鼠結貓
[00:30:19.120 --> 00:30:21.840]  後來他兒子長大了
[00:30:21.840 --> 00:30:23.120]  去美國讀書了
[00:30:23.120 --> 00:30:24.800]  還拿了博士學位
[00:30:24.800 --> 00:30:26.000]  成家立室
[00:30:26.000 --> 00:30:27.200]  有兒有女
[00:30:27.200 --> 00:30:30.800]  但這個嚴父仍然沒辦法改變
[00:30:30.800 --> 00:30:32.880]  即使他兒子這麼大
[00:30:32.880 --> 00:30:34.880]  但有些時候因為這些小事
[00:30:34.880 --> 00:30:36.560]  就算在他老婆面前
[00:30:36.560 --> 00:30:38.080]  就算在他的子女面前
[00:30:38.080 --> 00:30:40.000]  一樣大聲罵他的兒子
[00:30:40.000 --> 00:30:43.040]  於是他們父子的關係非常差
[00:30:43.040 --> 00:30:46.160]  這個伯伯信耶穌的太太臨終之前
[00:30:46.160 --> 00:30:47.440]  千叮萬囑
[00:30:47.440 --> 00:30:48.800]  你們以後
[00:30:48.800 --> 00:30:51.840]  你們父子一定要好好相處
[00:30:51.840 --> 00:30:54.000]  伯伯說好啊
[00:30:54.000 --> 00:30:56.080]  他雖然答應了
[00:30:56.080 --> 00:30:59.440]  但在他心裡很明白
[00:30:59.440 --> 00:31:02.240]  這麼多年的恩恩怨怨
[00:31:02.240 --> 00:31:05.520]  怎可以一時三刻完全解決呢
[00:31:05.520 --> 00:31:07.840]  有什麼可能呢
[00:31:07.840 --> 00:31:09.920]  如是者,過了一段時間
[00:31:09.920 --> 00:31:12.800]  有一對夫婦去探望伯伯
[00:31:12.800 --> 00:31:14.880]  並且邀請他回教會
[00:31:14.880 --> 00:31:16.480]  伯伯就跟了他回教會
[00:31:16.480 --> 00:31:20.400]  在教會的一次聚會裡信了耶穌
[00:31:20.400 --> 00:31:21.280]  他信了耶穌之後
[00:31:21.280 --> 00:31:23.520]  開始投入教會的生活
[00:31:23.520 --> 00:31:25.600]  他慢慢跟著弟兄姊妹祈禱的時候
[00:31:25.600 --> 00:31:27.840]  他發覺自己很喜歡祈禱
[00:31:27.840 --> 00:31:28.960]  並且在祈禱裡面
[00:31:28.960 --> 00:31:31.280]  好像神跟他說很多話一樣
[00:31:31.280 --> 00:31:32.400]  當他每一次祈禱
[00:31:32.400 --> 00:31:34.160]  一直這樣祈禱的時候
[00:31:34.160 --> 00:31:35.920]  聖靈開始跟他說話
[00:31:35.920 --> 00:31:38.080]  聖靈告訴他
[00:31:38.080 --> 00:31:40.560]  原來父母對子女的影響
[00:31:40.560 --> 00:31:43.920]  不只是限於子女的一生
[00:31:43.920 --> 00:31:48.880]  原來這些影響是一代一代傳下去的
[00:31:48.880 --> 00:31:52.160]  通常那些被上一代傷害的人
[00:31:52.160 --> 00:31:54.800]  他跟其他人的關係都不會好
[00:31:54.800 --> 00:31:55.440]  為什麼呢
[00:31:55.440 --> 00:31:58.000]  因為他從小到大都是這樣的待遇
[00:31:58.000 --> 00:31:59.040]  這樣的態度
[00:31:59.040 --> 00:32:01.760]  他就很自然地用這些待遇和態度
[00:32:01.760 --> 00:32:02.800]  去對待其他人
[00:32:02.800 --> 00:32:05.760]  這些其他人都會受傷害
[00:32:05.760 --> 00:32:08.400]  如果要這些關係
[00:32:08.400 --> 00:32:10.560]  這些傷害要被醫治
[00:32:10.560 --> 00:32:14.320]  就必須要認罪和寬恕
[00:32:14.320 --> 00:32:16.000]  真心的認罪悔改
[00:32:16.000 --> 00:32:18.560]  真心的寬恕人
[00:32:18.560 --> 00:32:20.400]  伯伯以前不覺得
[00:32:20.400 --> 00:32:21.840]  以前看不到
[00:32:21.840 --> 00:32:23.040]  但是這一刻開始
[00:32:23.040 --> 00:32:24.640]  他開始發覺
[00:32:24.640 --> 00:32:28.160]  咦 為什麼我兒子和孫子
[00:32:28.160 --> 00:32:29.200]  那些壞脾氣
[00:32:29.200 --> 00:32:32.400]  那些火爆的脾氣跟他一樣呢
[00:32:32.400 --> 00:32:35.200]  他開始心痛
[00:32:35.200 --> 00:32:37.280]  他開始覺得他自己
[00:32:37.280 --> 00:32:39.520]  好像間接害了他的兒子
[00:32:39.520 --> 00:32:41.840]  害了他的孫子一樣
[00:32:41.840 --> 00:32:44.800]  於是連續四十天
[00:32:44.800 --> 00:32:46.560]  他每天在家
[00:32:46.560 --> 00:32:48.400]  在神的面前
[00:32:48.400 --> 00:32:50.000]  他跪下去認罪
[00:32:50.000 --> 00:32:53.040]  當時光照他以往很多很多的事
[00:32:53.040 --> 00:32:55.760]  他一一向神認罪求寬恕
[00:32:55.760 --> 00:33:00.480]  並且每天為他的兒子和孫子去祈禱
[00:33:00.480 --> 00:33:02.400]  有一天
[00:33:02.400 --> 00:33:04.800]  他的心突然間很亂
[00:33:04.800 --> 00:33:06.400]  心跳得很快
[00:33:06.400 --> 00:33:08.400]  好像有一種催逼的感覺
[00:33:08.400 --> 00:33:09.920]  我不知道電影節目有沒有試過
[00:33:09.920 --> 00:33:12.240]  在禱告的時候有一種催逼
[00:33:12.240 --> 00:33:13.440]  心不知道怎樣的
[00:33:13.440 --> 00:33:14.720]  但又不是病的
[00:33:14.720 --> 00:33:17.520]  硬是很有一種催逼
[00:33:17.520 --> 00:33:19.280]  你想做一件事
[00:33:19.280 --> 00:33:22.080]  他就覺得神要他做一件事
[00:33:22.080 --> 00:33:24.880]  他覺得聖靈要催逼他
[00:33:24.880 --> 00:33:25.680]  在這個時間
[00:33:25.680 --> 00:33:26.880]  對了
[00:33:26.880 --> 00:33:29.680]  你要去你兒子的家裡
[00:33:29.680 --> 00:33:31.520]  求他寬恕
[00:33:31.520 --> 00:33:32.160]  這時候很奇怪
[00:33:32.160 --> 00:33:33.600]  他一路步行
[00:33:33.600 --> 00:33:35.600]  他們住的家很近
