
[00:00:00.000 --> 00:00:03.740]  最近有一個報告是講香港人口的情況
[00:16:57.260 --> 00:16:58.420]  當然不信了
[00:16:58.420 --> 00:17:02.620]  我相信這不是表面體力的問題
[00:17:02.620 --> 00:17:05.340]  沒辦法的
[00:17:05.340 --> 00:17:09.900]  體力是會慢慢衰退的
[00:17:09.900 --> 00:17:13.500]  你看遲些的倫敦奧運你就會知道了
[00:17:13.500 --> 00:17:19.340]  這些參加特別一些的跑步
[00:17:19.340 --> 00:17:20.860]  體力比較容易的人
[00:17:20.860 --> 00:17:23.660]  一定是十幾二十歲而已
[00:17:23.660 --> 00:17:26.180]  三十歲已經叫做老將了
[00:17:26.180 --> 00:17:28.300]  你講到六十幾歲
[00:17:28.300 --> 00:17:31.580]  根本不可能跟年輕人比較的
[00:17:31.580 --> 00:17:33.780]  但是怎麼去看待自己呢?
[00:17:33.780 --> 00:17:36.020]  我相信他這句話
[00:17:36.020 --> 00:17:38.780]  不僅是講給約書亞聽
[00:17:38.780 --> 00:17:41.780]  是講給他的後輩聽的
[00:17:41.780 --> 00:17:45.100]  是給猶大支派聽的
[00:17:45.100 --> 00:17:46.020]  為什麼呢?
[00:17:46.020 --> 00:17:48.580]  因為當日他就經歷過一個問題
[00:17:48.580 --> 00:17:50.420]  他們的探子去看這個地方
[00:17:50.420 --> 00:17:51.780]  越講越害怕
[00:17:51.780 --> 00:17:53.620]  害怕到最後大家都不敢進去
[00:17:53.620 --> 00:17:55.340]  錯過了這個機會
[00:17:55.340 --> 00:17:58.340]  但是他今天已經八十五歲了
[00:17:58.340 --> 00:18:01.940]  但是他學習了要講一些激勵的話
[00:18:01.940 --> 00:18:03.500]  講一些有信心的話
[00:18:03.500 --> 00:18:07.100]  講一些能夠去鼓勵他們一起向前進
[00:18:07.100 --> 00:18:09.460]  所以說我自己也有這麼強
[00:18:09.460 --> 00:18:12.380]  如果加勒也說自己這麼厲害
[00:18:12.380 --> 00:18:13.860]  你青年人
[00:18:13.860 --> 00:18:15.500]  你的壯年人
[00:18:15.500 --> 00:18:17.780]  怎麼能夠說自己不行呢?
[00:18:17.780 --> 00:18:21.060]  這是看到他有一種精神
[00:18:21.060 --> 00:18:24.580]  更加有一種自信
[00:18:24.580 --> 00:18:27.820]  是要去幫助這些後輩
[00:18:27.820 --> 00:18:29.420]  能夠對神有信心
[00:18:29.420 --> 00:18:31.100]  因為他前面講得很清楚
[00:18:31.100 --> 00:18:33.260]  因為他專心跟隨神
[00:18:33.260 --> 00:18:35.260]  他知道這是神的保證
[00:18:35.260 --> 00:18:37.020]  所以對神的保證
[00:18:37.020 --> 00:18:40.260]  他接著能夠將信心帶出來
[00:18:40.260 --> 00:18:43.780]  這是加勒寶貝的地方
[00:18:43.780 --> 00:18:46.260]  所以老人家要看現在是什麼呢?
[00:18:46.260 --> 00:18:47.580]  是什麼呢?
[00:18:47.580 --> 00:18:54.140]  你仍然是天父的寶貝
[00:18:54.140 --> 00:18:55.980]  正當今天
[00:18:55.980 --> 00:18:57.580]  我們講老人家
[00:18:57.580 --> 00:19:00.780]  就會牽涉到年老體弱
[00:19:00.940 --> 00:19:02.300]  沒有收入
[00:19:02.300 --> 00:19:04.300]  生產力又會減低
[00:19:04.300 --> 00:19:06.060]  我們會覺得
[00:19:06.060 --> 00:19:09.900]  老人家就好像年輕人的負擔
[00:19:09.900 --> 00:19:11.100]  的負累
[00:19:11.100 --> 00:19:14.860]  如果用這樣的觀念去看自己
[00:19:14.860 --> 00:19:17.340]  當然越看越艱難
[00:19:17.340 --> 00:19:19.100]  越看越困苦
[00:19:19.100 --> 00:19:22.460]  你就好像成為年輕人
[00:19:22.460 --> 00:19:23.580]  或者後代
[00:19:23.580 --> 00:19:25.980]  或者這些人的負擔
[00:19:25.980 --> 00:19:27.420]  但是
[00:19:27.420 --> 00:19:28.780]  沒錯
[00:19:28.780 --> 00:19:30.380]  社會今天講老年
[00:19:30.380 --> 00:19:32.700]  好像跟退化等於等號
[00:19:32.700 --> 00:19:34.140]  老年人就像退化
[00:19:34.140 --> 00:19:35.020]  什麼都不行了
[00:19:35.020 --> 00:19:36.140]  變差了
[00:19:36.140 --> 00:19:38.860]  但是在天父的眼中
[00:19:38.860 --> 00:19:42.860]  你仍然是他的寶貝
[00:19:42.860 --> 00:19:44.860]  你仍然是他的寶貝
[00:19:44.860 --> 00:19:47.580]  加勒很清楚
[00:19:47.580 --> 00:19:49.580]  他仍然是神的寶貝
[00:19:49.580 --> 00:19:52.540]  仍然是在捉住神不給他的應許
[00:19:52.540 --> 00:19:55.340]  因為他年紀大了
[00:19:55.340 --> 00:19:58.300]  而這個應許放在一旁
[00:19:58.300 --> 00:20:00.300]  四十年前還沒拿到
[00:20:00.300 --> 00:20:02.300]  四十五年之後
[00:20:02.300 --> 00:20:05.740]  八十五歲一樣要去拿到這個應許
[00:20:05.740 --> 00:20:09.660]  因為他知道神不會讓他失望
[00:20:09.660 --> 00:20:12.220]  在一方面就去思想
[00:20:12.220 --> 00:20:15.180]  我們是神的寶貝
[00:20:15.180 --> 00:20:16.860]  記住
[00:20:16.860 --> 00:20:17.980]  寶貝呢
[00:20:17.980 --> 00:20:19.500]  像這些寶物
[00:20:19.500 --> 00:20:21.180]  我就覺得這樣看
[00:20:21.180 --> 00:20:23.340]  不是常常都要展示出來的
[00:20:23.340 --> 00:20:26.460]  適當的時候拿出寶物
[00:20:26.460 --> 00:20:28.460]  才是合宜的地方
[00:20:28.460 --> 00:20:32.220]  就是說一個長者
[00:20:32.220 --> 00:20:36.700]  不一定是一味在前面衝鋒陷阱
[00:20:36.700 --> 00:20:38.140]  但是同時間
[00:20:38.140 --> 00:20:40.140]  可能在適合的時候
[00:20:40.140 --> 00:20:43.580]  去發揮的作用是很重要的
[00:20:43.580 --> 00:20:47.580]  用什麼顏色去代表老年人呢?
[00:20:47.580 --> 00:20:52.060]  大家知不知道用什麼顏色去代表老年人呢?
[00:20:55.020 --> 00:20:57.020]  這是我自己作的
[00:20:57.020 --> 00:21:00.220]  我用兩種顏色代表老年人
[00:21:00.220 --> 00:21:02.220]  你猜猜用什麼兩種顏色?
[00:21:02.220 --> 00:21:07.020]  黑色?
[00:21:07.020 --> 00:21:08.780]  啤色?
[00:21:08.780 --> 00:21:10.060]  白色?
[00:21:10.060 --> 00:21:12.060]  一黑一白?
[00:21:12.060 --> 00:21:14.060]  不是
[00:21:14.060 --> 00:21:17.420]  白色就叫銀色
[00:21:17.420 --> 00:21:20.620]  銀色有什麼色配是最常常的?
[00:21:20.620 --> 00:21:21.900]  金色
[00:21:21.900 --> 00:21:23.420]  我就這樣看
[00:21:23.420 --> 00:21:24.460]  老年人什麼?
[00:21:24.460 --> 00:21:26.460]  金色年華
[00:21:26.460 --> 00:21:28.460]  金色
[00:21:28.460 --> 00:21:30.460]  金色呢
[00:21:30.460 --> 00:21:34.700]  在天氣、季節來說
[00:21:34.700 --> 00:21:36.700]  是什麼季節呢?
[00:21:36.700 --> 00:21:38.700]  秋天
[00:21:38.700 --> 00:21:40.220]  哇
[00:21:40.220 --> 00:21:43.580]  你看到秋天的景色真的很美
[00:21:43.580 --> 00:21:45.580]  我過幾天就要去蒙古
[00:21:45.580 --> 00:21:47.020]  不過還沒到秋天
[00:21:47.020 --> 00:21:48.380]  我記得十月去
[00:21:48.380 --> 00:21:49.420]  整個草原
[00:21:49.420 --> 00:21:51.420]  全部是金黃色
[00:21:51.420 --> 00:21:53.180]  真的美得不得了
[00:21:53.180 --> 00:21:55.180]  雖然那段時間不是很長
[00:21:55.180 --> 00:21:57.820]  但是令人很舒服
[00:21:57.820 --> 00:22:01.260]  令人覺得很有滿足的感覺
[00:22:01.260 --> 00:22:02.460]  老年人
[00:22:02.460 --> 00:22:04.060]  來到金色年華
[00:22:04.060 --> 00:22:06.060]  你可以令人覺得
[00:22:06.060 --> 00:22:07.340]  看到你
[00:22:07.340 --> 00:22:09.340]  是很舒服
[00:22:09.340 --> 00:22:10.620]  很滿足
[00:22:10.620 --> 00:22:12.940]  這樣的感覺在裡面就可以
[00:22:12.940 --> 00:22:14.460]  銀色是什麼呢?
[00:22:14.460 --> 00:22:16.220]  大家知道白髮嘛
[00:22:16.220 --> 00:22:19.020]  白髮我們有人叫銀髮一族
[00:22:19.020 --> 00:22:21.020]  銀髮族是指老年人想的
[00:22:21.020 --> 00:22:22.460]  金銀兩種顏色
[00:22:22.460 --> 00:22:23.820]  那麼
[00:22:23.820 --> 00:22:25.580]  說到
[00:22:25.580 --> 00:22:26.940]  金色
[00:22:26.940 --> 00:22:28.540]  就是秋天
[00:22:28.540 --> 00:22:29.740]  秋天
[00:22:29.740 --> 00:22:31.740]  是什麼季節呢?
[00:22:31.740 --> 00:22:34.380]  是什麼季節呢?
[00:22:34.380 --> 00:22:36.380]  秋收的季節
[00:22:36.380 --> 00:22:37.820]  秋收的季節
[00:22:37.820 --> 00:22:39.660]  就是說老人家到了
[00:22:39.660 --> 00:22:41.020]  金色年華
[00:22:41.020 --> 00:22:42.300]  秋天
[00:22:42.300 --> 00:22:44.300]  是一個秋收的時候
[00:22:44.300 --> 00:22:47.020]  他會結滿很多的果子
[00:22:47.020 --> 00:22:48.540]  結滿很多果子
[00:22:48.540 --> 00:22:50.940]  當然說我們努力生活
[00:22:50.940 --> 00:22:52.940]  儲起來儲起來很多
[00:22:52.940 --> 00:22:54.220]  或者
[00:22:54.220 --> 00:22:56.220]  當然會是這樣的情況
[00:22:56.220 --> 00:22:58.220]  可能有一筆大筆的退休金
[00:22:58.220 --> 00:22:58.940]  這樣的情況
[00:22:58.940 --> 00:23:00.700]  或者結滿很多
[00:23:00.700 --> 00:23:02.700]  福音的果子也有
[00:23:02.700 --> 00:23:05.260]  結滿很多聖靈的果子也有
[00:23:05.260 --> 00:23:06.460]  因為經過這麼多年
[00:23:06.460 --> 00:23:08.460]  也結了很多的果子
[00:23:08.460 --> 00:23:10.460]  但是記住這些果子是怎麼用的呢?
[00:23:10.460 --> 00:23:13.740]  不是留給自己用的
[00:23:13.740 --> 00:23:16.140]  這些的收成
[00:23:16.140 --> 00:23:17.740]  是分享出來的
[00:23:17.740 --> 00:23:19.740]  這些果子是分享出來的
[00:23:20.380 --> 00:23:21.420]  所以
[00:23:21.420 --> 00:23:24.460]  如果用秋天去形容老人家
[00:23:24.460 --> 00:23:25.660]  你要看現在
[00:23:25.660 --> 00:23:27.660]  你仍然是神的寶貝
[00:23:27.660 --> 00:23:29.660]  你怎麼成為神的寶貝呢?
[00:23:29.660 --> 00:23:32.060]  就是你能夠分享出來
[00:23:32.060 --> 00:23:34.300]  當然有時候老人家會覺得
[00:23:34.300 --> 00:23:36.300]  我要儲起來
[00:23:36.300 --> 00:23:38.860]  結滿很多才有安全感
[00:23:38.860 --> 00:23:40.860]  但是到了一個人生
[00:23:40.860 --> 00:23:41.900]  金色年華
[00:23:41.900 --> 00:23:44.780]  其實你是人生一個豐收的時期
[00:23:44.780 --> 00:23:47.740]  這個豐收的時期不是自己想用的
[00:23:47.740 --> 00:23:48.940]  用不完的
[00:23:48.940 --> 00:23:50.940]  你是去分享出來
[00:23:50.940 --> 00:23:52.380]  你自己的智慧
[00:23:52.380 --> 00:23:54.140]  你自己的
[00:23:54.140 --> 00:23:56.140]  屬靈的果子
[00:23:56.140 --> 00:23:59.100]  甚至你自己的積蓄也好
[00:23:59.100 --> 00:24:01.420]  甚至你自己所擁有的東西也好
[00:24:01.420 --> 00:24:03.420]  你都可以去分享出來
[00:24:03.420 --> 00:24:05.980]  但是你能夠作出這樣的分享
[00:24:05.980 --> 00:24:07.500]  還有一件事
[00:24:07.500 --> 00:24:09.020]  就是先要放手
[00:24:09.020 --> 00:24:11.020]  最難的是放手
[00:24:11.020 --> 00:24:13.020]  你能夠去放手
[00:24:13.020 --> 00:24:14.220]  好像
[00:24:14.220 --> 00:24:17.180]  放手你自己所擁有的東西
[00:24:17.180 --> 00:24:19.180]  放手你擁有的權力
[00:24:19.180 --> 00:24:21.180]  放手你擁有的話事
[00:24:21.180 --> 00:24:23.420]  很多時候是很困難的事情
[00:24:23.420 --> 00:24:28.540]  我知道有些人在公司或者在機構裡面
[00:24:28.540 --> 00:24:30.220]  已經做到很高級
[00:24:30.220 --> 00:24:31.500]  一旦退休下來
[00:24:31.500 --> 00:24:33.100]  沒有人管
[00:24:33.100 --> 00:24:39.660]  再做管理執行的工作
[00:24:39.660 --> 00:24:41.980]  好像有很多的失落在裡面
[00:24:41.980 --> 00:24:45.260]  但是其實在的時候
[00:24:45.260 --> 00:24:46.380]  你是豐收
[00:24:46.380 --> 00:24:49.260]  豐收是學習去分享出來
[00:24:49.260 --> 00:24:50.540]  你的生命
[00:24:50.540 --> 00:24:51.740]  你自己的經驗
[00:24:51.740 --> 00:24:53.420]  可以去分享出來
[00:24:53.420 --> 00:24:56.220]  一定會成為你的後輩
[00:24:56.220 --> 00:24:57.580]  你家中的人
[00:24:57.580 --> 00:24:59.740]  你的教的弟妹
[00:24:59.740 --> 00:25:01.020]  我們年輕的弟妹
[00:25:01.020 --> 00:25:02.380]  一定會有很好的幫助
[00:25:02.380 --> 00:25:04.140]  而不是大權在握
[00:25:04.140 --> 00:25:06.300]  而不是仍然去作主
[00:25:06.300 --> 00:25:08.300]  這是很重要的事情
[00:25:08.300 --> 00:25:11.420]  要有一種分享果實
[00:25:11.420 --> 00:25:13.420]  這些果實要分享出來
[00:25:13.740 --> 00:25:16.540]  你才能夠為後代有一個好的祝福
[00:25:16.540 --> 00:25:21.980]  所以老人間是金銀滿身
[00:25:21.980 --> 00:25:23.180]  我這個意思
[00:25:23.180 --> 00:25:31.180]  你能夠這麼好的抽收
[00:25:31.180 --> 00:25:32.620]  能夠分享出來
[00:25:32.620 --> 00:25:33.900]  另一方面
[00:25:33.900 --> 00:25:35.180]  當然我剛才說
[00:25:35.180 --> 00:25:36.540]  聖經裡面很特別
[00:25:36.540 --> 00:25:38.460]  說到金銀一起用的字
[00:25:38.460 --> 00:25:39.340]  金句是什麼?
[00:25:39.340 --> 00:25:40.300]  大家知不知道?
[00:25:40.940 --> 00:25:44.940]  金蘋果放入銀網子裡
[00:25:44.940 --> 00:25:47.260]  是代表什麼?
[00:25:47.260 --> 00:25:49.100]  一句俠義的話
[00:25:49.100 --> 00:25:52.540]  就好像金蘋果放入銀網子裡
[00:25:52.540 --> 00:25:53.740]  是金銀的顏色
[00:25:53.740 --> 00:25:56.540]  老人家智慧的言語很重要
[00:25:56.540 --> 00:26:01.980]  他能夠給後輩一個俠義的話
[00:26:01.980 --> 00:26:03.340]  這句話不用多
[00:26:03.340 --> 00:26:04.860]  不用囉嗦
[00:26:04.860 --> 00:26:06.700]  適當的時候出現
[00:26:06.700 --> 00:26:08.780]  適當的時候提醒就可以了
[00:26:08.780 --> 00:26:10.060]  好像迦勒
[00:26:10.060 --> 00:26:12.620]  你不會看到他在聖經裡面說很多話
[00:26:12.620 --> 00:26:14.220]  到了這個階段
[00:26:14.220 --> 00:26:17.500]  他就為他的猶大支派說話
[00:26:17.500 --> 00:26:19.340]  他就要得著這個地方
[00:26:19.340 --> 00:26:20.220]  所以
[00:26:20.220 --> 00:26:22.860]  這個言語是寶貴的
[00:26:22.860 --> 00:26:24.220]  因為有經驗在裡面
[00:26:24.220 --> 00:26:28.300]  我記得我常常去探訪
[00:26:28.300 --> 00:26:29.980]  特別是探訪老人家
[00:26:29.980 --> 00:26:33.260]  我也很感謝教會的長者
[00:26:33.260 --> 00:26:36.940]  有時候他會領受的領袖
[00:26:36.940 --> 00:26:38.220]  會跟我分享
[00:26:38.220 --> 00:26:39.500]  說一句話
[00:26:39.500 --> 00:26:41.740]  他跟我說今天看到一些東西
[00:26:41.740 --> 00:26:43.340]  給我一些鼓勵
[00:26:43.340 --> 00:26:46.140]  我覺得這是很感恩的時候
[00:26:46.140 --> 00:26:50.860]  因為老人家可以將他的修成
[00:26:50.860 --> 00:26:52.940]  跟我分享出來
[00:26:52.940 --> 00:26:55.900]  好,接著就是第三方面
[00:26:55.900 --> 00:26:58.300]  老人看未來
[00:26:58.300 --> 00:26:59.820]  老人家還有未來嗎?
[00:26:59.820 --> 00:27:01.180]  你說我已經走到這一步
[00:27:01.180 --> 00:27:03.260]  還說什麼未來呢?
[00:27:03.260 --> 00:27:07.660]  第十三到十五節
[00:27:07.660 --> 00:27:12.140]  約書亞為了嘉勒的祝福
[00:27:12.140 --> 00:27:16.380]  就將希伯倫給嘉勒為業
[00:27:16.380 --> 00:27:19.500]  希伯倫就成為了他們的地方
[00:27:19.500 --> 00:27:20.780]  希伯倫十五節就說
[00:27:20.780 --> 00:27:23.500]  以前叫做基列阿巴
[00:27:23.500 --> 00:27:25.900]  阿巴是阿納族最尊大的人
[00:27:25.900 --> 00:27:27.980]  現在這麼說就是
[00:27:27.980 --> 00:27:30.700]  他們已經拿到希伯倫了
[00:27:30.700 --> 00:27:33.260]  拿到這個地方為業了
[00:27:33.260 --> 00:27:35.100]  於是聖經就有一個總結
[00:27:35.100 --> 00:27:35.820]  一句話
[00:27:35.820 --> 00:27:39.900]  "於是國中太平,沒有戰爭"
[00:27:39.900 --> 00:27:42.060]  這個當然是後期的說話
[00:27:42.060 --> 00:27:43.740]  說出來補充一下
[00:27:43.740 --> 00:27:47.260]  就是說嘉勒他憑著信心
[00:27:47.260 --> 00:27:49.740]  他得到這個分地
[00:27:49.740 --> 00:27:51.180]  猶大拜之後
[00:27:51.180 --> 00:27:53.580]  他就說出來了
[00:27:53.580 --> 00:27:55.100]  後來形容了
[00:27:55.100 --> 00:27:56.300]  總結了
[00:27:56.300 --> 00:27:59.100]  因為他這種的專心
[00:27:59.100 --> 00:28:00.780]  因為他這種的帶領
[00:28:00.780 --> 00:28:05.260]  讓他的後代能夠國中太平,沒有戰爭
[00:28:05.260 --> 00:28:07.500]  當然這個不單止是猶大地
[00:28:07.500 --> 00:28:09.500]  整個的嘉南地也可能是
[00:28:09.500 --> 00:28:12.460]  這裡就是一段這樣的總結
[00:28:12.460 --> 00:28:13.420]  就是說
[00:28:13.420 --> 00:28:15.340]  老人家看未來
[00:28:15.340 --> 00:28:17.500]  他仍然不是
[00:28:17.500 --> 00:28:22.860]  等等說我現在都邁入晚年了
[00:28:22.860 --> 00:28:24.860]  還有什麼未來呢?
[00:28:24.860 --> 00:28:28.060]  其實這個未來是要準備的
[00:28:28.060 --> 00:28:30.060]  這個未來說得白一點
[00:28:30.060 --> 00:28:31.900]  大家都明白很清楚
[00:28:31.900 --> 00:28:34.300]  是要帶著信心
[00:28:34.300 --> 00:28:38.460]  你能夠自由自在地走完你人生的路程
[00:28:38.460 --> 00:28:42.300]  你不要害怕死亡
[00:28:42.300 --> 00:28:44.700]  這是必經的事情
[00:28:44.700 --> 00:28:47.100]  必然的事情
[00:28:47.100 --> 00:28:49.660]  但是我要帶著信心
[00:28:49.660 --> 00:28:50.940]  面對
[00:28:50.940 --> 00:28:53.260]  前兩天
[00:28:53.260 --> 00:28:56.060]  可能你們從電視或者在報紙看到
[00:28:56.060 --> 00:28:58.220]  一位基督徒藝人
[00:28:58.220 --> 00:28:59.500]  羅惟娟
[00:28:59.500 --> 00:29:01.580]  她已經離開世界
[00:29:01.580 --> 00:29:03.340]  但是她拍了一段短片
[00:29:03.340 --> 00:29:04.700]  這段短片很感人
[00:29:04.700 --> 00:29:07.420]  很多地方都是分享
[00:29:07.420 --> 00:29:09.580]  在Facebook和其他地方都傳閱
[00:29:09.580 --> 00:29:11.900]  在報紙裡面都說
[00:29:11.900 --> 00:29:14.620]  你看到雖然她不是老人家
[00:29:14.620 --> 00:29:16.060]  但是她也為了自己
[00:29:16.060 --> 00:29:18.060]  知道自己要離開世界
[00:29:18.060 --> 00:29:20.300]  更加知道自己會回到天堂
[00:29:20.300 --> 00:29:23.020]  所以一開始的片段
[00:29:23.020 --> 00:29:25.660]  當你看到我這個片段的時候
[00:29:25.660 --> 00:29:27.820]  我已經在天國了
[00:29:27.820 --> 00:29:30.540]  她帶著信心說這番話
[00:29:30.540 --> 00:29:32.860]  過程當然是說她的情況
[00:29:32.860 --> 00:29:34.140]  是艱難的地方
[00:29:34.140 --> 00:29:36.380]  但是我覺得有些地方是很值得
[00:29:36.380 --> 00:29:39.580]  我們去欣賞
[00:29:39.580 --> 00:29:42.300]  或者是值得成為我們的鼓勵
[00:29:42.300 --> 00:29:44.940]  因為她在這個地方也說
[00:29:44.940 --> 00:29:47.500]  在現在我可以怎樣
[00:29:47.500 --> 00:29:50.620]  覺得自己去一個更加美好
[00:29:50.620 --> 00:29:52.140]  更加美麗的地方
[00:29:52.140 --> 00:29:55.020]  因為我已經考試合格了
[00:29:55.020 --> 00:29:59.500]  我已經可以拿回文藤獎項了
[00:29:59.500 --> 00:30:01.740]  所以大家不要為我擔心
[00:30:01.740 --> 00:30:07.500]  不要為我不開心
[00:30:07.500 --> 00:30:09.580]  死不是可怕的事情
[00:30:09.580 --> 00:30:12.460]  最慘的是我們不知道生命的意義在哪裡
[00:30:12.460 --> 00:30:15.980]  所以我知道大家會捨不得我
[00:30:15.980 --> 00:30:18.140]  不過這是難免的
[00:30:18.140 --> 00:30:21.020]  但是希望大家也記得我
[00:30:21.020 --> 00:30:23.820]  過往和大家相處的時候
[00:30:23.820 --> 00:30:27.820]  這個準備是什麼呢?
[00:30:27.820 --> 00:30:29.740]  你看到嘉能
[00:30:29.740 --> 00:30:35.500]  他為他們的支派留下了一個美好的地方
[00:30:35.500 --> 00:30:42.860]  老人家看未來也會去為你的後代做一個準備
[00:30:42.860 --> 00:30:46.140]  當然不是說我們要給我們的後代多少東西
[00:30:46.140 --> 00:30:48.060]  給我們的後代財產
[00:30:48.060 --> 00:30:52.540]  不過你的後代或者你的後輩
[00:30:52.540 --> 00:30:55.900]  能夠去得益處
[00:30:55.900 --> 00:31:01.180]  很多時候我們怎樣去到這個階段
[00:31:01.180 --> 00:31:04.620]  跟他們道別
[00:31:04.620 --> 00:31:08.300]  因為一個老人家懂得去總結人生
[00:31:08.300 --> 00:31:12.460]  為自己走到人生盡頭的時候
[00:31:12.460 --> 00:31:14.860]  一個總結、一個道別
[00:31:14.860 --> 00:31:17.100]  向家人、向什麼人也好
[00:31:17.100 --> 00:31:19.580]  表示他對死亡是認真的
[00:31:19.580 --> 00:31:20.860]  表示他會知道
[00:31:20.860 --> 00:31:23.980]  有一天,特別是我們教會的弟兄姊妹
[00:31:23.980 --> 00:31:25.980]  我們會回到天國
[00:31:25.980 --> 00:31:29.660]  我們帶著信心回到神那裡
[00:31:29.660 --> 00:31:32.780]  這是一件美好的事情
[00:31:32.780 --> 00:31:35.340]  帶著信心回到神那裡
[00:31:35.340 --> 00:31:39.420]  在道別的時候會讓你所說的話
[00:31:39.420 --> 00:31:42.540]  會帶來一種很大的激勵
[00:31:42.540 --> 00:31:49.340]  所以能夠自由自在去面對自己
[00:31:49.340 --> 00:31:50.860]  這個很重要
[00:31:51.340 --> 00:31:57.340]  我記得我爸爸今年過世了
[00:31:57.340 --> 00:31:59.340]  回到天父那裡二十年
[00:31:59.340 --> 00:32:03.820]  我記得他回到天父之前的年
[00:32:03.820 --> 00:32:06.540]  在晚上,其實他年紀很大了
[00:32:06.540 --> 00:32:10.140]  晚上突然間叫我進去床頭
[00:32:10.140 --> 00:32:12.860]  突然間說一些話給我聽
[00:32:12.860 --> 00:32:15.820]  平時跟他說的話不多
[00:32:15.820 --> 00:32:19.580]  應該這麼說,不會說很多他自己的話
[00:32:19.580 --> 00:32:22.780]  突然間那天他就說他以前的事情
[00:32:22.780 --> 00:32:27.260]  其實我對我爸爸的以前真的差不多一無所知
[00:32:27.260 --> 00:32:28.300]  為什麼呢?
[00:32:28.300 --> 00:32:30.300]  因為他是軍人
[00:32:30.300 --> 00:32:32.300]  他所有的照片都燒掉了
[00:32:32.300 --> 00:32:34.300]  因為打仗的緣故
[00:32:34.300 --> 00:32:37.340]  因為不可以讓人看到他的身份等等
[00:32:37.340 --> 00:32:38.140]  都燒掉了
[00:32:38.140 --> 00:32:40.380]  所以我看不到他年輕的樣子是怎樣的
[00:32:40.380 --> 00:32:40.860]  是不是?
[00:32:40.860 --> 00:32:42.460]  我好像這麼帥,我不知道
[00:32:42.460 --> 00:32:44.460]  應該比我好
[00:32:44.460 --> 00:32:47.820]  但是
[00:32:47.820 --> 00:32:50.780]  他就跟我說
[00:32:50.780 --> 00:32:53.980]  他說那時候年輕,家裡也不錯
[00:32:53.980 --> 00:32:55.500]  所謂的鼻祖
[00:32:55.500 --> 00:32:57.900]  他是大哥
[00:32:57.900 --> 00:33:02.780]  所以很多事情都爸爸交代給他去做
[00:33:02.780 --> 00:33:05.660]  但是慢慢他生活微難
[00:33:05.660 --> 00:33:07.180]  他自己形容自己
[00:33:07.180 --> 00:33:08.620]  他生活微難
[00:33:08.620 --> 00:33:12.140]  很多事情都好像沒有什麼意義方向
[00:33:12.140 --> 00:33:15.100]  後來親戚就鼓勵他
[00:33:15.100 --> 00:33:18.940]  不如現在國家大事為重
[00:33:18.940 --> 00:33:20.620]  當時的環境
[00:33:20.620 --> 00:33:23.260]  不如去從軍
[00:33:23.260 --> 00:33:25.820]  於是他就報考了王部軍校
[00:33:25.820 --> 00:33:27.500]  後來成為了軍官
[00:33:27.500 --> 00:33:34.060]  在跟世界大戰的日本人打仗
[00:33:34.060 --> 00:33:36.700]  他就打仗了
[00:33:36.700 --> 00:33:39.100]  經歷這些經驗
[00:33:39.100 --> 00:33:41.260]  他跟我說了一番話之後
[00:33:41.260 --> 00:33:43.100]  就說了很多人生的道理
[00:33:43.100 --> 00:33:45.660]  又提醒我怎樣怎樣
[00:33:45.660 --> 00:33:47.420]  我就覺得
[00:33:47.420 --> 00:33:49.020]  很少他這樣跟我說話
[00:33:49.020 --> 00:33:49.900]  回想現在
[00:33:49.900 --> 00:33:52.220]  我也覺得他自己差不多
[00:33:52.220 --> 00:33:53.980]  因為剛才所說
[00:33:53.980 --> 00:33:55.740]  說了一番很認真
[00:33:55.740 --> 00:33:59.820]  一番讓我到現在都能夠記得的話
[00:33:59.820 --> 00:34:02.700]  就表達他已經很清楚
[00:34:02.700 --> 00:34:03.980]  他要總結的人生
[00:34:03.980 --> 00:34:05.260]  將他的經驗
[00:34:05.260 --> 00:34:07.420]  將他的經歷
[00:34:07.420 --> 00:34:09.340]  帶給他的下一代
[00:34:09.340 --> 00:34:12.540]  所以可能我年輕的時候
[00:34:12.540 --> 00:34:14.860]  不是經常聽爸爸媽媽說的話
[00:34:14.860 --> 00:34:16.380]  永遠都覺得很囉嗦
[00:34:16.380 --> 00:34:18.300]  但是這段話
[00:34:18.300 --> 00:34:20.540]  現在二十年後我都仍然記得
[00:34:20.540 --> 00:34:24.060]  起碼給我一個影響力在裡面
[00:34:24.060 --> 00:34:25.340]  所以
[00:34:25.340 --> 00:34:27.100]  老人看未來
[00:34:27.100 --> 00:34:31.260]  你的未來不是超越了你的人生
[00:34:31.260 --> 00:34:34.300]  你的影響力可以帶到你後代的裡面
[00:34:34.300 --> 00:34:35.980]  問題就是我們
[00:34:35.980 --> 00:34:38.540]  最後走這段道路的時候
[00:34:38.540 --> 00:34:41.260]  我們要有信心
[00:34:41.260 --> 00:34:43.340]  要自由自在走這段道路
[00:34:43.340 --> 00:34:45.020]  不要害怕
[00:34:45.020 --> 00:34:46.620]  不要覺得自己沒用
[00:34:46.620 --> 00:34:48.220]  自由自在可以做什麼呢?
[00:34:48.220 --> 00:34:49.340]  做回自己
[00:34:49.340 --> 00:34:51.260]  現在你長大了
[00:34:51.260 --> 00:34:53.100]  已經不怕別人怎麼看你的
[00:34:53.100 --> 00:34:54.780]  你心底的說話
[00:34:54.780 --> 00:34:55.900]  可以說出來
