
[00:00:00.000 --> 00:00:02.000]  什麼叫做kiddo呢?
[00:17:24.880 --> 00:17:26.880]  那個是傭人
[00:17:26.880 --> 00:17:28.880]  那個是你家裡的姐姐
[00:17:28.880 --> 00:17:30.880]  那個不是上帝
[00:17:30.880 --> 00:17:32.880]  如果我讀這首詩歌
[00:17:32.880 --> 00:17:34.880]  我覺得副歌可以這樣改
[00:17:34.880 --> 00:17:36.880]  每一次
[00:17:36.880 --> 00:17:38.880]  我禱告
[00:17:38.880 --> 00:17:40.880]  是上帝
[00:17:40.880 --> 00:17:42.880]  不是我搖動上帝的手
[00:17:42.880 --> 00:17:44.880]  是上帝搖動我們的心
[00:17:44.880 --> 00:17:46.880]  禱告要我做
[00:17:46.880 --> 00:17:48.880]  我未必願意做的事
[00:17:48.880 --> 00:17:52.880]  我想聖經說的
[00:17:52.880 --> 00:17:54.880]  祈禱神學
[00:17:54.880 --> 00:17:56.880]  應該是這樣
[00:17:56.880 --> 00:17:58.880]  另一句說話
[00:17:58.880 --> 00:18:00.880]  Push
[00:18:00.880 --> 00:18:02.880]  Pray until something happens
[00:18:02.880 --> 00:18:04.880]  這個問題
[00:18:04.880 --> 00:18:10.880]  有沒有用過這句說話
[00:18:10.880 --> 00:18:12.880]  我記得有一次
[00:18:12.880 --> 00:18:14.880]  為宣教祈禱
[00:18:14.880 --> 00:18:16.880]  我也有說過這句話
[00:18:16.880 --> 00:18:18.880]  但我在想
[00:18:18.880 --> 00:18:20.880]  如果我們真的這樣想
[00:18:20.880 --> 00:18:22.880]  Pray until something happens
[00:18:22.880 --> 00:18:24.880]  我就要看你帶著什麼心態
[00:18:24.880 --> 00:18:26.880]  你帶著什麼心態去祈禱
[00:18:26.880 --> 00:18:28.880]  你好像逼上帝一樣
[00:18:28.880 --> 00:18:30.880]  還是怎樣
[00:18:30.880 --> 00:18:32.880]  是不是我不push
[00:18:32.880 --> 00:18:34.880]  上帝不動
[00:18:34.880 --> 00:18:36.880]  上帝明明說了nothing will happen
[00:18:36.880 --> 00:18:38.880]  我們都要死push
[00:18:38.880 --> 00:18:40.880]  你明不明白
[00:18:40.880 --> 00:18:42.880]  我們去思考的是什麼問題
[00:18:42.880 --> 00:18:44.880]  我就上網找
[00:18:44.880 --> 00:18:46.880]  關於這句說話的典故
[00:18:46.880 --> 00:18:48.880]  或者有沒有人有其他的解釋
[00:18:48.880 --> 00:18:50.880]  我發覺有一個作者
[00:18:50.880 --> 00:18:52.880]  他寫得很好
[00:18:52.880 --> 00:18:54.880]  我用中文翻譯
[00:18:54.880 --> 00:18:56.880]  他說這樣祈禱不是自大
[00:18:56.880 --> 00:18:58.880]  這個是屬於上帝的
[00:18:58.880 --> 00:19:00.880]  渴慕
[00:19:00.880 --> 00:19:02.880]  我們不是要逼神
[00:19:02.880 --> 00:19:04.880]  不是要推神做事
[00:19:04.880 --> 00:19:06.880]  反而是將自己推向上帝
[00:19:06.880 --> 00:19:08.880]  祈求看到
[00:19:08.880 --> 00:19:10.880]  神的手的工作
[00:19:10.880 --> 00:19:12.880]  我們是很desperate
[00:19:12.880 --> 00:19:14.880]  很渴慕地去祈禱
[00:19:14.880 --> 00:19:16.880]  我覺得沒有問題
[00:19:16.880 --> 00:19:18.880]  我舉一個例子
[00:19:18.880 --> 00:19:20.880]  今天對你的信仰可能有些衝擊
[00:19:20.880 --> 00:19:22.880]  我們上個禮拜
[00:19:22.880 --> 00:19:24.880]  為澳洲生火祈禱
[00:19:24.880 --> 00:19:26.880]  記不記得
[00:19:26.880 --> 00:19:28.880]  你猜你的祈禱
[00:19:28.880 --> 00:19:30.880]  是不是令到生火
[00:19:30.880 --> 00:19:32.880]  完結的日子
[00:19:32.880 --> 00:19:34.880]  沒有人知道
[00:19:34.880 --> 00:19:36.880]  早了或者遲了
[00:19:36.880 --> 00:19:42.880]  我們不祈禱就燒多三天
[00:19:42.880 --> 00:19:44.880]  因為我們有個祈禱會
[00:19:44.880 --> 00:19:46.880]  所以燒少三天
[00:19:46.880 --> 00:19:48.880]  是不是這樣
[00:19:48.880 --> 00:19:50.880]  你明不明白我想問什麼
[00:19:50.880 --> 00:19:52.880]  其實有時候我們在這些問題
[00:19:52.880 --> 00:19:54.880]  裡面我們很迷失
[00:19:54.880 --> 00:19:56.880]  我們不知道
[00:19:56.880 --> 00:19:58.880]  我這樣演繹
[00:19:58.880 --> 00:20:00.880]  在我自己的立場
[00:20:00.880 --> 00:20:02.880]  我自己
[00:20:02.880 --> 00:20:04.880]  我覺得神的心意
[00:20:04.880 --> 00:20:06.880]  是他已經定了
[00:20:06.880 --> 00:20:08.880]  我想你也看過一句說話
[00:20:08.880 --> 00:20:10.880]  我們禱告不是為了改變
[00:20:10.880 --> 00:20:12.880]  上帝的心意
[00:20:12.880 --> 00:20:14.880]  而是為了明白神的心意
[00:20:14.880 --> 00:20:16.880]  那我們為什麼禱告呢
[00:20:16.880 --> 00:20:18.880]  我記得上個禮拜我們為澳洲生火祈禱
[00:20:18.880 --> 00:20:20.880]  剛才這段push說什麼
[00:20:20.880 --> 00:20:22.880]  我們不是推上帝做事
[00:20:22.880 --> 00:20:24.880]  是推我們去上帝那裡
[00:20:24.880 --> 00:20:26.880]  我祈完禱的時候
[00:20:26.880 --> 00:20:28.880]  什麼改變了
[00:20:28.880 --> 00:20:30.880]  我啊
[00:20:30.880 --> 00:20:32.880]  結果我上個禮拜日
[00:20:32.880 --> 00:20:34.880]  一個禮拜前
[00:20:34.880 --> 00:20:36.880]  這個禮拜日
[00:20:36.880 --> 00:20:38.880]  我就做了一個fundraising
[00:20:38.880 --> 00:20:40.880]  我就問身邊的人
[00:20:40.880 --> 00:20:42.880]  問弟兄姊妹有沒有人願意捐錢
[00:20:42.880 --> 00:20:44.880]  給澳洲生火
[00:20:44.880 --> 00:20:46.880]  結果連同我朋友的公司
[00:20:46.880 --> 00:20:48.880]  matching那個fund
[00:20:48.880 --> 00:20:50.880]  我們捐了九萬零一百元
[00:20:50.880 --> 00:20:52.880]  去澳洲生火
[00:20:52.880 --> 00:20:54.880]  港幣
[00:20:54.880 --> 00:20:56.880]  但我想你看到的
[00:20:56.880 --> 00:20:58.880]  禱告真的改變了我們的心
[00:20:58.880 --> 00:21:00.880]  為什麼上帝要我們為弟兄姊妹祈禱
[00:21:00.880 --> 00:21:02.880]  因為你不為他們祈禱
[00:21:02.880 --> 00:21:04.880]  他們就不成長
[00:21:04.880 --> 00:21:06.880]  不是啊
[00:21:06.880 --> 00:21:08.880]  但越透過你為他們祈禱
[00:21:08.880 --> 00:21:10.880]  你越愛他們
[00:21:10.880 --> 00:21:12.880]  這是一個轉變
[00:21:12.880 --> 00:21:14.880]  分不分到啊
[00:21:14.880 --> 00:21:16.880]  弟兄姊妹
[00:21:16.880 --> 00:21:18.880]  禱告不是為了改變上帝的心意
[00:21:18.880 --> 00:21:20.880]  而是為了明白上帝的心意
[00:21:20.880 --> 00:21:22.880]  第一樣我想說的是
[00:21:22.880 --> 00:21:24.880]  祈禱
[00:21:24.880 --> 00:21:26.880]  第二樣想說的是成功神學
[00:21:26.880 --> 00:21:28.880]  有沒有聽過啊
[00:21:28.880 --> 00:21:30.880]  如果你有興趣
[00:21:30.880 --> 00:21:32.880]  你可以找回時代雜誌
[00:21:32.880 --> 00:21:34.880]  2006年9月10日
[00:21:34.880 --> 00:21:36.880]  有一篇文章
[00:21:36.880 --> 00:21:38.880]  does god want you to be rich
[00:21:38.880 --> 00:21:40.880]  是一段
[00:21:40.880 --> 00:21:42.880]  挺好看的article
[00:21:42.880 --> 00:21:44.880]  裡面說
[00:21:44.880 --> 00:21:46.880]  有人說
[00:21:46.880 --> 00:21:48.880]  an awesome and mighty god
[00:21:48.880 --> 00:21:50.880]  want anything else for his children
[00:21:50.880 --> 00:21:54.880]  我們的上帝這麼偉大
[00:21:54.880 --> 00:21:56.880]  這麼厲害
[00:21:56.880 --> 00:21:58.880]  他怎麼會想你窮
[00:21:58.880 --> 00:22:00.880]  他怎麼會想你面對困難
[00:22:00.880 --> 00:22:02.880]  就是基於這個想法
[00:22:02.880 --> 00:22:04.880]  他們建構了一套
[00:22:04.880 --> 00:22:06.880]  叫做成功神學的東西
[00:22:06.880 --> 00:22:08.880]  成功神學
[00:22:08.880 --> 00:22:10.880]  多說一點
[00:22:10.880 --> 00:22:12.880]  他強調神在經濟上
[00:22:12.880 --> 00:22:14.880]  祝福信徒
[00:22:14.880 --> 00:22:16.880]  身體健康
[00:22:16.880 --> 00:22:18.880]  家庭幸福生活快樂
[00:22:18.880 --> 00:22:20.880]  這些祝福可以藉著
[00:22:20.880 --> 00:22:22.880]  信心的宣告
[00:22:22.880 --> 00:22:24.880]  和忠心履行十一奉獻
[00:22:24.880 --> 00:22:26.880]  他們括弧是殺種
[00:22:26.880 --> 00:22:28.880]  他們覺得和中金沒有分別
[00:22:28.880 --> 00:22:30.880]  你明白嗎
[00:22:30.880 --> 00:22:32.880]  你給一元上帝
[00:22:32.880 --> 00:22:34.880]  上帝給你三元
[00:22:34.880 --> 00:22:36.880]  買大賠大
[00:22:36.880 --> 00:22:38.880]  你給他上帝一副身家
[00:22:38.880 --> 00:22:40.880]  給你幾副身家
[00:22:40.880 --> 00:22:42.880]  是說一個這樣的神學
[00:22:42.880 --> 00:22:44.880]  忠心履行十一奉獻而達到
[00:22:44.880 --> 00:22:46.880]  如果得不到這些祝福
[00:22:46.880 --> 00:22:48.880]  那肯定是你信心不夠
[00:22:48.880 --> 00:22:50.880]  又或者你沒有
[00:22:50.880 --> 00:22:52.880]  向上帝知取
[00:22:52.880 --> 00:22:54.880]  他應許即是Claim
[00:22:54.880 --> 00:22:56.880]  他的Promise
[00:22:56.880 --> 00:22:58.880]  他認為苦難不是從神來
[00:22:58.880 --> 00:23:00.880]  是從魔鬼來的
[00:23:00.880 --> 00:23:02.880]  或者他認為苦難是上帝的審判
[00:23:02.880 --> 00:23:06.880]  你認不認同
[00:23:06.880 --> 00:23:10.880]  錯在哪裡
[00:23:12.880 --> 00:23:14.880]  或者在說錯在哪裡
[00:23:14.880 --> 00:23:16.880]  跟你說一些他們的口號
[00:23:16.880 --> 00:23:18.880]  Name it
[00:23:18.880 --> 00:23:20.880]  Claim it
[00:23:20.880 --> 00:23:22.880]  無論你想要什麼
[00:23:22.880 --> 00:23:24.880]  你開口就有
[00:23:24.880 --> 00:23:26.880]  你有信心宣告就有
[00:23:26.880 --> 00:23:28.880]  你說就有
[00:23:28.880 --> 00:23:32.880]  你奉上帝的名說多幾次
[00:23:32.880 --> 00:23:34.880]  就有
[00:23:34.880 --> 00:23:36.880]  我們和神的關係是什麼
[00:23:36.880 --> 00:23:40.880]  父母和子女
[00:23:40.880 --> 00:23:42.880]  子女肚餓
[00:23:42.880 --> 00:23:44.880]  用不用叫一百次很大聲
[00:23:44.880 --> 00:23:46.880]  神啊,我很肚餓
[00:23:46.880 --> 00:23:48.880]  上帝才給他飯吃
[00:23:48.880 --> 00:23:52.880]  是不是你說得大聲一點
[00:23:52.880 --> 00:23:54.880]  就代表真心
[00:23:54.880 --> 00:23:58.880]  是不是我們小聲地禱告
[00:23:58.880 --> 00:24:00.880]  神就聽不到
[00:24:00.880 --> 00:24:02.880]  你明不明白
[00:24:02.880 --> 00:24:04.880]  這些全部是神學
[00:24:04.880 --> 00:24:06.880]  原來在美國
[00:24:06.880 --> 00:24:08.880]  有四大教會
[00:24:08.880 --> 00:24:10.880]  不是說那些幾萬人
[00:24:10.880 --> 00:24:12.880]  三五萬人
[00:24:12.880 --> 00:24:14.880]  四間裡面有三間
[00:24:14.880 --> 00:24:16.880]  是屬於這一類
[00:24:16.880 --> 00:24:18.880]  成功神學的教會
[00:24:18.880 --> 00:24:20.880]  其中有一件事
[00:24:20.880 --> 00:24:22.880]  其中有一個目者
[00:24:22.880 --> 00:24:24.880]  因為他有私人飛機
[00:24:24.880 --> 00:24:26.880]  受損
[00:24:26.880 --> 00:24:28.880]  私人飛機壞了
[00:24:28.880 --> 00:24:30.880]  然後他就Name it
[00:24:30.880 --> 00:24:32.880]  Claim it
[00:24:32.880 --> 00:24:34.880]  要求他的會眾捐出六千五百萬美金
[00:24:34.880 --> 00:24:36.880]  2014年
[00:24:36.880 --> 00:24:38.880]  讓他可以買一架
[00:24:38.880 --> 00:24:40.880]  最先進的私人飛機
[00:24:40.880 --> 00:24:42.880]  可以去到世界各地
[00:24:42.880 --> 00:24:44.880]  全球去傳遞
[00:24:44.880 --> 00:24:46.880]  這個成功的訊息
[00:24:46.880 --> 00:24:50.880]  我應該在這裡要求大家
[00:24:50.880 --> 00:24:52.880]  不用買一架飛機給我
[00:24:52.880 --> 00:24:54.880]  你買一架車給我
[00:24:54.880 --> 00:24:56.880]  我可以去香港不同地方去報道
[00:24:56.880 --> 00:24:58.880]  這樣好不好呢
[00:24:58.880 --> 00:25:02.880]  他真的相信
[00:25:02.880 --> 00:25:04.880]  Name it, Claim it
[00:25:04.880 --> 00:25:06.880]  不過不幸的是
[00:25:06.880 --> 00:25:08.880]  那些會眾終於
[00:25:08.880 --> 00:25:10.880]  都不結帳了
[00:25:10.880 --> 00:25:12.880]  新飛機的計劃
[00:25:12.880 --> 00:25:14.880]  擱淺了
[00:25:14.880 --> 00:25:16.880]  他仍然繼續說
[00:25:16.880 --> 00:25:18.880]  只要他有信心
[00:25:18.880 --> 00:25:20.880]  沒有東西能夠阻止他
[00:25:20.880 --> 00:25:22.880]  爛了是從魔鬼來的
[00:25:22.880 --> 00:25:24.880]  你明不明白
[00:25:24.880 --> 00:25:26.880]  成功神學在說什麼
[00:25:26.880 --> 00:25:28.880]  我們今天經常有很多人
[00:25:28.880 --> 00:25:30.880]  說你為何這麼兇
[00:25:30.880 --> 00:25:32.880]  找工作找了這麼久找不到
[00:25:32.880 --> 00:25:34.880]  是不是上帝要你這麼兇
[00:25:34.880 --> 00:25:36.880]  既然上帝這麼愛你
[00:25:36.880 --> 00:25:38.880]  為什麼你會這麼兇
[00:25:38.880 --> 00:25:40.880]  原因是你不夠信心
[00:25:40.880 --> 00:25:42.880]  你沒有Name it,你沒有Claim it
[00:25:42.880 --> 00:25:44.880]  上帝給了很多
[00:25:44.880 --> 00:25:46.880]  像不像那些
[00:25:46.880 --> 00:25:48.880]  上帝已經給了很多的應許
[00:25:48.880 --> 00:25:50.880]  我很反對
[00:25:50.880 --> 00:25:52.880]  我不知道是我英文不好
[00:25:52.880 --> 00:25:54.880]  我很不喜歡我們用Claim這個字
[00:25:54.880 --> 00:25:56.880]  去拿神的應許
[00:25:56.880 --> 00:25:58.880]  你什麼時候會Claim東西
[00:25:58.880 --> 00:26:00.880]  保險嘛
[00:26:00.880 --> 00:26:02.880]  我跌爛了東西
[00:26:02.880 --> 00:26:04.880]  你答應賠的,你現在不賠
[00:26:04.880 --> 00:26:06.880]  我Claim保險
[00:26:06.880 --> 00:26:08.880]  你對著上帝會不會這樣
[00:26:08.880 --> 00:26:10.880]  好像他欠了你一樣
[00:26:10.880 --> 00:26:14.880]  我聖經寫了哪一章哪一節
[00:26:14.880 --> 00:26:16.880]  寫了我給你,哎呀給你了
[00:26:16.880 --> 00:26:18.880]  你不要吵了
[00:26:18.880 --> 00:26:20.880]  是不是這樣
[00:26:20.880 --> 00:26:22.880]  我們和神的關係真的不是這樣
[00:26:22.880 --> 00:26:24.880]  是loving father
[00:26:24.880 --> 00:26:26.880]  和他子女的關係
[00:26:26.880 --> 00:26:28.880]  他見到你有需要
[00:26:28.880 --> 00:26:30.880]  他會給你
[00:26:30.880 --> 00:26:32.880]  不幸的是什麼呢
[00:26:32.880 --> 00:26:34.880]  根據那段時代雜誌
[00:26:34.880 --> 00:26:36.880]  的一些寫法
[00:26:36.880 --> 00:26:38.880]  他說有17%的基督徒
[00:26:38.880 --> 00:26:40.880]  是相信
[00:26:40.880 --> 00:26:42.880]  認同成功神學
[00:26:42.880 --> 00:26:44.880]  有61%的受訪者
[00:26:44.880 --> 00:26:46.880]  認為上帝的旨意
[00:26:46.880 --> 00:26:48.880]  是要人富裕
[00:26:48.880 --> 00:26:50.880]  此外
[00:26:50.880 --> 00:26:52.880]  有30%的人
[00:26:52.880 --> 00:26:54.880]  認為奉獻多一些
[00:26:54.880 --> 00:26:56.880]  上帝就會在金錢上
[00:26:56.880 --> 00:26:58.880]  賜福給你
[00:26:58.880 --> 00:27:00.880]  更多
[00:27:00.880 --> 00:27:02.880]  為什麼你窮,你不奉獻
[00:27:02.880 --> 00:27:04.880]  為什麼你不升職
[00:27:04.880 --> 00:27:06.880]  升他,因為你奉獻
[00:27:06.880 --> 00:27:08.880]  不夠他多
[00:27:08.880 --> 00:27:10.880]  可能是他們在說的一些
[00:27:10.880 --> 00:27:12.880]  對不對
[00:27:12.880 --> 00:27:16.880]  不對在哪裡
[00:27:16.880 --> 00:27:18.880]  聖經怎麼說
[00:27:18.880 --> 00:27:20.880]  這一句聖經
[00:27:20.880 --> 00:27:22.880]  我不知道是不是他們
[00:27:22.880 --> 00:27:24.880]  經常教導的一段聖經
[00:27:24.880 --> 00:27:26.880]  請弟兄姊妹讀
[00:27:26.880 --> 00:27:28.880]  預備,1,2,3
[00:27:28.880 --> 00:27:50.880]  好,問題來了
[00:27:50.880 --> 00:27:52.880]  先不要轉我樣子
[00:27:52.880 --> 00:27:54.880]  聖經文說的是不是
[00:27:54.880 --> 00:27:56.880]  和成功神學的好像
[00:27:56.880 --> 00:27:58.880]  他說你不要疑惑
[00:27:58.880 --> 00:28:00.880]  一點都不要疑惑
[00:28:00.880 --> 00:28:02.880]  疑惑的就得不到
[00:28:02.880 --> 00:28:04.880]  疑惑的像什麼
[00:28:04.880 --> 00:28:06.880]  像波浪在海中翻騰
[00:28:06.880 --> 00:28:08.880]  三心兩意的人
[00:28:08.880 --> 00:28:10.880]  你不要想著得到什麼
[00:28:10.880 --> 00:28:12.880]  這個不就是
[00:28:12.880 --> 00:28:14.880]  成功神學教的東西
[00:28:14.880 --> 00:28:16.880]  那聖經有根據的
[00:28:16.880 --> 00:28:18.880]  錯什麼
[00:28:18.880 --> 00:28:20.880]  這個就是我們經常背
[00:28:20.880 --> 00:28:22.880]  根據式信仰的問題
[00:28:22.880 --> 00:28:24.880]  弟兄姊妹
[00:28:24.880 --> 00:28:26.880]  你知不知道第五節說什麼
[00:28:26.880 --> 00:28:28.880]  讀完好不好
[00:28:28.880 --> 00:28:30.880]  你們中間若有
[00:28:30.880 --> 00:28:32.880]  缺少智慧的
[00:28:32.880 --> 00:28:34.880]  該求那厚切於眾人
[00:28:34.880 --> 00:28:36.880]  又不斥責人的上帝
[00:28:36.880 --> 00:28:38.880]  上帝必賜給他
[00:28:38.880 --> 00:28:40.880]  我想問如果加上
[00:28:40.880 --> 00:28:42.880]  第五節這裡說了
[00:28:42.880 --> 00:28:44.880]  你要憑信心求的是什麼
[00:28:44.880 --> 00:28:46.880]  智慧
[00:28:46.880 --> 00:28:48.880]  他不是說你要一輛車
[00:28:48.880 --> 00:28:50.880]  你憑信心求就有一輛車
[00:28:50.880 --> 00:28:52.880]  我要工作我憑信心求
[00:28:52.880 --> 00:28:54.880]  就有一份工作不是
[00:28:54.880 --> 00:28:56.880]  他是說在屬靈上
[00:28:56.880 --> 00:28:58.880]  智慧上帝是願意
[00:28:58.880 --> 00:29:00.880]  給你
[00:29:00.880 --> 00:29:02.880]  上帝是很願意給你
[00:29:02.880 --> 00:29:04.880]  先喝口水
[00:29:04.880 --> 00:29:12.880]  那聖經
[00:29:12.880 --> 00:29:14.880]  教導是什麼
[00:29:14.880 --> 00:29:16.880]  有沒有看過
[00:29:16.880 --> 00:29:18.880]  若白記
[00:29:18.880 --> 00:29:20.880]  當若白的
[00:29:20.880 --> 00:29:22.880]  生畜被人擄去
[00:29:22.880 --> 00:29:24.880]  出現了很多災禍的時候
[00:29:24.880 --> 00:29:26.880]  他說我赤身出於母胎
[00:29:26.880 --> 00:29:28.880]  也必赤身歸回
[00:29:28.880 --> 00:29:30.880]  賞賜的是
[00:29:30.880 --> 00:29:32.880]  耶和華
[00:29:32.880 --> 00:29:34.880]  收取的是撒旦
[00:29:34.880 --> 00:29:36.880]  收取的都是耶和華
[00:29:36.880 --> 00:29:38.880]  耶和華的名
[00:29:38.880 --> 00:29:40.880]  是應當稱頌
[00:29:40.880 --> 00:29:42.880]  無論你遇到
[00:29:42.880 --> 00:29:44.880]  順境是上帝賜福
[00:29:44.880 --> 00:29:46.880]  你面對逆境
[00:29:46.880 --> 00:29:48.880]  都是上帝給你的鍛鍊
[00:29:48.880 --> 00:29:50.880]  不是從魔鬼來
[00:29:50.880 --> 00:29:52.880]  讀多一段經文
[00:30:14.880 --> 00:30:16.880]  使人活
[00:30:16.880 --> 00:30:18.880]  使人落陰間
[00:30:18.880 --> 00:30:20.880]  亦使人往上升
[00:30:20.880 --> 00:30:26.880]  什麼叫禍福
[00:30:26.880 --> 00:30:28.880]  你讀過八福嗎
[00:30:28.880 --> 00:30:30.880]  聖經說的八福
[00:30:30.880 --> 00:30:32.880]  我是覺得沒有人
[00:30:32.880 --> 00:30:34.880]  夠膽寫在新年送給人
[00:30:34.880 --> 00:30:36.880]  我祝你貧窮
[00:30:36.880 --> 00:30:38.880]  我祝你畏異
[00:30:38.880 --> 00:30:40.880]  受逼迫
[00:30:40.880 --> 00:30:42.880]  上帝看的
[00:30:42.880 --> 00:30:44.880]  福和禍
[00:30:44.880 --> 00:30:46.880]  和人間看的福和禍有不同
[00:30:46.880 --> 00:30:50.880]  不是說上帝不愛我們
[00:30:50.880 --> 00:30:52.880]  聖經說得很清楚
[00:30:52.880 --> 00:30:54.880]  上帝愛我們
[00:30:54.880 --> 00:30:56.880]  但愛我們不代表我們每一個人都要發達
[00:30:56.880 --> 00:30:58.880]  我們每一個人都要不停
[00:30:58.880 --> 00:31:00.880]  每年都要升職
[00:31:00.880 --> 00:31:02.880]  不是
[00:31:02.880 --> 00:31:04.880]  第三件事
[00:31:04.880 --> 00:31:06.880]  這件事可能很大反彈
[00:31:06.880 --> 00:31:08.880]  先說明
[00:31:08.880 --> 00:31:10.880]  我想說的是民主
[00:31:10.880 --> 00:31:12.880]  民主對不對
[00:31:12.880 --> 00:31:18.880]  你不要回答
[00:31:18.880 --> 00:31:20.880]  我告訴你
[00:31:20.880 --> 00:31:22.880]  民主著重人權和自由
[00:31:22.880 --> 00:31:24.880]  在正面看
[00:31:24.880 --> 00:31:26.880]  可以監察制衡
[00:31:26.880 --> 00:31:28.880]  當權者
[00:31:28.880 --> 00:31:30.880]  亦對抗非公義的情況
[00:31:30.880 --> 00:31:32.880]  其實基督教
[00:31:32.880 --> 00:31:34.880]  大致上支持民主
[00:31:34.880 --> 00:31:36.880]  你知道嗎
[00:31:36.880 --> 00:31:38.880]  原因是什麼
[00:31:38.880 --> 00:31:40.880]  基於人人平等
[00:31:40.880 --> 00:31:42.880]  每個人都一樣
[00:31:42.880 --> 00:31:44.880]  亦有一個說法
[00:31:44.880 --> 00:31:46.880]  他相信每一個人都有聖靈
[00:31:46.880 --> 00:31:48.880]  所以每一個人都有權
[00:31:48.880 --> 00:31:50.880]  去發表一些東西
[00:31:50.880 --> 00:31:52.880]  我覺得人人平等
[00:31:52.880 --> 00:31:54.880]  每個人有聖靈
[00:31:54.880 --> 00:31:56.880]  這兩個想法
[00:31:56.880 --> 00:31:58.880]  是合乎聖經的
[00:31:58.880 --> 00:32:00.880]  但正如我之前也說過
[00:32:00.880 --> 00:32:02.880]  民主有時候也會失敗
[00:32:02.880 --> 00:32:04.880]  我以前說過
[00:32:04.880 --> 00:32:06.880]  我不再重複
[00:32:06.880 --> 00:32:08.880]  我想強調
[00:32:08.880 --> 00:32:10.880]  先戴個頭盔
[00:32:10.880 --> 00:32:12.880]  本人支持民主
[00:32:12.880 --> 00:32:14.880]  熱愛民主
[00:32:14.880 --> 00:32:16.880]  因為民主的社會
[00:32:16.880 --> 00:32:18.880]  比人權有更多的保障
[00:32:18.880 --> 00:32:20.880]  但我想強調的
[00:32:20.880 --> 00:32:22.880]  就是民主不能解決
[00:32:22.880 --> 00:32:24.880]  所有問題
[00:32:24.880 --> 00:32:26.880]  民主不是一個完美的制度
[00:32:26.880 --> 00:32:28.880]  民主有時候
[00:32:28.880 --> 00:32:30.880]  也會帶來很多困難
[00:32:30.880 --> 00:32:32.880]  你記不記得
[00:32:32.880 --> 00:32:34.880]  上星期港督說的那一段聖經
[00:32:36.880 --> 00:32:38.880]  不記得
[00:32:38.880 --> 00:32:40.880]  我提醒你
[00:32:40.880 --> 00:32:42.880]  他說了《撒慕爾記》
[00:32:42.880 --> 00:32:44.880]  但在說《撒慕爾記》之前
[00:32:44.880 --> 00:32:46.880]  他說了以色列歷史中最黑暗的年代
[00:32:46.880 --> 00:32:48.880]  是甚麼
[00:32:48.880 --> 00:32:50.880]  是史詩記
[00:32:50.880 --> 00:32:52.880]  懂不懂
[00:32:52.880 --> 00:32:54.880]  填下去
[00:32:54.880 --> 00:32:56.880]  史詩記有兩節
[00:32:56.880 --> 00:32:58.880]  十七節
[00:32:58.880 --> 00:33:00.880]  十七章六節
[00:33:00.880 --> 00:33:02.880]  二十一章二十五節
[00:33:02.880 --> 00:33:04.880]  都是有同一段的經文
[00:33:04.880 --> 00:33:06.880]  以色列中沒有
[00:33:06.880 --> 00:33:08.880]  王國人
[00:33:08.880 --> 00:33:10.880]  任意而行
[00:33:10.880 --> 00:33:12.880]  這是我從小
[00:33:12.880 --> 00:33:14.880]  到大讀和合本的翻譯
[00:33:14.880 --> 00:33:16.880]  但容許我這樣說
[00:33:16.880 --> 00:33:18.880]  這個翻譯是有問題的
[00:33:18.880 --> 00:33:20.880]  任意而行是很負面的
[00:33:20.880 --> 00:33:22.880]  原文說甚麼呢
[00:33:22.880 --> 00:33:24.880]  或者新的翻譯
[00:33:24.880 --> 00:33:26.880]  他說
[00:33:26.880 --> 00:33:28.880]  你是照你眼中看為
[00:33:28.880 --> 00:33:30.880]  對的去做
[00:33:32.880 --> 00:33:34.880]  其實就是民主
[00:33:34.880 --> 00:33:38.880]  不是說一些人
[00:33:38.880 --> 00:33:40.880]  帶著一個很差的意念
[00:33:40.880 --> 00:33:42.880]  去做一些惡的事
[00:33:42.880 --> 00:33:44.880]  是你眼中看為對
[00:33:44.880 --> 00:33:46.880]  是你眼中看為好
[00:33:46.880 --> 00:33:48.880]  這樣去做
[00:33:48.880 --> 00:33:50.880]  問題就是
[00:33:50.880 --> 00:33:52.880]  當我們今天
[00:33:52.880 --> 00:33:54.880]  將民主帶入教會
[00:33:54.880 --> 00:33:56.880]  有一點點危機
[00:33:56.880 --> 00:33:58.880]  危機就是
[00:33:58.880 --> 00:34:00.880]  每一個
[00:34:00.880 --> 00:34:02.880]  我原本來參與聚會的
[00:34:02.880 --> 00:34:04.880]  我就變成
[00:34:04.880 --> 00:34:06.880]  這個聚會的持份者
[00:34:06.880 --> 00:34:08.880]  我就成為其中一個
[00:34:08.880 --> 00:34:10.880]  的老闆
[00:34:10.880 --> 00:34:12.880]  當我們有這個心態出現的時候
[00:34:12.880 --> 00:34:14.880]  我們回教會就會有
[00:34:14.880 --> 00:34:16.880]  消費主義
[00:34:16.880 --> 00:34:18.880]  消費主義就會令到
[00:34:18.880 --> 00:34:20.880]  我們這些在教會做的
[00:34:20.880 --> 00:34:22.880]  慢慢變了不是神職人員
[00:34:22.880 --> 00:34:24.880]  變了shopkeeper
[00:34:24.880 --> 00:34:26.880]  這班人
[00:34:26.880 --> 00:34:28.880]  喜歡甚麼
[00:34:28.880 --> 00:34:30.880]  我就做甚麼給他們
[00:34:30.880 --> 00:34:32.880]  這班人想這樣
[00:34:32.880 --> 00:34:34.880]  我就迎合他們的心意
