
[00:00:00.000 --> 00:00:01.760]  聖嬰姐妹平安
[00:27:02.740 --> 00:27:08.900]  而那種藉著群體包括了教會群體之間的互動
[00:27:08.900 --> 00:27:14.020]  亦包括了教會群體和身處社會的互動
[00:27:14.020 --> 00:27:20.980]  四十節下亦描述了五重節後的教會群體
[00:27:20.980 --> 00:27:23.380]  因著他們的群體生活見證
[00:27:23.380 --> 00:27:25.540]  得全體百姓的喜愛
[00:27:25.540 --> 00:27:29.380]  主張得救的人天天加給他們
[00:27:29.380 --> 00:27:33.220]  得全體百姓的喜愛是一個結果
[00:27:33.220 --> 00:27:38.340]  但未必是他們當初群體生活見證最著想的東西
[00:27:38.340 --> 00:27:41.540]  而他們會有新加入的人
[00:27:41.540 --> 00:27:44.740]  最主要的原因是上主的工作
[00:27:44.740 --> 00:27:46.660]  和四十一節一樣
[00:27:46.660 --> 00:27:50.900]  四十一節提到有三千人信主的時候
[00:27:50.900 --> 00:27:54.740]  原文是「若有三千人被加入」
[00:27:54.740 --> 00:28:02.020]  同樣是指有人加入教會群體是上主的工作
[00:28:02.020 --> 00:28:06.260]  真正使人信主的是主耶穌自己
[00:28:06.260 --> 00:28:10.660]  就如福音書中耶穌差派十二個門徒
[00:28:10.660 --> 00:28:12.660]  七十二個門徒去傳福音
[00:28:12.660 --> 00:28:16.500]  他是差派和持能力的那一位
[00:28:16.500 --> 00:28:21.620]  當那些門徒回來說「我們做到了,很開心」的時候
[00:28:21.620 --> 00:28:24.980]  這些成果並不是表明他們的能力
[00:28:24.980 --> 00:28:27.380]  而是表明他們屬於神
[00:28:27.380 --> 00:28:30.980]  教會宣講而有人信主
[00:28:30.980 --> 00:28:34.020]  我們去做見證,然後有人信主
[00:28:34.020 --> 00:28:35.700]  其實都是一樣
[00:28:35.700 --> 00:28:40.820]  並不是去證明我們做得很好
[00:28:40.820 --> 00:28:47.220]  而是證明我們屬於將人加入的神
[00:28:47.220 --> 00:28:50.020]  所以彼得的宣講很重要
[00:28:50.020 --> 00:28:53.860]  我們的分享和見證都很有意義
[00:28:53.860 --> 00:28:56.180]  不過當我們這樣做的時候
[00:28:56.180 --> 00:28:59.780]  希望我們都是想為主作見證
[00:28:59.780 --> 00:29:04.900]  我們都是帶著敬畏神、敬拜神的心去做
[00:29:04.900 --> 00:29:08.100]  因為唯有聖靈可以在人心動功
[00:29:08.100 --> 00:29:13.620]  我們都不太知道聖靈會如何使用我們所做的
[00:29:13.620 --> 00:29:18.100]  唯有聖靈可以令人有那份責心
[00:29:18.100 --> 00:29:21.700]  我們除了做好自己的見證外
[00:29:21.700 --> 00:29:25.140]  都應該要準備好作為一個群體
[00:29:25.140 --> 00:29:32.180]  將神新加入的人納入在我們的群體之中
[00:29:32.180 --> 00:29:35.300]  而這個得全體百姓的喜愛
[00:29:35.300 --> 00:29:40.500]  我都覺得是一個頗吊詭的一點
[00:29:40.500 --> 00:29:42.260]  因為我們都知道
[00:29:42.260 --> 00:29:44.820]  他在這裡說得全體百姓的喜愛
[00:29:44.820 --> 00:29:47.060]  但我們都知道在教會歷史上
[00:29:47.060 --> 00:29:50.020]  初代教會以至今天
[00:29:50.020 --> 00:29:54.580]  都不斷受到各種的逼迫
[00:29:54.580 --> 00:29:58.820]  可能去到今天都好像那麼吊詭
[00:29:58.820 --> 00:30:02.260]  有時人們會稱讚基督徒的不一樣
[00:30:02.260 --> 00:30:08.660]  他們會見到基督徒的群體會善良一點
[00:30:08.660 --> 00:30:11.620]  可能會有愛一點
[00:30:11.620 --> 00:30:19.060]  但有時同樣的人會挑戰基督徒的不一樣
[00:30:19.060 --> 00:30:20.900]  可能挑戰我們的信仰
[00:30:20.900 --> 00:30:24.980]  或者挑戰我們虔誠上的不一致
[00:30:24.980 --> 00:30:28.500]  我們固然仍然要做好見證
[00:30:28.500 --> 00:30:31.460]  就像在不同的書信裏
[00:30:31.460 --> 00:30:36.820]  這些使徒都有教會要做好自己
[00:30:36.820 --> 00:30:40.580]  嘗試去達至無可指責
[00:30:40.580 --> 00:30:45.300]  但其實基督教的天國價值
[00:30:45.300 --> 00:30:47.780]  和這個世界的文化
[00:30:47.780 --> 00:30:50.660]  注定是無法完全融合的
[00:30:50.660 --> 00:30:53.860]  因為這個世界是一個有罪的世界
[00:30:53.860 --> 00:30:57.620]  這個世界有很多帶有罪而扭曲的世界觀
[00:30:57.620 --> 00:30:59.300]  和意識形態
[00:30:59.300 --> 00:31:01.140]  我們總會去到一個位置
[00:31:01.140 --> 00:31:03.700]  要堅持告訴他們
[00:31:03.700 --> 00:31:05.620]  天國價值不是這樣
[00:31:05.620 --> 00:31:08.980]  我們就是有那份不一樣
[00:31:08.980 --> 00:31:13.620]  這條線很難在這裏用三言兩語去講清楚
[00:31:13.620 --> 00:31:15.860]  但我猜最重要的是
[00:31:15.860 --> 00:31:18.820]  我們有一個敬畏神的心
[00:31:18.820 --> 00:31:22.820]  當我們感受到我們所持守的價值
[00:31:22.820 --> 00:31:25.780]  和社會有衝突的時候
[00:31:25.780 --> 00:31:31.300]  我們以敬畏神的心去持守天國的價值
[00:31:31.300 --> 00:31:37.220]  亦記住是主去掌管一切
[00:31:37.220 --> 00:31:43.540]  因為是主會將得救的人加給教會的群體
[00:31:43.540 --> 00:31:48.740]  說起群體見證和時機
[00:31:48.740 --> 00:31:56.180]  我上星期六幫一個團體的姊妹做姊妹
[00:31:56.180 --> 00:32:00.900]  幫她處理了一個婚禮
[00:32:00.900 --> 00:32:02.660]  也挺特別的
[00:32:02.660 --> 00:32:07.300]  因為她的另一半是微信主
[00:32:07.300 --> 00:32:08.420]  我們覺得很接近
[00:32:08.420 --> 00:32:11.540]  不過她就是微信主
[00:32:11.540 --> 00:32:17.780]  而她的家人也有很多不是信徒
[00:32:17.780 --> 00:32:22.900]  所以當我們有份在婚禮裏帶師哥敬拜
[00:32:22.900 --> 00:32:28.020]  我們的團契在他們簽婚書有獻詩的時候
[00:32:28.020 --> 00:32:34.420]  我們一直準備將這班微信的親友放在心上
[00:32:34.420 --> 00:32:40.580]  希望可以將我們敬畏敬拜主的心唱給他們聽
[00:32:40.580 --> 00:32:44.660]  讓他們可以感受到一些
[00:32:44.660 --> 00:32:51.060]  最後我們的姊妹說她老公覺得很感動
[00:32:51.060 --> 00:32:53.620]  我們也覺得很感恩
[00:32:53.620 --> 00:32:56.420]  但我們也知道她會不會感動
[00:32:56.420 --> 00:32:57.940]  其實與我們沒有太大關係
[00:32:57.940 --> 00:32:59.780]  也與我無關
[00:32:59.780 --> 00:33:04.100]  誰決定的 其實都是聖靈去決定
[00:33:04.100 --> 00:33:08.340]  聖靈決定她這個位置會感動
[00:33:08.340 --> 00:33:10.260]  但她也未必去到決止
[00:33:10.260 --> 00:33:14.100]  但這樣不代表我們覺得這樣就不用做
[00:33:14.100 --> 00:33:19.220]  甚至她去到當天這個時刻會感動
[00:33:19.220 --> 00:33:23.700]  與我們之前這麼多年一直有認識她
[00:33:23.700 --> 00:33:26.900]  她來到團契當中與我們互動
[00:33:26.900 --> 00:33:30.100]  認識我們這一班人究竟在信什麼
[00:33:30.100 --> 00:33:32.020]  平時怎樣去展現
[00:33:32.020 --> 00:33:39.700]  她才可以更加被我們分享信仰的時候所感染和感動
[00:33:39.700 --> 00:33:48.660]  希望我們做見證 群體要持守不同價值和信念的時候
[00:33:48.660 --> 00:33:53.780]  我們記得做好自己去敬畏神
[00:33:53.780 --> 00:33:57.620]  上帝會按著他的時間去動功
[00:33:57.620 --> 00:34:02.740]  信仰的成長和展現離不開群體
[00:34:02.740 --> 00:34:06.580]  但也不能沒有個人努力的追求
[00:34:06.580 --> 00:34:11.700]  就好像玩皮克問 如果你完全不玩的話
[00:34:11.700 --> 00:34:14.260]  其實你很難與朋友一起交流
[00:34:14.260 --> 00:34:18.100]  甚至你的朋友可能開始不想與你一起玩
[00:34:18.100 --> 00:34:20.660]  因為你會拖他後腳
[00:34:20.660 --> 00:34:27.060]  但你要自己玩才可以與朋友一起交流 一起努力
[00:34:27.060 --> 00:34:32.180]  而如果你只是自己玩 沒有群體與你一起玩的話
[00:34:32.180 --> 00:34:34.740]  你的體驗又不完整
[00:34:34.740 --> 00:34:38.580]  甚至我本身只是自己玩
[00:34:38.580 --> 00:34:43.460]  我去到有人一起玩的時候 我才知道原來我曾經損失了什麼
[00:34:43.460 --> 00:34:46.260]  可能我們信仰上也是這樣
[00:34:46.260 --> 00:34:52.660]  我上次也很喜歡說打排球 打排球也是這樣
[00:34:52.660 --> 00:34:56.740]  你可以自己在場邊與自己搓球
[00:34:56.740 --> 00:34:59.060]  你可以想很多東西
[00:34:59.060 --> 00:35:05.460]  但你一天不下場與隊友合作 你也不見真章
[00:35:05.460 --> 00:35:08.020]  團契也是這樣
[00:35:08.020 --> 00:35:14.420]  如果我們平時只是週末回來交換任務進度
[00:35:14.420 --> 00:35:20.820]  其實我們未必能考驗到我們能否在生命中同行
[00:35:20.820 --> 00:35:25.940]  我們唯有慢慢參與在大家的日常生活中
[00:35:25.940 --> 00:35:29.780]  才能真正認識我們的弟兄姊妹更多
[00:35:29.780 --> 00:35:35.540]  我們才可以以我們的群體生活一起展現給人看
[00:35:35.540 --> 00:35:38.740]  一群因著基督而聚集起來的人
[00:35:38.740 --> 00:35:42.580]  一群學習基督彼此相愛的人
[00:35:42.580 --> 00:35:45.140]  是怎樣的不一樣
[00:35:45.140 --> 00:35:48.980]  信仰群體可以擴闊我們的眼界
[00:35:48.980 --> 00:35:54.100]  因為我們在同一個信仰裡 可能也會有一些不同的焦點
[00:35:54.100 --> 00:35:59.220]  好像玩皮克文 有些人想儲多些步數
[00:35:59.220 --> 00:36:03.060]  有些人想儲多些不同的皮克文裝飾
[00:36:03.060 --> 00:36:08.180]  有些人想多撿些不同的東西
[00:36:08.180 --> 00:36:12.020]  但其實他們最後的大目標是一樣的
[00:36:12.020 --> 00:36:15.860]  他們最後成就的東西都是他們走多了
[00:36:15.860 --> 00:36:18.420]  就好像我們在信仰裡面
[00:36:18.420 --> 00:36:23.540]  可能有些人對聖經研究比較有興趣
[00:36:23.540 --> 00:36:28.660]  有些人很喜歡研究怎樣將福音講得清楚明白
[00:36:28.660 --> 00:36:36.340]  有些人希望將自己的經歷成為與其他人同行的一種力量
[00:36:36.340 --> 00:36:39.940]  我們可能有不同的焦點
[00:36:39.940 --> 00:36:45.060]  但這些都沒有辦法完整地反映我們的信仰
[00:36:45.060 --> 00:36:47.860]  唯有當我們放在一起
[00:36:47.860 --> 00:36:52.740]  將我們不同的焦點中的得著彼此分享
[00:36:52.740 --> 00:36:57.860]  互相調整大家對信仰的認識 對上帝的認識
[00:36:57.860 --> 00:37:01.700]  我們在信仰裡面的體會
[00:37:01.700 --> 00:37:06.580]  對神的體會才會更加闊 更加豐富
[00:37:06.580 --> 00:37:12.580]  也會同時豐富了我們一起展現給其他人的見證
[00:37:12.580 --> 00:37:15.780]  人可以由我們群體裡面不同人
[00:37:15.780 --> 00:37:19.620]  怎樣有不同經歷神的模式
[00:37:19.620 --> 00:37:22.980]  去知道神是一個很有創意
[00:37:22.980 --> 00:37:28.340]  很豐富地與人互動的一個神
[00:37:28.340 --> 00:37:33.220]  我們在團體、抹餅、讀經、祈禱
[00:37:33.220 --> 00:37:35.220]  不同的操練裡面
[00:37:35.220 --> 00:37:39.220]  都去思考更多我們應該怎樣去生活
[00:37:39.220 --> 00:37:43.940]  有更大的勇氣在我們的信仰群體裡面
[00:37:43.940 --> 00:37:51.700]  可能有一些碰撞 一起去理解其他人
[00:37:51.700 --> 00:37:54.420]  怎樣去認識、經歷上帝
[00:37:54.420 --> 00:37:59.620]  以致我們一起可以有更加豐盛的信仰經歷
[00:37:59.620 --> 00:38:05.060]  也更加讓人看到一個屬於耶穌基督的群體
[00:38:05.060 --> 00:38:09.540]  是有怎樣的生命力、怎樣的豐盛
