
[00:00:00.000 --> 00:00:09.000]  我今天跟大家分享的就是關於一個題目叫《屬靈是沒有捷徑的》
[00:18:47.000 --> 00:18:49.000]  正軌裡面
[00:18:49.000 --> 00:18:54.000]  就是原來一個正確的經歷
[00:18:54.000 --> 00:18:56.000]  重新得救的人
[00:18:56.000 --> 00:18:59.000]  他必須有神的道
[00:18:59.000 --> 00:19:00.000]  有神的話語
[00:19:00.000 --> 00:19:02.000]  有聖經的真理
[00:19:02.000 --> 00:19:05.000]  來進入他的內心
[00:19:05.000 --> 00:19:06.000]  聽完之後
[00:19:06.000 --> 00:19:08.000]  看完之後
[00:19:08.000 --> 00:19:09.000]  有感動
[00:19:09.000 --> 00:19:12.000]  接著聖靈就光照他
[00:19:12.000 --> 00:19:14.000]  聖靈就感動他
[00:19:14.000 --> 00:19:16.000]  他就看到自己的真相
[00:19:16.000 --> 00:19:18.000]  原來我是一個這樣的人
[00:19:18.000 --> 00:19:21.000]  所以他就謙卑回轉
[00:19:21.000 --> 00:19:22.000]  悔改
[00:19:22.000 --> 00:19:24.000]  歸向耶穌
[00:19:24.000 --> 00:19:26.000]  各位弟兄姊妹們
[00:19:26.000 --> 00:19:30.000]  這個就是重新得救的經歷
[00:19:30.000 --> 00:19:33.000]  所以我只能總括一句說話
[00:19:33.000 --> 00:19:35.000]  西門彼得
[00:19:35.000 --> 00:19:36.000]  不是西門彼得
[00:19:36.000 --> 00:19:38.000]  是限邪術的西門
[00:19:38.000 --> 00:19:39.000]  他是甚麼呢
[00:19:39.000 --> 00:19:42.000]  他是先天不足
[00:19:42.000 --> 00:19:46.000]  然後他的信是出了問題
[00:19:46.000 --> 00:19:48.000]  好了
[00:19:48.000 --> 00:19:51.000]  今天我們去看看
[00:19:51.000 --> 00:19:53.000]  這個限邪術的西門
[00:19:53.000 --> 00:19:55.000]  他說信
[00:19:55.000 --> 00:19:57.000]  在撒瑪利亞城
[00:19:57.000 --> 00:20:00.000]  跟了肥利一段時間
[00:20:00.000 --> 00:20:01.000]  但是他有沒有進步
[00:20:01.000 --> 00:20:03.000]  大家
[00:20:03.000 --> 00:20:05.000]  他沒有任何進步
[00:20:05.000 --> 00:20:06.000]  他依然顧我
[00:20:06.000 --> 00:20:09.000]  而且更加變本加厲
[00:20:09.000 --> 00:20:13.000]  結果去到彼得約翰來到的時候
[00:20:13.000 --> 00:20:16.000]  發生了這樣的不幸的事情
[00:20:16.000 --> 00:20:17.000]  是不是
[00:20:17.000 --> 00:20:18.000]  好了
[00:20:18.000 --> 00:20:19.000]  今天你和我
[00:20:19.000 --> 00:20:20.000]  各位弟兄姊妹們
[00:20:20.000 --> 00:20:21.000]  記得
[00:20:21.000 --> 00:20:23.000]  你和我信了耶穌
[00:20:23.000 --> 00:20:25.000]  重新得救之後
[00:20:25.000 --> 00:20:26.000]  不是畢業
[00:20:26.000 --> 00:20:27.000]  而是甚麼呢
[00:20:27.000 --> 00:20:30.000]  而是剛剛開始
[00:20:30.000 --> 00:20:32.000]  開始做甚麼呢
[00:20:32.000 --> 00:20:35.000]  開始要去追求
[00:20:35.000 --> 00:20:37.000]  靈命成長
[00:20:37.000 --> 00:20:38.000]  重要嗎
[00:20:38.000 --> 00:20:39.000]  弟兄姊妹們
[00:20:39.000 --> 00:20:41.000]  很重要的
[00:20:41.000 --> 00:20:43.000]  他說我這樣信了
[00:20:43.000 --> 00:20:46.000]  接著又沒有回教會
[00:20:46.000 --> 00:20:47.000]  又沒有回團契
[00:20:47.000 --> 00:20:49.000]  又沒有回小組
[00:20:49.000 --> 00:20:50.000]  接著就拜拜
[00:20:50.000 --> 00:20:52.000]  那就真的拜拜了
[00:20:52.000 --> 00:20:54.000]  你明不明白我的意思
[00:20:54.000 --> 00:20:55.000]  各位弟兄姊妹們
[00:20:55.000 --> 00:20:57.000]  原來一個人信了耶穌之後
[00:20:57.000 --> 00:20:58.000]  重新得救之後
[00:20:58.000 --> 00:21:00.000]  好像一個初生的嬰孩
[00:21:00.000 --> 00:21:02.000]  他需要甚麼
[00:21:02.000 --> 00:21:04.000]  有餵養
[00:21:04.000 --> 00:21:07.000]  他需要靈奶
[00:21:07.000 --> 00:21:09.000]  他需要神的說話
[00:21:09.000 --> 00:21:10.000]  他需要栽培
[00:21:10.000 --> 00:21:12.000]  需要跟進
[00:21:12.000 --> 00:21:14.000]  需要裝備
[00:21:14.000 --> 00:21:16.000]  然後他才能夠甚麼
[00:21:16.000 --> 00:21:19.000]  靈命去成長
[00:21:19.000 --> 00:21:20.000]  所以各位弟兄姊妹們
[00:21:20.000 --> 00:21:22.000]  第一個階段
[00:21:22.000 --> 00:21:23.000]  初階
[00:21:23.000 --> 00:21:25.000]  請問大家有沒有經歷過
[00:21:25.000 --> 00:21:28.000]  我這裡列了出來
[00:21:28.000 --> 00:21:31.000]  你有沒有做這個初階呢
[00:21:31.000 --> 00:21:34.000]  可能你只是回崇拜
[00:21:34.000 --> 00:21:37.000]  其他我甚麼都沒有參加了
[00:21:37.000 --> 00:21:41.000]  我只覺得我對聖經的真理
[00:21:41.000 --> 00:21:42.000]  是那麼陌生
[00:21:42.000 --> 00:21:45.000]  又或者我對弟兄姊妹
[00:21:45.000 --> 00:21:47.000]  和弟兄姊妹的關係
[00:21:47.000 --> 00:21:48.000]  是那麼疏離
[00:21:48.000 --> 00:21:49.000]  為甚麼呢
[00:21:49.000 --> 00:21:51.000]  原來聖經教導我們
[00:21:51.000 --> 00:21:53.000]  信了耶穌之後
[00:21:53.000 --> 00:21:58.000]  我們不可以去單打獨鬥
[00:21:58.000 --> 00:22:00.000]  何時我們單打獨鬥呢
[00:22:00.000 --> 00:22:04.000]  何時我們屬靈的生命
[00:22:04.000 --> 00:22:09.000]  就會陷入一個危機裏面
[00:22:09.000 --> 00:22:11.000]  大家認不認同
[00:22:11.000 --> 00:22:14.000]  因為我們人屬靈的生命
[00:22:14.000 --> 00:22:16.000]  就好像出生的嬰兒
[00:22:16.000 --> 00:22:18.000]  脆不脆弱
[00:22:18.000 --> 00:22:19.000]  很脆弱
[00:22:19.000 --> 00:22:23.000]  如果你沒有神的說話去囂貫你
[00:22:23.000 --> 00:22:24.000]  栽培你
[00:22:24.000 --> 00:22:26.000]  各位弟兄姊妹們
[00:22:26.000 --> 00:22:29.000]  這個世界上有很多的忍友
[00:22:29.000 --> 00:22:32.000]  你的職場有很多的試探
[00:22:32.000 --> 00:22:34.000]  你的朋友圈子裏面
[00:22:34.000 --> 00:22:36.000]  或者有些陷阱
[00:22:36.000 --> 00:22:39.000]  但因為你沒有神的話語
[00:22:39.000 --> 00:22:43.000]  沒有在聖經裏面去研讀
[00:22:43.000 --> 00:22:46.000]  以至自己的靈命就是甚麼
[00:22:46.000 --> 00:22:49.000]  就是非常非常軟弱
[00:22:49.000 --> 00:22:52.000]  我們可以說是不堪一擊的
[00:22:52.000 --> 00:22:53.000]  為甚麼呢
[00:22:53.000 --> 00:22:56.000]  因為魔鬼撒旦是不會放過我們
[00:22:56.000 --> 00:22:58.000]  所以你記得
[00:22:58.000 --> 00:22:59.000]  信了耶穌之後
[00:22:59.000 --> 00:23:03.000]  我們要進入初階
[00:23:03.000 --> 00:23:06.000]  我們要好好地接受裝備
[00:23:06.000 --> 00:23:08.000]  接受栽培
[00:23:08.000 --> 00:23:10.000]  努力地去研讀聖經
[00:23:10.000 --> 00:23:12.000]  去親近神
[00:23:12.000 --> 00:23:14.000]  讓我們的靈命是甚麼
[00:23:14.000 --> 00:23:16.000]  不斷地茁壯成長
[00:23:16.000 --> 00:23:18.000]  還不重要呢
[00:23:18.000 --> 00:23:20.000]  是非常重要的
[00:23:20.000 --> 00:23:21.000]  各位弟兄姊妹們
[00:23:21.000 --> 00:23:22.000]  請你記得
[00:23:22.000 --> 00:23:24.000]  屬靈是甚麼
[00:23:24.000 --> 00:23:25.000]  是沒有捷徑的
[00:23:25.000 --> 00:23:28.000]  當你沒有去充實自己的時候
[00:23:28.000 --> 00:23:32.000]  你的靈命就是這樣的光景
[00:23:32.000 --> 00:23:34.000]  大家明白了吧
[00:23:34.000 --> 00:23:36.000]  但當你去裝備自己
[00:23:36.000 --> 00:23:39.000]  充實自己的時候
[00:23:39.000 --> 00:23:40.000]  你發覺
[00:23:40.000 --> 00:23:43.000]  自己的屬靈生命是愈來愈興旺
[00:23:43.000 --> 00:23:46.000]  愈來愈更加地成長
[00:23:46.000 --> 00:23:49.000]  更加地成熟
[00:23:49.000 --> 00:23:51.000]  所以請大家記得
[00:23:51.000 --> 00:23:55.000]  千萬不要單打獨鬥
[00:23:55.000 --> 00:24:00.000]  一定要進入初階的訓練
[00:24:00.000 --> 00:24:03.000]  我們再去看
[00:24:03.000 --> 00:24:07.000]  除了有初階的目標
[00:24:07.000 --> 00:24:09.000]  讓我們有培訓
[00:24:09.000 --> 00:24:11.000]  讓我們有訓練
[00:24:11.000 --> 00:24:12.000]  不論是小組
[00:24:12.000 --> 00:24:13.000]  團契
[00:24:13.000 --> 00:24:15.000]  主也學
[00:24:15.000 --> 00:24:17.000]  崇拜
[00:24:17.000 --> 00:24:19.000]  祈禱會
[00:24:19.000 --> 00:24:22.000]  讓我們得到培訓之外
[00:24:22.000 --> 00:24:23.000]  各位弟兄姊妹們
[00:24:23.000 --> 00:24:27.000]  從初階我們要進入中階
[00:24:27.000 --> 00:24:29.000]  中階是甚麼呢
[00:24:29.000 --> 00:24:32.000]  中階就是你和我
[00:24:32.000 --> 00:24:34.000]  被裝備之後
[00:24:34.000 --> 00:24:35.000]  記得
[00:24:35.000 --> 00:24:41.000]  原來聖靈已經將恩賜賜給我們
[00:24:41.000 --> 00:24:42.000]  換句話說
[00:24:42.000 --> 00:24:44.000]  我們每一個基督徒
[00:24:44.000 --> 00:24:47.000]  都有從神而來的恩賜
[00:24:47.000 --> 00:24:49.000]  大家相信嗎
[00:24:49.000 --> 00:24:51.000]  你一定有上帝給你的才幹
[00:24:51.000 --> 00:24:53.000]  恩賜強悍的地方
[00:24:53.000 --> 00:24:54.000]  目的是甚麼呢
[00:24:54.000 --> 00:24:58.000]  目的是要你透過你的恩賜
[00:24:58.000 --> 00:24:59.000]  去侍奉神
[00:24:59.000 --> 00:25:01.000]  去服侍人的時候
[00:25:01.000 --> 00:25:05.000]  你就能夠將聖經裡的真理
[00:25:05.000 --> 00:25:07.000]  真是甚麼呢
[00:25:07.000 --> 00:25:09.000]  實踐出來
[00:25:09.000 --> 00:25:12.000]  你就會知道自己不足的地方
[00:25:12.000 --> 00:25:16.000]  我很多年前在醫院
[00:25:16.000 --> 00:25:19.000]  遇到一個年輕人
[00:25:19.000 --> 00:25:24.000]  他申請報讀訓練課程
[00:25:24.000 --> 00:25:29.000]  後來成為了我們醫院的軟木義工
[00:25:29.000 --> 00:25:30.000]  是非常好的
[00:25:30.000 --> 00:25:34.000]  這個年輕人做了我們的義工之後
[00:25:34.000 --> 00:25:38.000]  他也挺勤力去醫院探病
[00:25:38.000 --> 00:25:42.000]  不過有一次他探完病之後
[00:25:42.000 --> 00:25:46.000]  來到軟木室和我談
[00:25:46.000 --> 00:25:50.000]  看他的臉色
[00:25:50.000 --> 00:25:57.000]  也知道他可能遇到不太如意的事情
[00:25:57.000 --> 00:26:02.000]  於是就關心他和他談
[00:26:02.000 --> 00:26:04.000]  然後他跟我說
[00:26:04.000 --> 00:26:09.000]  他說「牧師,我今天真的很失敗」
[00:26:09.000 --> 00:26:12.000]  我就問他「怎樣失敗法」
[00:26:12.000 --> 00:26:16.000]  他說「我今天遇到一個病人」
[00:26:16.000 --> 00:26:18.000]  「去關心他」
[00:26:18.000 --> 00:26:21.000]  「打算傳福音給他」
[00:26:21.000 --> 00:26:24.000]  「但誰不知這個病人」
[00:26:24.000 --> 00:26:30.000]  「問了我一條舊約的問題」
[00:26:30.000 --> 00:26:32.000]  「問完我之後」
[00:26:32.000 --> 00:26:34.000]  「我就張開嘴巴」
[00:26:34.000 --> 00:26:36.000]  「只有一個洞」
[00:26:36.000 --> 00:26:38.000]  「懂得回答嗎」
[00:26:38.000 --> 00:26:39.000]  「不懂得回答」
[00:26:39.000 --> 00:26:46.000]  他覺得自己那一刻好像很羞愧
[00:26:46.000 --> 00:26:48.000]  如果地上有一個洞
[00:26:48.000 --> 00:26:51.000]  他也想捐下去
[00:26:51.000 --> 00:26:53.000]  這位義工
[00:26:53.000 --> 00:26:57.000]  說了一些不是很開心的經歷給我聽之後
[00:26:57.000 --> 00:26:59.000]  我就鼓勵他
[00:26:59.000 --> 00:27:00.000]  我說「弟兄」
[00:27:00.000 --> 00:27:04.000]  「你今天遇到的經歷是很正常的」
[00:27:04.000 --> 00:27:05.000]  為甚麼呢
[00:27:05.000 --> 00:27:10.000]  因為往往上帝叫一個人成長
[00:27:10.000 --> 00:27:12.000]  不是在順境之中
[00:27:12.000 --> 00:27:15.000]  而是在他的困難
[00:27:15.000 --> 00:27:17.000]  在他的逆境之中
[00:27:17.000 --> 00:27:18.000]  他才會成長
[00:27:18.000 --> 00:27:22.000]  如果這次你不是被人考起一條這樣的問題
[00:27:22.000 --> 00:27:24.000]  你就會很意氣風發
[00:27:24.000 --> 00:27:25.000]  你明白嗎
[00:27:25.000 --> 00:27:27.000]  人家今天問你一條問題
[00:27:27.000 --> 00:27:29.000]  問得你口啞啞的時候
[00:27:29.000 --> 00:27:33.000]  這是你成長的好機會
[00:27:33.000 --> 00:27:37.000]  是上帝給你成長的一個很重要的時刻
[00:27:37.000 --> 00:27:39.000]  我感謝神這位弟兄
[00:27:39.000 --> 00:27:42.000]  後來他真是的起心肝
[00:27:42.000 --> 00:27:46.000]  在教會裏面開始回主一學
[00:27:46.000 --> 00:27:50.000]  去學習多一些聖經
[00:27:50.000 --> 00:27:52.000]  明白多一些聖經
[00:27:52.000 --> 00:27:56.000]  他何時發覺自己聖經不足
[00:27:56.000 --> 00:27:59.000]  是因為他開始去侍奉的時候
[00:27:59.000 --> 00:28:01.000]  你明白我的意思嗎
[00:28:01.000 --> 00:28:03.000]  當他開始去侍奉
[00:28:03.000 --> 00:28:05.000]  開始去服侍人的時候
[00:28:05.000 --> 00:28:09.000]  他就察覺自己的不足
[00:28:09.000 --> 00:28:12.000]  所以各位弟兄姊妹
[00:28:12.000 --> 00:28:14.000]  請你記得
[00:28:14.000 --> 00:28:16.000]  如果你有恩賜
[00:28:16.000 --> 00:28:17.000]  有才幹
[00:28:17.000 --> 00:28:19.000]  收藏了它
[00:28:19.000 --> 00:28:22.000]  沒有拿出來侍奉
[00:28:22.000 --> 00:28:28.000]  是非常可惜的事情
[00:28:28.000 --> 00:28:30.000]  因為你找不到自己
[00:28:30.000 --> 00:28:32.000]  應該在哪個範疇
[00:28:32.000 --> 00:28:35.000]  去繼續努力
[00:28:35.000 --> 00:28:40.000]  繼續成長
[00:28:40.000 --> 00:28:44.000]  所以記得
[00:28:44.000 --> 00:28:48.000]  你的屬靈生命的成長的中階是甚麼
[00:28:48.000 --> 00:28:50.000]  是要發揮神給你的恩賜
[00:28:50.000 --> 00:28:52.000]  拿出來去侍奉
[00:28:52.000 --> 00:28:53.000]  無論在教會
[00:28:53.000 --> 00:28:54.000]  在職場
[00:28:54.000 --> 00:28:56.000]  在社交的圈子
[00:28:56.000 --> 00:28:57.000]  在社區裏面
[00:28:57.000 --> 00:29:00.000]  都能夠讓上帝使用你
[00:29:00.000 --> 00:29:04.000]  你會更加發覺自己不足的地方
[00:29:04.000 --> 00:29:06.000]  你會更加懂得去追求
[00:29:06.000 --> 00:29:07.000]  更加去成長
[00:29:07.000 --> 00:29:13.000]  這就是我們靈命成長很重要的一個階段
[00:29:13.000 --> 00:29:15.000]  第三
[00:29:15.000 --> 00:29:17.000]  進階
[00:29:17.000 --> 00:29:19.000]  進階是甚麼呢
[00:29:19.000 --> 00:29:22.000]  原來上帝給我們每一個信徒
[00:29:22.000 --> 00:29:23.000]  信了耶穌之後
[00:29:23.000 --> 00:29:26.000]  我們有了栽培
[00:29:26.000 --> 00:29:28.000]  有了侍奉之後
[00:29:28.000 --> 00:29:33.000]  更加要叫我們的屬靈生命的氣質
[00:29:33.000 --> 00:29:35.000]  或者我們的素質是甚麼
[00:29:35.000 --> 00:29:38.000]  要不斷地提升
[00:29:38.000 --> 00:29:39.000]  所以
[00:29:39.000 --> 00:29:43.000]  我叫這個的成長
[00:29:43.000 --> 00:29:45.000]  叫做天國百步
[00:29:45.000 --> 00:29:48.000]  大家聽過天國百步沒有
[00:29:48.000 --> 00:29:49.000]  沒有吧
[00:29:49.000 --> 00:29:52.000]  天龍百步你聽過了
[00:29:52.000 --> 00:29:55.000]  天國百步你未聽過
[00:29:55.000 --> 00:29:57.000]  天國百步是甚麼呢
[00:29:57.000 --> 00:29:59.000]  是彼得厚書
[00:29:59.000 --> 00:30:02.000]  我一講你就明白了
[00:30:02.000 --> 00:30:04.000]  聖經說甚麼
[00:30:04.000 --> 00:30:06.000]  又要信心
[00:30:06.000 --> 00:30:08.000]  又要加上德行
[00:30:08.000 --> 00:30:09.000]  又要德行
[00:30:09.000 --> 00:30:11.000]  又要加上知識
[00:30:11.000 --> 00:30:13.000]  有沒有印象
[00:30:13.000 --> 00:30:14.000]  又要知識
[00:30:14.000 --> 00:30:16.000]  又要加上節制
[00:30:16.000 --> 00:30:17.000]  有沒有印象
[00:30:17.000 --> 00:30:18.000]  一路加上去
[00:30:18.000 --> 00:30:20.000]  加到最後是第幾
[00:30:20.000 --> 00:30:22.000]  第八
[00:30:22.000 --> 00:30:23.000]  各位
[00:30:23.000 --> 00:30:26.000]  如果你要靈命成長的話
[00:30:26.000 --> 00:30:30.000]  請你好好地去操練天國百步
[00:30:30.000 --> 00:30:33.000]  讓我們的屬靈的生命氣質
[00:30:33.000 --> 00:30:38.000]  能夠讓一注
[00:30:38.000 --> 00:30:41.000]  聖靈的美好的果子
[00:30:41.000 --> 00:30:43.000]  見證上帝
[00:30:43.000 --> 00:30:45.000]  榮耀上帝
[00:30:45.000 --> 00:30:51.000]  吸引人更努力地去跟隨祂
[00:30:51.000 --> 00:30:53.000]  好
[00:30:53.000 --> 00:30:57.000]  牧師今天講到這裡都差不多了
[00:30:57.000 --> 00:31:03.000]  最後總結我想告訴大家
[00:31:03.000 --> 00:31:07.000]  今天我想帶出一個重點
[00:31:07.000 --> 00:31:10.000]  放諸四海皆準的
[00:31:10.000 --> 00:31:14.000]  就是記住屬靈是沒有捷徑的
[00:31:14.000 --> 00:31:15.000]  Amen
[00:31:15.000 --> 00:31:17.000]  我們要追求
[00:31:17.000 --> 00:31:18.000]  要成長
[00:31:18.000 --> 00:31:20.000]  要付代價
[00:31:20.000 --> 00:31:21.000]  要採取行動
[00:31:21.000 --> 00:31:25.000]  然後我們的靈命才會不斷地成長
