
[00:00:00.000 --> 00:00:06.000]  多謝您的恩典,讓我們在美好的清晨可以一同來這裡聚集敬拜您
[00:22:15.000 --> 00:22:18.000]  可是為了你們的緣故
[00:22:18.000 --> 00:22:21.000]  我更該活下去
[00:22:21.000 --> 00:22:23.000]  基督徒是可以視死如歸
[00:22:23.000 --> 00:22:25.000]  因為當我們離開世界的時候
[00:22:25.000 --> 00:22:27.000]  就是回到天家
[00:22:27.000 --> 00:22:28.000]  不用怕
[00:22:28.000 --> 00:22:31.000]  那是一個更美好的地方
[00:22:31.000 --> 00:22:32.000]  當我們落在患難
[00:22:32.000 --> 00:22:35.000]  或者身體有很多病的時候
[00:22:35.000 --> 00:22:38.000]  我發覺很多基督徒都情願回天家
[00:22:38.000 --> 00:22:40.000]  這麼辛苦這麼多病
[00:22:40.000 --> 00:22:42.000]  情願做的回天家
[00:22:42.000 --> 00:22:44.000]  可是保羅給我們看到
[00:22:44.000 --> 00:22:46.000]  他雖然都一樣
[00:22:46.000 --> 00:22:49.000]  跟我們世人一樣有內心的掙扎
[00:22:49.000 --> 00:22:52.000]  他都知道回天家是非常好
[00:22:52.000 --> 00:22:54.000]  很多無謂的
[00:22:54.000 --> 00:22:58.000]  但他同時想到的是為別人的好處
[00:22:58.000 --> 00:23:01.000]  要繼續活下去
[00:23:01.000 --> 00:23:04.000]  所以當他知道自己快要離世的時候
[00:23:04.000 --> 00:23:06.000]  終於快要離世的時候
[00:23:06.000 --> 00:23:07.000]  他就可以說
[00:23:07.000 --> 00:23:09.000]  那值得競爭的賽跑
[00:23:09.000 --> 00:23:11.000]  我已經跑過
[00:23:11.000 --> 00:23:13.000]  當跑的全程
[00:23:13.000 --> 00:23:14.000]  我已經跑完
[00:23:14.000 --> 00:23:16.000]  該守的信仰
[00:23:16.000 --> 00:23:18.000]  我已經守住
[00:23:18.000 --> 00:23:21.000]  以後有公義的華官等著我
[00:23:21.000 --> 00:23:26.000]  就是那以公義施行審判的主
[00:23:26.000 --> 00:23:28.000]  在基督再來的日子
[00:23:28.000 --> 00:23:30.000]  要賜給我的
[00:23:30.000 --> 00:23:32.000]  不但賜給我
[00:23:32.000 --> 00:23:38.000]  也要賜給所有愛無他顯然的人
[00:23:38.000 --> 00:23:42.000]  最後讓我總結一下保羅的信心
[00:23:42.000 --> 00:23:46.000]  保羅的信心使他活出真實的信仰
[00:23:46.000 --> 00:23:48.000]  當他認識主耶穌的時候
[00:23:48.000 --> 00:23:50.000]  他應該都是很年輕的
[00:23:50.000 --> 00:23:52.000]  二十歲左右
[00:23:52.000 --> 00:23:55.000]  死的時候大概六十多歲
[00:23:55.000 --> 00:23:58.000]  他從主耶穌得到一個使命
[00:23:58.000 --> 00:24:00.000]  他就奮身下去
[00:24:00.000 --> 00:24:03.000]  用了他餘下的幾十年的生命
[00:24:03.000 --> 00:24:07.000]  去信服上帝的帶領
[00:24:07.000 --> 00:24:09.000]  到處傳揚福音
[00:24:09.000 --> 00:24:11.000]  也毫無保留的
[00:24:11.000 --> 00:24:17.000]  為別人的好處而活
[00:24:17.000 --> 00:24:21.000]  信仰不是一件裝飾品
[00:24:21.000 --> 00:24:24.000]  不只是在星期一來到教會的時候
[00:24:24.000 --> 00:24:26.000]  戴一下的
[00:24:26.000 --> 00:24:30.000]  真實的信仰是應該影響我們的生命
[00:24:30.000 --> 00:24:34.000]  影響我們生活中每一個的決定
[00:24:34.000 --> 00:24:36.000]  雅各書講得很好
[00:24:36.000 --> 00:24:39.000]  在二章十七至十八節那裡說
[00:24:39.000 --> 00:24:42.000]  信心沒有行為就是死的
[00:24:42.000 --> 00:24:45.000]  你給我看那沒有行為的信心
[00:24:45.000 --> 00:24:50.000]  我要用行為給你看我的信心
[00:24:50.000 --> 00:24:51.000]  弟兄姊妹
[00:24:51.000 --> 00:24:54.000]  如果主耶穌是我們生命的主
[00:24:54.000 --> 00:24:57.000]  我們就應該信服祂
[00:24:57.000 --> 00:25:00.000]  找出祂為我們設計的人生使命
[00:25:00.000 --> 00:25:04.000]  帶著一個謙卑的態度去服侍主
[00:25:04.000 --> 00:25:05.000]  服侍人
[00:25:05.000 --> 00:25:08.000]  盡我們最大的力量
[00:25:08.000 --> 00:25:12.000]  去幫助人明白福音
[00:25:12.000 --> 00:25:15.000]  在我們中間未信主的朋友
[00:25:15.000 --> 00:25:17.000]  我想告訴大家
[00:25:17.000 --> 00:25:21.000]  信耶穌是會讓你得到永生
[00:25:21.000 --> 00:25:24.000]  而且永生是由今生開始
[00:25:24.000 --> 00:25:26.000]  你什麼時候信什麼時候就有了
[00:25:26.000 --> 00:25:30.000]  很多人強調信耶穌是免費的
[00:25:30.000 --> 00:25:32.000]  但是免費的意思
[00:25:32.000 --> 00:25:37.000]  就是說你不能夠用錢去買到耶穌的救恩
[00:25:37.000 --> 00:25:40.000]  信耶穌的人其實都是要付代價的
[00:25:40.000 --> 00:25:42.000]  並且要付出的代價
[00:25:42.000 --> 00:25:45.000]  就是你自己的命
[00:25:45.000 --> 00:25:49.000]  正如今天的經文二十一節提醒我們
[00:25:49.000 --> 00:25:52.000]  我們要悔改轉向上帝
[00:25:52.000 --> 00:25:55.000]  並且信我們的主耶穌
[00:25:55.000 --> 00:26:00.000]  轉向的意思就是要轉變我們的人生方向
[00:26:00.000 --> 00:26:03.000]  一般人在未認識上帝的時候
[00:26:03.000 --> 00:26:05.000]  未信耶穌的時候
[00:26:05.000 --> 00:26:08.000]  人生的方向就是世界上的事
[00:26:08.000 --> 00:26:11.000]  行事為人就是按照世界的方法
[00:26:11.000 --> 00:26:13.000]  按照世人的標準
[00:26:13.000 --> 00:26:17.000]  過著一個為自己而活的人生
[00:26:17.000 --> 00:26:19.000]  當我們願意信耶穌的時候
[00:26:19.000 --> 00:26:21.000]  我們就要悔改
[00:26:21.000 --> 00:26:23.000]  為自己犯過的罪悔改
[00:26:23.000 --> 00:26:26.000]  也都要改變我們人生的方向
[00:26:26.000 --> 00:26:30.000]  從望向世界轉去望向上帝
[00:26:30.000 --> 00:26:32.000]  望向天國
[00:26:32.000 --> 00:26:35.000]  從向淺看轉為望向上帝
[00:26:35.000 --> 00:26:40.000]  從自我中心轉變為為別人的益處著想
[00:26:40.000 --> 00:26:44.000]  過一個效法主耶穌的人生
[00:26:44.000 --> 00:26:47.000]  我們一起祈禱
[00:26:47.000 --> 00:26:50.000]  慈愛的天父感謝您選擇了保羅
[00:26:50.000 --> 00:26:52.000]  以及使用他的傳福音
[00:26:52.000 --> 00:26:54.000]  從到處建立教會
[00:26:54.000 --> 00:26:58.000]  求父幫助每一位信徒都可以效法保羅
[00:26:58.000 --> 00:27:01.000]  正如保羅效法主耶穌一樣
[00:27:01.000 --> 00:27:05.000]  帶著謙卑的心態服侍其他人
[00:27:05.000 --> 00:27:09.000]  我們也都求您幫助我們中間未信祢的人
[00:27:09.000 --> 00:27:11.000]  會悔改轉向祢
[00:27:11.000 --> 00:27:14.000]  以及跟隨主耶穌
[00:27:14.000 --> 00:27:16.000]  奉耶穌基督的名祈禱
[00:27:16.000 --> 00:27:18.000]  阿門
