
[00:00:00.000 --> 00:00:07.000]  有我們再次一起低頭的祈禱
[00:18:42.000 --> 00:18:45.000]  只是在聖經上所記載的上帝
[00:18:45.000 --> 00:18:47.000]  而是活生生的
[00:18:47.000 --> 00:18:50.000]  生活在你身邊的耶穌
[00:18:50.000 --> 00:18:51.000]  你的信心
[00:18:51.000 --> 00:18:54.000]  也都可以由此練成單純
[00:18:54.000 --> 00:18:57.000]  而更加大
[00:18:57.000 --> 00:18:59.000]  我聽過一個這樣的故事
[00:18:59.000 --> 00:19:02.000]  話說有一位信徒
[00:19:02.000 --> 00:19:04.000]  去逛商場
[00:19:04.000 --> 00:19:07.000]  他走到一間店舖
[00:19:07.000 --> 00:19:09.000]  這間店舖寫著
[00:19:09.000 --> 00:19:11.000]  夢想成真店
[00:19:11.000 --> 00:19:14.000]  於是儘管進去看看
[00:19:14.000 --> 00:19:16.000]  不知道他賣什麼的
[00:19:16.000 --> 00:19:20.000]  誰知在櫃檯後面
[00:19:20.000 --> 00:19:22.000]  他見到一個熟悉的人
[00:19:22.000 --> 00:19:23.000]  不是吧
[00:19:23.000 --> 00:19:25.000]  是耶穌
[00:19:25.000 --> 00:19:28.000]  於是立刻很歡喜地走過去
[00:19:28.000 --> 00:19:30.000]  耶穌 是你嗎
[00:19:30.000 --> 00:19:32.000]  是啊 是我
[00:19:32.000 --> 00:19:34.000]  這位信徒很開心
[00:19:34.000 --> 00:19:35.000]  不知道該說什麼
[00:19:35.000 --> 00:19:36.000]  於是就說
[00:19:36.000 --> 00:19:39.000]  這間是夢想成真店
[00:19:39.000 --> 00:19:40.000]  是啊
[00:19:40.000 --> 00:19:42.000]  是不是什麼夢想
[00:19:42.000 --> 00:19:44.000]  都可以達成的
[00:19:44.000 --> 00:19:46.000]  當然了
[00:19:46.000 --> 00:19:48.000]  我想有愛心一點
[00:19:48.000 --> 00:19:50.000]  我想有更大的信心
[00:19:50.000 --> 00:19:51.000]  我想
[00:19:51.000 --> 00:19:54.000]  這位信徒將他心目中所想的
[00:19:54.000 --> 00:19:56.000]  一刻都說出來
[00:19:56.000 --> 00:19:58.000]  然後
[00:19:58.000 --> 00:19:59.000]  耶穌說
[00:19:59.000 --> 00:20:01.000]  然後他跟耶穌說
[00:20:01.000 --> 00:20:03.000]  會不會多了一點
[00:20:03.000 --> 00:20:04.000]  哦 不會
[00:20:04.000 --> 00:20:06.000]  你等一會吧
[00:20:06.000 --> 00:20:07.000]  於是耶穌轉過頭
[00:20:07.000 --> 00:20:10.000]  在櫃檯下面去找
[00:20:10.000 --> 00:20:12.000]  找了很久
[00:20:12.000 --> 00:20:14.000]  然後放上來櫃檯
[00:20:14.000 --> 00:20:15.000]  砌了
[00:20:15.000 --> 00:20:18.000]  你要的東西都在這裡
[00:20:18.000 --> 00:20:21.000]  這位信徒拿起來看看
[00:20:21.000 --> 00:20:23.000]  愛心的種子
[00:20:23.000 --> 00:20:25.000]  信心的種子
[00:20:25.000 --> 00:20:28.000]  全部都是種子
[00:20:28.000 --> 00:20:29.000]  耶穌
[00:20:29.000 --> 00:20:37.000]  我想要的是現成的製成品
[00:20:37.000 --> 00:20:39.000]  最近我看了一本書
[00:20:39.000 --> 00:20:41.000]  這本書有一句話
[00:20:41.000 --> 00:20:43.000]  很提醒我
[00:20:43.000 --> 00:20:46.000]  可能上一輩的弟兄姊妹
[00:20:46.000 --> 00:20:49.000]  經常都會聽到這一句話
[00:20:49.000 --> 00:20:51.000]  這句話說
[00:20:51.000 --> 00:20:59.000]  不經一番寒切骨 哪得梅花撲鼻香
[00:20:59.000 --> 00:21:03.000]  有誰不想有更大更單純的信心呢
[00:21:03.000 --> 00:21:06.000]  只不過我們願不願意去靠著上帝
[00:21:06.000 --> 00:21:10.000]  努力去操練這個功課呢
[00:21:10.000 --> 00:21:12.000]  在操練的過程
[00:21:12.000 --> 00:21:17.000]  真的好像寒切骨那麼難受
[00:21:17.000 --> 00:21:23.000]  但只有這樣才有撲鼻香的梅花
[00:21:23.000 --> 00:21:24.000]  親愛的弟兄姊妹
[00:21:24.000 --> 00:21:30.000]  我邀請你由作為一個可被信任的人開始
[00:21:30.000 --> 00:21:34.000]  去經歷上帝在你身上不斷的創造
[00:21:34.000 --> 00:21:36.000]  一點一滴的
[00:21:36.000 --> 00:21:38.000]  每天去依靠上主
[00:21:38.000 --> 00:21:42.000]  去操練自己成為一個可被信任的人
[00:21:42.000 --> 00:21:46.000]  只是在這個不知道誰信得過的社會裡
[00:21:46.000 --> 00:21:49.000]  就像黑暗之中美麗的燈台
[00:21:49.000 --> 00:21:54.000]  亦都像蓮花一樣在污泥中成長
[00:21:54.000 --> 00:21:57.000]  多麼美麗 多麼真實
[00:21:57.000 --> 00:21:59.000]  讓世人都知道
[00:21:59.000 --> 00:22:03.000]  有人是可以信得過的
[00:22:03.000 --> 00:22:09.000]  我們的上主就更加值得信任和信賴
[00:22:09.000 --> 00:22:12.000]  單純的信心是有可能的
[00:22:12.000 --> 00:22:16.000]  所以願我們去求上帝賜給你們
[00:22:16.000 --> 00:22:21.000]  賜給我們每一個有對祂有更深的信賴
[00:22:21.000 --> 00:22:25.000]  我們能夠放開懷抱對上主開放
[00:22:25.000 --> 00:22:27.000]  靠著上主的能力去加力
[00:22:27.000 --> 00:22:31.000]  就由每一天在困難之中的操練而長成
[00:22:31.000 --> 00:22:34.000]  所以心願聖靈能夠挑釁大家
[00:22:34.000 --> 00:22:37.000]  讓大家能夠渴望
[00:22:37.000 --> 00:22:41.000]  去對上主有一顆單純的信心
[00:22:41.000 --> 00:22:43.000]  阿彌陀佛
