
[00:00:00.000 --> 00:00:07.000]  今天我想跟大家思想一個主題,就是上帝的願想
[00:25:43.000 --> 00:25:44.000]  想活出新的生活
[00:25:44.000 --> 00:25:46.000]  我們一定要靠聖靈
[00:25:46.000 --> 00:25:49.000]  才能夠活得聖潔公義
[00:25:49.000 --> 00:25:54.000]  更加是要跟弟兄姊妹有良好的關係
[00:25:54.000 --> 00:25:57.000]  活在上帝的愛裏面
[00:25:57.000 --> 00:25:59.000]  我們一起祈禱
[00:25:59.000 --> 00:26:03.000]  真是,天父,感謝祢選擇了我們成為祢的門徒
[00:26:03.000 --> 00:26:06.000]  感謝祢讓聖靈住在我們裏面
[00:26:06.000 --> 00:26:08.000]  給我們提醒
[00:26:08.000 --> 00:26:11.000]  鼓勵和隨時的幫助
[00:26:11.000 --> 00:26:14.000]  求祢幫助我們活出主耶穌的陽光
[00:26:14.000 --> 00:26:18.000]  讓別人可以從我們身上看見耶穌
[00:26:18.000 --> 00:26:21.000]  尋求認識福音
[00:26:21.000 --> 00:26:23.000]  讓耶穌記得我們祈禱
[00:26:23.000 --> 00:26:24.000]  阿彌陀佛
