
[00:00:00.000 --> 00:00:02.000]  各位聽聽師傅 願你們平安
[00:23:08.000 --> 00:23:09.000]  因為這是事實
[00:23:09.000 --> 00:23:12.000]  這是千真萬確的真理
[00:23:12.000 --> 00:23:14.000]  正因為耶穌是真理
[00:23:14.000 --> 00:23:16.000]  是一切對錯標準
[00:23:16.000 --> 00:23:17.000]  為了見證真理
[00:23:17.000 --> 00:23:20.000]  祂將來一定會審判人的罪
[00:23:20.000 --> 00:23:22.000]  聖經這麼說
[00:23:22.000 --> 00:23:25.000]  我們眾人必須在基督台前顯露出來
[00:23:25.000 --> 00:23:27.000]  叫各人按照本身所行的
[00:23:27.000 --> 00:23:30.000]  或善或惡受報
[00:23:30.000 --> 00:23:35.000]  另外耶穌在約翰福音第五章二十二節這麼讀
[00:23:35.000 --> 00:23:36.000]  我們一起讀
[00:23:36.000 --> 00:23:38.000]  父不審判甚愛人
[00:23:38.000 --> 00:23:41.000]  乃將審判的事傳教如此
[00:23:41.000 --> 00:23:44.000]  審判定了罪之後
[00:23:44.000 --> 00:23:46.000]  怎樣呢
[00:23:46.000 --> 00:23:47.000]  第一個地方去
[00:23:47.000 --> 00:23:48.000]  就是去地獄
[00:23:48.000 --> 00:23:50.000]  地獄這個問題
[00:23:50.000 --> 00:23:52.000]  現在福音主人很少說
[00:23:52.000 --> 00:23:54.000]  但是這是千真萬確的事
[00:23:54.000 --> 00:23:55.000]  為什麼呢
[00:23:55.000 --> 00:24:01.000]  因為耶穌將會審判人的罪
[00:24:01.000 --> 00:24:03.000]  你可能會問
[00:24:03.000 --> 00:24:05.000]  神不是愛世人的嗎
[00:24:05.000 --> 00:24:10.000]  為什麼有地獄這個地方去懲罰犯罪的人
[00:24:10.000 --> 00:24:14.000]  這個問題我們等一下再說
[00:24:14.000 --> 00:24:18.000]  但是我們知道一定有地獄
[00:24:18.000 --> 00:24:22.000]  因為聖經那裡曾經提到
[00:24:22.000 --> 00:24:24.000]  很多次提到有地獄
[00:24:24.000 --> 00:24:26.000]  不只是這樣
[00:24:26.000 --> 00:24:30.000]  耶穌是聖經裡面提到地獄最多的人
[00:24:30.000 --> 00:24:31.000]  舉個例子
[00:24:31.000 --> 00:24:34.000]  他在馬太福音十三章這麼說
[00:24:34.000 --> 00:24:36.000]  世界的無聊也要如此
[00:24:36.000 --> 00:24:38.000]  人子就是他自己
[00:24:38.000 --> 00:24:39.000]  要差遣使者
[00:24:39.000 --> 00:24:41.000]  把一切叫人跌倒的和作惡的
[00:24:41.000 --> 00:24:43.000]  從他國裡挑出來
[00:24:43.000 --> 00:24:45.000]  挑在火裡
[00:24:45.000 --> 00:24:47.000]  在那裡必要哀哭切齒了
[00:24:47.000 --> 00:24:49.000]  耶穌在馬太福音第九章
[00:24:49.000 --> 00:24:51.000]  描述這個火爐
[00:24:51.000 --> 00:24:53.000]  他說這個火爐是
[00:24:53.000 --> 00:24:55.000]  那裡從事不死的
[00:24:55.000 --> 00:24:57.000]  火是不滅的
[00:24:57.000 --> 00:24:59.000]  那裡是一個很恐怖的地方
[00:24:59.000 --> 00:25:04.000]  在那裡人一定會哀哭切齒
[00:25:04.000 --> 00:25:08.000]  再回到去問一下
[00:25:08.000 --> 00:25:10.000]  為什麼有地獄這個問題
[00:25:10.000 --> 00:25:12.000]  可能有其他很多原因
[00:25:12.000 --> 00:25:14.000]  但我認為最基本的
[00:25:14.000 --> 00:25:16.000]  就是地獄是沒有神的地方
[00:25:16.000 --> 00:25:18.000]  如果沒有神的地方
[00:25:18.000 --> 00:25:20.000]  就是沒有了真理的地方
[00:25:20.000 --> 00:25:22.000]  沒有了真理
[00:25:22.000 --> 00:25:24.000]  是一個很恐怖的地方
[00:25:24.000 --> 00:25:26.000]  我們不能想像是怎樣
[00:25:26.000 --> 00:25:28.000]  但在歷史上
[00:25:28.000 --> 00:25:30.000]  當人不接受真理
[00:25:30.000 --> 00:25:33.000]  用歪理去代替神的真理的時候
[00:25:33.000 --> 00:25:35.000]  是很恐怖的
[00:25:35.000 --> 00:25:38.000]  例如在第二次世界大戰
[00:25:38.000 --> 00:25:40.000]  納粹集中營
[00:25:40.000 --> 00:25:42.000]  那裡有六百萬的猶太人
[00:25:42.000 --> 00:25:48.000]  被那些納粹的人去殺了
[00:25:48.000 --> 00:25:52.000]  在我們中國的南京
[00:25:52.000 --> 00:25:54.000]  有三十萬人
[00:25:54.000 --> 00:25:56.000]  在六個星期之內
[00:25:56.000 --> 00:25:58.000]  被日本人所殺
[00:25:58.000 --> 00:26:00.000]  在地獄一個真理
[00:26:00.000 --> 00:26:02.000]  完全不存在的地方
[00:26:02.000 --> 00:26:04.000]  會讓我們知道
[00:26:04.000 --> 00:26:06.000]  這些殘酷的地方
[00:26:06.000 --> 00:26:08.000]  更加恐怖
[00:26:08.000 --> 00:26:11.000]  從另一個觀點來看
[00:26:11.000 --> 00:26:15.000]  地獄也是神彰顯祂真理的地方
[00:26:15.000 --> 00:26:18.000]  當我們看到這些殘忍的事的時候
[00:26:18.000 --> 00:26:20.000]  殘忍的事
[00:26:20.000 --> 00:26:22.000]  殘忍的人
[00:26:22.000 --> 00:26:24.000]  難道神看不到嗎
[00:26:24.000 --> 00:26:26.000]  祂一定看到
[00:26:26.000 --> 00:26:28.000]  祂一定會給這些作惡的人
[00:26:28.000 --> 00:26:30.000]  當得報應
[00:26:30.000 --> 00:26:32.000]  來彰顯祂的公義
[00:26:32.000 --> 00:26:34.000]  彰顯祂的真理
[00:26:34.000 --> 00:26:36.000]  你可能會問
[00:26:36.000 --> 00:26:38.000]  我做過這麼殘忍的事
[00:26:38.000 --> 00:26:40.000]  為什麼我要去地獄呢
[00:26:40.000 --> 00:26:42.000]  讓我們看看耶穌怎麼說
[00:26:42.000 --> 00:26:44.000]  我們一起讀
[00:26:44.000 --> 00:26:46.000]  指使我告訴你們
[00:26:46.000 --> 00:26:48.000]  凡向弟兄動怒的
[00:26:48.000 --> 00:26:50.000]  難免受審判
[00:26:50.000 --> 00:26:52.000]  凡罵弟兄是拉架的
[00:26:52.000 --> 00:26:54.000]  難免公會的審判
[00:26:54.000 --> 00:26:56.000]  凡罵弟兄是摩利的
[00:26:56.000 --> 00:26:58.000]  難免地獄的禍
[00:26:58.000 --> 00:27:00.000]  那些向人發過怒
[00:27:00.000 --> 00:27:02.000]  罵過人的人
[00:27:02.000 --> 00:27:04.000]  他們可能沒有
[00:27:04.000 --> 00:27:06.000]  對他們罵的人
[00:27:06.000 --> 00:27:08.000]  做過什麼
[00:27:08.000 --> 00:27:10.000]  但根據耶穌的說話
[00:27:10.000 --> 00:27:12.000]  他們都要去地獄
[00:27:12.000 --> 00:27:14.000]  我想在這裡問一下
[00:27:14.000 --> 00:27:16.000]  在這裡
[00:27:16.000 --> 00:27:18.000]  有誰
[00:27:18.000 --> 00:27:20.000]  沒發過怒的請舉手
[00:27:20.000 --> 00:27:24.000]  我看不到
[00:27:24.000 --> 00:27:26.000]  多謝大家
[00:27:26.000 --> 00:27:28.000]  大家很誠實
[00:27:28.000 --> 00:27:30.000]  這樣是不是所有人
[00:27:30.000 --> 00:27:32.000]  都要去地獄呢
[00:27:32.000 --> 00:27:34.000]  聖經這樣說
[00:27:34.000 --> 00:27:38.000]  主耶和華
[00:27:38.000 --> 00:27:40.000]  你若究查罪孽
[00:27:40.000 --> 00:27:42.000]  誰能暫立的主呢
[00:27:42.000 --> 00:27:44.000]  如果我們細心
[00:27:44.000 --> 00:27:46.000]  想想自己的
[00:27:46.000 --> 00:27:48.000]  思想和行為
[00:27:48.000 --> 00:27:50.000]  每個人都知道自己有罪
[00:27:50.000 --> 00:27:52.000]  但是
[00:27:52.000 --> 00:27:54.000]  沒做過
[00:27:54.000 --> 00:27:56.000]  沒犯過什麼大惡的人
[00:27:56.000 --> 00:27:58.000]  難道發怒
[00:27:58.000 --> 00:28:00.000]  都要去地獄嗎
[00:28:00.000 --> 00:28:02.000]  其實
[00:28:02.000 --> 00:28:04.000]  這個我都不難明白
[00:28:04.000 --> 00:28:06.000]  你想想
[00:28:06.000 --> 00:28:08.000]  在天堂那裡
[00:28:08.000 --> 00:28:10.000]  會不會有發怒的人呢
[00:28:10.000 --> 00:28:16.000]  如果有
[00:28:16.000 --> 00:28:18.000]  那裡還是不是天堂呢
[00:28:18.000 --> 00:28:22.000]  很簡單
[00:28:22.000 --> 00:28:24.000]  這樣
[00:28:24.000 --> 00:28:26.000]  誰才可以進入天堂呢
[00:28:26.000 --> 00:28:28.000]  我們每個人都發怒
[00:28:28.000 --> 00:28:30.000]  感謝神
[00:28:30.000 --> 00:28:32.000]  我們剛才讀經文還沒完
[00:28:32.000 --> 00:28:34.000]  要一起讀
[00:28:34.000 --> 00:28:36.000]  但在你有赦免之恩
[00:28:36.000 --> 00:28:38.000]  要叫人敬畏你
[00:28:38.000 --> 00:28:40.000]  唯一能夠使人
[00:28:40.000 --> 00:28:42.000]  進入天堂的
[00:28:42.000 --> 00:28:44.000]  只有神使我們的罪
[00:28:44.000 --> 00:28:46.000]  得到赦免
[00:28:46.000 --> 00:28:48.000]  但是
[00:28:48.000 --> 00:28:50.000]  神如果將我們的罪一筆勾銷
[00:28:50.000 --> 00:28:52.000]  神的公義
[00:28:52.000 --> 00:28:54.000]  何在
[00:28:54.000 --> 00:28:56.000]  神的真理
[00:28:56.000 --> 00:28:58.000]  何在
[00:28:58.000 --> 00:29:00.000]  聖經給了世人
[00:29:00.000 --> 00:29:02.000]  唯一答案
[00:29:02.000 --> 00:29:04.000]  那答案就是耶穌基督
[00:29:04.000 --> 00:29:06.000]  祂來到世間
[00:29:06.000 --> 00:29:08.000]  使我們的罪得到赦免
[00:29:08.000 --> 00:29:10.000]  這個是
[00:29:10.000 --> 00:29:12.000]  祂為真理作見證的第四方面
[00:29:12.000 --> 00:29:14.000]  怎樣見證呢
[00:29:14.000 --> 00:29:16.000]  我們一起讀
[00:29:16.000 --> 00:29:18.000]  下個slide
[00:29:18.000 --> 00:29:20.000]  請
[00:29:20.000 --> 00:29:22.000]  祂被掛在木頭上
[00:29:22.000 --> 00:29:24.000]  親身擔當了我們的罪
[00:29:24.000 --> 00:29:26.000]  以我們記仗
[00:29:26.000 --> 00:29:28.000]  罪上死,德義在而上活
[00:29:28.000 --> 00:29:30.000]  因祂受天變相
[00:29:30.000 --> 00:29:32.000]  你們便得以醫治
[00:29:32.000 --> 00:29:34.000]  神的兒子耶穌基督
[00:29:34.000 --> 00:29:36.000]  祂自己
[00:29:36.000 --> 00:29:38.000]  是完全沒有罪的
[00:29:38.000 --> 00:29:40.000]  為了承擔我們的罪
[00:29:40.000 --> 00:29:42.000]  自己就被釘在十字架上
[00:29:42.000 --> 00:29:44.000]  祂本來
[00:29:44.000 --> 00:29:46.000]  是神的兒子
[00:29:46.000 --> 00:29:48.000]  自己就成為了罪人
[00:29:48.000 --> 00:29:50.000]  為了
[00:29:50.000 --> 00:29:52.000]  使我們的罪得到赦免
[00:29:52.000 --> 00:29:54.000]  成為了義人
[00:29:54.000 --> 00:29:56.000]  耶穌這樣做
[00:29:56.000 --> 00:29:58.000]  就是彰顯了神對罪的公義
[00:29:58.000 --> 00:30:00.000]  為真理
[00:30:00.000 --> 00:30:02.000]  做了見證
[00:30:02.000 --> 00:30:04.000]  為什麼
[00:30:04.000 --> 00:30:06.000]  神的兒子耶穌要來到世間上
[00:30:06.000 --> 00:30:08.000]  死在十字架上
[00:30:08.000 --> 00:30:10.000]  因為罪的代價
[00:30:10.000 --> 00:30:12.000]  是很沉重的
[00:30:12.000 --> 00:30:14.000]  要在地獄
[00:30:14.000 --> 00:30:16.000]  的刑罰裡面
[00:30:16.000 --> 00:30:18.000]  如果不是這麼嚴重
[00:30:18.000 --> 00:30:20.000]  耶穌也不需要來
[00:30:20.000 --> 00:30:22.000]  受到人間最殘酷
[00:30:22.000 --> 00:30:24.000]  最羞恥的刑罰
[00:30:24.000 --> 00:30:26.000]  死在十字架上
[00:30:26.000 --> 00:30:28.000]  為什麼神的兒子耶穌
[00:30:28.000 --> 00:30:30.000]  要來到世界上死在十字架上
[00:30:30.000 --> 00:30:32.000]  因為只有
[00:30:32.000 --> 00:30:34.000]  神的兒子的犧牲
[00:30:34.000 --> 00:30:36.000]  能夠補償我們的罪
[00:30:36.000 --> 00:30:38.000]  任何一個世界上的人的犧牲
[00:30:38.000 --> 00:30:40.000]  都沒有這個能力
[00:30:40.000 --> 00:30:42.000]  那哪些人
[00:30:42.000 --> 00:30:44.000]  才可以得到耶穌
[00:30:44.000 --> 00:30:46.000]  贖罪的恩典
[00:30:46.000 --> 00:30:48.000]  成為屬於真理的人
[00:30:48.000 --> 00:30:50.000]  我們看今天的經文
[00:30:50.000 --> 00:30:52.000]  耶穌說
[00:30:52.000 --> 00:30:54.000]  凡屬真理的人
[00:30:54.000 --> 00:30:56.000]  就聽我的話
[00:30:56.000 --> 00:30:58.000]  那些屬真理的人
[00:30:58.000 --> 00:31:00.000]  就是聽耶穌的話的人
[00:31:00.000 --> 00:31:02.000]  在今天的經文我們看到
[00:31:02.000 --> 00:31:04.000]  就是那些相信
[00:31:04.000 --> 00:31:06.000]  耶穌為真理作見證的人
[00:31:06.000 --> 00:31:08.000]  這些見證包括
[00:31:08.000 --> 00:31:10.000]  他是
[00:31:10.000 --> 00:31:12.000]  父神的獨生子
[00:31:12.000 --> 00:31:14.000]  他是真理的源頭
[00:31:14.000 --> 00:31:16.000]  他將會審判人的罪
[00:31:16.000 --> 00:31:18.000]  洗罪得到赦免
[00:31:18.000 --> 00:31:20.000]  弟兄姊妹
[00:31:20.000 --> 00:31:22.000]  在這裡追尋
[00:31:22.000 --> 00:31:24.000]  真理的舞蹈朋友
[00:31:24.000 --> 00:31:26.000]  真理是什麼呢
[00:31:26.000 --> 00:31:28.000]  如果
[00:31:28.000 --> 00:31:30.000]  我們很認真地問這個問題
[00:31:30.000 --> 00:31:34.000]  就知道一定有
[00:31:34.000 --> 00:31:36.000]  麻煩你
[00:31:36.000 --> 00:31:40.000]  如果很認真地問這個問題
[00:31:40.000 --> 00:31:42.000]  就知道一定有一個絕對的真理
[00:31:44.000 --> 00:31:46.000]  有這個絕對的真理的話
[00:31:46.000 --> 00:31:48.000]  就一定有
[00:31:48.000 --> 00:31:50.000]  一位神去定出
[00:31:50.000 --> 00:31:52.000]  這個真理
[00:31:52.000 --> 00:31:54.000]  為了這個真理的緣故
[00:31:54.000 --> 00:31:56.000]  神
[00:31:56.000 --> 00:31:58.000]  一定會審判那些離開了真理
[00:31:58.000 --> 00:32:00.000]  犯了罪的人
[00:32:00.000 --> 00:32:02.000]  但是神的心意
[00:32:02.000 --> 00:32:04.000]  是要我們
[00:32:04.000 --> 00:32:06.000]  不會去地獄那裡
[00:32:06.000 --> 00:32:08.000]  受罪的刑罰
[00:32:08.000 --> 00:32:10.000]  所以神就猜他的
[00:32:10.000 --> 00:32:12.000]  獨生子耶穌來到
[00:32:12.000 --> 00:32:14.000]  為真理作見證
[00:32:14.000 --> 00:32:16.000]  洗罪得到赦免
[00:32:16.000 --> 00:32:18.000]  一切相信耶穌見證的
[00:32:18.000 --> 00:32:20.000]  就成為
[00:32:20.000 --> 00:32:22.000]  屬真理的人
[00:32:22.000 --> 00:32:24.000]  你願意相信嗎
[00:32:24.000 --> 00:32:28.000]  這是唯一可以洗罪
[00:32:28.000 --> 00:32:30.000]  得到赦免的方法
[00:32:30.000 --> 00:32:32.000]  不是靠著
[00:32:32.000 --> 00:32:34.000]  自己的能力
[00:32:34.000 --> 00:32:36.000]  可以去保屬
[00:32:36.000 --> 00:32:38.000]  因為就算我們做了
[00:32:38.000 --> 00:32:40.000]  一千件好事
[00:32:40.000 --> 00:32:42.000]  都不能補償
[00:32:42.000 --> 00:32:44.000]  一件壞事
[00:32:44.000 --> 00:32:46.000]  只有靠著神
[00:32:46.000 --> 00:32:48.000]  給我們的方法
[00:32:48.000 --> 00:32:50.000]  靠著耶穌在十字架上的救贖
[00:32:50.000 --> 00:32:52.000]  我們的罪
[00:32:52.000 --> 00:32:54.000]  才可以得到赦免
[00:32:54.000 --> 00:32:56.000]  你願意相信嗎
[00:32:56.000 --> 00:33:00.000]  今天是福音主日
[00:33:00.000 --> 00:33:04.000]  福音就是好消息的意思
[00:33:04.000 --> 00:33:08.000]  在聖經
[00:33:08.000 --> 00:33:10.000]  給了福音一個
[00:33:10.000 --> 00:33:12.000]  很清楚的定義
[00:33:12.000 --> 00:33:14.000]  可以歸納成兩點
[00:33:14.000 --> 00:33:16.000]  第一
[00:33:16.000 --> 00:33:18.000]  耶穌為我們罪死了
[00:33:18.000 --> 00:33:20.000]  第二
[00:33:20.000 --> 00:33:22.000]  耶穌復活了
[00:33:22.000 --> 00:33:24.000]  證明祂自己是神的兒子
[00:33:24.000 --> 00:33:26.000]  換句話來說
[00:33:26.000 --> 00:33:28.000]  福音就是
[00:33:28.000 --> 00:33:30.000]  神的兒子為我們罪死了
[00:33:30.000 --> 00:33:34.000]  一切相信福音的人
[00:33:34.000 --> 00:33:36.000]  就是接受
[00:33:36.000 --> 00:33:38.000]  為真理做見證的人
[00:33:38.000 --> 00:33:40.000]  成為屬於真理的人
[00:33:40.000 --> 00:33:42.000]  你願意相信嗎
[00:33:42.000 --> 00:33:46.000]  現在我發出
[00:33:46.000 --> 00:33:48.000]  接受福音的呼召
[00:33:48.000 --> 00:33:50.000]  讓一同低頭
[00:33:50.000 --> 00:33:56.000]  在大家低頭的時候
[00:33:56.000 --> 00:33:58.000]  我想問
[00:33:58.000 --> 00:34:00.000]  這裡還沒有
[00:34:00.000 --> 00:34:02.000]  接受主耶穌
[00:34:02.000 --> 00:34:04.000]  福音的朋友
[00:34:04.000 --> 00:34:06.000]  你願意成為屬於真理的人嗎
[00:34:06.000 --> 00:34:10.000]  如果願意
[00:34:10.000 --> 00:34:12.000]  請你將你的手舉起
[00:34:12.000 --> 00:34:14.000]  我會為你禱告
[00:34:14.000 --> 00:34:26.000]  或者你覺得
[00:34:26.000 --> 00:34:28.000]  你自己不配
[00:34:28.000 --> 00:34:30.000]  也沒有能力去改變
[00:34:30.000 --> 00:34:32.000]  你犯錯的軟弱
[00:34:32.000 --> 00:34:34.000]  但是當你願意
[00:34:34.000 --> 00:34:36.000]  聽主耶穌的話
[00:34:36.000 --> 00:34:38.000]  接受
[00:34:38.000 --> 00:34:40.000]  祂為真理做見證
[00:34:40.000 --> 00:34:42.000]  復活了的耶穌
[00:34:42.000 --> 00:34:44.000]  就會進入你的生命裡面
[00:34:44.000 --> 00:34:46.000]  幫助你
[00:34:46.000 --> 00:34:48.000]  遠離罪惡
[00:34:48.000 --> 00:34:50.000]  使你成為屬於真理的人
[00:34:50.000 --> 00:34:52.000]  你願意嗎
[00:34:52.000 --> 00:34:54.000]  如果願意
[00:34:54.000 --> 00:34:56.000]  請你將你的手舉起
[00:34:56.000 --> 00:34:58.000]  我會為你禱告
[00:35:00.000 --> 00:35:02.000]  我看到了
[00:35:02.000 --> 00:35:04.000]  感謝神
[00:35:04.000 --> 00:35:10.000]  我最後問一次
[00:35:10.000 --> 00:35:12.000]  今天神安排
[00:35:12.000 --> 00:35:14.000]  你來到福音
[00:35:14.000 --> 00:35:16.000]  主日的聚會
[00:35:16.000 --> 00:35:18.000]  一定不是偶然
[00:35:18.000 --> 00:35:22.000]  是神給你一個機會
[00:35:22.000 --> 00:35:24.000]  去接受神的兒子
[00:35:24.000 --> 00:35:26.000]  洗罪得到聖名的福音
[00:35:28.000 --> 00:35:30.000]  你願意把握這個機會嗎
[00:35:30.000 --> 00:35:34.000]  如果願意
[00:35:34.000 --> 00:35:36.000]  請你將你的手舉起
[00:35:36.000 --> 00:35:38.000]  我會為你禱告
[00:35:38.000 --> 00:35:46.000]  我們一起禱告
[00:35:46.000 --> 00:35:50.000]  愛我們的父神
[00:35:50.000 --> 00:35:54.000]  救我們的主耶穌
[00:35:54.000 --> 00:35:56.000]  感謝祢
[00:35:56.000 --> 00:35:58.000]  在聖經裡面看到你的心意
[00:35:58.000 --> 00:36:00.000]  是要我們成為屬於真理的人
[00:36:00.000 --> 00:36:02.000]  將來
[00:36:02.000 --> 00:36:04.000]  在天下與你同住
[00:36:04.000 --> 00:36:06.000]  感謝祢
[00:36:06.000 --> 00:36:08.000]  讓我們看到
[00:36:08.000 --> 00:36:10.000]  祢福音的大能
[00:36:10.000 --> 00:36:12.000]  讓一些追尋真理的人
[00:36:12.000 --> 00:36:14.000]  願意接受祢寶貴的救恩
[00:36:14.000 --> 00:36:16.000]  成為屬於真理的人
[00:36:16.000 --> 00:36:18.000]  成為祢的兒女
[00:36:18.000 --> 00:36:20.000]  求祢
[00:36:20.000 --> 00:36:22.000]  在未來的需要裡面
[00:36:22.000 --> 00:36:24.000]  幫助他們
[00:36:24.000 --> 00:36:26.000]  在祢的真理裡面
[00:36:26.000 --> 00:36:28.000]  一生成為永遠的祢的兒女
[00:36:28.000 --> 00:36:32.000]  那些還沒有接受
[00:36:32.000 --> 00:36:34.000]  祢救恩的朋友
[00:36:34.000 --> 00:36:36.000]  感謝祢
[00:36:36.000 --> 00:36:38.000]  使他們今天能夠在這個地方
[00:36:38.000 --> 00:36:40.000]  聽到福音的好消息
[00:36:40.000 --> 00:36:42.000]  求祢繼續開他們的心
[00:36:42.000 --> 00:36:44.000]  讓他們將來
[00:36:44.000 --> 00:36:46.000]  也成為祢的兒女
[00:36:46.000 --> 00:36:50.000]  以上的禱告和感恩
[00:36:50.000 --> 00:36:52.000]  是奉我們主耶穌基督寶貴的名
[00:36:52.000 --> 00:36:53.300]  寶貴的命
[00:36:53.300 --> 00:36:54.300]  阿門
