
[00:00:00.000 --> 00:00:02.880]  我們這四年來在《利是米記》的系列
[00:17:48.840 --> 00:17:49.640]  左行不行
[00:17:49.640 --> 00:17:50.680]  右行也不行
[00:17:50.680 --> 00:17:53.720]  但是你覺得仍然有盼望在當中
[00:17:53.720 --> 00:17:55.720]  追殺逼迫
[00:17:55.720 --> 00:17:59.520]  但是不會感覺到被上帝遺棄
[00:17:59.520 --> 00:18:01.280]  打倒了不至死亡
[00:18:01.280 --> 00:18:04.320]  knock down but not knock out
[00:18:04.320 --> 00:18:06.920]  我前陣子看奧運就是這樣
[00:18:06.920 --> 00:18:12.360]  看美國在摔跤的賽事裡面
[00:18:12.360 --> 00:18:18.160]  那位選手在最後幾秒還在輸2點
[00:18:18.160 --> 00:18:19.840]  但真的很奇怪
[00:18:19.840 --> 00:18:20.760]  以為會輸了
[00:18:20.760 --> 00:18:23.640]  他被人按了很多次在地上
[00:18:23.640 --> 00:18:26.400]  但是在最後兩秒
[00:18:26.400 --> 00:18:31.680]  他繼續一鼓作氣地將對方兩次摔倒在地上
[00:18:31.680 --> 00:18:34.160]  這樣他就贏了一場賽事
[00:18:34.160 --> 00:18:37.760]  我想這是讓我們看到很多拳擊賽事也好
[00:18:37.760 --> 00:18:39.360]  很多運動賽事也好
[00:18:39.360 --> 00:18:42.760]  未吹哨完場也未輸
[00:18:42.760 --> 00:18:46.480]  我們仍然要繼續努力
[00:18:46.480 --> 00:18:49.880]  因為我們也是披戴著基督的死亡
[00:18:49.880 --> 00:18:52.920]  所以利希米帶我們看
[00:18:52.920 --> 00:18:54.440]  有什麼方法
[00:18:54.440 --> 00:18:56.160]  其實三件事很簡單
[00:18:56.160 --> 00:18:57.280]  老生常談
[00:18:57.280 --> 00:19:00.600]  但是讓我們如何面對人生的挑戰
[00:19:00.600 --> 00:19:01.720]  我們看看他怎麼說
[00:19:01.720 --> 00:19:04.840]  第一件事利希米提醒我們就是
[00:19:04.840 --> 00:19:07.520]  要從十二將
[00:19:07.520 --> 00:19:11.360]  要重新想起
[00:19:11.360 --> 00:19:14.960]  為什麼我們現在要面對這些挑戰
[00:19:14.960 --> 00:19:19.720]  重拾以前的望見
[00:19:19.720 --> 00:19:22.080]  我們為什麼要開始做這件事
[00:19:22.080 --> 00:19:23.360]  你看聖經怎麼說
[00:19:23.360 --> 00:19:28.080]  「當既得主大而可為」
[00:19:28.080 --> 00:19:29.120]  大家起仙的時候
[00:19:29.120 --> 00:19:31.240]  起不來都是想著依靠上帝
[00:19:31.240 --> 00:19:32.400]  我們為什麼要做這件事
[00:19:32.400 --> 00:19:34.440]  因為上帝要我們做
[00:19:34.440 --> 00:19:37.640]  建城牆不是為了我們自己那麼簡單
[00:19:37.640 --> 00:19:39.120]  也是為上帝的國度
[00:19:39.120 --> 00:19:43.720]  為上帝的大衛之城做這件事
[00:19:43.720 --> 00:19:45.280]  為他的民族
[00:19:45.280 --> 00:19:50.760]  我們也要想起原本的意象
[00:19:50.760 --> 00:19:52.640]  我們做這件事
[00:19:52.640 --> 00:19:55.280]  婚姻上也是一樣
[00:19:55.280 --> 00:19:57.080]  起仙的時候
[00:19:57.080 --> 00:20:02.760]  你為什麼會在牧師面前做這個承諾
[00:20:02.760 --> 00:20:06.520]  為什麼這麼誠實地說「我願意」
[00:20:06.520 --> 00:20:09.920]  會不會我們重新回到
[00:20:09.920 --> 00:20:11.400]  問題當然是有的
[00:20:11.400 --> 00:20:14.320]  但是我們會不會重新思考
[00:20:14.320 --> 00:20:19.680]  我們之前在上帝面前的南約
[00:20:19.680 --> 00:20:20.760]  會不會有困難
[00:20:20.760 --> 00:20:25.240]  我們可以大家一起去解決
[00:20:25.240 --> 00:20:27.960]  我們在人際的關係裡面
[00:20:27.960 --> 00:20:30.040]  在教會的服侍裡面
[00:20:30.040 --> 00:20:32.800]  起碼我們也需要訂正在
[00:20:32.800 --> 00:20:38.640]  我們原本起初的那份心智
[00:20:38.640 --> 00:20:42.040]  聖經裡面有一個記載
[00:20:42.040 --> 00:20:43.200]  就是聖文彼得
[00:20:43.200 --> 00:20:46.880]  當看到耶穌在水上行走的時候
[00:20:46.880 --> 00:20:48.280]  他就很興奮
[00:20:48.280 --> 00:20:50.680]  腎上腺素提升
[00:20:50.680 --> 00:20:51.600]  熱血沸騰
[00:20:51.600 --> 00:20:53.920]  於是他跟耶穌說
[00:20:53.920 --> 00:20:56.240]  我也想在水上行走
[00:20:56.240 --> 00:21:00.200]  於是耶穌就說「你來吧」
[00:21:00.200 --> 00:21:03.440]  當聖文彼得的眼睛看到
[00:21:03.440 --> 00:21:06.000]  耶穌期望達到做到
[00:21:06.000 --> 00:21:07.360]  耶穌想做的事情
[00:21:07.360 --> 00:21:08.840]  於是他就踏在水面上
[00:21:08.840 --> 00:21:10.240]  他就走了幾步
[00:21:10.240 --> 00:21:13.040]  聖經記載他就在水上行走
[00:21:13.040 --> 00:21:15.280]  可以輕功水上飄
[00:21:15.280 --> 00:21:17.640]  但是當他面對困難
[00:21:17.640 --> 00:21:18.760]  面對風浪
[00:21:18.760 --> 00:21:22.720]  面對原來下面沒有東西
[00:21:22.720 --> 00:21:23.720]  只有水
[00:21:23.720 --> 00:21:24.400]  於是他就害怕
[00:21:24.400 --> 00:21:27.160]  他害怕就沉下去失敗
[00:21:27.160 --> 00:21:28.400]  耶穌就救了他
[00:21:28.400 --> 00:21:31.800]  耶穌在抽他上來的時候就說
[00:21:31.800 --> 00:21:32.960]  「你這小信的人」
[00:21:32.960 --> 00:21:34.560]  「為什麼你不相信我」
[00:21:34.560 --> 00:21:38.360]  當你眼目注重耶穌的時候
[00:21:38.360 --> 00:21:40.520]  我們就能夠做到很多事情
[00:21:40.520 --> 00:21:42.200]  當然不是我們自己做
[00:21:42.200 --> 00:21:46.120]  但是如果我們眼目離開了上帝的時候
[00:21:46.120 --> 00:21:49.600]  我們就很容易沉下去
[00:21:49.600 --> 00:21:51.640]  我鼓勵弟兄姊妹
[00:21:51.640 --> 00:21:55.680]  重新去思想和反省
[00:21:55.680 --> 00:21:57.320]  我們害怕
[00:21:57.320 --> 00:22:01.000]  但是我們需要懼怕的那一位是呼召我們
[00:22:01.000 --> 00:22:04.040]  能夠滅人靈魂的主
[00:22:04.040 --> 00:22:08.880]  我們重新將眼目注視在耶穌基督的身上
[00:22:08.880 --> 00:22:09.640]  第二件事
[00:22:09.640 --> 00:22:12.480]  李兄弟妹提醒一些以色列人
[00:22:12.480 --> 00:22:15.040]  在面對艱難的時候
[00:22:15.040 --> 00:22:17.720]  除了放棄逃跑之外
[00:22:17.720 --> 00:22:19.480]  會不會有另外一種看法
[00:22:19.480 --> 00:22:27.160]  麥當勞面對艱難永遠都是要去遇敵殺敵
[00:22:27.160 --> 00:22:31.200]  有些情況真的像藥室受引誘的時候
[00:22:31.200 --> 00:22:32.880]  你要逃避也要逃避
[00:22:32.880 --> 00:22:35.160]  但是不是每一次都要逃避呢?
[00:22:35.160 --> 00:22:37.640]  除了屬靈的層面之外
[00:22:37.640 --> 00:22:39.560]  李兄弟妹提醒一些以色列人
[00:22:39.560 --> 00:22:41.480]  我們看看現實的情況是怎樣
[00:22:41.480 --> 00:22:42.640]  看看聖經是怎麼說的
[00:22:42.640 --> 00:22:45.120]  李兄弟妹提醒一些以色列人
[00:22:45.120 --> 00:22:50.640]  你們要為你們的兒女弟兄妻子家園去征戰
[00:22:50.640 --> 00:22:53.680]  除了在屬靈領域裡面我們要看上帝之外
[00:22:53.680 --> 00:22:57.200]  也要給這些很實際的東西去看
[00:22:57.200 --> 00:22:58.880]  當我們放棄的時候
[00:22:58.880 --> 00:23:01.240]  那個代價是什麼
[00:23:01.240 --> 00:23:03.480]  當我們能夠建起城牆的時候
[00:23:03.480 --> 00:23:04.600]  那個代價是什麼
[00:23:04.600 --> 00:23:05.920]  有時候我們也會想
[00:23:05.920 --> 00:23:09.520]  耶穌在路加福音第四章也告訴我們
[00:23:09.520 --> 00:23:11.280]  我們要建一座房子
[00:23:11.280 --> 00:23:15.200]  是否也要去計算代價之後呢?
[00:23:15.200 --> 00:23:16.720]  計算代價之後不是說不建
[00:23:16.720 --> 00:23:19.520]  但是起碼我們知道付出的代價是什麼
[00:23:19.520 --> 00:23:21.520]  不建的時候的代價是什麼
[00:23:21.520 --> 00:23:24.400]  兩個人要跟一個王打仗的時候
[00:23:24.400 --> 00:23:27.520]  如果你也知道沒辦法贏得他的
[00:23:27.520 --> 00:23:29.960]  會不會我們就求和式的條款呢?
[00:23:29.960 --> 00:23:31.680]  這個王當然
[00:23:31.680 --> 00:23:33.560]  解經加義也告訴我們
[00:23:33.560 --> 00:23:34.640]  不是撒旦
[00:23:34.640 --> 00:23:36.640]  而是我們跟上帝
[00:23:36.640 --> 00:23:38.400]  如果我們要跟上帝爭拗
[00:23:38.400 --> 00:23:39.800]  或者不做上帝的工作
[00:23:39.800 --> 00:23:41.280]  我們要計算代價就是
[00:23:41.280 --> 00:23:43.520]  跟隨上帝有什麼代價
[00:23:43.520 --> 00:23:45.240]  沒錯,有很多代價要付出
[00:23:45.240 --> 00:23:46.960]  但是不跟隨上帝
[00:23:46.960 --> 00:23:48.280]  不按著心意去做的
[00:23:48.280 --> 00:23:49.960]  也有什麼代價
[00:23:49.960 --> 00:23:53.280]  很現實地我們去考量這些事情
[00:23:53.280 --> 00:23:58.240]  有時候當夫婦在婚姻關係裡的破裂的時候
[00:23:58.240 --> 00:24:01.120]  他們第一樣想的就是放棄
[00:24:01.120 --> 00:24:02.920]  大家分開
[00:24:02.920 --> 00:24:05.480]  但是有沒有想過分開之後
[00:24:05.480 --> 00:24:08.440]  子女會怎麼樣呢?
[00:24:08.440 --> 00:24:11.480]  接下來的日子我們的生活會怎麼樣呢?
[00:24:11.480 --> 00:24:18.800]  對於對方的家庭和周圍的突然之間的傷害會怎麼樣呢?
[00:24:18.800 --> 00:24:23.080]  我們也需要去考量這些事情
[00:24:23.080 --> 00:24:27.520]  尼西米就告訴這些異性人知道
[00:24:27.520 --> 00:24:30.600]  你有沒有想過如果沒有了城牆
[00:24:30.600 --> 00:24:31.760]  你就算不建城牆
[00:24:31.760 --> 00:24:34.960]  住在城的周圍也好
[00:24:34.960 --> 00:24:37.280]  你們會安居樂業嗎?
[00:24:37.280 --> 00:24:40.040]  如果周圍都是被敵人控制住
[00:24:40.040 --> 00:24:42.400]  而沒有城牆的話
[00:24:42.400 --> 00:24:44.280]  你們根本沒有機會去敬拜
[00:24:44.280 --> 00:24:46.480]  你們的子女沒有機會安全去讀書
[00:24:46.480 --> 00:24:50.640]  你們的弟兄沒有機會有保障地去上班
[00:24:50.640 --> 00:24:54.120]  你們的妻子可能淪為別人的奴婢
[00:24:54.120 --> 00:24:55.680]  被人搶走
[00:24:55.680 --> 00:24:58.480]  你們的家人會盡毀
[00:24:58.480 --> 00:25:01.960]  你們現在不只是建城牆
[00:25:01.960 --> 00:25:07.800]  你們是在保護自己為自己的家園去征戰
[00:25:07.800 --> 00:25:12.240]  最後尼西米叫我們除了要眼目注視上帝
[00:25:12.240 --> 00:25:13.600]  眼目注視在現實
[00:25:13.600 --> 00:25:15.040]  我們在周圍之外
[00:25:15.040 --> 00:25:19.200]  也要將我們的眼目去看我們周圍的支持者
[00:25:19.200 --> 00:25:23.080]  我們不是自己單單去完成上帝的工作
[00:25:23.080 --> 00:25:24.480]  我們需要
[00:25:24.480 --> 00:25:27.120]  就算一個宣教士在工場裏面
[00:25:27.120 --> 00:25:30.960]  我們也需要有其他在海外的弟兄姊妹為他去禱告
[00:25:30.960 --> 00:25:34.320]  在聯絡上去送上我們的支持
[00:25:34.320 --> 00:25:38.560]  送上我們資源上的協助
[00:25:38.560 --> 00:25:45.720]  這些都是為了我們預備這一群頂尖在我們身邊的一個原因
[00:25:45.720 --> 00:25:47.160]  這是我們老生常談
[00:25:47.160 --> 00:25:50.800]  叫我們參與我們的肢體生活
[00:25:50.800 --> 00:25:55.720]  不要做一個獨行獨斷的基督徒的獨行俠
[00:25:55.720 --> 00:25:58.040]  因為聖經裏面告訴我們
[00:25:58.040 --> 00:26:00.040]  沒有獨行俠的基督徒
[00:26:00.040 --> 00:26:04.000]  他跟貴族官長和其他百姓說
[00:26:04.000 --> 00:26:05.880]  既然有這麼大的工程
[00:26:05.880 --> 00:26:07.120]  我們做一件事
[00:26:07.120 --> 00:26:09.360]  五餅如魚
[00:26:09.360 --> 00:26:10.040]  試想像一下
[00:26:10.040 --> 00:26:12.720]  如果耶穌說我們有五餅如魚
[00:26:12.720 --> 00:26:14.120]  喜歡的人就出去拿吧
[00:26:14.120 --> 00:26:19.360]  那五千人走過來拿的時候會有什麼現象出現呢?
[00:26:19.360 --> 00:26:22.520]  耶穌告訴我們很重要的一件事
[00:26:22.520 --> 00:26:26.120]  祂是教我們要先處理好架構
[00:26:26.120 --> 00:26:27.400]  organization
[00:26:27.400 --> 00:26:28.400]  先處理好組織
[00:26:28.400 --> 00:26:30.720]  叫那些人一百個一排
[00:26:30.720 --> 00:26:31.880]  五十個一排
[00:26:31.880 --> 00:26:34.480]  先坐定
[00:26:34.480 --> 00:26:37.360]  祝福完之後就派給十二個門徒
[00:26:37.360 --> 00:26:40.640]  然後十二個門徒再分發出去
[00:26:40.640 --> 00:26:42.480]  這樣才行
[00:26:42.480 --> 00:26:45.600]  不是就這樣來拿吧
[00:26:45.600 --> 00:26:48.520]  他想到一件事
[00:26:48.520 --> 00:26:52.520]  不是每個人都這樣去做工
[00:26:52.520 --> 00:26:54.000]  這樣不行的
[00:26:54.000 --> 00:26:56.000]  要輪值一些人去做工
[00:26:56.000 --> 00:26:57.960]  一些人去做防守
[00:26:57.960 --> 00:26:59.280]  輪替
[00:26:59.280 --> 00:27:03.480]  變成了大家有機會在肉體上休息
[00:27:03.480 --> 00:27:08.320]  或者有機會去做防衛的工作
[00:27:08.320 --> 00:27:15.520]  但是大家這麼遙遠的城牆
[00:27:15.520 --> 00:27:17.000]  那怎麼辦呢?
[00:27:17.000 --> 00:27:19.440]  我們就要催國聚集
[00:27:19.440 --> 00:27:23.040]  因為一個人或幾個人的力量是不夠的
[00:27:23.040 --> 00:27:24.360]  我們要催雞
[00:27:24.360 --> 00:27:26.800]  叫全部人走在一起
[00:27:26.800 --> 00:27:28.240]  如果有人來攻擊我們
[00:27:28.240 --> 00:27:30.240]  我們就在那裡去抵擋他們
[00:27:30.240 --> 00:27:35.400]  這就是我們基督徒要齊心協力
[00:27:35.400 --> 00:27:39.120]  要去合一的一個提醒
[00:27:39.120 --> 00:27:41.600]  頂展會的心願起碼都是路生上談
[00:27:41.600 --> 00:27:43.800]  當我們面對困境的時候
[00:27:43.800 --> 00:27:45.000]  挑戰的時候
[00:27:45.000 --> 00:27:47.000]  仰望耶穌
[00:27:47.000 --> 00:27:50.200]  自己在上帝面前的決心
[00:27:50.200 --> 00:27:51.440]  衡量
[00:27:51.440 --> 00:27:54.360]  和頂展會的支持
[00:27:54.360 --> 00:27:56.120]  協助
[00:27:56.120 --> 00:27:57.720]  肢體的相交
[00:27:57.720 --> 00:27:59.560]  彼此的扶持
[00:27:59.560 --> 00:28:02.400]  這三件事在聖經裡面常常提醒我們
[00:28:02.400 --> 00:28:04.240]  在我們人生的路上
[00:28:04.240 --> 00:28:05.880]  我們必須要需要
[00:28:05.880 --> 00:28:07.400]  我們看看聖經怎麼說
[00:28:07.400 --> 00:28:08.880]  希伯來書
[00:28:08.880 --> 00:28:10.360]  是一本大家都知道的
[00:28:10.360 --> 00:28:13.840]  經常提到叫人們信主之後不要隨流失去
[00:28:13.840 --> 00:28:17.480]  因為實在有些人信主之後面對困難
[00:28:17.480 --> 00:28:18.720]  面對挑戰的時候
[00:28:18.720 --> 00:28:20.320]  他們就放棄了
[00:28:20.320 --> 00:28:23.040]  你看看希伯來書的作者怎麼說
[00:28:23.040 --> 00:28:28.680]  聖經說我們竟然有這麼多的見證人和文采圍著我們
[00:28:28.680 --> 00:28:30.840]  我們在跑步的時候
[00:28:30.840 --> 00:28:32.800]  這位老闆在旁邊我們打氣
[00:28:32.800 --> 00:28:35.600]  在旁邊叫我們加油
[00:28:35.600 --> 00:28:36.800]  圍著我們
[00:28:36.800 --> 00:28:37.880]  成為了我們的激勵
[00:28:37.880 --> 00:28:40.000]  成為了我們的見證
[00:28:40.000 --> 00:28:42.600]  但我們自己也要做自己的事
[00:28:42.600 --> 00:28:45.720]  周圍的人能給你支持就行了
[00:28:45.720 --> 00:28:49.400]  我們也要願意卸下各樣的重擔
[00:28:49.400 --> 00:28:51.400]  以及緊緊纏累我們的罪
[00:28:51.400 --> 00:28:53.840]  我們要堅忍地奔跑
[00:28:53.840 --> 00:28:56.080]  這種堅忍就是別人幫不了你
[00:28:56.080 --> 00:28:58.560]  但是我們要走這條路
[00:28:58.560 --> 00:28:59.560]  為什麼?
[00:28:59.560 --> 00:29:01.400]  因為前面的路程
[00:29:01.400 --> 00:29:07.520]  我們需要仰望我們信心創始成中的耶穌
[00:29:07.520 --> 00:29:09.960]  也就是因為耶穌基督給了我們一個目標
[00:29:09.960 --> 00:29:12.600]  我們能夠繼續走下去
[00:29:12.600 --> 00:29:14.360]  弟兄姊妹
[00:29:14.360 --> 00:29:15.920]  你自己
[00:29:15.920 --> 00:29:17.360]  和耶穌基督
[00:29:17.360 --> 00:29:18.840]  我們看看另外一段
[00:29:18.840 --> 00:29:21.080]  又是希伯來書的經文怎麼說
[00:29:21.080 --> 00:29:24.880]  他說我們要堅守宣認的指望
[00:29:24.880 --> 00:29:27.920]  就是我們自己要堅持 要忍耐
[00:29:27.920 --> 00:29:29.200]  毫不動搖
[00:29:29.200 --> 00:29:31.760]  我們自己要有決心
[00:29:31.760 --> 00:29:33.440]  但也要記得
[00:29:33.440 --> 00:29:37.320]  我們信的是信實的上帝
[00:29:37.320 --> 00:29:39.120]  是不是? 上帝是信實的
[00:29:39.120 --> 00:29:42.560]  現在我們眼目集中在耶穌基督那裡
[00:29:42.560 --> 00:29:44.560]  但是二十四節也提醒我們
[00:29:44.560 --> 00:29:46.400]  不要忘記還有一樣很重要的事情
[00:29:46.400 --> 00:29:48.200]  就是我們要彼此相顧
[00:29:48.200 --> 00:29:49.360]  激勵愛心
[00:29:49.360 --> 00:29:50.440]  勉勵行善
[00:29:50.440 --> 00:29:53.360]  不可以停止大家肢體的相聚
[00:29:53.360 --> 00:29:56.200]  因為日子來到的時候
[00:29:56.200 --> 00:29:57.640]  我們更當如此
[00:29:57.640 --> 00:29:59.640]  有很多教會的工作
[00:29:59.640 --> 00:30:04.360]  沒有辦法像未在疫情之前那樣推展
[00:30:04.360 --> 00:30:06.360]  但是我們不要放棄
[00:30:06.360 --> 00:30:09.120]  其實上帝已經給了我們很多很多恩典
[00:30:09.120 --> 00:30:10.200]  我們回頭看的時候
[00:30:10.200 --> 00:30:11.400]  我們看到
[00:30:11.400 --> 00:30:13.520]  既然上帝開始這個善工
[00:30:13.520 --> 00:30:18.320]  我們也要繼續堅持 堅忍 努力下去
[00:30:18.320 --> 00:30:19.400]  但另一方面
[00:30:19.400 --> 00:30:22.160]  我們也不要忘記
[00:30:22.160 --> 00:30:24.520]  我們有弟兄姊妹在身邊
[00:30:24.520 --> 00:30:27.840]  我們需要大家一起同心合意
[00:30:27.840 --> 00:30:29.840]  去興旺這個福音
[00:30:29.840 --> 00:30:33.080]  我們就繼續堅持 堅守下去
[00:30:33.080 --> 00:30:34.440]  不要放棄
[00:30:34.440 --> 00:30:37.040]  因為這個意象是從上帝而來
[00:30:37.040 --> 00:30:38.240]  求主幫助我們
[00:30:38.240 --> 00:30:39.200]  我們一起低頭
[00:30:39.200 --> 00:30:40.080]  我們禱告
[00:30:40.080 --> 00:30:41.880]  天父我們來到祢面前的時候
[00:30:41.880 --> 00:30:42.880]  我們首先感恩
[00:30:42.880 --> 00:30:45.680]  因為主是祢的憐憫
[00:30:45.680 --> 00:30:50.680]  叫我們今天能夠在當中聚集 一起去學習去服侍
[00:30:50.680 --> 00:30:52.360]  最大在服侍的過程裡面
[00:30:52.360 --> 00:30:56.400]  可能真的有很多的困難 挑戰 攻擊
[00:30:56.400 --> 00:30:58.560]  人的閒言閒語
[00:30:58.560 --> 00:31:04.600]  甚至我們面對一些自我的自信心失去
[00:31:04.600 --> 00:31:06.360]  大主我求祢
[00:31:06.360 --> 00:31:08.880]  藉著今天的訊息再一次提醒我們
[00:31:08.880 --> 00:31:11.960]  我們需要繼續去堅持
[00:31:11.960 --> 00:31:14.720]  我們在裡面領受這個職份
[00:31:14.720 --> 00:31:17.400]  並且跟頂尖一齊
[00:31:17.400 --> 00:31:20.520]  同心合意興旺祢的福音
[00:31:20.520 --> 00:31:21.520]  提醒我們
[00:31:21.520 --> 00:31:22.400]  激勵我們
[00:31:22.400 --> 00:31:23.000]  幫助我們
[00:31:23.000 --> 00:31:24.040]  順著我們禱告
[00:31:24.040 --> 00:31:25.600]  奉耶穌祢的聖名
[00:31:25.600 --> 00:31:26.600]  阿門
