
[00:00:00.000 --> 00:00:03.740]  今天的講題叫做一切從感恩開始
[00:16:10.000 --> 00:16:12.040]  他還沒有被證實潔淨
[00:16:12.040 --> 00:16:12.680]  你記不記得?
[00:16:12.680 --> 00:16:14.200]  要祭司說你潔淨了
[00:16:14.200 --> 00:16:16.040]  你才可以進入人群
[00:16:16.040 --> 00:16:17.160]  他一見到耶穌
[00:16:17.160 --> 00:16:19.520]  他做的就是衝去耶穌那裡
[00:16:19.520 --> 00:16:21.440]  大聲歸榮耀給上帝
[00:16:21.440 --> 00:16:23.480]  然後俯伏在耶穌腳前
[00:16:23.480 --> 00:16:26.800]  抱著祂
[00:16:26.800 --> 00:16:28.760]  很突然的
[00:16:28.760 --> 00:16:32.320]  你還沒有完全康復
[00:16:32.320 --> 00:16:34.280]  你今天旁邊有個人感冒
[00:16:34.280 --> 00:16:36.640]  他看到你衝過來
[00:16:36.640 --> 00:16:40.680]  抱著你,連連與你親嘴
[00:16:40.680 --> 00:16:43.400]  你的反應是什麼呢?
[00:16:43.400 --> 00:16:45.680]  一巴掌打過去
[00:16:45.680 --> 00:16:47.440]  或者一腳踢開他
[00:16:47.440 --> 00:16:52.800]  你看不體會到這個故事來到這裡的那種驚喜
[00:16:52.800 --> 00:16:55.960]  那種突然
[00:16:55.960 --> 00:17:00.200]  然後路加在這一刻才說了他的身份是
[00:17:00.200 --> 00:17:03.920]  這個是撒瑪利亞人
[00:17:03.920 --> 00:17:06.920]  這堂崇拜的人應該對撒瑪利亞人不熟悉
[00:17:06.920 --> 00:17:07.880]  不會很陌生
[00:17:07.880 --> 00:17:09.080]  因為我們不知道為什麼
[00:17:09.080 --> 00:17:11.080]  港獨很喜歡說他們
[00:17:11.080 --> 00:17:15.640]  撒瑪利亞人和以色列人原本是同宗同祖
[00:17:15.640 --> 00:17:18.000]  但是因著一些戰亂的問題
[00:17:18.000 --> 00:17:20.920]  撒瑪利亞人就變成混種
[00:17:20.920 --> 00:17:26.240]  所以在猶太人眼中看撒瑪利亞人是一些不潔的
[00:17:26.240 --> 00:17:30.760]  那些叫老死不相往來的那些人
[00:17:30.760 --> 00:17:34.280]  我以前就喜歡用南韓和北韓做比喻
[00:17:34.280 --> 00:17:37.520]  不過我發覺這個星期是不行的
[00:17:37.520 --> 00:17:39.240]  因為他們連乒乓球都不打
[00:17:39.240 --> 00:17:41.880]  就一起晉級
[00:17:41.880 --> 00:17:43.120]  我想起什麼呢?
[00:17:43.120 --> 00:17:46.880]  像一個家庭裡面有幾房人
[00:17:46.880 --> 00:17:50.280]  我今天就問我的同事何鴻燊是不是還健在
[00:17:50.280 --> 00:17:51.760]  因為我想起他家裡
[00:17:51.760 --> 00:17:53.800]  有幾房人
[00:17:53.800 --> 00:17:59.480]  幾房人在爭到底誰才是正統
[00:17:59.480 --> 00:18:03.600]  撒瑪利亞人和猶太人就是面對一個問題
[00:18:03.600 --> 00:18:09.920]  要一個撒瑪利亞人跪在另一個猶太人面前
[00:18:09.920 --> 00:18:14.160]  是不可想像的
[00:18:14.160 --> 00:18:20.880]  到底發生了什麼事
[00:18:20.880 --> 00:18:24.080]  有沒有想過你讀聖經讀這段聖經的時候
[00:18:24.080 --> 00:18:27.800]  不是啊,他回去跟耶穌說多謝很合理
[00:18:27.800 --> 00:18:30.880]  我想你留意他做的事
[00:18:30.880 --> 00:18:34.320]  這個人做什麼?經文說
[00:18:34.320 --> 00:18:37.760]  俯伏在耶穌的腳前感謝他
[00:18:37.760 --> 00:18:42.360]  他回來大聲歸榮耀給上帝
[00:18:42.360 --> 00:18:46.680]  原來這裡說的感恩不是一聲的多謝
[00:18:46.680 --> 00:18:50.720]  他做的不是來說聲謝謝你,醫好我
[00:18:50.720 --> 00:18:54.160]  寫張卡給你,多謝你
[00:18:54.160 --> 00:18:58.520]  或者請你吃個蘋果,請你吃個橙,向阿葵的哥哥姐姐很好
[00:18:58.520 --> 00:19:01.640]  你去講完道,他請你吃東西
[00:19:01.640 --> 00:19:05.240]  以示感謝,但這不是一個感謝這麼簡單
[00:19:05.240 --> 00:19:07.960]  這是一個敬拜,弟兄姊妹
[00:19:07.960 --> 00:19:10.480]  跪在這裡是一個敬拜
[00:19:10.480 --> 00:19:14.600]  這個撒瑪利亞人打破這麼多禁忌衝去耶穌那裡
[00:19:14.600 --> 00:19:19.800]  因為他知道他意識到原來這個不只是一個醫生
[00:19:19.800 --> 00:19:23.320]  這個人所做的事和上帝有關
[00:19:23.320 --> 00:19:26.240]  這個人就是上帝
[00:19:26.240 --> 00:19:31.400]  所以很有趣,他沒有去到聖殿敬拜
[00:19:31.400 --> 00:19:37.320]  他走到耶穌的腳前敬拜
[00:19:37.320 --> 00:19:41.240]  當經文繼續下去,就說耶穌怎樣回答他
[00:19:41.240 --> 00:19:44.600]  耶穌說,潔淨的不是有十個嗎?
[00:19:44.600 --> 00:19:46.120]  那九個去了哪裡?
[00:19:46.120 --> 00:19:51.560]  即是間接地告訴我們那九個是猶太人
[00:19:51.560 --> 00:19:55.720]  除了你這個外族人,你這個外邦之外
[00:19:55.720 --> 00:20:00.040]  沒有人再回來感謝,歸榮耀給上帝
[00:20:00.040 --> 00:20:03.000]  於是對那個人說,起來,走吧
[00:20:03.000 --> 00:20:07.360]  你的信救了你
[00:20:07.360 --> 00:20:09.520]  當我讀這段經文,讀到這裡的時候
[00:20:09.520 --> 00:20:14.840]  我就會問,到底那九個為什麼不回來呢?
[00:20:14.840 --> 00:20:16.200]  在想什麼呢?
[00:20:16.200 --> 00:20:17.800]  我們知道為什麼這個回來了
[00:20:17.800 --> 00:20:19.560]  這個認得到那個是耶穌
[00:20:19.560 --> 00:20:22.960]  那九個可能太興奮了
[00:20:22.960 --> 00:20:27.640]  見到自己康復了,就馬上去聖殿找祭司
[00:20:27.640 --> 00:20:31.880]  宣佈我潔淨
[00:20:31.880 --> 00:20:36.440]  又或者他們太忙了,或者忘記了
[00:20:36.440 --> 00:20:41.760]  又或者他們覺得,你依我,我值
[00:20:41.760 --> 00:20:45.120]  我們大家都是猶太人
[00:20:45.120 --> 00:20:47.880]  很坦白說,在這段經文裡面
[00:20:47.880 --> 00:20:51.560]  路加的重點不是在這裡
[00:20:51.560 --> 00:20:55.600]  路加不是很想告訴我們,為什麼那九個人不回來
[00:20:55.600 --> 00:20:59.040]  他只是想我們注目,為什麼這個人回來
[00:20:59.040 --> 00:21:01.840]  為什麼這個外邦的人
[00:21:01.840 --> 00:21:10.280]  這個猶太人看不起的撒瑪利亞人,會回來感恩
[00:21:10.280 --> 00:21:12.920]  他的感恩,他的敬拜
[00:21:12.920 --> 00:21:14.920]  讓耶穌最後說了一句
[00:21:14.920 --> 00:21:19.240]  起來,走吧,你的信救了你
[00:21:19.240 --> 00:21:23.240]  我不知道在你的生命裡面,你有沒有感恩的習慣
[00:21:23.240 --> 00:21:25.240]  或者你覺得感恩是什麼
[00:21:25.240 --> 00:21:27.000]  只是說聲謝謝
[00:21:27.000 --> 00:21:28.120]  不是的
[00:21:28.120 --> 00:21:30.760]  感恩是一件很深意義的事情
[00:21:30.760 --> 00:21:34.640]  是我們每個人都要學,每個人都要學做多一點的事情
[00:21:34.640 --> 00:21:36.640]  所以我們有感恩崇拜
[00:21:36.640 --> 00:21:40.120]  我們有很多的機會,希望弟兄姊妹講見證
[00:21:40.120 --> 00:21:44.920]  在預備這段經文的時候,我看了一本書的其中一段
[00:21:44.920 --> 00:21:48.600]  我很坦白告訴你,我沒有看完,在我的書架裡面
[00:21:48.600 --> 00:21:52.520]  這本書是鮑維君博士的一本書
[00:21:52.520 --> 00:21:56.200]  他縱然是一個香港人,但是他寫英文的
[00:21:56.200 --> 00:21:58.200]  那本書的名字叫 Thanksgiving
[00:21:58.200 --> 00:22:00.200]  裡面有一段這樣說
[00:22:00.200 --> 00:22:03.400]  Giving thanks as God sent us
[00:22:03.400 --> 00:22:06.960]  原來當我們感恩,我們學習感恩的時候
[00:22:06.960 --> 00:22:11.120]  其實我們將上帝擺在我們生命的中心
[00:22:11.120 --> 00:22:15.520]  從自我中心跳到以神為中心
[00:22:15.520 --> 00:22:17.520]  有幾句很想跟大家分享
[00:22:17.520 --> 00:22:20.280]  我會有中文的翻譯,我會讀給你聽
[00:22:20.280 --> 00:22:27.240]  When giving thanks, God, the creator of all, is acknowledged to be the source of all goodness
[00:22:27.240 --> 00:22:30.560]  他說當我們感恩的時候,萬有的創造者
[00:22:30.560 --> 00:22:37.520]  就是那位上帝,被宣認是所有美善的傳言
[00:22:37.520 --> 00:22:43.440]  正正是剛才Donald唱歌,或者上星期我們講的那段經文
[00:22:43.440 --> 00:22:47.600]  詩篇第十六篇第二節,我不知道你們有沒有人會背
[00:22:47.600 --> 00:22:50.080]  他說我的心,我曾對耶和華說
[00:22:50.080 --> 00:22:56.080]  你是我的主,我的好處不在你以外
[00:22:56.080 --> 00:22:59.560]  原來我們感恩的時候,我們在宣告
[00:22:59.560 --> 00:23:04.320]  我們的好處不在上帝以外
[00:23:04.320 --> 00:23:09.360]  第二,他説Thanksgiving centers on who God is
[00:23:09.360 --> 00:23:12.360]  and what he has done and is doing for us
[00:23:12.360 --> 00:23:18.040]  他說當我們感恩的時候,我們將焦點放在上帝是誰
[00:23:18.040 --> 00:23:20.840]  和他為我們做的一切事
[00:23:20.840 --> 00:23:27.320]  原來感恩是自我中心最重要最好的解藥
[00:23:27.320 --> 00:23:31.880]  我不知道你有沒有覺得你身邊的人很自我中心
[00:23:31.880 --> 00:23:35.000]  整天都我我我
[00:23:35.000 --> 00:23:37.320]  我們以前都講過一篇道
[00:23:37.320 --> 00:23:41.120]  我們是活在一個Me Me Me Generation
[00:23:41.120 --> 00:23:44.840]  現在拍照都不用靠別人了,怎樣?
[00:23:44.840 --> 00:23:47.760]  我拍得比你好
[00:23:47.760 --> 00:23:52.920]  你拿著一部專業的相機都不夠我自拍高潮
[00:23:52.920 --> 00:24:00.400]  那個V面,我老婆很強調,V面
[00:24:00.400 --> 00:24:05.360]  她強調我要V面
[00:24:05.360 --> 00:24:13.160]  你明不明白?
[00:24:13.160 --> 00:24:15.960]  我們活在一個自我中心的世界
[00:24:15.960 --> 00:24:20.160]  我們每個人都極度自我中心
[00:24:20.160 --> 00:24:24.960]  你會發覺當你身邊的人覺得他很自我中心
[00:24:24.960 --> 00:24:28.200]  那些人通常都不懂得感恩
[00:24:28.200 --> 00:24:34.000]  我值得,我配得,我應份的,我應該有的
[00:24:34.000 --> 00:24:34.720]  怎會感恩?
[00:24:34.720 --> 00:24:37.680]  你有沒有看過早兩天有一個Facebook
[00:24:37.680 --> 00:24:40.600]  有一個人爆紅
[00:24:40.600 --> 00:24:44.840]  他在美國九歲還是十幾歲
[00:24:44.840 --> 00:24:51.040]  九歲拿著一疊錢去炫耀自己很有錢
[00:24:51.040 --> 00:24:53.920]  說我坐的馬桶比你的房子貴
[00:24:53.920 --> 00:24:58.480]  然後又在一輛很名貴的房車上跳
[00:24:58.480 --> 00:25:00.920]  其實是在車頭冚跳
[00:25:00.920 --> 00:25:04.080]  他都不感恩
[00:25:04.080 --> 00:25:08.240]  他覺得我值得,是我的
[00:25:08.240 --> 00:25:12.800]  我吃過早餐比你一年工資貴
[00:25:12.800 --> 00:25:14.360]  不感恩
[00:25:14.360 --> 00:25:17.400]  原來人自我中心就不懂得感恩
[00:25:17.400 --> 00:25:19.920]  反過來,當我們學習感恩的時候
[00:25:19.920 --> 00:25:23.320]  我們就可以離開自我中心
[00:25:23.320 --> 00:25:25.840]  這段說話下面有一句是這樣說的
[00:25:25.840 --> 00:25:33.320]  But it is also concerned with the way which we can align our life to such cradle affirmation
[00:25:33.320 --> 00:25:35.160]  這句比較複雜
[00:25:35.160 --> 00:25:37.960]  我的翻譯是什麼呢?
[00:25:37.960 --> 00:25:41.400]  同時感恩提醒我們應該怎樣去生活
[00:25:41.400 --> 00:25:47.000]  才可以與我們這個宣認相承
[00:25:47.000 --> 00:25:49.800]  原來我們認識了上帝的位置
[00:25:49.800 --> 00:25:54.840]  是那位最偉大、最好的上帝的時候
[00:25:54.840 --> 00:25:57.320]  祂是那個美善的上帝的時候
[00:25:57.320 --> 00:25:59.280]  我們知道怎樣自處
[00:25:59.280 --> 00:26:03.760]  就是謙卑感恩的生活
[00:26:03.760 --> 00:26:04.960]  最後,他說
[00:26:04.960 --> 00:26:10.960]  Thanksgiving is a spontaneous response in the presence of the awesome God
[00:26:10.960 --> 00:26:16.760]  最後,感恩是人在無可比喻的上帝面前
[00:26:16.760 --> 00:26:22.280]  最自發、最自然的反應
[00:26:22.280 --> 00:26:23.920]  我不知道你對感恩
[00:26:23.920 --> 00:26:27.080]  欣賞這段經文有沒有深一點的體會
[00:26:27.080 --> 00:26:32.880]  我記得我們偶爾經常鼓勵弟兄姊妹出來分享
[00:26:32.880 --> 00:26:33.920]  分享上帝
[00:26:33.920 --> 00:26:36.880]  講見證上帝在他們身上所做的事情
[00:26:36.880 --> 00:26:39.760]  通常我問弟兄姊妹,他們有兩個答案
[00:26:39.760 --> 00:26:43.640]  第一,我不覺得有什麼感恩的事情
[00:26:43.640 --> 00:26:46.480]  就好像那九個沒有回來的一樣
[00:26:46.480 --> 00:26:50.560]  他們看不到上帝在他們身上所做的事情
[00:26:50.560 --> 00:26:53.680]  第二,我聽弟兄姊妹講一些分享
[00:26:53.680 --> 00:26:56.240]  有些感恩是他們自己說出來的
[00:26:56.240 --> 00:26:59.400]  然後我問他們介不介意在YOUTUBE上分享一下
[00:26:59.400 --> 00:27:03.160]  他們說不要吧,小事而已
[00:27:03.160 --> 00:27:08.480]  不要吧,這些是我自己的事
[00:27:08.480 --> 00:27:11.560]  上帝在你身上的作為
[00:27:11.560 --> 00:27:14.600]  第一,不是你自己的事
[00:27:14.600 --> 00:27:18.920]  第二,是不是小事也不是我們決定的
[00:27:18.920 --> 00:27:21.880]  上帝在我們每個人的生命裡工作
[00:27:21.880 --> 00:27:23.080]  做了很多事情
[00:27:23.080 --> 00:27:26.840]  哪怕大事小事,我們都要見證
[00:27:26.840 --> 00:27:29.680]  我不知道你對《使徒行傳》熟不熟
[00:27:29.680 --> 00:27:31.760]  《使徒行傳》第一章八字裡這樣說
[00:27:31.760 --> 00:27:35.400]  「聖靈降臨在你們身上,你們就要得著能力
[00:27:35.400 --> 00:27:40.760]  要在耶路撒冷、猶大、全地、撒瑪利亞直到地極做什麼?
[00:27:40.760 --> 00:27:43.320]  作我的見證」
[00:27:43.320 --> 00:27:45.880]  這句話讓我這樣演繹
[00:27:45.880 --> 00:27:51.560]  他不是叫你拿著四律、五色珠子跟別人講福音
[00:27:51.560 --> 00:27:56.360]  他是叫你去見證耶穌在你身上做過什麼
[00:27:56.360 --> 00:27:58.960]  是感恩
[00:27:58.960 --> 00:28:02.480]  當我病的時候,耶穌醫好我
[00:28:02.480 --> 00:28:05.360]  當我找不到工作的時候,耶穌安慰我
[00:28:05.360 --> 00:28:08.680]  當我面對困難的時候,耶穌陪我一起
[00:28:08.680 --> 00:28:10.120]  這就是感恩
[00:28:10.120 --> 00:28:11.400]  這就是見證
[00:28:11.400 --> 00:28:15.680]  這就是整本聖經告訴我們每個人聽我們都要做的事情
[00:28:15.680 --> 00:28:21.120]  所以我希望感恩從此以後不是成為一個選擇
[00:28:21.120 --> 00:28:23.480]  我有空就做吧
[00:28:23.480 --> 00:28:25.640]  而是你的責任
[00:28:25.640 --> 00:28:28.720]  你的生命就是一個感恩的生命
[00:28:28.720 --> 00:28:31.000]  今天講到這裡就完
[00:28:31.000 --> 00:28:34.560]  你可能留意,剛才我一直講到沒有什麼例子
[00:28:34.560 --> 00:28:37.320]  因為例子有另一些弟兄姊妹去講
[00:28:37.320 --> 00:28:39.200]  有一些感恩的見證
[00:28:39.200 --> 00:28:46.280]  我想請弟兄姊妹起立,好嗎?
[00:28:46.280 --> 00:28:47.800]  你自己去感恩
[00:28:47.800 --> 00:28:52.240]  用兩分鐘的時間,你自己去祈禱
[00:28:52.240 --> 00:28:54.760]  如果你是一路翻開這堂崇拜的
[00:28:54.760 --> 00:28:59.040]  我希望你想想這一年上帝怎樣祝福你
[00:28:59.040 --> 00:29:03.000]  上帝怎樣一步一步,正如師哥這樣講
[00:29:03.000 --> 00:29:05.800]  祂帶我們回到祂自己的身邊
[00:29:05.800 --> 00:29:10.080]  你為了這件事感恩
[00:29:10.080 --> 00:29:13.080]  又或者你不是每個星期都在這裡
[00:29:13.080 --> 00:29:16.400]  會不會有一次你在這裡出席的時候
[00:29:16.400 --> 00:29:19.640]  上帝對你說話
[00:29:19.640 --> 00:29:21.400]  上帝告訴你
[00:29:21.400 --> 00:29:27.640]  縱然你走了,但我仍然愛你
[00:29:27.640 --> 00:29:29.200]  上帝找了我們
[00:29:29.200 --> 00:29:31.560]  我們每個人在這裡經歷了很多
[00:29:31.560 --> 00:29:34.880]  今天是crossing over的一天
[00:29:34.880 --> 00:29:36.880]  我們不僅要cross over
[00:29:36.880 --> 00:29:39.000]  由第一年去到第二年
[00:29:39.000 --> 00:29:41.000]  我們要cross over
[00:29:41.000 --> 00:29:42.880]  我們有很多的限制
[00:29:42.880 --> 00:29:44.600]  我們有很多的膽怯
[00:29:44.600 --> 00:29:47.680]  我們要將這個福音,正如師哥這樣講
[00:29:47.680 --> 00:29:49.360]  上帝給我們應許的地方
[00:29:49.360 --> 00:29:51.880]  我們要憑信,我們要拿回來
[00:29:51.880 --> 00:29:54.440]  不是為自己,不是我們要很多人
[00:29:54.440 --> 00:29:57.320]  而是我們很想為上帝打一場漂亮的仗
