
[00:00:00.000 --> 00:00:04.340]  今天我們所講的題目是 光明與黑暗的對比
[00:22:44.800 --> 00:22:47.800]  給我們回想到
[00:22:47.800 --> 00:22:52.800]  主耶穌在約翰福音第十三章
[00:22:52.800 --> 00:22:53.800]  那裡說
[00:22:53.800 --> 00:22:58.800]  我給你們一條新命令
[00:22:58.800 --> 00:23:03.800]  就是叫你們彼此相愛
[00:23:03.800 --> 00:23:05.800]  我怎樣愛你們
[00:23:05.800 --> 00:23:08.800]  你們也要彼此相愛
[00:23:08.800 --> 00:23:10.800]  所以這個新是什麼新
[00:23:10.800 --> 00:23:14.800]  這新是本質上的新
[00:23:14.800 --> 00:23:17.800]  所以主耶穌在要上十字架之前
[00:23:17.800 --> 00:23:21.800]  最後跟門徒所講的
[00:23:21.800 --> 00:23:27.800]  可能當時門徒還不清楚主耶穌用這個字
[00:23:27.800 --> 00:23:33.800]  可是約翰主復活之後他明白了
[00:23:33.800 --> 00:23:35.800]  過了幾十年之後
[00:23:35.800 --> 00:23:38.800]  約翰寫約翰譯書的時候
[00:23:38.800 --> 00:23:41.800]  他寫出來了
[00:23:41.800 --> 00:23:46.800]  我們來看怎麼寫出來
[00:23:46.800 --> 00:23:52.800]  我不是給你們一條新命令
[00:23:52.800 --> 00:23:56.800]  約翰沒有辦法給一個新命令
[00:23:56.800 --> 00:24:03.800]  沒有能給一個本質改變的一個新命令
[00:24:03.800 --> 00:24:08.800]  因為使徒的職份是要宣講
[00:24:08.800 --> 00:24:13.800]  那已經來的彌賽亞從死裡已經復活了
[00:24:13.800 --> 00:24:18.800]  舊約的先知是預言將來有彌賽亞要來
[00:24:18.800 --> 00:24:20.800]  要來拯救
[00:24:20.800 --> 00:24:22.800]  不同
[00:24:22.800 --> 00:24:29.800]  所以這裡說不是一條新命令
[00:24:29.800 --> 00:24:33.800]  不是他要給一個本質上的改變
[00:24:33.800 --> 00:24:35.800]  因為要接下去看
[00:24:35.800 --> 00:24:41.800]  乃是你們從起初所受的舊命令
[00:24:41.800 --> 00:24:44.800]  就起初所受的舊命令
[00:24:44.800 --> 00:24:50.800]  這命令就是你們所聽見的到
[00:24:50.800 --> 00:24:52.800]  很有意思
[00:24:52.800 --> 00:24:53.800]  所聽見的
[00:24:53.800 --> 00:24:55.800]  聽是過去式的
[00:24:55.800 --> 00:24:59.800]  這些信徒聽見過了
[00:24:59.800 --> 00:25:00.800]  知道了
[00:25:00.800 --> 00:25:02.800]  聽過了
[00:25:02.800 --> 00:25:04.800]  不是約翰現在跟他們講
[00:25:04.800 --> 00:25:06.800]  他們才聽到
[00:25:06.800 --> 00:25:13.800]  是他們信主的時候就已經聽見過了
[00:25:13.800 --> 00:25:15.800]  所聽見的到
[00:25:15.800 --> 00:25:17.800]  這到是單數的
[00:25:17.800 --> 00:25:19.800]  換句話說
[00:25:19.800 --> 00:25:21.800]  就是那個命令
[00:25:21.800 --> 00:25:25.800]  彼此相愛的命令
[00:25:25.800 --> 00:25:28.800]  就是你們所聽見的到
[00:25:28.800 --> 00:25:30.800]  單數的
[00:25:30.800 --> 00:25:32.800]  所以下面說
[00:25:32.800 --> 00:25:34.800]  所以仔細看的時候
[00:25:34.800 --> 00:25:36.800]  就可以很有味道
[00:25:36.800 --> 00:25:43.800]  再者我寫給你們的是一條新命令
[00:25:43.800 --> 00:25:46.800]  前面說不是一個新命令
[00:25:46.800 --> 00:25:49.800]  在這裡說是一條新命令
[00:25:49.800 --> 00:25:51.800]  這命令是什麼呢
[00:25:51.800 --> 00:25:53.800]  我們荷爾本下面說
[00:25:53.800 --> 00:25:56.800]  在主是真的
[00:25:56.800 --> 00:25:57.800]  對主來說
[00:25:57.800 --> 00:25:59.800]  對神來說是真的
[00:25:59.800 --> 00:26:01.800]  我們怎麼知道
[00:26:01.800 --> 00:26:04.800]  因為他上師駕
[00:26:04.800 --> 00:26:06.800]  因為他付出了
[00:26:06.800 --> 00:26:08.800]  因為他擺上了
[00:26:08.800 --> 00:26:12.800]  他成為那個祭
[00:26:12.800 --> 00:26:15.800]  為世人擺上
[00:26:15.800 --> 00:26:17.800]  在主是真的
[00:26:17.800 --> 00:26:19.800]  在你們也是真的
[00:26:19.800 --> 00:26:20.800]  誰是你們
[00:26:20.800 --> 00:26:21.800]  是信徒
[00:26:21.800 --> 00:26:23.800]  不是木道友
[00:26:23.800 --> 00:26:25.800]  木道友還搞不清楚
[00:26:25.800 --> 00:26:29.800]  是對信徒講的
[00:26:29.800 --> 00:26:31.800]  所以這個命令
[00:26:31.800 --> 00:26:33.800]  約翰說不是一個新命令
[00:26:33.800 --> 00:26:35.800]  是以前你們聽見過的
[00:26:35.800 --> 00:26:38.800]  可是這個新命令是什麼命令呢
[00:26:38.800 --> 00:26:40.800]  是主理
[00:26:40.800 --> 00:26:41.800]  是真實的
[00:26:41.800 --> 00:26:43.800]  因為他向我們顯明了
[00:26:43.800 --> 00:26:45.800]  對弟兄姊妹來說
[00:26:45.800 --> 00:26:46.800]  也是真的
[00:26:46.800 --> 00:26:48.800]  因為他們明白了
[00:26:48.800 --> 00:26:52.800]  什麼是神愛
[00:26:52.800 --> 00:26:55.800]  所以在這邊我們看到
[00:26:55.800 --> 00:26:59.800]  在教會出現一個問題
[00:26:59.800 --> 00:27:03.800]  可能
[00:27:03.800 --> 00:27:06.800]  教會弟兄姊妹彼此相愛的心
[00:27:06.800 --> 00:27:09.800]  慢慢冷淡
[00:27:09.800 --> 00:27:12.800]  慢慢表面化
[00:27:12.800 --> 00:27:14.800]  慢慢失去
[00:27:14.800 --> 00:27:18.800]  當時這些門徒
[00:27:18.800 --> 00:27:21.800]  在主面前所領受
[00:27:21.800 --> 00:27:23.800]  約翰寫這個的時候
[00:27:23.800 --> 00:27:26.800]  其他的信徒已經殉道了
[00:27:26.800 --> 00:27:27.800]  因為他寫這個的時候
[00:27:27.800 --> 00:27:29.800]  已經公元八十幾年
[00:27:29.800 --> 00:27:31.800]  九十年
[00:27:31.800 --> 00:27:34.800]  其他的信徒早就已經殉道了
[00:27:34.800 --> 00:27:38.800]  保羅六十幾年就殉道了
[00:27:38.800 --> 00:27:43.800]  達克是第一個殉道
[00:27:43.800 --> 00:27:46.800]  所以他講
[00:27:46.800 --> 00:27:47.800]  彼此相愛
[00:27:47.800 --> 00:27:49.800]  可能在這個
[00:27:49.800 --> 00:27:52.800]  當時收到信的教會裡面
[00:27:52.800 --> 00:27:55.800]  慢慢慢慢已經失去
[00:27:55.800 --> 00:27:58.800]  所以我給你們一條新命令
[00:27:58.800 --> 00:28:00.800]  這個命令不是新的
[00:28:00.800 --> 00:28:01.800]  乃是舊的
[00:28:01.800 --> 00:28:03.800]  可是這個新命令
[00:28:03.800 --> 00:28:05.800]  也就是在主裡面是真的
[00:28:05.800 --> 00:28:10.800]  門裡面也是真的
[00:28:10.800 --> 00:28:11.800]  為什麼是真的
[00:28:11.800 --> 00:28:13.800]  他黑暗漸漸過去
[00:28:13.800 --> 00:28:16.800]  真光已經照耀
[00:28:16.800 --> 00:28:17.800]  我們看到是一個
[00:28:17.800 --> 00:28:22.800]  黑暗和光明的一個征戰
[00:28:22.800 --> 00:28:24.800]  因為主耶穌從死裡復活
[00:28:24.800 --> 00:28:27.800]  勝了黑暗
[00:28:27.800 --> 00:28:29.800]  勝了死亡
[00:28:29.800 --> 00:28:31.800]  真光就如同黎明
[00:28:31.800 --> 00:28:36.800]  他太陽慢慢越照越明亮
[00:28:36.800 --> 00:28:38.800]  約翰所講的就是這一句話
[00:28:38.800 --> 00:28:41.800]  所以為什麼他要用親愛的
[00:28:41.800 --> 00:28:42.800]  用神的愛
[00:28:42.800 --> 00:28:44.800]  用神懇切的愛
[00:28:44.800 --> 00:28:47.800]  對弟兄姊妹講
[00:28:47.800 --> 00:28:48.800]  你們不要忘記
[00:28:48.800 --> 00:28:51.800]  你們曾經受到
[00:28:51.800 --> 00:28:54.800]  耶穌赦罪的愛
[00:28:54.800 --> 00:28:56.800]  你們也聽過他的命令
[00:28:56.800 --> 00:28:58.800]  要彼此相愛
[00:28:58.800 --> 00:29:05.800]  今天慢慢慢慢等待
[00:29:05.800 --> 00:29:09.800]  所以要讓信徒們明白
[00:29:09.800 --> 00:29:12.800]  什麼是光明
[00:29:12.800 --> 00:29:17.800]  什麼是黑暗的對比
[00:29:17.800 --> 00:29:22.800]  所以在約翰一書裡面
[00:29:22.800 --> 00:29:25.800]  從第一章第一節
[00:29:25.800 --> 00:29:27.800]  到第二章第九節
[00:29:27.800 --> 00:29:29.800]  總共有幾個
[00:29:29.800 --> 00:29:34.800]  若一個誓言
[00:29:34.800 --> 00:29:36.800]  我們是否如此
[00:29:36.800 --> 00:29:38.800]  第一個若是說
[00:29:38.800 --> 00:29:42.800]  若說我們與神相交
[00:29:42.800 --> 00:29:45.800]  我們還是行在黑暗裡面
[00:29:45.800 --> 00:29:48.800]  我們就是說謊
[00:29:48.800 --> 00:29:49.800]  第八節說
[00:29:49.800 --> 00:29:52.800]  我們若說自己無罪
[00:29:52.800 --> 00:29:54.800]  便是自欺真理
[00:29:54.800 --> 00:29:57.800]  真理不在我們裡面
[00:29:57.800 --> 00:29:59.800]  第三第四節說
[00:29:59.800 --> 00:30:02.800]  我們若說自己沒有犯罪
[00:30:02.800 --> 00:30:05.800]  便是以神為說謊
[00:30:05.800 --> 00:30:08.800]  他的道也不在我們心裡
[00:30:08.800 --> 00:30:09.800]  二章四節說
[00:30:09.800 --> 00:30:11.800]  人若說我認識他
[00:30:11.800 --> 00:30:14.800]  卻不遵守他的誡命
[00:30:14.800 --> 00:30:16.800]  便是說謊
[00:30:16.800 --> 00:30:18.800]  所以真理就是說用若
[00:30:18.800 --> 00:30:22.800]  若跟行出來是相反的時候
[00:30:22.800 --> 00:30:25.800]  這就是一個誓言
[00:30:25.800 --> 00:30:29.800]  是否是真的信徒
[00:30:29.800 --> 00:30:30.800]  人若說
[00:30:30.800 --> 00:30:31.800]  二章六節
[00:30:31.800 --> 00:30:33.800]  他住在主裡面
[00:30:33.800 --> 00:30:38.800]  就該按照主的所行的
[00:30:38.800 --> 00:30:42.800]  吩咐的去行
[00:30:42.800 --> 00:30:44.800]  二章第九節說
[00:30:44.800 --> 00:30:46.800]  人若說自己在光明中
[00:30:46.800 --> 00:30:48.800]  卻恨自己的弟兄
[00:30:48.800 --> 00:30:53.800]  他到如今還是在黑暗裡面
[00:30:53.800 --> 00:30:58.800]  所以這個七個若
[00:30:58.800 --> 00:31:00.800]  後面還有一個若
[00:31:00.800 --> 00:31:02.800]  我沒有列出來
[00:31:02.800 --> 00:31:04.800]  因為以後講到的時候才會
[00:31:04.800 --> 00:31:08.800]  前面二十一節就有這麼多若
[00:31:08.800 --> 00:31:09.800]  這若是怎麼樣
[00:31:09.800 --> 00:31:12.800]  讓我們可以審查自己
[00:31:12.800 --> 00:31:17.800]  我們是否有那主的生命
[00:31:17.800 --> 00:31:19.800]  若我們有主的生命
[00:31:19.800 --> 00:31:24.800]  我們才可能得到更豐盛的生命
[00:31:24.800 --> 00:31:26.800]  所以在這邊
[00:31:26.800 --> 00:31:30.800]  老約翰要當時的收信
[00:31:30.800 --> 00:31:34.800]  收到書信的教會
[00:31:34.800 --> 00:31:37.800]  讓他們再一次火熱起來
[00:31:37.800 --> 00:31:42.800]  再一次記得主耶穌的命令
[00:31:42.800 --> 00:31:43.800]  各位記得吧
[00:31:43.800 --> 00:31:45.800]  有一個文士來到主耶穌面前
[00:31:45.800 --> 00:31:48.800]  他要來問主耶穌
[00:31:48.800 --> 00:31:55.800]  律法哪一條是最大的
[00:31:55.800 --> 00:31:57.800]  假如我們被問到的話
[00:31:57.800 --> 00:31:59.800]  我們馬上六百一十三條是哪一條
[00:31:59.800 --> 00:32:01.800]  假如我們電腦好了
[00:32:01.800 --> 00:32:03.800]  一直在閃
[00:32:03.800 --> 00:32:05.800]  可是主耶穌不需要
[00:32:05.800 --> 00:32:07.800]  他說律法哪一條最重要
[00:32:07.800 --> 00:32:08.800]  我跟你講
[00:32:08.800 --> 00:32:11.800]  兩個
[00:32:11.800 --> 00:32:12.800]  只有一個
[00:32:12.800 --> 00:32:14.800]  可是有不同的功用
[00:32:14.800 --> 00:32:15.800]  第一個
[00:32:15.800 --> 00:32:17.800]  愛主你的神
[00:32:17.800 --> 00:32:21.800]  你要盡心盡意盡力愛主你的神
[00:32:21.800 --> 00:32:24.800]  所以愛
[00:32:24.800 --> 00:32:25.800]  第二
[00:32:25.800 --> 00:32:27.800]  愛人如己
[00:32:27.800 --> 00:32:34.800]  這就把整個律法的總綱包括在愛裡面
[00:32:34.800 --> 00:32:36.800]  所以在我們身上
[00:32:36.800 --> 00:32:41.800]  當我們遵行神的愛的時候
[00:32:41.800 --> 00:32:49.800]  我們就慢慢去成全神的律法
[00:32:49.800 --> 00:32:51.800]  所以在這邊我們看到
[00:32:51.800 --> 00:32:56.800]  約翰跟當時的信徒
[00:32:56.800 --> 00:32:59.800]  已經主耶穌所講的話
[00:32:59.800 --> 00:33:02.800]  可能過了四十年
[00:33:02.800 --> 00:33:03.800]  五十年
[00:33:03.800 --> 00:33:08.800]  他再一次再提醒他們
[00:33:08.800 --> 00:33:11.800]  所以今天主日學有一個問題
[00:33:11.800 --> 00:33:15.800]  這權柄是從哪裡來
[00:33:15.800 --> 00:33:17.800]  假如我們從簡單來說
[00:33:17.800 --> 00:33:18.800]  聖經保羅說
[00:33:18.800 --> 00:33:22.800]  一切的權柄是從神而來的
[00:33:22.800 --> 00:33:25.800]  我們都要說服權柄
[00:33:25.800 --> 00:33:27.800]  可是有權柄的人
[00:33:27.800 --> 00:33:29.800]  他的責任更大
[00:33:29.800 --> 00:33:32.800]  要向賦予權柄的人
[00:33:32.800 --> 00:33:34.800]  最後要交帳
[00:33:34.800 --> 00:33:38.800]  雖然金氏看不到
[00:33:38.800 --> 00:33:40.800]  可是在審判的時候
[00:33:40.800 --> 00:33:43.800]  他要受更大的審判
[00:33:43.800 --> 00:33:49.800]  若他沒有運用神所賜的權柄
[00:33:49.800 --> 00:33:54.800]  為神的國度來做的話
[00:33:54.800 --> 00:33:57.800]  他所受的審判要更大
[00:33:57.800 --> 00:33:58.800]  所以我們不能說
[00:33:58.800 --> 00:34:00.800]  英國怎麼樣
[00:34:00.800 --> 00:34:02.800]  誰怎麼樣有什麼權柄
[00:34:02.800 --> 00:34:03.800]  今天我們看不出來
[00:34:03.800 --> 00:34:06.800]  可是到末世的時候
[00:34:06.800 --> 00:34:08.800]  神所託付的權柄
[00:34:08.800 --> 00:34:15.800]  他所要回來的相對的重要
[00:34:15.800 --> 00:34:20.800]  就如同神給我們多的財富
[00:34:20.800 --> 00:34:24.800]  我們對神要負起更大的責任
[00:34:24.800 --> 00:34:28.800]  不是來炫耀我們有多大的財富
[00:34:28.800 --> 00:34:31.800]  所以第三點
[00:34:31.800 --> 00:34:35.800]  也就是大綱的最後
[00:34:35.800 --> 00:34:37.800]  那這相對比呢
[00:34:37.800 --> 00:34:39.800]  黑暗和光明的對比
[00:34:39.800 --> 00:34:41.800]  光明和黑暗的對比
[00:34:41.800 --> 00:34:43.800]  我就在這裡就說
[00:34:43.800 --> 00:34:48.800]  愛和光是相連的
[00:34:48.800 --> 00:34:53.800]  恨與愛是相通的
[00:34:53.800 --> 00:34:55.800]  當我這樣準備的時候
[00:34:55.800 --> 00:34:58.800]  我就想到一節經文
[00:34:58.800 --> 00:35:01.800]  為什麼
[00:35:01.800 --> 00:35:06.800]  英特爾查經也是約翰福音
[00:35:06.800 --> 00:35:12.800]  姐妹會查經也是約翰福音
[00:35:12.800 --> 00:35:15.800]  禱告會查經也是約翰福音
[00:35:15.800 --> 00:35:17.800]  所以我腦海裡面
[00:35:17.800 --> 00:35:19.800]  你說我準備信息多久
[00:35:19.800 --> 00:35:21.800]  我不曉得
[00:35:21.800 --> 00:35:24.800]  我腦海裡面都是約翰福音
[00:35:24.800 --> 00:35:26.800]  所以當我準備的時候
[00:35:26.800 --> 00:35:29.800]  我就想到原來在約翰福音第三章
[00:35:29.800 --> 00:35:30.800]  這裡講到
[00:35:30.800 --> 00:35:32.800]  光來到世間
[00:35:32.800 --> 00:35:36.800]  世人因自己的行為是惡的
[00:35:36.800 --> 00:35:38.800]  你注意聽這幾句
[00:35:38.800 --> 00:35:39.800]  都是一個對比
[00:35:39.800 --> 00:35:40.800]  光來到世間
[00:35:40.800 --> 00:35:43.800]  世人因自己的行為是惡的
[00:35:43.800 --> 00:35:46.800]  不愛光倒愛黑暗
[00:35:46.800 --> 00:35:48.800]  定他們的罪就在此
[00:35:48.800 --> 00:35:51.800]  凡作惡的變說恨光
[00:35:51.800 --> 00:35:53.800]  並不來救光
[00:35:53.800 --> 00:35:56.800]  恐怕他的行為受責備
[00:35:56.800 --> 00:35:58.800]  行真理的必來救光
[00:35:58.800 --> 00:36:03.800]  要顯明他所行的是靠神而行
[00:36:03.800 --> 00:36:05.800]  這次我讀的時候
[00:36:05.800 --> 00:36:08.800]  我讀出另外一個字出來
[00:36:08.800 --> 00:36:10.800]  哪個字
[00:36:10.800 --> 00:36:15.800]  他所行的是靠神而行
[00:36:15.800 --> 00:36:17.800]  以前我沒有讀到
[00:36:17.800 --> 00:36:19.800]  可是這次我讀的時候
[00:36:19.800 --> 00:36:21.800]  我想到這段經文
[00:36:21.800 --> 00:36:23.800]  我再去讀的時候
[00:36:23.800 --> 00:36:24.800]  很有意思
[00:36:24.800 --> 00:36:26.800]  我們今天一切所做的
[00:36:26.800 --> 00:36:29.800]  都是靠著神的恩典
[00:36:29.800 --> 00:36:31.800]  靠著神的大名
[00:36:31.800 --> 00:36:33.800]  靠著神的話語
[00:36:33.800 --> 00:36:36.800]  靠著神的恩綱
[00:36:36.800 --> 00:36:39.800]  剛我們唱了一首詩歌
[00:36:39.800 --> 00:36:41.800]  在這裡有神同在
[00:36:41.800 --> 00:36:43.800]  你們記得嗎
[00:36:43.800 --> 00:36:45.800]  這裡有神的話語
[00:36:45.800 --> 00:36:47.800]  因為話語是最高的權柄
[00:36:47.800 --> 00:36:49.800]  這裡有神的恩綱
[00:36:49.800 --> 00:36:51.800]  當你順服最高的權柄的時候
[00:36:51.800 --> 00:36:55.800]  聖人必在他的話語裡面來運行
[00:36:55.800 --> 00:36:57.800]  所以我們唱詩歌
[00:36:57.800 --> 00:36:58.800]  作詩的人
[00:36:58.800 --> 00:37:00.800]  可能他有更深的體會
[00:37:00.800 --> 00:37:02.800]  如果我沒有講出來的時候
[00:37:02.800 --> 00:37:04.800]  我們也就唱了就過了
[00:37:04.800 --> 00:37:11.800]  他的話語是最高的權柄
[00:37:11.800 --> 00:37:16.800]  他的恩綱來見證他的話語的權柄
[00:37:16.800 --> 00:37:19.800]  所以這段聖經裡面說
[00:37:19.800 --> 00:37:23.800]  他所行的是靠神而行
[00:37:23.800 --> 00:37:25.800]  他沒有說
[00:37:25.800 --> 00:37:29.800]  他所行的是靠自己的努力而做
[00:37:29.800 --> 00:37:31.800]  假如這裡說
[00:37:31.800 --> 00:37:33.800]  靠自己的努力而做的話
[00:37:33.800 --> 00:37:35.800]  人就可以自誇
[00:37:35.800 --> 00:37:38.800]  人就可以高抬自己
[00:37:38.800 --> 00:37:40.800]  人就可以跟別人攀比
[00:37:40.800 --> 00:37:42.800]  你不如我
[00:37:42.800 --> 00:37:45.800]  可是靠神而行的時候
[00:37:45.800 --> 00:37:48.800]  沒有任何可誇
[00:37:48.800 --> 00:37:50.800]  所以結論
[00:37:50.800 --> 00:37:55.800]  我只是這樣捏出來
[00:37:55.800 --> 00:37:58.800]  沒有阻礙的人
[00:37:58.800 --> 00:38:01.800]  任何事情他都可以怨天尤人
[00:38:01.800 --> 00:38:06.800]  把失敗歸罪於他人
[00:38:06.800 --> 00:38:08.800]  有阻礙的人
[00:38:08.800 --> 00:38:14.800]  不但愛神對人常以為虧欠
[00:38:14.800 --> 00:38:18.800]  如此他就完成了律法的總綱
[00:38:18.800 --> 00:38:21.800]  所以你說律法難嗎
[00:38:21.800 --> 00:38:23.800]  只要我們常以為虧欠
[00:38:23.800 --> 00:38:25.800]  做得不夠
[00:38:25.800 --> 00:38:27.800]  做得不到
[00:38:27.800 --> 00:38:31.800]  因為與神愛我們的情形來比較說
[00:38:31.800 --> 00:38:35.800]  我們這是天緣之別
[00:38:35.800 --> 00:38:37.800]  當我們有這樣的想法
[00:38:37.800 --> 00:38:39.800]  當我們有這樣的感動
[00:38:39.800 --> 00:38:41.800]  當我們有這樣的體會
[00:38:41.800 --> 00:38:45.800]  我們就已經完成了律法的總綱
[00:38:45.800 --> 00:38:47.800]  因為律法的總綱
[00:38:47.800 --> 00:38:49.800]  愛神愛人
[00:38:49.800 --> 00:38:53.800]  就把整個律法包括在裡面
[00:38:53.800 --> 00:38:57.800]  今天這篇信息
[00:38:57.800 --> 00:39:01.800]  光明與黑暗的對比
[00:39:01.800 --> 00:39:05.800]  也就是七個對比裡面的第一個
[00:39:05.800 --> 00:39:07.800]  讓我們深深體會到
[00:39:07.800 --> 00:39:10.800]  老約翰在他們年老的時候
[00:39:10.800 --> 00:39:15.800]  他對弟兄姊妹所講的話
[00:39:15.800 --> 00:39:18.800]  因為神的話語就是全比
[00:39:18.800 --> 00:39:22.800]  恩高印證神話語的真理
[00:39:22.800 --> 00:39:25.800]  是永遠長存
[00:39:25.800 --> 00:39:28.800]  讓我們請低頭禱告
[00:39:28.800 --> 00:39:30.800]  天父我們感謝你
[00:39:30.800 --> 00:39:32.800]  讓眾弟兄姊妹在這裡有一段時間
[00:39:32.800 --> 00:39:34.800]  來聆聽你的話語
[00:39:34.800 --> 00:39:39.800]  讓聖尼讓恩高在他們心中繼續工作
[00:39:39.800 --> 00:39:42.800]  讓神尼來滿足他們乾渴的心靈
[00:39:42.800 --> 00:39:46.800]  來滿足他們在人生中所尋找的道路
[00:39:46.800 --> 00:39:49.800]  人生中所追尋的
[00:39:49.800 --> 00:39:54.800]  因為唯有你才能滿足我們心靈的深處
[00:39:54.800 --> 00:39:56.800]  求主保守
[00:39:56.800 --> 00:40:00.800]  我們每位在這長假裡面
[00:40:00.800 --> 00:40:03.800]  出入有主你同在的平安
[00:40:03.800 --> 00:40:07.800]  全家的活動有主愛來聯繫
[00:40:07.800 --> 00:40:09.800]  大大小小
[00:40:09.800 --> 00:40:12.800]  一切的活動都能榮耀主你自己的名
[00:40:12.800 --> 00:40:15.800]  靠主耶穌的明禱告
[00:40:15.800 --> 00:40:17.800]  阿們
