
[00:00:00.000 --> 00:00:02.000]  各位頂師傅,主祿平安!
[00:21:40.000 --> 00:21:43.000]  耶穌每因為這樣的敵意
[00:21:43.500 --> 00:21:45.000]  歷史的文化包袱
[00:21:45.000 --> 00:21:49.000]  或者那種不好的態度
[00:21:49.000 --> 00:21:52.000]  而犧牲他
[00:21:52.000 --> 00:21:54.000]  相反的
[00:21:54.000 --> 00:21:58.000]  他努力地建立一個對賭話的平台
[00:21:58.000 --> 00:22:01.000]  耶穌的回應是用神的恩賜
[00:22:01.000 --> 00:22:04.000]  用向你要水的試水
[00:22:04.000 --> 00:22:07.000]  打開了深一層的對話
[00:22:07.000 --> 00:22:12.000]  正在展示耶穌的風範
[00:22:12.500 --> 00:22:14.000]  雖然我有多久都學不到
[00:22:14.000 --> 00:22:17.000]  但它是一個方向
[00:22:17.000 --> 00:22:19.000]  我很記得
[00:22:19.000 --> 00:22:22.000]  很多年在醫院的服侍裡面
[00:22:22.000 --> 00:22:27.000]  都不知道吃過多少病人的說話
[00:22:27.000 --> 00:22:30.000]  兜口兜臉地招呼過來
[00:22:30.000 --> 00:22:33.000]  那又如何呢
[00:22:33.000 --> 00:22:37.000]  他是和你不同
[00:22:37.000 --> 00:22:39.000]  他不知道你是誰
[00:22:39.000 --> 00:22:42.000]  那又如何呢
[00:22:42.500 --> 00:22:46.000]  我們學習中不會被他們的敵意
[00:22:46.000 --> 00:22:48.000]  不會被他們的刻薄
[00:22:48.000 --> 00:22:50.000]  不會被他們的諷刺
[00:22:50.000 --> 00:22:52.000]  或者挑釁
[00:22:52.000 --> 00:22:55.000]  盡量擊敗我們的敵意
[00:22:55.000 --> 00:22:58.000]  明白到他是一個很需要被救的靈魂
[00:22:58.000 --> 00:23:01.000]  明白到我們需要幫助他
[00:23:01.000 --> 00:23:03.000]  明白到我們需要關心他
[00:23:03.000 --> 00:23:05.000]  這是神的心意
[00:23:05.000 --> 00:23:09.000]  用神的眼光看每一個和你不同的人
[00:23:09.500 --> 00:23:13.000]  這是神子的風範
[00:23:13.000 --> 00:23:18.000]  這個婦人老遠來到這個活水的井打水
[00:23:18.000 --> 00:23:20.000]  一個很簡單的目標
[00:23:20.000 --> 00:23:22.000]  很卑微的訴求
[00:23:22.000 --> 00:23:24.000]  就是想喝好一點的水
[00:23:24.000 --> 00:23:26.000]  你知不知道優質的水有多貴
[00:23:26.000 --> 00:23:27.000]  現在我香港就知道了
[00:23:27.000 --> 00:23:31.000]  你花了很多錢在廚房裡面建立了一個優質淨化水的系統
[00:23:31.000 --> 00:23:34.000]  為了想喝一口健康一點的水
[00:23:34.000 --> 00:23:36.000]  那她也是一樣
[00:23:36.000 --> 00:23:37.000]  老遠出來打水
[00:23:37.000 --> 00:23:38.000]  靜靜地出來打水
[00:23:38.500 --> 00:23:43.000]  也是想打回優質的淨化水
[00:23:43.000 --> 00:23:47.000]  很卑微的一個要求
[00:23:47.000 --> 00:23:49.000]  生活上的需要
[00:23:49.000 --> 00:23:54.000]  她誤解了耶穌所說的活水
[00:23:54.000 --> 00:23:56.000]  大家要記得
[00:23:56.000 --> 00:24:01.000]  這個女人在不久之前才狠狠地劃清這個文化的界線
[00:24:01.000 --> 00:24:04.000]  我和你們沒有什麼交往
[00:24:04.000 --> 00:24:07.000]  No share cup, share tea and share water
[00:24:07.500 --> 00:24:11.000]  她是撒瑪利亞籍的婦人
[00:24:11.000 --> 00:24:14.000]  她來打亞國井的水
[00:24:14.000 --> 00:24:17.000]  生活上就是這樣
[00:24:17.000 --> 00:24:22.000]  需要就低低地都要拿
[00:24:22.000 --> 00:24:24.000]  好水嘛
[00:24:24.000 --> 00:24:28.000]  她誤解了耶穌所指的活水
[00:24:28.000 --> 00:24:32.000]  是指亞國井那些水的存源
[00:24:32.000 --> 00:24:34.000]  當時的井很深
[00:24:34.000 --> 00:24:37.000]  需要有合適的工具才可以打到水
[00:24:37.500 --> 00:24:40.000]  這個生活的例子是很容易明白的
[00:24:40.000 --> 00:24:41.000]  要弄得這麼深
[00:24:41.000 --> 00:24:43.000]  需要用很好的工具才可以打到水
[00:24:43.000 --> 00:24:46.000]  耶穌和她的對話是一模一樣
[00:24:46.000 --> 00:24:48.000]  就是要用很深度的對話
[00:24:48.000 --> 00:24:50.000]  你才能夠開得到
[00:24:50.000 --> 00:24:52.000]  探究得到
[00:24:52.000 --> 00:24:56.000]  進入得到她內心的深處
[00:24:56.000 --> 00:24:59.000]  你可以看看
[00:24:59.000 --> 00:25:02.000]  當時經過了耶穌和她的對話之後
[00:25:02.000 --> 00:25:04.000]  這個婦人怎樣回應耶穌
[00:25:04.500 --> 00:25:08.000]  先生 請把這水賜給我
[00:25:08.000 --> 00:25:09.000]  叫我不喝
[00:25:09.000 --> 00:25:12.000]  也不用來這摩院打水
[00:25:12.000 --> 00:25:15.000]  還記得幾次之前她怎樣說
[00:25:15.000 --> 00:25:18.000]  我們和你沒有交往
[00:25:18.000 --> 00:25:21.000]  不會共用一杯
[00:25:21.000 --> 00:25:24.000]  那個態度有多大的轉變
[00:25:24.000 --> 00:25:27.000]  這個態度這麼大的轉變是基於什麼
[00:25:27.000 --> 00:25:32.000]  是基於耶穌按捺著那種被挑釁的情緒
[00:25:32.000 --> 00:25:34.000]  那種敵意 那種文化的差異
[00:25:34.500 --> 00:25:36.000]  和你不同
[00:25:36.000 --> 00:25:39.000]  與你不同的一種處境
[00:25:39.000 --> 00:25:41.000]  又願意建立對話的平台
[00:25:41.000 --> 00:25:43.000]  更加有智慧
[00:25:43.000 --> 00:25:46.000]  巧妙地進入你的心靈深處
[00:25:46.000 --> 00:25:50.000]  足以令到這個女人改變了態度
[00:25:50.000 --> 00:25:52.000]  最後竟然說一句
[00:25:52.000 --> 00:25:54.000]  請把這水賜給我
[00:25:54.000 --> 00:25:55.000]  叫我不喝
[00:25:55.000 --> 00:25:59.000]  也不用來這摩院打水
[00:25:59.000 --> 00:26:01.000]  好好的傾談
[00:26:01.000 --> 00:26:03.000]  好好的聆聽
[00:26:03.500 --> 00:26:07.000]  好好的善意關懷
[00:26:07.000 --> 00:26:10.000]  很有影響力
[00:26:10.000 --> 00:26:13.000]  可以有多大的引導力
[00:26:13.000 --> 00:26:17.000]  引導對方進入心靈的深處
[00:26:17.000 --> 00:26:18.000]  第三個回合
[00:26:18.000 --> 00:26:20.000]  第十六節到十八節
[00:26:20.000 --> 00:26:21.000]  一同讀
[00:26:21.000 --> 00:26:25.000]  耶穌說 你去叫你丈夫也到這裏來
[00:26:25.000 --> 00:26:27.000]  婦人說 我沒有丈夫
[00:26:27.000 --> 00:26:31.000]  耶穌說 你說沒有丈夫是不錯的
[00:26:31.000 --> 00:26:33.000]  你已經有五個丈夫
[00:26:33.500 --> 00:26:36.000]  現在有的並不是你的丈夫
[00:26:36.000 --> 00:26:38.000]  你者話是真的
[00:26:38.000 --> 00:26:40.000]  第三個回合
[00:26:40.000 --> 00:26:42.000]  既然說打水
[00:26:42.000 --> 00:26:43.000]  既然又沒有工具
[00:26:43.000 --> 00:26:45.000]  既然你想拿完一次永遠不用拿
[00:26:45.000 --> 00:26:48.000]  叫你的男人來
[00:26:48.000 --> 00:26:51.000]  找幫手
[00:26:51.000 --> 00:26:54.000]  你一個女人就拿不到這麼多水
[00:26:54.000 --> 00:26:56.000]  叫多些人來拿水
[00:26:56.000 --> 00:26:58.000]  最有氣力的是誰
[00:26:58.000 --> 00:27:00.000]  就是你身邊的男人
[00:27:00.000 --> 00:27:03.000]  找你的丈夫來
[00:27:03.500 --> 00:27:07.000]  沒有 沒有 沒有丈夫
[00:27:07.000 --> 00:27:09.000]  耶穌說
[00:27:09.000 --> 00:27:12.000]  你說你沒有丈夫
[00:27:12.000 --> 00:27:14.000]  是沒有錯的
[00:27:14.000 --> 00:27:16.000]  因為你有五個丈夫
[00:27:16.000 --> 00:27:17.000]  現在有的並不是
[00:27:17.000 --> 00:27:19.000]  簡單來說 你有五個男人
[00:27:19.000 --> 00:27:20.000]  現在有的並不是
[00:27:20.000 --> 00:27:22.000]  不過沒有一個是丈夫
[00:27:22.000 --> 00:27:23.000]  什麼意思呢
[00:27:23.000 --> 00:27:26.000]  心中有數
[00:27:26.000 --> 00:27:29.000]  你生活中有多混亂
[00:27:29.000 --> 00:27:30.000]  心中有數
[00:27:30.000 --> 00:27:31.000]  你自己知道什麼事
[00:27:31.000 --> 00:27:33.000]  心中有數
[00:27:33.500 --> 00:27:41.000]  耶穌在這裡表達了一個非常強而有力的探究對質
[00:27:41.000 --> 00:27:43.000]  耶穌說
[00:27:43.000 --> 00:27:44.000]  你說沒有丈夫
[00:27:44.000 --> 00:27:45.000]  對的 你有五個
[00:27:45.000 --> 00:27:47.000]  現在沒有的並不是
[00:27:47.000 --> 00:27:50.000]  這個婦人有五個丈夫
[00:27:50.000 --> 00:27:53.000]  我講講舊約列王幾下的記載
[00:27:53.000 --> 00:27:54.000]  讓你們看看
[00:27:54.000 --> 00:27:56.000]  其實是不是一個不謀而合
[00:27:56.000 --> 00:27:59.000]  耶穌所用的方法
[00:27:59.000 --> 00:28:02.000]  在列王幾下第十七章記載了
[00:28:02.500 --> 00:28:06.000]  當年被安置在撒瑪利亞居住的人
[00:28:06.000 --> 00:28:09.000]  曾經試過與五個外族
[00:28:09.000 --> 00:28:13.000]  在屬靈上通婚製造神像
[00:28:13.000 --> 00:28:16.000]  這段歷史是撒瑪利亞人知道自己的歷史
[00:28:16.000 --> 00:28:17.000]  知道自己的民族
[00:28:17.000 --> 00:28:23.000]  知道自己曾經在屬靈生命裡通婚
[00:28:23.000 --> 00:28:27.000]  自己知道自己的底蘊
[00:28:27.000 --> 00:28:31.000]  碰巧當耶穌提起這個話題的時候
[00:28:31.500 --> 00:28:35.000]  會不會直接牽引了一個婦人
[00:28:35.000 --> 00:28:41.000]  由一個本來生活上打水喝水的話題
[00:28:41.000 --> 00:28:44.000]  進入到宗教信仰
[00:28:44.000 --> 00:28:47.000]  靈裡面那個問題
[00:28:47.000 --> 00:28:49.000]  到了人神關係的層次
[00:28:49.000 --> 00:28:51.000]  我們再一次看到
[00:28:51.000 --> 00:28:54.000]  當你願意好好的與對方談
[00:28:54.000 --> 00:28:59.000]  留意到對方心中最核心的問題的時候
[00:28:59.500 --> 00:29:04.000]  其實這就是機遇
[00:29:04.000 --> 00:29:09.000]  你帶領他去認識他與上帝的關係
[00:29:09.000 --> 00:29:12.000]  我們看到這三個回合的對話
[00:29:12.000 --> 00:29:16.000]  從吃水到活水
[00:29:16.000 --> 00:29:20.000]  從口渴到靈裡面的飢渴
[00:29:20.000 --> 00:29:24.000]  從以前的祖宗到現在
[00:29:24.000 --> 00:29:28.000]  從周邊的議題到核心的議題
[00:29:28.500 --> 00:29:32.000]  從心靈的表面進入到心靈的深處
[00:29:32.000 --> 00:29:37.000]  耶穌巧妙地讓當事人自己知道自己的光景
[00:29:37.000 --> 00:29:40.000]  自己知道自己生活上的混亂
[00:29:40.000 --> 00:29:42.000]  關係上的混亂
[00:29:42.000 --> 00:29:44.000]  但其實耶穌卻一句都沒有
[00:29:44.000 --> 00:29:50.000]  用很法官式的審判的口吻直斥其非
[00:29:50.000 --> 00:29:56.000]  但祂心裡一早就知道發生什麼事
[00:29:56.500 --> 00:30:01.000]  故事發展到這個階段峰迴路轉
[00:30:01.000 --> 00:30:03.000]  這個婦人竟然稱讚耶穌
[00:30:03.000 --> 00:30:09.000]  從最初沒有來往沒有共用杯
[00:30:09.000 --> 00:30:13.000]  到後來你給我一點水
[00:30:13.000 --> 00:30:17.000]  到現在她說我認得你是誰
[00:30:17.000 --> 00:30:20.000]  我知道你應該是誰
[00:30:20.000 --> 00:30:23.000]  但當一個關懷者當一個目者
[00:30:23.500 --> 00:30:27.000]  去關心對象被對象稱讚的時候
[00:30:27.000 --> 00:30:29.000]  有一件事要很小心
[00:30:29.000 --> 00:30:31.000]  就是試探會臨到
[00:30:31.000 --> 00:30:34.000]  因為我們一定要弄清楚
[00:30:34.000 --> 00:30:36.000]  去關懷人家去侮辱人家
[00:30:36.000 --> 00:30:38.000]  去幫助人家去關心人家
[00:30:38.000 --> 00:30:41.000]  最終目的不是把祂帶到我面前
[00:30:41.000 --> 00:30:45.000]  不是把祂當成我的粉絲
[00:30:45.000 --> 00:30:49.000]  而是要帶祂到神那裡
[00:30:49.000 --> 00:30:52.000]  所以這個記載第三段
[00:30:52.500 --> 00:30:54.000]  第三個重點是
[00:30:54.000 --> 00:30:57.000]  最終的任務是走向真誠的人神關係
[00:30:57.000 --> 00:31:01.000]  有一天當我們要進入撒瑪利亞的時候
[00:31:01.000 --> 00:31:04.000]  我們有多願意走出安舒區
[00:31:04.000 --> 00:31:06.000]  當我們去到安舒區的時候
[00:31:06.000 --> 00:31:08.000]  上帝讓我們遇到任何人物
[00:31:08.000 --> 00:31:10.000]  我們如何用神的眼光去看
[00:31:10.000 --> 00:31:12.000]  當我們遇到人的心靈需要的時候
[00:31:12.000 --> 00:31:14.000]  我們如何走進祂的心靈世界裡面
[00:31:14.000 --> 00:31:18.000]  幫助引導祂最終來臨這個任務
[00:31:18.000 --> 00:31:20.000]  走向真誠的人神關係
[00:31:20.500 --> 00:31:23.000]  第十九到第十六節一同讀
[00:31:23.000 --> 00:31:27.000]  夫人說:先生,我看出你是先知
[00:31:27.000 --> 00:31:29.000]  我們的祖宗在這山上禮拜
[00:31:29.000 --> 00:31:33.000]  你們倒說,應當禮拜的地方是在耶路撒冷
[00:31:33.000 --> 00:31:36.000]  耶穌說:夫人,你當信我
[00:31:36.000 --> 00:31:38.000]  事後將到,你們拜乎
[00:31:38.000 --> 00:31:41.000]  也不在這山上,也不在耶路撒冷
[00:31:41.000 --> 00:31:43.000]  你們所拜的,你們不知道
[00:31:43.000 --> 00:31:45.000]  我們所拜的,我們知道
[00:31:45.000 --> 00:31:48.000]  因為救恩是從猶太人出來的
[00:31:48.500 --> 00:31:51.000]  事後將到,如今就是了
[00:31:51.000 --> 00:31:54.000]  那真正拜父的,要用心靈和誠實拜他
[00:31:54.000 --> 00:31:56.000]  因為父要這樣的人拜他
[00:31:56.000 --> 00:31:59.000]  神是個靈,所以拜他的
[00:31:59.000 --> 00:32:02.000]  必須用心靈和誠實拜他
[00:32:02.000 --> 00:32:05.000]  夫人說:我知道尼塞亞
[00:32:05.000 --> 00:32:07.000]  就是那稱為基督的要來
[00:32:07.000 --> 00:32:10.000]  他來了,必將一切的事都告訴我們
[00:32:10.000 --> 00:32:14.000]  耶穌說:這和你說話的就是他
[00:32:14.000 --> 00:32:17.000]  這個夫人稱耶穌為先知
[00:32:17.500 --> 00:32:20.000]  不是神棍,不是騙徒
[00:32:20.000 --> 00:32:24.000]  不是那些行騙,騙你做法事的騙徒
[00:32:24.000 --> 00:32:28.000]  夫人很看得出
[00:32:28.000 --> 00:32:32.000]  這位非同凡響的一個人
[00:32:32.000 --> 00:32:35.000]  很有神僕的氣質
[00:32:35.000 --> 00:32:39.000]  很有智慧,很有參透力
[00:32:39.000 --> 00:32:43.000]  是夫人自己主動將話題
[00:32:43.500 --> 00:32:49.000]  由水轉到敬拜傳統的差異上
[00:32:49.000 --> 00:32:51.000]  之前說的是水而已
[00:32:51.000 --> 00:32:53.000]  之前說的是裸水而已
[00:32:53.000 --> 00:32:57.000]  之前說的是很多男人都不是丈夫
[00:32:57.000 --> 00:33:04.000]  但這位夫人主動提出
[00:33:04.000 --> 00:33:07.000]  一個傳統敬拜的差異問題
[00:33:07.000 --> 00:33:13.000]  敬拜的重點就是在於人和神的關係
[00:33:13.500 --> 00:33:16.000]  不是有沒有冷氣,不是有沒有獨立座堂
[00:33:16.000 --> 00:33:20.000]  不是哪個地址,哪個門牌,多少層樓
[00:33:20.000 --> 00:33:25.000]  公廈還是商廈,室外還是室內
[00:33:25.000 --> 00:33:30.000]  不是,敬拜是焦點
[00:33:30.000 --> 00:33:34.000]  敬拜當中焦點之焦點就是人和神的關係
[00:33:34.000 --> 00:33:39.000]  弄清楚對象,好好建立人和神的關係
[00:33:39.000 --> 00:33:41.000]  包括基督徒在內
[00:33:41.500 --> 00:33:46.000]  當一個關懷者、當一個牧者去關懷對象
[00:33:46.000 --> 00:33:49.000]  而對象稱讚他的時候,小心
[00:33:49.000 --> 00:33:52.000]  危險就在這裏
[00:33:52.000 --> 00:33:59.000]  表面上我們被人稱讚、被人接待、被人欣賞
[00:33:59.000 --> 00:34:02.000]  但那不是終極的目標
[00:34:02.000 --> 00:34:06.000]  我們不是要將人帶到自己身上
[00:34:06.000 --> 00:34:08.000]  多幾張「謝謝卡」
[00:34:08.500 --> 00:34:12.000]  多幾句「服務迴響」的「多謝」
[00:34:12.000 --> 00:34:14.000]  多幾個「拍手掌」
[00:34:14.000 --> 00:34:17.000]  多幾個「亮麗的閃燈」
[00:34:17.000 --> 00:34:20.000]  我們不是要抬舉
[00:34:20.000 --> 00:34:23.000]  我們不是要人追捧
[00:34:23.000 --> 00:34:28.000]  我們也不是要人將我們抬成偶像
[00:34:28.000 --> 00:34:31.000]  因為信任的關係最終
[00:34:31.000 --> 00:34:34.000]  為了只是將它帶到上帝面前
[00:34:34.000 --> 00:34:37.000]  在關懷的過程裏面
[00:34:37.500 --> 00:34:39.000]  和對方建立信任的關係
[00:34:39.000 --> 00:34:43.000]  目的是要將它帶到上帝面前
[00:34:43.000 --> 00:34:49.000]  讓它和神之間有個人直接、緊密的關係
[00:34:49.000 --> 00:34:54.000]  我們必須謹慎避免錯置這個目標
[00:34:54.000 --> 00:34:57.000]  我們的關懷存在
[00:34:57.000 --> 00:35:00.000]  我們的關懷、我們的牧羊、我們的功夫
[00:35:00.000 --> 00:35:02.000]  只有一個目標
[00:35:02.000 --> 00:35:07.000]  就是幫助對象學會建立和神的關係
[00:35:07.500 --> 00:35:08.500]  「敬拜神」
[00:35:08.500 --> 00:35:12.000]  搞清楚敬拜的對象
[00:35:12.000 --> 00:35:14.000]  敬拜的形式
[00:35:14.000 --> 00:35:16.000]  敬拜的心態
[00:35:16.000 --> 00:35:18.000]  敬拜的核心元素
[00:35:18.000 --> 00:35:23.000]  約翰福音裏面一貫的寫法
[00:35:23.000 --> 00:35:26.000]  神事、神事、神事
[00:35:26.000 --> 00:35:28.000]  這是約翰福音的特色
[00:35:28.000 --> 00:35:30.000]  神事的靈、神事愛神事
[00:35:30.000 --> 00:35:32.000]  生命的量、神事光
[00:35:32.000 --> 00:35:35.000]  這是約翰福音的寫作方式
[00:35:36.500 --> 00:35:39.000]  所謂「敬拜神」
[00:35:39.000 --> 00:35:42.000]  「敬拜神」的關鍵元素
[00:35:42.000 --> 00:35:44.000]  第23節說了第一次
[00:35:44.000 --> 00:35:48.000]  要用心靈和誠實
[00:35:48.000 --> 00:35:52.000]  第24節再說一次
[00:35:52.000 --> 00:35:56.000]  必須用心靈和誠實
[00:35:56.000 --> 00:35:59.000]  最近有人說重要的事要說三次
[00:35:59.000 --> 00:36:01.000]  所以我說第三次
[00:36:01.500 --> 00:36:07.000]  是必須、必須、必須用心靈和誠實
[00:36:07.000 --> 00:36:19.000]  耶穌和撒瑪利亞婦人的確是身份上有差異
[00:36:19.000 --> 00:36:24.000]  地上的耶穌有別於彌賽亞
[00:36:24.000 --> 00:36:30.000]  因為耶穌當時還未完成在地上的任務
[00:36:30.500 --> 00:36:32.000]  未完成完
[00:36:32.000 --> 00:36:35.000]  但是耶穌這次
[00:36:35.000 --> 00:36:38.000]  很罕有地為了這個女人
[00:36:38.000 --> 00:36:40.000]  一個無名無姓
[00:36:40.000 --> 00:36:44.000]  一個在禁地外族的女人的緣故
[00:36:44.000 --> 00:36:47.000]  而願意自我揭示自己
[00:36:47.000 --> 00:36:49.000]  是很罕有的一件事
[00:36:49.000 --> 00:36:51.000]  在整個方書裡
[00:36:51.000 --> 00:36:55.000]  很少會看到耶穌這樣揭示自己的身份
[00:36:55.000 --> 00:36:57.000]  甚至乎我們只會看到
[00:36:57.500 --> 00:37:01.000]  盡量耶穌說「你現在自由未到」
[00:37:01.000 --> 00:37:03.000]  「不要將我揭示出來」
[00:37:03.000 --> 00:37:05.000]  「以免引起不安」
[00:37:05.000 --> 00:37:07.000]  但是這裡不同
[00:37:07.000 --> 00:37:10.000]  這裡耶穌很清楚地告訴女人
[00:37:10.000 --> 00:37:16.000]  「和你說話的人就是你等了很久的那個」
[00:37:16.000 --> 00:37:20.000]  「等了你們祖宗的教訓說很久會來的那個」
[00:37:20.000 --> 00:37:22.000]  「就是我這個人」
[00:37:22.000 --> 00:37:26.000]  這個自我揭示是很重要
[00:37:26.500 --> 00:37:29.000]  不是為了狗仔隊
[00:37:29.000 --> 00:37:33.000]  不是為了獎狀榮譽
[00:37:33.000 --> 00:37:35.000]  是為了這個女士
[00:37:35.000 --> 00:37:41.000]  但是同一時間耶穌保持一貫的低調
[00:37:41.000 --> 00:37:43.000]  因為當時門徒不在
[00:37:43.000 --> 00:37:45.000]  又沒有記者
[00:37:45.000 --> 00:37:47.000]  只有祂兩個
[00:37:47.000 --> 00:37:49.000]  在這個情況之下
[00:37:49.000 --> 00:37:51.000]  耶穌為了這個女士
[00:37:51.500 --> 00:37:57.000]  願意鞏固祂那個慕道的心
[00:37:57.000 --> 00:38:00.000]  確認祂和神關係的心
[00:38:00.000 --> 00:38:03.000]  和你說話的人就是祂
[00:38:03.000 --> 00:38:07.000]  鄭師妹
[00:38:07.000 --> 00:38:11.000]  耶穌是為挽回這個女士
[00:38:11.000 --> 00:38:14.000]  願意揭示自己的身份
[00:38:14.000 --> 00:38:17.000]  卻不是要煽動群眾
[00:38:17.000 --> 00:38:20.000]  引起哄動或者令人追捧
[00:38:20.500 --> 00:38:23.000]  在我們每日生活裏面
[00:38:23.000 --> 00:38:32.000]  不知何時會被進入撒瑪利亞
[00:38:32.000 --> 00:38:35.000]  每個人都有自己的路
[00:38:35.000 --> 00:38:37.000]  每個人都有上帝為我們鋪排
[00:38:37.000 --> 00:38:40.000]  或者為我們所預設的路
[00:38:40.000 --> 00:38:42.000]  無論是自願還是非自願
[00:38:42.000 --> 00:38:48.000]  有時我們都會在某個階段進退
[00:38:48.500 --> 00:38:51.000]  甚至可能會跳出
[00:38:51.000 --> 00:38:53.000]  需要離開自己的安舒區
[00:38:53.000 --> 00:38:57.000]  去到一個禁地
[00:38:57.000 --> 00:39:00.000]  你原本沒有想過不想去的地方
[00:39:00.000 --> 00:39:03.000]  哪裡是你的撒瑪利亞
[00:39:03.000 --> 00:39:05.000]  如果你一天去到那個地方的時候
[00:39:05.000 --> 00:39:07.000]  我不知道你會遇到誰
[00:39:07.000 --> 00:39:09.000]  我不知道上帝會為你
[00:39:09.000 --> 00:39:11.000]  預備你會遇到誰
[00:39:11.000 --> 00:39:14.000]  但無論你遇到誰
[00:39:14.000 --> 00:39:17.000]  遇到一個跟你有多不一樣的人
[00:39:17.500 --> 00:39:22.000]  你有多願意純粹因為關心他的對方
[00:39:22.000 --> 00:39:28.000]  敢於冒險進入他的心靈深處
[00:39:28.000 --> 00:39:33.000]  以前彼得森曾經一本中文書講過
[00:39:33.000 --> 00:39:36.000]  目樣本身就是一場冒險
[00:39:36.000 --> 00:39:39.000]  當你進入人的生命當中的時候
[00:39:39.000 --> 00:39:42.000]  永遠都是一個冒險
[00:39:42.000 --> 00:39:45.000]  但這就是耶穌樹立的榜樣
[00:39:45.500 --> 00:39:49.000]  不是為了諸事八卦,不是為了講是講非
[00:39:49.000 --> 00:39:53.000]  有五個男人,而那個也不是
[00:39:53.000 --> 00:39:58.000]  不是沉醉於只是人對我們的讚賞
[00:39:58.000 --> 00:40:01.000]  而是一個目的
[00:40:01.000 --> 00:40:03.000]  透過好的心靈對話
[00:40:03.000 --> 00:40:06.000]  引導對方認識他自己
[00:40:06.000 --> 00:40:10.000]  靈性上的需要和他和信的關係
[00:40:10.000 --> 00:40:12.000]  開始的時候我曾經引用過
[00:40:12.500 --> 00:40:16.000]  一個案例就是門徒
[00:40:16.000 --> 00:40:25.000]  要耶穌,吩咐耶穌燒了祂
[00:40:25.000 --> 00:40:27.000]  我想總結的時候
[00:40:27.000 --> 00:40:31.000]  講回耶穌怎樣回應這班門徒
[00:40:31.000 --> 00:40:35.000]  在《諾吉福》第九章第五十五節
[00:40:35.000 --> 00:40:40.000]  當那班門徒對主說
[00:40:40.500 --> 00:40:44.000]  你要我吩咐我們吩咐火從天上降
[00:40:44.000 --> 00:40:48.000]  燒他們,像以利亞那樣做也可以
[00:40:48.000 --> 00:40:53.000]  五十五節耶穌轉身擇避兩個門徒說
[00:40:53.000 --> 00:40:57.000]  你們的心如何,你們並不知道
[00:40:57.000 --> 00:41:01.000]  人子來,不是要滅人的性命
[00:41:01.000 --> 00:41:05.000]  是要救活人的性命
[00:41:05.000 --> 00:41:08.000]  這是耶穌的心腸
[00:41:08.500 --> 00:41:12.000]  丁智慧,今天你是否需要經過撒瑪利亞
[00:41:12.000 --> 00:41:14.000]  我不知道
[00:41:14.000 --> 00:41:17.000]  你在撒瑪利亞會遇到誰,我也不知道
[00:41:17.000 --> 00:41:22.000]  但有一天,當我們必須經過撒瑪利亞的時候
[00:41:22.000 --> 00:41:25.000]  你會怎樣回應?
[00:41:25.000 --> 00:41:28.000]  我們同心祈禱
[00:41:28.000 --> 00:41:36.000]  主耶穌基督,多謝你聖靈的提醒
[00:41:36.500 --> 00:41:42.000]  以你心愛蒼生,掛心裡
[00:42:01.500 --> 00:42:07.000]  這份愛,是我們很難理解
[00:42:07.000 --> 00:42:15.000]  當有一天,你願意我們離開自己的安殊區
[00:42:32.500 --> 00:42:37.000]  或者有一天,我們去到一個撒瑪利亞的地方
[00:42:37.000 --> 00:42:42.000]  求你幫助我們
[00:42:42.000 --> 00:42:46.000]  讓我們讓你去駕駛這輛車
[00:42:46.000 --> 00:42:53.000]  以致我們在車上,可以有自由的靈
[00:42:53.000 --> 00:42:58.000]  釋放的空間,去欣賞你為我們所預備
[00:42:58.500 --> 00:43:02.000]  的各樣人事物
[00:43:02.000 --> 00:43:04.000]  幫助我們記得
[00:43:04.000 --> 00:43:08.000]  以你心愛蒼生,掛心裡
[00:43:08.000 --> 00:43:13.000]  去回應我們所遇到的一切事情
[00:43:13.000 --> 00:43:18.000]  因為這是你的心意
[00:43:18.000 --> 00:43:21.000]  你說你來到這個世間
[00:43:21.000 --> 00:43:24.000]  不是要滅絕生命
[00:43:24.000 --> 00:43:28.000]  而是要拯救生命
[00:43:28.500 --> 00:43:34.000]  求你幫助我們完成你這個任務
[00:43:34.000 --> 00:43:37.000]  奉主名求,阿們
