
[00:00:00.000 --> 00:00:04.000]  新約聖經內有三本書被稱為教目書信
[00:18:36.000 --> 00:18:41.000]  都可以成為一個好的領袖呢
[00:18:41.000 --> 00:18:44.000]  幾天前我跟一位很久沒見的
[00:18:44.000 --> 00:18:46.000]  在另一間教會聚會的老朋友聊天
[00:18:46.000 --> 00:18:48.000]  他告訴我
[00:18:48.000 --> 00:18:51.000]  我教會最近有一個牧師
[00:18:51.000 --> 00:18:52.000]  辭職了
[00:18:52.000 --> 00:18:53.000]  沒有做了
[00:18:53.000 --> 00:18:54.000]  不只是沒有做了
[00:18:54.000 --> 00:18:56.000]  他回到以前的本行工作
[00:18:56.000 --> 00:18:57.000]  我覺得很奇怪
[00:18:57.000 --> 00:19:00.000]  因為很少牧師可以離開教會
[00:19:00.000 --> 00:19:02.000]  回去做回以前的本行
[00:19:02.000 --> 00:19:04.000]  然後他就跟我說
[00:19:04.000 --> 00:19:07.000]  其實發生這件事都是一件好事
[00:19:07.000 --> 00:19:08.000]  為什麼
[00:19:08.000 --> 00:19:09.000]  他說因為這個牧師
[00:19:09.000 --> 00:19:12.000]  我根本不覺得他適合做牧師
[00:19:12.000 --> 00:19:13.000]  然後他告訴我
[00:19:13.000 --> 00:19:14.000]  這個牧師有時候
[00:19:14.000 --> 00:19:17.000]  為了一些芝麻綠豆的事
[00:19:17.000 --> 00:19:19.000]  公開來罵人
[00:19:19.000 --> 00:19:22.000]  彷彿他有絕對的權威一樣
[00:19:22.000 --> 00:19:25.000]  當然我沒有追問詳細的細節
[00:19:25.000 --> 00:19:26.000]  通常我聽到這些
[00:19:26.000 --> 00:19:27.000]  聽完就算了
[00:19:27.000 --> 00:19:29.000]  不過我想這個小小的故事
[00:19:29.000 --> 00:19:31.000]  告訴我們一個很重要的功課
[00:19:31.000 --> 00:19:33.000]  什麼
[00:19:33.000 --> 00:19:34.000]  作為領袖
[00:19:34.000 --> 00:19:36.000]  甚至是普通的信徒
[00:19:36.000 --> 00:19:37.000]  如果我們所說的
[00:19:37.000 --> 00:19:38.000]  和我們所做的
[00:19:38.000 --> 00:19:39.000]  是完全兩回事
[00:19:39.000 --> 00:19:41.000]  是完全不一樣的時候
[00:19:41.000 --> 00:19:45.000]  你很難在弟兄姊妹裡面得到尊重
[00:19:45.000 --> 00:19:50.000]  你也很難有效地來做教會的領袖
[00:19:50.000 --> 00:19:53.000]  我如果是商業世界裡面去請人
[00:19:53.000 --> 00:19:55.000]  找工人
[00:19:55.000 --> 00:19:57.000]  我們不會單是聽他說
[00:19:57.000 --> 00:19:59.000]  他能夠做些什麼
[00:19:59.000 --> 00:20:01.000]  因為人總是會
[00:20:01.000 --> 00:20:03.000]  摧毀自己的經驗
[00:20:03.000 --> 00:20:05.000]  自己的能力
[00:20:05.000 --> 00:20:07.000]  正所謂什麼
[00:20:07.000 --> 00:20:09.000]  講就天下無敵
[00:20:09.000 --> 00:20:11.000]  做就無能為力
[00:20:11.000 --> 00:20:12.000]  所以很多時候我們請人的時候
[00:20:12.000 --> 00:20:14.000]  我們不要只聽他說些什麼
[00:20:14.000 --> 00:20:15.000]  我們就信什麼
[00:20:15.000 --> 00:20:16.000]  我們還需要什麼
[00:20:16.000 --> 00:20:18.000]  我們需要track record
[00:20:18.000 --> 00:20:20.000]  就是說我們需要提供一些
[00:20:20.000 --> 00:20:22.000]  能夠驗證到的工作紀錄
[00:20:22.000 --> 00:20:23.000]  對不對
[00:20:23.000 --> 00:20:24.000]  不過你說
[00:20:24.000 --> 00:20:25.000]  不是的
[00:20:25.000 --> 00:20:26.000]  教會不是商業機構
[00:20:26.000 --> 00:20:28.000]  我們也需要這些東西嗎
[00:20:28.000 --> 00:20:29.000]  需要嗎
[00:20:29.000 --> 00:20:30.000]  我們看一節的經文
[00:20:30.000 --> 00:20:32.000]  我們看六到八節
[00:20:32.000 --> 00:20:33.000]  保羅這裡就說
[00:20:33.000 --> 00:20:38.000]  若有無可指責的人
[00:20:38.000 --> 00:20:40.000]  指責一個婦人的丈夫
[00:20:40.000 --> 00:20:41.000]  兒女也是信主的
[00:20:41.000 --> 00:20:42.000]  沒有人告他事
[00:20:42.000 --> 00:20:44.000]  放蕩不受約束的
[00:20:44.000 --> 00:20:48.000]  就可以選立他成為長老
[00:20:48.000 --> 00:20:50.000]  對於長老來說
[00:20:50.000 --> 00:20:51.000]  業績紀錄
[00:20:51.000 --> 00:20:53.000]  就是他的家庭
[00:20:53.000 --> 00:20:55.000]  就是在他的社群裡面
[00:20:55.000 --> 00:20:57.000]  對他的評價
[00:20:57.000 --> 00:20:59.000]  第七節講的監督
[00:20:59.000 --> 00:21:00.000]  大家留意
[00:21:00.000 --> 00:21:01.000]  第七節的監督
[00:21:01.000 --> 00:21:03.000]  其實就是長老
[00:21:03.000 --> 00:21:06.000]  都是指道臣的管家
[00:21:06.000 --> 00:21:07.000]  要看這幫人
[00:21:07.000 --> 00:21:10.000]  有沒有這種管理的能力
[00:21:10.000 --> 00:21:11.000]  是看什麼
[00:21:11.000 --> 00:21:12.000]  看他們怎樣管理
[00:21:12.000 --> 00:21:15.000]  他們自己的家庭
[00:21:15.000 --> 00:21:17.000]  只有一個妻子
[00:21:17.000 --> 00:21:19.000]  孩子也是信主的
[00:21:19.000 --> 00:21:22.000]  他自己也是過著一點
[00:21:22.000 --> 00:21:23.000]  檢點
[00:21:23.000 --> 00:21:24.000]  節制
[00:21:24.000 --> 00:21:26.000]  有紀律的生活
[00:21:26.000 --> 00:21:28.000]  那你有什麼紀律
[00:21:28.000 --> 00:21:29.000]  紀律
[00:21:29.000 --> 00:21:30.000]  保羅說
[00:21:30.000 --> 00:21:31.000]  必須無可指責
[00:21:31.000 --> 00:21:32.000]  不任性不粗暴
[00:21:32.000 --> 00:21:33.000]  不因酒之事不打人
[00:21:33.000 --> 00:21:34.000]  不貪無義之財
[00:21:34.000 --> 00:21:35.000]  樂意接待婉人
[00:21:35.000 --> 00:21:36.000]  好善莊重
[00:21:36.000 --> 00:21:37.000]  公平聖潔至此
[00:21:37.000 --> 00:21:38.000]  哇
[00:21:38.000 --> 00:21:40.000]  好長的清單
[00:21:40.000 --> 00:21:41.000]  我問大家
[00:21:41.000 --> 00:21:43.000]  如果你要按照這個清單裡面
[00:21:43.000 --> 00:21:45.000]  每一項的要求
[00:21:45.000 --> 00:21:47.000]  你要做到有表現的時候
[00:21:47.000 --> 00:21:49.000]  甚至表現出色的時候
[00:21:49.000 --> 00:21:51.000]  你猜你要用多長時間
[00:21:51.000 --> 00:21:56.000]  才可以達標呢
[00:21:56.000 --> 00:21:57.000]  我告訴大家
[00:21:57.000 --> 00:22:00.000]  如果你單是想達標
[00:22:00.000 --> 00:22:01.000]  很努力的
[00:22:01.000 --> 00:22:03.000]  按照每一項的要求
[00:22:03.000 --> 00:22:05.000]  你都是去努力
[00:22:05.000 --> 00:22:07.000]  操練的時候
[00:22:07.000 --> 00:22:08.000]  我告訴大家
[00:22:08.000 --> 00:22:09.000]  很有可能
[00:22:09.000 --> 00:22:11.000]  你永遠都達不到標
[00:22:11.000 --> 00:22:12.000]  讓我看看加拿大書
[00:22:12.000 --> 00:22:13.000]  加拿大書的五章
[00:22:13.000 --> 00:22:15.000]  二十二到二十三節
[00:22:15.000 --> 00:22:17.000]  保羅在這裡所講到
[00:22:17.000 --> 00:22:19.000]  他說聖靈是會結出
[00:22:19.000 --> 00:22:21.000]  屬靈的果子
[00:22:21.000 --> 00:22:22.000]  這個屬靈的果子是
[00:22:22.000 --> 00:22:24.000]  人愛喜樂和平
[00:22:24.000 --> 00:22:25.000]  忍耐
[00:22:25.000 --> 00:22:26.000]  恩慈
[00:22:26.000 --> 00:22:27.000]  量善
[00:22:27.000 --> 00:22:28.000]  信實
[00:22:28.000 --> 00:22:29.000]  溫柔
[00:22:29.000 --> 00:22:30.000]  節制
[00:22:30.000 --> 00:22:32.000]  九種的屬靈果子
[00:22:32.000 --> 00:22:34.000]  當我們信服聖靈的時候
[00:22:34.000 --> 00:22:36.000]  聖靈就會在我們的生命裡面
[00:22:36.000 --> 00:22:37.000]  更生我們
[00:22:37.000 --> 00:22:38.000]  無造我們
[00:22:38.000 --> 00:22:39.000]  以致我們在品格上面
[00:22:39.000 --> 00:22:40.000]  能夠反映出
[00:22:40.000 --> 00:22:43.000]  這九種的屬靈果子
[00:22:43.000 --> 00:22:45.000]  如果我們將剛才我們
[00:22:45.000 --> 00:22:47.000]  剛才保羅所提出
[00:22:47.000 --> 00:22:49.000]  對長老的要求
[00:22:49.000 --> 00:22:51.000]  和這九個的屬靈果子
[00:22:51.000 --> 00:22:52.000]  一同拍下來
[00:22:52.000 --> 00:22:55.000]  做一個比較的時候
[00:22:55.000 --> 00:22:57.000]  我們不難發現
[00:22:57.000 --> 00:22:59.000]  他們所講的是相當一致的
[00:22:59.000 --> 00:23:02.000]  甚至很多都是相同的
[00:23:02.000 --> 00:23:03.000]  所以簡單來說
[00:23:03.000 --> 00:23:04.000]  做長老
[00:23:04.000 --> 00:23:06.000]  或者做教會的領袖
[00:23:06.000 --> 00:23:09.000]  不是單單在某一些的品格上面
[00:23:09.000 --> 00:23:12.000]  操練自己
[00:23:12.000 --> 00:23:15.000]  我們需要被聖靈充滿
[00:23:15.000 --> 00:23:19.000]  我們需要願意被聖靈引導
[00:23:19.000 --> 00:23:20.000]  提醒
[00:23:20.000 --> 00:23:22.000]  管教
[00:23:22.000 --> 00:23:24.000]  沒有聖靈的同在
[00:23:24.000 --> 00:23:27.000]  和帶領的時候
[00:23:27.000 --> 00:23:30.000]  儘管我們能夠靠著自己的能力
[00:23:30.000 --> 00:23:32.000]  熟讀聖經
[00:23:32.000 --> 00:23:35.000]  培養好的品格
[00:23:35.000 --> 00:23:37.000]  我告訴大家
[00:23:37.000 --> 00:23:41.000]  這些只不過是道德上的修養
[00:23:41.000 --> 00:23:44.000]  並不是生命的改變
[00:23:44.000 --> 00:23:47.000]  如果讓我們靠自己的能力
[00:23:47.000 --> 00:23:51.000]  坐到教會的屬靈領袖位置
[00:23:51.000 --> 00:23:53.000]  那又如何
[00:23:53.000 --> 00:23:55.000]  不過是工作
[00:23:55.000 --> 00:23:57.000]  而不是侍奉
[00:23:57.000 --> 00:23:59.000]  各位領袖們
[00:23:59.000 --> 00:24:01.000]  讓聖靈充滿
[00:24:01.000 --> 00:24:02.000]  和掌管
[00:24:02.000 --> 00:24:03.000]  是每一個基督徒
[00:24:03.000 --> 00:24:05.000]  我不管你是領袖也好
[00:24:05.000 --> 00:24:07.000]  不是領袖也好
[00:24:07.000 --> 00:24:10.000]  都應該是每一個基督徒
[00:24:10.000 --> 00:24:13.000]  追求的生命質素
[00:24:13.000 --> 00:24:14.000]  不同的
[00:24:14.000 --> 00:24:16.000]  只不過我們在整個神的家裏面
[00:24:16.000 --> 00:24:20.000]  是扮演著不同的角色
[00:24:20.000 --> 00:24:21.000]  所以領袖們
[00:24:21.000 --> 00:24:23.000]  讓我們彼此免禮
[00:24:23.000 --> 00:24:25.000]  讓我們同受造就
[00:24:25.000 --> 00:24:27.000]  同領恩典
[00:24:27.000 --> 00:24:28.000]  互相效力
[00:24:28.000 --> 00:24:30.000]  各按其職
[00:24:30.000 --> 00:24:32.000]  一同建立教會
[00:24:32.000 --> 00:24:35.000]  請我們低頭祈禱
[00:24:35.000 --> 00:24:36.000]  天上父神
[00:24:36.000 --> 00:24:37.000]  我們多謝你
[00:24:37.000 --> 00:24:39.000]  你留下這本寶貴的提多書
[00:24:39.000 --> 00:24:40.000]  提點我們
[00:24:40.000 --> 00:24:41.000]  主要是教會
[00:24:41.000 --> 00:24:42.000]  在教會裏面
[00:24:42.000 --> 00:24:44.000]  我們需要有不同的擔當
[00:24:44.000 --> 00:24:45.000]  不同的角色
[00:24:45.000 --> 00:24:46.000]  不同的責任
[00:24:46.000 --> 00:24:48.000]  在我們在你面前的時候
[00:24:48.000 --> 00:24:51.000]  求你按你的封聖的恩典
[00:24:51.000 --> 00:24:53.000]  給我們不同的恩賜
[00:24:53.000 --> 00:24:55.000]  讓我們按著恩賜
[00:24:55.000 --> 00:24:56.000]  彼此服侍
[00:24:56.000 --> 00:24:58.000]  彼此同心建立教會
[00:24:58.000 --> 00:24:59.000]  以致神啊
[00:24:59.000 --> 00:25:03.000]  你在這一個彎曲撥某的世代裏面
[00:25:03.000 --> 00:25:04.000]  通過教會
[00:25:04.000 --> 00:25:06.000]  得著你當德的榮耀
[00:25:06.000 --> 00:25:07.000]  多謝你給我們一切祈禱
[00:25:07.000 --> 00:25:10.000]  主席
