
[00:00:00.000 --> 00:00:03.580]  今天的題目是《恩典之路》
[00:20:58.540 --> 00:20:59.840]  有很多的困難
[00:20:59.840 --> 00:21:01.540]  不過當然
[00:21:01.540 --> 00:21:05.540]  最終是甚麼
[00:21:05.540 --> 00:21:09.840]  以色列眾人都從乾地上過去
[00:21:09.840 --> 00:21:11.940]  全部都過了河
[00:21:11.940 --> 00:21:14.240]  這絕對是信心的功課
[00:21:14.240 --> 00:21:16.740]  但是正正因為祭司和以色列民
[00:21:16.740 --> 00:21:18.240]  都同心相信
[00:21:18.240 --> 00:21:19.940]  謙卑去等候
[00:21:19.940 --> 00:21:23.140]  神蹟的確發生
[00:21:23.140 --> 00:21:26.540]  再一次走在河的乾地上
[00:21:26.540 --> 00:21:31.340]  就像紅海他們走在乾地上
[00:21:31.340 --> 00:21:33.440]  向著英許之地
[00:21:33.440 --> 00:21:37.140]  又邁進了一大步
[00:21:37.140 --> 00:21:39.240]  其實阿根堂由籌備直堂
[00:21:39.240 --> 00:21:40.340]  到現在
[00:21:40.340 --> 00:21:43.940]  河上不是一個又一個的神蹟
[00:21:43.940 --> 00:21:44.840]  時間關係
[00:21:44.840 --> 00:21:46.540]  我今天選了幾個片段
[00:21:46.540 --> 00:21:49.640]  跟大家去數算主因
[00:21:49.640 --> 00:21:51.540]  我們下年
[00:21:51.540 --> 00:21:52.540]  不是下個月
[00:21:52.540 --> 00:21:53.540]  下年二月
[00:21:53.540 --> 00:21:56.440]  我們再一次出去保安道球場
[00:21:56.440 --> 00:21:57.740]  開嘉年華
[00:21:57.740 --> 00:21:58.940]  大家知不知道
[00:21:58.940 --> 00:22:01.540]  我們第一次去保安道球場
[00:22:01.540 --> 00:22:04.840]  開嘉年華是甚麼時候
[00:22:04.840 --> 00:22:05.540]  對了
[00:22:05.540 --> 00:22:09.140]  Derek真的很記性
[00:22:09.140 --> 00:22:11.640]  2012年
[00:22:11.640 --> 00:22:14.640]  我們第一次去保安道開嘉年華
[00:22:14.640 --> 00:22:15.740]  不過
[00:22:15.740 --> 00:22:16.840]  當天
[00:22:16.840 --> 00:22:18.640]  七點鐘去到場地
[00:22:18.640 --> 00:22:20.640]  那天誰在場的2012年
[00:22:20.640 --> 00:22:21.640]  看看
[00:22:21.640 --> 00:22:24.540]  就只有Derek
[00:22:24.540 --> 00:22:26.340]  執事和執事夫人
[00:22:26.340 --> 00:22:27.740]  後面好像還有一隻手
[00:22:27.740 --> 00:22:28.340]  對了
[00:22:28.340 --> 00:22:29.740]  後面還有一隻手
[00:22:29.740 --> 00:22:32.140]  突然之間我們在場地
[00:22:32.140 --> 00:22:33.840]  都不知道風從哪裡來
[00:22:33.840 --> 00:22:35.640]  很大風很大風
[00:22:35.640 --> 00:22:36.740]  我們開一個
[00:22:36.740 --> 00:22:38.340]  廁所就倒一個
[00:22:38.340 --> 00:22:41.140]  還要是倒到鐵枝是這樣
[00:22:41.140 --> 00:22:43.040]  嚇死你了
[00:22:43.040 --> 00:22:45.240]  但繼續開的時候怎樣
[00:22:45.240 --> 00:22:47.140]  人們只是捉住一條柱
[00:22:47.140 --> 00:22:48.040]  在這裡祈禱
[00:22:48.040 --> 00:22:49.740]  其他甚麼都做不到
[00:22:49.740 --> 00:22:51.140]  沒有東西可以做
[00:22:51.140 --> 00:22:52.140]  呆了
[00:22:52.140 --> 00:22:53.440]  不過去到
[00:22:53.440 --> 00:22:54.740]  我們崇拜開始
[00:22:54.740 --> 00:22:55.740]  我們上午崇拜
[00:22:55.740 --> 00:22:57.140]  下午嘉年華
[00:22:57.140 --> 00:22:59.140]  然後崇拜開始了
[00:22:59.140 --> 00:23:00.340]  Pastor John就說
[00:23:00.340 --> 00:23:01.040]  他說
[00:23:01.040 --> 00:23:01.840]  不要理了
[00:23:01.840 --> 00:23:02.840]  我們敬拜吧
[00:23:02.840 --> 00:23:04.640]  我們開始崇拜
[00:23:04.640 --> 00:23:06.840]  任由他吧
[00:23:06.840 --> 00:23:09.040]  誰知我們一開始敬拜
[00:23:09.040 --> 00:23:11.340]  風全部停了
[00:23:11.340 --> 00:23:12.940]  所有風都停了
[00:23:12.940 --> 00:23:13.840]  嘩
[00:23:13.840 --> 00:23:14.940]  上帝真厲害
[00:23:14.940 --> 00:23:17.140]  所以下午兩場嘉年華會
[00:23:17.140 --> 00:23:19.240]  我們很順利地完成
[00:23:19.240 --> 00:23:22.240]  還熱得要脫褸
[00:23:22.240 --> 00:23:23.940]  那天下午真的很熱
[00:23:23.940 --> 00:23:26.640]  結果是有三百多人
[00:23:26.640 --> 00:23:28.040]  在那天順了耶穌
[00:23:28.040 --> 00:23:29.140]  給掌聲耶穌
[00:23:29.140 --> 00:23:35.140]  第二個片段給你們看
[00:23:35.140 --> 00:23:37.040]  未搬來長沙灣之前
[00:23:37.040 --> 00:23:39.040]  我們的堂子在哪裡
[00:23:39.040 --> 00:23:39.840]  太子
[00:23:39.840 --> 00:23:40.840]  太子
[00:23:40.840 --> 00:23:43.740]  誰在太子出現過的
[00:23:43.740 --> 00:23:45.340]  多了很多人
[00:23:45.340 --> 00:23:46.540]  不用只有三隻手
[00:23:46.540 --> 00:23:49.040]  加起來我也是四隻手
[00:23:49.040 --> 00:23:49.740]  對
[00:23:49.740 --> 00:23:51.540]  當時我們在太子
[00:23:51.540 --> 00:23:54.140]  我們準備直堂
[00:23:54.140 --> 00:23:55.440]  在找一個地方
[00:23:55.440 --> 00:23:57.340]  我們覺得這個地方挺適合
[00:23:57.340 --> 00:23:59.740]  不過這些租金實在太貴了
[00:23:59.740 --> 00:24:01.540]  我們其實租不起
[00:24:01.540 --> 00:24:03.440]  所以我們就繼續祈禱
[00:24:03.440 --> 00:24:05.240]  繼續等候上帝的時間
[00:24:05.240 --> 00:24:07.340]  我們其實不知道在哪裡
[00:24:07.340 --> 00:24:09.140]  但是我們有一個直堂小組
[00:24:09.140 --> 00:24:11.740]  陳牧師每個月仍然帶著我們
[00:24:11.740 --> 00:24:13.940]  很忠心地在這裡開會
[00:24:13.940 --> 00:24:18.140]  直到最後一次的直堂小組退休會
[00:24:18.140 --> 00:24:20.140]  我們就在退休會期間
[00:24:20.140 --> 00:24:21.440]  在那個營地裡面
[00:24:21.440 --> 00:24:23.040]  我們就收到電話
[00:24:23.040 --> 00:24:25.740]  那個電話說業主肯減租
[00:24:25.740 --> 00:24:28.040]  還減了一個相當大的數目
[00:24:28.040 --> 00:24:30.640]  是大到我們可以負擔得起
[00:24:30.640 --> 00:24:32.640]  結果第二天我們出營
[00:24:32.640 --> 00:24:35.140]  就是我們收鎖匙的日子了
[00:24:35.140 --> 00:24:38.440]  真是不得不歸榮耀給上帝
[00:24:38.440 --> 00:24:40.640]  接著就由太子
[00:24:40.640 --> 00:24:42.940]  我們就搬來這裡了
[00:24:42.940 --> 00:24:46.040]  誰是2017年在這裡的
[00:24:46.040 --> 00:24:48.040]  2017年來了阿根陀
[00:24:48.040 --> 00:24:49.240]  這麼有趣的
[00:24:49.240 --> 00:24:51.640]  2017年的手好像小過剛才
[00:24:51.640 --> 00:24:53.240]  在太子的
[00:24:53.240 --> 00:24:55.540]  有點特別
[00:24:55.540 --> 00:24:56.740]  但是不要緊
[00:24:56.740 --> 00:25:00.240]  2017年就更加奇妙了
[00:25:00.240 --> 00:25:03.740]  我們在2017年6月就自立的
[00:25:03.740 --> 00:25:05.540]  但是自立一個月後
[00:25:05.540 --> 00:25:07.740]  突然之間我們收到業主通知
[00:25:07.740 --> 00:25:10.440]  好像差不多我們快要被人逼遷了
[00:25:10.440 --> 00:25:11.240]  嘩
[00:25:11.240 --> 00:25:12.540]  快要家裡都沒有了
[00:25:12.540 --> 00:25:15.840]  於是我們就很緊急地
[00:25:15.840 --> 00:25:17.540]  要開會友大會
[00:25:17.540 --> 00:25:20.440]  商議究竟買不買糖
[00:25:20.440 --> 00:25:22.840]  當時我們有兩個選擇
[00:25:22.840 --> 00:25:25.140]  要麼就買回自己的原子
[00:25:25.140 --> 00:25:27.540]  要麼就買深水埗
[00:25:27.540 --> 00:25:29.840]  一處我們很心儀的地方
[00:25:29.840 --> 00:25:32.040]  不過開會友大會之前
[00:25:32.040 --> 00:25:35.540]  陳牧師突然之間有另外一個感動
[00:25:35.540 --> 00:25:37.740]  就是第三個議案
[00:25:37.740 --> 00:25:38.940]  Option 3
[00:25:38.940 --> 00:25:41.940]  那個議案價錢比較貴一點
[00:25:41.940 --> 00:25:44.340]  不過地點是不知道的
[00:25:44.340 --> 00:25:45.740]  地點叫「唔知」
[00:25:45.740 --> 00:25:46.440]  Unknown
[00:25:46.440 --> 00:25:47.340]  OK
[00:25:47.340 --> 00:25:49.840]  不過他有另外一個感受就是
[00:25:49.840 --> 00:25:51.940]  他的另外一個領袖是
[00:25:51.940 --> 00:25:53.940]  離開太子地鐵站
[00:25:53.940 --> 00:25:56.940]  不會遠過兩個地鐵站位
[00:25:56.940 --> 00:25:58.640]  咦
[00:25:58.640 --> 00:25:59.940]  很奇妙
[00:25:59.940 --> 00:26:02.040]  於是我們將三個方案
[00:26:02.040 --> 00:26:04.240]  就擺了出去會友大會
[00:26:04.240 --> 00:26:05.340]  結果
[00:26:05.340 --> 00:26:06.240]  嘩
[00:26:06.240 --> 00:26:07.940]  會友真的很同心
[00:26:07.940 --> 00:26:10.240]  99%的會友
[00:26:10.240 --> 00:26:12.940]  很快就通過了三個議案
[00:26:12.940 --> 00:26:14.540]  只有一票反對
[00:26:14.540 --> 00:26:15.540]  不過到後來
[00:26:15.540 --> 00:26:17.340]  一票都極力贊成
[00:26:17.340 --> 00:26:18.340]  支持這個
[00:26:18.340 --> 00:26:20.540]  還大手奉獻了很多
[00:26:20.540 --> 00:26:22.840]  真的讓我們見堂了
[00:26:22.840 --> 00:26:25.140]  上帝做事真的奇妙到不得了
[00:26:25.140 --> 00:26:26.340]  那我們
[00:26:26.340 --> 00:26:28.240]  拿著會友通過了
[00:26:28.240 --> 00:26:30.140]  我們就去看地方
[00:26:30.140 --> 00:26:31.740]  當時我們就發現
[00:26:31.740 --> 00:26:32.840]  咦
[00:26:32.840 --> 00:26:35.240]  我們現在的燕子真的不夠用
[00:26:35.240 --> 00:26:36.540]  不能買到這裡
[00:26:36.540 --> 00:26:38.740]  第二就是
[00:26:38.740 --> 00:26:41.340]  我們深水埗心儀的地方
[00:26:41.340 --> 00:26:42.840]  它不僅反口
[00:26:42.840 --> 00:26:44.740]  還要封盤
[00:26:44.740 --> 00:26:46.240]  那我們搬去哪裡
[00:26:46.240 --> 00:26:48.940]  在那時就有經紀
[00:26:48.940 --> 00:26:51.740]  帶我們來看這裡
[00:26:51.740 --> 00:26:53.140]  咦 我們一進來
[00:26:53.140 --> 00:26:55.940]  嘩 比以前那裡更好
[00:26:55.940 --> 00:26:58.340]  當時我們又帶了一些執事來
[00:26:58.340 --> 00:26:59.740]  有個不知情的執事
[00:26:59.740 --> 00:27:00.640]  就一進來
[00:27:00.640 --> 00:27:01.940]  他就很驚訝
[00:27:01.940 --> 00:27:02.640]  他說
[00:27:02.640 --> 00:27:03.640]  吓
[00:27:03.640 --> 00:27:05.140]  真的是這裡
[00:27:05.140 --> 00:27:07.340]  原來他一早在夢裡面
[00:27:07.340 --> 00:27:09.140]  上帝就給他看了
[00:27:09.140 --> 00:27:10.240]  這裡的地方
[00:27:10.240 --> 00:27:12.240]  當時還沒裝修的
[00:27:12.240 --> 00:27:13.340]  他進來
[00:27:13.340 --> 00:27:15.340]  他說就是這裡了
[00:27:15.340 --> 00:27:16.740]  原來上帝一早說了
[00:27:16.740 --> 00:27:18.940]  給我們其中一個執事
[00:27:18.940 --> 00:27:20.840]  當然我們要買
[00:27:20.840 --> 00:27:21.740]  但是我們
[00:27:21.740 --> 00:27:22.340]  咦
[00:27:22.340 --> 00:27:23.840]  又不夠錢
[00:27:23.840 --> 00:27:26.040]  但是上帝總有他的計劃
[00:27:26.040 --> 00:27:27.240]  他就有肢體
[00:27:27.240 --> 00:27:30.140]  又額外貸款給教會
[00:27:30.140 --> 00:27:32.240]  令我們可以順利
[00:27:32.240 --> 00:27:33.640]  用Option 3
[00:27:33.640 --> 00:27:34.540]  就買了
[00:27:34.540 --> 00:27:37.340]  現在你們坐在的地方
[00:27:37.340 --> 00:27:39.140]  是不是要歸榮給上帝呢
[00:27:39.140 --> 00:27:42.140]  不過我們殿堂
[00:27:42.140 --> 00:27:44.940]  還有很多神蹟奇事
[00:27:44.940 --> 00:27:46.140]  如果你們不知道
[00:27:46.140 --> 00:27:47.840]  又有興趣想看看
[00:27:47.840 --> 00:27:49.040]  我鼓勵你們
[00:27:49.040 --> 00:27:51.940]  買一本徹底翻新的旅程
[00:27:51.940 --> 00:27:52.840]  第一章
[00:27:52.840 --> 00:27:54.740]  有很多神蹟奇事
[00:27:54.740 --> 00:27:56.540]  包裹你們看到
[00:27:56.540 --> 00:27:57.740]  《嘆為觀止》
[00:27:57.740 --> 00:27:58.740]  是我們陳牧師
[00:27:58.740 --> 00:28:01.140]  第一本的著作
[00:28:01.140 --> 00:28:02.740]  接著
[00:28:02.740 --> 00:28:03.840]  早幾年
[00:28:03.840 --> 00:28:05.240]  我又跟大家看看
[00:28:05.240 --> 00:28:06.640]  早幾年大家
[00:28:06.640 --> 00:28:08.440]  記不記得發生什麼事
[00:28:08.440 --> 00:28:09.840]  疫情
[00:28:09.840 --> 00:28:11.640]  疫情到處都陰霾
[00:28:11.640 --> 00:28:12.440]  是不是
[00:28:12.440 --> 00:28:13.840]  不知道怎麼辦
[00:28:13.840 --> 00:28:15.940]  什麼時候完
[00:28:15.940 --> 00:28:17.740]  不過上帝在那幾年
[00:28:17.740 --> 00:28:19.640]  為雅庚堂做了很多事情
[00:28:19.640 --> 00:28:21.140]  帶領了我們很多事情
[00:28:21.140 --> 00:28:23.140]  當宗教會
[00:28:23.140 --> 00:28:25.740]  都害怕少年人流失
[00:28:25.740 --> 00:28:28.440]  或者有些真的流失了很多的時候
[00:28:28.440 --> 00:28:30.840]  上帝就叫我們在星期天
[00:28:30.840 --> 00:28:33.040]  再開一堂少年人崇拜
[00:28:33.040 --> 00:28:37.640]  跟我們加開一堂少年人崇拜
[00:28:37.640 --> 00:28:38.640]  接著
[00:28:38.640 --> 00:28:39.840]  他又跟我們
[00:28:39.840 --> 00:28:42.240]  加開一堂愛倫社崇拜
[00:28:42.240 --> 00:28:44.540]  今天下午仍然有愛倫社崇拜
[00:28:44.540 --> 00:28:45.640]  嘩
[00:28:45.640 --> 00:28:47.040]  我最初都擔心
[00:28:47.040 --> 00:28:47.840]  咦
[00:28:47.840 --> 00:28:49.340]  還有沒有街坊回來的
[00:28:49.340 --> 00:28:50.640]  疫情是不是
[00:28:50.640 --> 00:28:51.540]  結果
[00:28:51.540 --> 00:28:52.740]  我們又到現在了
[00:28:52.740 --> 00:28:55.240]  還有二百多人正在出席
[00:28:55.240 --> 00:28:55.840]  喂
[00:28:55.840 --> 00:28:59.440]  接著他還跟我們跨文化宣教
[00:28:59.440 --> 00:29:01.640]  跨文化宣教是
[00:29:01.640 --> 00:29:04.140]  開了英語崇拜
[00:29:04.140 --> 00:29:07.740]  接著他又開了長者崇拜
[00:29:07.740 --> 00:29:09.540]  嘩 我覺得上帝真的太厲害了
[00:29:09.540 --> 00:29:11.540]  那我們又怎會遺忘
[00:29:11.540 --> 00:29:13.140]  我們在九龍灣
[00:29:13.140 --> 00:29:15.640]  開了我們的分堂呢
[00:29:15.640 --> 00:29:18.940]  喂 全部都是上帝奇妙的帶領
[00:29:18.940 --> 00:29:20.640]  嘩 我們真的
[00:29:20.640 --> 00:29:22.740]  覺得上帝真的很厲害
[00:29:22.740 --> 00:29:25.340]  我們不知道為什麼我旅程這麼奇妙
[00:29:25.340 --> 00:29:26.840]  不過我們就是
[00:29:26.840 --> 00:29:28.840]  噢 我們憑信就跟啊
[00:29:28.840 --> 00:29:29.740]  走啊
[00:29:29.740 --> 00:29:32.740]  上帝就成就他自己的心意
[00:29:32.740 --> 00:29:33.940]  做到這個月
[00:29:33.940 --> 00:29:36.340]  上帝又做新事了
[00:29:36.340 --> 00:29:38.840]  原來我們真的很開心
[00:29:38.840 --> 00:29:40.240]  因著上帝的恩典
[00:29:40.240 --> 00:29:41.740]  跟陳牧師的帶領
[00:29:41.740 --> 00:29:43.540]  我們竟然有機會
[00:29:43.540 --> 00:29:47.140]  跟外面三十四間教會
[00:29:47.140 --> 00:29:50.940]  大約七十位牧者領袖
[00:29:50.940 --> 00:29:53.340]  開兩屆門女
[00:29:53.340 --> 00:29:56.240]  每屆門女是為期兩年
[00:29:56.240 --> 00:29:58.740]  同期舉行
[00:29:58.740 --> 00:30:01.940]  我都不得不佩服我們陳牧師的魄力
[00:30:01.940 --> 00:30:03.840]  當然作為教牧同工
[00:30:03.840 --> 00:30:05.540]  有份參與
[00:30:05.540 --> 00:30:08.140]  我都覺得是非常開心的事
[00:30:08.140 --> 00:30:10.540]  因為我見到為什麼這麼感恩呢
[00:30:10.540 --> 00:30:13.140]  三十間不同宗派
[00:30:13.140 --> 00:30:15.440]  不同堂會的教會
[00:30:15.440 --> 00:30:18.140]  可以這樣合一
[00:30:18.140 --> 00:30:20.240]  自己生命想做門徒
[00:30:20.240 --> 00:30:22.240]  並且他們希望期間
[00:30:22.240 --> 00:30:25.340]  他們在他們自己的教會
[00:30:25.340 --> 00:30:27.240]  開設門徒
[00:30:27.240 --> 00:30:30.240]  一個這麼同心
[00:30:30.240 --> 00:30:32.640]  去為主建立門徒的圖畫
[00:30:32.640 --> 00:30:34.440]  是多麼令人感動
[00:30:34.440 --> 00:30:36.140]  多麼美麗
[00:30:36.140 --> 00:30:37.240]  上帝的恩典
[00:30:37.240 --> 00:30:40.340]  真是超過我們所想所及
[00:30:40.340 --> 00:30:43.040]  其實在過去十年裡面
[00:30:43.040 --> 00:30:45.140]  我們實在實在經歷過
[00:30:45.140 --> 00:30:46.940]  太多奇異的恩典
[00:30:46.940 --> 00:30:49.040]  發生在我們中間
[00:30:49.040 --> 00:30:51.040]  全部都是上帝啟航
[00:30:51.040 --> 00:30:52.740]  不過我們回應
[00:30:52.740 --> 00:30:55.140]  配合祂的工作而已
[00:30:55.140 --> 00:30:57.540]  其實很多時候
[00:30:57.540 --> 00:30:59.240]  無論在時間
[00:30:59.240 --> 00:31:00.640]  或者計劃上面
[00:31:00.640 --> 00:31:05.340]  都未必是我們的預算之內
[00:31:05.340 --> 00:31:08.140]  我們唯有憑信去擺上
[00:31:08.140 --> 00:31:09.540]  才可以經歷到
[00:31:09.540 --> 00:31:12.640]  一個又一個的神蹟
[00:31:12.640 --> 00:31:15.640]  你們願不願意繼續見到神蹟
[00:31:15.640 --> 00:31:17.440]  願意的話
[00:31:17.440 --> 00:31:19.340]  執事Derek真是很
[00:31:19.340 --> 00:31:22.640]  立刻頭抖得很深
[00:31:22.640 --> 00:31:25.740]  如果你願意繼續看到神蹟
[00:31:25.740 --> 00:31:27.040]  我挑戰大家
[00:31:27.040 --> 00:31:28.840]  我又邀請大家
[00:31:28.840 --> 00:31:30.840]  2025年就要來了
[00:31:30.840 --> 00:31:33.040]  阿根堂預計你們好嗎
[00:31:33.040 --> 00:31:34.240]  阿根堂預計你們
[00:31:34.240 --> 00:31:37.340]  我們忠心擺上自己那一份
[00:31:37.340 --> 00:31:40.340]  就繼續看到上帝表現
[00:31:40.340 --> 00:31:42.940]  Amen
[00:31:42.940 --> 00:31:44.040]  到第三點
[00:31:44.040 --> 00:31:46.140]  我想跟大家分享的
[00:31:46.140 --> 00:31:48.540]  是紀念主恩
[00:31:48.540 --> 00:31:51.640]  繼續馴服走下去
[00:31:51.640 --> 00:31:52.940]  大家吸一口
[00:31:52.940 --> 00:31:53.940]  深呼吸
[00:31:53.940 --> 00:31:56.240]  一口氣給我讀完十字聖經
[00:31:56.240 --> 00:31:56.840]  好不好
[00:31:56.840 --> 00:31:58.840]  謝謝
[00:31:58.840 --> 00:32:01.840]  光臨順道過了約旦河
[00:32:01.840 --> 00:32:04.340]  叫我下手對約書下雪
[00:32:04.340 --> 00:32:07.340]  幾重民眾要結算十二個人
[00:32:07.340 --> 00:32:10.440]  每次拜一天 吩咐他們說
[00:32:10.440 --> 00:32:11.940]  你們從這裏
[00:32:11.940 --> 00:32:13.540]  從約旦河中
[00:32:13.540 --> 00:32:16.040]  祭司腳斬停的地方
[00:32:16.040 --> 00:32:18.740]  水十二塊石頭帶過去
[00:32:18.740 --> 00:32:22.040]  放在你們今夜要住宿的地方
[00:32:22.040 --> 00:32:24.340]  於是約書下春花叢
[00:32:24.340 --> 00:32:27.940]  二十年仍然鎖於你們下十二個人
[00:32:27.940 --> 00:32:30.740]  每次拜一天都要召喚羅
[00:32:30.740 --> 00:32:33.840]  他們說你們下約旦河中
[00:32:33.840 --> 00:32:37.640]  我到約旦河你們神的約閨前頭
[00:32:37.640 --> 00:32:40.840]  我像以色列人十二支牌的掃墓
[00:32:40.840 --> 00:32:44.640]  每人隨一塊石頭同坐天上
[00:32:44.640 --> 00:32:48.940]  這些石頭在你們中央可以作為證據
[00:32:48.940 --> 00:32:52.040]  日後你們的子孫問你們說
[00:32:52.040 --> 00:32:54.540]  這些石頭是什麼意思
[00:32:54.540 --> 00:32:56.540]  你們就對他不說
[00:32:56.540 --> 00:32:58.740]  這次因為約旦河的水
[00:32:58.740 --> 00:33:01.640]  在約旦河的約閨住天書
[00:33:01.640 --> 00:33:04.340]  若跪過約旦河的時候
[00:33:04.340 --> 00:33:06.940]  約旦河的水就變全了
[00:33:06.940 --> 00:33:10.740]  這些石頭要作為以色列人永遠的紀念
[00:33:10.740 --> 00:33:12.340]  同埋依三次得唔該
[00:33:12.340 --> 00:33:15.940]  以色列人就照約書下所吩咐的
[00:33:15.940 --> 00:33:18.740]  按照以色列人支牌的掃墓
[00:33:18.740 --> 00:33:22.140]  從約旦河中取要十二塊石頭
[00:33:22.140 --> 00:33:25.940]  都遵耶和華所吩咐約四雅的含念
[00:33:25.940 --> 00:33:28.340]  他們把石頭帶過去
[00:33:28.340 --> 00:33:30.840]  到他們所住宿的地方
[00:33:30.840 --> 00:33:32.540]  就放在那裡
[00:33:32.540 --> 00:33:35.140]  約四雅令那十二塊石頭
[00:33:35.140 --> 00:33:37.040]  立在約旦河中
[00:33:37.040 --> 00:33:40.840]  在有約閨的祭司的插頭的期望
[00:33:40.840 --> 00:33:42.240]  直到今天
[00:33:42.240 --> 00:33:44.540]  那石頭還在那裡
[00:33:44.540 --> 00:33:48.140]  和約閨的祭司站在約旦河中
[00:33:48.140 --> 00:33:50.740]  等到耶和華曉曉約四雅
[00:33:50.740 --> 00:33:53.340]  吩咐百姓的事順利了
[00:33:53.340 --> 00:33:57.240]  按照柯西所吩咐約四雅的一切話
[00:33:57.240 --> 00:34:00.140]  於是百姓就速過了
[00:34:00.140 --> 00:34:01.540]  謝謝
[00:34:01.540 --> 00:34:05.540]  原來約四雅要他們搬大石頭
[00:34:05.540 --> 00:34:07.640]  要納石為祭
[00:34:07.640 --> 00:34:08.740]  那祭什麼呢?
[00:34:08.740 --> 00:34:10.040]  紀念什麼呢?
[00:34:10.040 --> 00:34:15.740]  就是祭司抬著約閨踏入約旦河
[00:34:15.740 --> 00:34:18.940]  就揭開了神職的序幕
[00:34:18.940 --> 00:34:22.040]  強調跟著耶和華神
[00:34:22.040 --> 00:34:23.940]  神職才會發生
[00:34:23.940 --> 00:34:26.540]  因著以色列人的馴服
[00:34:26.540 --> 00:34:30.040]  他們才可以經歷這樣的神職
[00:34:30.040 --> 00:34:33.340]  所以其實神的吩咐
[00:34:33.340 --> 00:34:34.740]  人的馴服
[00:34:34.740 --> 00:34:36.940]  和神大能的章片
[00:34:36.940 --> 00:34:38.440]  其實是不可以分開的
[00:34:38.440 --> 00:34:39.440]  是不是?
[00:34:39.440 --> 00:34:43.240]  那你猜以色列文有沒有跟著做呢?
[00:34:43.240 --> 00:34:44.440]  當然有了
[00:34:44.440 --> 00:34:47.240]  幫我讀最後這五節聖經好不好?
[00:34:47.240 --> 00:34:48.540]  1、2、3
[00:34:48.540 --> 00:34:52.940]  當約旦河中取來的那十二塊石頭
[00:34:52.940 --> 00:34:55.240]  約四雅就立在一天
[00:34:55.240 --> 00:34:56.940]  對以色列人說
[00:34:56.940 --> 00:35:00.440]  「日後你們的子孫問他們的故出說」
[00:35:00.440 --> 00:35:03.040]  「這石頭是什麼意思?」
[00:35:03.040 --> 00:35:05.340]  「你們就告訴他們說」
[00:35:05.340 --> 00:35:09.340]  「以色列人曾走過地過著約旦河」
[00:35:09.340 --> 00:35:12.640]  還有兩節 不好意思
[00:35:12.640 --> 00:35:14.840]  「因為耶和華你們的神」
[00:35:14.840 --> 00:35:18.540]  「在你們前面使約旦河的水多年」
[00:35:18.540 --> 00:35:20.340]  「等著你們過來」
[00:35:20.340 --> 00:35:22.540]  「就如耶和華你們的神」
[00:35:22.540 --> 00:35:26.240]  「從前在我們前面使紅海多年」
[00:35:26.240 --> 00:35:28.540]  「等著我們過來」
[00:35:28.540 --> 00:35:31.240]  「要使地上萬民都知道」
[00:35:31.240 --> 00:35:33.640]  「耶和華的手大有能力」
[00:35:33.640 --> 00:35:36.740]  「也要使你們永遠兼為耶和華」
[00:35:36.740 --> 00:35:38.640]  「永遠的神神」
[00:35:38.640 --> 00:35:40.640]  「使地上萬民知道」
[00:35:40.640 --> 00:35:44.140]  「耶和華的手大有能力」
[00:35:44.140 --> 00:35:46.840]  是的 以色列文的馴服
[00:35:46.840 --> 00:35:49.540]  為上帝的恩典留下記號
[00:35:49.540 --> 00:35:52.640]  也叫人有勇氣繼續走下去
[00:35:52.640 --> 00:35:58.540]  這個納石究竟為以色列文留下什麼意義呢?
[00:35:58.540 --> 00:36:00.340]  原來是提醒以色列文
[00:36:00.340 --> 00:36:03.540]  在整個過河的過程當中
[00:36:03.540 --> 00:36:06.540]  無論你是什麼身份 什麼群體
[00:36:06.540 --> 00:36:09.240]  上次約書 祭司 官長
[00:36:09.240 --> 00:36:11.240]  下次平民百姓
[00:36:11.240 --> 00:36:14.640]  都遵守上帝的吩咐
[00:36:14.640 --> 00:36:19.540]  才可以令二百萬人順利過河
[00:36:19.540 --> 00:36:22.040]  又提醒他們什麼?
[00:36:22.040 --> 00:36:23.440]  提醒當代的人
[00:36:23.440 --> 00:36:25.540]  不是靠自己的能力
[00:36:25.540 --> 00:36:30.040]  是要靠上帝的引領和同在
[00:36:30.040 --> 00:36:32.440]  這個恩典就會發生
[00:36:32.440 --> 00:36:34.840]  這個神蹟就會發生
[00:36:34.840 --> 00:36:37.040]  不只是自己知道
[00:36:37.040 --> 00:36:39.340]  還要教導下一代
[00:36:39.340 --> 00:36:41.740]  信仰要承傳下去
[00:36:41.740 --> 00:36:43.540]  不只是滿足在
[00:36:43.540 --> 00:36:45.740]  我們一代好就夠
[00:36:45.740 --> 00:36:48.740]  而是一代又一代要承傳下去
[00:36:48.740 --> 00:36:50.540]  讓我們下一代知道
[00:36:50.540 --> 00:36:53.340]  跟隨神的正確態度是什麼
[00:36:53.340 --> 00:36:57.940]  這個包括信心 堅持和馴服
[00:36:57.940 --> 00:37:02.340]  這個絕對不是只能用口說
[00:37:02.340 --> 00:37:05.340]  要有實踐走出來的
[00:37:05.340 --> 00:37:07.540]  當我在想到
[00:37:07.540 --> 00:37:10.540]  咦 信心 堅持 馴服
[00:37:10.540 --> 00:37:12.040]  是要實在的
[00:37:12.040 --> 00:37:14.240]  不可以只想談兵
[00:37:14.240 --> 00:37:18.240]  我就不期然想起一位姊妹
[00:37:18.240 --> 00:37:20.340]  這位姊妹在十六年前
[00:37:20.340 --> 00:37:24.040]  她已經有過喉癌
[00:37:24.040 --> 00:37:26.240]  一早已經痊癒了
