
[00:00:00.000 --> 00:00:02.000]  我們會再思想聖經有關
[00:20:06.400 --> 00:20:09.600]  求神幫助你不要放縱自己
[00:20:09.600 --> 00:20:14.000]  越放縱 你越難拔出自己
[00:20:14.000 --> 00:20:18.400]  今天 當你有些時候面對著很大的壓力
[00:20:18.400 --> 00:20:21.000]  或者工作 或者家庭 或者其他事情
[00:20:21.000 --> 00:20:24.200]  完成了很長的工作之後
[00:20:24.200 --> 00:20:27.400]  壓力暫時放低 鬆弛一下
[00:20:27.800 --> 00:20:30.600]  在那個時候 有休息是很重要的
[00:20:30.600 --> 00:20:34.600]  但是記得在那些時候 亦都是試探的時候
[00:20:34.600 --> 00:20:37.400]  當你在經過一段壓力之後
[00:20:37.400 --> 00:20:39.000]  突然間放鬆
[00:20:39.000 --> 00:20:42.000]  如果你的思想是放蕩
[00:20:42.000 --> 00:20:45.800]  思想開始有一種情況
[00:20:45.800 --> 00:20:49.600]  是沒有了一個重點的方向的時候
[00:20:49.600 --> 00:20:52.400]  在那個時候你會察覺有一個危險
[00:20:52.400 --> 00:20:54.800]  在閒蕩當中
[00:20:55.800 --> 00:20:58.200]  你會發覺很想找一些滿足
[00:20:58.200 --> 00:21:03.600]  在壓力當中 工作不能夠給你滿足
[00:21:03.600 --> 00:21:05.800]  因此你希望有一些滿足
[00:21:05.800 --> 00:21:10.000]  而撒旦會將一些代替品 或者說是硬品
[00:21:10.000 --> 00:21:12.000]  假的滿足給你
[00:21:12.000 --> 00:21:15.400]  你就在當中 不自覺地跌在裡面
[00:21:15.400 --> 00:21:17.600]  沒什麼事做 拿著手機
[00:21:17.600 --> 00:21:19.600]  撥啊撥啊 看啊看啊
[00:21:19.600 --> 00:21:23.200]  突然間 有一個紅光閃啊閃啊
[00:21:23.800 --> 00:21:25.800]  咦 這是什麼呢 撥啊看啊看
[00:21:25.800 --> 00:21:28.400]  一些色情的片段
[00:21:28.400 --> 00:21:33.200]  看完之後 繼續 繼續 繼續
[00:21:33.200 --> 00:21:36.400]  在閒蕩當中 就不自覺地
[00:21:36.400 --> 00:21:38.800]  跌入很多的陷阱裡面
[00:21:38.800 --> 00:21:42.200]  因此聖經裡面勉勵我們的心
[00:21:42.200 --> 00:21:44.800]  要留心 要保守自己
[00:21:44.800 --> 00:21:46.600]  不要放縱私慾
[00:21:46.600 --> 00:21:49.600]  因為我們不是那些不認識真理的人
[00:21:49.600 --> 00:21:51.800]  而接著第六節你再看
[00:21:53.800 --> 00:21:56.800]  誰也不要在這世上越軌
[00:21:56.800 --> 00:21:58.400]  佔弟兄的便宜
[00:21:58.400 --> 00:22:01.400]  因為這類的事主必報應
[00:22:01.400 --> 00:22:05.000]  聖經提到 就是在十誡裡面 你記得
[00:22:05.000 --> 00:22:08.600]  聖經提到 不可貪戀別人的妻
[00:22:08.600 --> 00:22:14.800]  不要貪戀別人的配偶
[00:22:14.800 --> 00:22:18.200]  今天有第三者的關係
[00:22:18.200 --> 00:22:20.400]  已經好像很被接受
[00:22:21.600 --> 00:22:25.200]  聖經就說 你不要傷害別人的配偶
[00:22:25.200 --> 00:22:30.800]  也不要產生一些得罪神的婚外情
[00:22:30.800 --> 00:22:33.400]  我不知道大家有沒有留意到
[00:22:33.400 --> 00:22:36.600]  最近在傳媒中一直在報導一件事情
[00:22:36.600 --> 00:22:40.400]  在外國有一個社交平台
[00:22:40.400 --> 00:22:43.400]  是專門為已婚人士而設的
[00:22:43.400 --> 00:22:47.200]  為已婚人士尋找情人的網站
[00:22:47.200 --> 00:22:49.600]  這個平台開始之後
[00:22:49.600 --> 00:22:52.200]  在二十七個國家開設了
[00:22:52.200 --> 00:22:54.800]  已經超過二千萬的會員
[00:22:54.800 --> 00:22:58.800]  在日本一開設的時候 一百萬的會員
[00:22:58.800 --> 00:23:02.400]  八月底在香港開設
[00:23:02.400 --> 00:23:06.400]  我們要拒絕這些事情
[00:23:06.400 --> 00:23:10.800]  這個網站開宗明義的標題寫著一句英文
[00:23:10.800 --> 00:23:15.200]  Life is short, have an affair
[00:23:18.000 --> 00:23:19.600]  宗明的翻譯更加露骨
[00:23:19.600 --> 00:23:21.400]  說出來也會覺得羞愧
[00:23:21.400 --> 00:23:26.800]  他說人生苦短 偷食何妨
[00:23:26.800 --> 00:23:31.200]  這些很煽動的字眼
[00:23:31.200 --> 00:23:33.200]  但你小心聽的時候
[00:23:33.200 --> 00:23:36.800]  小心分析 你會發覺有很多的迷惑
[00:23:36.800 --> 00:23:41.000]  人生苦短 有婚外情是不是就快樂呢
[00:23:41.000 --> 00:23:44.800]  很多實際的個案
[00:23:45.000 --> 00:23:48.600]  婚外情帶來更多更多的痛苦
[00:23:48.600 --> 00:23:52.200]  而且叫人陷入很多的捆綁裏面
[00:23:52.200 --> 00:23:54.000]  甚至帶來了殘殺
[00:23:54.000 --> 00:24:00.200]  嫉妒對方因此不能再接受自己的妻子
[00:24:00.200 --> 00:24:01.400]  有這些的關係
[00:24:01.400 --> 00:24:04.000]  很多的殘殺 兇殺案就出現
[00:24:04.000 --> 00:24:07.600]  人生苦短及時幸樂嗎
[00:24:07.600 --> 00:24:09.400]  是不是很短
[00:24:09.400 --> 00:24:11.000]  沒錯 可能有些人是短
[00:24:11.000 --> 00:24:14.400]  但是不是短了之後就沒事了
[00:24:15.800 --> 00:24:17.600]  人生在結束之後
[00:24:17.600 --> 00:24:20.200]  有上帝永恆的審判
[00:24:20.200 --> 00:24:23.000]  所以你記得剛才經文裏面很清楚說
[00:24:23.000 --> 00:24:25.400]  他說你們要留心
[00:24:25.400 --> 00:24:29.600]  因為這類的事主必報應
[00:24:29.600 --> 00:24:33.200]  主是會報應 主是會監察的
[00:24:33.200 --> 00:24:34.800]  因此要幫助自己
[00:24:34.800 --> 00:24:36.600]  不要去得罪別人
[00:24:36.600 --> 00:24:41.000]  也不要縱容自己在這些邪情私慾裏面
[00:24:41.800 --> 00:24:46.200]  然後聖經就說 這是我們從前高掃過你們
[00:24:46.200 --> 00:24:49.000]  又嚴嚴警戒過你們的
[00:24:49.000 --> 00:24:51.200]  要救自己脫離這些
[00:24:51.200 --> 00:24:53.000]  然後聖經就說
[00:24:53.000 --> 00:24:56.200]  上帝呼召我們不是要我們尖嚴污穢
[00:24:56.200 --> 00:24:58.200]  而是要我們聖潔
[00:24:58.200 --> 00:25:01.600]  上帝的心意是渴望我們能夠聖潔
[00:25:01.600 --> 00:25:04.800]  你不要說留給那些傳道牧師
[00:25:04.800 --> 00:25:07.600]  聖潔不是我們這一份
[00:25:08.600 --> 00:25:12.600]  不是 聖潔是神對每一個屬神的人
[00:25:12.600 --> 00:25:16.800]  對我們的旨意 對我們的呼召
[00:25:16.800 --> 00:25:22.200]  是要我們遠離了黑暗 遠離了邪惡
[00:25:22.200 --> 00:25:26.800]  而能夠得著神要給我們那種美善的生命
[00:25:26.800 --> 00:25:30.800]  你會知道在聖潔的追求
[00:25:30.800 --> 00:25:33.800]  今天很多人用很多說話抹黑聖潔
[00:25:34.400 --> 00:25:39.600]  認為聖潔是一些很道德主義 律法主義的追求
[00:25:39.600 --> 00:25:42.000]  所以不要這樣放棄你的自由
[00:25:42.000 --> 00:25:46.400]  放棄這些壓迫性的要求
[00:25:46.400 --> 00:25:49.600]  這些是對聖潔的一種抹黑
[00:25:49.600 --> 00:25:55.000]  如果你去到一個很窒息的環境
[00:25:55.000 --> 00:25:57.000]  裡面有很多污濁的空氣
[00:25:57.000 --> 00:25:59.400]  而且周圍很骯髒
[00:25:59.400 --> 00:26:03.200]  然後你跟著快點走到門口
[00:26:04.000 --> 00:26:06.400]  打開門 一出去的時候
[00:26:06.400 --> 00:26:09.600]  很新鮮的空氣 很舒服
[00:26:09.600 --> 00:26:12.200]  在裡面一直吸新鮮的空氣
[00:26:12.200 --> 00:26:15.800]  當你在吸取新鮮的空氣的時候
[00:26:15.800 --> 00:26:18.600]  你說不要了 這裡太聖潔了
[00:26:18.600 --> 00:26:20.000]  我先進去吧
[00:26:20.000 --> 00:26:25.200]  你不會 你知道那裡是美善的地方
[00:26:25.200 --> 00:26:31.200]  而你在當中去追求能夠得著神要給你的聖潔
[00:26:31.600 --> 00:26:34.600]  但是當你拒絕的時候 聖經就說
[00:26:34.600 --> 00:26:38.000]  這個拒絕不是拒絕命令這麼簡單
[00:26:38.000 --> 00:26:41.600]  第八節 我請大家一起最後讀第八節
[00:26:41.600 --> 00:26:47.400]  「而那棄絕者命令的不是棄絕人
[00:26:47.400 --> 00:26:53.200]  而是棄絕把他自己的聖靈賜給你們的那位神」
[00:26:53.200 --> 00:26:57.400]  是棄絕那位將聖靈賜給我們的上帝
[00:26:58.000 --> 00:27:02.600]  因為聖靈是幫助我們去行在聖潔的路上
[00:27:02.600 --> 00:27:04.600]  能夠成聖的
[00:27:04.600 --> 00:27:07.800]  但當你將神最寶貴的聖靈
[00:27:07.800 --> 00:27:11.200]  甚至是祂自己去棄絕的時候
[00:27:11.200 --> 00:27:16.000]  棄絕聖經的含義是當作舞蹈
[00:27:16.000 --> 00:27:17.800]  用廣東話說
[00:27:17.800 --> 00:27:22.400]  當祂不存在 當祂是沒有用的
[00:27:22.400 --> 00:27:24.200]  輕視祂的意思
[00:27:24.600 --> 00:27:29.800]  好像一個人當他接受了肝臟的移植
[00:27:29.800 --> 00:27:33.800]  大家知道香港有很多這些移植的手術在進行
[00:27:33.800 --> 00:27:38.400]  別人很痛苦 但不要緊 付代價
[00:27:38.400 --> 00:27:41.200]  將他部分的肝臟給了你
[00:27:41.200 --> 00:27:43.600]  讓你重新可以有生命
[00:27:43.600 --> 00:27:47.400]  當你肝臟移植成功之後 你很高興
[00:27:47.400 --> 00:27:51.800]  你就再次想 啊 可以繼續喝酒了
[00:27:53.600 --> 00:27:56.400]  不斷喝酒 你知道喝酒有什麼後果嗎
[00:27:56.400 --> 00:27:58.600]  喝酒傷肝
[00:27:58.600 --> 00:28:02.800]  繼續晚上不睡覺 日夜顛倒
[00:28:02.800 --> 00:28:05.000]  做著你自己喜歡做的生活
[00:28:05.000 --> 00:28:08.400]  你這樣做的時候 不但傷害自己
[00:28:08.400 --> 00:28:13.000]  你更加棄絕了那位愛你的人
[00:28:13.000 --> 00:28:16.800]  將肝臟轉送給你的人
[00:28:16.800 --> 00:28:22.000]  聖經說 何時我們棄絕神給我們的命令
[00:28:22.200 --> 00:28:25.800]  我們就是棄絕那位愛我們的上帝
[00:28:25.800 --> 00:28:28.400]  而聖經就勉勵我們
[00:28:28.400 --> 00:28:30.200]  你知道神愛你
[00:28:30.200 --> 00:28:35.800]  所以為什麼祂吩咐我們追求聖潔 遠避淫行
[00:28:35.800 --> 00:28:38.200]  各位弟兄姊妹
[00:28:38.200 --> 00:28:42.200]  我們讀聖經來到這裡的時候
[00:28:42.200 --> 00:28:46.400]  我們很清楚的知道 上帝愛我們
[00:28:46.400 --> 00:28:51.400]  祂盼望我們不但在地位上成聖稱義
[00:28:51.800 --> 00:28:57.400]  而是讓我們的生命真正踏入成聖的實際上
[00:28:57.400 --> 00:29:02.600]  你在其中要作很重要的抉擇
[00:29:02.600 --> 00:29:05.400]  面對人生很多不同的試探的時候
[00:29:05.400 --> 00:29:11.600]  要決心 要選擇 聖潔 遠避淫行
[00:29:11.600 --> 00:29:13.600]  我們一起祈禱
[00:29:13.600 --> 00:29:21.200]  我請各位弟兄姊妹安靜一會 為自己祈禱
[00:29:21.800 --> 00:29:22.800]  我們一起祈禱
[00:29:51.800 --> 00:29:57.600]  祝我們感謝你 因為你賜下聖靈永遠與我們同在
[00:29:57.600 --> 00:30:01.000]  祝我們在你面前仰望你
[00:30:01.000 --> 00:30:04.800]  保守我們的心 願意聽從你的吩咐
[00:30:04.800 --> 00:30:07.800]  祈求我們永遠是你的徒弟
[00:30:07.800 --> 00:30:09.800]  祈求我們永遠是你的徒弟
[00:30:09.800 --> 00:30:12.800]  祈求我們永遠是你的徒弟
[00:30:12.800 --> 00:30:15.800]  祈求我們永遠是你的徒弟
[00:30:15.800 --> 00:30:18.800]  祈求我們永遠是你的徒弟
[00:30:19.800 --> 00:30:21.800]  祈求我們永遠是你的徒弟
[00:30:21.800 --> 00:30:24.800]  祈求我們永遠是你的徒弟
[00:30:24.800 --> 00:30:26.800]  祈求我們永遠是你的徒弟
[00:30:26.800 --> 00:30:28.800]  祈求我們永遠是你的徒弟
[00:30:28.800 --> 00:30:30.800]  祈求我們永遠是你的徒弟
[00:30:30.800 --> 00:30:32.800]  祈求我們永遠是你的徒弟
[00:30:32.800 --> 00:30:34.800]  祈求我們永遠是你的徒弟
[00:30:34.800 --> 00:30:36.800]  祈求我們永遠是你的徒弟
[00:30:36.800 --> 00:30:38.800]  祈求我們永遠是你的徒弟
[00:30:38.800 --> 00:30:40.800]  祈求我們永遠是你的徒弟
[00:30:40.800 --> 00:30:42.800]  祈求我們永遠是你的徒弟
[00:30:42.800 --> 00:30:44.800]  祈求我們永遠是你的徒弟
[00:30:44.800 --> 00:30:46.800]  祈求我們永遠是你的徒弟
