
[00:00:00.000 --> 00:00:08.000]  吳安 早有句說話 一人做事一人當
[00:17:37.000 --> 00:17:38.000]  過咗兩年之後
[00:17:38.000 --> 00:17:41.000]  個個人以為呢件事已經平靜咗啦
[00:17:41.000 --> 00:17:45.000]  甚至連暗戀自己都冇晒戒心
[00:17:45.000 --> 00:17:47.000]  阿沙龍原來懷恨在心
[00:17:47.000 --> 00:17:49.000]  但係要謀咗兩年佢點做呢
[00:17:49.000 --> 00:17:51.000]  就趁住佢自己
[00:17:51.000 --> 00:17:54.000]  係同自己嘅羊剪羊毛嘅時間
[00:17:54.000 --> 00:17:55.000]  即係我唔係好明
[00:17:55.000 --> 00:17:56.000]  點解剪羊毛呢
[00:17:56.000 --> 00:17:57.000]  要慶祝㗎可能
[00:17:57.000 --> 00:17:58.000]  唔知咪好似
[00:17:58.000 --> 00:18:00.000]  即係我哋中國人做節咁呢
[00:18:00.000 --> 00:18:02.000]  即係將啲農作物收起晒
[00:18:02.000 --> 00:18:05.000]  然後一齊慶祝食一餐咁樣
[00:18:05.000 --> 00:18:09.000]  佢就邀請晒所有黃嘅兒子
[00:18:09.000 --> 00:18:11.000]  去剪羊毛地方開party
[00:18:11.000 --> 00:18:12.000]  做派對
[00:18:12.000 --> 00:18:13.000]  飲飲食食
[00:18:13.000 --> 00:18:17.000]  然後就吩咐啲僕人
[00:18:17.000 --> 00:18:21.000]  當你見到暗戀飲飽食醉
[00:18:21.000 --> 00:18:24.000]  開始冇晒戒心嘅時候
[00:18:24.000 --> 00:18:28.000]  你就幫我殺死佢
[00:18:28.000 --> 00:18:30.000]  暗戀冇晒戒心
[00:18:30.000 --> 00:18:33.000]  邀請佢去招嚟
[00:18:33.000 --> 00:18:36.000]  就當佢飲飽食醉嗰陣
[00:18:36.000 --> 00:18:40.000]  阿沙龍嘅僕人就殺死咗佢
[00:18:40.000 --> 00:18:41.000]  死咗幾多個呀
[00:18:41.000 --> 00:18:42.000]  或者害咗幾多個呀而家
[00:18:42.000 --> 00:18:44.000]  第三個喇喎
[00:18:44.000 --> 00:18:46.000]  咁當然啦咁大件事
[00:18:46.000 --> 00:18:49.000]  大胃王聽見之後好傷心
[00:18:49.000 --> 00:18:51.000]  亦都當然有好多情緒啦
[00:18:51.000 --> 00:18:53.000]  我又再問
[00:18:53.000 --> 00:18:54.000]  點解阿沙龍
[00:18:54.000 --> 00:18:58.000]  竟然咁密謀去謀殺自己嘅兄弟呢
[00:18:58.000 --> 00:19:03.000]  除咗係因為暗戀做咗錯事之外
[00:19:03.000 --> 00:19:06.000]  點解佢咁處理呀
[00:19:06.000 --> 00:19:09.000]  因為大胃唔處理
[00:19:09.000 --> 00:19:12.000]  又因為大胃自己嘅壞榜樣
[00:19:12.000 --> 00:19:17.000]  佢都用計謀去殺咗人嘅丈夫
[00:19:17.000 --> 00:19:18.000]  所以帶嚟
[00:19:18.000 --> 00:19:25.000]  阿沙龍都用呢種手法去處理呢個仇恨
[00:19:25.000 --> 00:19:26.000]  然之後我哋再睇啦
[00:19:26.000 --> 00:19:28.000]  阿沙龍有乜下場呢
[00:19:28.000 --> 00:19:29.000]  阿沙龍做咗一樣嘢
[00:19:29.000 --> 00:19:32.000]  當然冇面再去走返去見父王啦
[00:19:32.000 --> 00:19:33.000]  佢就要逃走
[00:19:33.000 --> 00:19:35.000]  離開了以色列
[00:19:35.000 --> 00:19:37.000]  去咗去外祖父嘅地方
[00:19:37.000 --> 00:19:38.000]  去外祖父係邊個呀
[00:19:38.000 --> 00:19:40.000]  原來係一個皇帝嚟嘅
[00:19:40.000 --> 00:19:43.000]  基述王叫做達邁
[00:19:43.000 --> 00:19:45.000]  躲咗喺嗰度三年
[00:19:45.000 --> 00:19:49.000]  即係話阿沙龍嘅媽媽係公主嚟嘅
[00:19:49.000 --> 00:19:53.000]  大胃嗰啲老婆個個都有靚有返上一名銜
[00:19:53.000 --> 00:19:57.000]  但係大胃同樣呢三年雖然好掛念自己兒子
[00:19:57.000 --> 00:20:00.000]  但係又任何嘢都唔講唔做
[00:20:00.000 --> 00:20:02.000]  又咁喺度等喺度
[00:20:02.000 --> 00:20:04.000]  搞到阿沙龍都忍唔住
[00:20:04.000 --> 00:20:05.000]  佢主動搵約亞話
[00:20:05.000 --> 00:20:10.000]  唔該你幫我帶我去返返去耶路撒冷
[00:20:10.000 --> 00:20:13.000]  於是我約亞出面喺大胃面前講
[00:20:13.000 --> 00:20:15.000]  終於大胃畀阿沙龍返去耶路撒冷
[00:20:15.000 --> 00:20:17.000]  但係仍然唔畀見父王
[00:20:17.000 --> 00:20:19.000]  再等咗兩年
[00:20:19.000 --> 00:20:20.000]  頭尾過咗五年
[00:20:20.000 --> 00:20:23.000]  阿沙龍帶佢都冇見過面
[00:20:23.000 --> 00:20:29.000]  耶路撒冷由本來係愁悶等到愁恨咁濟
[00:20:29.000 --> 00:20:30.000]  佢再搵約亞
[00:20:30.000 --> 00:20:32.000]  逼約亞話你好帶我去見父王
[00:20:32.000 --> 00:20:35.000]  若果唔係呢我真係忍受唔到
[00:20:35.000 --> 00:20:37.000]  我情可若果父王認為我有罪
[00:20:37.000 --> 00:20:38.000]  佢殺咗我
[00:20:38.000 --> 00:20:40.000]  好過我喺度白等唔知佢想點
[00:20:40.000 --> 00:20:42.000]  又唔鬧我又唔處置我
[00:20:42.000 --> 00:20:44.000]  想點呢咁
[00:20:44.000 --> 00:20:48.000]  於是好了約亞就唯有最尾出面帶佢去見大胃
[00:20:48.000 --> 00:20:50.000]  五年冇見
[00:20:50.000 --> 00:20:51.000]  聖經講到佢抱埋一嚿
[00:20:51.000 --> 00:20:52.000]  喊 錫
[00:20:52.000 --> 00:20:54.000]  咁咪又完咗個幕
[00:20:54.000 --> 00:20:56.000]  咁點呢咁
[00:20:56.000 --> 00:20:58.000]  有冇處理到呢件事呢
[00:20:58.000 --> 00:21:02.000]  聖經繼續講阿沙龍過咗四年之後
[00:21:02.000 --> 00:21:05.000]  頭尾呢件事就講九年
[00:21:05.000 --> 00:21:08.000]  呢種愁悶嘅心
[00:21:08.000 --> 00:21:12.000]  對大胃成為咗一個愁恨嘅心
[00:21:12.000 --> 00:21:17.000]  佢密謀要推翻自己父王嘅位置
[00:21:17.000 --> 00:21:21.000]  正所謂呢 要想點呀
[00:21:21.000 --> 00:21:23.000]  要推翻自己嘅父王
[00:21:23.000 --> 00:21:25.000]  要改朝換代
[00:21:25.000 --> 00:21:27.000]  要自己做皇帝
[00:21:27.000 --> 00:21:30.000]  要壟斷自己父王呢一個呢
[00:21:30.000 --> 00:21:32.000]  喺國家裏面嘅位置
[00:21:32.000 --> 00:21:33.000]  於是佢慢慢呢
[00:21:33.000 --> 00:21:34.000]  喺呢段時間
[00:21:34.000 --> 00:21:37.000]  喺國家裏面去傳播一啲嘅謠言
[00:21:37.000 --> 00:21:39.000]  話呢大胃已經唔理你哋
[00:21:39.000 --> 00:21:41.000]  你哋搵大胃王呀
[00:21:41.000 --> 00:21:43.000]  想去幫你去判斷你哋嘅案件呀
[00:21:43.000 --> 00:21:45.000]  佢唔理㗎啦
[00:21:45.000 --> 00:21:47.000]  佢已經唔理自己嘅人民呀
[00:21:47.000 --> 00:21:48.000]  恨不得呢
[00:21:48.000 --> 00:21:49.000]  我能夠有機會呢
[00:21:49.000 --> 00:21:51.000]  幫助我自己以色列嘅民呀
[00:21:51.000 --> 00:21:54.000]  去為主持公道呀
[00:21:54.000 --> 00:21:55.000]  然後同一時間呢
[00:21:55.000 --> 00:21:57.000]  佢集結好多嘅勢力
[00:21:57.000 --> 00:22:00.000]  人手 軍力
[00:22:00.000 --> 00:22:03.000]  直至有一日
[00:22:03.000 --> 00:22:05.000]  當大胃自己完全都唔醒覺
[00:22:05.000 --> 00:22:07.000]  有呢個危機嘅時候
[00:22:07.000 --> 00:22:10.000]  阿沙龍就喺耶路撒冷城外
[00:22:10.000 --> 00:22:12.000]  召集咗一班嘅勢力軍隊
[00:22:12.000 --> 00:22:14.000]  衝入耶路撒冷
[00:22:14.000 --> 00:22:16.000]  諗住嗰晚
[00:22:16.000 --> 00:22:18.000]  就將大胃殺過
[00:22:18.000 --> 00:22:19.000]  衝首不及
[00:22:19.000 --> 00:22:22.000]  然後就謀朝篡位
[00:22:22.000 --> 00:22:24.000]  所以嗰晚大胃呢
[00:22:24.000 --> 00:22:26.000]  係狼狽到一個地步
[00:22:26.000 --> 00:22:27.000]  係親夜逃亡
[00:22:27.000 --> 00:22:30.000]  而且連鞋都冇機會著
[00:22:30.000 --> 00:22:33.000]  赤腳咁就離開咗自己嘅皇宮
[00:22:33.000 --> 00:22:35.000]  丟低哂自己嘅飛笨
[00:22:35.000 --> 00:22:36.000]  咁就離開咗耶路撒冷
[00:22:36.000 --> 00:22:38.000]  要過約旦河逃難
[00:22:38.000 --> 00:22:40.000]  於是講到呢
[00:22:40.000 --> 00:22:42.000]  佢嘅飛笨就當眾
[00:22:42.000 --> 00:22:44.000]  阿沙龍即係攞咗佢哋條籌碼
[00:22:44.000 --> 00:22:47.000]  當眾係親近大胃嘅飛笨
[00:22:47.000 --> 00:22:49.000]  應驗咗拿丹仙之
[00:22:49.000 --> 00:22:52.000]  向大胃所講其中一個嘅懲罰
[00:22:52.000 --> 00:22:54.000]  喺暗地裏大胃犯罪
[00:22:54.000 --> 00:22:56.000]  神喺日光之下
[00:22:56.000 --> 00:22:59.000]  就去懲罰大胃
[00:22:59.000 --> 00:23:01.000]  報應大胃
[00:23:01.000 --> 00:23:02.000]  長話短說
[00:23:02.000 --> 00:23:06.000]  呢個情況繼續令到兩個嘅勢力
[00:23:06.000 --> 00:23:08.000]  去到一個樹林裏面去對峙
[00:23:08.000 --> 00:23:11.000]  阿沙龍自己領軍去打大胃嘅軍
[00:23:11.000 --> 00:23:13.000]  本來大胃自己都要出征
[00:23:13.000 --> 00:23:15.000]  但其他以色列人
[00:23:15.000 --> 00:23:17.000]  你唔好走呀 你千萬唔好落去呀
[00:23:17.000 --> 00:23:19.000]  我哋死一萬十萬都無所謂呀
[00:23:19.000 --> 00:23:21.000]  你一個人受傷我哋好大件事呀
[00:23:21.000 --> 00:23:22.000]  於是大胃唯有咁樣
[00:23:22.000 --> 00:23:24.000]  好啦 你哋三位大將軍
[00:23:24.000 --> 00:23:26.000]  其中一個就係約翰
[00:23:26.000 --> 00:23:28.000]  佢話記住
[00:23:28.000 --> 00:23:31.000]  當著其他所有士兵向佢吩咐
[00:23:31.000 --> 00:23:33.000]  佢話如果你哋見到
[00:23:33.000 --> 00:23:35.000]  阿沙龍呢個少年人嘅話
[00:23:35.000 --> 00:23:38.000]  當然少年人都應該四十幾歲
[00:23:38.000 --> 00:23:40.000]  正經講少年人
[00:23:40.000 --> 00:23:42.000]  話點呀 為我嘅緣故
[00:23:42.000 --> 00:23:44.000]  你哋恩代阿沙龍
[00:23:44.000 --> 00:23:46.000]  即係咩意思呀
[00:23:46.000 --> 00:23:50.000]  保佢生口 唔好殺佢
[00:23:50.000 --> 00:23:52.000]  抹擒佢算啦
[00:23:52.000 --> 00:23:54.000]  個個人都聽到㗎
[00:23:54.000 --> 00:23:56.000]  於是咁
[00:23:56.000 --> 00:23:58.000]  以色列軍隊出去
[00:23:58.000 --> 00:24:00.000]  同埋阿沙龍嘅軍隊
[00:24:00.000 --> 00:24:02.000]  喺一個樹林裏面對峙
[00:24:02.000 --> 00:24:04.000]  嗰個樹林呢 非常之好多呢
[00:24:04.000 --> 00:24:08.000]  嗰啲叫做象樹呀 正經所講
[00:24:08.000 --> 00:24:11.000]  阿沙龍呢 即係又係大衛嘅仔女
[00:24:11.000 --> 00:24:13.000]  大衛仔女個個都英俊威猛
[00:24:13.000 --> 00:24:16.000]  即係高大威猛 英俊瀟灑
[00:24:16.000 --> 00:24:18.000]  甚至講到阿沙龍係全巨星裏面
[00:24:18.000 --> 00:24:20.000]  最靚仔嗰個
[00:24:20.000 --> 00:24:22.000]  點形容佢呀 由腳板底至到呢
[00:24:22.000 --> 00:24:24.000]  頭髮呢 都完美無瑕
[00:24:24.000 --> 00:24:27.000]  即係點搞呢 當時冇咩SK-II呀
[00:24:27.000 --> 00:24:29.000]  咁好嘢嘅
[00:24:29.000 --> 00:24:32.000]  而且同樣當時冇咁多呢
[00:24:32.000 --> 00:24:34.000]  洗頭水呀 活髮素呀
[00:24:34.000 --> 00:24:36.000]  但係阿沙龍最出名嘅就係咩呀
[00:24:36.000 --> 00:24:38.000]  就係佢嘅頭髮
[00:24:38.000 --> 00:24:40.000]  正講到佢嘅頭髮呢
[00:24:40.000 --> 00:24:42.000]  又濃又密又靚
[00:24:42.000 --> 00:24:45.000]  而且阿沙龍呢 有一個怪癖呀
[00:24:45.000 --> 00:24:47.000]  佢一年先至剪一次頭髮
[00:24:47.000 --> 00:24:49.000]  剪完之後仲要點呀
[00:24:49.000 --> 00:24:51.000]  佢剪一秤㗎喎
[00:24:51.000 --> 00:24:55.000]  正講話呢 佢每年剪嘅頭髮
[00:24:55.000 --> 00:24:57.000]  攞去用黃嘅秤去秤一秤呢
[00:24:57.000 --> 00:24:59.000]  即係最標準嗰個秤呢
[00:24:59.000 --> 00:25:01.000]  係200赤勒
[00:25:01.000 --> 00:25:03.000]  即係大概講緊今日幾重呢
[00:25:03.000 --> 00:25:05.000]  2公斤咁重
[00:25:05.000 --> 00:25:07.000]  2公斤幾重 打喺頭裏面
[00:25:07.000 --> 00:25:09.000]  即係點行佬呢
[00:25:09.000 --> 00:25:11.000]  真係我都諗唔到
[00:25:11.000 --> 00:25:13.000]  咁總之剪咁尾率啦
[00:25:13.000 --> 00:25:19.000]  但係阿沙龍引以為傲嗰執嘅頭髮
[00:25:19.000 --> 00:25:21.000]  就令對喪命啦
[00:25:21.000 --> 00:25:23.000]  因為阿沙龍扯住隻爐
[00:25:23.000 --> 00:25:25.000]  諗住入去呢個樹林裏面呢
[00:25:25.000 --> 00:25:27.000]  去帶軍打仗
[00:25:27.000 --> 00:25:29.000]  點不知呢 就因為呢
[00:25:29.000 --> 00:25:31.000]  係嗰啲嘅楓樹枝呀
[00:25:31.000 --> 00:25:33.000]  插住咁捲住佢啲頭髮去
[00:25:33.000 --> 00:25:35.000]  就走唔甩 咁佢就牢牢遮
[00:25:35.000 --> 00:25:37.000]  咁就走咗佢喺下面
[00:25:37.000 --> 00:25:39.000]  咁阿沙龍就半天吊
[00:25:39.000 --> 00:25:41.000]  上唔下咁樣喺度
[00:25:41.000 --> 00:25:43.000]  咁就冇人理佢喎又
[00:25:43.000 --> 00:25:45.000]  後尾呢個敬約亞將軍
[00:25:45.000 --> 00:25:47.000]  有個士兵見到阿沙龍
[00:25:47.000 --> 00:25:49.000]  本來其實當然啦
[00:25:49.000 --> 00:25:51.000]  可以即刻殺咗佢得啦
[00:25:51.000 --> 00:25:53.000]  但係呢個士兵好忠心
[00:25:53.000 --> 00:25:55.000]  佢既不太旺
[00:25:55.000 --> 00:25:57.000]  吩咐將軍同埋所有嘅人
[00:25:57.000 --> 00:25:59.000]  唔好殺阿沙龍 於是佢就返嚟報告啦
[00:25:59.000 --> 00:26:01.000]  約亞將軍我見到
[00:26:01.000 --> 00:26:03.000]  阿沙龍喺嗰度半天吊
[00:26:03.000 --> 00:26:07.000]  佢就話咁你做咩唔殺咗佢
[00:26:07.000 --> 00:26:09.000]  我即刻上次你呀
[00:26:09.000 --> 00:26:11.000]  即刻即係高薪厚職 乜都有都得啦
[00:26:11.000 --> 00:26:13.000]  個士兵話唔得啦
[00:26:13.000 --> 00:26:15.000]  梗係唔得啦我哋聽見
[00:26:15.000 --> 00:26:17.000]  皇上呀喺你面前吩咐㗎
[00:26:17.000 --> 00:26:19.000]  要寬待呢個雪人阿沙龍
[00:26:19.000 --> 00:26:21.000]  我梗係唔敢殺佢啦
[00:26:21.000 --> 00:26:23.000]  佢就話走下邊 唔好阻住我
[00:26:23.000 --> 00:26:25.000]  於是佢即刻
[00:26:25.000 --> 00:26:27.000]  攞咗三支短槍
[00:26:27.000 --> 00:26:29.000]  去搵到阿沙龍 就點做呀
[00:26:29.000 --> 00:26:33.000]  即刻將三支短槍插入阿沙龍嘅心
[00:26:33.000 --> 00:26:37.000]  驚佢唔死得
[00:26:37.000 --> 00:26:39.000]  咁樣阿沙龍就死咗啦
[00:26:39.000 --> 00:26:41.000]  於是我哋講
[00:26:41.000 --> 00:26:43.000]  大衛反之罪
[00:26:43.000 --> 00:26:45.000]  帶嚟佢四個兒女受害
[00:26:45.000 --> 00:26:49.000]  由拔士巴生個仔
[00:26:49.000 --> 00:26:53.000]  至到他馬被污辱
[00:26:53.000 --> 00:26:55.000]  至到暗亂被殺
[00:26:55.000 --> 00:26:57.000]  至到阿沙龍被殺
[00:26:57.000 --> 00:26:59.000]  一賠四
[00:26:59.000 --> 00:27:01.000]  我想問
[00:27:01.000 --> 00:27:03.000]  點解阿沙龍最尾要行到呢步
[00:27:03.000 --> 00:27:05.000]  連自己嘅父王
[00:27:05.000 --> 00:27:07.000]  都要密謀
[00:27:07.000 --> 00:27:09.000]  佢殺佢 要謀朝三位
[00:27:09.000 --> 00:27:13.000]  因為
[00:27:13.000 --> 00:27:15.000]  從佢父王嘅身上去見到
[00:27:15.000 --> 00:27:17.000]  只要可以達到自己嘅目的
[00:27:17.000 --> 00:27:19.000]  就可以點呢
[00:27:19.000 --> 00:27:21.000]  不擇手段
[00:27:21.000 --> 00:27:23.000]  係大衛自己種下嘅禍根
[00:27:23.000 --> 00:27:25.000]  雖然人都有佢嘅罪性
[00:27:25.000 --> 00:27:27.000]  有佢責任
[00:27:27.000 --> 00:27:29.000]  但係大衛亦都因為
[00:27:29.000 --> 00:27:31.000]  喺整件事上
[00:27:31.000 --> 00:27:33.000]  佢乜聲都唔出
[00:27:33.000 --> 00:27:35.000]  佢再無咗一個
[00:27:35.000 --> 00:27:37.000]  是非判斷嘅權威
[00:27:37.000 --> 00:27:39.000]  佢自己嘅子女只係見到
[00:27:39.000 --> 00:27:41.000]  自己嘅父王都做呢啲嘅事
[00:27:41.000 --> 00:27:43.000]  以至佢哋自己嘅
[00:27:43.000 --> 00:27:45.000]  道德標準都降低晒
[00:27:45.000 --> 00:27:47.000]  我都可以做
[00:27:47.000 --> 00:27:49.000]  原來罪就係咁可怕嘅
[00:27:49.000 --> 00:27:51.000]  聖經頭先我所讀嘅
[00:27:51.000 --> 00:27:53.000]  采取嘅第34章嘅
[00:27:53.000 --> 00:27:55.000]  第6至第7節
[00:27:55.000 --> 00:27:57.000]  係神喺摩西面前去宣告
[00:27:57.000 --> 00:27:59.000]  佢自己嘅屬性
[00:27:59.000 --> 00:28:01.000]  神自己話
[00:28:01.000 --> 00:28:03.000]  耶和華是有憐憫有恩典嘅神
[00:28:03.000 --> 00:28:05.000]  不輕以法勞並有豐盛嘅慈愛
[00:28:05.000 --> 00:28:07.000]  同埋誠實
[00:28:07.000 --> 00:28:09.000]  為千萬人存留慈愛
[00:28:09.000 --> 00:28:11.000]  赦免罪孽過犯和罪惡
[00:28:11.000 --> 00:28:13.000]  萬不以有罪的為無罪
[00:28:13.000 --> 00:28:15.000]  必追討他的罪
[00:28:15.000 --> 00:28:17.000]  至父及子
[00:28:17.000 --> 00:28:19.000]  直到三四代
[00:28:19.000 --> 00:28:21.000]  點解神赦免咗我哋嘅罪
[00:28:21.000 --> 00:28:23.000]  仍然讓我哋嘅後人
[00:28:23.000 --> 00:28:25.000]  受盡我哋嘅罪嘅影響
[00:28:25.000 --> 00:28:27.000]  好似要報應佢哋咁
[00:28:27.000 --> 00:28:29.000]  唔係我哋中國人所諗嘅
[00:28:29.000 --> 00:28:31.000]  嗰種好似我哋上一代
[00:28:31.000 --> 00:28:33.000]  定知有祖先有乜罪孽
[00:28:33.000 --> 00:28:35.000]  於是好似有啲
[00:28:35.000 --> 00:28:37.000]  有鬼跟住我哋屋企人
[00:28:37.000 --> 00:28:39.000]  有啲唔順利嘅事發生
[00:28:39.000 --> 00:28:41.000]  唔係,而係呢個係
[00:28:41.000 --> 00:28:43.000]  罪本質嘅影響
[00:28:43.000 --> 00:28:45.000]  罪呢
[00:28:45.000 --> 00:28:47.000]  係最少可以有兩個層面去理解
[00:28:47.000 --> 00:28:49.000]  第一,我哋犯咗罪就係得罪神
[00:28:49.000 --> 00:28:51.000]  一個垂直嘅層面
[00:28:51.000 --> 00:28:53.000]  我要向神認罪,舊約
[00:28:53.000 --> 00:28:55.000]  要搵祭司幫我哋去獻祭認罪
[00:28:55.000 --> 00:28:57.000]  新約透耶穌基督
[00:28:57.000 --> 00:28:59.000]  我哋能夠同神去和好
[00:28:59.000 --> 00:29:01.000]  但係呢個層面就係水平嘅層面
[00:29:01.000 --> 00:29:03.000]  但我哋犯咗罪嘅時候
[00:29:03.000 --> 00:29:05.000]  亦都影響到我哋周圍身邊
[00:29:05.000 --> 00:29:07.000]  見到我哋
[00:29:07.000 --> 00:29:09.000]  熟悉我哋,尤其是我哋嘅親人
[00:29:09.000 --> 00:29:11.000]  我哋點樣去做事
[00:29:11.000 --> 00:29:13.000]  影響佢哋點樣去反應
[00:29:13.000 --> 00:29:15.000]  同埋點樣去判斷是非
[00:29:17.000 --> 00:29:19.000]  以前我細個
[00:29:19.000 --> 00:29:21.000]  所謂旅行
[00:29:21.000 --> 00:29:23.000]  通常去親都係去新界旅行
[00:29:23.000 --> 00:29:25.000]  而家你係新界住
[00:29:25.000 --> 00:29:27.000]  但當時去新界旅行
[00:29:27.000 --> 00:29:29.000]  通常就係呢啲
[00:29:29.000 --> 00:29:31.000]  湖光山色嘅地方
[00:29:31.000 --> 00:29:33.000]  有水有山
[00:29:33.000 --> 00:29:35.000]  我記得有一次旅行去一啲
[00:29:35.000 --> 00:29:37.000]  有海嘅地方
[00:29:37.000 --> 00:29:39.000]  嗰陣我哋成班同學好鍾意玩一樣遊戲
[00:29:39.000 --> 00:29:41.000]  就攞啲石頭點做呢
[00:29:41.000 --> 00:29:43.000]  我哋片石
[00:29:43.000 --> 00:29:45.000]  大家都係咁鬥片
[00:29:45.000 --> 00:29:47.000]  要片得遠
[00:29:47.000 --> 00:29:49.000]  石要係個水面
[00:29:49.000 --> 00:29:51.000]  彈得多次就越叻
[00:29:51.000 --> 00:29:53.000]  永遠呢樣嘢都唔叻
[00:29:53.000 --> 00:29:55.000]  永遠都係彈咗兩次
[00:29:55.000 --> 00:29:57.000]  跌咗落去
[00:29:57.000 --> 00:29:59.000]  但有啲同學好叻
[00:29:59.000 --> 00:30:01.000]  能夠令到啲石片得好靚
[00:30:01.000 --> 00:30:03.000]  我諗下
[00:30:03.000 --> 00:30:05.000]  其實最都類似
[00:30:05.000 --> 00:30:09.000]  我哋片石或者掟石頭落水嘅情況
[00:30:09.000 --> 00:30:13.000]  當你片石頭啲水
[00:30:13.000 --> 00:30:15.000]  掟到個石頭
[00:30:15.000 --> 00:30:17.000]  有咩反應
[00:30:17.000 --> 00:30:19.000]  會有咩產生
[00:30:19.000 --> 00:30:21.000]  漣漪
[00:30:21.000 --> 00:30:23.000]  諗下其實最多樣嘅
[00:30:23.000 --> 00:30:27.000]  一個人若果權力位置越高
[00:30:27.000 --> 00:30:31.000]  就好似你掟嗰個石頭
[00:30:31.000 --> 00:30:33.000]  嘅重量越大
[00:30:33.000 --> 00:30:37.000]  若果嗰個人犯嘅罪越重
[00:30:37.000 --> 00:30:41.000]  亦都好似一個人
[00:30:41.000 --> 00:30:43.000]  以大嘅力掟嗰個石頭落水一樣
[00:30:43.000 --> 00:30:47.000]  所以嗰個石頭係越重
[00:30:47.000 --> 00:30:49.000]  掟落去嘅力越大
[00:30:49.000 --> 00:30:51.000]  所產生嘅漣漪效應
[00:30:51.000 --> 00:30:53.000]  亦都越厲害
[00:30:53.000 --> 00:30:57.000]  於是由嗰個中間開始
[00:30:57.000 --> 00:30:59.000]  一直個影響就散佈出去
[00:30:59.000 --> 00:31:01.000]  罪都係一樣
[00:31:01.000 --> 00:31:03.000]  當一個人去一個好高嘅位置
[00:31:03.000 --> 00:31:05.000]  好大嘅權力犯咗好大嘅罪
[00:31:05.000 --> 00:31:07.000]  呢個罪就漣漪咁色
[00:31:07.000 --> 00:31:09.000]  變係佢自己嘅身邊家庭
[00:31:09.000 --> 00:31:11.000]  如果佢係官員大位
[00:31:11.000 --> 00:31:13.000]  更加添散佈整個國家
[00:31:13.000 --> 00:31:15.000]  所以先講到
[00:31:15.000 --> 00:31:17.000]  罪因咗一人就係邊個
[00:31:17.000 --> 00:31:19.000]  亞當就進入咗世界
[00:31:19.000 --> 00:31:21.000]  全人類
[00:31:21.000 --> 00:31:23.000]  都陷喺罪同埋罪嘅
[00:31:23.000 --> 00:31:25.000]  咒詛死亡裏面
[00:31:25.000 --> 00:31:27.000]  罪係好厲害
[00:31:27.000 --> 00:31:31.000]  若果你想靠你嘅子女
[00:31:31.000 --> 00:31:33.000]  睇下仔
[00:31:33.000 --> 00:31:35.000]  唔好食煙呀
[00:31:35.000 --> 00:31:37.000]  唔好食煙呀
[00:31:37.000 --> 00:31:39.000]  佢聽唔聽你呢
[00:31:39.000 --> 00:31:41.000]  仔呀仔
[00:31:41.000 --> 00:31:43.000]  唔好呢咁夜
[00:31:43.000 --> 00:31:45.000]  快啲睇電視呀
[00:31:45.000 --> 00:31:47.000]  早啲瞓呀要溫習呀
[00:31:47.000 --> 00:31:49.000]  唔好咁沉迷呀玩電腦呀
[00:31:49.000 --> 00:31:51.000]  點知呢兩個禮拜呢睇到兩三片
[00:31:51.000 --> 00:31:53.000]  睇起我暈喎
[00:31:53.000 --> 00:31:55.000]  佢唔理你呢
[00:31:55.000 --> 00:31:57.000]  曾經我見過一個家庭
[00:31:57.000 --> 00:31:59.000]  我見到啲仔女呢
[00:31:59.000 --> 00:32:01.000]  鬧過媽呢鬧得好厲害
[00:32:01.000 --> 00:32:03.000]  好狠用嗰啲字眼
[00:32:03.000 --> 00:32:05.000]  唔好話仔女唔應該向父母講嘅
[00:32:05.000 --> 00:32:07.000]  唔應該向任何人出口
[00:32:07.000 --> 00:32:09.000]  點解咩事呀
[00:32:09.000 --> 00:32:11.000]  對個媽好似殺父仇人
[00:32:11.000 --> 00:32:13.000]  咁樣鬧個媽鬧到個媽
[00:32:13.000 --> 00:32:15.000]  好似冇晒尊嚴咁
[00:32:15.000 --> 00:32:17.000]  起初我唔明嘅
[00:32:17.000 --> 00:32:19.000]  後尾我開始明呀
[00:32:19.000 --> 00:32:21.000]  因為當我見到
[00:32:21.000 --> 00:32:23.000]  呢個父母
[00:32:23.000 --> 00:32:25.000]  呢個仔女嘅父母
[00:32:25.000 --> 00:32:27.000]  嘅爸爸
[00:32:27.000 --> 00:32:29.000]  原來做爸爸嗰個
[00:32:29.000 --> 00:32:31.000]  每日都係用呢啲字眼
[00:32:31.000 --> 00:32:33.000]  咁嘅態度去鬧佢嘅太太
[00:32:33.000 --> 00:32:35.000]  所以條仔女由細到大都見到
[00:32:35.000 --> 00:32:37.000]  爸爸係咁鬧媽
[00:32:37.000 --> 00:32:39.000]  正常對媽係應該咁樣
[00:32:39.000 --> 00:32:41.000]  所以佢哋由細到大都冇問題
[00:32:41.000 --> 00:32:43.000]  見到媽唔鍾意咪鬧佢
[00:32:43.000 --> 00:32:45.000]  洗乜尊重佢
[00:32:45.000 --> 00:32:47.000]  原來我哋自己嘅行為
[00:32:47.000 --> 00:32:49.000]  喺家庭又好
[00:32:49.000 --> 00:32:51.000]  喺教育又好喺自己工作地點都好
[00:32:51.000 --> 00:32:53.000]  你好似係做得鬆啲
[00:32:53.000 --> 00:32:55.000]  做錯咗啲嘢唔理
[00:32:55.000 --> 00:32:57.000]  或者別人做錯啲嘢你唔去理嘅時候
[00:32:57.000 --> 00:32:59.000]  就縱容緊你周圍嘅人
