
[00:00:00.000 --> 00:00:08.360]  我先和大家看看今日的經文
[00:22:57.800 --> 00:23:00.000]  重新投入教會的時候
[00:23:00.000 --> 00:23:01.600]  他們也有很好的回應
[00:23:01.600 --> 00:23:03.000]  他們也說
[00:23:03.000 --> 00:23:07.400]  他們真的領受了神很大的恩典
[00:23:07.400 --> 00:23:10.200]  他們很感恩
[00:23:10.200 --> 00:23:15.400]  他們說願意再次投入教會
[00:23:15.400 --> 00:23:19.800]  再次與神有一個好的關係
[00:23:19.800 --> 00:23:22.600]  事實上的確是真的
[00:23:22.600 --> 00:23:25.200]  我們重新得救的人
[00:23:25.200 --> 00:23:27.400]  我們之所以能夠
[00:23:27.400 --> 00:23:32.000]  繼續、持續去敬拜神、侍奉神
[00:23:32.000 --> 00:23:35.800]  能夠去過聖潔的生活
[00:23:35.800 --> 00:23:40.000]  或者那些冷淡了、靈性軟弱
[00:23:40.000 --> 00:23:42.600]  從中能夠重新站起來
[00:23:42.600 --> 00:23:46.400]  去服侍神、敬拜神、投入教會
[00:23:46.400 --> 00:23:49.600]  這個原動力從何而來?
[00:23:49.600 --> 00:23:54.800]  這個力正正就是從感恩中得到能力
[00:23:54.800 --> 00:23:57.200]  如果我們曉得感恩
[00:23:57.200 --> 00:24:00.400]  我們就能夠生活有力
[00:24:00.400 --> 00:24:05.600]  能夠敬畏神、能夠侍奉神
[00:24:05.600 --> 00:24:07.600]  曉得感恩也是一個
[00:24:07.600 --> 00:24:15.600]  能夠抗拒、試探、引誘的最佳盾牌之一
[00:24:15.600 --> 00:24:17.000]  弟兄姊妹
[00:24:17.000 --> 00:24:22.800]  我們曉不曉得感恩而侍奉神、敬畏神?
[00:24:22.800 --> 00:24:27.200]  剛才敬拜小祖令我們唱詩的時候
[00:24:27.200 --> 00:24:28.800]  有兩首詩歌也說到
[00:24:28.800 --> 00:24:30.400]  主耶穌為我們釘十字架
[00:24:30.400 --> 00:24:34.000]  我們曉不曉得感恩?
[00:24:34.000 --> 00:24:35.400]  當我們曉得感恩的時候
[00:24:35.400 --> 00:24:39.600]  我們有做些什麼?
[00:24:39.600 --> 00:24:43.000]  神在生活裡不斷看顧我們
[00:24:43.000 --> 00:24:47.600]  我們曉不曉得感恩?
[00:24:47.600 --> 00:24:51.400]  感恩可以做什麼?
[00:24:51.400 --> 00:24:57.400]  張伯斯在《潔城為主》書裡有一段是這樣說的
[00:24:57.400 --> 00:24:59.600]  我們說愛神
[00:24:59.600 --> 00:25:04.000]  我們有沒有奉上祂看為珍貴的東西?
[00:25:04.000 --> 00:25:07.200]  還是我們在祂偉大的救恩裡
[00:25:07.200 --> 00:25:09.600]  遊手好閒
[00:25:09.600 --> 00:25:15.200]  不去做身邊正等著我們去做的事?
[00:25:15.200 --> 00:25:17.400]  張伯斯這句話就是說
[00:25:17.400 --> 00:25:23.800]  我們是不是口說神的救恩很偉大
[00:25:23.800 --> 00:25:26.200]  我們口說我們很感恩
[00:25:26.200 --> 00:25:29.600]  但是我們卻是在神偉大的救恩裡
[00:25:29.600 --> 00:25:34.600]  得救之後遊手好閒
[00:25:34.600 --> 00:25:35.800]  我們是不是這樣?
[00:25:35.800 --> 00:25:42.200]  這個真的很值得我們反省
[00:25:42.200 --> 00:25:44.600]  我們有沒有侍奉神?
[00:25:44.600 --> 00:25:48.600]  我們有沒有傳福音來感恩?
[00:25:48.600 --> 00:25:53.600]  這個真的很值得我們反省
[00:25:53.600 --> 00:25:57.600]  我們在哥斯達尼加他們的教會
[00:25:57.600 --> 00:26:00.000]  我在那裡講道開始的時候
[00:26:00.000 --> 00:26:05.400]  我公開向他們的牧師和他們的會眾發出邀請
[00:26:05.400 --> 00:26:08.600]  我邀請他們派短宣隊來我們明州
[00:26:08.600 --> 00:26:14.600]  來我們T4C來講見證來傳福音
[00:26:14.600 --> 00:26:17.000]  他們的反應很積極
[00:26:17.000 --> 00:26:18.800]  崇拜完之後有人告訴我們
[00:26:18.800 --> 00:26:22.800]  已經有人說要報名參加了
[00:26:22.800 --> 00:26:24.600]  後來我自己想清楚的時候
[00:26:24.600 --> 00:26:28.600]  我想如果他們真的來的時候
[00:26:28.600 --> 00:26:32.600]  我們有沒有人肯接載他們?
[00:26:32.600 --> 00:26:35.600]  有沒有人肯請他們吃飯?
[00:26:35.600 --> 00:26:38.600]  有沒有人肯帶他們去探訪?
[00:26:38.600 --> 00:26:41.600]  有沒有人肯讓他們探訪?
[00:26:41.600 --> 00:26:47.600]  有沒有人願意在他們面前講神的恩典?
[00:26:47.600 --> 00:26:55.600]  這個值得我們在神面前好好反省
[00:26:55.600 --> 00:26:59.600]  我們要在神面前禱告
[00:26:59.600 --> 00:27:02.600]  求神給我們恩典憐憫
[00:27:02.600 --> 00:27:05.600]  求神讓我們懂得去服侍人
[00:27:05.600 --> 00:27:07.600]  讓我們有這種熱誠
[00:27:07.600 --> 00:27:11.600]  讓我們願意犧牲一點私人的時間
[00:27:11.600 --> 00:27:14.600]  工作的時間甚至是家庭的時間
[00:27:14.600 --> 00:27:17.600]  讓我們一起和短孫隊
[00:27:17.600 --> 00:27:22.600]  和其他弟兄姊妹一起同工
[00:27:22.600 --> 00:27:25.600]  我也和短孫隊的幾位弟兄姊妹分享
[00:27:25.600 --> 00:27:31.600]  當我們去到中南美洲短孫的時候
[00:27:31.600 --> 00:27:33.600]  我們馬上會體會到
[00:27:33.600 --> 00:27:37.600]  有人常常說所謂在北美的華人教會
[00:27:37.600 --> 00:27:39.600]  大多數是很安逸的
[00:27:39.600 --> 00:27:40.600]  這句話的意思
[00:27:40.600 --> 00:27:45.600]  當我們去到你馬上會體會到
[00:27:45.600 --> 00:27:47.600]  求神憐憫我們
[00:27:47.600 --> 00:27:52.600]  和赦免我們的安逸
[00:27:52.600 --> 00:27:56.600]  最後我用哥林多前書九章十六十七節
[00:27:56.600 --> 00:28:02.600]  來做結束
[00:28:02.600 --> 00:28:04.600]  我傳福音原沒有可誇的
[00:28:04.600 --> 00:28:06.600]  因為我是不得已的
[00:28:06.600 --> 00:28:09.600]  若不傳福音我便有和了
[00:28:09.600 --> 00:28:13.600]  我若甘心作者事就有賞賜
[00:28:13.600 --> 00:28:17.600]  若不甘心責任卻已經託付我了
[00:28:17.600 --> 00:28:20.600]  我們一起祈禱
[00:28:20.600 --> 00:28:23.600]  賜給人我的天父感謝你
[00:28:23.600 --> 00:28:25.600]  賜下寶貴的說話
[00:28:25.600 --> 00:28:27.600]  我們更多謝你的救恩
[00:28:27.600 --> 00:28:30.600]  主耶穌為我們釘十字架
[00:28:30.600 --> 00:28:34.600]  讓我們常常曉得講感恩的說話
[00:28:34.600 --> 00:28:37.600]  求神也憐憫我們賜恩給我們
[00:28:37.600 --> 00:28:40.600]  讓我們也用我們生活的見證
[00:28:40.600 --> 00:28:43.600]  讓我們曉得來去侍奉神
[00:28:43.600 --> 00:28:44.600]  敬畏神
[00:28:44.600 --> 00:28:45.600]  傳福音
[00:28:45.600 --> 00:28:48.600]  這樣來去表達我們的感恩
[00:28:48.600 --> 00:28:52.600]  求神賜恩加力幫助我們
[00:28:52.600 --> 00:28:54.600]  我們這樣祈禱奉耶穌基督的聖名
