
[00:00:00.000 --> 00:00:02.000]  各位頂子妹,大家好!
[00:15:25.000 --> 00:15:27.000]  係佢嘅指頭喺度工作
[00:15:27.000 --> 00:15:29.000]  好
[00:15:29.000 --> 00:15:31.000]  最緊要你有一支
[00:15:31.000 --> 00:15:33.000]  內心嘅像
[00:15:33.000 --> 00:15:35.000]  係依靠上帝
[00:15:35.000 --> 00:15:37.000]  憑信心而行事嘅
[00:15:37.000 --> 00:15:39.000]  神會用嗰支像
[00:15:39.000 --> 00:15:41.000]  嚟為你施展神蹟
[00:15:41.000 --> 00:15:43.000]  第一點就係你要向天對象
[00:15:43.000 --> 00:15:45.000]  唔好向地,唔好向人
[00:15:45.000 --> 00:15:47.000]  冇用嘅,靠自己,靠人都唔得
[00:15:47.000 --> 00:15:49.000]  向天依靠神
[00:15:49.000 --> 00:15:51.000]  伸出信心嘅像
[00:15:51.000 --> 00:15:53.000]  或者信心嘅手
[00:15:53.000 --> 00:15:55.000]  神就會工作,令到埃及地
[00:15:55.000 --> 00:15:57.000]  烏黑到摸得著
[00:15:57.000 --> 00:15:59.000]  三天,神就會做嘢嘅
[00:15:59.000 --> 00:16:01.000]  而且呢,係做得好徹底嘅
[00:16:01.000 --> 00:16:03.000]  第三點就係
[00:16:03.000 --> 00:16:05.000]  上帝可以有咁大嘅能力
[00:16:05.000 --> 00:16:07.000]  喺度彰顯,以色列
[00:16:07.000 --> 00:16:09.000]  家中有良國
[00:16:09.000 --> 00:16:11.000]  哇,好欣賞,好讚美
[00:16:11.000 --> 00:16:13.000]  上帝咁奇妙嘅作為
[00:16:13.000 --> 00:16:15.000]  求主呢比我哋更加有
[00:16:15.000 --> 00:16:17.000]  信心去依靠佢
[00:16:17.000 --> 00:16:19.000]  我哋一齊報告啦
[00:16:19.000 --> 00:16:21.000]  喺呢度唔能夠
[00:16:21.000 --> 00:16:23.000]  唔獻上讚美
[00:16:23.000 --> 00:16:27.000]  我哋要歌頌我哋嘅神
[00:16:27.000 --> 00:16:29.000]  因為你實在係大能嘅神
[00:16:29.000 --> 00:16:33.000]  你係能夠叫
[00:16:33.000 --> 00:16:35.000]  日頭冇光
[00:16:35.000 --> 00:16:37.000]  係真係烏黑到三日
[00:16:37.000 --> 00:16:39.000]  好似壓埋你咁黑
[00:16:39.000 --> 00:16:41.000]  啲人係根本上
[00:16:41.000 --> 00:16:43.000]  唔敢出街
[00:16:43.000 --> 00:16:45.000]  喺埃及經歷呢個日子
[00:16:45.000 --> 00:16:47.000]  而竟然間
[00:16:47.000 --> 00:16:49.000]  係喺以色列地
[00:16:49.000 --> 00:16:51.000]  係有亮光
[00:16:51.000 --> 00:16:53.000]  咁嘅分別
[00:16:53.000 --> 00:16:55.000]  呢個光根本上人完全
[00:16:55.000 --> 00:16:57.000]  絕對唔能控制
[00:16:57.000 --> 00:16:59.000]  冇任何嘅人為嘅
[00:16:59.000 --> 00:17:01.000]  能力與邪術、巫術
[00:17:01.000 --> 00:17:03.000]  可以做到嘅
[00:17:03.000 --> 00:17:05.000]  冇人能夠挑戰呢一個
[00:17:05.000 --> 00:17:07.000]  咁偉大奇妙嘅神蹟
[00:17:07.000 --> 00:17:09.000]  所以我哋就見到
[00:17:09.000 --> 00:17:11.000]  睇到呢個紀錄
[00:17:11.000 --> 00:17:13.000]  主求主係加我哋信心
[00:17:13.000 --> 00:17:15.000]  畀我哋
[00:17:15.000 --> 00:17:17.000]  揸緊嗰支
[00:17:17.000 --> 00:17:19.000]  信心嘅象
[00:17:19.000 --> 00:17:21.000]  或者我哋事事
[00:17:21.000 --> 00:17:23.000]  舉起我哋信心嘅手
[00:17:23.000 --> 00:17:25.000]  向我哋嘅上主
[00:17:25.000 --> 00:17:27.000]  嚟到禱告
[00:17:27.000 --> 00:17:29.000]  求幫助
[00:17:29.000 --> 00:17:31.000]  你係能夠
[00:17:31.000 --> 00:17:33.000]  畀我哋一個幫助
[00:17:33.000 --> 00:17:35.000]  你係能夠使
[00:17:35.000 --> 00:17:37.000]  日頭黑暗三天嘅主
[00:17:37.000 --> 00:17:39.000]  畀我哋記得
[00:17:39.000 --> 00:17:41.000]  我哋手中
[00:17:41.000 --> 00:17:43.000]  拎住信心嘅象
[00:17:43.000 --> 00:17:45.000]  我哋信心嘅手係有作用嘅
[00:17:45.000 --> 00:17:47.000]  畀我哋能夠向你
[00:17:47.000 --> 00:17:49.000]  向天舉起
[00:17:49.000 --> 00:17:51.000]  我哋就得咗幫助
[00:17:51.000 --> 00:17:53.000]  依靠耶和華嘅
[00:17:53.000 --> 00:17:55.000]  並不蒙羞
[00:17:55.000 --> 00:17:57.000]  主我哋多謝你自己應許
[00:17:57.000 --> 00:17:59.000]  願你得咗榮耀讚美
[00:17:59.000 --> 00:18:01.000]  禱告奉耶穌命求
