
[00:00:00.000 --> 00:00:04.800]  在二零零五年我在內地河北工作的時候
[00:21:19.800 --> 00:21:21.600]  我們所感受到的就是
[00:21:21.600 --> 00:21:24.500]  只要我們做上帝要我們做的事情
[00:21:24.500 --> 00:21:27.300]  他自己就會親自的爲我們預備
[00:21:27.300 --> 00:21:31.300]  神透過教會里外的信徒
[00:21:31.300 --> 00:21:33.600]  來爲我們奉獻
[00:21:33.600 --> 00:21:35.000]  使我們有餘
[00:21:35.000 --> 00:21:38.400]  所以當我們有充足的時候
[00:21:38.400 --> 00:21:40.300]  我們的心感恩
[00:21:40.300 --> 00:21:42.400]  當我們有缺乏的時候
[00:21:42.400 --> 00:21:45.000]  我們知道上帝的信實
[00:21:45.000 --> 00:21:46.800]  不會離開我們
[00:21:47.300 --> 00:21:50.700]  所以無論怎麼樣我們的心還是非常的平安
[00:21:50.700 --> 00:21:52.600]  我們仰望的是那位
[00:21:52.600 --> 00:21:55.100]  厚賜百物給我們的上帝
[00:21:55.100 --> 00:21:58.200]  最後保羅
[00:21:58.200 --> 00:22:01.200]  勉勵我們靠主勝過患難
[00:22:01.200 --> 00:22:03.600]  那最後一節其實很簡單
[00:22:03.600 --> 00:22:06.200]  然而你們一同分擔了我的患難
[00:22:06.200 --> 00:22:07.600]  實在是好的
[00:22:07.600 --> 00:22:11.600]  保羅當時受着牢獄之苦
[00:22:11.600 --> 00:22:14.500]  菲利比人和他同受患難
[00:22:16.700 --> 00:22:18.600]  他們與他同受患難的方式
[00:22:18.600 --> 00:22:20.500]  就是在他的缺乏裏面
[00:22:20.500 --> 00:22:22.200]  當他有困難的時候
[00:22:22.200 --> 00:22:23.900]  去幫助他
[00:22:23.900 --> 00:22:26.400]  接着拆開尾巴扶提
[00:22:26.400 --> 00:22:29.000]  去帶着饋贈到他那裏
[00:22:29.000 --> 00:22:31.400]  那跟隨基督的人
[00:22:31.400 --> 00:22:35.900]  今生我們也難免會承受患難和痛苦
[00:22:35.900 --> 00:22:38.900]  但是像保羅
[00:22:38.900 --> 00:22:41.400]  這個情況一樣
[00:22:41.400 --> 00:22:43.700]  主賜給我們有同路人
[00:22:44.600 --> 00:22:47.700]  神賜了菲利比這一幫很愛主
[00:22:47.700 --> 00:22:49.700]  很愛保羅的信徒
[00:22:49.700 --> 00:22:52.400]  來和他一同度過患難
[00:22:52.400 --> 00:22:56.200]  那我們往後在這條信仰的路上
[00:22:56.200 --> 00:22:58.200]  其實上帝也賜了我們
[00:22:58.200 --> 00:23:00.000]  很多很多的同路人
[00:23:00.000 --> 00:23:02.300]  我們需要互相的扶持
[00:23:02.300 --> 00:23:05.300]  而且靠着主來勝過患難
[00:23:05.300 --> 00:23:08.600]  未來的日子怎麼樣我們不知道
[00:23:08.600 --> 00:23:10.600]  但是我們感謝主
[00:23:10.600 --> 00:23:11.800]  他與我們同在
[00:23:11.800 --> 00:23:14.100]  而且他給我們有很多的同路人
[00:23:15.400 --> 00:23:18.200]  當我預備這次的講道
[00:23:18.200 --> 00:23:22.100]  再來看這個菲利比教會的時候
[00:23:22.100 --> 00:23:23.700]  其實我有很多的感觸
[00:23:23.700 --> 00:23:26.700]  我發現只是傳恩堂跟菲利比教會
[00:23:26.700 --> 00:23:28.000]  其實很相似的
[00:23:28.000 --> 00:23:28.800]  你知道嗎
[00:23:28.800 --> 00:23:36.600]  我覺得傳恩堂有幾點跟菲利比很相似的
[00:23:36.600 --> 00:23:39.700]  第一是從一個意象開始
[00:23:39.700 --> 00:23:43.300]  菲利比教會是保羅領受了
[00:23:43.300 --> 00:23:44.800]  馬其頓的呼聲
[00:23:44.800 --> 00:23:46.800]  他領受了上帝的意象
[00:23:46.800 --> 00:23:48.800]  然後他就去那邊了
[00:23:48.800 --> 00:23:50.800]  就建立了歐洲第一個教會
[00:23:50.800 --> 00:23:54.600]  傳恩堂的開始也是從一個意象開始
[00:23:54.600 --> 00:23:59.300]  我們看到很多很多的中國的同胞來到香港
[00:23:59.300 --> 00:24:02.400]  我們知道這是個很好的機遇
[00:24:02.400 --> 00:24:04.800]  我們要向他們來傳福音
[00:24:04.800 --> 00:24:07.500]  我們也看到普世拆傳的需要
[00:24:07.500 --> 00:24:11.900]  我們也是建立在福世同胞和普世拆傳的意象
[00:24:13.100 --> 00:24:15.800]  菲利比教會從一個姊妹開始
[00:24:15.800 --> 00:24:20.000]  同樣傳堂我們也是從一個姊妹開始
[00:24:20.000 --> 00:24:24.200]  一個姊妹她領受了建立教會的意象
[00:24:24.200 --> 00:24:25.500]  我們就開始
[00:24:25.500 --> 00:24:27.800]  菲利比那個是Lydia
[00:24:27.800 --> 00:24:29.000]  我們那個是Angela
[00:24:29.000 --> 00:24:31.900]  就是我們的少方姊妹
[00:24:31.900 --> 00:24:33.900]  是從一個姊妹開始
[00:24:33.900 --> 00:24:37.800]  第三個是同心興旺福音
[00:24:37.800 --> 00:24:40.600]  菲利比教會他們是很熱衷
[00:24:40.800 --> 00:24:44.300]  很努力的來興旺福音
[00:24:44.300 --> 00:24:48.600]  那傳堂也是一個這樣一個意象
[00:24:48.600 --> 00:24:52.800]  我們要實踐神託付給我們的意象
[00:24:52.800 --> 00:24:58.600]  除了我們開始建堂的那六位弟兄姊妹以外
[00:24:58.600 --> 00:25:01.800]  後來有不同的弟兄姊妹來到這裏
[00:25:01.800 --> 00:25:05.000]  包括現在在在座當中的你們
[00:25:05.000 --> 00:25:07.300]  有很多人來到這裏
[00:25:07.300 --> 00:25:10.600]  我看到他們的心也是非常的愛主
[00:25:10.700 --> 00:25:13.900]  也是希望我們能夠同心的興旺福音
[00:25:13.900 --> 00:25:17.300]  他們很尾聲的投入在這裏
[00:25:17.300 --> 00:25:21.500]  也尾聲的來服侍大家和我們一起建立教會
[00:25:21.500 --> 00:25:25.900]  第四爲主慷慨捐書
[00:25:25.900 --> 00:25:29.900]  我們常常說如果傳堂
[00:25:29.900 --> 00:25:33.800]  我們是看着我們那個手頭上那盆賬目
[00:25:33.800 --> 00:25:35.700]  我們就什麼都不用做
[00:25:36.900 --> 00:25:41.200]  但是當我們憑信心做神要我們做的事情的時候
[00:25:41.200 --> 00:25:43.500]  甚至在我們缺乏的時候
[00:25:43.500 --> 00:25:50.000]  我們也堅持要給宣教士要給福音機構來奉獻
[00:25:50.000 --> 00:25:53.000]  神就賜下豐富的供應
[00:25:53.000 --> 00:25:56.800]  讓我們一次又一次的經歷信心的功課
[00:25:56.800 --> 00:26:04.500]  其實傳堂以前常常面對不服
[00:26:04.900 --> 00:26:07.800]  但是我們當看到好像缺乏的時候
[00:26:07.800 --> 00:26:10.600]  神就會感動我們的弟兄姊妹
[00:26:10.600 --> 00:26:14.700]  感動教會以外的人來供應我們的需要
[00:26:14.700 --> 00:26:21.000]  同時我也看到弟兄姊妹除了是平常給教會的奉獻以外
[00:26:21.000 --> 00:26:23.400]  聖靈也感動弟兄姊妹
[00:26:23.400 --> 00:26:28.100]  奉獻給社會上有缺乏的弱勢的那些的人士
[00:26:28.100 --> 00:26:33.800]  像在去年我們幫助心福轉介給我們的十個家庭
[00:26:34.200 --> 00:26:36.400]  我們原來以爲資助六個家庭
[00:26:36.400 --> 00:26:38.800]  可是弟兄姊妹慷慨的捐書
[00:26:38.800 --> 00:26:41.500]  我們最後資助了十一個家庭
[00:26:41.500 --> 00:26:44.400]  像這一次前兩個星期
[00:26:44.400 --> 00:26:49.900]  我們鼓勵弟兄姊妹爲印度的平民來做捐獻
[00:26:49.900 --> 00:26:54.100]  我們一共收到了四萬多的金錢
[00:26:54.100 --> 00:27:00.400]  我們已經把這筆錢透過師達基金會轉贈給那邊有需要的人
[00:27:01.000 --> 00:27:07.100]  所以我爲弟兄姊妹這份的愛主愛人的心來感恩之餘
[00:27:07.100 --> 00:27:12.300]  我也希望和弟兄姊妹一同的來彼此的來勉勵
[00:27:12.300 --> 00:27:15.900]  第一我們真的要長存信望愛
[00:27:15.900 --> 00:27:18.300]  這裏保羅提醒他們
[00:27:18.300 --> 00:27:24.600]  我們要喜樂是我們要堅持抓住我們對神的信心
[00:27:24.600 --> 00:27:26.700]  如果我們沒有這個信心
[00:27:26.700 --> 00:27:28.700]  我們的信心對象搞錯了
[00:27:28.700 --> 00:27:30.700]  那我們就沒法喜樂
[00:27:31.500 --> 00:27:33.100]  我們有主的同在
[00:27:33.100 --> 00:27:36.400]  我們信基督得了永生
[00:27:36.400 --> 00:27:39.800]  我們在這個羣體裏面
[00:27:39.800 --> 00:27:41.400]  我們彼此爲肢體
[00:27:41.400 --> 00:27:44.000]  我們之間彼此以愛相待
[00:27:44.000 --> 00:27:47.800]  我們就可以常常活出這份的信望愛
[00:27:47.800 --> 00:27:52.200]  第二我們要成爲同路人
[00:27:52.200 --> 00:27:56.400]  弟兄姊妹我希望我們這裏沒有一個獨行俠
[00:27:56.400 --> 00:27:59.200]  你來到這裏不要自來自去
[00:27:59.200 --> 00:28:04.000]  你身邊的人是和你一起同行的人
[00:28:04.000 --> 00:28:08.400]  我希望我們是一個彼此利約的一個羣體
[00:28:08.400 --> 00:28:12.200]  我們現在有一個門徒訓練小組
[00:28:12.200 --> 00:28:13.900]  我們也鼓勵姊妹們
[00:28:13.900 --> 00:28:16.900]  我們要在教會里面找到同路人
[00:28:16.900 --> 00:28:18.600]  我們彼此的來鼓勵
[00:28:18.600 --> 00:28:21.400]  我們一同來分擔
[00:28:21.400 --> 00:28:24.000]  我也很感恩有姊妹們
[00:28:24.000 --> 00:28:26.400]  他們主動的組織一些活動
[00:28:26.400 --> 00:28:30.600]  希望透過這些活動來凝聚我們更多的弟兄姊妹
[00:28:30.600 --> 00:28:32.400]  因爲我們是家裏的人
[00:28:32.400 --> 00:28:33.600]  我們是一家人
[00:28:33.600 --> 00:28:38.200]  第三靠主樂奔天路
[00:28:38.200 --> 00:28:41.900]  剛纔聽的那首天路
[00:28:41.900 --> 00:28:45.600]  只是人世間的那條路
[00:28:45.600 --> 00:28:49.000]  他不是真的能把我們帶進天堂
[00:28:49.000 --> 00:28:51.100]  但是唯有這條路
[00:28:51.100 --> 00:28:53.500]  這條真正的天路
[00:28:53.500 --> 00:28:56.300]  這條天路也是一條窄路
[00:28:56.900 --> 00:28:59.000]  但是這條窄路上有主
[00:28:59.000 --> 00:29:00.400]  有同路人
[00:29:00.400 --> 00:29:03.100]  無論前面我們的日子如何
[00:29:03.100 --> 00:29:05.300]  我們都能夠心存喜樂
[00:29:05.300 --> 00:29:07.700]  盼望來跟隨主
[00:29:07.700 --> 00:29:16.600]  人間的那條天路
[00:29:16.600 --> 00:29:18.100]  那條鐵路
[00:29:18.100 --> 00:29:20.800]  只能帶我們遊山玩水
[00:29:20.800 --> 00:29:24.800]  他只能帶領地上
[00:29:24.900 --> 00:29:29.300]  可能是那個那片地方的地區的各族的人民
[00:29:29.300 --> 00:29:31.800]  去歡聚一堂
[00:29:31.800 --> 00:29:34.400]  但是隻有透過主耶穌
[00:29:34.400 --> 00:29:37.500]  爲我們所開闢的這條路
[00:29:37.500 --> 00:29:41.800]  我們才能夠去到永恆天上的家鄉
[00:29:41.800 --> 00:29:43.700]  唯有這條路
[00:29:43.700 --> 00:29:48.000]  讓萬族萬國的人能夠相聚
[00:29:48.000 --> 00:29:50.200]  在天上永恆的家鄉
[00:29:50.200 --> 00:29:53.600]  願我們能夠同心的靠主
[00:29:53.700 --> 00:29:55.300]  存着快樂的心
[00:29:55.300 --> 00:29:57.700]  我們一起來奔走這條天路
[00:29:57.700 --> 00:29:59.400]  我們一同低頭禱告
[00:29:59.400 --> 00:30:05.300]  親愛的主
[00:30:05.300 --> 00:30:06.800]  我們感謝你
[00:30:06.800 --> 00:30:08.200]  主耶穌
[00:30:08.200 --> 00:30:10.000]  因着你的犧牲
[00:30:10.000 --> 00:30:11.100]  你的捨己
[00:30:11.100 --> 00:30:15.000]  你爲我們開闢了一條又新又活的道路
[00:30:15.000 --> 00:30:16.800]  是你
[00:30:16.800 --> 00:30:17.600]  透過你
[00:30:17.600 --> 00:30:19.800]  我們能夠去到天父那裏
[00:30:19.800 --> 00:30:21.200]  是唯有你
[00:30:21.200 --> 00:30:24.800]  我們得到真正的喜樂生命和盼望
[00:30:24.800 --> 00:30:29.400]  主感謝你賜給我們這條永恆美好的天路
[00:30:29.400 --> 00:30:31.100]  儘管這條路
[00:30:31.100 --> 00:30:34.800]  可能是一條不好走的路
[00:30:34.800 --> 00:30:37.000]  但是我們知道這條路上
[00:30:37.000 --> 00:30:38.900]  有你與我們同行
[00:30:38.900 --> 00:30:42.100]  有你賜給我們身邊每一位的同路人
[00:30:42.100 --> 00:30:43.900]  我們知道這條路
[00:30:43.900 --> 00:30:46.500]  是唯一能通到永恆
[00:30:46.500 --> 00:30:49.000]  唯一能通到永生
[00:30:49.100 --> 00:30:52.500]  唯一能通到真正的福氣的道路
[00:30:52.500 --> 00:30:53.700]  主要願你
[00:30:53.700 --> 00:30:55.800]  今天你藉着你的話語
[00:30:55.800 --> 00:30:57.000]  你鼓勵我們
[00:30:57.000 --> 00:30:59.400]  讓我們可以同心合意的
[00:30:59.400 --> 00:31:01.200]  在這條天路上
[00:31:01.200 --> 00:31:02.900]  我們努力的奔跑
[00:31:02.900 --> 00:31:03.900]  我們也
[00:31:03.900 --> 00:31:09.600]  我們也承受你賜給我們的使命
[00:31:09.600 --> 00:31:11.800]  讓我們在世的時候
[00:31:11.800 --> 00:31:15.900]  我們能夠忠於你所託付給我們的
[00:31:15.900 --> 00:31:17.400]  這份的使命
[00:31:17.500 --> 00:31:21.000]  讓有一天我們去到你的面前的時候
[00:31:21.000 --> 00:31:25.200]  你稱許我們是又忠心又良善的僕人
[00:31:25.200 --> 00:31:26.500]  我們感謝你
[00:31:26.500 --> 00:31:28.300]  垂聽我們的禱告
[00:31:28.300 --> 00:31:30.100]  奉主耶穌基督的名求
[00:31:30.100 --> 00:31:30.800]  Amen
