
[00:00:00.000 --> 00:00:03.940]  我們今天就主要探討一個敬拜的課題
[00:20:13.320 --> 00:20:15.640]  如果為了消除上帝的憤怒
[00:20:15.640 --> 00:20:20.920]  其實為他贖罪的功能在繁祭裡面我們也有
[00:20:20.920 --> 00:20:22.920]  繁祭也有贖罪功能
[00:20:22.920 --> 00:20:26.760]  不過後來那個贖罪制發明之後
[00:20:26.760 --> 00:20:32.360]  繁祭的贖罪功能開始減弱了很多
[00:20:32.360 --> 00:20:34.040]  它主要的禮祭功能
[00:20:34.040 --> 00:20:36.840]  其實就是獻供物給耶和華
[00:20:36.840 --> 00:20:41.240]  我們略略和大家分享了繁祭
[00:20:41.240 --> 00:20:43.240]  接下來
[00:20:43.240 --> 00:20:45.480]  不過一直說的時候
[00:20:45.480 --> 00:20:47.480]  若然大家真的不用客氣
[00:20:47.480 --> 00:20:50.440]  如果你有問題真的需要問的話
[00:20:50.440 --> 00:20:55.080]  你在聊天室打下問題
[00:20:55.080 --> 00:20:56.680]  我們講座結束了
[00:20:56.680 --> 00:21:00.280]  我就會直接解答你的問題
[00:21:00.280 --> 00:21:01.240]  就是這樣
[00:21:01.240 --> 00:21:04.040]  第二就是掃祭
[00:21:04.040 --> 00:21:07.080]  掃祭就很想和大家分享
[00:21:07.080 --> 00:21:09.480]  掃祭的原文
[00:21:09.480 --> 00:21:13.400]  它的名字其實是讀作Minkah
[00:21:13.400 --> 00:21:18.280]  Minkah這個名字其實就是一種理解
[00:21:18.280 --> 00:21:23.000]  這個理解就是獻給大君王的進貢
[00:21:23.000 --> 00:21:28.760]  是一個進貢的意思
[00:21:28.760 --> 00:21:32.600]  所以這個就是繁祭最基本的意思
[00:21:32.600 --> 00:21:40.920]  有些人說掃祭和繁祭很相似
[00:21:40.920 --> 00:21:45.560]  所以會不會掃祭其實是一個比較便宜的繁祭呢?
[00:21:45.560 --> 00:21:50.840]  又或者是一個窮人所獻的一件這樣的事情呢?
[00:21:50.840 --> 00:21:52.440]  我們試試看經文
[00:21:52.440 --> 00:21:54.440]  或許我們真的有答案
[00:21:54.440 --> 00:21:56.600]  大家應該看到
[00:21:56.600 --> 00:21:59.400]  我就顯示經文給大家看了
[00:21:59.400 --> 00:22:01.880]  就是《利美記》的第二章
[00:22:01.880 --> 00:22:03.880]  其實就是講掃祭
[00:22:03.880 --> 00:22:08.440]  它說若有人獻掃祭為供物
[00:22:08.440 --> 00:22:09.640]  特別留意
[00:22:09.640 --> 00:22:14.440]  其實掃祭的意思和繁祭是一模一樣
[00:22:14.440 --> 00:22:16.440]  都叫做供物
[00:22:16.440 --> 00:22:18.840]  供物又是個斑的字
[00:22:18.840 --> 00:22:22.360]  同樣地都是一種我們叫做獻禮物
[00:22:22.360 --> 00:22:26.040]  給耶和華的一種禮祭功能
[00:22:26.040 --> 00:22:29.800]  不過你要獻供物給耶和華
[00:22:29.800 --> 00:22:33.080]  或者這麼說
[00:22:33.080 --> 00:22:37.160]  你可以將整個第二章
[00:22:37.160 --> 00:22:40.360]  可以分為三段
[00:22:40.360 --> 00:22:44.120]  第一段就是由第一到第三節
[00:22:44.120 --> 00:22:47.720]  第一段主要處理就是獻祭面
[00:22:47.720 --> 00:22:49.240]  這個祭面
[00:22:49.240 --> 00:22:54.600]  多數人理解是未經煮過的祭面
[00:22:54.600 --> 00:22:56.680]  我們就叫做Uncooked
[00:22:56.680 --> 00:22:59.080]  就是未煮過的
[00:22:59.080 --> 00:23:02.760]  這是第一樣我們會看得到
[00:23:02.760 --> 00:23:07.560]  由第四節開始到第十節
[00:23:07.560 --> 00:23:12.280]  其實就是煮過的掃祭
[00:23:12.280 --> 00:23:16.520]  第一到第三節就是未煮過的掃祭
[00:23:16.520 --> 00:23:20.840]  第四到第十節就是煮過的掃祭
[00:23:20.840 --> 00:23:23.800]  Cooked grain offering
[00:23:23.800 --> 00:23:27.080]  要麼就是爐中烤
[00:23:27.080 --> 00:23:30.200]  要麼就是煎餅
[00:23:30.200 --> 00:23:33.560]  要麼就是用鐵鏟在上面攪拌
[00:23:33.560 --> 00:23:36.120]  變成有三種烹調方式
[00:23:36.120 --> 00:23:40.760]  你可以想我們叫做煮過的掃祭
[00:23:40.760 --> 00:23:45.240]  由第十一節開始到最後十六節
[00:23:45.240 --> 00:23:50.120]  其實就是用初熟之麥獻為掃祭
[00:23:50.120 --> 00:23:52.120]  就是第三款掃祭
[00:23:52.120 --> 00:23:54.120]  用初熟之麥獻為掃祭
[00:23:54.120 --> 00:23:55.480]  我告訴大家
[00:23:55.480 --> 00:23:59.160]  第一種掃祭因為不需要經過煮
[00:23:59.160 --> 00:24:02.200]  所以是一個原始的材料
[00:24:02.200 --> 00:24:06.120]  是一個沒有經過煮過的細麵
[00:24:06.120 --> 00:24:10.840]  獻祭的人就要拿這東西給祭司
[00:24:10.840 --> 00:24:13.480]  祭司就幫他獻成為掃祭
[00:24:13.480 --> 00:24:18.120]  第四到第十節所說的就是獻祭的人
[00:24:18.120 --> 00:24:24.120]  在家中用爐中烤了那些木餃餅、薄餅
[00:24:24.120 --> 00:24:27.880]  又或者用鐵鏟去做好那些細麵
[00:24:27.880 --> 00:24:30.840]  又或者用煎鍋去煎好那些細麵
[00:24:30.840 --> 00:24:35.000]  無論你用哪幾種烹調方式也好
[00:24:35.000 --> 00:24:37.560]  你做好了
[00:24:37.560 --> 00:24:43.160]  做熟了那些細麵或者麵餅的時候
[00:24:43.160 --> 00:24:46.120]  才拿去給祭司獻成為掃祭
[00:24:46.120 --> 00:24:47.160]  大家記不記得
[00:24:47.160 --> 00:24:49.160]  一個是生的
[00:24:49.160 --> 00:24:50.440]  就是不煮過的
[00:24:50.440 --> 00:24:51.720]  一個就是煮過的
[00:24:51.720 --> 00:24:53.160]  這樣的情況
[00:24:53.160 --> 00:24:57.960]  最後就是初熟之物為掃祭
[00:24:57.960 --> 00:24:59.720]  這裡不是獻細麵
[00:24:59.720 --> 00:25:05.000]  這裡是獻和為子或者生為子的情況
[00:25:05.000 --> 00:25:08.840]  所以有三種的掃祭
[00:25:08.840 --> 00:25:10.600]  我們能夠看得到
[00:25:10.600 --> 00:25:12.600]  我們首先看第一種
[00:25:12.600 --> 00:25:15.400]  第一種是細麵
[00:25:15.400 --> 00:25:18.440]  是沒有經過煮過的
[00:25:18.440 --> 00:25:21.320]  它要加上兩件事
[00:25:21.320 --> 00:25:25.160]  第一件事就是要加上油
[00:25:25.160 --> 00:25:27.720]  相信就是橄欖油
[00:25:27.720 --> 00:25:30.040]  塗一些橄欖油上去
[00:25:30.040 --> 00:25:32.280]  第二就是加上乳香
[00:25:32.280 --> 00:25:33.400]  我問一下大家
[00:25:33.400 --> 00:25:36.680]  乳香是貴還是便宜?
[00:25:36.680 --> 00:25:43.720]  大家覺得貴還是便宜?
[00:25:43.720 --> 00:25:49.480]  如果大家知道價錢的話
[00:25:49.480 --> 00:25:51.320]  乳香是很貴的
[00:25:51.320 --> 00:25:52.520]  非常貴
[00:25:52.520 --> 00:25:53.800]  所以如果是這樣
[00:25:53.800 --> 00:25:58.680]  第一款的掃祭絕對不是給窮人去獻的
[00:25:58.680 --> 00:26:02.440]  我們千萬不要誤會掃祭只是給窮人獻
[00:26:02.440 --> 00:26:04.600]  其實這裡是給有錢人獻的
[00:26:04.600 --> 00:26:10.600]  你將細麵加上油和乳香
[00:26:10.600 --> 00:26:13.640]  在細麵當中取一把
[00:26:13.640 --> 00:26:14.920]  什麼叫一把呢?
[00:26:14.920 --> 00:26:17.080]  其實就是一隻手這麼大
[00:26:17.080 --> 00:26:18.200]  一隻手這麼大
[00:26:18.200 --> 00:26:23.080]  有一團的細麵就取一把出來
[00:26:23.080 --> 00:26:27.400]  而這一把就要加上油和所有乳香
[00:26:27.400 --> 00:26:31.240]  作為一個叫做紀念的一把
[00:26:31.240 --> 00:26:34.840]  就是紀念的一把的一種情況
[00:26:34.840 --> 00:26:36.680]  沒有這麼錯
[00:26:36.680 --> 00:26:38.120]  紀念的一把
[00:26:38.120 --> 00:26:42.760]  然後這一把加上油和乳香的這一部分
[00:26:42.760 --> 00:26:45.400]  就燒在炭上
[00:26:45.400 --> 00:26:48.200]  就成為一個輕香的火祭
[00:26:48.200 --> 00:26:49.320]  如果是這樣
[00:26:49.320 --> 00:26:50.440]  你就明白了
[00:26:50.440 --> 00:26:55.160]  為什麼這樣可以成為輕香的火祭呢?
[00:26:55.160 --> 00:26:57.560]  就是因為它是未經煮熟
[00:26:57.560 --> 00:26:59.080]  未經煮熟就這樣燒
[00:26:59.080 --> 00:27:00.360]  其實是沒有什麼味道的
[00:27:00.360 --> 00:27:02.200]  是不會有任何味道
[00:27:02.200 --> 00:27:04.280]  為什麼要加乳香你就明白了
[00:27:04.280 --> 00:27:11.240]  因為乳香能夠產生一個輕香的火祭
[00:27:11.240 --> 00:27:13.640]  所以加乳香的作用
[00:27:13.640 --> 00:27:17.240]  就是為了要產生一個good smell
[00:27:17.240 --> 00:27:20.920]  就是一個非常香的一種情況
[00:27:20.920 --> 00:27:24.520]  拿了這一把作為紀念的一把
[00:27:24.520 --> 00:27:27.800]  然後掃祭所剩餘的
[00:27:27.800 --> 00:27:30.040]  就是沒有拿走的那一把
[00:27:30.040 --> 00:27:33.160]  就要歸給亞倫和他的子孫
[00:27:33.160 --> 00:27:35.560]  作為他們所當得的份
[00:27:35.560 --> 00:27:36.360]  OK?
[00:27:36.360 --> 00:27:40.520]  類似有兩部分讓大家看得到
[00:27:40.520 --> 00:27:43.080]  第四到第十節
[00:27:43.080 --> 00:27:46.280]  同樣地這次不是uncooked
[00:27:46.280 --> 00:27:48.760]  現在是煮好了
[00:27:48.760 --> 00:27:51.080]  無論你是用爐中烤
[00:27:51.080 --> 00:27:53.320]  無論你用鐵鏟
[00:27:53.320 --> 00:27:56.520]  又或者是煎鍋去做成的話
[00:27:56.520 --> 00:28:00.840]  就將這些東西掃祭帶到耶和華面前
[00:28:00.840 --> 00:28:01.640]  一帶過去
[00:28:01.640 --> 00:28:03.160]  因為你剛剛煮好
[00:28:03.160 --> 00:28:06.280]  你剛剛煮好就帶到會幕那裡
[00:28:06.280 --> 00:28:07.720]  奉給祭司
[00:28:07.720 --> 00:28:12.520]  祭司就要馬上將它全部帶去彈錢
[00:28:12.520 --> 00:28:15.960]  是一定要一氣呵成的一個動作
[00:28:15.960 --> 00:28:19.560]  然後就要在這些cooked
[00:28:19.560 --> 00:28:21.480]  就是煮好的素材
[00:28:21.480 --> 00:28:24.040]  拿一把作為紀念
[00:28:24.040 --> 00:28:26.280]  燒在壇上
[00:28:26.280 --> 00:28:27.240]  看到嗎?
[00:28:27.240 --> 00:28:30.200]  然後將剩餘的那些
[00:28:30.200 --> 00:28:33.160]  就可以歸給亞倫和他的子孫
[00:28:33.160 --> 00:28:35.400]  你就會看到一個這樣的程序
[00:28:35.400 --> 00:28:37.800]  你就會看到cooked的那個
[00:28:37.800 --> 00:28:40.040]  就是有煮成的那個
[00:28:40.040 --> 00:28:42.600]  是不需要加油
[00:28:42.600 --> 00:28:44.840]  也不需要加魚香
[00:28:44.840 --> 00:28:45.800]  是不是?
[00:28:45.800 --> 00:28:46.600]  大家看到了
[00:28:46.600 --> 00:28:47.960]  是不需要加這些
[00:28:47.960 --> 00:28:49.160]  原因是什麼?
[00:28:49.160 --> 00:28:51.880]  原因就是你已經煮好了
[00:28:51.880 --> 00:28:53.240]  如果煮好了
[00:28:53.240 --> 00:29:00.280]  就代表它是能夠自己產生輕香之氣
[00:29:00.280 --> 00:29:02.360]  因為已經煮好了
[00:29:02.360 --> 00:29:03.880]  煮好了應該香一點
[00:29:03.880 --> 00:29:05.640]  一種這樣的情況
[00:29:05.640 --> 00:29:07.480]  所以你就不需要加魚香
[00:29:07.480 --> 00:29:10.280]  還有你不需要加油和加魚香
[00:29:10.280 --> 00:29:14.920]  其實第四到第十節的cooked的素製
[00:29:14.920 --> 00:29:17.960]  其實就是專留給窮人使用
[00:29:17.960 --> 00:29:18.760]  是不是?
[00:29:18.760 --> 00:29:20.280]  因為沒有加魚香
[00:29:20.280 --> 00:29:23.400]  所以就不是一種貴的素製
[00:29:23.400 --> 00:29:26.200]  所以一到三節那個是貴的素製
[00:29:26.200 --> 00:29:29.080]  四到十節那個是便宜一點
[00:29:29.080 --> 00:29:31.320]  是給窮人使用的素製
[00:29:31.320 --> 00:29:36.280]  然後我們就會發現素製是不可以加烤
[00:29:36.280 --> 00:29:38.600]  也不可以加蜜
[00:29:38.600 --> 00:29:41.720]  當然我們就要問為什麼不可以加烤
[00:29:41.720 --> 00:29:45.960]  有很多人覺得烤是象徵污穢
[00:29:45.960 --> 00:29:48.760]  或者象徵罪惡的意思
[00:29:48.760 --> 00:29:50.840]  其實是一場大誤會
[00:29:50.840 --> 00:29:55.000]  整段經文或者整個舊約真的沒有說過
[00:29:55.000 --> 00:29:58.040]  烤是象徵污穢或者罪孽
[00:29:58.040 --> 00:30:02.920]  而的確到第七章有一條條例在平安祭那裡
[00:30:02.920 --> 00:30:08.440]  是可以獻有烤有膠的餅的
[00:30:08.440 --> 00:30:11.720]  如果它是真的象徵罪惡
[00:30:11.720 --> 00:30:14.920]  其實你那個也不可以獻
[00:30:14.920 --> 00:30:16.920]  但是它又可以獻給耶和華
[00:30:16.920 --> 00:30:18.120]  所以你明白
[00:30:18.120 --> 00:30:23.640]  膠其實就不是代表罪惡和邪惡的意思
[00:30:23.640 --> 00:30:25.480]  我自己又認為
[00:30:25.480 --> 00:30:28.040]  不可以加膠不可以加蜜
[00:30:28.040 --> 00:30:29.560]  它最主要的意思
[00:30:29.560 --> 00:30:32.440]  因為膠是有一個發酵程序
[00:30:32.440 --> 00:30:33.720]  有發酵程序
[00:30:33.720 --> 00:30:35.400]  變成你燒它的時候
[00:30:35.400 --> 00:30:38.440]  你就很浪費
[00:30:38.440 --> 00:30:40.440]  還有如果你加了蜜的話
[00:30:40.440 --> 00:30:42.120]  就很容易燒焦
[00:30:42.120 --> 00:30:45.160]  以致那東西不是散發輕香之氣
[00:30:45.160 --> 00:30:46.920]  而是散發一個糯味
[00:30:46.920 --> 00:30:48.200]  你明白我的意思嗎?
[00:30:48.200 --> 00:30:53.000]  變成了一個這樣的動作
[00:30:53.000 --> 00:30:55.000]  不過最重要是什麼?
[00:30:55.000 --> 00:30:57.000]  最重要是第十三節
[00:30:57.000 --> 00:30:59.400]  第十三節就說
[00:30:59.400 --> 00:31:06.120]  范軒維素製的貢物全部都要用鹽去調和
[00:31:06.120 --> 00:31:07.720]  並且告訴你
[00:31:07.720 --> 00:31:13.240]  在素製上是不可以缺乏神納藥的鹽
[00:31:13.240 --> 00:31:16.600]  你就不明白什麼叫納藥的鹽
[00:31:16.600 --> 00:31:17.960]  我告訴大家
[00:31:17.960 --> 00:31:19.080]  鹽是什麼呢?
[00:31:19.080 --> 00:31:26.040]  鹽是古代保存食物的一個很重要的元素
[00:31:26.040 --> 00:31:29.560]  因為古代真的沒有冰箱
[00:31:29.560 --> 00:31:32.200]  所以如果要保存的話
[00:31:32.200 --> 00:31:33.320]  就有兩個方法
[00:31:33.320 --> 00:31:36.920]  第一個方法就是曬乾它
[00:31:36.920 --> 00:31:38.120]  你就能夠保存
[00:31:38.120 --> 00:31:43.560]  第二個方法就是用鹽醃著它
[00:31:43.560 --> 00:31:45.800]  那東西就不會腐朽
[00:31:45.800 --> 00:31:47.240]  如果是這樣的話
[00:31:47.240 --> 00:31:48.840]  什麼叫納藥的鹽?
[00:31:48.840 --> 00:31:55.880]  納藥的鹽其實就是象徵上帝和你所納的藥
[00:31:55.880 --> 00:32:02.280]  是一個永遠能夠給上帝保存的藥的意思
[00:32:02.280 --> 00:32:07.560]  因為用鹽去象徵永遠
[00:32:07.560 --> 00:32:12.040]  獻給耶和華的就要用鹽去調和
[00:32:12.040 --> 00:32:13.880]  你就能夠想像
[00:32:13.880 --> 00:32:15.720]  其實你就能夠解釋什麼呢?
[00:32:15.720 --> 00:32:18.680]  解釋什麼叫做紀念的一把
[00:32:18.680 --> 00:32:21.800]  你就會想什麼叫紀念的一把呢?
[00:32:21.800 --> 00:32:23.880]  紀念什麼呢?
[00:32:23.880 --> 00:32:26.600]  原來紀念的一把要加上鹽
[00:32:26.600 --> 00:32:28.360]  鹽有一個象徵
[00:32:28.360 --> 00:32:31.960]  是象徵上帝和你所納的藥
[00:32:31.960 --> 00:32:33.160]  如果是這樣的話
[00:32:33.160 --> 00:32:39.240]  其實就是要紀念上帝和你所納的藥
[00:32:39.240 --> 00:32:42.680]  如果你聞到乳香的輕香之氣
[00:32:42.680 --> 00:32:47.480]  其實你應該掃祭有另外一個象徵意義
[00:32:47.480 --> 00:32:50.120]  是梵祭是不會有的
[00:32:50.120 --> 00:32:53.000]  梵祭是不需要加鹽的
[00:32:53.000 --> 00:32:54.360]  大家想清楚
[00:32:54.360 --> 00:32:55.960]  但是掃祭要
[00:32:55.960 --> 00:32:58.520]  原因是有一個象徵意義
[00:32:58.520 --> 00:33:04.200]  就是要紀念上帝和你納下一個的文藥
[00:33:04.200 --> 00:33:10.280]  而這件事就成為作為屬神的子民的身份象徵
[00:33:10.280 --> 00:33:13.240]  如果你翻了一遍
[00:33:13.240 --> 00:33:15.720]  你應該要確定一件事
[00:33:15.720 --> 00:33:20.920]  其實你就是屬於和上帝納下文藥的屬神子民
[00:33:20.920 --> 00:33:22.200]  如果是這樣
[00:33:22.200 --> 00:33:26.040]  我們明白掃祭有一個象徵意義
[00:33:26.040 --> 00:33:29.240]  其實就在梵祭那裡也沒有
[00:33:29.240 --> 00:33:31.720]  梵祭就獻上禮物給上帝
[00:33:31.720 --> 00:33:34.520]  但是掃祭是有一個象徵意義
[00:33:34.520 --> 00:33:37.080]  是當你產生輕香之氣
[00:33:37.080 --> 00:33:39.000]  而那是紀念的一把
[00:33:39.000 --> 00:33:42.520]  是紀念上帝和你納下的文藥
[00:33:42.520 --> 00:33:46.440]  所以掃祭是有這樣的象徵意義
[00:33:46.440 --> 00:33:50.760]  所以我們回到那個PowerPoint
[00:33:50.760 --> 00:33:53.320]  你就會看到
[00:33:53.320 --> 00:33:57.160]  其實這裡就是在說Memorial Portion
[00:33:57.160 --> 00:33:58.680]  紀念的一把
[00:33:58.680 --> 00:34:02.280]  是紀念上帝和你納藥的事實
[00:34:02.280 --> 00:34:05.880]  掃祭我講到這裡
[00:34:05.880 --> 00:34:08.200]  接著下一個就是平安祭
[00:34:08.200 --> 00:34:11.240]  平安祭基本上就放在第三章
[00:34:11.240 --> 00:34:16.120]  第三章我今天不會和大家看詳細的經文
[00:34:16.120 --> 00:34:18.280]  我略略和大家分享一下
[00:34:18.280 --> 00:34:23.400]  平安祭其實是唯獨一個獻祭
[00:34:23.400 --> 00:34:25.960]  是獻祭那個人是有肉食的
[00:34:25.960 --> 00:34:27.880]  唯一一個
[00:34:27.880 --> 00:34:29.320]  首先禮祭程序
[00:34:29.320 --> 00:34:32.600]  你就獻一隻牛或者是獻一隻羊
[00:34:32.600 --> 00:34:35.000]  帶到會幕面前
[00:34:35.000 --> 00:34:36.680]  然後宰了之後
[00:34:36.680 --> 00:34:42.600]  就將血塗在或者倒在梵祭壇那裡
[00:34:42.600 --> 00:34:48.360]  然後就將羊切成筷子
[00:34:48.360 --> 00:34:51.960]  裡面的內臟和肥膏
[00:34:51.960 --> 00:34:53.480]  也就是脂油
[00:34:53.480 --> 00:34:57.720]  全部要放在梵祭壇那裡
[00:34:57.720 --> 00:35:00.520]  一把火就燒了它
[00:35:00.520 --> 00:35:03.320]  燒內臟和脂油
[00:35:03.320 --> 00:35:04.520]  它的意思是什麼?
[00:35:04.520 --> 00:35:09.480]  它的意思就是這些是上帝所謂吃的
[00:35:09.480 --> 00:35:10.760]  上帝不用吃東西的
[00:35:10.760 --> 00:35:14.840]  不過你明白好像是上帝吃的那個部分
[00:35:14.840 --> 00:35:16.440]  而你吃什麼呢?
[00:35:16.440 --> 00:35:21.000]  你就是吃牛或者羊的製肉
[00:35:21.000 --> 00:35:23.240]  你吃牛和羊的製肉
[00:35:23.240 --> 00:35:27.960]  不過那個製肉的胸和右腿
[00:35:27.960 --> 00:35:31.880]  就要給祭司和他的家族去吃
[00:35:31.880 --> 00:35:33.240]  所以如果是這樣
[00:35:33.240 --> 00:35:35.880]  整件事就告訴我們
[00:35:35.880 --> 00:35:40.680]  原來平安祭是神又可以吃
[00:35:40.680 --> 00:35:41.880]  你又可以吃
[00:35:41.880 --> 00:35:43.240]  就是獻祭的人
[00:35:43.240 --> 00:35:45.320]  祭司也可以吃
[00:35:45.320 --> 00:35:48.520]  很多人一起享用祭物
[00:35:48.520 --> 00:35:54.600]  所以難怪有一些翻譯翻譯成Fellowship Offering
[00:35:54.600 --> 00:35:57.320]  Fellowship就是好像團契一樣
[00:35:57.320 --> 00:35:58.440]  一起吃
[00:35:58.440 --> 00:36:01.800]  又或者翻譯成Well-being Offering
[00:36:01.800 --> 00:36:04.760]  但是有些人通常翻譯成Peace Offering
[00:36:04.760 --> 00:36:07.560]  就是平安祭的一種情況
[00:36:08.440 --> 00:36:14.200]  你還沒記得第17章有一個這樣的條例
[00:36:14.200 --> 00:36:15.400]  條例就是說
[00:36:15.400 --> 00:36:18.360]  如果以色列人要吃牛和羊
[00:36:18.360 --> 00:36:21.480]  就在第17章的上半節
[00:36:21.480 --> 00:36:27.240]  有一個條例必須帶到會幕那裡獻祭作為平安祭
[00:36:27.240 --> 00:36:30.760]  你才可以吃牛排和羊架
[00:36:30.760 --> 00:36:35.800]  就是說你不可以在家中宰了牛和羊
[00:36:35.800 --> 00:36:38.440]  然後自己燒了吃
[00:36:38.440 --> 00:36:39.160]  是不可以的
[00:36:39.160 --> 00:36:44.120]  你一定要帶到會幕前獻祭為平安祭
[00:36:44.120 --> 00:36:46.920]  你才可以吃到牛排和羊架
[00:36:46.920 --> 00:36:48.600]  這樣的目的
[00:36:48.600 --> 00:36:51.640]  是為了要讓以色列人去宣認
[00:36:51.640 --> 00:36:55.080]  唯有耶和華才是殺生的主宰
[00:36:55.080 --> 00:36:56.840]  是生命的主宰
[00:36:56.840 --> 00:36:58.600]  凡是牛和羊
[00:36:58.600 --> 00:37:01.720]  都一定要帶到會幕門口宰殺
[00:37:01.720 --> 00:37:02.920]  否則的話
[00:37:02.920 --> 00:37:05.560]  就是犯了流人血的罪
[00:37:05.560 --> 00:37:06.840]  要被剪除
[00:37:06.840 --> 00:37:09.400]  就是很特別的一種描述
[00:37:09.400 --> 00:37:13.240]  這樣的描述也是給我們很多提醒
[00:37:13.240 --> 00:37:15.720]  因為當我們在教會裡面
[00:37:15.720 --> 00:37:17.720]  去到進行Fellowship
[00:37:17.720 --> 00:37:19.000]  一定是飲飲食食
[00:37:19.000 --> 00:37:20.920]  雖然現在教會不准飲食
[00:37:20.920 --> 00:37:22.200]  其實大家都知道
[00:37:22.200 --> 00:37:23.960]  不過你離開了
[00:37:23.960 --> 00:37:26.040]  一定跟弟兄姊妹一起去吃東西
[00:37:26.040 --> 00:37:27.160]  吃東西的時候
[00:37:27.160 --> 00:37:31.720]  當你在吃牛排、豬排、羊排的時候
[00:37:31.720 --> 00:37:34.680]  請你也要紀念
[00:37:34.680 --> 00:37:38.120]  其實它之所以能夠擺在桌前
[00:37:38.120 --> 00:37:39.720]  能夠被你享用
[00:37:39.720 --> 00:37:42.680]  其實背後是經歷過殺生
[00:37:42.680 --> 00:37:44.120]  經歷過飼養
[00:37:44.120 --> 00:37:47.400]  經歷過一種叫做Industrial的程序
[00:37:47.400 --> 00:37:48.840]  而這個程序
[00:37:48.840 --> 00:37:50.520]  全部是Secular的
[00:37:50.520 --> 00:37:53.000]  全部都是很細作
[00:37:53.000 --> 00:37:54.840]  沒有任何勵制的意義
[00:37:54.840 --> 00:37:57.640]  但是平安祭告訴我們
[00:37:57.640 --> 00:38:00.520]  其實原來生命之主是屬於耶和華
[00:38:00.520 --> 00:38:04.360]  你之所以在台前有一個牛排
[00:38:04.360 --> 00:38:08.760]  其實你就要紀念這個生命的主宰
[00:38:08.760 --> 00:38:10.360]  是來自耶和華
[00:38:10.360 --> 00:38:11.880]  所以平安祭
[00:38:11.880 --> 00:38:12.920]  On and off
[00:38:12.920 --> 00:38:15.880]  都不停提醒那些憲制者
[00:38:15.880 --> 00:38:20.120]  你不可以當那頭牛是完全你擁有的
[00:38:20.120 --> 00:38:21.720]  因為它也是有生命的
[00:38:21.720 --> 00:38:25.880]  是要經過殺生、流血的一種狀態
[00:38:25.880 --> 00:38:28.040]  第十七章的利美記
[00:38:28.040 --> 00:38:30.280]  Further去到解釋給我們聽
[00:38:30.280 --> 00:38:32.360]  你吃牛和吃羊的時候
[00:38:32.360 --> 00:38:34.440]  就不可吃血
[00:38:34.440 --> 00:38:36.360]  不可吃血
[00:38:36.360 --> 00:38:37.640]  這個條例
[00:38:37.640 --> 00:38:39.400]  它不是喝血
[00:38:39.400 --> 00:38:41.720]  我們不會喝血
[00:38:41.720 --> 00:38:43.960]  我們不會做一些看不開的事情
[00:38:43.960 --> 00:38:46.120]  但是它說是吃血
[00:38:46.120 --> 00:38:51.400]  吃血就是說是連肉帶血一起吃的一種意思
[00:38:51.400 --> 00:38:54.040]  所以它就用吃而不是用喝
[00:38:54.040 --> 00:38:55.720]  你就會問
[00:38:55.720 --> 00:39:00.200]  我們也不會血淋淋地吃一塊牛排的
[00:39:00.200 --> 00:39:01.400]  答案是什麼?
[00:39:01.400 --> 00:39:07.400]  答案就是它不容許牛排是三成熟、七成熟、五成熟那些
[00:39:07.400 --> 00:39:09.880]  一定要是十成熟才可以
[00:39:09.880 --> 00:39:12.280]  如果你真的不吃血
[00:39:12.280 --> 00:39:16.120]  就一定要是十成熟你才能吃
[00:39:16.120 --> 00:39:17.400]  如果是這樣
[00:39:17.400 --> 00:39:19.320]  其實你做猶太人
[00:39:19.320 --> 00:39:21.560]  你去扒房一定是做得很好
[00:39:21.560 --> 00:39:22.120]  是不是?
[00:39:22.120 --> 00:39:27.560]  你不可以是中等或者是七成那些
[00:39:27.560 --> 00:39:28.920]  你是不可以的
[00:39:28.920 --> 00:39:30.520]  但是到了新約
[00:39:30.520 --> 00:39:32.520]  我們這群外邦人的信徒
[00:39:32.520 --> 00:39:35.640]  其實當然也不需要遵守這些條例
[00:39:35.640 --> 00:39:37.240]  原因就是
[00:39:37.240 --> 00:39:40.520]  《使徒行傳》為我們處理了這件事
[00:39:40.520 --> 00:39:42.680]  我們就不需要再多說了
[00:39:42.680 --> 00:39:45.960]  不過不可吃血在第17章那裡
[00:39:45.960 --> 00:39:51.000]  有一個這樣的條例給大家去看一看
[00:39:51.000 --> 00:39:52.760]  我們展示經文
[00:39:52.760 --> 00:39:56.440]  然後就去到第17章的第11節
[00:39:56.440 --> 00:39:57.400]  我們看看
[00:39:57.400 --> 00:39:58.440]  它說什麼呢?
[00:39:58.440 --> 00:40:02.760]  它說活物的生命是在血中
[00:40:02.760 --> 00:40:04.840]  我把這血賜給你們
[00:40:04.840 --> 00:40:09.080]  可以在壇上為你們的生命贖罪
[00:40:09.080 --> 00:40:11.400]  因為血裡有生命
[00:40:11.400 --> 00:40:12.280]  大家看到這句
[00:40:12.280 --> 00:40:13.560]  血裡有生命
[00:40:13.560 --> 00:40:15.480]  所以能以贖罪
[00:40:15.480 --> 00:40:19.960]  所以這就成為它不可吃血的原因
[00:40:19.960 --> 00:40:21.480]  血裡有生命
[00:40:21.480 --> 00:40:22.920]  你有吃血的話
[00:40:22.920 --> 00:40:25.800]  就代表你當自己是生命的主宰
[00:40:25.800 --> 00:40:29.240]  隨意吞噬其他動物的生命
[00:40:29.240 --> 00:40:31.160]  你不吃血
[00:40:31.160 --> 00:40:34.760]  其實是尊重生命的主宰是來自耶和華
