
[00:00:00.000 --> 00:00:03.440]  今天要和大家分享的講道題目是
[00:18:46.720 --> 00:18:49.920]  以致他的警告遲遲都不發出
[00:18:49.920 --> 00:18:53.520]  不能及早去制止他的惡行
[00:18:53.520 --> 00:18:55.920]  神不去放棄
[00:18:55.920 --> 00:18:59.000]  繼續派神人去見祭司以來
[00:18:59.000 --> 00:19:02.240]  訓示他在百姓的祭物當中
[00:19:02.240 --> 00:19:03.600]  他怎樣做
[00:19:03.600 --> 00:19:04.400]  以來
[00:19:04.400 --> 00:19:07.360]  你為何尊重你兩個兒子
[00:19:07.360 --> 00:19:09.120]  過於尊重我
[00:19:09.120 --> 00:19:11.800]  在百姓獻祭的祭物當中
[00:19:11.800 --> 00:19:13.000]  你就怎樣
[00:19:13.000 --> 00:19:14.400]  取為己用
[00:19:14.400 --> 00:19:16.120]  養肥自己
[00:19:16.120 --> 00:19:17.200]  我們看到
[00:19:17.200 --> 00:19:20.480]  以來他對神人的警告
[00:19:20.480 --> 00:19:22.360]  仍然無動於衷
[00:19:22.360 --> 00:19:24.520]  仍然沒有積極的回應
[00:19:24.520 --> 00:19:25.560]  以致最後
[00:19:25.560 --> 00:19:28.520]  上帝去伸手去管教
[00:19:28.520 --> 00:19:31.680]  他不容讓他的百姓再受欺壓
[00:19:31.680 --> 00:19:35.800]  也不容讓這些祭司在神的面前當中
[00:19:35.800 --> 00:19:37.640]  去肆立服事
[00:19:37.640 --> 00:19:38.640]  我們看看
[00:19:38.640 --> 00:19:40.520]  以來這三父子
[00:19:40.520 --> 00:19:42.840]  最後的懲罰是怎樣
[00:19:42.840 --> 00:19:45.760]  這三父子在第四章告訴他
[00:19:45.760 --> 00:19:48.600]  他們會在同一天死去
[00:19:48.600 --> 00:19:52.440]  當時以色列人和菲律師人打仗的時候
[00:19:52.440 --> 00:19:54.000]  以來的兩個兒子
[00:19:54.000 --> 00:19:56.200]  荷弗尼和菲利哈
[00:19:56.200 --> 00:19:59.360]  被菲律師人所殺
[00:19:59.360 --> 00:20:01.760]  並且當這個報信的人
[00:20:01.760 --> 00:20:04.080]  去到以來的面前
[00:20:04.080 --> 00:20:05.840]  並且說
[00:20:05.840 --> 00:20:09.840]  這個藥櫃被菲律師人所擼了之後
[00:20:09.840 --> 00:20:12.800]  以來聽到這個報信之後
[00:20:12.800 --> 00:20:14.320]  就往後跌倒
[00:20:14.320 --> 00:20:16.040]  截頸而死
[00:20:16.040 --> 00:20:17.280]  他們的結果
[00:20:17.280 --> 00:20:20.320]  是因為不尊重耶和華
[00:20:20.320 --> 00:20:22.880]  因為他們沒有一個
[00:20:22.880 --> 00:20:24.960]  信服神的心
[00:20:24.960 --> 00:20:28.160]  剛才我們說到聆聽這件事
[00:20:28.160 --> 00:20:30.040]  神有派神人
[00:20:30.040 --> 00:20:31.920]  也有親子去說話
[00:20:31.920 --> 00:20:36.640]  但是他們三父子沒有好的聆聽
[00:20:36.640 --> 00:20:39.520]  以致他們的結局就是如此
[00:20:39.520 --> 00:20:41.520]  雖然以利家結束了
[00:20:41.520 --> 00:20:45.320]  但是神仍然去尋找一些
[00:20:45.320 --> 00:20:47.840]  有一個信服他的心智的人
[00:20:47.840 --> 00:20:49.760]  我們第二章說到
[00:20:49.760 --> 00:20:52.640]  有一個孩童漸漸長大
[00:20:52.640 --> 00:20:54.440]  這一個就是撒姆爾
[00:20:54.440 --> 00:20:58.960]  他得到耶和華和人越發喜愛他
[00:20:58.960 --> 00:20:59.920]  這裡說到
[00:20:59.920 --> 00:21:02.280]  他不單止聽從以來
[00:21:02.280 --> 00:21:04.000]  更加在將來的時候
[00:21:04.000 --> 00:21:06.720]  他對神有一個信服的心智
[00:21:06.720 --> 00:21:10.080]  以致上耶和華揀選他
[00:21:10.080 --> 00:21:11.760]  以致跟他說話
[00:21:11.760 --> 00:21:16.000]  並且高立他成為耶和華的先知
[00:21:16.000 --> 00:21:19.320]  我們能夠聽到神的說話
[00:21:19.320 --> 00:21:22.280]  因為我們對神有一個信服神的心智
[00:21:22.280 --> 00:21:25.600]  信服神的心智是主的門徒的特質
[00:21:25.600 --> 00:21:28.200]  你有沒有聽過主的門徒的特質
[00:21:28.200 --> 00:21:31.000]  其實坊間有些什麼
[00:21:31.000 --> 00:21:35.520]  有沒有聽過這個概念
[00:21:35.520 --> 00:21:36.720]  是有關
[00:21:36.720 --> 00:21:40.000]  不是選一些肥的
[00:21:40.000 --> 00:21:41.880]  是否像當中那些細身
[00:21:41.880 --> 00:21:43.080]  很肥美
[00:21:43.080 --> 00:21:45.200]  可能也是
[00:21:45.200 --> 00:21:48.200]  肥的侍奉人員是沒有歧視的
[00:21:48.200 --> 00:21:50.520]  我們都很欣賞他們的服侍
[00:21:50.520 --> 00:21:51.840]  肥的原因
[00:21:51.840 --> 00:21:54.000]  原來每一個英文字母
[00:21:54.000 --> 00:21:56.880]  都有主的門徒的特質
[00:21:56.880 --> 00:21:58.080]  我們看一看
[00:21:58.080 --> 00:22:00.560]  原來他最重要的那一件事
[00:22:00.560 --> 00:22:03.200]  他先是對神要去忠心
[00:22:03.200 --> 00:22:06.560]  就是對神的吩咐、管教
[00:22:06.560 --> 00:22:08.560]  他認真去跟從
[00:22:08.560 --> 00:22:11.040]  並且他也對身邊的人
[00:22:11.040 --> 00:22:13.120]  有忠誠的相待
[00:22:13.120 --> 00:22:15.320]  因為忠誠是跟我們
[00:22:15.320 --> 00:22:21.120]  跟人與人之間建立一個基本的關係
[00:22:21.120 --> 00:22:24.240]  第二個A是一個available
[00:22:24.240 --> 00:22:26.120]  是一個隨時後命
[00:22:26.120 --> 00:22:28.120]  你看到在經文當中
[00:22:28.120 --> 00:22:31.760]  其實撒姆爾跟神說了四次
[00:22:31.760 --> 00:22:33.240]  「我在者類」
[00:22:33.240 --> 00:22:36.160]  你看到這個孩童當中
[00:22:36.160 --> 00:22:38.640]  其實他有一個隨時後命
[00:22:38.640 --> 00:22:42.880]  他隨時準備被神傳出去服侍
[00:22:42.880 --> 00:22:45.560]  我們看到主的門徒是怎樣的
[00:22:45.560 --> 00:22:48.440]  他會能夠好好去管理時間
[00:22:48.440 --> 00:22:50.760]  他會能夠每一天
[00:22:50.760 --> 00:22:54.040]  有親近主耶穌的時間
[00:22:54.040 --> 00:22:56.760]  P是一個受教
[00:22:56.760 --> 00:22:59.880]  是一個受教的心、受教的靈
[00:22:59.880 --> 00:23:02.600]  他不單止對神去受教
[00:23:02.600 --> 00:23:06.400]  他對人也有一個虛心接受的教導
[00:23:06.400 --> 00:23:09.920]  後來主的門徒還有一個新的說法
[00:23:09.920 --> 00:23:11.440]  不單止要肥
[00:23:11.440 --> 00:23:12.640]  還要什麼?
[00:23:12.640 --> 00:23:15.480]  Fast是一個勤快的意思
[00:23:15.480 --> 00:23:19.200]  是否一個做事很快、快手快腳的門徒呢?
[00:23:19.200 --> 00:23:22.480]  當中的S加上是什麼新的東西呢?
[00:23:22.480 --> 00:23:25.840]  原來是要有剛才所說的
[00:23:25.840 --> 00:23:28.400]  馴服神的心智
[00:23:28.400 --> 00:23:32.040]  馴服原來是主的門徒的一個特質
[00:23:32.040 --> 00:23:33.920]  他能夠對神
[00:23:33.920 --> 00:23:36.760]  他也對人能夠馴服
[00:23:36.760 --> 00:23:38.400]  因為他能夠馴服
[00:23:38.400 --> 00:23:42.960]  原因是他能夠有一個馴服聖靈的心智
[00:23:42.960 --> 00:23:44.880]  我們看看路加福音
[00:23:44.880 --> 00:23:48.120]  其實馴服有一些什麼的具體行動
[00:23:48.120 --> 00:23:52.040]  請聽我讀出九章的二十三節
[00:23:52.040 --> 00:23:54.080]  耶穌又對眾人說
[00:23:54.080 --> 00:23:55.760]  若有人跟從我
[00:23:55.760 --> 00:24:01.280]  就當社己天天背起自己的十字架來跟從我
[00:24:01.280 --> 00:24:05.440]  當中有三個指釋的命令的動詞
[00:24:05.440 --> 00:24:07.640]  我只會說第一個
[00:24:07.640 --> 00:24:09.360]  第一個,社己
[00:24:09.360 --> 00:24:13.120]  原來他原文的意思就是說deny
[00:24:13.120 --> 00:24:14.680]  是否認
[00:24:14.680 --> 00:24:17.400]  社己即是否認你自己
[00:24:17.400 --> 00:24:19.080]  是什麼意思呢?
[00:24:19.080 --> 00:24:20.760]  我們在信主之前
[00:24:20.760 --> 00:24:23.640]  其實我們有很多不同的價值觀
[00:24:23.640 --> 00:24:25.200]  但是信了主之後
[00:24:25.200 --> 00:24:28.080]  其實有一些價值觀我們要怎樣呢?
[00:24:28.080 --> 00:24:30.280]  去為主、去捨棄
[00:24:30.280 --> 00:24:32.080]  甚至是放下
[00:24:32.080 --> 00:24:34.000]  有一些未信主的人
[00:24:34.000 --> 00:24:36.840]  會跟我們說要做十一奉獻
[00:24:36.840 --> 00:24:38.200]  他們會是很多
[00:24:38.200 --> 00:24:39.480]  但是當我們信了主之後
[00:24:39.480 --> 00:24:40.640]  其實我們會覺得
[00:24:40.640 --> 00:24:44.720]  其實十一其實是我們一個基本奉獻給神
[00:24:44.720 --> 00:24:48.040]  如果不是神將那一百巴仙給我們的時候
[00:24:48.040 --> 00:24:51.880]  我們又何來有十分之一可以奉獻給神
[00:24:51.880 --> 00:24:55.880]  而門徒要有一個馴服神的心智
[00:24:55.880 --> 00:24:59.360]  讓他有一個馴服神的行動
[00:24:59.360 --> 00:25:02.880]  馴服的心智讓他能夠放下自己
[00:25:02.880 --> 00:25:06.000]  在一些服事上當中不堅持己見
[00:25:06.000 --> 00:25:10.280]  以致他能夠跟團隊、跟神一起同工
[00:25:10.280 --> 00:25:13.200]  反思一下我們對神的馴服
[00:25:13.200 --> 00:25:15.080]  我們有多少
[00:25:15.080 --> 00:25:20.240]  如果加上我們還說要馴服一些屬靈的領袖
[00:25:20.240 --> 00:25:21.640]  我們這個馴服的心
[00:25:21.640 --> 00:25:24.640]  會不會再小一點?
[00:25:24.640 --> 00:25:27.440]  如果神又或者屬靈領袖
[00:25:27.440 --> 00:25:29.760]  要做到我們一些期望的時候
[00:25:29.760 --> 00:25:32.080]  我們先去馴服祂的時候
[00:25:32.080 --> 00:25:33.560]  很想告訴大家
[00:25:33.560 --> 00:25:35.960]  這個不是馴服
[00:25:35.960 --> 00:25:39.840]  馴服是當我們不馴服的時候
[00:25:39.840 --> 00:25:41.720]  覺得祂們做得不好
[00:25:41.720 --> 00:25:44.040]  或者未到我們的期望的時候
[00:25:44.040 --> 00:25:46.960]  我們仍然去選擇去馴服祂
[00:25:46.960 --> 00:25:48.520]  我們不馴服的原因
[00:25:48.520 --> 00:25:49.840]  可能有時我們因為
[00:25:49.840 --> 00:25:51.640]  好像剛才經文當中
[00:25:51.640 --> 00:25:53.760]  我們不願意去捨棄
[00:25:53.760 --> 00:25:56.160]  好像我們有一些很多的服事
[00:25:56.160 --> 00:25:57.880]  或者教會有很多的服事
[00:25:57.880 --> 00:26:00.720]  我們有時未必很願意去捨棄
[00:26:00.720 --> 00:26:03.120]  一些我們休息的時間
[00:26:03.120 --> 00:26:04.960]  跟家人相聚的時間
[00:26:04.960 --> 00:26:07.440]  以致我們成為一些不馴服的原因
[00:26:07.440 --> 00:26:09.520]  我們沒有回應去服事
[00:26:09.520 --> 00:26:10.920]  當我想起
[00:26:10.920 --> 00:26:15.960]  耶穌祂連一個寢頭的地方都沒有的時候
[00:26:15.960 --> 00:26:18.640]  去教我們去學習、去馴服
[00:26:18.640 --> 00:26:20.000]  怎樣去捨棄
[00:26:20.000 --> 00:26:22.240]  求主給我們一個馴服的心智
[00:26:22.240 --> 00:26:26.000]  能夠與神、與人同工
[00:26:26.000 --> 00:26:27.320]  這個馴服的心智
[00:26:27.320 --> 00:26:32.240]  是能夠幫助我們能夠聽到神的說話
[00:26:32.240 --> 00:26:34.080]  講到的第三個重點是
[00:26:34.080 --> 00:26:36.040]  要回應神的吩咐
[00:26:36.040 --> 00:26:38.600]  在十九節到二十一節
[00:26:38.600 --> 00:26:40.320]  這裡十九節講到
[00:26:40.320 --> 00:26:43.160]  「撒母兒長大了」
[00:26:43.160 --> 00:26:45.160]  祂回應了神的吩咐
[00:26:45.160 --> 00:26:46.920]  成為了先知
[00:26:46.920 --> 00:26:48.280]  這裡也講到
[00:26:48.280 --> 00:26:50.320]  「耶和華與他同在」
[00:26:50.320 --> 00:26:53.080]  耶和華與人同在的意思是什麼
[00:26:53.080 --> 00:26:54.240]  祂喜悅祂
[00:26:54.240 --> 00:26:56.280]  又或者祂能夠與祂同在
[00:26:56.280 --> 00:26:58.400]  賜予祂一個能力去服事
[00:26:58.400 --> 00:27:03.240]  這裡耶和華「立撒母以為先知」
[00:27:03.240 --> 00:27:05.720]  這裡先知的工作是什麼
[00:27:05.720 --> 00:27:09.880]  先知的工作就是單單去傳講神的說話
[00:27:09.880 --> 00:27:13.760]  先知的形象其實都給人很剛烈的
[00:27:13.760 --> 00:27:16.600]  因為祂好像剛才要傳一些什麼
[00:27:16.600 --> 00:27:19.640]  審判、擇備神子民的信息
[00:27:19.640 --> 00:27:21.800]  有時候可能是柔和一些
[00:27:21.800 --> 00:27:25.600]  去做一些勸勉的信息
[00:27:25.600 --> 00:27:27.320]  面對一些真假的先知
[00:27:27.320 --> 00:27:29.120]  我們又怎樣分辨呢
[00:27:29.120 --> 00:27:30.240]  假的先知
[00:27:30.240 --> 00:27:33.480]  當然祂所講的說話沒有應驗
[00:27:33.480 --> 00:27:34.720]  而真的先知
[00:27:34.720 --> 00:27:37.160]  即使祂的說話有應驗也好
[00:27:37.160 --> 00:27:38.320]  我們也要辨別
[00:27:38.320 --> 00:27:41.720]  那些說話是否與聖經有違背
[00:27:41.720 --> 00:27:43.800]  這裡講到「撒母以」
[00:27:43.800 --> 00:27:45.480]  祂傳神的說話
[00:27:45.480 --> 00:27:47.680]  每一句都沒有落空
[00:27:47.680 --> 00:27:49.520]  都一一應驗
[00:27:49.520 --> 00:27:50.520]  這裡講到
[00:27:50.520 --> 00:27:53.880]  「以色列從丹到別事巴的以色列人
[00:27:53.880 --> 00:27:57.960]  都知道神高立撒母以為先知」
[00:27:57.960 --> 00:28:00.200]  丹就好像這個地圖當中
[00:28:00.200 --> 00:28:02.280]  是以色列最北的地方
[00:28:02.280 --> 00:28:06.720]  而別事巴就是以色列最南的地方
[00:28:06.720 --> 00:28:11.200]  以前去聖地會叫大家去看一本書
[00:28:11.200 --> 00:28:13.600]  就叫做「從丹到別事巴」
[00:28:13.600 --> 00:28:15.480]  我那時候怎樣記得
[00:28:15.480 --> 00:28:18.120]  這兩個地點一南一北
[00:28:18.120 --> 00:28:23.840]  你記得丹起就像丹到以色列最北的地方
[00:28:23.840 --> 00:28:27.720]  你就永遠記住丹就是上邊那樣北邊那樣
[00:28:27.720 --> 00:28:30.000]  好 我們去到二十一節
[00:28:30.000 --> 00:28:31.040]  二十一節
[00:28:31.040 --> 00:28:34.400]  神繼續在侍羅當中去顯現
[00:28:34.400 --> 00:28:37.720]  侍羅就是當時會幕的所在地
[00:28:37.720 --> 00:28:41.160]  神向撒母以去啟示祂自己
[00:28:41.160 --> 00:28:42.320]  食撒母以
[00:28:42.320 --> 00:28:45.400]  去繼續傳講神的說話
[00:28:45.400 --> 00:28:47.360]  傳遍了以色列地
[00:28:47.360 --> 00:28:51.920]  我們一起讀讀第四章的一節
[00:28:51.920 --> 00:28:53.120]  預備起
[00:28:53.120 --> 00:28:57.880]  「撒母以的說,傳遍了傳以色列」
[00:28:57.880 --> 00:29:03.120]  記不記得三章一節的時候說過什麼
[00:29:03.120 --> 00:29:08.760]  神的說話是稀少,不常有異象
[00:29:08.760 --> 00:29:14.080]  但是當一個願意去聆聽神的撒母以出現的時候
[00:29:14.080 --> 00:29:18.480]  她就能夠將神的說話傳遍去以色列地
[00:29:18.480 --> 00:29:21.480]  神很樂意跟我們每一個人去講說話
[00:29:21.480 --> 00:29:26.120]  只要有一個願意去聆聽神說話的人
[00:29:26.120 --> 00:29:28.200]  在我人生當中
[00:29:28.200 --> 00:29:33.120]  是我最大一個去聆聽神吩咐的事
[00:29:33.120 --> 00:29:36.440]  就是回應做全職侍奉神
[00:29:36.440 --> 00:29:38.200]  回應全職侍奉神
[00:29:38.200 --> 00:29:40.600]  我就分為兩個階段
[00:29:40.600 --> 00:29:41.800]  第一個階段
[00:29:41.800 --> 00:29:47.000]  就是回應在母會當中做了五年的執事
[00:29:47.000 --> 00:29:48.360]  第二個階段
[00:29:48.360 --> 00:29:51.080]  就是回應全職侍奉神
[00:29:51.080 --> 00:29:54.920]  離開了做傳道之前的工作
[00:29:54.920 --> 00:29:57.040]  當我當時做執事的時候
[00:29:57.040 --> 00:29:59.440]  在執事會我記得有一次
[00:29:59.440 --> 00:30:05.080]  母會的主任牧師分享到母會的一些狀況的時候
[00:30:05.080 --> 00:30:09.560]  他特別講到一些童工當中的人數
[00:30:09.560 --> 00:30:13.000]  那個情況是甚麼?是短缺
[00:30:13.000 --> 00:30:14.480]  他分享的時候
[00:30:14.480 --> 00:30:18.080]  他很難過
[00:30:18.080 --> 00:30:20.360]  他好像很想哭
[00:30:20.360 --> 00:30:25.480]  他之後就再分享教會的弟兄姊妹一些群體的情況
[00:30:25.480 --> 00:30:27.680]  他就畫了一幅地圖
[00:30:27.680 --> 00:30:29.480]  即是如果你讀地理的時候
[00:30:29.480 --> 00:30:33.520]  有時一些地圖當中有很多一層層的土壤
[00:30:33.520 --> 00:30:36.720]  他說其中當中有一層
[00:30:36.720 --> 00:30:40.720]  教會沒有了這一層的弟兄姊妹
[00:30:40.720 --> 00:30:44.920]  就是一群初職的弟兄姊妹
[00:30:44.920 --> 00:30:46.360]  他怪責他自己
[00:30:46.360 --> 00:30:50.400]  他不懂得去牧養這一群初職的弟兄姊妹
[00:30:50.400 --> 00:30:54.000]  以致這群初職的姊妹離開了教會
[00:30:54.000 --> 00:30:57.480]  這個五十多歲的唐主任
[00:30:57.480 --> 00:31:03.080]  就在我們所有的執事傳道面前哭起來
[00:31:03.080 --> 00:31:04.880]  他哭起來的時候
[00:31:04.880 --> 00:31:09.960]  一個大男人真的哭得很大聲
[00:31:09.960 --> 00:31:13.600]  甚至他哭得全身都顫抖
[00:31:13.600 --> 00:31:19.240]  你就見到他真的很為教會擔心
[00:31:19.240 --> 00:31:21.960]  這一幕當中
[00:31:21.960 --> 00:31:26.040]  其實我也感受到他的傷痛
[00:31:26.040 --> 00:31:27.800]  也感受到教會的傷痛
[00:31:27.800 --> 00:31:30.040]  即是如果你是愛教會的時候
[00:31:30.040 --> 00:31:32.480]  那一幕我不能夠去忘記
[00:31:32.480 --> 00:31:34.680]  之後我就問上帝
[00:31:34.680 --> 00:31:38.160]  其實我是否要去回應教會的需要
[00:31:38.160 --> 00:31:40.840]  走上一個全職侍奉神的路呢
[00:31:40.840 --> 00:31:43.000]  之後我就用了一年時間
[00:31:43.000 --> 00:31:46.840]  去祈禱、去求問神、去求人性
[00:31:46.840 --> 00:31:49.280]  因為其實我也在舊的工作
[00:31:49.280 --> 00:31:51.840]  醫院工作真的接近二十年
[00:31:51.840 --> 00:31:55.760]  真的要想想去讀神學的時候
[00:31:55.760 --> 00:31:58.440]  是否有這樣的能力
[00:31:58.440 --> 00:32:01.440]  還有我是否真的神去呼叫我呢
[00:32:01.440 --> 00:32:03.840]  之後我就再去問我家人
[00:32:03.840 --> 00:32:06.200]  逐一個逐一個去問
[00:32:06.200 --> 00:32:08.440]  他們當時還未順主的時候
[00:32:08.440 --> 00:32:09.840]  但很奇怪
[00:32:09.840 --> 00:32:11.800]  每一個都開著綠燈
[00:32:11.800 --> 00:32:14.200]  他說他們不反對
[00:32:14.200 --> 00:32:16.600]  聖經就說「支持吧」
[00:32:16.600 --> 00:32:21.120]  我就很安心地走上呼召的路
[00:32:21.120 --> 00:32:24.680]  當我再問我爸爸的時候
[00:32:24.680 --> 00:32:27.560]  爸爸回答第一句話的時候
[00:32:27.560 --> 00:32:31.360]  他會說「讀神學,要讀完文」
[00:32:31.360 --> 00:32:32.760]  即是他沒有說要讀完文
[00:32:32.760 --> 00:32:35.760]  總之問我讀不讀得到
[00:32:35.760 --> 00:32:41.600]  然後他知道我人生到了這個年紀
[00:32:41.600 --> 00:32:43.280]  還要去讀神學的時候
[00:32:43.280 --> 00:32:46.720]  他就說「你去讀書的時候
[00:32:46.720 --> 00:32:48.440]  你不要讀得這麼辛苦」
[00:32:48.440 --> 00:32:49.800]  他知道我做這個決定的時候
[00:32:49.800 --> 00:32:51.400]  其實都是想得很清楚
[00:32:51.400 --> 00:32:53.000]  才這樣問他
[00:32:53.000 --> 00:32:56.560]  然後我就在2015年的年底
[00:32:56.560 --> 00:32:58.000]  在除夕的時候
[00:32:58.000 --> 00:33:02.160]  我離開了我做醫院的工作
[00:33:02.160 --> 00:33:05.240]  一畢業就在這間醫院工作
[00:33:05.240 --> 00:33:08.640]  然後我就去讀一些神學院的預備課程
[00:33:08.640 --> 00:33:10.360]  在2016年的時候
[00:33:10.360 --> 00:33:12.840]  我只報了一間神學院
[00:33:12.840 --> 00:33:14.600]  當時我都沒有想過
[00:33:14.600 --> 00:33:16.360]  如果那間神學院不收我
[00:33:16.360 --> 00:33:18.880]  我就又要等多一年
[00:33:18.880 --> 00:33:21.880]  在讀三年全職的神學的時候
[00:33:21.880 --> 00:33:24.440]  就過了大約三至四年
[00:33:24.440 --> 00:33:26.320]  沒有一個收入的生活
[00:33:26.320 --> 00:33:28.360]  在我讀書的三年
[00:33:28.360 --> 00:33:32.920]  也會定期給一些生活津貼去幫助我
[00:33:32.920 --> 00:33:34.960]  原來我們去跟從神的時候
[00:33:34.960 --> 00:33:37.560]  是要學習剛才所說的第一個行動
[00:33:37.560 --> 00:33:39.960]  就是社稷
[00:33:39.960 --> 00:33:43.080]  當時其實自己在醫院做一些管理的工作
[00:33:43.080 --> 00:33:46.240]  其實薪酬都是很理想的
[00:33:46.240 --> 00:33:47.400]  如果我又想過
[00:33:47.400 --> 00:33:49.160]  那三年不讀書
[00:33:49.160 --> 00:33:52.920]  又或者繼續工作可以賺到多少錢
[00:33:52.920 --> 00:33:54.040]  然後再想一想
[00:33:54.040 --> 00:33:55.320]  算一算
[00:33:55.320 --> 00:33:57.720]  如果再繼續做到退休的時候
[00:33:57.720 --> 00:33:59.400]  這筆錢又很大
[00:33:59.400 --> 00:34:02.320]  我可以做很多事情
[00:34:02.320 --> 00:34:05.080]  在我做這個決定的時候
[00:34:05.080 --> 00:34:08.120]  其他的同事又或者朋友
[00:34:08.120 --> 00:34:10.000]  又或者我開始的時候
[00:34:10.000 --> 00:34:12.560]  都會覺得這個捨棄是很大的
[00:34:12.560 --> 00:34:15.440]  但是當我再想回
[00:34:15.440 --> 00:34:18.040]  主耶穌為我們所擺上
[00:34:18.040 --> 00:34:20.160]  是神的兒子
[00:34:20.160 --> 00:34:21.280]  是唯一那個
[00:34:21.280 --> 00:34:22.640]  是寶貴的那個
[00:34:22.640 --> 00:34:25.800]  祂都願意去捨棄的時候
[00:34:25.800 --> 00:34:27.600]  就是為我們還作罪人的時候
[00:34:27.600 --> 00:34:29.120]  丹森在十大的時候
[00:34:29.120 --> 00:34:30.840]  其實我看到我自己的捨棄
[00:34:30.840 --> 00:34:34.400]  其實不算什麼
[00:34:34.400 --> 00:34:36.280]  在讀神學這三年當中
[00:34:36.280 --> 00:34:39.680]  其實是神對我人生的第二個救贖
[00:34:39.680 --> 00:34:42.160]  祂讓我能夠去重建
[00:34:42.160 --> 00:34:45.200]  跟祂一個更加親密的關係
[00:34:45.200 --> 00:34:47.720]  在2019年的年中
[00:34:47.720 --> 00:34:49.800]  就完成了神學的畢業
[00:34:49.800 --> 00:34:51.560]  很快過了這三年
[00:34:51.560 --> 00:34:54.640]  我當時是有領袖
[00:34:54.640 --> 00:34:56.920]  去牧養一些成人的群體
[00:34:56.920 --> 00:34:59.360]  因為在前一年
[00:34:59.360 --> 00:35:00.960]  2018年因為舞會
[00:35:00.960 --> 00:35:02.440]  原來有兩個神學
[00:35:02.440 --> 00:35:03.400]  三畢業
[00:35:03.400 --> 00:35:05.120]  我就沒有一個空缺
[00:35:05.120 --> 00:35:07.120]  讓我回去舞會服侍
[00:35:07.120 --> 00:35:09.800]  所以我就要在外面找工場
[00:35:09.800 --> 00:35:11.880]  當時就看到同福
[00:35:11.880 --> 00:35:16.080]  去招聘成人牧養的傳道同工
[00:35:16.080 --> 00:35:18.840]  我就憑信心去申請
[00:35:18.840 --> 00:35:23.000]  在當中其實都是很不容易的
[00:35:23.000 --> 00:35:26.160]  因為當中是經歷很漫長的時間
[00:35:26.160 --> 00:35:29.160]  經歷了有五輪的面試
[00:35:29.160 --> 00:35:30.440]  而這五輪的面試
[00:35:30.440 --> 00:35:33.080]  差不多歷時了四個月
[00:35:33.080 --> 00:35:34.880]  最後的一次面試
[00:35:34.880 --> 00:35:38.280]  我要去到播道神學院
[00:35:38.280 --> 00:35:40.760]  跟播道會的牧職部見面
[00:35:40.760 --> 00:35:43.560]  在當中又跟郭文慈牧師
[00:35:43.560 --> 00:35:47.360]  因為你都知道郭牧師是一個教神學的
[00:35:47.360 --> 00:35:50.320]  我要跟他有一些神學的思辨
[00:35:50.320 --> 00:35:52.640]  因為在當中
[00:35:52.640 --> 00:35:55.640]  我要去預備這個見面當中
[00:35:55.640 --> 00:35:58.920]  我要去預備一份日積的信仰立場書
[00:35:58.920 --> 00:36:01.600]  寫了大約一萬五千字
[00:36:01.600 --> 00:36:05.240]  讓神學院的神學家的老師
[00:36:05.240 --> 00:36:09.880]  跟我去問一些神學的問題
[00:36:09.880 --> 00:36:13.960]  在這個漫長的路當中
[00:36:13.960 --> 00:36:15.960]  其實真的不容易
[00:36:15.960 --> 00:36:18.240]  我記得我大家姐就跟我說
[00:36:18.240 --> 00:36:20.640]  好像聽你的同學說
[00:36:20.640 --> 00:36:24.520]  兩個星期已經知道確定能否申請
[00:36:24.520 --> 00:36:27.160]  為什麼這間教會要四個月
[00:36:27.160 --> 00:36:28.880]  她就跟我說
[00:36:28.880 --> 00:36:30.880]  如果臨門那一腳不行
[00:36:30.880 --> 00:36:32.680]  你也不太開心
[00:36:32.680 --> 00:36:37.320]  她說會請我吃自助餐或是什麼
[00:36:37.320 --> 00:36:38.280]  很順利
[00:36:38.280 --> 00:36:41.680]  2019年11月入職了同福
[00:36:41.680 --> 00:36:43.120]  在同福當中
[00:36:43.120 --> 00:36:46.200]  至今已經服侍了三年半
[00:36:46.200 --> 00:36:47.320]  很感謝神
[00:36:47.320 --> 00:36:48.600]  很感謝教會
[00:36:48.600 --> 00:36:50.760]  讓我今天能夠有一天
[00:36:50.760 --> 00:36:53.680]  第一次在成人純拜當中
[00:36:53.680 --> 00:36:55.240]  去實體去證到
[00:36:55.240 --> 00:36:57.560]  很感謝天上的父
[00:36:57.560 --> 00:36:59.880]  給我這個呼召
[00:36:59.880 --> 00:37:02.480]  能夠幫助我
[00:37:02.480 --> 00:37:04.360]  經過三四年當中
[00:37:04.360 --> 00:37:07.200]  去憑信心去勇敢去回應
[00:37:07.200 --> 00:37:11.480]  也很想和我爸爸說
[00:37:11.480 --> 00:37:16.960]  爸爸已經在幾年前離開了我世界
[00:37:16.960 --> 00:37:21.800]  他不能夠親眼看到我站在台上
[00:37:21.800 --> 00:37:24.920]  在唱片當中去宣講聖的說話
[00:37:24.920 --> 00:37:26.240]  但我相信我爸爸
[00:37:26.240 --> 00:37:28.800]  他知道我一定能夠去完成
[00:37:28.800 --> 00:37:31.320]  回應造傳道最大的禮物
[00:37:31.320 --> 00:37:35.880]  就是帶了爸爸在他病患的時候去信主
[00:37:35.880 --> 00:37:39.240]  我記得在他剛離開世界那一天
[00:37:39.240 --> 00:37:43.680]  我親自到醫院當中為他進行洗禮
