
[00:00:00.000 --> 00:00:04.500]  今天的題目就是:生命敬拜的傳承。
[00:15:22.500 --> 00:15:26.500]  你看到的只是我家貼了一個月畫是我家之主,
[00:15:26.500 --> 00:15:28.500]  騙不了年輕人的,
[00:15:28.500 --> 00:15:30.500]  他跟你相處一下他知道的,
[00:15:30.500 --> 00:15:32.500]  他知道你怎麼婚姻搞這麼痛苦,
[00:15:32.500 --> 00:15:34.500]  你怎麼家裡搞那麼痛苦,
[00:15:34.500 --> 00:15:37.500]  你背後的辛酸他知道,
[00:15:37.500 --> 00:15:39.500]  他看不到一個真實的信仰,
[00:15:39.500 --> 00:15:41.500]  他看不到一個role model,
[00:15:41.500 --> 00:15:43.500]  因此他們會說那算了,
[00:15:43.500 --> 00:15:46.500]  你們那一套我不太適合我,
[00:15:46.500 --> 00:15:51.500]  這就是為什麼我們流失下一代最大的其中一個原因,
[00:15:51.500 --> 00:15:55.500]  就是我們沒有辦法活出一個真實的信仰,
[00:15:55.500 --> 00:15:57.500]  所以給我們第一個挑戰是,
[00:15:57.500 --> 00:16:00.500]  如果我們是要成為一個能夠影響身邊的人,
[00:16:00.500 --> 00:16:03.500]  無論是你的同輩長輩還是下一代,
[00:16:03.500 --> 00:16:05.500]  你需要做的是,
[00:16:05.500 --> 00:16:08.500]  要make sure你自己的信仰是先認真,
[00:16:08.500 --> 00:16:11.500]  就是我不是把信仰當一個形式,
[00:16:11.500 --> 00:16:14.500]  我真的要問自己說我跟神真的有愛的關係嗎?
[00:16:14.500 --> 00:16:16.500]  我真的愛他嗎?
[00:16:16.500 --> 00:16:19.500]  我真的感受到他的愛嗎?
[00:16:19.500 --> 00:16:23.500]  你要真實,凡真實的東西必有影響力,
[00:16:23.500 --> 00:16:28.500]  在2011年在臺灣有一個年輕人,
[00:16:28.500 --> 00:16:32.500]  那個連嘉恩在2011年很出名,
[00:16:32.500 --> 00:16:33.500]  上了新聞,
[00:16:33.500 --> 00:16:35.500]  因為被外交部頒了一個獎,
[00:16:35.500 --> 00:16:37.500]  還不錯這種年輕人,
[00:16:37.500 --> 00:16:39.500]  因為他當兵的時候,
[00:16:39.500 --> 00:16:40.500]  在臺灣要當兵嘛,
[00:16:40.500 --> 00:16:42.500]  臺灣當兵很多人都選一些,
[00:16:42.500 --> 00:16:45.500]  想盡辦法選一些比較簡單的地方,
[00:16:45.500 --> 00:16:47.500]  最討厭就是抽到金馬獎,
[00:16:47.500 --> 00:16:49.500]  金門馬祖那種,
[00:16:49.500 --> 00:16:51.500]  很難得回家,
[00:16:51.500 --> 00:16:53.500]  結果連嘉恩在當兵的時候,
[00:16:53.500 --> 00:16:56.500]  他主動申請去非洲,
[00:16:56.500 --> 00:16:59.500]  跟臺灣建交的國家越來越少了,
[00:16:59.500 --> 00:17:00.500]  現在剩17個,
[00:17:00.500 --> 00:17:01.500]  其中一個在非洲,
[00:17:01.500 --> 00:17:03.500]  西非,
[00:17:03.500 --> 00:17:05.500]  他主動申請去非洲,
[00:17:05.500 --> 00:17:06.500]  大家都知道,
[00:17:06.500 --> 00:17:09.500]  如果你服兵役去了非洲的話,
[00:17:09.500 --> 00:17:11.500]  基本上你就不用想回家了,
[00:17:11.500 --> 00:17:13.500]  就放一兩天假你回什麼家,
[00:17:13.500 --> 00:17:14.500]  你不用回家,
[00:17:14.500 --> 00:17:16.500]  他主動申請,
[00:17:16.500 --> 00:17:18.500]  而且他不僅主動申請,
[00:17:18.500 --> 00:17:19.500]  他去了非洲之後,
[00:17:19.500 --> 00:17:20.500]  還不但只當兵,
[00:17:20.500 --> 00:17:22.500]  他當兵的期間,
[00:17:22.500 --> 00:17:25.500]  改變了非洲當時的一個貧窮的社會,
[00:17:25.500 --> 00:17:29.500]  他自發創造了很多公益的項目,
[00:17:29.500 --> 00:17:30.500]  比方說什麼,
[00:17:30.500 --> 00:17:32.500]  垃圾換舊衣服啊,
[00:17:32.500 --> 00:17:33.500]  就鼓勵他們醫師,
[00:17:33.500 --> 00:17:35.500]  去你們地方弄那麼髒,
[00:17:35.500 --> 00:17:37.500]  你們收垃圾,
[00:17:37.500 --> 00:17:38.500]  把垃圾換回來,
[00:17:38.500 --> 00:17:40.500]  我送你們衣服,
[00:17:40.500 --> 00:17:43.500]  那就整頓了當時整個街道混亂的事情,
[00:17:43.500 --> 00:17:48.500]  那後來他還開了聽說還引進了台灣很多的善款,
[00:17:48.500 --> 00:17:50.500]  還開了很多孤兒院,
[00:17:50.500 --> 00:17:52.500]  所以這個人是一個很有影響力的人,
[00:17:52.500 --> 00:17:57.500]  那後來有一段紀錄片是特別訪問他說,
[00:17:57.500 --> 00:18:00.500]  你怎麼會有這種想法,
[00:18:00.500 --> 00:18:03.500]  想要說主動申請什麼我去非洲當兵,
[00:18:03.500 --> 00:18:04.500]  然後在當兵的期間,
[00:18:04.500 --> 00:18:05.500]  不但只當兵,
[00:18:05.500 --> 00:18:07.500]  你還做了很多額外的事情,
[00:18:07.500 --> 00:18:08.500]  改變了這個社會,
[00:18:08.500 --> 00:18:10.500]  你這種影響力怎麼來的?
[00:18:10.500 --> 00:18:14.500]  那他說因為他是基督徒的第二代,
[00:18:14.500 --> 00:18:15.500]  他爸媽是基督徒,
[00:18:15.500 --> 00:18:17.500]  他說他爸爸是個牙醫,
[00:18:17.500 --> 00:18:19.500]  那他說他從小,
[00:18:19.500 --> 00:18:21.500]  他說印象最深刻的是,
[00:18:21.500 --> 00:18:23.500]  他爸爸做牙醫的時候,
[00:18:23.500 --> 00:18:27.500]  每年就必定會停業兩個月,
[00:18:27.500 --> 00:18:29.500]  你知道牙醫很難停業兩個月的,
[00:18:29.500 --> 00:18:32.500]  因為牙齒是每個人都要看,
[00:18:32.500 --> 00:18:35.500]  停業兩個月有可能你會走掉很多客人,
[00:18:35.500 --> 00:18:37.500]  因為兩個月關了我去找別的,
[00:18:37.500 --> 00:18:39.500]  我找別的牙醫我就不回來了嘛,
[00:18:39.500 --> 00:18:42.500]  所以停業兩個月其實對牙醫來講,
[00:18:42.500 --> 00:18:44.500]  是信心挺大才可以的,
[00:18:44.500 --> 00:18:46.500]  他爸說不管就是生意好不好,
[00:18:46.500 --> 00:18:49.500]  我就一定一年停業兩個月,
[00:18:49.500 --> 00:18:50.500]  兩個月做什麼,
[00:18:50.500 --> 00:18:51.500]  去做公益活動,
[00:18:51.500 --> 00:18:52.500]  他就跑到山區,
[00:18:52.500 --> 00:18:54.500]  台灣的山區很貧窮的地方,
[00:18:54.500 --> 00:18:56.500]  去跟他們義診,
[00:18:56.500 --> 00:18:59.500]  他說他親眼看到的不是他爸的義診,
[00:18:59.500 --> 00:19:02.500]  他親眼看到是他爸跑到山區義診,
[00:19:02.500 --> 00:19:03.500]  已經是免費,
[00:19:03.500 --> 00:19:06.500]  可是當地的人是那種態度很不好的,
[00:19:06.500 --> 00:19:09.500]  已經是免費可是態度還是很惡劣,
[00:19:09.500 --> 00:19:10.500]  就是這個不對,
[00:19:10.500 --> 00:19:11.500]  一點事情我罵你,
[00:19:11.500 --> 00:19:12.500]  你怎麼搞的,
[00:19:12.500 --> 00:19:13.500]  怎麼怎麼,
[00:19:13.500 --> 00:19:15.500]  他說他親眼看到他爸爸,
[00:19:15.500 --> 00:19:17.500]  面對這群山區的窮人,
[00:19:17.500 --> 00:19:18.500]  已經免費幫你了,
[00:19:18.500 --> 00:19:19.500]  關了我的店,
[00:19:19.500 --> 00:19:21.500]  這麼兩個月跑來幫你,
[00:19:21.500 --> 00:19:22.500]  你還要求多多,
[00:19:22.500 --> 00:19:23.500]  囉囉嗦嗦,
[00:19:23.500 --> 00:19:25.500]  可是他看到他爸爸,
[00:19:25.500 --> 00:19:28.500]  很有耐心的回答每個人的問題,
[00:19:28.500 --> 00:19:29.500]  滿足每個人的要求,
[00:19:29.500 --> 00:19:32.500]  甚至有些很無理的要求,
[00:19:32.500 --> 00:19:33.500]  他都說沒問題,
[00:19:33.500 --> 00:19:34.500]  你稍等一下,
[00:19:34.500 --> 00:19:36.500]  我就開車回到台北,
[00:19:36.500 --> 00:19:38.500]  我下禮拜弄好了,
[00:19:38.500 --> 00:19:39.500]  我回來再給你,
[00:19:39.500 --> 00:19:44.500]  他說這種的溫柔跟體貼那種的謙卑,
[00:19:44.500 --> 00:19:48.500]  他說那個印象就深深的印在他心裡面,
[00:19:48.500 --> 00:19:50.500]  這是為什麼他後來要當兵的時候,
[00:19:50.500 --> 00:19:52.500]  他很快就有這種說,
[00:19:52.500 --> 00:19:54.500]  我也要去一個很貧窮的地方,
[00:19:54.500 --> 00:19:58.500]  我也要去這樣說服那邊的人,
[00:19:58.500 --> 00:20:03.500]  他說因為我從小看到的是這幅圖畫,
[00:20:03.500 --> 00:20:07.500]  很多年輕人看到的不是這幅圖畫,
[00:20:07.500 --> 00:20:09.500]  他看到的是,
[00:20:09.500 --> 00:20:12.500]  我爸媽去到教會的時候挺進錢的,
[00:20:12.500 --> 00:20:15.500]  可是回到家就換了一副嘴臉,
[00:20:15.500 --> 00:20:18.500]  看來也不太看得起窮人,
[00:20:18.500 --> 00:20:20.500]  也會罵這個罵那個,
[00:20:20.500 --> 00:20:21.500]  看不起這個看不起那個,
[00:20:21.500 --> 00:20:23.500]  他們看到的是很虛偽的一面,
[00:20:23.500 --> 00:20:25.500]  所以他們就turn off,
[00:20:25.500 --> 00:20:27.500]  他們就覺得你們的信仰不真,
[00:20:27.500 --> 00:20:30.500]  真實的信仰是有感染力的,
[00:20:30.500 --> 00:20:32.500]  是有影響力的,
[00:20:32.500 --> 00:20:35.500]  他能夠為年輕的一代帶來一個role model,
[00:20:35.500 --> 00:20:37.500]  帶來一個榜樣,
[00:20:37.500 --> 00:20:39.500]  年輕一代最受影響的是,
[00:20:39.500 --> 00:20:41.500]  除非你提供一個role model,
[00:20:41.500 --> 00:20:44.500]  不然你沒辦法影響他們的,
[00:20:44.500 --> 00:20:46.500]  所以年輕一代如果我們要影響,
[00:20:46.500 --> 00:20:48.500]  你要從自己開始,
[00:20:48.500 --> 00:20:51.500]  不要把聚會當成是一個形式,
[00:20:51.500 --> 00:20:54.500]  你真的要認真的來到神面前,
[00:20:54.500 --> 00:20:57.500]  我真的希望我跟你真的有愛的關係,
[00:20:57.500 --> 00:20:59.500]  我會被你的愛感動,
[00:20:59.500 --> 00:21:00.500]  我會改變,
[00:21:00.500 --> 00:21:02.500]  我會改變對人的態度,
[00:21:02.500 --> 00:21:03.500]  以前有些我看不慣的,
[00:21:03.500 --> 00:21:04.500]  現在我看得慣了,
[00:21:04.500 --> 00:21:06.500]  有些我不想跟他相處的,
[00:21:06.500 --> 00:21:07.500]  現在我可以跟他相處,
[00:21:07.500 --> 00:21:09.500]  有些是我打死也不要原諒他,
[00:21:09.500 --> 00:21:11.500]  現在我懂得原諒,
[00:21:11.500 --> 00:21:13.500]  因為我也被你原諒,
[00:21:13.500 --> 00:21:15.500]  那這種信仰出來的果效,
[00:21:15.500 --> 00:21:16.500]  它是有影響力,
[00:21:16.500 --> 00:21:18.500]  才能夠影響下一代,
[00:21:18.500 --> 00:21:19.500]  那最後一點,
[00:21:19.500 --> 00:21:21.500]  我們直接跳到第三點了,
[00:21:21.500 --> 00:21:23.500]  聖家告訴我們說,
[00:21:23.500 --> 00:21:25.500]  那如果你想要有個好的role model,
[00:21:25.500 --> 00:21:26.500]  又要影響年輕的一代,
[00:21:26.500 --> 00:21:27.500]  怎麼辦呢?
[00:21:27.500 --> 00:21:28.500]  很簡單,
[00:21:28.500 --> 00:21:31.500]  學習怎麼樣跟年輕的一代,
[00:21:31.500 --> 00:21:33.500]  談論信仰,
[00:21:33.500 --> 00:21:34.500]  talk about it,
[00:21:34.500 --> 00:21:35.500]  因為聖經講得很清楚,
[00:21:35.500 --> 00:21:36.500]  他說,
[00:21:36.500 --> 00:21:38.500]  聖經六章六到七節,
[00:21:38.500 --> 00:21:40.500]  我今天所吩咐你的話,
[00:21:40.500 --> 00:21:41.500]  都要記在心上,
[00:21:41.500 --> 00:21:43.500]  也要殷勤教訓你的兒女,
[00:21:43.500 --> 00:21:44.500]  怎麼教訓呢?
[00:21:44.500 --> 00:21:45.500]  很簡單,
[00:21:45.500 --> 00:21:46.500]  無論你坐在家裡,
[00:21:46.500 --> 00:21:47.500]  行在路上,
[00:21:47.500 --> 00:21:48.500]  就是在家裡,
[00:21:48.500 --> 00:21:49.500]  還是外面工作,
[00:21:49.500 --> 00:21:50.500]  躺下起來,
[00:21:50.500 --> 00:21:52.500]  都要談論,
[00:21:52.500 --> 00:21:53.500]  很簡單,
[00:21:53.500 --> 00:21:55.500]  就是你要教導年輕人,
[00:21:55.500 --> 00:21:56.500]  很簡單,
[00:21:56.500 --> 00:21:57.500]  talk about it,
[00:21:57.500 --> 00:21:58.500]  簡單嗎?
[00:21:58.500 --> 00:22:00.500]  就是talk about it,
[00:22:00.500 --> 00:22:02.500]  這最簡單也是最難的,
[00:22:02.500 --> 00:22:04.500]  我告訴你難在哪?
[00:22:04.500 --> 00:22:07.500]  你知道很多人的生命不成長,
[00:22:07.500 --> 00:22:10.500]  是因為如果你不回小祖,
[00:22:10.500 --> 00:22:11.500]  你生命很難成長,
[00:22:11.500 --> 00:22:12.500]  我告訴你為什麼,
[00:22:12.500 --> 00:22:14.500]  如果你當然崇拜都不來,
[00:22:14.500 --> 00:22:15.500]  就更不用成長了,
[00:22:15.500 --> 00:22:16.500]  但如果你來了崇拜,
[00:22:16.500 --> 00:22:17.500]  只聽,
[00:22:17.500 --> 00:22:18.500]  但是聽完之後,
[00:22:18.500 --> 00:22:19.500]  你沒有回到小祖,
[00:22:19.500 --> 00:22:20.500]  跟一個人討論,
[00:22:20.500 --> 00:22:22.500]  就一群人有個關係,
[00:22:22.500 --> 00:22:24.500]  我想要討論一下,
[00:22:24.500 --> 00:22:25.500]  跟你talk about it,
[00:22:25.500 --> 00:22:27.500]  我想要講一下,
[00:22:27.500 --> 00:22:28.500]  神在我身上,
[00:22:28.500 --> 00:22:29.500]  最近發生什麼事,
[00:22:29.500 --> 00:22:31.500]  無論是我跟神在吵架也好,
[00:22:31.500 --> 00:22:32.500]  我跟神最近不錯也好,
[00:22:32.500 --> 00:22:35.500]  你沒辦法經過討論,
[00:22:35.500 --> 00:22:36.500]  談論,
[00:22:36.500 --> 00:22:39.500]  來釐清你很多的思緒跟感受,
[00:22:39.500 --> 00:22:42.500]  你是沒辦法把信仰印在心裡面的,
[00:22:42.500 --> 00:22:43.500]  如果你只是聽,
[00:22:43.500 --> 00:22:45.500]  所以為什麼小祖重要,
[00:22:45.500 --> 00:22:47.500]  因為小祖提供這個平台,
[00:22:47.500 --> 00:22:48.500]  那你聽完之後,
[00:22:48.500 --> 00:22:50.500]  我想跟你聊聊,
[00:22:50.500 --> 00:22:51.500]  我們好好聊聊,
[00:22:51.500 --> 00:22:52.500]  談論,
[00:22:52.500 --> 00:22:54.500]  但是談論有一個很重要的,
[00:22:54.500 --> 00:22:55.500]  那就是,
[00:22:55.500 --> 00:22:56.500]  談論呢,
[00:22:56.500 --> 00:22:59.500]  特別是跟年輕人談論信仰,
[00:22:59.500 --> 00:23:01.500]  你知道年輕人很討厭什麼嗎,
[00:23:01.500 --> 00:23:03.500]  年輕人談論信仰,
[00:23:03.500 --> 00:23:04.500]  他最討厭的就是,
[00:23:04.500 --> 00:23:07.500]  第一他討厭你說教了,
[00:23:07.500 --> 00:23:09.500]  第二他很討厭,
[00:23:09.500 --> 00:23:12.500]  比方說嘮叨,
[00:23:12.500 --> 00:23:15.500]  第三他就很討厭你高壓式的壓他,
[00:23:15.500 --> 00:23:18.500]  管他反正神這麼說你就做吧,
[00:23:18.500 --> 00:23:19.500]  這種很討厭,
[00:23:19.500 --> 00:23:20.500]  第四討厭什麼,
[00:23:20.500 --> 00:23:23.500]  很討厭有些人喜歡用官腔,
[00:23:23.500 --> 00:23:28.500]  我每次去迎會,
[00:23:28.500 --> 00:23:32.500]  我們都有一個環節叫做信仰問答,
[00:23:32.500 --> 00:23:33.500]  free time,
[00:23:33.500 --> 00:23:35.500]  free time有很多事做,
[00:23:35.500 --> 00:23:36.500]  你可以打籃球,
[00:23:36.500 --> 00:23:37.500]  你可以負責board game,
[00:23:37.500 --> 00:23:40.500]  那其中一個環節是我負責的信仰問答,
[00:23:40.500 --> 00:23:41.500]  那有時候信仰問答,
[00:23:41.500 --> 00:23:43.500]  特別是第一天通常是沒人去的,
[00:23:43.500 --> 00:23:45.500]  因為他們都覺得信仰問答是很無聊的事,
[00:23:45.500 --> 00:23:46.500]  就沒有人sign up,
[00:23:46.500 --> 00:23:48.500]  通常都一兩個,
[00:23:48.500 --> 00:23:51.500]  那今年來了一兩個,
[00:23:51.500 --> 00:23:53.500]  那結果一兩個我就跟他放開來談,
[00:23:53.500 --> 00:23:56.500]  因為我想給他們一個感受就是,
[00:23:56.500 --> 00:23:59.500]  信仰的談論其實可以很fun,
[00:23:59.500 --> 00:24:01.500]  其實可以聊得很活,
[00:24:01.500 --> 00:24:05.500]  有些人是一談論到信仰就把天給聊死了,
[00:24:05.500 --> 00:24:06.500]  但是他們不懂得聊,
[00:24:06.500 --> 00:24:08.500]  聊信仰其實是最fun的一件事,
[00:24:08.500 --> 00:24:09.500]  如果你懂得怎麼聊,
[00:24:09.500 --> 00:24:11.500]  那我就想讓他們說,
[00:24:11.500 --> 00:24:14.500]  我不想用官腔跟你們聊,
[00:24:14.500 --> 00:24:15.500]  所以他們都敢聊,
[00:24:15.500 --> 00:24:17.500]  我說18禁的話題都可以聊,
[00:24:17.500 --> 00:24:20.500]  他們從masturbation聊到各種,
[00:24:20.500 --> 00:24:23.500]  他們覺得教會絕對不敢跟他聊的話題,
[00:24:23.500 --> 00:24:24.500]  他們都聊了,
[00:24:24.500 --> 00:24:27.500]  我說我都不會閉氣跟你們談我的看法,
[00:24:27.500 --> 00:24:29.500]  而且我絕對不會用官腔膚淺你,
[00:24:29.500 --> 00:24:32.500]  我會告訴你怎麼去思考這個問題,
[00:24:32.500 --> 00:24:35.500]  他們聊完第二天我就做廣告,
[00:24:35.500 --> 00:24:38.500]  我說昨天我們聊18禁話題聊得可開心了,
[00:24:38.500 --> 00:24:41.500]  那第二天就來了三四十人,
[00:24:41.500 --> 00:24:45.500]  這個後來我的信仰問答變成了最fun的一個環節,
[00:24:45.500 --> 00:24:48.500]  你知道年輕人喜歡聊信仰,
[00:24:48.500 --> 00:24:50.500]  看你會不會聊,
[00:24:50.500 --> 00:24:52.500]  他們討厭你官腔,
[00:24:52.500 --> 00:24:54.500]  什麼事就一句壓下去,
[00:24:54.500 --> 00:24:56.500]  就這樣管他做吧,
[00:24:56.500 --> 00:24:58.500]  年輕就很turn off,
[00:24:58.500 --> 00:25:01.500]  那如果你要懂得跟下一代聊信仰,
[00:25:01.500 --> 00:25:02.500]  這是個挑戰,
[00:25:02.500 --> 00:25:04.500]  不是說你隨便聊就可以,
[00:25:04.500 --> 00:25:07.500]  你真的要學習怎麼樣談信仰,
[00:25:07.500 --> 00:25:10.500]  談得讓下一代聽得進去,
[00:25:10.500 --> 00:25:13.500]  因為舊約生經給他們只有這一條路了,
[00:25:13.500 --> 00:25:16.500]  如果你說我不想走這條路,
[00:25:16.500 --> 00:25:18.500]  我在家裡不想教我的下一代,
[00:25:18.500 --> 00:25:19.500]  我不想影響年輕人,
[00:25:19.500 --> 00:25:22.500]  我不想學怎麼跟他們談信仰,
[00:25:22.500 --> 00:25:24.500]  我把這個責任交給,
[00:25:24.500 --> 00:25:25.500]  以前沒教會,
[00:25:25.500 --> 00:25:26.500]  以前教給什麼會堂,
[00:25:26.500 --> 00:25:27.500]  教給會務,
[00:25:27.500 --> 00:25:28.500]  教給摩西,
[00:25:28.500 --> 00:25:30.500]  摩西寫的嗎這份生經,
[00:25:30.500 --> 00:25:32.500]  教給長老摩西們,
[00:25:32.500 --> 00:25:35.500]  你知道摩西會怎麼處理嗎,
[00:25:35.500 --> 00:25:38.500]  我跟你講一下舊約的律法很簡單,
[00:25:38.500 --> 00:25:41.500]  記載在生命紀21章18章,
[00:25:41.500 --> 00:25:42.500]  他說這樣的,
[00:25:42.500 --> 00:25:45.500]  如果人有一個卑劣的兒子不聽父母的話,
[00:25:45.500 --> 00:25:46.500]  就是你教不好,
[00:25:46.500 --> 00:25:48.500]  你教不好他不聽,
[00:25:48.500 --> 00:25:50.500]  你們雖懲治他,
[00:25:50.500 --> 00:25:52.500]  你教過了他還是不聽,
[00:25:52.500 --> 00:25:53.500]  怎麼辦,
[00:25:53.500 --> 00:25:54.500]  很簡單,
[00:25:54.500 --> 00:25:55.500]  父母就要捉住他,
[00:25:55.500 --> 00:25:56.500]  帶到本地的城門,
[00:25:56.500 --> 00:25:59.500]  本地的長老那裡對長老說,
[00:25:59.500 --> 00:26:01.500]  這個兒子生性頑固,
[00:26:01.500 --> 00:26:02.500]  不聽我的話,
[00:26:02.500 --> 00:26:05.500]  你看我嘮嘮叨叨跟他講要去教會,
[00:26:05.500 --> 00:26:07.500]  他打死不聽還頂我嘴,
[00:26:07.500 --> 00:26:08.500]  怎麼辦,
[00:26:08.500 --> 00:26:09.500]  你說我不想處理,
[00:26:09.500 --> 00:26:10.500]  摩西你幫我處理,
[00:26:10.500 --> 00:26:11.500]  那摩西怎麼辦,
[00:26:11.500 --> 00:26:12.500]  很簡單,
[00:26:12.500 --> 00:26:17.500]  本城的眾人就要用石頭將他打死,
[00:26:17.500 --> 00:26:18.500]  很恐怖吧,
[00:26:18.500 --> 00:26:19.500]  這舊約的律法,
[00:26:19.500 --> 00:26:21.500]  舊約的律法很乾脆,
[00:26:21.500 --> 00:26:22.500]  就是你家裡不教,
[00:26:22.500 --> 00:26:23.500]  你帶來給我,
[00:26:23.500 --> 00:26:24.500]  對不對,
[00:26:24.500 --> 00:26:25.500]  很簡單,
[00:26:25.500 --> 00:26:26.500]  死刑,
[00:26:26.500 --> 00:26:28.500]  你帶到摩西那邊說,
[00:26:28.500 --> 00:26:29.500]  我這個兒子教不好,
[00:26:29.500 --> 00:26:31.500]  你看我嘮嘮叨叨的,
[00:26:31.500 --> 00:26:32.500]  教會他不聽,
[00:26:32.500 --> 00:26:33.500]  怎麼辦,
[00:26:33.500 --> 00:26:34.500]  怎麼辦,
[00:26:34.500 --> 00:26:35.500]  那摩西說這問題很好解決,
[00:26:35.500 --> 00:26:36.500]  不用多說,
[00:26:36.500 --> 00:26:38.500]  那就分頭找石頭吧,
[00:26:38.500 --> 00:26:40.500]  在舊約文獻,
[00:26:40.500 --> 00:26:43.500]  沒有記錄過任何一個這個case,
[00:26:43.500 --> 00:26:47.500]  是有家長居然實名舉報自己親生兒子,
[00:26:47.500 --> 00:26:49.500]  沒有,
[00:26:49.500 --> 00:26:50.500]  你知道為什麼,
[00:26:50.500 --> 00:26:52.500]  聖經也知道你不會,
[00:26:52.500 --> 00:26:54.500]  聖經是決了你這條路,
[00:26:54.500 --> 00:26:55.500]  你想都不用想,
[00:26:55.500 --> 00:26:56.500]  你不負責任,
[00:26:56.500 --> 00:26:57.500]  我就把孩子帶到會堂,
[00:26:57.500 --> 00:26:58.500]  摩西來搞定他,
[00:26:58.500 --> 00:26:59.500]  摩西說好啊,
[00:26:59.500 --> 00:27:00.500]  死刑,
[00:27:00.500 --> 00:27:01.500]  怎麼辦,
[00:27:01.500 --> 00:27:02.500]  要不要,
[00:27:02.500 --> 00:27:03.500]  不要不要不要,
[00:27:03.500 --> 00:27:04.500]  不舉報,
[00:27:04.500 --> 00:27:05.500]  不舉報怎麼辦,
[00:27:05.500 --> 00:27:07.500]  另外一個選擇就是放任,
[00:27:07.500 --> 00:27:08.500]  你放縱他了,
[00:27:08.500 --> 00:27:10.500]  他不來金毛耶華就由著他,
[00:27:10.500 --> 00:27:11.500]  不管了,
[00:27:11.500 --> 00:27:12.500]  不管了,
[00:27:12.500 --> 00:27:13.500]  不管怎麼辦,
[00:27:13.500 --> 00:27:14.500]  後果就是十四計啊,
[00:27:14.500 --> 00:27:16.500]  所以兩邊都是死路一條,
[00:27:16.500 --> 00:27:18.500]  你說放縱他,
[00:27:18.500 --> 00:27:20.500]  整個民族就滅亡,
[00:27:20.500 --> 00:27:21.500]  你說我哎呀,
[00:27:21.500 --> 00:27:24.500]  這犧牲自我,
[00:27:24.500 --> 00:27:26.500]  這個兒子不想讓他影響整個民族,
[00:27:26.500 --> 00:27:27.500]  我就實名舉報他,
[00:27:27.500 --> 00:27:29.500]  給摩西用石頭打死他,
[00:27:29.500 --> 00:27:31.500]  你又捨不得,
[00:27:31.500 --> 00:27:32.500]  怎麼辦,
[00:27:32.500 --> 00:27:33.500]  你只有一條路,
[00:27:33.500 --> 00:27:37.500]  你好好的學怎麼樣跟下一代談論信仰,
[00:27:37.500 --> 00:27:40.500]  你要逼自己學,
[00:27:40.500 --> 00:27:41.500]  不要嘮叨,
[00:27:41.500 --> 00:27:42.500]  不要說教,
[00:27:42.500 --> 00:27:43.500]  不要壓他,
[00:27:43.500 --> 00:27:46.500]  怎麼樣把自己的信仰活得好一點,
[00:27:46.500 --> 00:27:48.500]  真實一點,
[00:27:48.500 --> 00:27:50.500]  能夠對下一代有影響,
[00:27:50.500 --> 00:27:52.500]  這是唯一的活路,
[00:27:52.500 --> 00:27:54.500]  就業生機給我們唯一的活路就是這一條,
[00:27:54.500 --> 00:27:56.500]  現在新月還好了,
[00:27:56.500 --> 00:27:58.500]  教會就是你家裡不想教,
[00:27:58.500 --> 00:28:01.500]  至少教會還提供了青少年團企,
[00:28:01.500 --> 00:28:03.500]  我們還有兒童試工,
[00:28:03.500 --> 00:28:06.500]  你知道兒童試工跟青少年團企,
[00:28:06.500 --> 00:28:10.500]  我也做青少年試工很多年,
[00:28:10.500 --> 00:28:12.500]  你知道要付出多少時間嗎,
[00:28:12.500 --> 00:28:15.500]  就是為了教那些家裡沒教好的孩子,
[00:28:15.500 --> 00:28:18.500]  你要花多少時間去教他們,
[00:28:18.500 --> 00:28:19.500]  影響他們,
[00:28:19.500 --> 00:28:21.500]  他們已經很盡力了,
[00:28:21.500 --> 00:28:24.500]  可是因為他們的盡力,
[00:28:24.500 --> 00:28:29.500]  我覺得他們為教會保住了下一代信仰種子的20%,
[00:28:29.500 --> 00:28:31.500]  如果教會沒有了青少年試工,
[00:28:31.500 --> 00:28:32.500]  兒童試工,
[00:28:32.500 --> 00:28:34.500]  可能是全軍覆沒的,
[00:28:34.500 --> 00:28:36.500]  20%都保不住,
[00:28:36.500 --> 00:28:38.500]  我們已經保住了20%,
[00:28:38.500 --> 00:28:43.500]  可是我覺得這已經是我們可以做得最好,
[00:28:43.500 --> 00:28:46.500]  你沒辦法再把那個百分比往上升了,
[00:28:46.500 --> 00:28:48.500]  就是兒童試工,
[00:28:48.500 --> 00:28:49.500]  你什麼換個program,
[00:28:49.500 --> 00:28:50.500]  換個人,
[00:28:50.500 --> 00:28:53.500]  青少年團企請個很有名的牧師,
[00:28:53.500 --> 00:28:54.500]  來來去去,
[00:28:54.500 --> 00:28:57.500]  大概就是20%,
[00:28:57.500 --> 00:28:58.500]  Maximum,
[00:28:58.500 --> 00:29:02.500]  就是為信二代保住20%的人繼續回教會,
[00:29:02.500 --> 00:29:04.500]  這個number不錯了,
[00:29:04.500 --> 00:29:06.500]  那另外80%的,
[00:29:06.500 --> 00:29:10.500]  我覺得就不再是兒童試工青少年試工的責任了,
[00:29:10.500 --> 00:29:12.500]  是家裡面的責任,
[00:29:12.500 --> 00:29:14.500]  家裡面不負這個責任,
[00:29:14.500 --> 00:29:16.500]  那個number大概就這樣了,
[00:29:16.500 --> 00:29:18.500]  就80%流失嘛,
[00:29:18.500 --> 00:29:20.500]  20%就保住了,
[00:29:20.500 --> 00:29:21.500]  就大概這樣,
