
[00:00:00.000 --> 00:00:09.840]  講起聖樂 教會音樂不能夠抽離在崇拜的背景裏面去談論教會的聖樂
[00:18:00.160 --> 00:18:02.720]  你就見到其實是一個互動的
[00:18:02.720 --> 00:18:06.560]  充滿動力的一種對話的模式
[00:18:06.560 --> 00:18:08.800]  首先是神啟示祂自己
[00:18:08.800 --> 00:18:09.600]  祂的榮耀
[00:18:09.600 --> 00:18:12.720]  然後被造的物就來讚美
[00:18:12.720 --> 00:18:14.080]  盛哉盛哉
[00:18:14.080 --> 00:18:15.760]  但是人在這個時候
[00:18:15.760 --> 00:18:17.680]  發現自己的限制和罪惡
[00:18:17.680 --> 00:18:18.720]  他就認罪
[00:18:18.720 --> 00:18:20.880]  但是神也要回應他
[00:18:20.880 --> 00:18:23.680]  神就宣告他的赦免
[00:18:23.680 --> 00:18:26.560]  並且神將他的旨意來啟示
[00:18:26.560 --> 00:18:27.520]  差遣
[00:18:27.520 --> 00:18:30.720]  願意邀請人和上帝去同宮
[00:18:30.720 --> 00:18:33.360]  人也在這裡衷心的回應
[00:18:33.360 --> 00:18:35.360]  我在這裡 請差遣我
[00:18:35.360 --> 00:18:38.640]  你發現如果這個崇拜的架構
[00:18:38.640 --> 00:18:41.200]  沒有了神的啟示紅色那邊
[00:18:41.200 --> 00:18:43.440]  其實崇拜只是一種monologue
[00:18:43.440 --> 00:18:44.240]  一種獨白
[00:18:44.240 --> 00:18:45.280]  好像你講一個電話
[00:18:45.280 --> 00:18:46.640]  其實沒有人在那邊講話
[00:18:46.640 --> 00:18:47.760]  你自己在那裡裝模作樣
[00:18:47.760 --> 00:18:48.800]  在那裡說話
[00:18:48.800 --> 00:18:50.160]  其實是沒有可能的
[00:18:50.160 --> 00:18:52.240]  但是我們基督教的崇拜
[00:18:52.240 --> 00:18:54.320]  是一個和一位活的神
[00:18:54.320 --> 00:18:56.720]  一種互動的對話
[00:18:56.720 --> 00:18:58.960]  我們福音派沒有人會質疑
[00:18:58.960 --> 00:19:01.520]  上帝話語的重要性
[00:19:01.520 --> 00:19:03.760]  但是回到崇拜的場景
[00:19:03.760 --> 00:19:06.320]  我們可能有一種錯誤的理解
[00:19:06.320 --> 00:19:08.160]  或者是偏差了的看法
[00:19:08.160 --> 00:19:09.760]  我們會誤以為
[00:19:09.760 --> 00:19:12.800]  崇拜裡面神的說話就是講道
[00:19:12.800 --> 00:19:16.400]  當然神是可以透過講道去說話的
[00:19:16.400 --> 00:19:19.280]  但是我想說比這件事更多
[00:19:19.280 --> 00:19:21.040]  崇拜可以其他環節
[00:19:21.040 --> 00:19:24.160]  每一個環節神都可以說話的
[00:19:24.160 --> 00:19:29.120]  宣教 詩歌 靜默 禮儀 聖禮
[00:19:29.120 --> 00:19:31.120]  譬如聖餐 神當然說話
[00:19:31.120 --> 00:19:34.560]  讀經 祈禱 都可以講道
[00:19:34.560 --> 00:19:36.720]  見證 昨晚我們有姊妹講見證
[00:19:36.720 --> 00:19:37.920]  很好的見證
[00:19:37.920 --> 00:19:47.920]  神都可以透過不同的渠道向我們說話
[00:19:47.920 --> 00:19:49.120]  所以你想想
[00:19:49.120 --> 00:19:53.120]  神是否透過天使的聖災聖災的歌聲
[00:19:53.120 --> 00:19:55.200]  來感動異塞雅呢
[00:19:55.200 --> 00:19:57.600]  是否燒紅的炭火
[00:19:57.600 --> 00:19:59.600]  其實是在傳遞給異塞雅聽
[00:19:59.600 --> 00:20:02.080]  神的聖潔和興邁不得呢
[00:20:02.080 --> 00:20:03.600]  一樣是在傳遞
[00:20:03.600 --> 00:20:08.880]  所以我們千萬不要只想著聽到就行了
[00:20:08.880 --> 00:20:11.120]  所以遲到早退不要緊
[00:20:11.120 --> 00:20:12.080]  可以想的了
[00:20:12.080 --> 00:20:13.840]  現在講清楚了
[00:20:13.840 --> 00:20:18.640]  宣教經文由頭到尾都是和神的對話
[00:20:18.640 --> 00:20:20.080]  直到祝福
[00:20:20.080 --> 00:20:22.800]  我們安靜 現在散會了
[00:20:22.800 --> 00:20:24.480]  就完了 收得線了
[00:20:24.480 --> 00:20:26.640]  拜拜 說完拜拜 收線
[00:20:26.640 --> 00:20:29.040]  這樣就完了
[00:20:29.040 --> 00:20:31.760]  我想說神的啟示
[00:20:31.760 --> 00:20:33.760]  在這裡也是一個很重要
[00:20:33.760 --> 00:20:36.720]  我給一個在地約天的啟示
[00:20:36.720 --> 00:20:39.200]  為什麼在地約天的啟示呢
[00:20:39.200 --> 00:20:40.720]  一方面這個是神的
[00:20:40.720 --> 00:20:42.240]  是天上面的
[00:20:42.240 --> 00:20:45.200]  超乎一切歷史的神的啟示
[00:20:45.200 --> 00:20:46.960]  但同時間也是在地
[00:20:46.960 --> 00:20:49.120]  也都是貼近歷史裡面
[00:20:49.120 --> 00:20:52.160]  不是抽離的啟示
[00:20:52.160 --> 00:20:54.320]  套用我們香港現在很流行的
[00:20:54.320 --> 00:20:56.320]  就是不可以離地
[00:20:56.320 --> 00:20:57.200]  為什麼這樣說
[00:20:57.200 --> 00:20:58.400]  因為在經文裡面
[00:20:58.400 --> 00:21:02.800]  第一節其實有一個很歷史的時間性的描述
[00:21:02.800 --> 00:21:05.440]  他說當烏西亞王崩的那一年
[00:21:05.440 --> 00:21:07.680]  烏西亞王是一個歷史人物
[00:21:07.680 --> 00:21:10.640]  按照列王幾下十五章的記載
[00:21:10.640 --> 00:21:13.840]  其實他是公元前792到740年
[00:21:13.840 --> 00:21:17.120]  在猶太國南國那裡做皇帝
[00:21:17.120 --> 00:21:19.520]  也都按照歷代字下26章
[00:21:19.520 --> 00:21:23.200]  烏西亞王大概是在公元前740年
[00:21:23.200 --> 00:21:24.720]  死於大麻風
[00:21:24.720 --> 00:21:28.880]  以賽亞就在這一個年 公元前740年
[00:21:28.880 --> 00:21:31.680]  見到這一幕天庭的敬拜
[00:21:31.680 --> 00:21:35.840]  這一種的描述在遠東的
[00:21:35.840 --> 00:21:39.040]  其他宗教的描述裡面是很不同
[00:21:39.040 --> 00:21:42.880]  因為大多數其他宗教的描述都是比較神話性的
[00:21:42.880 --> 00:21:45.360]  但是以賽亞書的技術
[00:21:45.360 --> 00:21:49.440]  是夾雜了歷史的真實的描述
[00:21:49.440 --> 00:21:55.200]  和這種天堂超自然的景象交織而成的一種描述
[00:21:55.200 --> 00:21:59.520]  原來我們的神是一位超越歷史
[00:21:59.520 --> 00:22:02.400]  但是又加入人類歷史的神
[00:22:02.400 --> 00:22:06.080]  所以我們的崇拜也是一種在地若天的崇拜
[00:22:06.080 --> 00:22:10.400]  所以我很欣賞剛才你們的木土的時候
[00:22:10.400 --> 00:22:12.880]  不單止是上了天的祈禱
[00:22:12.880 --> 00:22:15.600]  我們為了世界 香港 教會
[00:22:15.600 --> 00:22:17.440]  現在很多的事來祈禱
[00:22:17.440 --> 00:22:20.320]  讓我們看到神今天在每一個範疇
[00:22:20.320 --> 00:22:22.720]  每一個地方 神仍然掌王權
[00:22:22.720 --> 00:22:27.840]  我們都要乞求祂的恩典 憐憫和帶領
[00:22:27.840 --> 00:22:30.160]  基督教的崇拜不應該離地
[00:22:30.160 --> 00:22:33.600]  但是同時也不應該離天
[00:22:33.600 --> 00:22:40.720]  否則崇拜只會淪為一種人間言說的平台
[00:22:40.720 --> 00:22:44.080]  我們有沒有讓上帝在崇拜裡面親自的說話
[00:22:44.080 --> 00:22:46.080]  不是我們想祂說什麼
[00:22:46.080 --> 00:22:48.720]  而是祂有什麼要跟我們說
[00:22:48.720 --> 00:22:52.720]  神選擇烏西亞王崩的那一年向以賽雅顯現
[00:22:52.720 --> 00:22:56.960]  神不是要跟以賽雅評論一下烏西亞王的政績
[00:22:56.960 --> 00:23:01.120]  也不是跟以賽雅討論一下君主政制的對不對
[00:23:01.120 --> 00:23:03.360]  祂不是要說這些
[00:23:03.360 --> 00:23:07.520]  我們按照夏文九節到十三節
[00:23:07.520 --> 00:23:10.160]  其實神是要帶出一個審判的訊息
[00:23:10.160 --> 00:23:12.080]  要以賽雅跟以色列民說
[00:23:12.080 --> 00:23:14.880]  由大國說的審判的訊息
[00:23:14.880 --> 00:23:16.560]  回到我們香港
[00:23:16.560 --> 00:23:19.120]  現在我們的確有一種張力
[00:23:19.120 --> 00:23:22.560]  這種張力就是整體香港社會
[00:23:22.560 --> 00:23:24.160]  甚至在教會界
[00:23:24.160 --> 00:23:28.240]  都有一種泛政治的思想
[00:23:28.240 --> 00:23:32.960]  或者是一種政治理念想駕馭在信仰的趨勢
[00:23:32.960 --> 00:23:38.720]  我借用見到將會退休的院長梁家倫牧師的一段說話
[00:23:38.720 --> 00:23:40.800]  他在見到通訊裡面有一段說話
[00:23:40.800 --> 00:23:42.160]  我儘管借用
[00:23:42.160 --> 00:23:46.320]  梁牧師說翻閱基督教報刊和瀏覽各網絡平台
[00:23:46.320 --> 00:23:49.520]  鋪天蓋地的輿論是對傳統教會的批評
[00:23:49.520 --> 00:23:52.640]  這些指責總是從教會對政治冷漠
[00:23:52.640 --> 00:23:54.400]  對社會公義關懷不足
[00:23:54.400 --> 00:23:58.560]  真相是若非支持激進反對派的政治抉擇
[00:23:58.560 --> 00:24:01.760]  便等於沒盡政治責任說起
[00:24:01.760 --> 00:24:06.960]  遵然而斷然教會錯誤理解福音的內涵和教會功能
[00:24:06.960 --> 00:24:10.640]  諸如強調得救就是抽離現實又偏離真理
[00:24:10.640 --> 00:24:18.320]  單扣定人性本質而不涉及頭條新聞就是離地的信仰
[00:24:18.320 --> 00:24:24.000]  我的重點不是想去分辨一下這些政治思想是對還是錯
[00:24:24.000 --> 00:24:25.920]  我要大家想一個問題就是
[00:24:25.920 --> 00:24:27.680]  任何這些人間的言說都好
[00:24:27.680 --> 00:24:30.480]  無論是政治的還是社會的還是心理的都好
[00:24:30.480 --> 00:24:33.760]  我們都要問究竟這些的想法
[00:24:33.760 --> 00:24:37.680]  是不是上帝要跟我們說的話
[00:24:37.680 --> 00:24:42.560]  究竟是人要將他認為對的東西塞進上帝的嘴裡
[00:24:42.560 --> 00:24:43.600]  要上帝說
[00:24:43.600 --> 00:24:47.200]  還是神真是今天要透過崇拜裡面
[00:24:47.200 --> 00:24:50.000]  向我們要說的話
[00:24:50.000 --> 00:24:52.640]  求神幫助我們的教會
[00:24:52.640 --> 00:24:55.440]  無論是廣福堂或者恩福堂
[00:24:55.440 --> 00:24:57.520]  或者任何屬神的教會
[00:24:57.520 --> 00:25:00.720]  叫我們的崇拜既不要離地也不要離天
[00:25:00.720 --> 00:25:06.800]  離天就是不要離開上帝祂自己的啟示 神的話語
[00:25:06.800 --> 00:25:08.160]  我差不多去到尾聲了
[00:25:08.160 --> 00:25:11.360]  這個崇拜除了是神的啟示
[00:25:11.360 --> 00:25:12.800]  他的在地若天的啟示
[00:25:12.800 --> 00:25:20.480]  同時還要有人真摯的回應才構成對話
[00:25:20.480 --> 00:25:23.520]  我們看到在整個對話的過程裡面
[00:25:23.520 --> 00:25:26.320]  回到上一版
[00:25:26.320 --> 00:25:27.760]  其實
[00:25:27.760 --> 00:25:30.720]  以賽亞在整個對話裡面講了兩句
[00:25:30.720 --> 00:25:33.120]  第一句就是第五節的禍災我滅亡了
[00:25:33.120 --> 00:25:36.000]  因為我主神不潔 有主神不潔民眾這一句
[00:25:36.000 --> 00:25:40.320]  還有第八節的尾句就是我助子女請差遣我
[00:25:40.320 --> 00:25:43.600]  如果你留意這兩句對話
[00:25:43.600 --> 00:25:47.600]  回話都是以賽亞有意識的
[00:25:47.600 --> 00:25:49.600]  自發的
[00:25:49.600 --> 00:25:53.040]  和合理的一種表達
[00:25:53.040 --> 00:25:56.000]  這兩句話都是回應著他的上文
[00:25:56.000 --> 00:25:57.680]  就是神的啟示
[00:25:57.680 --> 00:26:01.040]  而他的回應
[00:26:01.040 --> 00:26:02.480]  為什麼我會這樣講呢
[00:26:02.480 --> 00:26:04.640]  你試一下把它反過來思想一下
[00:26:04.640 --> 00:26:05.840]  不是真的
[00:26:05.840 --> 00:26:09.120]  你試一下把它反面教材的思想
[00:26:09.120 --> 00:26:12.800]  如果當薩拉夫唱出三疊阿門
[00:26:12.800 --> 00:26:15.360]  那個榮耀頌
[00:26:15.360 --> 00:26:17.120]  Holy Holy Holy之後
[00:26:17.120 --> 00:26:19.600]  以賽亞應該說什麼呢
[00:26:19.600 --> 00:26:21.440]  他是不是說Bravo Bravo
[00:26:21.440 --> 00:26:23.760]  唱得好啊
[00:26:23.760 --> 00:26:25.680]  好像不是很對
[00:26:25.680 --> 00:26:28.160]  又反過來 如果說神在問
[00:26:28.160 --> 00:26:30.400]  神問說我可以差遣誰
[00:26:30.400 --> 00:26:32.240]  誰肯為我們去呢
[00:26:32.240 --> 00:26:35.760]  以賽亞說禍災我滅亡了
[00:26:35.760 --> 00:26:37.040]  你覺不覺得
[00:26:37.040 --> 00:26:38.880]  是不是有點笑聲
[00:26:38.880 --> 00:26:42.000]  不合理的
[00:26:42.000 --> 00:26:44.960]  崇拜不是答非所問的
[00:26:44.960 --> 00:26:47.920]  你真的要在當下很有意識
[00:26:47.920 --> 00:26:50.960]  很聆聽下
[00:26:50.960 --> 00:26:52.080]  聽到神說什麼
[00:26:52.080 --> 00:26:53.360]  然後你去回話
[00:26:53.360 --> 00:26:56.560]  不然是啼笑皆非的
[00:26:56.560 --> 00:26:57.600]  原來崇拜裡面
[00:26:57.600 --> 00:27:00.160]  悉切的回應是這麼重要
[00:27:00.160 --> 00:27:02.880]  他要求我們有很清心的聆聽
[00:27:02.880 --> 00:27:06.160]  很專注的聆聽 去理解
[00:27:06.160 --> 00:27:07.600]  聽下神說什麼
[00:27:07.600 --> 00:27:08.640]  期待我們的回應
[00:27:08.640 --> 00:27:11.040]  而這種回應不是千篇一律的
[00:27:11.040 --> 00:27:12.960]  這個回應可以是認罪
[00:27:12.960 --> 00:27:14.320]  可能是感恩
[00:27:14.320 --> 00:27:15.520]  可能是祈禱
[00:27:15.520 --> 00:27:16.560]  可能是毀身
[00:27:16.560 --> 00:27:18.560]  可能是代求
[00:27:18.560 --> 00:27:20.480]  不能一言以蔽之
[00:27:20.480 --> 00:27:22.960]  總之是執生 簡單說一句
[00:27:22.960 --> 00:27:26.160]  這樣說也要求另一樣東西
[00:27:26.160 --> 00:27:28.240]  就是要求帶領崇拜的人
[00:27:28.240 --> 00:27:29.360]  包括我們講員
[00:27:29.360 --> 00:27:30.240]  包括主席
[00:27:30.240 --> 00:27:31.440]  包括領事的
[00:27:31.440 --> 00:27:33.440]  選歌的 祈禱的
[00:27:33.440 --> 00:27:35.280]  原來我們要很了解
[00:27:35.280 --> 00:27:36.400]  究竟神跟我們說什麼
[00:27:36.400 --> 00:27:39.600]  然後我們將適當的回話
[00:27:39.600 --> 00:27:42.400]  帶領會眾一起去跟神說
[00:27:42.400 --> 00:27:44.640]  不然我們會令會眾精神分裂
[00:27:44.640 --> 00:27:48.240]  回答不到話
[00:27:48.240 --> 00:27:51.120]  不過這樣說
[00:27:51.120 --> 00:27:53.840]  假設我們做好我們應該做的本份
[00:27:53.840 --> 00:27:55.280]  就是台上帶領的人
[00:27:55.280 --> 00:27:58.720]  我們這樣去設計好崇拜的秩序也好
[00:27:58.720 --> 00:28:01.840]  但是我們仍然不能取代你
[00:28:01.840 --> 00:28:03.600]  坐在台下的會眾
[00:28:03.600 --> 00:28:06.240]  你有意識
[00:28:06.240 --> 00:28:10.480]  甘心自願的回應
[00:28:10.480 --> 00:28:12.160]  很多時候
[00:28:12.160 --> 00:28:14.160]  現在我們的崇拜
[00:28:14.160 --> 00:28:16.320]  都是比較被動的
[00:28:16.320 --> 00:28:18.560]  還有意識很低的
[00:28:18.560 --> 00:28:19.760]  什麼意識很低呢
[00:28:19.760 --> 00:28:21.520]  譬如舉個例子
[00:28:21.520 --> 00:28:23.200]  譬如我們唱一首歌
[00:28:23.200 --> 00:28:29.760]  讓我舉起兩手 永遠高舉你
[00:28:29.760 --> 00:28:30.640]  一路唱的時候
[00:28:30.640 --> 00:28:33.680]  其實所有的手都是下垂的
[00:28:33.680 --> 00:28:35.040]  不是的 不要緊的
[00:28:35.040 --> 00:28:36.480]  唱一下而已
[00:28:36.480 --> 00:28:39.120]  也就是說我們容讓自己
[00:28:39.120 --> 00:28:40.160]  口裏的言語
[00:28:40.160 --> 00:28:44.320]  心裏的思想和情感是割裂的
[00:28:44.320 --> 00:28:47.600]  這些情況是很常見的
[00:28:47.600 --> 00:28:50.240]  有時候都是出自主席的
[00:28:50.240 --> 00:28:51.520]  沒有意識的引導
[00:28:51.520 --> 00:28:52.960]  我們會說
[00:28:52.960 --> 00:28:55.680]  我們現在一起低頭祈禱仰望神
[00:28:55.680 --> 00:29:01.200]  究竟是低頭還是仰望呢
[00:29:01.200 --> 00:29:04.400]  我們對我們崇拜的語言是萬不驚心
[00:29:04.400 --> 00:29:07.120]  我們刻意訓練會眾
[00:29:07.120 --> 00:29:11.360]  也都容讓自己割裂了
[00:29:11.360 --> 00:29:16.960]  不讓自己去到整個人這樣去回話
[00:29:16.960 --> 00:29:18.480]  所以以賽亞答說
[00:29:18.480 --> 00:29:19.840]  我在這裡請差遣我
[00:29:19.840 --> 00:29:21.840]  這句不是神逼他說的
[00:29:21.840 --> 00:29:24.720]  其實神是自限他的全能
[00:29:24.720 --> 00:29:27.280]  讓人用他自由意志 甘心的回應
[00:29:27.280 --> 00:29:28.560]  當然神在問
[00:29:28.560 --> 00:29:29.600]  我在這裡請差遣我
[00:29:29.600 --> 00:29:31.920]  其實只有一個人在 以賽亞
[00:29:31.920 --> 00:29:32.720]  雖然是這樣
[00:29:32.720 --> 00:29:36.640]  但是以賽亞仍然可以說
[00:29:36.640 --> 00:29:37.360]  我不ready
[00:29:37.360 --> 00:29:38.400]  他都可以這樣說的
[00:29:38.400 --> 00:29:39.600]  或者說你跟誰說
[00:29:39.600 --> 00:29:40.480]  你跟天使說
[00:29:40.480 --> 00:29:42.560]  可以照實扮懵的
[00:29:42.560 --> 00:29:44.800]  但是以賽亞仍然是要說
[00:29:44.800 --> 00:29:46.480]  我在這裡請差遣我
[00:29:46.480 --> 00:29:49.040]  就是這個甘心自願的意識
[00:29:49.040 --> 00:29:52.800]  但是這個回應的可貴
[00:29:52.800 --> 00:29:53.840]  所有敬拜的人
[00:29:53.840 --> 00:30:00.880]  都要有這種甘心自願的意識來回應神
[00:30:00.880 --> 00:30:03.200]  我們要訓練我們自己在崇拜裡面
[00:30:03.200 --> 00:30:04.720]  口出每一句的說話
[00:30:04.720 --> 00:30:07.360]  我們的歌聲 我們的禱詞 祈禱
[00:30:07.360 --> 00:30:09.040]  我們的禮儀的行動
[00:30:09.040 --> 00:30:13.360]  領聖餐等等 祈禱等等
[00:30:13.360 --> 00:30:16.560]  容讓 不容讓我們口是心非的
[00:30:16.560 --> 00:30:18.560]  而是口裡面所出的那個說話
[00:30:18.560 --> 00:30:21.120]  就是我們心裡面所信的
[00:30:21.120 --> 00:30:23.120]  有一句詩篇我很喜歡的
[00:30:23.120 --> 00:30:26.160]  就是詩篇第十九篇十四個詩
[00:30:26.160 --> 00:30:27.040]  你跟我一起讀好嗎
[00:30:27.040 --> 00:30:28.400]  預備一二三
[00:30:28.400 --> 00:30:30.400]  願我口中的言語
[00:30:30.400 --> 00:30:34.480]  心裡的意念在你面前蒙越
[00:30:34.480 --> 00:30:36.480]  我們做人越來越發現
[00:30:36.480 --> 00:30:38.640]  口中的言語和心裡的意念
[00:30:38.640 --> 00:30:40.400]  是經常割裂的
[00:30:40.400 --> 00:30:42.080]  小朋友通常是不會的
[00:30:42.080 --> 00:30:44.480]  但是我們經過人的歷練之後
[00:30:44.480 --> 00:30:45.760]  我們被訓練
[00:30:45.760 --> 00:30:48.480]  口那句和心那句是不同的
[00:30:48.480 --> 00:30:50.880]  否則你可能在社會上生存不了
[00:30:50.880 --> 00:30:53.920]  不過回到教會崇拜不可以這樣
[00:30:53.920 --> 00:30:58.720]  因為神是看穿我們的心的神
[00:30:58.720 --> 00:31:00.960]  祂知道我們裡面的意念
[00:31:00.960 --> 00:31:03.760]  所以讓我們的口和心
[00:31:03.760 --> 00:31:06.800]  回到一起 黏在一起的敬拜
[00:31:06.800 --> 00:31:08.560]  包括我們身體的表達
[00:31:08.560 --> 00:31:11.680]  都是合一的去崇拜
[00:31:11.680 --> 00:31:14.000]  因為神是這樣真實的
[00:31:14.000 --> 00:31:16.480]  呈現祂自己給世人認識
[00:31:16.480 --> 00:31:20.160]  即使在以色列南北國分裂動盪的日子
[00:31:20.160 --> 00:31:21.440]  人心是背離上帝
[00:31:21.440 --> 00:31:25.280]  但是耶和華仍然向以色列啟示祂自己
[00:31:25.280 --> 00:31:27.520]  並且邀請以色列向祂對話
[00:31:27.520 --> 00:31:30.160]  並且將使命交付給祂
[00:31:30.160 --> 00:31:31.760]  來到今天新約
[00:31:31.760 --> 00:31:34.480]  神更加透過耶穌基督和我們對話
[00:31:34.480 --> 00:31:38.400]  問題是我們是否願意真誠地開放自己和祂對話
[00:31:38.400 --> 00:31:40.000]  用我們真實的一面
[00:31:40.000 --> 00:31:42.800]  和這位真實的神來對話
[00:31:42.800 --> 00:31:49.200]  而不是喊一些口號 說我們怎樣將身體獻上一生侍奉神
[00:31:49.200 --> 00:31:52.400]  就在你每個禮拜日的崇拜做出來吧
[00:31:52.400 --> 00:31:53.680]  你做到禮拜日那一場
[00:31:53.680 --> 00:31:56.640]  你就能夠做到那六天都是這樣活
[00:31:56.640 --> 00:31:58.960]  讓自己口中的言語
[00:31:58.960 --> 00:32:00.480]  心裡的意念
[00:32:00.480 --> 00:32:04.560]  都在神面前蒙月立
[00:32:04.560 --> 00:32:09.120]  我給大家幾點去禱告和引導
[00:32:09.120 --> 00:32:11.600]  你這個禮拜向神的立志和思想
[00:32:11.600 --> 00:32:16.080]  第一 在崇拜裡專注神跟我們說的每一句話
[00:32:16.080 --> 00:32:18.000]  這是要有意志的決定
[00:32:18.000 --> 00:32:21.280]  因為我們有很多條件令我們不能專注
[00:32:21.280 --> 00:32:24.160]  包括我們身體 不夠精神
[00:32:24.160 --> 00:32:26.880]  我們的心思有很多繁瑣的事
[00:32:26.880 --> 00:32:28.720]  掛念公司 家庭等等
[00:32:28.720 --> 00:32:31.040]  但是你要決定一進來崇拜的時候
[00:32:31.040 --> 00:32:33.760]  神啊 我要聽你的話
[00:32:33.760 --> 00:32:37.840]  我要來聽你今天跟我說什麼
[00:32:37.840 --> 00:32:41.520]  確保我們在崇拜裡口中所出的心底的表達
[00:32:41.520 --> 00:32:42.480]  剛才說了
[00:32:42.480 --> 00:32:46.720]  第三 嘗試去理解 欣賞 檢視崇拜每一個流程
[00:32:46.720 --> 00:32:50.000]  其實可以學的 有書的 有很多的研究
[00:32:50.000 --> 00:32:54.640]  二千年教會在崇拜流程裡有很多不同的思想
[00:32:54.640 --> 00:32:56.160]  我們播道會為什麼會這樣
[00:32:56.160 --> 00:32:57.840]  或者講福堂為什麼會有這個流程
[00:32:57.840 --> 00:33:00.000]  不妨多點討論去檢視
[00:33:00.000 --> 00:33:03.280]  剛才我說了崇拜流程不是神聖幫我侵犯的
[00:33:03.280 --> 00:33:06.320]  可以談 可以說 可以檢討 可以改善
[00:33:06.320 --> 00:33:07.360]  可以不斷去進步的
[00:33:07.360 --> 00:33:11.680]  我們一路去幫助自己去崇拜
[00:33:11.680 --> 00:33:14.720]  我總結一下四個大點
[00:33:14.720 --> 00:33:17.200]  希望你怎樣都抓到一些回去
[00:33:17.200 --> 00:33:21.920]  第一 崇拜是有秩序的
[00:33:21.920 --> 00:33:25.200]  第二 這個秩序是反映著
[00:33:25.200 --> 00:33:28.960]  或者幫助神跟人的對話
[00:33:28.960 --> 00:33:32.960]  第三 這個對話是神開始啟示的
[00:33:32.960 --> 00:33:37.440]  第四 人必須有真摯的回應才能夠對話
[00:33:37.440 --> 00:33:39.600]  我給你一點時間在這個座位裡
[00:33:39.600 --> 00:33:40.720]  你自己向神祈禱
[00:33:40.720 --> 00:33:42.960]  今天神對你說什麼 你怎樣回話
[00:33:42.960 --> 00:33:44.640]  然後我請余牧師帶領我們祈禱
[00:33:44.640 --> 00:33:46.640]  我們安靜
