
[00:00:00.000 --> 00:00:06.900]  今天我們講到的主題叫「門關了,主在中間」
[00:23:18.820 --> 00:23:23.820]  耶穌不忽略我們的恐懼,不忽略我們的擔心
[00:23:23.820 --> 00:23:30.820]  但祂不讓我們停留在恐懼裏面,祂讓我們有平安
[00:23:31.820 --> 00:23:36.820]  祂不單止要我們經歷祂的同在,祂更呼召我們
[00:23:36.820 --> 00:23:41.820]  要帶著這份同在進入這個世界裏面
[00:23:41.820 --> 00:23:49.820]  所以基督徒的生命不單止是與神親近,而是被神差遣
[00:23:49.820 --> 00:23:57.820]  不單單是領受主的恩典,而是要成為恩典流通的器命
[00:23:58.820 --> 00:24:04.820]  被差遣不是一定要做大事,而是在你現在的位置裏面
[00:24:04.820 --> 00:24:08.820]  忠心地活出主的同在
[00:24:08.820 --> 00:24:17.820]  當我們回望這段經文的時候,我們看見上主那個奇妙的計劃
[00:24:17.820 --> 00:24:25.820]  一班原本被恐懼困住,關上門的人遇見主動臨在的主
[00:24:26.820 --> 00:24:31.820]  他們由驚慌變成喜樂,由封閉成為被差遣
[00:24:31.820 --> 00:24:35.820]  由無力變成領受聖靈的氣息
[00:24:35.820 --> 00:24:41.820]  這段經文不單止是門徒的經文,也是我們每一個人的寫照
[00:24:41.820 --> 00:24:48.820]  今日有些人,可能有些人仍然是在一個關門裏面
[00:24:48.820 --> 00:24:52.820]  我們心裏面有壓力,有恐懼,有迷失
[00:24:53.820 --> 00:24:58.820]  不是不相信,但是覺得再走下去很沒力
[00:24:58.820 --> 00:25:03.820]  但是復活主今日仍然是進入我們的處境裏面
[00:25:03.820 --> 00:25:07.820]  他不需要等我們先調整好自己
[00:25:07.820 --> 00:25:11.820]  他就站在這裏說願你平安
[00:25:11.820 --> 00:25:19.820]  亦有些人,你和主的關係未必是斷開,你未必是不相信
[00:25:20.820 --> 00:25:23.820]  但是你覺得總是有點疏離
[00:25:23.820 --> 00:25:26.820]  你仍然參加聚會,仍然來敬拜
[00:25:26.820 --> 00:25:30.820]  但是裏面少了一份親近
[00:25:30.820 --> 00:25:36.820]  今日主再次向你譴明,他自己不是一個抽象的神
[00:25:36.820 --> 00:25:42.820]  而是一位帶著釘痕,仍然深愛著你,愛到底的主
[00:25:42.820 --> 00:25:48.820]  當我們再次轉向主的時候,我們的心被更新
[00:25:49.820 --> 00:25:52.820]  我們的生命重新被延讓
[00:25:52.820 --> 00:25:57.820]  亦有些人,我們已經經歷主的同在
[00:25:57.820 --> 00:26:02.820]  但是我們停留在一個位置,習慣了被安慰
[00:26:02.820 --> 00:26:08.820]  未有力量去踏出回應和差遣那一步
[00:26:08.820 --> 00:26:11.820]  今日復活主就對我們說
[00:26:11.820 --> 00:26:15.820]  父怎樣差遣我,我也照樣差遣你們
[00:26:16.820 --> 00:26:21.820]  他不單止是差遣你,他也將聖靈放在我們每一個人的生命裏面
[00:26:21.820 --> 00:26:26.820]  以致我們可以在我們的家庭,在我們的工作,在我們的社區
[00:26:26.820 --> 00:26:30.820]  在我們的教會,活出被差遣的生命
[00:26:30.820 --> 00:26:37.820]  所以弟兄姊妹,我也很想藉著復活節這個主日
[00:26:37.820 --> 00:26:42.820]  邀請大家有一個簡單而真誠的回應
[00:26:44.820 --> 00:26:49.820]  如果你仍然活在關閉和恐懼之中
[00:26:49.820 --> 00:26:52.820]  你可以心裏面去祈禱
[00:26:52.820 --> 00:26:56.820]  主,我求你進入我的生命裏面
[00:26:56.820 --> 00:27:01.820]  如果你覺得和主有距離
[00:27:01.820 --> 00:27:07.820]  你可以去禱告,主,讓我再次見到你
[00:27:07.820 --> 00:27:12.820]  如果你願意回應差遣
[00:27:13.820 --> 00:27:18.820]  你可以去禱告,主,我願意被你差遣
[00:27:18.820 --> 00:27:23.820]  我們現在也想邀請大家安靜
[00:27:23.820 --> 00:27:26.820]  在你的座位裏面安靜一會兒
[00:27:26.820 --> 00:27:33.820]  問自己,你現在是關著門,還是願意打開呢
[00:27:33.820 --> 00:27:40.820]  如果你心裏面真的有我這個表裏面所說的狀態
[00:27:41.820 --> 00:27:46.820]  你有沒有勇氣去禱告主,去求主在裏面幫助你呢
