
[00:00:00.000 --> 00:00:03.600]  好多年前我的皮膚有些問題
[00:16:02.200 --> 00:16:04.200]  唯有見到一年級的英文老師讀Airplane
[00:16:04.200 --> 00:16:06.200]  見到二年級的英文老師讀Airplane
[00:16:06.200 --> 00:16:11.200]  原來我將來有機會去外國的時候
[00:16:11.200 --> 00:16:13.200]  應該第一正確一點
[00:16:13.200 --> 00:16:14.200]  我也不是第一正確
[00:16:14.200 --> 00:16:16.200]  Airplane等等
[00:16:16.200 --> 00:16:17.200]  耶穌是這樣講的
[00:16:17.200 --> 00:16:19.200]  你不要聽別人講的
[00:16:19.200 --> 00:16:20.200]  他們講錯的
[00:16:20.200 --> 00:16:22.200]  我講的正確是這樣
[00:16:22.200 --> 00:16:24.200]  耶穌講了六個例子
[00:16:24.200 --> 00:16:25.200]  他怎樣講呢
[00:16:25.200 --> 00:16:28.200]  他說第二十一節
[00:16:28.200 --> 00:16:30.200]  你沒聽見有古人跟你這樣講
[00:16:30.200 --> 00:16:32.200]  不可殺人
[00:16:32.200 --> 00:16:34.200]  又說犯殺人的難免受審判
[00:16:34.200 --> 00:16:36.200]  耶穌說這樣不夠
[00:16:36.200 --> 00:16:38.200]  這裡應該沒誰殺過人
[00:16:38.200 --> 00:16:41.200]  但不要以為這樣就容易
[00:16:41.200 --> 00:16:43.200]  耶穌說
[00:16:43.200 --> 00:16:45.200]  向弟兄動腦要受審判
[00:16:45.200 --> 00:16:48.200]  罵弟兄是拉加摩尼的
[00:16:48.200 --> 00:16:49.200]  要受地獄的火
[00:16:49.200 --> 00:16:50.200]  什麼叫拉加摩尼呢
[00:16:50.200 --> 00:16:52.200]  其實是陰役
[00:16:52.200 --> 00:16:55.200]  和修館譯得非常全神
[00:16:55.200 --> 00:16:57.200]  如果你有和學本就有修定館
[00:16:57.200 --> 00:16:58.200]  和學本修定館譯了
[00:16:58.200 --> 00:17:01.200]  凡罵弟兄是廢物的
[00:17:01.200 --> 00:17:04.200]  凡罵弟兄是白痴的
[00:17:04.200 --> 00:17:06.200]  不是我俗
[00:17:06.200 --> 00:17:09.200]  你真的看和學本修定館是這樣譯的
[00:17:09.200 --> 00:17:13.200]  他說這些是受審判地獄的火
[00:17:13.200 --> 00:17:15.200]  即是說你殺人
[00:17:15.200 --> 00:17:18.200]  你不殺人就沒問題嗎
[00:17:18.200 --> 00:17:20.200]  你對弟兄是怎樣的
[00:17:20.200 --> 00:17:21.200]  你經常對他發怒
[00:17:21.200 --> 00:17:24.200]  你咒罵他你不尊重他
[00:17:24.200 --> 00:17:27.200]  但可惜我在網上見過
[00:17:27.200 --> 00:17:32.200]  香港有基督教神學院的聖經科老師
[00:17:32.200 --> 00:17:35.200]  用英文去罵基督徒
[00:17:35.200 --> 00:17:38.200]  去罵一些他不同意見的基督徒
[00:17:38.200 --> 00:17:42.200]  他說這些基督徒是愚蠢的
[00:17:42.200 --> 00:17:44.200]  是愚蠢的
[00:17:44.200 --> 00:17:46.200]  我非常不尊重這些老師
[00:17:46.200 --> 00:17:49.200]  有學位學你又怎樣
[00:17:49.200 --> 00:17:55.200]  所以如果你打算獻祭
[00:17:55.200 --> 00:17:58.200]  你不要想著獻祭神一定收納
[00:17:58.200 --> 00:18:01.200]  但你想起如果你得罪弟兄
[00:18:01.200 --> 00:18:03.200]  或者別人得罪你也好
[00:18:03.200 --> 00:18:07.200]  你就要主動先和他復和
[00:18:07.200 --> 00:18:08.200]  搞定這些獻祭
[00:18:08.200 --> 00:18:11.200]  否則你獻了祭神也不會收納你的
[00:18:11.200 --> 00:18:13.200]  甚至如果有一文錢一個斗領
[00:18:13.200 --> 00:18:14.200]  你無人請人
[00:18:14.200 --> 00:18:16.200]  你不搞定他
[00:18:16.200 --> 00:18:18.200]  你也要被人鎖在監獄裏面
[00:18:18.200 --> 00:18:21.200]  當然這個如果按字面解釋
[00:18:21.200 --> 00:18:24.200]  了解登山補訓就麻煩了
[00:18:24.200 --> 00:18:27.200]  這些東西你就愈來愈嚴謹
[00:18:27.200 --> 00:18:28.200]  變成一個法理賽
[00:18:28.200 --> 00:18:30.200]  例如我們講下一樣
[00:18:30.200 --> 00:18:33.200]  耶穌說聽有人說不可姦淫
[00:18:33.200 --> 00:18:34.200]  但我告訴你
[00:18:34.200 --> 00:18:37.200]  見到婦女淫念的
[00:18:37.200 --> 00:18:39.200]  就已經和她犯姦淫
[00:18:39.200 --> 00:18:43.200]  所以耶穌說不只是不犯姦淫的問題
[00:18:43.200 --> 00:18:47.200]  他的原意是叫我們去尊重婚姻
[00:18:47.200 --> 00:18:49.200]  尊重你弟兄的家庭
[00:18:49.200 --> 00:18:50.200]  不要破壞他們
[00:18:50.200 --> 00:18:52.200]  和尊重你的身體
[00:18:52.200 --> 00:18:56.200]  所以就要用盡方法避免去犯罪
[00:18:56.200 --> 00:18:59.200]  包括如果你的心思意念都已經走向方向
[00:18:59.200 --> 00:19:01.200]  慢慢你的腳也會跟著去
[00:19:01.200 --> 00:19:05.200]  所以耶穌很繪形繪聲的說法
[00:19:05.200 --> 00:19:07.200]  就是如果你硬叫他犯罪又怎樣
[00:19:07.200 --> 00:19:09.200]  把他推出來
[00:19:09.200 --> 00:19:11.200]  你手腳叫他犯罪
[00:19:11.200 --> 00:19:13.200]  斬他下來
[00:19:13.200 --> 00:19:16.200]  令他傷殘
[00:19:16.200 --> 00:19:18.200]  好過全身入地獄
[00:19:18.200 --> 00:19:21.200]  如果按照這段經文的字面解釋
[00:19:21.200 --> 00:19:25.200]  你猜什麼人才可以進天國
[00:19:25.200 --> 00:19:29.200]  傷殘人士
[00:19:29.200 --> 00:19:31.200]  我們是不是要這樣
[00:19:31.200 --> 00:19:34.200]  如果我們從一個立法的眼光去讀
[00:19:34.200 --> 00:19:35.200]  登山寶訓
[00:19:35.200 --> 00:19:36.200]  我們就應該過節之
[00:19:36.200 --> 00:19:39.200]  過個盲眼
[00:19:39.200 --> 00:19:43.200]  但我們見使徒不是在初期那樣進行教導
[00:19:43.200 --> 00:19:46.200]  所以明顯耶穌是用一個很繪形繪聲的方法
[00:19:46.200 --> 00:19:48.200]  去讓我們記得和知道嚴重性
[00:19:48.200 --> 00:19:50.200]  要避開一切令你犯罪的環境
[00:19:50.200 --> 00:19:54.200]  的心思意念
[00:19:54.200 --> 00:19:56.200]  更加有人說
[00:19:56.200 --> 00:19:57.200]  人有丘妻
[00:19:57.200 --> 00:19:59.200]  讓他丘書就行
[00:19:59.200 --> 00:20:00.200]  耶穌說不是
[00:20:00.200 --> 00:20:02.200]  你法律程序上做妥就沒問題
[00:20:02.200 --> 00:20:03.200]  耶穌說不是
[00:20:03.200 --> 00:20:06.200]  凡丘妻和那個淫婦
[00:20:06.200 --> 00:20:09.200]  那個被丘婦人若再嫁都會犯姦淫
[00:20:09.200 --> 00:20:14.200]  因為神是要人在一個貞潔的婚姻關係裏面去成長
[00:20:14.200 --> 00:20:16.200]  所以這個丘妻的問題
[00:20:16.200 --> 00:20:17.200]  為什麼神起如人丘妻
[00:20:17.200 --> 00:20:20.200]  是要人尊重你自己起初的婚約
[00:20:20.200 --> 00:20:22.200]  愛你自己的伴侶
[00:20:22.200 --> 00:20:23.200]  尊重家庭
[00:20:23.200 --> 00:20:24.200]  不是喜歡丘妻
[00:20:24.200 --> 00:20:26.200]  不過當時丘妻的情況
[00:20:26.200 --> 00:20:29.200]  摩西雖然講到可以寫丘書丘人
[00:20:29.200 --> 00:20:31.200]  但保障當時婦女如果被丘的時候
[00:20:31.200 --> 00:20:33.200]  可以正式去再嫁人
[00:20:33.200 --> 00:20:35.200]  有一個再像樣一點的生活
[00:20:35.200 --> 00:20:39.200]  因為當時婦女的生活環境是相對沒有那麼好的
[00:20:39.200 --> 00:20:41.200]  然後繼續說
[00:20:41.200 --> 00:20:43.200]  你又聽到古人說不要背誓
[00:20:43.200 --> 00:20:45.200]  總要向主謹守
[00:20:45.200 --> 00:20:47.200]  耶穌說你不要指天指地
[00:20:47.200 --> 00:20:50.200]  想著你講的話就信用一點
[00:20:50.200 --> 00:20:52.200]  你應該牙齒當金洗
[00:20:52.200 --> 00:20:53.200]  你是應該說是
[00:20:53.200 --> 00:20:55.200]  不是應該就說不是
[00:20:55.200 --> 00:20:57.200]  不要要發誓
[00:20:57.200 --> 00:20:59.200]  才說我講的東西是真的
[00:20:59.200 --> 00:21:01.200]  即是你不發誓的東西不是真的
[00:21:01.200 --> 00:21:03.200]  你不發誓講的東西不守約
[00:21:03.200 --> 00:21:06.200]  不過當然不代表我們法庭
[00:21:06.200 --> 00:21:09.200]  可能有時候我們做證就要宣誓
[00:21:09.200 --> 00:21:12.200]  我現在講的毫無怨言毫無謊言
[00:21:12.200 --> 00:21:14.200]  全部是真實的
[00:21:14.200 --> 00:21:16.200]  這個同樣是講給你知道
[00:21:16.200 --> 00:21:18.200]  我們要講一些真實的說話
[00:21:18.200 --> 00:21:20.200]  無論在什麼處境之下
[00:21:20.200 --> 00:21:22.200]  社會要求我們這樣做
[00:21:22.200 --> 00:21:24.200]  只是說一個的強調
[00:21:24.200 --> 00:21:27.200]  就是我們講的說話在法庭上是認真的
[00:21:27.200 --> 00:21:33.200]  然後耶穌就說如果再多講會出現什麼
[00:21:33.200 --> 00:21:36.200]  那惡者魔鬼
[00:21:36.200 --> 00:21:38.200]  繼續耶穌就說你聽見有人說
[00:21:38.200 --> 00:21:40.200]  以眼還眼以話還牙
[00:21:40.200 --> 00:21:43.200]  而不要以為這樣就是公平的報應
[00:21:43.200 --> 00:21:46.200]  我這樣對付你
[00:21:46.200 --> 00:21:50.200]  耶穌說不要不要去冤冤相報
[00:21:50.200 --> 00:21:52.200]  於是耶穌就去三十九節說什麼
[00:21:52.200 --> 00:21:55.200]  不可不要與惡人作對
[00:21:55.200 --> 00:21:57.200]  然後經常被人笑的一段聖經是怎樣
[00:21:57.200 --> 00:21:59.200]  人打你的右臉給左邊人打
[00:21:59.200 --> 00:22:03.200]  基督徒不是好像打得少
[00:22:03.200 --> 00:22:05.200]  你打多點我不是這個意思
[00:22:05.200 --> 00:22:07.200]  目的是不要與惡人作對
[00:22:07.200 --> 00:22:12.200]  他要體位你要侮辱你要在你身上得到一點便宜
[00:22:12.200 --> 00:22:15.200]  ok fine我給你我忍了你
[00:22:15.200 --> 00:22:17.200]  你要一我給你二
[00:22:17.200 --> 00:22:23.200]  所以講到就算有人拿你的女衣給外衣都給他
[00:22:23.200 --> 00:22:26.200]  當時人一般都是兩件衣服一件內衣一件外衣
[00:22:26.200 --> 00:22:29.200]  你看這段聖經如果從字面看
[00:22:29.200 --> 00:22:31.200]  覺得耶穌是否鼓勵我們裸跑呢
[00:22:31.200 --> 00:22:36.200]  不是耶穌說你不要與惡人作對
[00:22:36.200 --> 00:22:40.200]  他要你給他東西令他收口收手不要再搞了
[00:22:40.200 --> 00:22:44.200]  平息他甚麼原因不知為何他針對我都好
[00:22:44.200 --> 00:22:47.200]  走一里路你走夠兩里
[00:22:47.200 --> 00:22:50.200]  當時羅馬丁丁有權要求人走一段路程
[00:22:50.200 --> 00:22:53.200]  就好像耶穌去抬十字架
[00:22:53.200 --> 00:22:54.200]  抬不動的
[00:22:54.200 --> 00:22:57.200]  丁丁就抓了一個叫Simon的人
[00:22:57.200 --> 00:23:00.200]  Simon你搬他就沒有辦法他就搬了
[00:23:00.200 --> 00:23:03.200]  耶穌說他要你走一里你走夠兩里給他
[00:23:03.200 --> 00:23:04.200]  不要與他作對
[00:23:04.200 --> 00:23:06.200]  免得冤冤相報
[00:23:06.200 --> 00:23:09.200]  有冤仇在這個世界上在關係上
[00:23:09.200 --> 00:23:11.200]  最後耶穌在後面說
[00:23:11.200 --> 00:23:13.200]  當愛你的鄰舍恨你的仇敵
[00:23:13.200 --> 00:23:15.200]  耶穌說那又如何
[00:23:15.200 --> 00:23:17.200]  那些壞人都是這樣
[00:23:17.200 --> 00:23:18.200]  對你好就對你好
[00:23:18.200 --> 00:23:20.200]  你對我壞我就報應你
[00:23:20.200 --> 00:23:21.200]  報復你
[00:23:21.200 --> 00:23:23.200]  耶穌說我們是神的兒女
[00:23:23.200 --> 00:23:26.200]  你看看天府我們好不好的時候
[00:23:26.200 --> 00:23:33.200]  都讓日頭雨水照在落在好人和壞人
[00:23:33.200 --> 00:23:35.200]  異人不異人的地上
[00:23:35.200 --> 00:23:38.200]  我們都應該擁一種博愛去愛
[00:23:38.200 --> 00:23:40.200]  甚至得罪我們的人
[00:23:40.200 --> 00:23:42.200]  用愛去感化他們
[00:23:42.200 --> 00:23:44.200]  所以原來整個登山補訓
[00:23:44.200 --> 00:23:46.200]  耶穌所強調的不是一個
[00:23:46.200 --> 00:23:50.200]  守律法的一種道德導向
[00:23:50.200 --> 00:23:51.200]  那就錯了
[00:23:51.200 --> 00:23:53.200]  是法理錯人的路
[00:23:53.200 --> 00:23:58.200]  而是一個生命裡面轉化出來的
[00:23:58.200 --> 00:24:00.200]  性情的導向
[00:24:00.200 --> 00:24:04.200]  因為第48節耶穌總結這個教導
[00:24:04.200 --> 00:24:10.200]  所以你們要完全將你們的天父完全一樣
[00:24:10.200 --> 00:24:11.200]  perfect
[00:24:11.200 --> 00:24:14.200]  這個完全不是不犯罪這麼簡單
[00:24:14.200 --> 00:24:17.200]  而是對我們不好的人我們都善待他們
[00:24:17.200 --> 00:24:18.200]  我們不去報復
[00:24:18.200 --> 00:24:21.200]  不用世界價值觀去互相相對
[00:24:21.200 --> 00:24:23.200]  我們要學天父的性情
[00:24:23.200 --> 00:24:26.200]  原來律法是讓我們見到天父博愛的性情
[00:24:26.200 --> 00:24:29.200]  以至我們懂得如何愛對鄰舍彼此相愛
[00:24:29.200 --> 00:24:32.200]  而律法只是一些最根本基礎的東西
[00:24:32.200 --> 00:24:35.200]  叫我們不要侵犯別人
[00:24:35.200 --> 00:24:38.200]  不是我們守律法就能滿足神的要求
[00:24:38.200 --> 00:24:40.200]  就好像香港的法律叫我們不要扔垃圾
[00:24:40.200 --> 00:24:41.200]  不要吐痰
[00:24:41.200 --> 00:24:43.200]  為什麼
[00:24:43.200 --> 00:24:49.200]  為什麼不可以吐痰扔垃圾
[00:24:49.200 --> 00:24:52.200]  公共衛生
[00:24:52.200 --> 00:24:55.200]  但是我想問
[00:24:55.200 --> 00:24:57.200]  不吐痰不扔垃圾
[00:24:57.200 --> 00:25:01.200]  是不是代表那個人是衛生
[00:25:01.200 --> 00:25:04.200]  他可以大傷風
[00:25:04.200 --> 00:25:05.200]  大感冒
[00:25:05.200 --> 00:25:06.200]  不戴口罩
[00:25:06.200 --> 00:25:08.200]  到處打噴嚏
[00:25:08.200 --> 00:25:10.200]  他可以不洗澡
[00:25:10.200 --> 00:25:12.200]  可以不換衣服
[00:25:12.200 --> 00:25:14.200]  可以不刷牙
[00:25:14.200 --> 00:25:16.200]  但是他沒有犯到扔垃圾
[00:25:16.200 --> 00:25:19.200]  沒有犯到吐口水的罪
[00:25:19.200 --> 00:25:21.200]  是一樣的
[00:25:21.200 --> 00:25:23.200]  我們在神面前去做出這些表面的要求
[00:25:23.200 --> 00:25:27.200]  不代表我們在神面前是一個完全人
[00:25:27.200 --> 00:25:29.200]  我們需要像耶穌所說的
[00:25:29.200 --> 00:25:32.200]  裡面inside out這樣去轉變
[00:25:32.200 --> 00:25:33.200]  神就越南我們
[00:25:33.200 --> 00:25:37.200]  而耶穌所針對的就是我們裡面心裡面的境況
[00:25:37.200 --> 00:25:43.200]  我們求神幫助我們才能改變
[00:25:43.200 --> 00:25:46.200]  倚天團記裡面
[00:25:46.200 --> 00:25:50.200]  張無忌的媽媽
[00:25:50.200 --> 00:25:53.200]  臨死前向自己的兒子張無忌
[00:25:53.200 --> 00:25:55.200]  說了一句遺言
[00:25:55.200 --> 00:25:59.200]  大家記不記得
[00:25:59.200 --> 00:26:00.200]  對不起
[00:26:00.200 --> 00:26:02.200]  我不記得大家是看聖經還是小說
[00:26:02.200 --> 00:26:05.200]  Sorry
[00:26:05.200 --> 00:26:07.200]  有沒有人記得
[00:26:07.200 --> 00:26:10.200]  我也是看電視
[00:26:10.200 --> 00:26:12.200]  講清楚一點
[00:26:12.200 --> 00:26:15.200]  不要相信女人
[00:26:15.200 --> 00:26:20.200]  又不是這麼差的
[00:26:20.200 --> 00:26:22.200]  他跟兒子說
[00:26:22.200 --> 00:26:24.200]  他說無忌
[00:26:24.200 --> 00:26:27.200]  越漂亮的女人
[00:26:27.200 --> 00:26:31.200]  就越會說謊
[00:26:31.200 --> 00:26:34.200]  記不記得
[00:26:34.200 --> 00:26:35.200]  今天是三八婦女節
[00:26:35.200 --> 00:26:40.200]  我無意去得罪在座的婦女
[00:26:40.200 --> 00:26:41.200]  不過既然是三八婦女節
[00:26:41.200 --> 00:26:44.200]  我找一個婦女的例子
[00:26:44.200 --> 00:26:48.200]  這句話很有智慧
[00:26:48.200 --> 00:26:50.200]  我不反對別人扮漂亮
[00:26:50.200 --> 00:26:53.200]  我老婆一天扮漂亮我都開心
[00:26:53.200 --> 00:26:54.200]  只不過我看肥她
[00:26:54.200 --> 00:26:55.200]  差不多要出門的老婆
[00:26:55.200 --> 00:26:58.200]  快點吧
[00:26:58.200 --> 00:26:59.200]  但問題就是
[00:26:59.200 --> 00:27:01.200]  有時我們有沒有發覺
[00:27:01.200 --> 00:27:04.200]  這個世代是一個很掩飾的世代
[00:27:04.200 --> 00:27:06.200]  不單止化妝護膚品
[00:27:06.200 --> 00:27:08.200]  整容這些
[00:27:08.200 --> 00:27:09.200]  絕對不是針對女性
[00:27:09.200 --> 00:27:10.200]  男人也是
[00:27:10.200 --> 00:27:12.200]  去買一樣產品明明是不好的
[00:27:12.200 --> 00:27:17.200]  你找個人幫你去做一個廣告
[00:27:17.200 --> 00:27:19.200]  其實不代表產品比人好
[00:27:19.200 --> 00:27:20.200]  不過你廣告成功
[00:27:20.200 --> 00:27:23.200]  人們只買你的產品就覺得好
[00:27:23.200 --> 00:27:25.200]  我曾經去探訪一個老人家
[00:27:25.200 --> 00:27:27.200]  應該八十多九十歲
[00:27:27.200 --> 00:27:29.200]  原來他年輕的時候做廣告
[00:27:29.200 --> 00:27:30.200]  他作了一首
[00:27:30.200 --> 00:27:34.200]  差不多叫賄賊人口的廣告歌
[00:27:34.200 --> 00:27:38.200]  大家現在煲薑醋用什麼牌子
[00:27:38.200 --> 00:27:41.200]  為什麼要買八珍不買其他的
[00:27:41.200 --> 00:27:42.200]  你知不知道其他牌子
[00:27:42.200 --> 00:27:43.200]  不知道
[00:27:43.200 --> 00:27:45.200]  為什麼要買八珍
[00:27:45.200 --> 00:27:49.200]  因為八珍甜醋份內香
[00:27:49.200 --> 00:27:51.200]  你吃過嗎
[00:27:51.200 --> 00:27:52.200]  沒有的
[00:27:52.200 --> 00:27:53.200]  廣告說份內香
[00:27:53.200 --> 00:27:54.200]  就常常記住
[00:27:54.200 --> 00:27:55.200]  八珍甜到份內香
[00:27:55.200 --> 00:27:58.200]  買一罐醋就八珍
[00:27:58.200 --> 00:28:00.200]  總之現在這個世界
[00:28:00.200 --> 00:28:02.200]  教我們怎樣去裝飾
[00:28:02.200 --> 00:28:04.200]  粉色櫥窗
[00:28:04.200 --> 00:28:06.200]  門會計又這樣做
[00:28:06.200 --> 00:28:08.200]  我們出街又這樣做
[00:28:08.200 --> 00:28:10.200]  我們的身份又這樣做
[00:28:10.200 --> 00:28:11.200]  我們拿很多銜頭
[00:28:11.200 --> 00:28:12.200]  讓人覺得你很厲害
[00:28:12.200 --> 00:28:14.200]  我們穿衣服
[00:28:14.200 --> 00:28:16.200]  開車的牌子
[00:28:16.200 --> 00:28:18.200]  全部是掩飾自己的
[00:28:18.200 --> 00:28:20.200]  也不能這麼壞
[00:28:20.200 --> 00:28:21.200]  總之是裝飾自己
[00:28:21.200 --> 00:28:22.200]  形象很好
[00:28:22.200 --> 00:28:24.200]  當然這個不是錯的
[00:28:24.200 --> 00:28:25.200]  一般的社交
[00:28:25.200 --> 00:28:26.200]  我們都不想見到
[00:28:26.200 --> 00:28:27.200]  那個人美美的
[00:28:27.200 --> 00:28:28.200]  就覺得他很甜
[00:28:28.200 --> 00:28:29.200]  是不是
[00:28:29.200 --> 00:28:30.200]  只不過
[00:28:30.200 --> 00:28:31.200]  如果這個是掩飾的時候
[00:28:31.200 --> 00:28:33.200]  我們要小心
[00:28:33.200 --> 00:28:35.200]  記不記得亞當夏娃犯罪之後
[00:28:35.200 --> 00:28:37.200]  她見到自己是赤身露體
[00:28:37.200 --> 00:28:38.200]  以前沒事的
[00:28:38.200 --> 00:28:39.200]  兩夫婦赤身露體
[00:28:39.200 --> 00:28:41.200]  就是赤身露體
[00:28:41.200 --> 00:28:42.200]  但反了之後
[00:28:42.200 --> 00:28:43.200]  她有私心
[00:28:43.200 --> 00:28:44.200]  不想讓大家知道
[00:28:44.200 --> 00:28:45.200]  我有些事
[00:28:45.200 --> 00:28:47.200]  我要怎樣做
[00:28:47.200 --> 00:28:49.200]  於是她做什麼
[00:28:49.200 --> 00:28:51.200]  她拿葉子遮大家
[00:28:51.200 --> 00:28:52.200]  最大的那塊葉子
[00:28:52.200 --> 00:28:53.200]  就拿來遮住自己
[00:28:53.200 --> 00:28:55.200]  不要見到我
[00:28:55.200 --> 00:28:57.200]  不單止這樣
[00:28:57.200 --> 00:28:59.200]  而且人類這一塊
[00:28:59.200 --> 00:29:01.200]  遮掩自己罪惡的葉
[00:29:01.200 --> 00:29:03.200]  越整越靚
[00:29:03.200 --> 00:29:05.200]  灑些金粉上去
[00:29:05.200 --> 00:29:06.200]  然後有些fashion design
[00:29:06.200 --> 00:29:07.200]  找歐洲的
[00:29:07.200 --> 00:29:08.200]  名牌的
[00:29:08.200 --> 00:29:10.200]  然後怎樣整
[00:29:10.200 --> 00:29:11.200]  五顏六色
[00:29:11.200 --> 00:29:13.200]  整到自己會飛
[00:29:13.200 --> 00:29:14.200]  然後走出來
[00:29:14.200 --> 00:29:15.200]  多靚
[00:29:15.200 --> 00:29:17.200]  人由犯罪開始
[00:29:17.200 --> 00:29:19.200]  就學會掩飾
[00:29:19.200 --> 00:29:21.200]  假冒違憲的問題
[00:29:21.200 --> 00:29:23.200]  就是原先的問題
[00:29:23.200 --> 00:29:25.200]  你沒有處理
[00:29:25.200 --> 00:29:27.200]  你只是去掩蓋住它
[00:29:27.200 --> 00:29:29.200]  而不斷在裏面
[00:29:29.200 --> 00:29:31.200]  去攜難扶難
[00:29:31.200 --> 00:29:33.200]  而且更加你去裝飾到
[00:29:33.200 --> 00:29:35.200]  自己的假象
[00:29:35.200 --> 00:29:37.200]  就是別人走出來
[00:29:37.200 --> 00:29:39.200]  別人說你很好人
[00:29:39.200 --> 00:29:41.200]  你很虔誠
[00:29:41.200 --> 00:29:45.200]  別人覺得
[00:29:45.200 --> 00:29:47.200]  你一個好人
[00:29:47.200 --> 00:29:49.200]  其實裏面是在腐爛的罪人
[00:29:49.200 --> 00:29:54.200]  今日的世俗
[00:29:54.200 --> 00:29:56.200]  就是這一種
[00:29:56.200 --> 00:29:58.200]  已經人覺得是一個non
[00:29:58.200 --> 00:30:02.200]  一個正常現況的價值觀
[00:30:02.200 --> 00:30:04.200]  不要說世人
[00:30:04.200 --> 00:30:06.200]  不要說異教徒
[00:30:06.200 --> 00:30:08.200]  耶穌在罵你這班
[00:30:08.200 --> 00:30:10.200]  就是他們以為自己虔誠的猶太教
[00:30:10.200 --> 00:30:12.200]  的跟隨者
[00:30:12.200 --> 00:30:14.200]  我們基督徒有時都會犯下這個錯誤
[00:30:14.200 --> 00:30:16.200]  假冒違憲
[00:30:16.200 --> 00:30:18.200]  我發覺原來這個世界越多裝飾
[00:30:18.200 --> 00:30:22.200]  就越多醜人
[00:30:22.200 --> 00:30:24.200]  這個不是說外表
[00:30:24.200 --> 00:30:28.200]  是說人用太多時間精神
[00:30:28.200 --> 00:30:30.200]  心思意念去裝飾出變
[00:30:30.200 --> 00:30:34.200]  以致裏面的腐爛
[00:30:34.200 --> 00:30:36.200]  是不去處理
[00:30:36.200 --> 00:30:38.200]  甚至自己騙自己
[00:30:38.200 --> 00:30:40.200]  只要想好就行
[00:30:40.200 --> 00:30:42.200]  小學時
[00:30:42.200 --> 00:30:44.200]  中學
[00:30:44.200 --> 00:30:46.200]  要講清楚
[00:30:46.200 --> 00:30:48.200]  剛才那是小學
[00:30:48.200 --> 00:30:50.200]  現在是中學
[00:30:50.200 --> 00:30:52.200]  中學最巴辣的老師
[00:30:52.200 --> 00:30:54.200]  是哪個老師
[00:30:54.200 --> 00:30:58.200]  是打扮得最漂亮的老師
[00:30:58.200 --> 00:31:04.200]  我沒有心要得罪任何婦女
[00:31:04.200 --> 00:31:06.200]  裝飾是沒有問題
[00:31:06.200 --> 00:31:08.200]  但重要的是動機
[00:31:08.200 --> 00:31:10.200]  為了什麼
[00:31:10.200 --> 00:31:12.200]  一走進來就發覺
[00:31:12.200 --> 00:31:14.200]  很漂亮 懂得打扮
[00:31:14.200 --> 00:31:16.200]  但一開口
[00:31:16.200 --> 00:31:18.200]  講完要求 上了一堂
[00:31:18.200 --> 00:31:20.200]  第二堂就會過聖母
[00:31:20.200 --> 00:31:22.200]  不要睡覺 功課要做足
[00:31:22.200 --> 00:31:24.200]  要背好小輩
[00:31:24.200 --> 00:31:26.200]  不然一聊天在堂堂
[00:31:26.200 --> 00:31:28.200]  意欲就大件事
[00:31:28.200 --> 00:31:30.200]  我發覺也是
[00:31:30.200 --> 00:31:32.200]  用這麼多方式去掩飾
[00:31:32.200 --> 00:31:34.200]  自己令人看到我們是女也好男也好
[00:31:34.200 --> 00:31:36.200]  裝飾到自己有權有勢
[00:31:36.200 --> 00:31:38.200]  有錢有面
[00:31:38.200 --> 00:31:40.200]  其實背後有很多苦難
[00:31:40.200 --> 00:31:42.200]  這次我去
[00:31:42.200 --> 00:31:44.200]  日落為拜
[00:31:44.200 --> 00:31:46.200]  在洛杉磯做功課
[00:31:46.200 --> 00:31:48.200]  住在一個牧師朋友的家
[00:31:48.200 --> 00:31:50.200]  有一晚他知道
[00:31:50.200 --> 00:31:52.200]  去見一個朋友
[00:31:52.200 --> 00:31:54.200]  他是非基督徒
[00:31:54.200 --> 00:31:56.200]  牧師朋友很好
[00:31:56.200 --> 00:31:58.200]  他說不如我陪你去
[00:31:58.200 --> 00:32:00.200]  我很想跟他傳福音
[00:32:00.200 --> 00:32:02.200]  剛好教會有些
[00:32:02.200 --> 00:32:04.200]  節目可以邀請他來
[00:32:04.200 --> 00:32:06.200]  等他接觸教會
[00:32:06.200 --> 00:32:08.200]  好
[00:32:08.200 --> 00:32:10.200]  我就帶我這個朋友去
[00:32:10.200 --> 00:32:12.200]  那晚很好
[00:32:12.200 --> 00:32:14.200]  大家聊完回家
[00:32:14.200 --> 00:32:16.200]  我就正式
[00:32:16.200 --> 00:32:18.200]  跟我這個朋友說
[00:32:18.200 --> 00:32:20.200]  其實我這個朋友
[00:32:20.200 --> 00:32:22.200]  不是沒有回過教會
[00:32:22.200 --> 00:32:24.200]  我這個朋友
[00:32:24.200 --> 00:32:26.200]  認識很多牧師朋友
[00:32:26.200 --> 00:32:28.200]  你不要以為
[00:32:28.200 --> 00:32:30.200]  他不認識基督教
[00:32:30.200 --> 00:32:32.200]  不過他對牧師朋友
[00:32:32.200 --> 00:32:34.200]  這些牧師朋友的印象
[00:32:34.200 --> 00:32:36.200]  是什麼呢
[00:32:36.200 --> 00:32:38.200]  他覺得是虛偽
[00:32:38.200 --> 00:32:40.200]  滿口仁義道德
[00:32:40.200 --> 00:32:42.200]  但私底下
[00:32:42.200 --> 00:32:44.200]  他知道他做很多事
[00:32:44.200 --> 00:32:46.200]  為了撈油水
[00:32:46.200 --> 00:32:48.200]  拿面紙
