
[00:00:00.000 --> 00:00:03.200]  今天的題目是「請關心兒童」
[00:15:29.200 --> 00:15:32.200]  好像前幾次一樣呼喚撒姆爾
[00:15:32.200 --> 00:15:33.200]  撒姆爾
[00:15:33.200 --> 00:15:34.200]  撒姆爾
[00:15:34.200 --> 00:15:36.200]  撒姆爾就說
[00:15:36.200 --> 00:15:37.200]  請說
[00:15:37.200 --> 00:15:39.200]  僕人敬聽
[00:15:39.200 --> 00:15:41.200]  他就學到了
[00:15:41.200 --> 00:15:43.200]  他自己就知道
[00:15:43.200 --> 00:15:45.200]  要怎樣去回應神
[00:15:45.200 --> 00:15:47.200]  怎樣去聽神的說話
[00:15:47.200 --> 00:15:48.200]  於是乎
[00:15:48.200 --> 00:15:50.200]  神就將他的說話
[00:15:50.200 --> 00:15:52.200]  跟撒姆爾說
[00:15:52.200 --> 00:15:54.200]  我們今天
[00:15:54.200 --> 00:15:55.200]  做導師
[00:15:55.200 --> 00:15:57.200]  面對一個很大的挑戰
[00:15:57.200 --> 00:15:59.200]  就是我們要學習
[00:15:59.200 --> 00:16:02.200]  教導我們的小朋友
[00:16:02.200 --> 00:16:04.200]  怎樣去回應神
[00:16:04.200 --> 00:16:06.200]  我們要教導我們的小朋友
[00:16:06.200 --> 00:16:08.200]  怎樣去回應神
[00:16:08.200 --> 00:16:10.200]  這件事是很困難
[00:16:10.200 --> 00:16:11.200]  很困難的
[00:16:11.200 --> 00:16:12.200]  因為
[00:16:12.200 --> 00:16:13.200]  你要知道神
[00:16:13.200 --> 00:16:15.200]  在這個小朋友身上
[00:16:15.200 --> 00:16:16.200]  有甚麼作為
[00:16:16.200 --> 00:16:18.200]  有甚麼呼喚
[00:16:18.200 --> 00:16:20.200]  你要認識神
[00:16:20.200 --> 00:16:22.200]  你又要認識小朋友
[00:16:22.200 --> 00:16:24.200]  你才懂得教他們怎樣回答
[00:16:24.200 --> 00:16:26.200]  我們今天很多時候
[00:16:26.200 --> 00:16:27.200]  很注意的是甚麼呢
[00:16:27.200 --> 00:16:29.200]  我們很多兒童主義學的老師
[00:16:29.200 --> 00:16:30.200]  很多阿灣拿的老師
[00:16:30.200 --> 00:16:31.200]  其實都是很好的
[00:16:31.200 --> 00:16:33.200]  他們很忠心
[00:16:33.200 --> 00:16:35.200]  就是要教好那段聖經
[00:16:35.200 --> 00:16:36.200]  很忠心
[00:16:36.200 --> 00:16:38.200]  就是要跟他們玩好那個遊戲
[00:16:38.200 --> 00:16:39.200]  很忠心
[00:16:39.200 --> 00:16:40.200]  就是要跟他們背好
[00:16:40.200 --> 00:16:41.200]  那些聖經的金句
[00:16:41.200 --> 00:16:44.200]  這些都是很重要的
[00:16:44.200 --> 00:16:46.200]  但是最重要的
[00:16:46.200 --> 00:16:48.200]  要幫助他們
[00:16:48.200 --> 00:16:50.200]  在他們的生命裏面
[00:16:50.200 --> 00:16:51.200]  去經歷神
[00:16:51.200 --> 00:16:52.200]  幫助他們
[00:16:52.200 --> 00:16:54.200]  懂得去回應神
[00:16:54.200 --> 00:16:55.200]  所以信仰
[00:16:55.200 --> 00:16:58.200]  就不是我爸爸媽媽的信仰
[00:16:58.200 --> 00:17:00.200]  不是陳姑娘的信仰
[00:17:00.200 --> 00:17:03.200]  不是阿灣拿導師的信仰
[00:17:03.200 --> 00:17:04.200]  是我的
[00:17:04.200 --> 00:17:05.200]  我自己的
[00:17:05.200 --> 00:17:08.200]  是我曾經神跟我說話
[00:17:08.200 --> 00:17:11.200]  我懂得向神來回應
[00:17:11.200 --> 00:17:14.200]  所以這件事難不難
[00:17:14.200 --> 00:17:16.200]  記得我們整個群體
[00:17:16.200 --> 00:17:19.200]  我們一起要為阿灣拿的導師來禱告
[00:17:19.200 --> 00:17:21.200]  求神幫助我們的導師
[00:17:21.200 --> 00:17:24.200]  去學習怎樣教導我們的孩子
[00:17:24.200 --> 00:17:26.200]  去回應神
[00:17:26.200 --> 00:17:30.200]  這個是一個很大的挑戰
[00:17:30.200 --> 00:17:32.200]  最後一件事
[00:17:32.200 --> 00:17:35.200]  其實剛才都講了很多
[00:17:35.200 --> 00:17:39.200]  不只是孩子父母的事
[00:17:39.200 --> 00:17:41.200]  也不只是教兒童
[00:17:41.200 --> 00:17:43.200]  阿灣拿導師的事
[00:17:43.200 --> 00:17:46.200]  我們整個信徒的群體
[00:17:46.200 --> 00:17:47.200]  神就是將小朋友
[00:17:47.200 --> 00:17:49.200]  放在我們這裏當中
[00:17:49.200 --> 00:17:50.200]  我們的小朋友
[00:17:50.200 --> 00:17:52.200]  剛才站在這裏一起唱詩歌
[00:17:52.200 --> 00:17:55.200]  我們一班的弟兄姊妹
[00:17:55.200 --> 00:17:57.200]  有沒有一同為他們守望呢
[00:17:57.200 --> 00:18:00.200]  我們要關心兒童的信徒
[00:18:00.200 --> 00:18:02.200]  我們這一班信徒
[00:18:02.200 --> 00:18:04.200]  撒姆爾一路的長大
[00:18:04.200 --> 00:18:07.200]  耶和華和他一起
[00:18:07.200 --> 00:18:09.200]  使撒姆爾所講的說話
[00:18:09.200 --> 00:18:12.200]  一句都不落空
[00:18:12.200 --> 00:18:14.200]  當他一路長大的時候
[00:18:14.200 --> 00:18:17.200]  整個屬神的群體
[00:18:17.200 --> 00:18:19.200]  就是當時的以色列民
[00:18:19.200 --> 00:18:21.200]  從丹到別斯巴
[00:18:21.200 --> 00:18:23.200]  丹就是以色列最北部的地方
[00:18:23.200 --> 00:18:26.200]  別斯巴就是南部的城市
[00:18:26.200 --> 00:18:28.200]  所以從北至南
[00:18:28.200 --> 00:18:31.200]  就是代表整個以色列地
[00:18:31.200 --> 00:18:33.200]  所有的以色列民
[00:18:33.200 --> 00:18:35.200]  都知道耶和華
[00:18:35.200 --> 00:18:39.200]  立了撒姆爾做一個先知
[00:18:39.200 --> 00:18:41.200]  原來他們都知道
[00:18:41.200 --> 00:18:45.200]  神在這個孩童身上有作為
[00:18:45.200 --> 00:18:48.200]  現在要立他做先知
[00:18:48.200 --> 00:18:49.200]  我們都祈禱求神
[00:18:49.200 --> 00:18:52.200]  給我們的眾弟兄姊妹
[00:18:52.200 --> 00:18:53.200]  有這種敏感
[00:18:53.200 --> 00:18:55.200]  現在神要我們這班小朋友
[00:18:55.200 --> 00:18:57.200]  做些什麼呢
[00:18:57.200 --> 00:18:59.200]  我們一同為這班小朋友
[00:18:59.200 --> 00:19:00.200]  去禱告
[00:19:00.200 --> 00:19:01.200]  一同來守望他們
[00:19:01.200 --> 00:19:04.200]  希望他們在屬靈的生命上
[00:19:04.200 --> 00:19:06.200]  有好的成長
[00:19:06.200 --> 00:19:09.200]  能夠將來被神使用
[00:19:09.200 --> 00:19:12.200]  作為這個時代的先知
[00:19:12.200 --> 00:19:17.200]  這個時代神的代言人
[00:19:17.200 --> 00:19:21.200]  耶和華又在侍內顯現
[00:19:21.200 --> 00:19:24.200]  因為耶和華在侍內
[00:19:24.200 --> 00:19:27.200]  當時的宗教中心在侍內
[00:19:27.200 --> 00:19:31.200]  就和撒姆爾去啟示他自己
[00:19:31.200 --> 00:19:35.200]  原來神不斷向撒姆爾
[00:19:35.200 --> 00:19:36.200]  來啟示的時候
[00:19:36.200 --> 00:19:38.200]  撒姆爾會將這些啟示
[00:19:38.200 --> 00:19:42.200]  講給當時屬神的以色列民聽
[00:19:42.200 --> 00:19:45.200]  當我們一班屬神的群體
[00:19:45.200 --> 00:19:47.200]  去支持這些兒童的成長
[00:19:47.200 --> 00:19:50.200]  當這些兒童一直成長的時候
[00:19:50.200 --> 00:19:51.200]  他們成長了
[00:19:51.200 --> 00:19:53.200]  他們會回來
[00:19:53.200 --> 00:19:55.200]  他們會將神的說話
[00:19:55.200 --> 00:19:56.200]  講給我們聽
[00:19:56.200 --> 00:19:59.200]  我們是互相有一個祝福的
[00:19:59.200 --> 00:20:01.200]  他們會祝福我們
[00:20:01.200 --> 00:20:03.200]  原來在這個過程裏面
[00:20:03.200 --> 00:20:07.200]  當撒姆爾這個孩子
[00:20:07.200 --> 00:20:09.200]  我們一開始讀的聖經
[00:20:09.200 --> 00:20:11.200]  漸漸長大的時候
[00:20:11.200 --> 00:20:14.200]  不只是神越來越喜歡他
[00:20:14.200 --> 00:20:17.200]  原來是關我們這個屬神的群體事
[00:20:17.200 --> 00:20:20.200]  人都是越發喜愛他
[00:20:20.200 --> 00:20:21.200]  我們會守望到
[00:20:21.200 --> 00:20:23.200]  我們會見到神在他們
[00:20:23.200 --> 00:20:25.200]  生命上的工作的時候
[00:20:25.200 --> 00:20:27.200]  我們都會越來越喜愛他
[00:20:27.200 --> 00:20:31.200]  而當撒姆爾這個孩子長大了
[00:20:31.200 --> 00:20:33.200]  他成長了之後
[00:20:33.200 --> 00:20:36.200]  他亦都會成為我們這個群體
[00:20:36.200 --> 00:20:38.200]  一個的祝福
[00:20:38.200 --> 00:20:40.200]  所以願神真的幫助我們
[00:20:40.200 --> 00:20:43.200]  我們是真的緊張
[00:20:43.200 --> 00:20:45.200]  我們那些孩子
[00:20:45.200 --> 00:20:47.200]  我們真的緊張他們的成長
[00:20:47.200 --> 00:20:50.200]  我們要讚一讚太古城堂
[00:20:50.200 --> 00:20:52.200]  因為你們行阿灣拿
[00:20:52.200 --> 00:20:56.200]  阿灣拿是一個兒童的教導模式
[00:20:56.200 --> 00:20:58.200]  是需要用很多資源的
[00:20:58.200 --> 00:20:59.200]  用很多地方
[00:20:59.200 --> 00:21:00.200]  用很多道師
[00:21:00.200 --> 00:21:02.200]  用很多人做很多的記錄
[00:21:02.200 --> 00:21:04.200]  但是我見到你們中間
[00:21:04.200 --> 00:21:06.200]  有很多忠心侍奉的人
[00:21:06.200 --> 00:21:07.200]  在這裏服侍
[00:21:07.200 --> 00:21:10.200]  所以替你們整個的堂會很感恩
[00:21:10.200 --> 00:21:13.200]  願意我們都是一班的弟兄姊妹
[00:21:13.200 --> 00:21:16.200]  一同繼續的去學習
[00:21:16.200 --> 00:21:17.200]  學習去什麼呢
[00:21:17.200 --> 00:21:19.200]  去關心我們兒童的父母
[00:21:19.200 --> 00:21:22.200]  關心我們兒童的導師
[00:21:22.200 --> 00:21:25.200]  關心我們兒童的一個群體
[00:21:25.200 --> 00:21:27.200]  我們自己這班的信徒
[00:21:27.200 --> 00:21:30.200]  最後有少少的見證
[00:21:30.200 --> 00:21:32.200]  以及有成功
[00:21:32.200 --> 00:21:33.200]  都有失敗的
[00:21:33.200 --> 00:21:34.200]  很老實說
[00:21:34.200 --> 00:21:37.200]  先說一些失敗的事情
[00:21:37.200 --> 00:21:40.200]  失敗的其實真的很難過
[00:21:40.200 --> 00:21:42.200]  有時候侍奉了很多年
[00:21:42.200 --> 00:21:44.200]  很多群體教的群體
[00:21:44.200 --> 00:21:47.200]  不是很看重小朋友的侍奉
[00:21:47.200 --> 00:21:49.200]  所以怎樣去做呢
[00:21:49.200 --> 00:21:51.200]  其實沒什麼人管的
[00:21:51.200 --> 00:21:52.200]  我想
[00:21:52.200 --> 00:21:55.200]  從我最初開始教兒童主義學到現在
[00:21:55.200 --> 00:21:56.200]  出來做傳道人
[00:21:56.200 --> 00:21:58.200]  差不多做了三十年了
[00:21:58.200 --> 00:22:00.200]  不是很多教會注意的
[00:22:00.200 --> 00:22:02.200]  所以今天有兒童主義
[00:22:02.200 --> 00:22:04.200]  真的很難得
[00:22:04.200 --> 00:22:08.200]  不只是教會的領導
[00:22:08.200 --> 00:22:09.200]  牧師
[00:22:09.200 --> 00:22:10.200]  長老
[00:22:10.200 --> 00:22:12.200]  執事那些不注意
[00:22:12.200 --> 00:22:13.200]  我試過有一次侍奉的時候
[00:22:13.200 --> 00:22:15.200]  真的很生氣
[00:22:15.200 --> 00:22:17.200]  搞了個兒童聚會
[00:22:17.200 --> 00:22:19.200]  有些兒童有家長的
[00:22:19.200 --> 00:22:20.200]  我們聚會完
[00:22:20.200 --> 00:22:21.200]  就會一起出發
[00:22:21.200 --> 00:22:24.200]  在教會裡集合
[00:22:24.200 --> 00:22:25.200]  一起出發
[00:22:25.200 --> 00:22:26.200]  搭旅遊巴
[00:22:26.200 --> 00:22:29.200]  去第二個地方繼續兒童聚會
[00:22:29.200 --> 00:22:30.200]  臨出發之前
[00:22:30.200 --> 00:22:32.200]  當然要先去洗手間
[00:22:32.200 --> 00:22:34.200]  因為兒童在車程裡
[00:22:34.200 --> 00:22:37.200]  不能忍不住不去廁所這麼久
[00:22:37.200 --> 00:22:39.200]  怎知道要去洗手間的時候
[00:22:39.200 --> 00:22:41.200]  廁所門鎖住了
[00:22:41.200 --> 00:22:43.200]  開不了
[00:22:43.200 --> 00:22:45.200]  不能去就很慘
[00:22:45.200 --> 00:22:46.200]  我那時候已經是傳道人
[00:22:46.200 --> 00:22:48.200]  我叫那些工友來
[00:22:48.200 --> 00:22:50.200]  工友姐姐你幫幫忙
[00:22:50.200 --> 00:22:53.200]  幫我開了洗手間的門
[00:22:53.200 --> 00:22:54.200]  他說不開
[00:22:54.200 --> 00:22:55.200]  不開的
[00:22:55.200 --> 00:22:57.200]  我們這裡不開門的
[00:22:57.200 --> 00:23:00.200]  又是我們自己教會的弟兄姊妹
[00:23:00.200 --> 00:23:02.200]  我們的小朋友
[00:23:02.200 --> 00:23:03.200]  為什麼不開門
[00:23:03.200 --> 00:23:05.200]  讓我們用洗手間
[00:23:05.200 --> 00:23:07.200]  有傳道人說了不開
[00:23:07.200 --> 00:23:09.200]  我們現在不開
[00:23:09.200 --> 00:23:11.200]  我也是傳道人
[00:23:11.200 --> 00:23:13.200]  讓你開可以嗎
[00:23:13.200 --> 00:23:14.200]  不行的
[00:23:14.200 --> 00:23:16.200]  談了十幾分鐘
[00:23:16.200 --> 00:23:18.200]  又打電話找主管
[00:23:18.200 --> 00:23:19.200]  又找其他人
[00:23:19.200 --> 00:23:21.200]  搞了十幾分鐘
[00:23:21.200 --> 00:23:23.200]  才開了廁所門
[00:23:23.200 --> 00:23:25.200]  當然我問其他傳道人
[00:23:25.200 --> 00:23:27.200]  當然沒有其他傳道人說過
[00:23:27.200 --> 00:23:28.200]  不准開門
[00:23:28.200 --> 00:23:30.200]  怎會不准開廁所門
[00:23:30.200 --> 00:23:33.200]  多生氣
[00:23:33.200 --> 00:23:36.200]  多生氣
[00:23:36.200 --> 00:23:38.200]  但是沒辦法
[00:23:38.200 --> 00:23:41.200]  就是輕看了
[00:23:41.200 --> 00:23:43.200]  不要說其他弟兄姊妹
[00:23:43.200 --> 00:23:44.200]  那個工友
[00:23:44.200 --> 00:23:46.200]  我真的不開門給你
[00:23:46.200 --> 00:23:48.200]  就是不開門
[00:23:48.200 --> 00:23:50.200]  這個是很失敗
[00:23:50.200 --> 00:23:52.200]  我們群體失敗的見證
[00:23:52.200 --> 00:23:55.200]  成功的見證都有
[00:23:55.200 --> 00:23:57.200]  我記得大概十幾年前
[00:23:57.200 --> 00:23:59.200]  有一對宣教士
[00:23:59.200 --> 00:24:00.200]  快要出發了
[00:24:00.200 --> 00:24:01.200]  是我的好朋友
[00:24:01.200 --> 00:24:02.200]  快要出發
[00:24:02.200 --> 00:24:03.200]  去到非洲
[00:24:03.200 --> 00:24:06.200]  西非的國家去加拿
[00:24:06.200 --> 00:24:09.200]  和那些部落伊斯蘭的信徒
[00:24:09.200 --> 00:24:11.200]  去傳福音
[00:24:11.200 --> 00:24:12.200]  他的兒子那時候
[00:24:12.200 --> 00:24:14.200]  大約是小五左右
[00:24:14.200 --> 00:24:17.200]  他很害怕不敢去
[00:24:17.200 --> 00:24:21.200]  因為在信徒群體裡面是壞的
[00:24:21.200 --> 00:24:22.200]  有些人嚇他
[00:24:22.200 --> 00:24:25.200]  說去非洲小心有獅子老虎
[00:24:25.200 --> 00:24:27.200]  他很害怕不敢去
[00:24:27.200 --> 00:24:29.200]  為了這個小朋友祈禱
[00:24:29.200 --> 00:24:32.200]  我就搞了一個暑期的聖經班
[00:24:32.200 --> 00:24:34.200]  希望鼓勵他有信心
[00:24:34.200 --> 00:24:36.200]  在這個暑期聖經班裡面
[00:24:36.200 --> 00:24:37.200]  去鼓勵這個小朋友
[00:24:37.200 --> 00:24:40.200]  希望可以幫到這個宣教士
[00:24:40.200 --> 00:24:42.200]  和這個小朋友一起出去工作
[00:24:42.200 --> 00:24:44.200]  那我們怎麼做呢
[00:24:44.200 --> 00:24:46.200]  那次真的整間教會
[00:24:46.200 --> 00:24:48.200]  都是很同心一起去做
[00:24:48.200 --> 00:24:51.200]  譬如這裡是整個大的河
[00:24:51.200 --> 00:24:52.200]  我們用
[00:24:52.200 --> 00:24:54.200]  居然教給我們
[00:24:54.200 --> 00:24:57.200]  整個禮堂佈置過了
[00:24:57.200 --> 00:24:59.200]  佈置到好像
[00:24:59.200 --> 00:25:01.200]  不是那麼漂亮
[00:25:01.200 --> 00:25:02.200]  簡陋一點的
[00:25:02.200 --> 00:25:05.200]  都是佈置到像古代的以色列一樣
[00:25:05.200 --> 00:25:07.200]  整個暑期聖經班
[00:25:07.200 --> 00:25:09.200]  就回到以前的以色列
[00:25:09.200 --> 00:25:11.200]  他一直在這裡
[00:25:11.200 --> 00:25:13.200]  我們叫他尋找耶穌
[00:25:13.200 --> 00:25:15.200]  到處找耶穌的足跡
[00:25:15.200 --> 00:25:17.200]  到最後我們看一段短片
[00:25:17.200 --> 00:25:19.200]  是講耶穌的
[00:25:19.200 --> 00:25:20.200]  我看到那個小朋友
[00:25:20.200 --> 00:25:21.200]  看那個短片的時候
[00:25:21.200 --> 00:25:24.200]  簡直呆了在那裡
[00:25:24.200 --> 00:25:27.200]  我知道聖靈正在工作
[00:25:27.200 --> 00:25:30.200]  完了之後我就教他
[00:25:30.200 --> 00:25:32.200]  你要回應神
[00:25:32.200 --> 00:25:33.200]  因為現在神感動你
[00:25:33.200 --> 00:25:35.200]  你要憑著信心
[00:25:35.200 --> 00:25:37.200]  去接受耶穌基督的拯救
[00:25:37.200 --> 00:25:39.200]  還有憑著信心
[00:25:39.200 --> 00:25:40.200]  神感動你有平安
[00:25:40.200 --> 00:25:43.200]  就和你的父母一起去宣教
[00:25:43.200 --> 00:25:45.200]  接著我把這件事
[00:25:45.200 --> 00:25:48.200]  講給他的父母聽
[00:25:48.200 --> 00:25:50.200]  他父母回到家裡
[00:25:50.200 --> 00:25:52.200]  又繼續和他談這件事
[00:25:52.200 --> 00:25:54.200]  他媽媽就問他
[00:25:54.200 --> 00:25:56.200]  你那時候有什麼感覺
[00:25:56.200 --> 00:25:58.200]  他說我那時候看那個短片
[00:25:58.200 --> 00:26:01.200]  我覺得心跳得很快
[00:26:01.200 --> 00:26:05.200]  但是那個人又很平靜
[00:26:05.200 --> 00:26:07.200]  他媽媽就跟他說
[00:26:07.200 --> 00:26:10.200]  這是神的靈感動你
[00:26:10.200 --> 00:26:13.200]  你要回應神
[00:26:13.200 --> 00:26:17.200]  在教會導師和父母
[00:26:17.200 --> 00:26:18.200]  一同的努力之下
[00:26:18.200 --> 00:26:21.200]  這個小朋友就和父母
[00:26:21.200 --> 00:26:23.200]  一起去到工場
[00:26:23.200 --> 00:26:24.200]  去到工場
[00:26:24.200 --> 00:26:27.200]  他落後的地方當然很簡陋
[00:26:27.200 --> 00:26:29.200]  那個傳道人
[00:26:29.200 --> 00:26:31.200]  那個宣教士的老友
[00:26:31.200 --> 00:26:32.200]  有時候打長途電話找我
[00:26:32.200 --> 00:26:33.200]  他說Tony
[00:26:33.200 --> 00:26:35.200]  一同來看看我工場
[00:26:35.200 --> 00:26:36.200]  看看我侍奉得怎樣
[00:26:36.200 --> 00:26:38.200]  我說不要了
[00:26:38.200 --> 00:26:42.200]  因為你那裡四十幾五十度
[00:26:42.200 --> 00:26:43.200]  平時站在那裡
[00:26:43.200 --> 00:26:44.200]  都好像焗桑拿那樣
[00:26:44.200 --> 00:26:46.200]  我說我受不了
[00:26:46.200 --> 00:26:48.200]  我說不要在非洲了
[00:26:48.200 --> 00:26:49.200]  上少少
[00:26:49.200 --> 00:26:50.200]  我們在歐洲等
[00:26:50.200 --> 00:26:51.200]  我過來歐洲
[00:26:51.200 --> 00:26:53.200]  你又上去歐洲
[00:26:53.200 --> 00:26:54.200]  我沒有他那麼
[00:26:54.200 --> 00:26:56.200]  厲害受苦的心智
[00:26:56.200 --> 00:27:00.200]  但是你不要小看神的作為
[00:27:00.200 --> 00:27:02.200]  那麼難的處境
[00:27:02.200 --> 00:27:03.200]  但是居然
[00:27:03.200 --> 00:27:04.200]  這個小朋友
[00:27:04.200 --> 00:27:05.200]  搞了十幾年之後
[00:27:05.200 --> 00:27:06.200]  他現在一路升學
[00:27:06.200 --> 00:27:08.200]  去到現在在讀大學了
[00:27:08.200 --> 00:27:09.200]  他在哪裡讀呢
[00:27:09.200 --> 00:27:11.200]  他在多倫多的大學讀
[00:27:11.200 --> 00:27:12.200]  讀那些電腦工程
[00:27:12.200 --> 00:27:14.200]  是世界出名的大學
[00:27:14.200 --> 00:27:15.200]  和科職
[00:27:15.200 --> 00:27:17.200]  神的作為你猜不到的
[00:27:17.200 --> 00:27:19.200]  當你願意去
[00:27:19.200 --> 00:27:21.200]  這樣跟隨神的時候
[00:27:21.200 --> 00:27:23.200]  下一代不會差的
[00:27:23.200 --> 00:27:25.200]  因為神會祝福他
[00:27:25.200 --> 00:27:26.200]  帶領他
[00:27:26.200 --> 00:27:28.200]  先不講屬靈的福份
[00:27:28.200 --> 00:27:30.200]  先講屬世
[00:27:30.200 --> 00:27:31.200]  講大學
[00:27:31.200 --> 00:27:32.200]  其實香港很多學生
[00:27:32.200 --> 00:27:34.200]  想進都未必進得到
[00:27:34.200 --> 00:27:36.200]  所以求神幫助我們
[00:27:36.200 --> 00:27:37.200]  有這個信心
[00:27:37.200 --> 00:27:39.200]  我們一同整個群體
[00:27:39.200 --> 00:27:40.200]  去禱告
[00:27:40.200 --> 00:27:42.200]  去經歷神的幫助
[00:27:42.200 --> 00:27:44.200]  我們一起的祈禱
[00:27:44.200 --> 00:27:48.200]  真的天父來到你面前
[00:27:48.200 --> 00:27:49.200]  我們高舉
[00:27:49.200 --> 00:27:50.200]  我們讚美你
[00:27:50.200 --> 00:27:51.200]  我們崇拜你
[00:27:51.200 --> 00:27:54.200]  因為你很愛我們每一個
[00:27:54.200 --> 00:27:57.200]  你很愛我們當中的小朋友
[00:27:57.200 --> 00:27:58.200]  你願意把他們
[00:27:58.200 --> 00:28:01.200]  託付在我們的群體當中
[00:28:01.200 --> 00:28:02.200]  我求你的靈
[00:28:02.200 --> 00:28:04.200]  感動我們當中的父母
[00:28:04.200 --> 00:28:06.200]  我們當中的導師
[00:28:06.200 --> 00:28:07.200]  我們當中的弟兄姊妹
[00:28:07.200 --> 00:28:11.200]  一同的來關心這些兒童
[00:28:11.200 --> 00:28:14.200]  讓他們按照神的吩咐
[00:28:14.200 --> 00:28:15.200]  來成長
[00:28:15.200 --> 00:28:18.200]  讓他們從小就認識你
[00:28:18.200 --> 00:28:21.200]  到老都不偏離
[00:28:21.200 --> 00:28:22.200]  我求天父你這樣
[00:28:22.200 --> 00:28:26.200]  施恩幫助我們整個教會
[00:28:26.200 --> 00:28:27.200]  我們恭敬仰望你
[00:28:27.200 --> 00:28:28.200]  獻上禱告
[00:28:28.200 --> 00:28:31.200]  奉主耶穌基督的名
[00:28:31.200 --> 00:28:32.200]  阿們
