
[00:00:00.000 --> 00:00:08.520]  今天我們會看看從針研給我們一些什麼提醒如何克服一些阻礙我們成功的一些障礙
[00:17:50.840 --> 00:17:53.040]  就是當我們害怕挑戰
[00:17:53.040 --> 00:17:55.840]  而不敢走出去做一些事的時候
[00:17:55.840 --> 00:17:59.120]  最終我們就浪費了我們的生命
[00:17:59.120 --> 00:18:02.080]  我剛剛從以色列回來
[00:18:02.080 --> 00:18:05.240]  我今年第二次帶以色列這個團
[00:18:05.240 --> 00:18:06.600]  其中
[00:18:06.600 --> 00:18:08.560]  每一次帶來很多感觸
[00:18:08.560 --> 00:18:11.760]  其中一個最大的感觸就是
[00:18:11.760 --> 00:18:13.600]  有一次我們開車
[00:18:13.600 --> 00:18:16.400]  由Jordan開到Petra
[00:18:16.400 --> 00:18:19.040]  途中要開3個小時
[00:18:19.040 --> 00:18:23.560]  這3個小時當中經過的旱野
[00:18:23.560 --> 00:18:27.160]  就是當年以色列人出了埃及
[00:18:27.160 --> 00:18:29.600]  在旱野兜轉的旱野
[00:18:29.600 --> 00:18:31.640]  然後我就在車上
[00:18:31.640 --> 00:18:33.560]  就是在巴士上和弟兄姐妹說
[00:18:33.560 --> 00:18:35.720]  如果你想想象一下旱野是怎樣的
[00:18:35.720 --> 00:18:37.720]  就看你左手邊的窗
[00:18:37.720 --> 00:18:40.280]  那一片接下來的3個小時
[00:18:40.280 --> 00:18:42.640]  就是當年其中一塊
[00:18:42.640 --> 00:18:46.040]  他們當年在這裏兜轉40年的旱野
[00:18:46.040 --> 00:18:48.040]  就是這個旱野
[00:18:48.040 --> 00:18:51.880]  假如你害怕挑戰
[00:18:51.880 --> 00:18:54.280]  在這裏就不動了
[00:18:54.280 --> 00:18:57.320]  你可不可以想象40年在這個地方
[00:18:57.320 --> 00:18:59.160]  你感受一下
[00:18:59.160 --> 00:19:00.320]  當他們去看的時候
[00:19:00.320 --> 00:19:03.000]  你發覺這個旱野不是普通的旱野
[00:19:03.000 --> 00:19:05.200]  是真的旱野
[00:19:05.200 --> 00:19:07.760]  一條草都沒有的旱野
[00:19:07.760 --> 00:19:08.800]  是很可怕的
[00:19:08.800 --> 00:19:09.520]  你去感受一下
[00:19:09.520 --> 00:19:13.040]  就是3個小時就是這樣
[00:19:13.040 --> 00:19:16.680]  沒有東西,麥當勞也沒有,什麼都沒有
[00:19:16.680 --> 00:19:19.200]  一條草,一棵樹都沒有
[00:19:19.200 --> 00:19:21.480]  全是石頭
[00:19:21.480 --> 00:19:24.680]  40年
[00:19:24.680 --> 00:19:25.800]  有時我們人生就是這樣
[00:19:25.800 --> 00:19:27.320]  如果你害怕挑戰
[00:19:27.320 --> 00:19:29.480]  你不敢進去挑戰這些巨人
[00:19:29.480 --> 00:19:30.920]  進到迦南地
[00:19:30.920 --> 00:19:34.280]  旱野基本上就是40年
[00:19:34.280 --> 00:19:36.720]  如果你害怕,你說道上有猛獅
[00:19:36.720 --> 00:19:39.680]  我們很多時候就是不敢進去
[00:19:39.680 --> 00:19:41.880]  人生就是卡在這個位置
[00:19:41.880 --> 00:19:44.120]  叫你回去埃及做奴隸
[00:19:44.120 --> 00:19:45.280]  你又不想
[00:19:45.280 --> 00:19:46.840]  叫你進去你又不肯
[00:19:46.840 --> 00:19:49.600]  那怎麼辦呢?在這裏鑽
[00:19:49.600 --> 00:19:51.480]  浪費你的生命
[00:19:51.480 --> 00:19:53.200]  害怕挑戰,所以沒辦法
[00:19:53.200 --> 00:19:54.920]  不怕挑戰就可以贏
[00:19:54.920 --> 00:19:56.400]  第四個就是
[00:19:56.400 --> 00:19:58.840]  我們懶得做任何改變
[00:19:58.840 --> 00:20:00.840]  針研所說
[00:20:00.840 --> 00:20:03.560]  他說門在書樓轉動
[00:20:03.560 --> 00:20:06.680]  他說懶惰人在牀上也是如此
[00:20:06.680 --> 00:20:07.880]  這個就是所羅門王
[00:20:07.880 --> 00:20:09.480]  叫我們看一些懶惰的人
[00:20:09.480 --> 00:20:13.240]  他說就好像門在書樓轉動
[00:20:13.240 --> 00:20:14.480]  就好像你躺在牀上
[00:20:14.480 --> 00:20:15.800]  其實只有兩個動作
[00:20:15.800 --> 00:20:18.080]  這樣轉或者這樣轉
[00:20:18.080 --> 00:20:21.400]  就是不斷重複這兩個動作
[00:20:21.400 --> 00:20:23.360]  他形容那些懶惰人
[00:20:23.360 --> 00:20:24.400]  他說你觀察就是這樣
[00:20:24.400 --> 00:20:25.480]  懶惰人就是這樣
[00:20:25.480 --> 00:20:27.080]  所以懶惰人是不會做任何改變的
[00:20:27.080 --> 00:20:29.440]  這一生人就是不斷去重複
[00:20:29.440 --> 00:20:30.920]  每天重複
[00:20:30.920 --> 00:20:33.280]  不停地重複重複重複
[00:20:33.280 --> 00:20:34.760]  就好像以色列人在旱野一樣
[00:20:34.760 --> 00:20:36.360]  40年不停地重複
[00:20:36.360 --> 00:20:38.800]  同一個動作同一個動作同一個動作
[00:20:38.800 --> 00:20:40.400]  我們很怕變化
[00:20:40.400 --> 00:20:42.640]  但如果有些東西不改變
[00:20:42.640 --> 00:20:45.120]  你會發覺你在你的職業生涯上
[00:20:45.120 --> 00:20:49.000]  其實沒有任何的前途可言
[00:20:49.000 --> 00:20:50.640]  侍奉也一樣
[00:20:50.640 --> 00:20:52.000]  所謂人生也一樣
[00:20:52.000 --> 00:20:55.880]  你任何態度方法
[00:20:55.880 --> 00:20:57.360]  甚至是你做事的方式
[00:20:57.360 --> 00:20:58.920]  如果不做一些改變
[00:20:58.920 --> 00:21:01.280]  有時人生會去到不知所措
[00:21:01.280 --> 00:21:03.360]  第五個我們需要處理的
[00:21:03.360 --> 00:21:05.520]  就稱之爲三分鐘熱度
[00:21:05.520 --> 00:21:09.400]  針研二十五章十二章二十七字是這樣說
[00:21:09.400 --> 00:21:15.800]  懶惰人不孝打獵所得的
[00:21:15.800 --> 00:21:19.320]  勤奮的人卻得寶貴的財物
[00:21:19.320 --> 00:21:22.200]  懶惰人放手在盤子裏
[00:21:22.200 --> 00:21:24.800]  就是向口撤回
[00:21:24.800 --> 00:21:28.680]  也以爲是奴伐
[00:21:28.680 --> 00:21:32.360]  這裏舉了兩個很荒謬的例子
[00:21:32.360 --> 00:21:38.720]  懶惰其中一個層面就是三分鐘熱度
[00:21:38.720 --> 00:21:41.800]  意思是說你一開始很有熱誠去做一件事
[00:21:41.800 --> 00:21:44.400]  但做到某個位置你就突然停了
[00:21:44.400 --> 00:21:46.280]  這兩個例子是很荒謬的
[00:21:46.280 --> 00:21:48.640]  第一個就是打獵
[00:21:48.640 --> 00:21:51.520]  換句話說你早上起牀
[00:21:51.520 --> 00:21:52.800]  你興致勃勃的
[00:21:52.800 --> 00:21:54.480]  今天我去打獵
[00:21:54.480 --> 00:21:57.880]  打獵後就預備好弓箭
[00:21:57.880 --> 00:21:59.560]  然後就去找一整天
[00:21:59.560 --> 00:22:03.440]  找到一隻鹿 終於打了
[00:22:03.440 --> 00:22:06.360]  打完鹿之後就把鹿拖回來
[00:22:06.360 --> 00:22:07.840]  很累是吧
[00:22:07.840 --> 00:22:09.520]  接着下一步應該是什麼
[00:22:09.520 --> 00:22:10.480]  開始切
[00:22:10.480 --> 00:22:12.800]  預備爐燒
[00:22:12.800 --> 00:22:14.800]  但你可不可以想象你已經興致勃勃
[00:22:14.800 --> 00:22:16.360]  已經打完鹿回來
[00:22:16.360 --> 00:22:18.960]  你拖回來 突然坐在那裏
[00:22:18.960 --> 00:22:21.640]  然後你睡着了
[00:22:21.640 --> 00:22:24.400]  太累了 今天還是不燒了
[00:22:24.400 --> 00:22:26.360]  他在形容這件事
[00:22:26.360 --> 00:22:29.640]  爲什麼不繼續做下去呢
[00:22:29.640 --> 00:22:31.600]  你已經準備好了所有東西
[00:22:31.600 --> 00:22:33.720]  又打完 又拖回來了
[00:22:33.720 --> 00:22:37.320]  只差最後一步你就可以享受這些美味
[00:22:37.320 --> 00:22:40.320]  爲什麼不繼續呢
[00:22:40.320 --> 00:22:41.800]  繼續做就沒事了
[00:22:41.800 --> 00:22:43.760]  第二個就更荒謬了
[00:22:43.760 --> 00:22:45.520]  放手去拿餅
[00:22:45.520 --> 00:22:47.960]  你會期待下一步就喫了
[00:22:47.960 --> 00:22:50.160]  誰知道拿完餅就覺得
[00:22:50.160 --> 00:22:51.760]  哇 好累啊
[00:22:51.760 --> 00:22:53.920]  然後就睡着了
[00:22:53.920 --> 00:22:57.680]  他說是懶惰的人 但三分鐘熱度
[00:22:57.680 --> 00:23:03.480]  你永遠都不能順利完成一件事
[00:23:03.480 --> 00:23:08.360]  我在這裏聽Simon Sinek
[00:23:08.360 --> 00:23:11.440]  他有個講座叫
[00:23:11.440 --> 00:23:13.240]  有關成功的人生
[00:23:13.240 --> 00:23:16.600]  其中一個講座是講
[00:23:16.600 --> 00:23:18.200]  這個millennial problem
[00:23:18.200 --> 00:23:20.800]  就是新一代millennial
[00:23:20.800 --> 00:23:22.920]  就是千禧年世代的人
[00:23:22.920 --> 00:23:26.440]  就是我們爲什麼不喜歡上班的問題
[00:23:26.440 --> 00:23:29.240]  當然他說有很多原因
[00:23:29.240 --> 00:23:32.760]  其中一個原因就是這樣
[00:23:32.760 --> 00:23:35.320]  他稱之爲impatience
[00:23:35.320 --> 00:23:37.440]  他說因爲我們從小到大都習慣了
[00:23:37.440 --> 00:23:40.440]  所有東西很快就得到
[00:23:40.440 --> 00:23:42.400]  所以我們已經習慣了
[00:23:42.400 --> 00:23:45.200]  我們人生很想有份工作
[00:23:45.200 --> 00:23:46.760]  我們一入了那份工作
[00:23:46.760 --> 00:23:48.640]  我們就問一個問題就是
[00:23:48.640 --> 00:23:51.840]  我想這份工作讓我覺得很有成就感
[00:23:51.840 --> 00:23:53.040]  很有滿足感
[00:23:53.040 --> 00:23:55.680]  然後我有很大的影響力
[00:23:55.680 --> 00:23:57.440]  但問題是
[00:23:57.440 --> 00:24:00.320]  很多年輕人入了一份工作的時候
[00:24:00.320 --> 00:24:02.960]  先上班不夠三個星期
[00:24:02.960 --> 00:24:04.840]  就問他 你做了一份工作怎麼樣
[00:24:04.840 --> 00:24:05.720]  他說我想quit
[00:24:05.720 --> 00:24:06.160]  他說爲什麼
[00:24:06.160 --> 00:24:08.680]  因爲我都不覺得這份工作有很大的影響力
[00:24:08.680 --> 00:24:10.040]  然後他說你三個星期而已
[00:24:10.040 --> 00:24:12.880]  你想有什麼影響力
[00:24:12.880 --> 00:24:14.600]  我們預期人生有影響力
[00:24:14.600 --> 00:24:19.200]  但是有一件事是永恆不變的
[00:24:19.200 --> 00:24:20.720]  他說有兩件事
[00:24:20.720 --> 00:24:24.600]  是必須很慢去發展的
[00:24:24.600 --> 00:24:28.200]  一件事就是工作滿足感
[00:24:28.200 --> 00:24:30.880]  就是你工作上得到的成就感
[00:24:30.880 --> 00:24:34.480]  第二件事就是親密的人際關係
[00:24:34.480 --> 00:24:38.560]  他說這兩件事永遠都是很長的時間
[00:24:38.560 --> 00:24:43.920]  你願意一步一腳印地慢慢做好它
[00:24:43.920 --> 00:24:47.000]  然後有一天你終於達到
[00:24:47.000 --> 00:24:51.920]  但是他說年輕的一代等不到這個時候就quit了
[00:24:51.920 --> 00:24:54.600]  就好像馬雲所說的那句名言
[00:24:54.600 --> 00:24:55.960]  今天很殘酷
[00:24:55.960 --> 00:24:57.640]  明天也很殘酷
[00:24:57.640 --> 00:24:59.440]  後天很美好
[00:24:59.440 --> 00:25:04.240]  但是大部分的人都死在明天晚上
[00:25:04.240 --> 00:25:06.440]  就是你捱不到最後那個時候
[00:25:06.440 --> 00:25:08.600]  你give up了
[00:25:08.600 --> 00:25:11.440]  你想人生要有影響力
[00:25:11.440 --> 00:25:15.280]  但是你又不想腳踏實地花那個時間
[00:25:15.280 --> 00:25:18.640]  去投資在你的career上面
[00:25:18.640 --> 00:25:20.880]  他真的一步一腳印地走出來
[00:25:20.880 --> 00:25:23.840]  十年二十年地build一個career
[00:25:23.840 --> 00:25:25.160]  然後最後你覺得
[00:25:25.160 --> 00:25:28.840]  你的工作給你一個很大的fulfillment
[00:25:28.840 --> 00:25:32.680]  我們覺得三個月應該很有impact的
[00:25:32.680 --> 00:25:35.880]  沒有任何東西是三個月就有impact的
[00:25:35.880 --> 00:25:38.120]  除非你是想贏個六合彩
[00:25:38.120 --> 00:25:39.960]  短期捷徑啊人生
[00:25:39.960 --> 00:25:41.600]  但是這個不是針研所教的
[00:25:41.600 --> 00:25:43.400]  針研所教的是
[00:25:43.400 --> 00:25:45.480]  如果你想人生成功
[00:25:45.480 --> 00:25:48.600]  你需要處理這個問題
[00:25:48.600 --> 00:25:50.400]  就是不可以永遠只有三分鐘的熱度
[00:25:50.400 --> 00:25:52.480]  覺得自己沒有impact就quick
[00:25:52.480 --> 00:25:55.080]  你需要懂得怎麼follow through
[00:25:55.080 --> 00:25:56.640]  一件事做到底
[00:25:56.640 --> 00:25:59.840]  完成它直到完成了爲止
[00:25:59.840 --> 00:26:01.880]  這樣東西是需要時間的
[00:26:01.880 --> 00:26:07.280]  我覺得新的一代是需要學這件事
[00:26:07.280 --> 00:26:09.040]  因爲這件事是千年不變的
[00:26:09.040 --> 00:26:11.600]  你想career有fulfillment
[00:26:11.600 --> 00:26:16.080]  人生的人際關係有親密度
[00:26:16.080 --> 00:26:18.200]  這些都是需要時間的
[00:26:18.200 --> 00:26:22.680]  這些都是一步一腳慢慢建立的
[00:26:22.680 --> 00:26:25.440]  你知道我們親密度也是這樣
[00:26:25.440 --> 00:26:27.920]  如果你花太多時間玩手機
[00:26:27.920 --> 00:26:30.760]  其實人生很難建立親密度
[00:26:30.760 --> 00:26:31.720]  所以有些
[00:26:31.720 --> 00:26:33.960]  我喜歡Simon的公司
[00:26:33.960 --> 00:26:36.760]  他們教導年輕人開會的時候
[00:26:36.760 --> 00:26:38.480]  就不要用手機
[00:26:38.480 --> 00:26:40.640]  尤其是開會前都不要用手機
[00:26:40.640 --> 00:26:42.760]  因爲develop大家的人際關係
[00:26:42.760 --> 00:26:45.800]  開會前大家應該閒談聊聊天
[00:26:45.800 --> 00:26:47.400]  完了才用手機
[00:26:47.400 --> 00:26:49.960]  你用太多時間
[00:26:49.960 --> 00:26:53.240]  當然很多今天不提的
[00:26:53.240 --> 00:26:55.800]  當然其中一個就是不肯腳踏實地
[00:26:55.800 --> 00:26:57.240]  其實和剛剛那個差不多
[00:26:57.240 --> 00:27:01.040]  他說勤於耕作的農夫會食用無缺
[00:27:01.040 --> 00:27:03.840]  追求虛幻的人就愚不可及
[00:27:03.840 --> 00:27:06.160]  他說辛勞工作生活無憂
[00:27:06.160 --> 00:27:11.160]  中日閒談就必然窮苦
[00:27:11.160 --> 00:27:13.520]  所以有時追求虛幻
[00:27:13.520 --> 00:27:16.120]  我們追求不是腳踏實地做一件事
[00:27:16.120 --> 00:27:17.600]  追求一些很虛幻的東西
[00:27:17.600 --> 00:27:21.240]  一些捷徑一些迅速讓你成功
[00:27:21.240 --> 00:27:23.720]  有可能有短暫是可以成功的
[00:27:23.720 --> 00:27:24.840]  有些捷徑
[00:27:24.840 --> 00:27:27.240]  但是你想一生成功
[00:27:27.240 --> 00:27:29.240]  就始終都是要腳踏實地做些事
[00:27:29.240 --> 00:27:30.760]  做些實事
[00:27:30.760 --> 00:27:33.480]  閒談有時我們喜歡吹水
[00:27:33.480 --> 00:27:36.400]  講就天下無敵做就無能爲力
[00:27:36.400 --> 00:27:39.360]  有時不可以只講
[00:27:39.360 --> 00:27:41.760]  需要籌劃做些事
[00:27:41.760 --> 00:27:45.360]  最後一樣我反而想花時間講
[00:27:45.360 --> 00:27:47.960]  很多時候我們不肯去花時間
[00:27:47.960 --> 00:27:50.120]  投資一樣東西去做一樣東西
[00:27:50.120 --> 00:27:52.040]  其實我們害怕一樣東西
[00:27:52.040 --> 00:27:55.080]  我們害怕投資是白費
[00:27:55.080 --> 00:27:57.040]  我們覺得投資所有的時間
[00:27:57.040 --> 00:27:59.240]  如果我沒有成果怎麼辦呢
[00:27:59.240 --> 00:28:01.240]  如果我很有激情投資一樣東西
[00:28:01.240 --> 00:28:02.840]  我所有的生命都落去
[00:28:02.840 --> 00:28:07.080]  如果萬一失敗沒有成果怎麼辦呢
[00:28:07.080 --> 00:28:11.200]  針研給我們一個很好的解決方式
[00:28:11.200 --> 00:28:12.600]  針研這樣說過
[00:28:12.600 --> 00:28:15.080]  十六章三節他說什麼
[00:28:15.080 --> 00:28:20.240]  將所有策劃的事就交託上主
[00:28:20.240 --> 00:28:21.520]  你所籌劃的事
[00:28:21.520 --> 00:28:22.680]  你正在籌劃
[00:28:22.680 --> 00:28:25.040]  他說你就能夠什麼
[00:28:25.040 --> 00:28:26.920]  成功
[00:28:26.920 --> 00:28:28.920]  下面詩篇
[00:28:28.920 --> 00:28:30.760]  九十應該是九十
[00:28:30.760 --> 00:28:34.320]  十七他說主我們的上帝
[00:28:34.320 --> 00:28:35.960]  求禰賜福給我們
[00:28:35.960 --> 00:28:39.240]  求禰使我們一切
[00:28:39.240 --> 00:28:40.840]  工作順利
[00:28:40.840 --> 00:28:43.560]  求禰使我們所做一切
[00:28:43.560 --> 00:28:47.000]  成功
[00:28:47.000 --> 00:28:48.200]  很多時候
[00:28:48.200 --> 00:28:50.720]  我們通常有一個錯誤的觀念
[00:28:50.720 --> 00:28:53.600]  這個觀念是來自這裏的
[00:28:53.600 --> 00:28:58.840]  通常在教會尤其在改教前
[00:28:58.840 --> 00:29:01.800]  通常那時候天主教有這樣的觀念
[00:29:01.800 --> 00:29:03.520]  我們將聖俗
[00:29:03.520 --> 00:29:06.840]  即屬靈和屬世的東西分得很開
[00:29:06.840 --> 00:29:10.800]  換句話說在教會屬靈的服侍
[00:29:10.800 --> 00:29:12.760]  先有價值
[00:29:12.760 --> 00:29:15.240]  但出了教會你的工作是secular的
[00:29:15.240 --> 00:29:16.720]  屬世只是找一份工作
[00:29:16.720 --> 00:29:18.600]  這個doesn't matter
[00:29:18.600 --> 00:29:20.600]  所以神是不關心你的工作
[00:29:20.600 --> 00:29:21.840]  如果你是一個清潔工
[00:29:21.840 --> 00:29:22.800]  你是一個郵差
[00:29:22.800 --> 00:29:24.560]  你是一個廚師
[00:29:24.560 --> 00:29:25.480]  你是一個司機
[00:29:25.480 --> 00:29:26.480]  你是一個accountant
[00:29:26.480 --> 00:29:27.920]  你是一個engineer
[00:29:27.920 --> 00:29:29.760]  doesn't matter
[00:29:29.760 --> 00:29:31.120]  是沒有意義的
[00:29:31.120 --> 00:29:33.240]  這些是屬世的東西
[00:29:33.240 --> 00:29:36.480]  所以神根本不關心這一部分
[00:29:36.480 --> 00:29:38.560]  神只關心屬靈的那部分
[00:29:38.560 --> 00:29:41.160]  所以你回到教會要祈禱
[00:29:41.160 --> 00:29:43.080]  如果你短孫要祈禱
[00:29:43.080 --> 00:29:44.560]  因爲你參加短孫
[00:29:44.560 --> 00:29:47.880]  你做福音工作要祈禱
[00:29:47.880 --> 00:29:50.080]  但是到了十五世紀
[00:29:50.080 --> 00:29:52.400]  當馬丁路德改教的時候
[00:29:52.400 --> 00:29:55.840]  他提出一個觀念是radically
[00:29:55.840 --> 00:29:58.600]  改變了整個基督教的進程
[00:29:58.600 --> 00:30:02.040]  今天基督教在美國能夠成爲
[00:30:02.040 --> 00:30:07.520]  基督凡是有根據新教復元教的value
[00:30:07.520 --> 00:30:08.840]  去做事的人
[00:30:08.840 --> 00:30:12.800]  你發覺經濟發展得非常好
[00:30:12.800 --> 00:30:13.960]  很蓬勃
[00:30:13.960 --> 00:30:15.480]  大家做事比較有動力
[00:30:15.480 --> 00:30:16.400]  爲什麼呢
[00:30:16.400 --> 00:30:18.480]  就是因爲馬丁路德改教的時候
[00:30:18.480 --> 00:30:20.160]  他帶出了一個觀念
[00:30:20.160 --> 00:30:23.000]  是深深影響之後的發展
[00:30:23.000 --> 00:30:25.520]  這個觀念就稱之爲什麼
[00:30:25.520 --> 00:30:29.240]  就是信徒皆祭司的觀念
[00:30:29.240 --> 00:30:32.440]  你知道以前是神父纔可以做很多事
[00:30:32.440 --> 00:30:35.280]  就是祈禱赦罪是神父
[00:30:35.280 --> 00:30:39.080]  我在飛機上看了其中一部戲叫
[00:30:39.080 --> 00:30:43.120]  The Bad Time at Raleigh
[00:30:43.120 --> 00:30:45.440]  其中有個年輕人
[00:30:45.440 --> 00:30:47.480]  曾經參加過越戰
[00:30:47.480 --> 00:30:48.360]  殺死了很多人
[00:30:48.360 --> 00:30:49.920]  但是很有guilty
[00:30:49.920 --> 00:30:52.760]  在最後他臨死前
[00:30:52.760 --> 00:30:54.800]  就覺得良心過不去
[00:30:54.800 --> 00:30:55.920]  他覺得他一定會落地獄
[00:30:55.920 --> 00:30:59.440]  他一定要找個神父幫他赦罪
[00:30:59.440 --> 00:31:02.280]  但誰知道找了個假的神父
[00:31:02.280 --> 00:31:04.040]  那個不是神父是假的
[00:31:04.040 --> 00:31:05.800]  anyway
[00:31:05.800 --> 00:31:07.760]  整到很ridiculous
[00:31:07.760 --> 00:31:09.720]  總之最後那一刻
[00:31:09.720 --> 00:31:11.760]  都非常感人
[00:31:11.760 --> 00:31:15.480]  這個就是傳統天主教的觀念
[00:31:15.480 --> 00:31:16.720]  你有很多事
[00:31:16.720 --> 00:31:18.800]  普通的信徒是做不到的
[00:31:18.800 --> 00:31:21.000]  牧師可以做 神父可以做
[00:31:21.000 --> 00:31:22.560]  尤其是神如何赦免你
[00:31:22.560 --> 00:31:26.120]  神只可以透過牧師的口
[00:31:26.120 --> 00:31:27.520]  跟你說你的罪得赦免
[00:31:27.520 --> 00:31:29.240]  那你纔是赦免的
[00:31:29.240 --> 00:31:31.320]  所以你定期做了什麼壞事
[00:31:31.320 --> 00:31:32.920]  你就要confession
[00:31:32.920 --> 00:31:35.480]  Father I have sin
[00:31:35.480 --> 00:31:36.880]  我又看了些不該看的東西
[00:31:36.880 --> 00:31:38.600]  我又背後說人壞話
[00:31:38.600 --> 00:31:41.160]  然後神父就告訴你
[00:31:41.160 --> 00:31:43.840]  但信徒皆濟私意思就是
[00:31:43.840 --> 00:31:46.640]  你自己是擁有這個權力
[00:31:46.640 --> 00:31:47.600]  去做什麼
[00:31:47.600 --> 00:31:49.760]  向神祈禱求赦免
[00:31:49.760 --> 00:31:50.800]  你本身就有
[00:31:50.800 --> 00:31:52.760]  你不需要神父跟你說
[00:31:52.760 --> 00:31:54.320]  你自己來到神面前
[00:31:54.320 --> 00:31:55.480]  神我願意悔改
[00:31:55.480 --> 00:31:57.520]  你就赦免我
[00:31:57.520 --> 00:32:00.800]  這個是根據彼得前書二章九字出來的
[00:32:00.800 --> 00:32:04.760]  所有的我們是軍專的濟私
[00:32:04.760 --> 00:32:08.040]  但這個觀念我想大家明白
[00:32:08.040 --> 00:32:11.440]  原來當年馬丁·魯德提出
[00:32:11.440 --> 00:32:13.720]  信徒皆濟私的觀念
[00:32:13.720 --> 00:32:17.880]  原來不只是應用在教會服侍裏面
[00:32:17.880 --> 00:32:20.320]  他其實是將這個觀念
[00:32:20.320 --> 00:32:23.280]  是想所有的信徒應用在哪裏
[00:32:23.280 --> 00:32:25.320]  所有的層面
[00:32:25.320 --> 00:32:28.960]  所以當他看到詩篇
[00:32:28.960 --> 00:32:32.840]  145篇和147篇那裏說
[00:32:32.840 --> 00:32:34.320]  我沒有寫在上面
[00:32:34.320 --> 00:32:37.040]  我讀給大家聽
[00:32:37.040 --> 00:32:38.240]  詩篇是這麼說的
[00:32:38.240 --> 00:32:40.520]  例如詩篇145篇14節
[00:32:40.520 --> 00:32:42.440]  他說 凡跌倒的東西
[00:32:42.440 --> 00:32:43.600]  將他們扶持
[00:32:43.600 --> 00:32:46.080]  凡被壓下的將他扶起
[00:32:46.080 --> 00:32:48.160]  他說 萬民都舉目仰望你
[00:32:48.160 --> 00:32:50.160]  你隨時給他們食物
[00:32:50.160 --> 00:32:52.520]  你醫好傷心的人
[00:32:52.520 --> 00:32:54.720]  詩篇147篇3節
[00:32:54.720 --> 00:32:57.520]  你果好他們的傷處
[00:32:57.520 --> 00:33:00.560]  因爲他兼顧你的城門
[00:33:00.560 --> 00:33:03.760]  伺服給你們中間的疑慮
[00:33:03.760 --> 00:33:05.480]  我們看這些詩篇很感恩
[00:33:05.480 --> 00:33:06.800]  神似這些恩典
[00:33:06.800 --> 00:33:10.760]  但馬丁·魯德特別解釋這篇詩篇的時候
[00:33:10.760 --> 00:33:12.880]  你有沒有想過神做這一切的事
[00:33:12.880 --> 00:33:14.520]  伺服食物
[00:33:14.520 --> 00:33:16.120]  醫好人
[00:33:16.120 --> 00:33:17.720]  醫好傷口
[00:33:17.720 --> 00:33:19.160]  鞏固你的城門
[00:33:19.160 --> 00:33:20.720]  伺服你的家人
[00:33:20.720 --> 00:33:25.520]  他說你有沒有想過神是用什麼方式做這件事
[00:33:25.520 --> 00:33:28.520]  其實神就是透過人做這件事
[00:33:28.520 --> 00:33:30.720]  所以每一個成爲神的兒女
[00:33:30.720 --> 00:33:33.520]  我們就是成爲一個神的器皿
[00:33:33.520 --> 00:33:37.200]  將神的恩典透過我們傳給其他人
[00:33:37.200 --> 00:33:41.320]  那個負責去擠牛奶的小女孩
[00:33:41.320 --> 00:33:43.840]  就是神的器皿供應你食物
[00:33:43.840 --> 00:33:45.680]  他就專心地
[00:33:45.680 --> 00:33:47.480]  也很有良心地知道
[00:33:47.480 --> 00:33:49.320]  如果這頭牛是有瘟疫的
[00:33:49.320 --> 00:33:52.720]  他就不會仍然去擠這些牛奶賣給你
[00:33:52.720 --> 00:33:55.360]  然後那個負責裝桶的年輕人
[00:33:55.360 --> 00:33:57.760]  也不會在牛奶里加點水
[00:33:57.760 --> 00:33:59.040]  參稀它
[00:33:59.040 --> 00:34:00.600]  爲了賺多點錢
[00:34:00.600 --> 00:34:04.720]  他就很忠心地將牛奶包好搬上貨車
[00:34:04.720 --> 00:34:06.360]  貨車司機也不會偷懶
[00:34:06.360 --> 00:34:09.320]  準時將新鮮的牛奶送到超市
[00:34:09.320 --> 00:34:14.440]  超市的商人也非常有良心地定一個對的價錢
[00:34:14.440 --> 00:34:17.680]  賣給所有人 神就是藉着這些供應
[00:34:17.680 --> 00:34:21.160]  每一個人有食物
[00:34:21.160 --> 00:34:23.200]  有誰不是透過這些食物的
[00:34:23.200 --> 00:34:25.520]  有誰現在還在領馬拿
[00:34:25.520 --> 00:34:28.960]  起牀一祈禱天上蝶餅
[00:34:28.960 --> 00:34:31.040]  有時神是會神蹟地供應
[00:34:31.040 --> 00:34:34.400]  大部分時間神是透過什麼方式
[00:34:34.400 --> 00:34:35.240]  供應大家需要
[00:34:35.240 --> 00:34:37.000]  讓大家感受到神的恩典
[00:34:37.000 --> 00:34:39.880]  透過每一個人不同的職業
[00:34:39.880 --> 00:34:42.600]  神透過什麼醫好你的病
[00:34:42.600 --> 00:34:44.120]  有時祈禱神就醫治
[00:34:44.120 --> 00:34:45.120]  是親自
[00:34:45.120 --> 00:34:47.920]  大部分是怎麼醫呢
[00:34:47.920 --> 00:34:50.120]  透過醫生
[00:34:50.120 --> 00:34:51.600]  所以當你成爲一個醫生
[00:34:51.600 --> 00:34:54.200]  當你成爲一個只是超市的老闆
[00:34:54.200 --> 00:34:56.240]  當你成爲一個司機的時候
[00:34:56.240 --> 00:34:58.640]  其實你不是在做一份工作
[00:34:58.640 --> 00:35:01.360]  在賺錢養家
[00:35:01.360 --> 00:35:02.680]  你是在做什麼
[00:35:02.680 --> 00:35:04.960]  一個祭司的身份
[00:35:04.960 --> 00:35:07.000]  就是神的恩典透過你
[00:35:07.000 --> 00:35:08.400]  傳到你身邊
[00:35:08.400 --> 00:35:10.200]  你所服侍到的人
