
[00:00:00.000 --> 00:00:07.000]  最近城中的話題很熱烈的 特別我們做家長很關心的 大家都知道了
[00:13:41.000 --> 00:14:10.000]  猶太人和中國人的家庭教育和文化都有很多相似的地方
[00:14:11.000 --> 00:14:14.200]  對神的聖潔有一個尊重
[00:14:14.200 --> 00:14:16.800]  亞伯拉罕尊敬神
[00:14:16.800 --> 00:14:18.400]  亞伯拉罕尊敬神
[00:14:18.400 --> 00:14:20.600]  但是他也不放下自己的責任
[00:14:20.600 --> 00:14:23.400]  他也不放下自己的責任
[00:14:23.400 --> 00:14:28.000]  詳細地去計劃招親的事情
[00:14:28.000 --> 00:14:32.000]  就是說詳細計劃招親的事情
[00:14:32.000 --> 00:14:33.800]  告訴老婆人
[00:14:33.800 --> 00:14:36.400]  告訴老婆去哪裏
[00:14:36.400 --> 00:14:37.200]  去什麽地方
[00:14:37.200 --> 00:14:38.400]  找過什麽人
[00:14:38.400 --> 00:14:39.600]  去找什麽樣的人
[00:14:39.600 --> 00:14:40.800]  如果那個人不肯回來
[00:14:40.800 --> 00:14:42.600]  不肯跟你來那怎麽辦
[00:14:42.600 --> 00:14:45.000]  如果這個人不願意跟你來那怎麽辦
[00:14:45.000 --> 00:14:46.600]  甚至要起誓
[00:14:46.600 --> 00:14:47.600]  甚至起誓
[00:14:47.600 --> 00:14:49.200]  是很詳細計劃
[00:14:49.200 --> 00:14:51.000]  很詳細計劃
[00:14:51.000 --> 00:14:51.800]  在人生裏面
[00:14:51.800 --> 00:14:53.800]  我們有沒有好好計劃我們的人生呢
[00:14:53.800 --> 00:14:55.000]  在人生當中
[00:14:55.000 --> 00:14:58.200]  我們自己有沒有好好地去計劃我們的人生
[00:14:58.200 --> 00:14:59.800]  有一句話不知道是誰講的
[00:14:59.800 --> 00:15:01.600]  有一句話不知道是誰講的
[00:15:01.600 --> 00:15:03.200]  就是說
[00:15:03.200 --> 00:15:05.000]  很好的預先計劃
[00:15:05.000 --> 00:15:06.600]  很好的預先計劃
[00:15:06.600 --> 00:15:09.800]  當羅亞造方舟的時候
[00:15:09.800 --> 00:15:11.000]  不是下雨的
[00:15:11.000 --> 00:15:13.600]  當羅亞造方舟的時候不是下雨的
[00:15:13.600 --> 00:15:16.400]  羅亞造方舟是很詳細計劃
[00:15:16.400 --> 00:15:18.600]  羅亞造方舟有很詳細計劃
[00:15:18.600 --> 00:15:19.800]  如果他不計劃的時候
[00:15:19.800 --> 00:15:21.400]  可能要造的時候就下雨了
[00:15:21.400 --> 00:15:23.000]  如果他不好好計劃
[00:15:23.000 --> 00:15:24.600]  可能造的時候就下雨了
[00:15:24.600 --> 00:15:25.800]  如果你開車之前
[00:15:25.800 --> 00:15:26.800]  你沒有好計劃
[00:15:26.800 --> 00:15:28.200]  你去哪裏
[00:15:28.200 --> 00:15:29.800]  如果說你在開車之前
[00:15:29.800 --> 00:15:31.200]  沒有計劃去什麽地方
[00:15:31.200 --> 00:15:33.800]  你會浪費你的車油
[00:15:33.800 --> 00:15:35.400]  你會浪費你的汽油
[00:15:35.400 --> 00:15:39.800]  可能會有交通被檢控
[00:15:39.800 --> 00:15:41.200]  或者衝窿燈等等
[00:15:41.200 --> 00:15:43.800]  甚至會有交通檢控
[00:15:43.800 --> 00:15:46.600]  甚至有意外
[00:15:46.600 --> 00:15:48.600]  因為當你不知道去哪裏的時候
[00:15:48.600 --> 00:15:50.400]  當你不知道你要去什麽地方的時候
[00:15:50.400 --> 00:15:52.400]  你就一路開車一路想
[00:15:52.400 --> 00:15:53.400]  你去哪裏
[00:15:53.400 --> 00:15:56.200]  如果你一邊開車一邊想我要去哪裏
[00:15:56.200 --> 00:15:58.400]  那你對周圍環境就會忽略了
[00:15:58.400 --> 00:16:01.000]  你會對周圍環境產生忽略
[00:16:01.000 --> 00:16:03.400]  所以記得
[00:16:03.400 --> 00:16:06.400]  每件事都要有足夠的準備
[00:16:06.400 --> 00:16:09.400]  每件事都要有足夠的準備
[00:16:09.400 --> 00:16:13.000]  當你起碼要建耶路撒冷城牆的時候
[00:16:13.000 --> 00:16:15.600]  當你起碼要建耶路撒冷城牆的時候
[00:16:15.600 --> 00:16:17.400]  那麽他說做就做呢
[00:16:17.400 --> 00:16:19.600]  是不是說做就做呢
[00:16:19.600 --> 00:16:20.000]  不是的
[00:16:20.000 --> 00:16:22.000]  他是有很詳細的計劃
[00:16:22.000 --> 00:16:25.000]  他要很詳細計劃準備
[00:16:25.000 --> 00:16:26.000]  怎麽建
[00:16:26.000 --> 00:16:28.800]  怎麽取法
[00:16:28.800 --> 00:16:33.800]  怎麽去面對外在的攻擊
[00:16:33.800 --> 00:16:36.000]  怎麽去面對外在的攻擊
[00:16:36.000 --> 00:16:40.200]  要面對裏面的猶太人很多的衝突
[00:16:40.200 --> 00:16:43.400]  要面對裏面很多猶太人的衝突
[00:16:43.400 --> 00:16:45.000]  然後要準備
[00:16:45.000 --> 00:16:46.400]  這個城牆建完之後
[00:16:46.400 --> 00:16:49.000]  怎麽去有一個禱告感恩會
[00:16:49.000 --> 00:16:52.000]  怎麽有一個禱告感恩會
[00:16:52.000 --> 00:16:54.400]  所以弟兄姊妹
[00:16:54.400 --> 00:16:57.800]  有時候我們聽到說
[00:16:57.800 --> 00:17:00.000]  我們什麽都交給神了
[00:17:00.000 --> 00:17:02.400]  我們都不知道什麽時候交給神了
[00:17:02.400 --> 00:17:03.400]  我們不計劃了
[00:17:03.400 --> 00:17:06.400]  我們不計劃了
[00:17:06.400 --> 00:17:08.600]  我不知道這句話是不是完全的對
[00:17:08.600 --> 00:17:12.000]  我不知道這句話是不是完全的對
[00:17:12.000 --> 00:17:13.800]  因為神給你有自由意志
[00:17:13.800 --> 00:17:15.600]  神給你有自由意志
[00:17:15.600 --> 00:17:17.200]  你都需要在你的生命裏面
[00:17:17.200 --> 00:17:18.800]  生活裏面要做一些計劃
[00:17:18.800 --> 00:17:21.800]  在生命生活裏面要做一些計劃
[00:17:21.800 --> 00:17:23.800]  你願意神引導你生活嗎
[00:17:23.800 --> 00:17:26.200]  你願意神去引導你生活嗎
[00:17:26.200 --> 00:17:28.000]  第一是要敬畏
[00:17:28.000 --> 00:17:29.200]  第一你要敬畏
[00:17:29.200 --> 00:17:31.400]  第二對你生命負上責任
[00:17:31.400 --> 00:17:34.400]  第二對你生命負上責任
[00:17:34.400 --> 00:17:37.000]  第三我們生活裏面需要有些認證
[00:17:37.000 --> 00:17:40.000]  第三我們在生活裏面需要一些認證
[00:17:40.000 --> 00:17:41.200]  我們看到這個老僕人
[00:17:41.200 --> 00:17:42.800]  他是一個很敬畏實的人
[00:17:42.800 --> 00:17:45.400]  我們看到老僕是一個很敬畏實的人
[00:17:45.400 --> 00:17:48.200]  當他去到井旁的時候
[00:17:48.200 --> 00:17:49.800]  他有種感覺
[00:17:49.800 --> 00:17:53.200]  可能在時間將要出現的人
[00:17:53.200 --> 00:17:54.800]  可能會出現都不定
[00:17:54.800 --> 00:17:56.400]  當他去到井旁的時候
[00:17:56.400 --> 00:17:57.400]  他有種感覺
[00:17:57.400 --> 00:17:58.800]  可能在時間將要出現的人
[00:17:58.800 --> 00:18:00.800]  可能會出現都不定
[00:18:00.800 --> 00:18:03.200]  他就在那裏禱告
[00:18:03.200 --> 00:18:04.400]  他就在那裏禱告
[00:18:04.400 --> 00:18:10.600]  如果有一個少女來給他喝水
[00:18:10.600 --> 00:18:14.200]  如果有一個少女來給他喝水
[00:18:14.200 --> 00:18:17.000]  如果有一個少女來給他喝水
[00:18:17.000 --> 00:18:18.200]  如果願意打水給他
[00:18:18.200 --> 00:18:19.000]  如果願意打水給他
[00:18:19.000 --> 00:18:20.600]  這就是一個可能性
[00:18:20.600 --> 00:18:22.400]  這就是一個可能性
[00:18:22.400 --> 00:18:30.200]  在古代很多人都願意在重井宿裏面
[00:18:30.200 --> 00:18:30.200]  在古代很多人都願意在重井宿裏面
[00:18:30.200 --> 00:18:34.800]  打些水給一些旅客有需要的人來喝
[00:18:34.800 --> 00:18:37.800]  在古代就算有人願意去
[00:18:37.800 --> 00:18:40.600]  在井旁打些水給過路人喝
[00:18:40.600 --> 00:18:42.800]  但是給駱駝給動物喝
[00:18:42.800 --> 00:18:46.000]  就不是那麽普遍
[00:18:46.000 --> 00:18:49.200]  如果給駱駝給動物喝就不那麽普遍
[00:18:49.200 --> 00:18:52.400]  你想想一隻駱駝需要多少的水分
[00:18:52.400 --> 00:18:52.400]  你想想一隻駱駝需要多少的水分
[00:18:52.400 --> 00:18:54.400]  你想想一隻駱駝需要多少的水分
[00:18:54.400 --> 00:18:57.000]  今天我們要喝水很簡單
[00:18:57.000 --> 00:19:00.000]  按一按按鈕自然就拿到水了
[00:19:00.000 --> 00:19:02.600]  今天可能很簡單
[00:19:02.600 --> 00:19:03.800]  打個開關就有
[00:19:03.800 --> 00:19:07.000]  那個人要將大桶放到井裏面
[00:19:07.000 --> 00:19:07.600]  井裏面有芯
[00:19:07.600 --> 00:19:09.600]  拿上來是需要很多氣力的
[00:19:09.600 --> 00:19:13.400]  就說在古代要把水放在井裏打上來
[00:19:13.400 --> 00:19:14.400]  是要很多氣力的
[00:19:14.400 --> 00:19:16.400]  如果對一個少女來講
[00:19:16.400 --> 00:19:18.400]  如果對一個少女來講
[00:19:18.400 --> 00:19:19.600]  是不容易的
[00:19:19.600 --> 00:19:22.600]  是不容易的
[00:19:22.600 --> 00:19:26.600]  但是這個老僕人願意做一個引證
[00:19:26.600 --> 00:19:28.600]  這個老僕人願意做一個引證
[00:19:28.600 --> 00:19:30.600]  最後李伯嘉出現了
[00:19:30.600 --> 00:19:31.800]  李伯嘉出現了
[00:19:31.800 --> 00:19:33.800]  李伯嘉的行動
[00:19:33.800 --> 00:19:37.000]  就是這個老僕人所期望的行動
[00:19:37.000 --> 00:19:40.800]  就是這個老僕人所期望的行動
[00:19:40.800 --> 00:19:41.600]  給水給他喝
[00:19:41.600 --> 00:19:43.200]  給水給駱駝來喝
[00:19:43.200 --> 00:19:44.600]  給水給他喝
[00:19:44.600 --> 00:19:46.400]  給水給駱駝喝
[00:19:46.400 --> 00:19:48.600]  在這裏他發覺有一個引證在這裏
[00:19:48.600 --> 00:19:50.200]  在這裏他發覺有一個引證在這裏
[00:19:50.200 --> 00:19:52.200]  但是這個引證對這個老僕人來講
[00:19:52.200 --> 00:19:53.800]  仍然覺得是一個可能性
[00:19:53.800 --> 00:19:55.000]  但是這個老僕人來講
[00:19:55.000 --> 00:19:57.200]  仍然覺得是一個可能性
[00:19:57.200 --> 00:20:01.600]  因為他需要去了解這個少女
[00:20:01.600 --> 00:20:03.400]  李伯嘉她的家人
[00:20:03.400 --> 00:20:06.800]  李伯嘉她的家人
[00:20:06.800 --> 00:20:08.800]  究竟是不是神的旨意呢
[00:20:08.800 --> 00:20:10.400]  究竟是不是神的旨意呢
[00:20:10.400 --> 00:20:12.200]  所以你記得
[00:20:12.200 --> 00:20:14.200]  在生活裏面神給你引證
[00:20:14.200 --> 00:20:15.800]  其實是一步一步的
[00:20:15.800 --> 00:20:17.000]  你看在生活裏面
[00:20:17.000 --> 00:20:19.000]  神給你的引證也是一步一步的
[00:20:19.000 --> 00:20:20.600]  可能你會問一個問題
[00:20:20.600 --> 00:20:21.800]  可能要問一個問題
[00:20:21.800 --> 00:20:22.800]  在生活裏面
[00:20:22.800 --> 00:20:24.400]  我不知道你怎樣去做決定
[00:20:24.400 --> 00:20:26.400]  在生活裏面我不知道怎樣去做決定
[00:20:26.400 --> 00:20:28.600]  我自己來訂一些條件
[00:20:28.600 --> 00:20:32.200]  如果神最後符合了這些條件
[00:20:32.200 --> 00:20:33.400]  我就去做
[00:20:33.400 --> 00:20:34.800]  這個就是神的意思
[00:20:34.800 --> 00:20:37.000]  主要是不是我們去訂一些條件
[00:20:37.000 --> 00:20:39.800]  然後在生活裏面滿足這些條件
[00:20:39.800 --> 00:20:41.200]  這就是神的意思
[00:20:41.200 --> 00:20:43.000]  你看到這個老僕人是這樣
[00:20:43.000 --> 00:20:44.800]  你看這個老僕人是這樣
[00:20:44.800 --> 00:20:48.000]  請記得
[00:20:48.000 --> 00:20:49.400]  這件事
[00:20:49.400 --> 00:20:51.000]  我們用很多政府的說話
[00:20:51.000 --> 00:20:53.200]  是單一的事件
[00:20:53.200 --> 00:20:54.600]  就是說這個聲音
[00:20:54.600 --> 00:20:56.400]  我們這種話就是單一的事件
[00:20:56.400 --> 00:20:59.000]  是很個人的事件
[00:20:59.000 --> 00:21:02.400]  是神和這個老僕人的一個關係
[00:21:02.400 --> 00:21:04.600]  是這個神和老僕人之間的一個關係
[00:21:04.600 --> 00:21:06.400]  是神回應老僕人
[00:21:06.400 --> 00:21:09.800]  這個他作為一個忠心僕人
[00:21:09.800 --> 00:21:11.800]  這個心裏面的祈求
[00:21:11.800 --> 00:21:15.200]  這是神回應這個忠心僕人的一個祈求
[00:21:15.200 --> 00:21:17.600]  正如有時候我們弟兄姐妹做一個見證
[00:21:17.600 --> 00:21:19.400]  讓我們弟兄姐妹做一個見證
[00:21:19.400 --> 00:21:22.200]  神怎樣是保守他帶領他
[00:21:22.200 --> 00:21:24.600]  使神怎麼保守他帶領他
[00:21:24.600 --> 00:21:26.400]  令他心想事成
[00:21:26.400 --> 00:21:27.600]  令他心想事成
[00:21:27.600 --> 00:21:30.200]  令他所祈求的能夠被應運
[00:21:30.200 --> 00:21:32.600]  令他所祈求的被應許
[00:21:32.600 --> 00:21:35.000]  但是記得
[00:21:35.000 --> 00:21:39.800]  這個是神和這個弟兄姐妹中間的關係
[00:21:39.800 --> 00:21:42.600]  是神和這個弟兄姐妹之間的關係
[00:21:42.600 --> 00:21:44.000]  我們不要用這個方法
[00:21:44.000 --> 00:21:45.800]  是成為一個普遍性的方法
[00:21:45.800 --> 00:21:50.000]  我們不能用這個方法成為一個普遍性的方法
[00:21:50.000 --> 00:21:53.200]  況且這個老僕人他仍然需要不斷引證
[00:21:53.200 --> 00:21:57.000]  而且這個老僕人需要不停地去引證
[00:21:57.000 --> 00:22:01.200]  去問這個尼伯加的爸爸和他家人
[00:22:01.200 --> 00:22:04.400]  他要問尼伯加的父母和他家人
[00:22:04.400 --> 00:22:07.400]  甚至他不會強迫尼伯加這個少女
[00:22:07.400 --> 00:22:10.200]  和他回去迦南地
[00:22:10.200 --> 00:22:12.800]  他也不強迫尼伯加這個少女
[00:22:12.800 --> 00:22:15.200]  和他一起回到迦南地
[00:22:15.200 --> 00:22:18.000]  引證是需要的
[00:22:18.000 --> 00:22:19.200]  引證是需要的
[00:22:19.200 --> 00:22:23.000]  這個字我們在《約翰福音》裏面
[00:22:23.000 --> 00:22:27.400]  第三章我們就會看到
[00:22:27.400 --> 00:22:30.000]  在《約翰福音》第三章可以看到
[00:22:30.000 --> 00:22:31.400]  和第六章可以看到
[00:22:31.400 --> 00:22:33.000]  第六章也可以看到
[00:22:33.000 --> 00:22:35.600]  他將所見所聞見證出來
[00:22:35.600 --> 00:22:38.000]  他將所見所聞見證出來
[00:22:38.000 --> 00:22:40.400]  只是沒有人領受他的見證
[00:22:40.400 --> 00:22:42.400]  只是沒有人領受他的見證
[00:22:42.400 --> 00:22:46.200]  那領受他見證的
[00:22:46.200 --> 00:22:48.800]  就印上印
[00:22:48.800 --> 00:22:52.000]  證明神是真的
[00:22:52.000 --> 00:22:54.000]  六章二十七節有提醒我們
[00:22:54.000 --> 00:22:55.600]  六章二十七節提醒我們
[00:22:55.600 --> 00:22:58.000]  不要為那壁壞的食物勞力
[00:22:58.000 --> 00:23:00.000]  不要為那壁壞的食物勞力
[00:23:00.000 --> 00:23:02.600]  要為那存到永生的食物勞力
[00:23:02.600 --> 00:23:05.000]  要為那存到永生的食物勞力
[00:23:05.000 --> 00:23:07.600]  就是人子要賜給你們的
[00:23:07.600 --> 00:23:09.200]  就是人子要賜給你們的
[00:23:09.200 --> 00:23:12.200]  因為人子是父神所印證的
[00:23:12.200 --> 00:23:15.800]  因為人子是父神所印證的
[00:23:15.800 --> 00:23:17.000]  這個提醒我們
[00:23:17.000 --> 00:23:18.000]  這個提醒我們
[00:23:18.000 --> 00:23:19.000]  在生命裏面
[00:23:19.000 --> 00:23:19.600]  生活裏面
[00:23:19.600 --> 00:23:22.600]  我們要神有些印證
[00:23:22.600 --> 00:23:24.800]  在生命當中
[00:23:24.800 --> 00:23:26.400]  神要給我們一些印證
[00:23:26.400 --> 00:23:30.600]  一定要和神的兒子耶穌基督拉撒的關係
[00:23:30.600 --> 00:23:33.800]  一定要和神的兒子
[00:23:33.800 --> 00:23:35.200]  耶穌基督拉撒的關係
[00:23:35.200 --> 00:23:36.000]  簡單來說就是
[00:23:36.000 --> 00:23:37.800]  平時我們和耶穌的關係
[00:23:37.800 --> 00:23:39.400]  是不是很密切呢
[00:23:39.400 --> 00:23:40.000]  簡單來說
[00:23:40.000 --> 00:23:42.600]  我們平常和耶穌基督的關係
[00:23:42.600 --> 00:23:43.400]  是不是很密切
[00:23:43.400 --> 00:23:44.200]  我們是不是很了解
[00:23:44.200 --> 00:23:45.800]  耶穌基督的心意呢
[00:23:45.800 --> 00:23:46.800]  我們是不是了解
[00:23:46.800 --> 00:23:48.000]  耶穌基督的心意呢
[00:23:48.000 --> 00:23:50.400]  因為我們從來自己都不會禱告
[00:23:50.400 --> 00:23:52.400]  我們自己可能平常都不會禱告
[00:23:52.400 --> 00:23:53.800]  又不是為我們子女
[00:23:53.800 --> 00:23:54.800]  為我們家庭禱告
[00:23:54.800 --> 00:23:56.600]  不為兒女和家庭禱告
[00:23:56.600 --> 00:23:57.800]  當有事情發生的時候
[00:23:57.800 --> 00:23:58.800]  我們就神啊
[00:23:58.800 --> 00:24:00.600]  你引證你的意思了
[00:24:00.600 --> 00:24:01.800]  你的帶領了
[00:24:01.800 --> 00:24:03.400]  如果有事情發生了
[00:24:03.400 --> 00:24:04.200]  就說神啊
[00:24:04.200 --> 00:24:05.800]  你引證你的意思
[00:24:05.800 --> 00:24:06.800]  你的帶領了
[00:24:06.800 --> 00:24:07.400]  不可以這樣的
[00:24:07.400 --> 00:24:08.000]  弟兄姊妹
[00:24:08.000 --> 00:24:09.400]  為什麼不可以這樣
[00:24:09.400 --> 00:24:11.000]  我們心目裏面
[00:24:11.000 --> 00:24:12.000]  需要神的引導
[00:24:12.000 --> 00:24:14.200]  需要神在心目裏面很多引證
[00:24:14.200 --> 00:24:15.400]  但是生命當中
[00:24:15.400 --> 00:24:17.000]  有需要很多引證
[00:24:17.000 --> 00:24:18.800]  請記住
[00:24:18.800 --> 00:24:22.200]  平時引證是同神的兒子
[00:24:22.200 --> 00:24:23.200]  還是拉撒的關係
[00:24:23.200 --> 00:24:24.800]  要實在要印證的話
[00:24:24.800 --> 00:24:26.800]  一定要和神的兒子拉撒的關係
[00:24:26.800 --> 00:24:29.000]  況且無論是老婆人也好
[00:24:29.000 --> 00:24:30.800]  阿伯拉罕也好
[00:24:30.800 --> 00:24:31.800]  無論是老婆人也好
[00:24:31.800 --> 00:24:33.600]  阿伯拉罕也好
[00:24:33.600 --> 00:24:36.200]  他們不是用一些
[00:24:36.200 --> 00:24:37.600]  好像是
[00:24:37.600 --> 00:24:39.000]  只有一些特定的方法
[00:24:39.000 --> 00:24:40.400]  去引證神的帶領
[00:24:40.400 --> 00:24:41.800]  他們不是一些特別的方法
[00:24:41.800 --> 00:24:43.000]  去引證神的帶領
[00:24:43.000 --> 00:24:45.000]  而是在整個過程裏面
[00:24:45.000 --> 00:24:46.400]  他們是表達了
[00:24:46.400 --> 00:24:48.200]  他們對神有強烈的信心
[00:24:48.200 --> 00:24:52.200]  他們表達了對神強烈的信心
[00:24:52.200 --> 00:24:54.000]  各位弟兄姊妹
[00:24:54.000 --> 00:24:55.600]  在今天生活裏面
[00:24:55.600 --> 00:24:56.800]  在今天生活當中
[00:24:56.800 --> 00:24:59.600]  有一個需要神引證我們的決定
[00:24:59.600 --> 00:25:01.200]  由神引證我們的決定
[00:25:01.200 --> 00:25:02.000]  請記得
[00:25:02.000 --> 00:25:04.000]  我們一定要和耶穌基督拉撒的關係
[00:25:04.000 --> 00:25:06.200]  我們一定要和耶穌基督拉撒的關係
[00:25:06.200 --> 00:25:08.600]  當然聖經裏面也有其他提醒
[00:25:08.600 --> 00:25:10.400]  當然聖經裏面也有其他提醒
[00:25:10.400 --> 00:25:12.400]  我們要認識真理
[00:25:12.400 --> 00:25:13.600]  我們要認識真理
[00:25:13.600 --> 00:25:15.200]  真理叫你們得自由
[00:25:15.200 --> 00:25:17.000]  真理叫你們得自由
[00:25:17.000 --> 00:25:18.400]  又提醒我們心目裏面
[00:25:18.400 --> 00:25:19.600]  有些決擇決定
[00:25:19.600 --> 00:25:21.200]  都有一些所謂原則
[00:25:21.200 --> 00:25:22.800]  都有一些決定
[00:25:22.800 --> 00:25:24.800]  有一些原則
[00:25:24.800 --> 00:25:26.200]  那件事是否令到你
[00:25:26.200 --> 00:25:28.200]  心目裏面有平安呢
[00:25:28.200 --> 00:25:30.400]  在生命當中
[00:25:30.400 --> 00:25:31.400]  是否有平安呢
[00:25:31.400 --> 00:25:33.000]  是否能夠榮耀神呢
[00:25:33.000 --> 00:25:34.400]  是否能夠榮耀神呢
[00:25:34.400 --> 00:25:36.000]  是否不會叛道人呢
[00:25:36.000 --> 00:25:37.400]  是否不會叛道人呢
[00:25:37.400 --> 00:25:39.600]  是否能夠在生活生命裏面
[00:25:39.600 --> 00:25:41.000]  有成長呢
[00:25:41.000 --> 00:25:43.400]  在生命當中是否有成長呢
[00:25:43.400 --> 00:25:46.400]  有時候弟兄姊妹問一些問題
[00:25:46.400 --> 00:25:48.200]  有時候弟兄姊妹問一些問題
[00:25:48.200 --> 00:25:49.600]  我可不可以做那樣
[00:25:49.600 --> 00:25:50.800]  可不可以不做那樣
[00:25:50.800 --> 00:25:52.600]  或者要做那樣等等
[00:25:52.600 --> 00:25:53.600]  我有時候就說
[00:25:53.600 --> 00:25:56.000]  我可不可以不做那件事
[00:25:56.000 --> 00:25:57.000]  如果你答到他
[00:25:57.000 --> 00:25:58.000]  這件事可以
[00:25:58.000 --> 00:25:59.800]  他就會問第二件事可不可以
[00:25:59.800 --> 00:26:01.400]  他答到這件事可以
[00:26:01.400 --> 00:26:03.400]  他可能會問另外一件事可不可以
[00:26:03.400 --> 00:26:05.800]  那我就會把這幾個原則跟他分享
[00:26:05.800 --> 00:26:07.200]  我有這幾個原則和大家分享
[00:26:07.200 --> 00:26:09.400]  你認為你生活裏面一些的習慣
[00:26:09.400 --> 00:26:10.800]  一些的行為
[00:26:10.800 --> 00:26:12.200]  符合這幾個原則嗎
[00:26:12.200 --> 00:26:15.600]  你覺得你平常生活習慣
[00:26:15.600 --> 00:26:16.800]  符合這些原則嗎
[00:26:16.800 --> 00:26:18.400]  你是不是想成為引證呢
[00:26:18.400 --> 00:26:20.400]  你需要什麼引證呢
[00:26:20.400 --> 00:26:22.400]  你看看這幾個
[00:26:22.400 --> 00:26:23.800]  生活裏面的原則
[00:26:23.800 --> 00:26:25.800]  你看看這幾個生活上的原則
[00:26:25.800 --> 00:26:27.000]  你就會知道怎麼做了
[00:26:27.000 --> 00:26:28.600]  你就知道怎麼做了
[00:26:28.600 --> 00:26:30.400]  有時候當我們去面對
[00:26:30.400 --> 00:26:32.000]  教導我們的子女的時候
[00:26:32.000 --> 00:26:34.000]  當我們面對教導我們子女的時候
[00:26:34.000 --> 00:26:36.600]  今時今日實在做家長是非常不容易
[00:26:36.600 --> 00:26:39.600]  其實今時今日做家長非常不容易
[00:26:39.600 --> 00:26:40.200]  有時候沒錯
[00:26:40.200 --> 00:26:41.200]  你知道一個答案
[00:26:41.200 --> 00:26:42.800]  你想馬上告訴你的子女
[00:26:42.800 --> 00:26:44.000]  你這個答案是不是想
[00:26:44.000 --> 00:26:46.000]  希望馬上告訴你兒女
[00:26:46.000 --> 00:26:48.600]  但是你有沒有訓練你的子女
[00:26:48.600 --> 00:26:52.200]  一個基督教思想的思維
[00:26:52.200 --> 00:26:53.800]  基督教價值觀念的思維呢
[00:26:53.800 --> 00:26:55.400]  你有沒有教你兒女
[00:26:55.400 --> 00:26:58.000]  有基督教的思維呢
[00:26:58.000 --> 00:26:59.400]  基督教教育的意思
[00:26:59.400 --> 00:27:01.600]  不是只是將聖經直接
[00:27:01.600 --> 00:27:02.800]  就這樣告訴一個人
[00:27:02.800 --> 00:27:04.400]  不是這個意思
[00:27:04.400 --> 00:27:07.000]  不是直接將聖經告訴一個人
[00:27:07.000 --> 00:27:08.400]  基督教教育的意思就是說
[00:27:08.400 --> 00:27:11.800]  基督教教育是一個
[00:27:11.800 --> 00:27:16.000]  在聖經基督徒裏面的價值觀念
[00:27:16.000 --> 00:27:18.200]  就是說基督教教育是在
[00:27:18.200 --> 00:27:22.800]  基督教在聖經裏面的一個概念
[00:27:22.800 --> 00:27:24.600]  教育觀念
[00:27:24.600 --> 00:27:27.400]  教育價值觀念
[00:27:27.400 --> 00:27:30.000]  在那裏你要跟那些人分享
[00:27:30.000 --> 00:27:31.800]  然後跟我們分享
[00:27:31.800 --> 00:27:33.200]  多謝你們姐妹
[00:27:33.200 --> 00:27:34.600]  在生活裏面
[00:27:34.600 --> 00:27:38.200]  我們需要神的引導
[00:27:38.200 --> 00:27:40.600]  需要神的引證
[00:27:40.600 --> 00:27:41.600]  請記得我們平時
[00:27:41.600 --> 00:27:43.800]  跟耶穌已經有很密切的關係
[00:27:43.800 --> 00:27:45.000]  請記得我們平時
[00:27:45.000 --> 00:27:48.000]  要和耶穌有一個很密切的關係
[00:27:48.000 --> 00:27:49.800]  有沒有平安
[00:27:49.800 --> 00:27:51.800]  有沒有榮耀神
[00:27:51.800 --> 00:27:55.200]  對神對自己有沒有一個好的影響
[00:27:55.200 --> 00:27:58.200]  對神對自己有沒有一個好的影響
[00:27:58.200 --> 00:28:00.600]  如果我們要神引導我們的生活
[00:28:00.600 --> 00:28:02.600]  如果我們需要神去引導我們的生活
[00:28:02.600 --> 00:28:05.800]  接著我們要經常有感恩的態度
[00:28:05.800 --> 00:28:07.600]  經常我們要有感恩的態度
[00:28:07.600 --> 00:28:09.200]  我們看到這個老穆人
[00:28:09.200 --> 00:28:10.400]  我們看到這個老穆人
[00:28:10.400 --> 00:28:14.000]  當他找到一個很大的可能性
[00:28:14.000 --> 00:28:17.600]  利伯加很可能成為
[00:28:17.600 --> 00:28:20.400]  以撒的太太的時候
[00:28:20.400 --> 00:28:22.200]  就是說他能夠
[00:28:22.200 --> 00:28:25.000]  就是覺得利伯加是很大可能
[00:28:25.000 --> 00:28:27.400]  成為以撒的太太的時候
[00:28:27.400 --> 00:28:28.800]  他接著要做的是什麼呢
[00:28:28.800 --> 00:28:30.200]  他接著要做的是什麼呢
[00:28:30.200 --> 00:28:32.400]  可能他還沒有完全肯定
[00:28:32.400 --> 00:28:34.000]  他可能沒有完全肯定
[00:28:34.000 --> 00:28:36.400]  但是他已經是向神去感恩
[00:28:36.400 --> 00:28:37.800]  他已經向神去感恩
[00:28:37.800 --> 00:28:42.600]  起碼就是有一步一步的引證出來了
[00:28:42.600 --> 00:28:44.800]  他有一步一步的印證出來
[00:28:44.800 --> 00:28:47.800]  他在那一刻裏面不是自負不是自大
[00:28:47.800 --> 00:28:50.200]  他這個不是自負自大
[00:28:50.200 --> 00:28:55.400]  不是我多厲害我為我主人找到
[00:28:55.400 --> 00:28:58.200]  為主人的兒子找到的太太
[00:28:58.200 --> 00:29:02.800]  不是說我已經為我主人的兒子找到太太了
[00:29:02.800 --> 00:29:05.400]  而是說真的向神去感謝感恩
[00:29:05.400 --> 00:29:07.800]  向神感恩
[00:29:07.800 --> 00:29:12.000]  整本的詩篇可以說是對神的感恩
